gene_id	chisq	pvalue	adj_pvalue	ExMU	ExNExM	dWARM	MPRO_comparsion	MPRO	feature_id	Note	sig
ARF1	3.69892081338119	0.0544476734346935	0.133785711868104	0.486274509803922	0.586826347305389	0.100551837501468	chr1:228098267:+_vs_chr1:228099212:+	0.201103675002935	chr1:228098267:+;chr1:228099212:+	distal	FALSE
SMS	3.69443249040451	0.0545943515967	0.133950517190259	0.807228915662651	0.909836065573771	0.10260714991112	chrX:21977185:+_vs_chrX:21994831:+	0.20521429982224	chrX:21977185:+;chrX:21994831:+	distal	FALSE
NDUFA5	10.8405559235213	0.0546345579953114	0.133950517190259	0.78755980861244	0.777235772357724	-0.0103240362547166	chr7:123542018:-_vs_chr7:123541052:-	0.117399929980161	chr7:123541052:-;chr7:123541111:-;chr7:123541855:-;chr7:123542018:-;chr7:123542057:-;chr7:123542190:-	distal	FALSE
THAP6	3.68858585858586	0.0547860476077297	0.134174256845079	0.45	1	0.55	chr4:75527285:+_vs_chr4:75528098:+	1.1	chr4:75527285:+;chr4:75528098:+	distal	FALSE
CCNG2	5.80285477927517	0.0549447365088988	0.134174256845079	0.824175824175824	0.808219178082192	-0.0159566460936325	chr4:77160888:+_vs_chr4:77164925:+	-0.189372271564052	chr4:77160888:+;chr4:77164925:+;chr4:77167194:+	proximal	FALSE
DDX3X	3.68334267281636	0.0549585650456021	0.134174256845079	0.473684210526316	0.181818181818182	-0.291866028708134	chrX:41350204:+_vs_chrX:41350274:+	-0.583732057416268	chrX:41350204:+;chrX:41350274:+	proximal	FALSE
SRRM2	7.60317636182727	0.0549658404606852	0.134174256845079	0.494871794871795	0.453763440860215	-0.0411083540115798	chr16:2757819:+_vs_chr16:2758536:+	-0.121339950372208	chr16:2757819:+;chr16:2758536:+;chr16:2759032:+;chr16:2771408:+	proximal	FALSE
RUFY3	13.7894929997358	0.0550546237880798	0.134244426161556	0.544372294372294	0.507936507936508	-0.0364357864357865	chr4:70791573:+_vs_chr4:70791930:+	0.256313131313131	chr4:70764565:+;chr4:70784858:+;chr4:70789522:+;chr4:70791547:+;chr4:70791573:+;chr4:70791930:+;chr4:70791955:+;chr4:70793557:+	distal	FALSE
UBE2K	5.79396730283022	0.0551894398307236	0.134348418534047	0.446428571428571	0.606060606060606	0.159632034632035	chr4:39745778:+_vs_chr4:39779792:+	0.319264069264069	chr4:39745778:+;chr4:39778633:+;chr4:39779792:+	distal	FALSE
ZNF8-ERVK3-1	3.67295857988166	0.0553019367291722	0.134348418534047	0.56	0.923076923076923	0.363076923076923	chr19:58314832:+_vs_chr19:58315653:+	0.726153846153846	chr19:58314832:+;chr19:58315653:+	distal	FALSE
FRA10AC1	5.78789926289926	0.055357139967191	0.134348418534047	0.648648648648649	0.333333333333333	-0.315315315315315	chr10:93698348:-_vs_chr10:93669679:-	-0.630630630630631	chr10:93669679:-;chr10:93698300:-;chr10:93698348:-	proximal	FALSE
KMT5B	10.802106353871	0.0554479169935067	0.134348418534047	0.451948051948052	0.596551724137931	0.144603672189879	chr11:68173809:-_vs_chr11:68166295:-	0.203090013434841	chr11:68158259:-;chr11:68158987:-;chr11:68166295:-;chr11:68171693:-;chr11:68173809:-;chr11:68175044:-	distal	FALSE
SCRN1	5.78334709501025	0.0554832809639761	0.134348418534047	0.53	0.568181818181818	0.0381818181818181	chr7:29923891:-_vs_chr7:29923016:-	0.474545454545455	chr7:29920259:-;chr7:29923016:-;chr7:29923891:-	distal	FALSE
C14orf119	3.66652608624095	0.0555157809676471	0.134348418534047	0.645161290322581	0.285714285714286	-0.359447004608295	chr14:23098489:+_vs_chr14:23098586:+	-0.71889400921659	chr14:23098489:+;chr14:23098586:+	proximal	FALSE
RAB6B	3.66646362687087	0.0555178616840158	0.134348418534047	0.346153846153846	1	0.653846153846154	chr3:133828534:-_vs_chr3:133826764:-	1.30769230769231	chr3:133826764:-;chr3:133828534:-	distal	FALSE
TCEAL5	3.66090683510038	0.0557033071498595	0.134651453823877	0.612903225806452	0.933333333333333	0.320430107526882	chrX:103274125:-_vs_chrX:103273693:-	0.640860215053763	chrX:103273693:-;chrX:103274125:-	distal	FALSE
TBRG1	3.65771117191572	0.0558102527079233	0.134680771124141	0.351351351351351	0.0909090909090909	-0.26044226044226	chr11:124625878:+_vs_chr11:124634351:+	-0.520884520884521	chr11:124625878:+;chr11:124634351:+	proximal	FALSE
ZSWIM9	3.65694573283859	0.0558359010876918	0.134680771124141	1	0.333333333333333	-0.666666666666667	chr19:48197352:+_vs_chr19:48197622:+	-1.33333333333333	chr19:48197352:+;chr19:48197622:+	proximal	FALSE
RAC1	7.56362984088117	0.0559458728868455	0.134800616136839	0.851528384279476	0.912162162162162	0.0606337778826863	chr7:6402689:+_vs_chr7:6403967:+	0.19228726543137	chr7:6401963:+;chr7:6402598:+;chr7:6402689:+;chr7:6403967:+	distal	FALSE
PSMD2	3.65048164857944	0.0560529993294507	0.134913354683156	0.748148148148148	0.603174603174603	-0.144973544973545	chr3:184306461:+_vs_chr3:184309050:+	-0.28994708994709	chr3:184306461:+;chr3:184309050:+	proximal	FALSE
NDUFS2	3.63942500434088	0.0564264186969763	0.135666099146709	0.954545454545455	0.836065573770492	-0.118479880774963	chr1:161209675:+_vs_chr1:161214395:+	-0.236959761549925	chr1:161209675:+;chr1:161214395:+	proximal	FALSE
NUDT3	7.54180401136923	0.0564940013221279	0.135682692756475	0.495726495726496	0.579710144927536	0.0839836492010405	chr6:34341743:-_vs_chr6:34288222:-	0.411371237458194	chr6:34279679:-;chr6:34288222:-;chr6:34288346:-;chr6:34341743:-	distal	FALSE
UPF3A	5.7136316727648	0.0574514039977763	0.137834055084794	0.815126050420168	0.844155844155844	0.0290297937356762	chr13:114291766:+_vs_chr13:114305805:+	0.214667685255921	chr13:114291532:+;chr13:114291766:+;chr13:114305805:+	distal	FALSE
ZNF302	3.5943378244619	0.0579767216468448	0.1389452836038	0.875	0.648648648648649	-0.226351351351351	chr19:34684527:+_vs_chr19:34686322:+	-0.452702702702703	chr19:34684527:+;chr19:34686322:+	proximal	FALSE
EPS15L1	5.68454288766789	0.0582931059541056	0.139553945303405	0.3125	0.619047619047619	0.306547619047619	chr19:16413824:-_vs_chr19:16355247:-	0.613095238095238	chr19:16355247:-;chr19:16361578:-;chr19:16413824:-	distal	FALSE
KMT2C	3.58055461838357	0.0584596304312019	0.139802923683602	0.421052631578947	0.833333333333333	0.412280701754386	chr7:152177046:-_vs_chr7:152158924:-	0.824561403508772	chr7:152158924:-;chr7:152177046:-	distal	FALSE
WSB2	3.57142857142857	0.058781721355359	0.14042300101558	0.285714285714286	0.714285714285714	0.428571428571429	chr12:118034228:-_vs_chr12:118032909:-	0.857142857142857	chr12:118032909:-;chr12:118034228:-	distal	FALSE
RPL34	5.64675734470762	0.0594048935889926	0.141760236995718	0.496320523303352	0.491744066047472	-0.00457645725588079	chr4:108625256:+_vs_chr4:108630484:+	-0.0122809549003575	chr4:108622565:+;chr4:108625256:+;chr4:108630484:+	proximal	FALSE
OAZ1	5.64356470486784	0.0594997985331407	0.141835340639768	0.689252336448598	0.64027149321267	-0.0489808432359283	chr19:2273325:+_vs_chr19:2273488:+	-0.188755444665285	chr19:2273241:+;chr19:2273325:+;chr19:2273488:+	proximal	FALSE
DRAM2	3.54775828460039	0.0596259538328621	0.141941591658879	0.222222222222222	0.684210526315789	0.461988304093567	chr1:111117907:-_vs_chr1:111117332:-	0.923976608187135	chr1:111117332:-;chr1:111117907:-	distal	FALSE
LIX1L	3.54566761363636	0.0597011375575717	0.141941591658879	0.625	0.181818181818182	-0.443181818181818	chr1:145935997:-_vs_chr1:145933423:-	-0.886363636363636	chr1:145933423:-;chr1:145935997:-	proximal	FALSE
FRMD3	3.54473214285714	0.0597348111587679	0.141941591658879	0.583333333333333	0	-0.583333333333333	chr9:83335544:-_vs_chr9:83248404:-	-1.16666666666667	chr9:83248404:-;chr9:83335544:-	proximal	FALSE
EIF4G2	5.62600208842721	0.0600245853884214	0.142378802743676	0.73644578313253	0.800898203592814	0.0644524204602842	chr11:10801047:-_vs_chr11:10797054:-	0.128904840920569	chr11:10797054:-;chr11:10800495:-;chr11:10801047:-	distal	FALSE
JMJD1C	9.04249019099073	0.0600461587599671	0.142378802743676	0.411616161616162	0.302631578947368	-0.108984582668793	chr10:63214938:-_vs_chr10:63167225:-	-0.219032429558745	chr10:63167225:-;chr10:63191079:-;chr10:63214256:-;chr10:63214938:-;chr10:63215113:-	proximal	FALSE
ARFGEF1	5.59924690693922	0.0608329647549006	0.144068143468	0.576923076923077	0.3125	-0.264423076923077	chr8:67292093:-_vs_chr8:67253464:-	-0.528846153846154	chr8:67253464:-;chr8:67266028:-;chr8:67292093:-	proximal	FALSE
SRP72	9.00849584687613	0.0608874756606708	0.144068143468	0.429577464788732	0.362903225806452	-0.0666742389822808	chr4:56495389:+_vs_chr4:56501840:+	-0.256247160381645	chr4:56478498:+;chr4:56495389:+;chr4:56500638:+;chr4:56501840:+;chr4:56502393:+	proximal	FALSE
CYCS	7.36363945884535	0.0611676205791228	0.144578012277927	0.751111111111111	0.713114754098361	-0.0379963570127505	chr7:25123171:-_vs_chr7:25122863:-	-0.114426229508197	chr7:25122863:-;chr7:25123097:-;chr7:25123171:-;chr7:25123759:-	proximal	FALSE
YPEL1	3.4998361013986	0.061374902916191	0.144914765491661	0.4375	0.846153846153846	0.408653846153846	chr22:21700322:-_vs_chr22:21699740:-	0.817307692307692	chr22:21699740:-;chr22:21700322:-	distal	FALSE
DMAC1	8.96637063916476	0.061945573589926	0.146107914079193	0.410112359550562	0.263888888888889	-0.146223470661673	chr9:7798344:-_vs_chr9:7797308:-	-0.329588014981273	chr9:7796500:-;chr9:7797308:-;chr9:7797751:-;chr9:7798344:-;chr9:7798428:-	proximal	FALSE
DDX18	3.46817783587264	0.0625601896738813	0.14740209073846	0.393939393939394	0.0714285714285714	-0.322510822510823	chr2:117819724:+_vs_chr2:117821235:+	-0.645021645021645	chr2:117819724:+;chr2:117821235:+	proximal	FALSE
PDS5B	5.53295454545455	0.0628831351576164	0.148007042328874	0.595238095238095	0.797619047619048	0.202380952380952	chr13:32629984:+_vs_chr13:32758211:+	0.404761904761905	chr13:32629984:+;chr13:32758155:+;chr13:32758211:+	distal	FALSE
ATP5PF	5.51394185587801	0.0634837743400362	0.149263637670159	0.766393442622951	0.701421800947867	-0.0649716416750834	chr21:25724545:-_vs_chr21:25724500:-	-0.187980731877865	chr21:25724500:-;chr21:25724545:-;chr21:25724631:-	proximal	FALSE
NSUN5P1	3.44200171651152	0.0635586438109406	0.149282697018134	0.272727272727273	0.666666666666667	0.393939393939394	chr7:75411114:+_vs_chr7:75416787:+	0.787878787878788	chr7:75411114:+;chr7:75416787:+	distal	FALSE
LINC02210	3.40881544925663	0.064848981621873	0.152113642835983	0.647058823529412	0.2	-0.447058823529412	chr17:45637963:+_vs_chr17:45646223:+	-0.894117647058824	chr17:45637963:+;chr17:45646223:+	proximal	FALSE
C1orf52	5.46981510015409	0.0649000068271591	0.152113642835983	0.33	0.181818181818182	-0.148181818181818	chr1:85252633:-_vs_chr1:85252194:-	-0.393636363636364	chr1:85251968:-;chr1:85252194:-;chr1:85252633:-	proximal	FALSE
CRLS1	5.45474817826357	0.0653907747634336	0.153103426566532	0.386363636363636	0.596774193548387	0.210410557184751	chr20:6037393:+_vs_chr20:6037702:+	0.458944281524927	chr20:6037393:+;chr20:6037702:+;chr20:6038014:+	distal	FALSE
GRSF1	8.80762807010498	0.0660919035179247	0.154493284817181	0.411290322580645	0.583333333333333	0.172043010752688	chr4:70827867:-_vs_chr4:70819531:-	0.274551971326165	chr4:70819531:-;chr4:70819774:-;chr4:70820653:-;chr4:70820709:-;chr4:70827867:-	distal	FALSE
POLR2J2	3.37404231909726	0.0662310616538114	0.154493284817181	0.384615384615385	0.761904761904762	0.377289377289377	chr7:102658870:-_vs_chr7:102637025:-	0.754578754578755	chr7:102637025:-;chr7:102658870:-	distal	FALSE
PTMS	3.37398102708725	0.0662335253282278	0.154493284817181	0.834862385321101	0.888059701492537	0.0531973161714364	chr12:6769992:+_vs_chr12:6770952:+	0.106394632342873	chr12:6769992:+;chr12:6770952:+	distal	FALSE
CNOT2	3.37173542508908	0.0663238563646235	0.154493284817181	0.317073170731707	0.590909090909091	0.273835920177384	chr12:70338522:+_vs_chr12:70354993:+	0.547671840354767	chr12:70338522:+;chr12:70354993:+	distal	FALSE
RPL7	5.42623039473699	0.0663298539465536	0.154493284817181	0.973173515981735	0.966480446927374	-0.00669306905436085	chr8:73291606:-_vs_chr8:73291123:-	-0.0240937731180327	chr8:73290641:-;chr8:73291123:-;chr8:73291606:-	proximal	FALSE
SDAD1	3.36361712361712	0.0666515205803808	0.155080957354559	0.303030303030303	0.111111111111111	-0.191919191919192	chr4:75971385:-_vs_chr4:75949917:-	-0.383838383838384	chr4:75949917:-;chr4:75971385:-	proximal	FALSE
PSMD12	5.41179784742104	0.0668102395366094	0.155288664868876	0.36046511627907	0.459183673469388	0.0987185571903179	chr17:67347371:-_vs_chr17:67340503:-	0.327954437588989	chr17:67340503:-;chr17:67347371:-;chr17:67348593:-	distal	FALSE
PTPRA	3.35478050595238	0.0670101436135238	0.15559156917948	0.166666666666667	0.444444444444444	0.277777777777778	chr20:3015884:+_vs_chr20:3038359:+	0.555555555555556	chr20:3015884:+;chr20:3038359:+	distal	FALSE
RAB10	10.3028503971329	0.0670950430899367	0.155627091648442	0.503370786516854	0.48	-0.023370786516854	chr2:26135228:+_vs_chr2:26135383:+	-0.271067415730337	chr2:26135228:+;chr2:26135383:+;chr2:26135473:+;chr2:26136917:+;chr2:26137411:+;chr2:26137454:+	proximal	FALSE
CCND2	8.76563092144092	0.0672321378744997	0.155783482163089	0.3875	0.480392156862745	0.0928921568627451	chr12:4276581:+_vs_chr12:4300462:+	0.218627450980392	chr12:4276581:+;chr12:4300193:+;chr12:4300462:+;chr12:4301290:+;chr12:4301558:+	distal	FALSE
RUNDC3A	3.33791208791209	0.0677004652984373	0.156706253009633	0.397435897435897	0.214285714285714	-0.183150183150183	chr17:44317852:+_vs_chr17:44318670:+	-0.366300366300366	chr17:44317852:+;chr17:44318670:+	proximal	FALSE
NABP2	3.3308784965035	0.0679905496757265	0.157186389106137	0.583333333333333	0.272727272727273	-0.310606060606061	chr12:56229772:+_vs_chr12:56229854:+	-0.621212121212121	chr12:56229772:+;chr12:56229854:+	proximal	FALSE
PRNP	5.37333333333333	0.0681075867053648	0.157186389106137	0.767857142857143	0.814285714285714	0.0464285714285714	chr20:4700965:+_vs_chr20:4701149:+	0.271428571428571	chr20:4700965:+;chr20:4701149:+;chr20:4701588:+	distal	FALSE
SMCHD1	3.32777934891906	0.0681187884811478	0.157186389106137	0.294117647058824	1	0.705882352941176	chr18:2700873:+_vs_chr18:2703769:+	1.41176470588235	chr18:2700873:+;chr18:2703769:+	distal	FALSE
SENP6	7.10670312989423	0.0685734356436285	0.158072373298096	0.310606060606061	0.197278911564626	-0.113327149041435	chr6:75621603:+_vs_chr6:75715457:+	-0.271335807050093	chr6:75621603:+;chr6:75666927:+;chr6:75715457:+;chr6:75715893:+	proximal	FALSE
MUS81	3.30909633418585	0.0688973689732183	0.158655527316288	0.952941176470588	0.855072463768116	-0.0978687127024722	chr11:65866354:+_vs_chr11:65866439:+	-0.195737425404945	chr11:65866354:+;chr11:65866439:+	proximal	FALSE
AKR1A1	3.29116752710503	0.0696534772660648	0.160231661694363	0.875	0.757575757575758	-0.117424242424242	chr1:45567847:+_vs_chr1:45570049:+	-0.234848484848485	chr1:45567847:+;chr1:45570049:+	proximal	FALSE
HDGFL3	5.31209355484088	0.0702252899295243	0.161381036261476	0.378787878787879	0.296875	-0.0819128787878788	chr15:83151226:-_vs_chr15:83138192:-	-0.321969696969697	chr15:83138192:-;chr15:83151226:-;chr15:83157451:-	proximal	FALSE
BRD8	3.27233905633028	0.0704570986873574	0.161747507869539	0.240740740740741	0	-0.240740740740741	chr5:138161039:-_vs_chr5:138157167:-	-0.481481481481481	chr5:138157167:-;chr5:138161039:-	proximal	FALSE
ZC2HC1A	8.63693950851628	0.0708433531922562	0.162335847837663	0.551932367149758	0.553370786516854	0.00143841936709543	chr8:78715303:+_vs_chr8:78719612:+	-0.14601313575422	chr8:78686492:+;chr8:78689346:+;chr8:78715303:+;chr8:78719612:+;chr8:78719765:+	proximal	FALSE
XRCC1	3.2630184772698	0.0708585811670656	0.162335847837663	0.82258064516129	0.615384615384615	-0.207196029776675	chr19:43552856:-_vs_chr19:43543311:-	-0.41439205955335	chr19:43543311:-;chr19:43552856:-	proximal	FALSE
ENC1	8.63170840671468	0.0709939590837941	0.162479521506002	0.545454545454546	0.586244541484716	0.0407899960301706	chr5:74629891:-_vs_chr5:74627409:-	0.227442862814042	chr5:74627409:-;chr5:74628174:-;chr5:74629891:-;chr5:74635493:-;chr5:74636139:-	distal	FALSE
RBM34	7.01713837648705	0.0713535156667378	0.163135440726816	0.473684210526316	0.340425531914894	-0.133258678611422	chr1:235131905:-_vs_chr1:235131647:-	-0.335572974990668	chr1:235131647:-;chr1:235131731:-;chr1:235131905:-;chr1:235154950:-	proximal	FALSE
ANKMY2	5.27064005324875	0.0716960211011379	0.163751075773385	0.705128205128205	0.46969696969697	-0.235431235431236	chr7:16602455:-_vs_chr7:16599779:-	-0.470862470862471	chr7:16599779:-;chr7:16602397:-;chr7:16602455:-	proximal	FALSE
CALCOCO1	3.23303282927263	0.0721669244190997	0.164658411225619	0.421052631578947	0.724137931034483	0.303085299455535	chr12:53711158:-_vs_chr12:53711118:-	0.606170598911071	chr12:53711118:-;chr12:53711158:-	distal	FALSE
CCNC	3.22349202799784	0.0725886238413464	0.165451746084863	1	0.697674418604651	-0.302325581395349	chr6:99543780:-_vs_chr6:99542387:-	-0.604651162790698	chr6:99542387:-;chr6:99543780:-	proximal	FALSE
ZC3H7A	5.24210254633875	0.0727263673469598	0.165552211839088	0.425925925925926	0.524390243902439	0.0984643179765131	chr16:11779213:-_vs_chr16:11767446:-	0.477868112014453	chr16:11765109:-;chr16:11767446:-;chr16:11779213:-	distal	FALSE
DMTF1	8.56883903133903	0.0728278575309554	0.165552211839088	0.4375	0.44921875	0.01171875	chr7:87196050:+_vs_chr7:87196325:+	0.271634615384615	chr7:87179592:+;chr7:87182173:+;chr7:87187384:+;chr7:87196050:+;chr7:87196325:+	distal	FALSE
LAMTOR3	3.2175	0.0728548195213159	0.165552211839088	0.484848484848485	0.711111111111111	0.226262626262626	chr4:99881224:-_vs_chr4:99880956:-	0.452525252525253	chr4:99880956:-;chr4:99881224:-	distal	FALSE
CDH2	3.21488526570048	0.0729713070162548	0.165648571054158	0.0869565217391304	0.333333333333333	0.246376811594203	chr18:28013878:-_vs_chr18:27950971:-	0.492753623188406	chr18:27950971:-;chr18:28013878:-	distal	FALSE
SEC62	8.54965957324223	0.0733961809243501	0.166444077633719	0.398305084745763	0.413636363636364	0.0153312788906009	chr3:169982895:+_vs_chr3:169992967:+	-0.23482280431433	chr3:169982785:+;chr3:169982895:+;chr3:169992967:+;chr3:169993831:+;chr3:169994158:+	proximal	FALSE
EXOC1	3.18248496786233	0.0744314547095	0.168620803171674	0.880952380952381	0.666666666666667	-0.214285714285714	chr4:55858424:+_vs_chr4:55899821:+	-0.428571428571429	chr4:55858424:+;chr4:55899821:+	proximal	FALSE
TCF12	5.18224944454453	0.0749357108077749	0.169591345512333	0.41025641025641	0.459016393442623	0.0487599831862127	chr15:57262200:+_vs_chr15:57263175:+	0.358974358974359	chr15:57262200:+;chr15:57263175:+;chr15:57286267:+	distal	FALSE
HSD17B7	3.15330810686848	0.0757732015415679	0.171313325224414	0.52	0.210526315789474	-0.309473684210526	chr1:162812526:+_vs_chr1:162812818:+	-0.618947368421053	chr1:162812526:+;chr1:162812818:+	proximal	FALSE
LINC01315	3.14181818181818	0.076308697923586	0.172349746017312	0.5	0.1	-0.4	chr22:42364535:-_vs_chr22:42364406:-	-0.8	chr22:42364406:-;chr22:42364535:-	proximal	FALSE
PSMC6	3.13123306574858	0.0768056269550786	0.173216649252185	0.609756097560976	0.823529411764706	0.21377331420373	chr14:52727732:+_vs_chr14:52727992:+	0.42754662840746	chr14:52727732:+;chr14:52727992:+	distal	FALSE
ASNSD1	5.13186577428354	0.076847457986658	0.173216649252185	0.535211267605634	0.648148148148148	0.112936880542514	chr2:189667263:+_vs_chr2:189670831:+	0.28038601982264	chr2:189666764:+;chr2:189667263:+;chr2:189670831:+	distal	FALSE
TFAM	5.125	0.0771117199683167	0.173637266716169	0.5625	0.5	-0.0625	chr10:58388796:+_vs_chr10:58395044:+	-0.53125	chr10:58388796:+;chr10:58395044:+;chr10:58396138:+	proximal	FALSE
EIF4A1	3.11837015856837	0.0774141785226997	0.173903229991779	0.673312883435583	0.616621983914209	-0.0566908995213737	chr17:7578627:+_vs_chr17:7578978:+	-0.113381799042747	chr17:7578627:+;chr17:7578978:+	proximal	FALSE
EDC3	3.11794871794872	0.0774342046780786	0.173903229991779	0.833333333333333	0.45	-0.383333333333333	chr15:74656024:-_vs_chr15:74630558:-	-0.766666666666667	chr15:74630558:-;chr15:74656024:-	proximal	FALSE
COPB1	8.41636823560141	0.0774631561144059	0.173903229991779	0.472222222222222	0.492307692307692	0.0200854700854701	chr11:14457811:-_vs_chr11:14457550:-	-0.236630036630037	chr11:14457550:-;chr11:14457811:-;chr11:14464934:-;chr11:14474502:-;chr11:14475916:-	proximal	FALSE
AK2	3.10069294261822	0.0782589767891711	0.175513612939405	0.133333333333333	0.441176470588235	0.307843137254902	chr1:33013044:-_vs_chr1:33009920:-	0.615686274509804	chr1:33009920:-;chr1:33013044:-	distal	FALSE
PNRC1	3.09021959608431	0.0787641780043997	0.176420714891593	0.64367816091954	0.493150684931507	-0.150527475988033	chr6:89084039:+_vs_chr6:89084838:+	-0.301054951976067	chr6:89084039:+;chr6:89084838:+	proximal	FALSE
CHN1	5.07979761904762	0.0788743807230155	0.176420714891593	0.471428571428571	0.666666666666667	0.195238095238095	chr2:174799506:-_vs_chr2:174799382:-	0.509523809523809	chr2:174799382:-;chr2:174799506:-;chr2:174846904:-	distal	FALSE
HNRNPH1	3.08741329632296	0.0789001408280828	0.176420714891593	0.684615384615385	0.787878787878788	0.103263403263403	chr5:179619287:-_vs_chr5:179614178:-	0.206526806526806	chr5:179614178:-;chr5:179619287:-	distal	FALSE
PKIA	8.36230614582701	0.0791725650967722	0.176853002553829	0.328754578754579	0.305263157894737	-0.0234914208598419	chr8:78601920:+_vs_chr8:78602248:+	-0.207788702525545	chr8:78601920:+;chr8:78602248:+;chr8:78602376:+;chr8:78602760:+;chr8:78603214:+	proximal	FALSE
CSGALNACT2	5.06207243049348	0.0795765191463886	0.177577940929466	0.358974358974359	0.573170731707317	0.214196372732958	chr10:43155444:+_vs_chr10:43185302:+	0.428392745465916	chr10:43155444:+;chr10:43184721:+;chr10:43185302:+	distal	FALSE
CCDC66	6.76651492113507	0.0797240559568782	0.177653643872088	0.461538461538462	0.441176470588235	-0.0203619909502262	chr3:56613653:+_vs_chr3:56613746:+	-0.457013574660633	chr3:56571212:+;chr3:56593075:+;chr3:56613653:+;chr3:56613746:+	proximal	FALSE
TNFAIP8L2-SCNM1	3.06959491984273	0.0797693463540145	0.177653643872088	0.909090909090909	0.720930232558139	-0.18816067653277	chr1:151167179:+_vs_chr1:151169138:+	-0.376321353065539	chr1:151167179:+;chr1:151169138:+	proximal	FALSE
AFDN	5.05172966866767	0.0799891055398289	0.177694095817197	0.27906976744186	0.471698113207547	0.192628345765687	chr6:167872321:+_vs_chr6:167890915:+	0.385256691531373	chr6:167872321:+;chr6:167880492:+;chr6:167890915:+	distal	FALSE
NAE1	5.05132075471698	0.0800054615424005	0.177694095817197	0.641176470588235	0.669811320754717	0.0286348501664817	chr16:66816993:-_vs_chr16:66816644:-	0.266370699223085	chr16:66802878:-;chr16:66816644:-;chr16:66816993:-	distal	FALSE
HSP90B1	9.83572734612	0.080025918822861	0.177694095817197	0.445161290322581	0.515942028985507	0.0707807386629266	chr12:103932320:+_vs_chr12:103947926:+	0.225572697522207	chr12:103932320:+;chr12:103932415:+;chr12:103942764:+;chr12:103946640:+;chr12:103947422:+;chr12:103947926:+	distal	FALSE
CTNNBIP1	3.05555555555556	0.0804614738801764	0.178483983726264	0.363636363636364	0.727272727272727	0.363636363636364	chr1:9850160:-_vs_chr1:9848302:-	0.727272727272727	chr1:9848302:-;chr1:9850160:-	distal	FALSE
ECPAS	5.03438728368961	0.0806857223553846	0.178804038837106	0.240740740740741	0.4	0.159259259259259	chr9:111411070:-_vs_chr9:111361894:-	0.318518518518519	chr9:111361894:-;chr9:111362029:-;chr9:111411070:-	distal	FALSE
SSB	9.80564770597771	0.0809331977125343	0.179174881272502	0.443181818181818	0.482352941176471	0.0391711229946524	chr2:169805811:+_vs_chr2:169812064:+	0.197192513368984	chr2:169805811:+;chr2:169808527:+;chr2:169808880:+;chr2:169810393:+;chr2:169810999:+;chr2:169812064:+	distal	FALSE
PRKAR1A	6.72380078639135	0.0812421229769423	0.179598381596942	0.507246376811594	0.561181434599156	0.053935057787562	chr17:68530665:+_vs_chr17:68532216:+	0.22399559713814	chr17:68530665:+;chr17:68532216:+;chr17:68532490:+;chr17:68532762:+	distal	FALSE
DDX5	5.0195842374702	0.0812851351413709	0.179598381596942	0.433962264150943	0.42436974789916	-0.00959251625178376	chr17:64502479:-_vs_chr17:64499620:-	-0.093404154114476	chr17:64498254:-;chr17:64499620:-;chr17:64502479:-	proximal	FALSE
MTF2	3.03682598855013	0.0813949226216919	0.179663422489737	0.619047619047619	0.355555555555556	-0.263492063492063	chr1:93129301:+_vs_chr1:93133779:+	-0.526984126984127	chr1:93129301:+;chr1:93133779:+	proximal	FALSE
CHD4	9.77949438801184	0.0817297828739086	0.18022464941426	0.511363636363636	0.417857142857143	-0.0935064935064935	chr12:6587841:-_vs_chr12:6581354:-	-0.161525974025974	chr12:6570082:-;chr12:6578456:-;chr12:6581354:-;chr12:6587841:-;chr12:6600535:-;chr12:6602431:-	proximal	FALSE
MRPL14	3.02833419764772	0.0818219812151014	0.180250197041347	0.351351351351351	0.159090909090909	-0.192260442260442	chr6:44113694:-_vs_chr6:44113635:-	-0.384520884520885	chr6:44113635:-;chr6:44113694:-	proximal	FALSE
TRIM37	3.02402428084899	0.0820396545961609	0.180551838264779	0.241379310344828	0.583333333333333	0.341954022988506	chr17:59088303:-_vs_chr17:59047704:-	0.683908045977011	chr17:59047704:-;chr17:59088303:-	distal	FALSE
HMGB3	4.99127429183791	0.0824439058557771	0.181263100780253	0.873626373626374	0.841772151898734	-0.0318542217276394	chrX:150987919:+_vs_chrX:150988332:+	-0.151203227152594	chrX:150987919:+;chrX:150988332:+;chrX:150988769:+	proximal	FALSE
DACT1	6.68479211182378	0.0826528177769367	0.181505404179853	0.343537414965986	0.415204678362573	0.0716672633965867	chr14:58646146:+_vs_chr14:58647259:+	0.331006086645184	chr14:58646146:+;chr14:58647200:+;chr14:58647259:+;chr14:58648274:+	distal	FALSE
SMARCE1	3.01070199699586	0.0827164610282961	0.181505404179853	0.272727272727273	0.0740740740740741	-0.198653198653199	chr17:40636428:-_vs_chr17:40628722:-	-0.397306397306397	chr17:40628722:-;chr17:40636428:-	proximal	FALSE
ATL2	3.00778033088235	0.0828656936653216	0.181654599054568	0.46875	1	0.53125	chr2:38296487:-_vs_chr2:38294885:-	1.0625	chr2:38294885:-;chr2:38296487:-	distal	FALSE
