gene_id	chisq	pvalue	adj_pvalue	ExDp	ExN3	dWARM	MPRO_comparsion	MPRO	feature_id	Note	sig
TAX1BP1	2.78768535923141	0.0949913447411821	0.19879410381356	0.678571428571429	0	0.678571428571429	chr7:27785298:+_vs_chr7:27793158:+	1.35714285714286	chr7:27785298:+;chr7:27793158:+	distal	FALSE
ANP32A	4.65087029964747	0.0977409028594741	0.204086535316058	0.5	0.527027027027027	-0.0270270270270271	chr15:68779873:-_vs_chr15:68778907:-	-0.280405405405405	chr15:68778907:-;chr15:68779873:-;chr15:68780105:-	proximal	FALSE
ATP6V1H	2.71292552497717	0.0995382969816947	0.207037429611367	0.705882352941177	0.944444444444444	-0.238562091503268	chr8:53715812:-_vs_chr8:53715670:-	-0.477124183006536	chr8:53715670:-;chr8:53715812:-	proximal	FALSE
AKIRIN2	2.71190812646118	0.0996017904616847	0.207037429611367	0.225	0.418604651162791	-0.193604651162791	chr6:87674926:-_vs_chr6:87674860:-	-0.387209302325581	chr6:87674860:-;chr6:87674926:-	proximal	FALSE
RAF1	2.6781070322866	0.10173659692231	0.211000789581025	0.666666666666667	0.333333333333333	0.333333333333333	chr3:12600154:-_vs_chr3:12583601:-	0.666666666666667	chr3:12583601:-;chr3:12600154:-	distal	FALSE
PPIE	2.66621376811594	0.102499604759521	0.211869404806662	0.6	0.24	0.36	chr1:39753699:+_vs_chr1:39763911:+	0.72	chr1:39753699:+;chr1:39763911:+	distal	FALSE
GOLGA8A	4.55357142857143	0.102613506327983	0.211869404806662	0.481481481481481	0.583333333333333	-0.101851851851852	chr15:34404970:-_vs_chr15:34385743:-	-0.518518518518518	chr15:34381369:-;chr15:34385743:-;chr15:34404970:-	proximal	FALSE
TDP2	2.65997023809524	0.102902659921292	0.211993230350101	0.5	0.814814814814815	-0.314814814814815	chr6:24650422:-_vs_chr6:24649977:-	-0.62962962962963	chr6:24649977:-;chr6:24650422:-	proximal	FALSE
MAPRE2	2.65042493154344	0.103522220237126	0.212795674931871	0.548387096774194	1	-0.451612903225806	chr18:35141860:+_vs_chr18:35143099:+	-0.903225806451613	chr18:35141860:+;chr18:35143099:+	proximal	FALSE
CWC15	2.6339010989011	0.104604414783629	0.214543422782387	0.458333333333333	0.142857142857143	0.31547619047619	chr11:94963450:-_vs_chr11:94963345:-	0.630952380952381	chr11:94963345:-;chr11:94963450:-	distal	FALSE
LINC00461	4.50049509934224	0.105373136247698	0.215641927055576	0.246153846153846	0.387931034482759	-0.141777188328912	chr5:88667135:-_vs_chr5:88664445:-	-0.283554376657825	chr5:88664445:-;chr5:88667044:-;chr5:88667135:-	proximal	FALSE
OIP5-AS1	4.49239417989418	0.105800811447939	0.216039184523938	0.555555555555556	0.8125	-0.256944444444444	chr15:41298526:+_vs_chr15:41299426:+	-0.513888888888889	chr15:41298526:+;chr15:41298745:+;chr15:41299426:+	proximal	FALSE
TRIB2	2.61204769736842	0.106054739278044	0.216080691260332	0.75	0.421052631578947	0.328947368421053	chr2:12741337:+_vs_chr2:12741565:+	0.657894736842105	chr2:12741337:+;chr2:12741565:+	distal	FALSE
FAM49A	4.46373216751035	0.107327960184133	0.217807151157251	0.5	0.65	-0.15	chr2:16552488:-_vs_chr2:16550140:-	-0.307317073170732	chr2:16550140:-;chr2:16552488:-;chr2:16552632:-	proximal	FALSE
PNPLA8	2.59009526353276	0.107533867851343	0.217807151157251	0.307692307692308	0.666666666666667	-0.358974358974359	chr7:108472499:-_vs_chr7:108472466:-	-0.717948717948718	chr7:108472466:-;chr7:108472499:-	proximal	FALSE
USP39	2.5889963197314	0.107608506031204	0.217807151157251	0.75	0.363636363636364	0.386363636363636	chr2:85636125:+_vs_chr2:85649283:+	0.772727272727273	chr2:85636125:+;chr2:85649283:+	distal	FALSE
NSD3	2.58496535633484	0.107882768718061	0.217885504507001	0.615384615384615	0.25	0.365384615384615	chr8:38326841:-_vs_chr8:38275640:-	0.730769230769231	chr8:38275640:-;chr8:38326841:-	distal	FALSE
SLC25A6	6.06788025301275	0.108354003674217	0.218295160063075	0.409638554216867	0.396929824561404	0.0127087296554639	chrX:1386138:-_vs_chrY:1386138:-	0.178662016487001	chrX:1386138:-;chrX:1386272:-;chrY:1386138:-;chrY:1386272:-	distal	FALSE
KIF2A	6.06357934568965	0.108557593112448	0.218295160063075	0.650273224043716	0.504273504273504	0.145999719770212	chr5:62348159:+_vs_chr5:62363207:+	0.297183690626314	chr5:62348159:+;chr5:62353324:+;chr5:62358213:+;chr5:62363207:+	distal	FALSE
NARS1	2.56727430555556	0.109095561227468	0.218901071877241	0.34375	1	-0.65625	chr18:57601584:-_vs_chr18:57600659:-	-1.3125	chr18:57600659:-;chr18:57601584:-	proximal	FALSE
TOMM20	2.54089285714286	0.110932040403384	0.222104193448334	0.75	0.483870967741935	0.266129032258065	chr1:235112027:-_vs_chr1:235109341:-	0.532258064516129	chr1:235109341:-;chr1:235112027:-	distal	FALSE
COX20	2.4969674556213	0.114065750346192	0.227885138380622	0.5	0	0.5	chr1:244843109:+_vs_chr1:244843284:+	1	chr1:244843109:+;chr1:244843284:+	distal	FALSE
ASH1L	2.480625	0.115256444552306	0.229767696575179	0.482758620689655	0.75	-0.267241379310345	chr1:155481411:-_vs_chr1:155480731:-	-0.53448275862069	chr1:155480731:-;chr1:155481411:-	proximal	FALSE
CANX	7.40011588755775	0.116195273996818	0.231141136445283	0.47	0.395454545454545	0.0745454545454546	chr5:179724712:+_vs_chr5:179728862:+	-0.221818181818182	chr5:179709995:+;chr5:179724712:+;chr5:179728862:+;chr5:179729260:+;chr5:179730460:+	proximal	FALSE
OAZ1	4.28677375427783	0.117257034568114	0.23275269737233	0.717647058823529	0.835820895522388	-0.118173836698859	chr19:2273241:+_vs_chr19:2273488:+	-0.236347673397717	chr19:2273241:+;chr19:2273325:+;chr19:2273488:+	proximal	FALSE
PRPSAP2	5.87954142705514	0.11762015595084	0.232883311216685	0.591666666666667	0.680272108843537	-0.0886054421768707	chr17:18931046:+_vs_chr17:18931190:+	-0.253061224489796	chr17:18930902:+;chr17:18931046:+;chr17:18931190:+;chr17:18931268:+	proximal	FALSE
SPCS2	4.27617594373531	0.117880017593001	0.232883311216685	0.341666666666667	0.302325581395349	0.0393410852713179	chr11:74977039:+_vs_chr11:74977116:+	0.305038759689922	chr11:74977039:+;chr11:74977116:+;chr11:74977720:+	distal	FALSE
KLHL32	4.27281746031746	0.118078132930406	0.232883311216685	0.270833333333333	0.5	-0.229166666666667	chr6:97140017:+_vs_chr6:97140397:+	-1.45833333333333	chr6:97140017:+;chr6:97140397:+;chr6:97140753:+	proximal	FALSE
NRSN1	2.42162579744817	0.119670672792709	0.235086558996484	0.421052631578947	1	-0.578947368421053	chr6:24145802:+_vs_chr6:24147157:+	-1.15789473684211	chr6:24145802:+;chr6:24147157:+	proximal	FALSE
SAR1A	2.42119565217391	0.119703534364696	0.235086558996484	0.565217391304348	0.2	0.365217391304348	chr10:70152150:-_vs_chr10:70150204:-	0.730434782608696	chr10:70150204:-;chr10:70152150:-	distal	FALSE
NKAIN4	2.37797503869969	0.12305696596514	0.241160367622361	0.368421052631579	0.6875	-0.319078947368421	chr20:63241255:-_vs_chr20:63240784:-	-0.638157894736842	chr20:63240784:-;chr20:63241255:-	proximal	FALSE
SLC35A1	2.37080566492331	0.123623235852468	0.241757913664974	0.142857142857143	0.588235294117647	-0.445378151260504	chr6:87511621:+_vs_chr6:87512264:+	-0.890756302521008	chr6:87511621:+;chr6:87512264:+	proximal	FALSE
CCDC115	2.36454545454545	0.124120061611901	0.242202686006434	0.625	0.833333333333333	-0.208333333333333	chr2:130338301:-_vs_chr2:130338246:-	-0.416666666666667	chr2:130338246:-;chr2:130338301:-	proximal	FALSE
PSMD10	2.36135204081633	0.124374352273574	0.242202686006434	0.728395061728395	0.523809523809524	0.204585537918871	chrX:108085038:-_vs_chrX:108084218:-	0.409171075837742	chrX:108084218:-;chrX:108085038:-	distal	FALSE
PTMA	2.32530436758262	0.127285321383076	0.247350677057449	0.839779005524862	0.775510204081633	0.0642688014432292	chr2:231713104:+_vs_chr2:231713541:+	0.128537602886458	chr2:231713104:+;chr2:231713541:+	distal	FALSE
CLTA	2.30065359477124	0.129319571854319	0.250776947516236	0.870588235294118	1	-0.129411764705882	chr9:36204168:+_vs_chr9:36212059:+	-0.258823529411765	chr9:36204168:+;chr9:36212059:+	proximal	FALSE
BRD8	2.29390681003584	0.129882628876479	0.251341907344651	0.222222222222222	0.580645161290323	-0.3584229390681	chr5:138161039:-_vs_chr5:138157167:-	-0.716845878136201	chr5:138157167:-;chr5:138161039:-	proximal	FALSE
SMC3	5.62267970178301	0.131482387423943	0.253512742019356	0.426356589147287	0.384615384615385	0.0417412045319023	chr10:110583443:+_vs_chr10:110583890:+	0.399821109123435	chr10:110583443:+;chr10:110583890:+;chr10:110584380:+;chr10:110589685:+	distal	FALSE
AASDHPPT	2.27408720311946	0.131552558020855	0.253512742019356	0.228571428571429	0.555555555555556	-0.326984126984127	chr11:106091462:+_vs_chr11:106098695:+	-0.653968253968254	chr11:106091462:+;chr11:106098695:+	proximal	FALSE
MAP2	17.4467950301831	0.133549125681062	0.256799028995045	0.464556277056277	0.496336996336996	-0.0317807192807193	chr2:209693544:+_vs_chr2:209734112:+	-0.122627372627373	chr2:209580099:+;chr2:209692830:+;chr2:209692958:+;chr2:209693544:+;chr2:209693923:+;chr2:209695108:+;chr2:209696647:+;chr2:209696704:+;chr2:209725730:+;chr2:209729898:+;chr2:209730502:+;chr2:209733900:+;chr2:209734112:+	proximal	FALSE
MAP1LC3B	2.24770052708485	0.13381311564931	0.256799028995045	0.701492537313433	0.9	-0.198507462686567	chr16:87403382:+_vs_chr16:87404774:+	-0.397014925373134	chr16:87403382:+;chr16:87404774:+	proximal	FALSE
OTUB1	2.22902495232041	0.135439295021428	0.259381672660085	0.384615384615385	0.212121212121212	0.172494172494173	chr11:63997702:+_vs_chr11:63998412:+	0.344988344988345	chr11:63997702:+;chr11:63998412:+	distal	FALSE
RAC1	2.21340801051542	0.136816131460088	0.261477110745002	0.857142857142857	0.695652173913043	0.161490683229814	chr7:6401963:+_vs_chr7:6403967:+	0.322981366459627	chr7:6401963:+;chr7:6403967:+	distal	FALSE
TMEM50A	3.94139286434187	0.139359767785603	0.26578924783852	0.323170731707317	0.0909090909090909	0.232261640798226	chr1:25360982:+_vs_chr1:25362361:+	0.464523281596452	chr1:25360982:+;chr1:25362253:+;chr1:25362361:+	distal	FALSE
CELF4	2.17457386363636	0.14030837590556	0.267047834799676	0.472727272727273	0.125	0.347727272727273	chr18:37244925:-_vs_chr18:37244550:-	0.695454545454546	chr18:37244550:-;chr18:37244925:-	distal	FALSE
SMARCA1	2.16409090909091	0.141268146519175	0.26832245488755	0.75	0.25	0.5	chrX:129508016:-_vs_chrX:129499777:-	1	chrX:129499777:-;chrX:129508016:-	distal	FALSE
PPP1CB	3.90977443609023	0.141580443512926	0.268364570183312	0.526315789473684	0.5	0.0263157894736842	chr2:28799875:+_vs_chr2:28801037:+	1.05263157894737	chr2:28799298:+;chr2:28799875:+;chr2:28801037:+	distal	FALSE
B3GALNT1	2.15435606060606	0.142166034470914	0.268923480338642	0.454545454545455	1	-0.545454545454545	chr3:161084265:-_vs_chr3:161083883:-	-1.09090909090909	chr3:161083883:-;chr3:161084265:-	proximal	FALSE
RAB1A	3.85001165612194	0.1458749066859	0.275376099356035	0.479381443298969	0.388888888888889	0.0904925544100801	chr2:65088428:-_vs_chr2:65087878:-	0.293241695303551	chr2:65086854:-;chr2:65087878:-;chr2:65088428:-	distal	FALSE
COMMD6	2.09177756327338	0.148093669591866	0.278995202387936	0.758064516129032	0.865853658536585	-0.107789142407553	chr13:75526522:-_vs_chr13:75526436:-	-0.215578284815106	chr13:75526436:-;chr13:75526522:-	proximal	FALSE
SUPT4H1	2.07497751322751	0.149732146606624	0.281190689690157	0.678571428571429	0.4	0.278571428571429	chr17:58345911:-_vs_chr17:58345191:-	0.557142857142857	chr17:58345191:-;chr17:58345911:-	distal	FALSE
EIF3CL	2.07338317978594	0.149888700349496	0.281190689690157	0.909836065573771	0.981818181818182	-0.0719821162444113	chr16:28723223:+_vs_chr16:28735624:+	-0.143964232488823	chr16:28723223:+;chr16:28735624:+	proximal	FALSE
SLF2	2.07051272883295	0.150171027791284	0.281190689690157	0.315789473684211	0.583333333333333	-0.267543859649123	chr10:100917231:+_vs_chr10:100924382:+	-0.535087719298246	chr10:100917231:+;chr10:100924382:+	proximal	FALSE
SSBP2	2.0631723686761	0.150895739423485	0.281313027700997	0.208955223880597	0.0714285714285714	0.137526652452026	chr5:81419932:-_vs_chr5:81419869:-	0.275053304904051	chr5:81419869:-;chr5:81419932:-	distal	FALSE
YME1L1	2.0625	0.150962319760251	0.281313027700997	0.375	0.833333333333333	-0.458333333333333	chr10:27117686:-_vs_chr10:27111735:-	-0.916666666666667	chr10:27111735:-;chr10:27117686:-	proximal	FALSE
XRN2	2.06061930493749	0.151148729478265	0.281313027700997	0.5	0.181818181818182	0.318181818181818	chr20:21330513:+_vs_chr20:21389822:+	0.636363636363636	chr20:21330513:+;chr20:21389822:+	distal	FALSE
IFT20	2.04967320261438	0.152238864565957	0.28277299141267	0.375	0.75	-0.375	chr17:28329186:-_vs_chr17:28328329:-	-0.75	chr17:28328329:-;chr17:28329186:-	proximal	FALSE
PABPC1	3.75934809953189	0.152639850644308	0.282949622937846	0.551204819277108	0.564	-0.0127951807228915	chr8:100703118:-_vs_chr8:100702930:-	-0.137204819277108	chr8:100702930:-;chr8:100703118:-;chr8:100703295:-	proximal	FALSE
FNBP1	2.041875	0.153020928542992	0.283088717804535	0.25	0.6	-0.35	chr9:129923706:-_vs_chr9:129902985:-	-0.7	chr9:129902985:-;chr9:129923706:-	proximal	FALSE
NDUFS2	2.03727659139766	0.153484225770967	0.283379059557175	0.720930232558139	0.909090909090909	-0.18816067653277	chr1:161209675:+_vs_chr1:161214395:+	-0.376321353065539	chr1:161209675:+;chr1:161214395:+	proximal	FALSE
ARID4A	2.02942354826546	0.154279114555584	0.284279244948038	0.647058823529412	0.25	0.397058823529412	chr14:58330153:+_vs_chr14:58351144:+	0.794117647058824	chr14:58330153:+;chr14:58351144:+	distal	FALSE
OSBPL8	2.01332598039216	0.15592316125994	0.28673742378816	0.45	0.176470588235294	0.273529411764706	chr12:76399941:-_vs_chr12:76355335:-	0.547058823529412	chr12:76355335:-;chr12:76399941:-	distal	FALSE
NDUFA6	2.00362976406534	0.156923033642797	0.288003583570609	0.379310344827586	0.631578947368421	-0.252268602540835	chr22:42086114:-_vs_chr22:42085526:-	-0.50453720508167	chr22:42085526:-;chr22:42086114:-	proximal	FALSE
SOGA3	3.69078540507112	0.157963276128817	0.289338674097337	0.466666666666667	0.4	0.0666666666666667	chr6:127476377:-_vs_chr6:127447534:-	0.295238095238095	chr6:127447534:-;chr6:127476377:-;chr6:127512981:-	distal	FALSE
RPL10A	1.95719923217114	0.161813172531499	0.295804712631693	0.946524064171123	0.984126984126984	-0.0376029199558611	chr6:35470686:+_vs_chr6:35470777:+	-0.0752058399117222	chr6:35470686:+;chr6:35470777:+	proximal	FALSE
MAGED1	1.92025405782	0.165828655872336	0.301954433960534	0.836734693877551	0.695652173913043	0.141082519964508	chrX:51897827:+_vs_chrX:51902354:+	0.282165039929015	chrX:51897827:+;chrX:51902354:+	distal	FALSE
SGCB	3.59358288770053	0.165830110758866	0.301954433960534	0.494117647058824	0.545454545454545	-0.0513368983957219	chr4:52023696:-_vs_chr4:52022924:-	-0.462032085561497	chr4:52020709:-;chr4:52022924:-;chr4:52023696:-	proximal	FALSE
HNRNPF	1.91523490607137	0.166382914451224	0.302365807205073	0.157894736842105	0.365384615384615	-0.20748987854251	chr10:43386022:-_vs_chr10:43385854:-	-0.41497975708502	chr10:43385854:-;chr10:43386022:-	proximal	FALSE
POLR1D	1.88332352171638	0.169956888143851	0.308255140260905	0.428571428571429	0.153846153846154	0.274725274725275	chr13:27623449:+_vs_chr13:27667411:+	0.549450549450549	chr13:27623449:+;chr13:27667411:+	distal	FALSE
SEC11C	1.87640977443609	0.170742761959618	0.309074471257626	0.681818181818182	0.363636363636364	0.318181818181818	chr18:59158742:+_vs_chr18:59158832:+	0.636363636363636	chr18:59158742:+;chr18:59158832:+	distal	FALSE
SON	1.86671904920016	0.171851324377231	0.310473584079959	0.0652173913043478	0.181818181818182	-0.116600790513834	chr21:33549622:+_vs_chr21:33554648:+	-0.233201581027668	chr21:33549622:+;chr21:33554648:+	proximal	FALSE
CALM3	1.84591571715818	0.174259168811328	0.313921911466316	0.833333333333333	0.901234567901235	-0.0679012345679012	chr19:46609305:+_vs_chr19:46610782:+	-0.135802469135802	chr19:46609305:+;chr19:46610782:+	proximal	FALSE
SNAP25	1.84437726625227	0.174438770263445	0.313921911466316	0.824561403508772	0.961538461538462	-0.13697705802969	chr20:10307285:+_vs_chr20:10307418:+	-0.273954116059379	chr20:10307285:+;chr20:10307418:+	proximal	FALSE
ZNF644	1.83986324786325	0.174966976279136	0.31404863363199	0.6	0	0.6	chr1:90940396:-_vs_chr1:90939787:-	1.2	chr1:90939787:-;chr1:90940396:-	distal	FALSE
HNRNPA3	4.95328733766234	0.17524980596187	0.31404863363199	0.44047619047619	0.511904761904762	-0.0714285714285714	chr2:177220534:+_vs_chr2:177222654:+	-0.303571428571429	chr2:177216037:+;chr2:177219778:+;chr2:177220534:+;chr2:177222654:+	proximal	FALSE
EIF4A1	1.83284559406501	0.175791807555663	0.31404863363199	0.724770642201835	0.62962962962963	0.0951410125722052	chr17:7578627:+_vs_chr17:7578978:+	0.19028202514441	chr17:7578627:+;chr17:7578978:+	distal	FALSE
CHMP5	1.83220575420251	0.175867234833914	0.31404863363199	0.795918367346939	0.954545454545455	-0.158627087198516	chr9:33281169:+_vs_chr9:33281510:+	-0.317254174397032	chr9:33281169:+;chr9:33281510:+	proximal	FALSE
FUS	3.46334894878869	0.176987800166931	0.315440684305224	0.4725	0.476377952755905	-0.00387795275590552	chr16:31186135:+_vs_chr16:31191605:+	-0.116023622047244	chr16:31186135:+;chr16:31191605:+;chr16:31191779:+	proximal	FALSE
YWHAB	1.7924126172208	0.180632485712397	0.321317402469167	0.673913043478261	0.5	0.173913043478261	chr20:44908131:+_vs_chr20:44908520:+	0.347826086956522	chr20:44908131:+;chr20:44908520:+	distal	FALSE
SCAPER	1.78279220779221	0.181806832876832	0.322785643783243	0.424242424242424	0	0.424242424242424	chr15:76771799:-_vs_chr15:76728627:-	0.848484848484848	chr15:76728627:-;chr15:76771799:-	distal	FALSE
CCT5	1.7758580993628	0.182658751584968	0.323676906544244	0.580645161290323	0.75	-0.169354838709677	chr5:10258499:+_vs_chr5:10265080:+	-0.338709677419355	chr5:10258499:+;chr5:10265080:+	proximal	FALSE
DNTTIP2	1.76785714285714	0.183647496958369	0.324806758482774	0.227272727272727	0.5	-0.272727272727273	chr1:93877284:-_vs_chr1:93876898:-	-0.545454545454545	chr1:93876898:-;chr1:93877284:-	proximal	FALSE
RPL17	1.73408489202467	0.187890058691634	0.331676153224736	0.939226519337017	0.893333333333333	0.0458931860036833	chr18:49489360:-_vs_chr18:49488484:-	0.0917863720073666	chr18:49488484:-;chr18:49489360:-	distal	FALSE
UBXN4	1.71093523616343	0.190864073343857	0.336284319701082	0.310344827586207	0.571428571428571	-0.261083743842364	chr2:135770658:+_vs_chr2:135782799:+	-0.522167487684729	chr2:135770658:+;chr2:135782799:+	proximal	FALSE
RSBN1L	1.70370610365358	0.191804011946064	0.337005080456429	0.727272727272727	0.904761904761905	-0.177489177489177	chr7:77736495:+_vs_chr7:77749497:+	-0.354978354978355	chr7:77736495:+;chr7:77749497:+	proximal	FALSE
YBX1	3.30050092435221	0.192001813405987	0.337005080456429	0.480984340044743	0.5	-0.0190156599552573	chr1:42700837:+_vs_chr1:42702026:+	-0.114150493866046	chr1:42700837:+;chr1:42702026:+;chr1:42702348:+	proximal	FALSE
PRDM8	1.68367346938776	0.194437049101116	0.340396265672239	0.125	0.3	-0.175	chr4:80204077:+_vs_chr4:80204329:+	-0.35	chr4:80204077:+;chr4:80204329:+	proximal	FALSE
EXOC3	1.68191744153283	0.194669864368232	0.340396265672239	0.125	0.461538461538462	-0.336538461538462	chr5:462183:+_vs_chr5:467290:+	-0.673076923076923	chr5:462183:+;chr5:467290:+	proximal	FALSE
BNIP3L	3.26373626373626	0.195563893521719	0.341314342467151	0.509615384615385	0	0.509615384615385	chr8:26410992:+_vs_chr8:26413124:+	1.01923076923077	chr8:26410992:+;chr8:26411077:+;chr8:26413124:+	distal	FALSE
TIAM2	1.67100694444444	0.196123716835068	0.341646776030957	0.666666666666667	0.3125	0.354166666666667	chr6:155144732:+_vs_chr6:155251981:+	0.708333333333333	chr6:155144732:+;chr6:155251981:+	distal	FALSE
PLPP5	1.65596722118461	0.19814870237795	0.344364542548523	0.428571428571429	0.153846153846154	0.274725274725275	chr8:38264309:-_vs_chr8:38263509:-	0.549450549450549	chr8:38263509:-;chr8:38264309:-	distal	FALSE
OGA	4.66031709303072	0.198428433706338	0.344364542548523	0.618181818181818	0.554307116104869	0.0638747020769492	chr10:101800363:-_vs_chr10:101799277:-	0.274157303370787	chr10:101799218:-;chr10:101799277:-;chr10:101800363:-;chr10:101812207:-	distal	FALSE
ACBD6	3.21852015085098	0.20003557056451	0.346503563243767	0.579365079365079	0.590909090909091	-0.0115440115440115	chr1:180288305:-_vs_chr1:180288230:-	-0.292929292929293	chr1:180288230:-;chr1:180288305:-;chr1:180430181:-	proximal	FALSE
HK1	1.63420979740424	0.201121761806273	0.347584342570858	0.518518518518518	1	-0.481481481481482	chr10:69386410:+_vs_chr10:69401882:+	-0.962962962962963	chr10:69386410:+;chr10:69401882:+	proximal	FALSE
PJA2	4.62496328392985	0.201411035262681	0.347584342570858	0.560283687943262	0.538461538461538	0.021822149481724	chr5:109335196:-_vs_chr5:109334711:-	0.317512274959083	chr5:109334711:-;chr5:109335196:-;chr5:109378466:-;chr5:109378588:-	distal	FALSE
SRSF7	1.62094987275378	0.20295939224013	0.349604167266519	0.243243243243243	0.105263157894737	0.137980085348506	chr2:38744895:-_vs_chr2:38743602:-	0.275960170697013	chr2:38743602:-;chr2:38744895:-	distal	FALSE
BRWD1	3.15710626272124	0.206273332816095	0.35465210567823	0.363636363636364	0.178571428571429	0.185064935064935	chr21:39296437:-_vs_chr21:39250818:-	0.418831168831169	chr21:39236611:-;chr21:39250818:-;chr21:39296437:-	distal	FALSE
CCT6A	3.1437095766059	0.207659660227791	0.35624314460088	0.596774193548387	0.545454545454545	0.0513196480938417	chr7:56063404:+_vs_chr7:56063985:+	0.394428152492669	chr7:56058464:+;chr7:56063404:+;chr7:56063985:+	distal	FALSE
SSB	4.54890916056618	0.207968970902135	0.35624314460088	0.62280701754386	0.375	0.24780701754386	chr2:169805811:+_vs_chr2:169812064:+	0.539473684210526	chr2:169805811:+;chr2:169808527:+;chr2:169810999:+;chr2:169812064:+	distal	FALSE
SNW1	1.58253905325444	0.20839534214971	0.356313662640447	0.6	0.384615384615385	0.215384615384615	chr14:77731064:-_vs_chr14:77717599:-	0.430769230769231	chr14:77717599:-;chr14:77731064:-	distal	FALSE
XRCC5	4.52248680112457	0.210293264768372	0.358895331938642	0.534391534391534	0.578947368421053	-0.0445558340295182	chr2:216205424:+_vs_chr2:216206281:+	-0.309941520467836	chr2:216122176:+;chr2:216127658:+;chr2:216205424:+;chr2:216206281:+	proximal	FALSE
STIP1	3.1108547008547	0.211099150049889	0.359607207727712	0.590909090909091	0.6875	-0.0965909090909091	chr11:64197315:+_vs_chr11:64197895:+	-0.306818181818182	chr11:64197315:+;chr11:64197895:+;chr11:64204541:+	proximal	FALSE
NUDT21	1.55118268280632	0.212960929771381	0.361878556542894	0.521739130434783	1	-0.478260869565217	chr16:56431705:-_vs_chr16:56429138:-	-0.956521739130435	chr16:56429138:-;chr16:56431705:-	proximal	FALSE
CRBN	3.09090909090909	0.213214933314462	0.361878556542894	0.477272727272727	0.272727272727273	0.204545454545455	chr3:3153436:-_vs_chr3:3149704:-	0.409090909090909	chr3:3149704:-;chr3:3150011:-;chr3:3153436:-	distal	FALSE
TSNAX	1.54385964912281	0.214044217209977	0.362620697654265	0.421052631578947	1	-0.578947368421053	chr1:231565780:+_vs_chr1:231566524:+	-1.15789473684211	chr1:231565780:+;chr1:231566524:+	proximal	FALSE
LMNB1	1.53811613076429	0.214898433264176	0.36340228659847	0.380952380952381	0.581395348837209	-0.200442967884828	chr5:126818978:+_vs_chr5:126837014:+	-0.400885935769657	chr5:126818978:+;chr5:126837014:+	proximal	FALSE
APEX1	1.53059587471352	0.216023036601454	0.364637424920338	0.936507936507937	0.858823529411765	0.0776844070961719	chr14:20455953:+_vs_chr14:20457767:+	0.155368814192344	chr14:20455953:+;chr14:20457767:+	distal	FALSE
ZNF638	1.52713215902871	0.216543367318061	0.364849935827334	0.621212121212121	0.741379310344828	-0.120167189132706	chr2:71363977:+_vs_chr2:71369967:+	-0.240334378265413	chr2:71363977:+;chr2:71369967:+	proximal	FALSE
HNRNPDL	3.05307881773399	0.217286306805362	0.365436061445381	0.452631578947368	0.490131578947368	-0.0375	chr4:82427245:-_vs_chr4:82424628:-	-0.142105263157895	chr4:82423207:-;chr4:82424628:-;chr4:82427245:-	proximal	FALSE
HECTD1	1.51875	0.217808753547983	0.365649903869118	0.333333333333333	0.666666666666667	-0.333333333333333	chr14:31168414:-_vs_chr14:31114302:-	-0.666666666666667	chr14:31114302:-;chr14:31168414:-	proximal	FALSE
GFOD2	1.51460597826087	0.218437598008372	0.366041264778523	0.434782608695652	0.6875	-0.252717391304348	chr16:67680743:-_vs_chr16:67674538:-	-0.505434782608696	chr16:67674538:-;chr16:67680743:-	proximal	FALSE
PPP2CB	3.02353489647607	0.220519875852263	0.368862360150711	0.684615384615385	0.791666666666667	-0.107051282051282	chr8:30786159:-_vs_chr8:30785616:-	-0.328205128205128	chr8:30785616:-;chr8:30786159:-;chr8:30799735:-	proximal	FALSE
DYNC1LI1	1.49333333333333	0.221699993764877	0.370166957098395	0.44	1	-0.56	chr3:32534604:-_vs_chr3:32533069:-	-1.12	chr3:32533069:-;chr3:32534604:-	proximal	FALSE
MAGED4	1.48891959766097	0.222384166045619	0.370640276742699	0.491525423728814	0.377358490566038	0.114166933162776	chrX:52061827:-_vs_chrX:52192268:+	0.228333866325552	chrX:52061827:-;chrX:52192268:+	distal	FALSE
CAPZB	1.45824854651163	0.227209001010777	0.378000586213972	0.485714285714286	0.666666666666667	-0.180952380952381	chr1:19339115:-_vs_chr1:19338779:-	-0.361904761904762	chr1:19338779:-;chr1:19339115:-	proximal	FALSE
LINC01551	4.31298615684869	0.229590474383779	0.381276820116688	0.526315789473684	0.454545454545455	0.0717703349282296	chr14:28792278:+_vs_chr14:28793072:+	-0.315789473684211	chr14:28792118:+;chr14:28792278:+;chr14:28793072:+;chr14:28793232:+	proximal	FALSE
PTMS	1.43659310354372	0.230691446936218	0.382418617232978	0.891891891891892	0.940397350993378	-0.0485054591014856	chr12:6769992:+_vs_chr12:6770952:+	-0.0970109182029712	chr12:6769992:+;chr12:6770952:+	proximal	FALSE
ENSA	1.43316401895206	0.231248762248393	0.382656717495105	0.625	0.384615384615385	0.240384615384615	chr1:150625131:-_vs_chr1:150622150:-	0.480769230769231	chr1:150622150:-;chr1:150625131:-	distal	FALSE
PPM1G	1.42208550086701	0.233060444683439	0.384965913093181	0.764705882352941	0.523809523809524	0.240896358543417	chr2:27385766:-_vs_chr2:27381199:-	0.481792717086835	chr2:27381199:-;chr2:27385766:-	distal	FALSE
