gene_id	chisq	pvalue	adj_pvalue	ExMU	ExN1	dWARM	MPRO_comparsion	MPRO	feature_id	Note	sig
AKIP1	3.23637013729977	0.0720200375923794	0.154386615796622	0.710526315789474	0.95	-0.239473684210526	chr11:8919552:+_vs_chr11:8920079:+	-0.478947368421053	chr11:8919552:+;chr11:8920079:+	proximal	FALSE
CDK2AP1	3.2305314171123	0.0722772310875637	0.154792606541189	0.64	0.795454545454545	-0.155454545454545	chr12:123261086:-_vs_chr12:123261003:-	-0.310909090909091	chr12:123261003:-;chr12:123261086:-	proximal	FALSE
ZNF608	6.98545537124166	0.0723628069761484	0.154830635732471	0.145161290322581	0.264880952380952	-0.119719662058372	chr5:124648879:-_vs_chr5:124647918:-	-0.212845622119816	chr5:124647805:-;chr5:124647918:-;chr5:124648255:-;chr5:124648879:-	proximal	FALSE
RETREG2	3.21703327185762	0.0728755978185754	0.155689518811666	0.255813953488372	0	0.255813953488372	chr2:219183492:+_vs_chr2:219183726:+	0.511627906976744	chr2:219183492:+;chr2:219183726:+	distal	FALSE
HNRNPF	3.21647160099028	0.0729006113051559	0.155689518811666	0.0437956204379562	0.111111111111111	-0.0673154906731549	chr10:43386022:-_vs_chr10:43385854:-	-0.13463098134631	chr10:43385854:-;chr10:43386022:-	proximal	FALSE
FAM160B2	3.20348600609116	0.0734814884023563	0.156783400021102	0.583333333333333	0.217391304347826	0.365942028985507	chr8:22097062:+_vs_chr8:22104380:+	0.731884057971015	chr8:22097062:+;chr8:22104380:+	distal	FALSE
ANP32A	10.0443262921703	0.0739889789176515	0.157708652196761	0.541772151898734	0.507	0.0347721518987342	chr15:68779374:-_vs_chr15:68778907:-	0.134050632911392	chr15:68778535:-;chr15:68778907:-;chr15:68779374:-;chr15:68779873:-;chr15:68780105:-;chr15:68787442:-	distal	FALSE
GPR22	6.93333333333333	0.074053296169482	0.157708652196761	0.506666666666667	0.333333333333333	0.173333333333333	chr7:107471595:+_vs_chr7:107471870:+	-1.08	chr7:107471595:+;chr7:107471870:+;chr7:107473011:+;chr7:107474833:+	proximal	FALSE
TCF25	3.18640590475272	0.0742530979367896	0.157986787129255	0.671875	0.785046728971963	-0.113171728971963	chr16:89884636:+_vs_chr16:89911379:+	-0.226343457943925	chr16:89884636:+;chr16:89911379:+	proximal	FALSE
NARF	3.17844003814905	0.0746159339026529	0.158610965642231	0.09375	0.0265486725663717	0.0672013274336283	chr17:82488259:+_vs_chr17:82488796:+	0.134402654867257	chr17:82488259:+;chr17:82488796:+	distal	FALSE
TCTEX1D2	3.16534486786457	0.0752165483722324	0.159733842944082	0.76271186440678	0.916666666666667	-0.153954802259887	chr3:196316118:-_vs_chr3:196291219:-	-0.307909604519774	chr3:196291219:-;chr3:196316118:-	proximal	FALSE
FERMT2	5.17184263280989	0.0753266479452958	0.159733842944082	0.547945205479452	0.625	-0.077054794520548	chr14:52858284:-_vs_chr14:52857273:-	-0.446917808219178	chr14:52857273:-;chr14:52858284:-;chr14:52881254:-	proximal	FALSE
RAP1GDS1	5.17111459968603	0.0753540730840021	0.159733842944082	0.5	0.5	0	chr4:98404545:+_vs_chr4:98442666:+	-0.346153846153846	chr4:98404545:+;chr4:98442666:+;chr4:98443858:+	proximal	FALSE
COA4	3.12055901402251	0.0773102573514088	0.163728494928818	0.518518518518518	0.774193548387097	-0.255675029868578	chr11:73872766:-_vs_chr11:73872667:-	-0.511350059737157	chr11:73872667:-;chr11:73872766:-	proximal	FALSE
MRPS5	5.09792152292152	0.0781628536570329	0.165380718164047	0.761363636363636	0.733333333333333	0.0280303030303031	chr2:95109948:-_vs_chr2:95104701:-	0.303030303030303	chr2:95087207:-;chr2:95104701:-;chr2:95109948:-	distal	FALSE
ZCRB1	5.09446102988225	0.0782982117301865	0.165513719796311	0.715686274509804	0.790322580645161	-0.0746363061353573	chr12:42313875:-_vs_chr12:42312985:-	-0.304237824161923	chr12:42312766:-;chr12:42312985:-;chr12:42313875:-	proximal	FALSE
EPRS1	8.38276669823687	0.0785214733139007	0.165832121716591	0.417582417582418	0.406976744186047	0.0106056733963711	chr1:219987267:-_vs_chr1:219984228:-	-0.349603884487605	chr1:219968600:-;chr1:219984228:-;chr1:219987267:-;chr1:220007209:-;chr1:220025148:-	proximal	FALSE
GPI	3.0849358974359	0.0790203787643713	0.166731538557357	0.0982142857142857	0	0.0982142857142857	chr19:34400328:+_vs_chr19:34402413:+	0.196428571428571	chr19:34400328:+;chr19:34402413:+	distal	FALSE
VIM	3.08250732933129	0.0791384383304368	0.16682645864117	0.878260869565217	0.978260869565217	-0.1	chr10:17237341:+_vs_chr10:17237590:+	-0.2	chr10:17237341:+;chr10:17237590:+	proximal	FALSE
KAT14	3.06617937408108	0.0799371368503623	0.168200376210481	0.4	0.739130434782609	-0.339130434782609	chr20:18161921:+_vs_chr20:18188035:+	-0.678260869565217	chr20:18161921:+;chr20:18188035:+	proximal	FALSE
SCAPER	3.06617113796286	0.0799375419134347	0.168200376210481	0.217391304347826	0.5	-0.282608695652174	chr15:76771799:-_vs_chr15:76765032:-	-0.565217391304348	chr15:76765032:-;chr15:76771799:-	proximal	FALSE
MARK2	3.06278280542986	0.0801043723527702	0.168396208178061	0.333333333333333	0.833333333333333	-0.5	chr11:63898809:+_vs_chr11:63908915:+	-1	chr11:63898809:+;chr11:63908915:+	proximal	FALSE
HDGFL3	6.75255430242272	0.0802171837044389	0.168478224836462	0.390350877192982	0.241666666666667	0.148684210526316	chr15:83157451:-_vs_chr15:83138192:-	0.289473684210526	chr15:83138192:-;chr15:83151226:-;chr15:83151289:-;chr15:83157451:-	distal	FALSE
CEP104	3.05576776165011	0.0804509642656294	0.168813925936059	0.533333333333333	0.176470588235294	0.356862745098039	chr1:3829317:-_vs_chr1:3814799:-	0.713725490196078	chr1:3814799:-;chr1:3829317:-	distal	FALSE
SMARCA4	6.73077163258792	0.0809924888082979	0.169638442106367	0.152979066022544	0.158730158730159	-0.00575109270761442	chr19:11061938:+_vs_chr19:11062273:+	-0.0734193342888995	chr19:10996376:+;chr19:11003382:+;chr19:11061938:+;chr19:11062273:+	proximal	FALSE
PAICS	3.0448717948718	0.0809925106859133	0.169638442106367	0.384615384615385	0.75	-0.365384615384615	chr4:56459542:+_vs_chr4:56459648:+	-0.730769230769231	chr4:56459542:+;chr4:56459648:+	proximal	FALSE
TMEM145	3.03564261825131	0.0814542907285139	0.170449262816863	0.830769230769231	1	-0.169230769230769	chr19:42316062:+_vs_chr19:42325064:+	-0.338461538461538	chr19:42316062:+;chr19:42325064:+	proximal	FALSE
BUD31	3.02787254901961	0.0818452670586753	0.171018792365351	0.858823529411765	0.950617283950617	-0.0917937545388526	chr7:99417484:+_vs_chr7:99419616:+	-0.183587509077705	chr7:99417484:+;chr7:99419616:+	proximal	FALSE
NT5C3A	5.00452825862662	0.0818993578090407	0.171018792365351	0.535714285714286	0.69672131147541	-0.161007025761124	chr7:33014389:-_vs_chr7:33014130:-	-0.359484777517564	chr7:33014130:-;chr7:33014389:-;chr7:33014496:-	proximal	FALSE
KPNA3	3.02563636363636	0.0819581628990469	0.171018792365351	0.45	0.125	0.325	chr13:49701815:-_vs_chr13:49699330:-	0.65	chr13:49699330:-;chr13:49701815:-	distal	FALSE
ATP5MG	3.02429237536813	0.0820260962067717	0.171018792365351	0.0563380281690141	0.0177514792899408	0.0385865488790733	chr11:118409199:+_vs_chr11:118409847:+	0.0771730977581466	chr11:118409199:+;chr11:118409847:+	distal	FALSE
SMARCC2	4.98970183288789	0.0825087511729053	0.171868137707794	0.394495412844037	0.4609375	-0.0664420871559633	chr12:56181753:-_vs_chr12:56162365:-	-0.132884174311927	chr12:56162365:-;chr12:56181494:-;chr12:56181753:-	proximal	FALSE
RHBDD3	3.01227276335635	0.0826363495067333	0.171977015427413	0.4	0.764705882352941	-0.364705882352941	chr22:29265080:-_vs_chr22:29259872:-	-0.729411764705882	chr22:29259872:-;chr22:29265080:-	proximal	FALSE
SECISBP2L	3.00331247699669	0.0830944648809811	0.172772917416466	0.421052631578947	0.818181818181818	-0.397129186602871	chr15:49033027:-_vs_chr15:49016665:-	-0.794258373205742	chr15:49016665:-;chr15:49033027:-	proximal	FALSE
CCT6A	4.96726898422009	0.0834394139344818	0.173332285725589	0.533613445378151	0.477941176470588	0.055672268907563	chr7:56063404:+_vs_chr7:56063985:+	0.279411764705882	chr7:56058464:+;chr7:56063404:+;chr7:56063985:+	distal	FALSE
TMOD1	4.95635632642212	0.0838959311414613	0.174122191632687	0.795454545454545	0.668421052631579	0.127033492822966	chr9:97599886:+_vs_chr9:97601254:+	0.254066985645933	chr9:97599886:+;chr9:97600161:+;chr9:97601254:+	distal	FALSE
MIA3	2.98295454545454	0.0841455399684262	0.174481623749243	0.266666666666667	0.7	-0.433333333333333	chr1:222628615:+_vs_chr1:222650359:+	-0.866666666666667	chr1:222628615:+;chr1:222650359:+	proximal	FALSE
ELP1	2.97943893162515	0.0843285004846999	0.174647132804231	0.235294117647059	0.636363636363636	-0.401069518716578	chr9:108893038:-_vs_chr9:108868638:-	-0.802139037433155	chr9:108868638:-;chr9:108893038:-	proximal	FALSE
DLD	2.97743055555556	0.0844332138720947	0.174647132804231	0.666666666666667	0.428571428571429	0.238095238095238	chr7:107919745:+_vs_chr7:107919965:+	0.476190476190476	chr7:107919745:+;chr7:107919965:+	distal	FALSE
PPP4R3A	4.94155867460131	0.0845189645462127	0.174647132804231	0.481481481481481	0.465909090909091	0.0155723905723905	chr14:91462099:-_vs_chr14:91461568:-	0.405723905723906	chr14:91461568:-;chr14:91462099:-;chr14:91485652:-	distal	FALSE
PFDN4	8.19968478642508	0.0845313542482154	0.174647132804231	0.511290322580645	0.464601769911504	0.0466885526691408	chr20:54219410:+_vs_chr20:54219600:+	0.174650299743077	chr20:54215439:+;chr20:54219203:+;chr20:54219410:+;chr20:54219484:+;chr20:54219600:+	distal	FALSE
LUC7L	6.6110029538131	0.085386127432358	0.176104446080746	0.745283018867925	0.660377358490566	0.0849056603773585	chr16:206117:-_vs_chr16:206005:-	0.226415094339623	chr16:188990:-;chr16:206005:-;chr16:206117:-;chr16:220672:-	distal	FALSE
LEO1	9.6622447244376	0.0853909863387585	0.176104446080746	0.593181818181818	0.517391304347826	0.0757905138339922	chr15:51958748:-_vs_chr15:51938205:-	0.275197628458498	chr15:51938025:-;chr15:51938205:-;chr15:51947316:-;chr15:51954515:-;chr15:51958748:-;chr15:51966090:-	distal	FALSE
UTP11	2.95516615737204	0.0856035069219894	0.176140067067691	0.388888888888889	0.714285714285714	-0.325396825396825	chr1:38019350:+_vs_chr1:38023803:+	-0.650793650793651	chr1:38019350:+;chr1:38023803:+	proximal	FALSE
TPT1	2.95467334550994	0.0856296084362975	0.176140067067691	0.185882352941176	0.23876404494382	-0.0528816920026438	chr13:45337177:-_vs_chr13:45336870:-	-0.105763384005287	chr13:45336870:-;chr13:45337177:-	proximal	FALSE
PRPF40A	9.65444875789483	0.0856397172339627	0.176140067067691	0.488372093023256	0.44468085106383	0.0436912419594261	chr2:152672551:-_vs_chr2:152662636:-	0.185551707075705	chr2:152662636:-;chr2:152663888:-;chr2:152671274:-;chr2:152672551:-;chr2:152673660:-;chr2:152679395:-	distal	FALSE
PRSS12	2.94852272727273	0.0859560979275158	0.176538239969641	1	0.454545454545455	0.545454545454545	chr4:118281714:-_vs_chr4:118280038:-	1.09090909090909	chr4:118280038:-;chr4:118281714:-	distal	FALSE
DYNC1I1	2.94792375961781	0.0859879644530182	0.176538239969641	0.631205673758865	0.375	0.256205673758865	chr7:95984834:+_vs_chr7:96098424:+	0.512411347517731	chr7:95984834:+;chr7:96098424:+	distal	FALSE
ARL3	4.90128735552685	0.0862380591094051	0.176892622593685	0.429530201342282	0.461538461538462	-0.0320082601961797	chr10:102676892:-_vs_chr10:102676666:-	-0.272999483737739	chr10:102676527:-;chr10:102676666:-;chr10:102676892:-	proximal	FALSE
NELFCD	2.93491511173027	0.0866832195511399	0.177646131270424	0.75	0.574468085106383	0.175531914893617	chr20:58990424:+_vs_chr20:58995110:+	0.351063829787234	chr20:58990424:+;chr20:58995110:+	distal	FALSE
SERF1B	2.92018523755656	0.0874778212363746	0.179113781060667	0.5	0.823529411764706	-0.323529411764706	chr5:70908010:+_vs_chr5:70908115:+	-0.647058823529412	chr5:70908010:+;chr5:70908115:+	proximal	FALSE
CNR1	2.91261048733875	0.0878895088268686	0.179795473702277	1	0.391304347826087	0.608695652173913	chr6:88164530:-_vs_chr6:88142596:-	1.21739130434783	chr6:88142596:-;chr6:88164530:-	distal	FALSE
TIAM2	4.85799557138731	0.0881251085838187	0.180116045565674	0.692307692307692	0.585106382978723	0.107201309328969	chr6:155149773:+_vs_chr6:155251981:+	0.522094926350245	chr6:155130406:+;chr6:155149773:+;chr6:155251981:+	distal	FALSE
EXOSC10	2.89944447448097	0.0886100855602244	0.180945282051871	0.588235294117647	0.875	-0.286764705882353	chr1:11076988:-_vs_chr1:11066618:-	-0.573529411764706	chr1:11066618:-;chr1:11076988:-	proximal	FALSE
ZHX1	4.8382121872318	0.0890011405987436	0.181581415537919	0.409090909090909	0.425925925925926	-0.0168350168350169	chr8:123255391:-_vs_chr8:123255286:-	-0.466329966329966	chr8:123254070:-;chr8:123255286:-;chr8:123255391:-	proximal	FALSE
UBE2A	2.86519428152493	0.0905147796874901	0.184504680380839	0.909090909090909	0.733333333333333	0.175757575757576	chrX:119583357:+_vs_chrX:119584423:+	0.351515151515152	chrX:119583357:+;chrX:119584423:+	distal	FALSE
ECI2	2.8611865942029	0.090740538662772	0.184773041735826	1	0.571428571428571	0.428571428571429	chr6:4130388:-_vs_chr6:4115706:-	0.857142857142857	chr6:4115706:-;chr6:4130388:-	distal	FALSE
AMZ2P1	2.8599857716661	0.0908083017203666	0.184773041735826	0.819672131147541	0.952380952380952	-0.132708821233411	chr17:64968111:-_vs_chr17:64968050:-	-0.265417642466823	chr17:64968050:-;chr17:64968111:-	proximal	FALSE
FABP5	2.85256644395561	0.091228198520678	0.185212054253402	0.923566878980892	0.860824742268041	0.0627421367128504	chr8:81283950:+_vs_chr8:81284777:+	0.125484273425701	chr8:81283950:+;chr8:81284777:+	distal	FALSE
CPSF7	2.851875	0.0912674380355134	0.185212054253402	0.733333333333333	0.333333333333333	0.4	chr11:61402952:-_vs_chr11:61402729:-	0.8	chr11:61402729:-;chr11:61402952:-	distal	FALSE
DHRSX	2.851875	0.0912674380355134	0.185212054253402	0.666666666666667	0.266666666666667	0.4	chrX:2220760:-_vs_chrY:2220760:-	0.8	chrX:2220760:-;chrY:2220760:-	distal	FALSE
FAM110B	2.82835231783861	0.0926133337113944	0.187776412844683	0.384615384615385	0.117647058823529	0.266968325791855	chr8:58147706:+_vs_chr8:58148753:+	0.53393665158371	chr8:58147706:+;chr8:58148753:+	distal	FALSE
MVB12A	2.82654625779626	0.0927175587481435	0.187820928679691	0.594594594594595	0.85	-0.255405405405405	chr19:17422979:+_vs_chr19:17425331:+	-0.510810810810811	chr19:17422979:+;chr19:17425331:+	proximal	FALSE
EIF2S3	7.96592743727952	0.0928343199608795	0.187890738005929	0.508196721311475	0.540697674418605	-0.0325009531071292	chrX:24077971:+_vs_chrX:24078806:+	-0.254288982081586	chrX:24062511:+;chrX:24064290:+;chrX:24077468:+;chrX:24077971:+;chrX:24078806:+	proximal	FALSE
DAZAP2	2.82125526553511	0.0930236285495424	0.188107124870332	0.0350877192982456	0.128	-0.0929122807017544	chr12:51243785:+_vs_chr12:51243933:+	-0.185824561403509	chr12:51243785:+;chr12:51243933:+	proximal	FALSE
SMARCD1	2.81229958313292	0.0935441969420722	0.188695293324219	0.928571428571429	0.62962962962963	0.298941798941799	chr12:50086649:+_vs_chr12:50100642:+	0.597883597883598	chr12:50086649:+;chr12:50100642:+	distal	FALSE
GNAI3	2.81201516245911	0.0935607813206302	0.188695293324219	0.507936507936508	0.679245283018868	-0.17130877508236	chr1:109592110:+_vs_chr1:109593507:+	-0.34261755016472	chr1:109592110:+;chr1:109593507:+	proximal	FALSE
VPS29	4.73825231464664	0.0935624494275146	0.188695293324219	0.573394495412844	0.607142857142857	-0.0337483617300131	chr12:110491624:-_vs_chr12:110491582:-	-0.282437745740498	chr12:110491582:-;chr12:110491624:-;chr12:110491923:-	proximal	FALSE
BAIAP2	2.80599196200219	0.0939127420491244	0.189234589671801	0.321428571428571	0.666666666666667	-0.345238095238095	chr17:81110513:+_vs_chr17:81116225:+	-0.69047619047619	chr17:81110513:+;chr17:81116225:+	proximal	FALSE
MRPS10	6.38603772069003	0.0942668846805948	0.189780685825219	0.370967741935484	0.40650406504065	-0.0355363231051666	chr6:42208300:-_vs_chr6:42207389:-	-0.314319433516916	chr6:42206801:-;chr6:42207221:-;chr6:42207389:-;chr6:42208300:-	proximal	FALSE
RPS3	2.79757893117711	0.0944067634923758	0.189894837932241	0.0177059276366436	0.00872093023255814	0.00898499740408543	chr11:75405689:+_vs_chr11:75422302:+	0.0179699948081709	chr11:75405689:+;chr11:75422302:+	distal	FALSE
RAMAC	2.79099025974026	0.094795631146647	0.190509177735735	0.380952380952381	0.159090909090909	0.221861471861472	chr15:82990374:+_vs_chr15:82990674:+	0.443722943722944	chr15:82990374:+;chr15:82990674:+	distal	FALSE
DHRS7	2.78936168745172	0.0948920190025959	0.190535162166162	0.576923076923077	0.8125	-0.235576923076923	chr14:60154043:-_vs_chr14:60144802:-	-0.471153846153846	chr14:60144802:-;chr14:60154043:-	proximal	FALSE
FMNL2	2.78751816860465	0.0950012573186573	0.190586880894986	0.266666666666667	0.111111111111111	0.155555555555556	chr2:152618891:+_vs_chr2:152618978:+	0.311111111111111	chr2:152618891:+;chr2:152618978:+	distal	FALSE
PPP1R12A	12.1637731776534	0.0953001066294106	0.190927388308429	0.553439153439154	0.555555555555556	-0.00211640211640207	chr12:79820856:-_vs_chr12:79808486:-	0.140740740740741	chr12:79796790:-;chr12:79797300:-;chr12:79808486:-;chr12:79809796:-;chr12:79809864:-;chr12:79820856:-;chr12:79821078:-;chr12:79822120:-	distal	FALSE
SURF6	2.78127905233168	0.0953719750303201	0.190927388308429	0.263157894736842	0.555555555555556	-0.292397660818713	chr9:133331167:-_vs_chr9:133331010:-	-0.584795321637427	chr9:133331010:-;chr9:133331167:-	proximal	FALSE
RPS20	2.78044119157267	0.0954218791326841	0.190927388308429	0.968543046357616	0.984797297297297	-0.0162542509396814	chr8:56073735:-_vs_chr8:56073054:-	-0.0325085018793628	chr8:56073054:-;chr8:56073735:-	proximal	FALSE
CDK8	2.77477477477477	0.0957601257815256	0.191436398563243	0.189189189189189	0.571428571428571	-0.382239382239382	chr13:26396328:+_vs_chr13:26405238:+	-0.764478764478765	chr13:26396328:+;chr13:26405238:+	proximal	FALSE
GHITM	2.76267119984568	0.0964870092953014	0.192514565510166	0.259259259259259	0.5625	-0.303240740740741	chr10:84152547:+_vs_chr10:84153120:+	-0.606481481481481	chr10:84152547:+;chr10:84153120:+	proximal	FALSE
COMMD2	2.76207074175824	0.096523226133459	0.192514565510166	0.266666666666667	0.642857142857143	-0.376190476190476	chr3:149740747:-_vs_chr3:149738474:-	-0.752380952380952	chr3:149738474:-;chr3:149740747:-	proximal	FALSE
CCDC93	9.33050972236827	0.0965854872575224	0.192514565510166	0.47	0.497777777777778	-0.0277777777777777	chr2:117958384:-_vs_chr2:117935495:-	-0.308333333333333	chr2:117931123:-;chr2:117935495:-;chr2:117946855:-;chr2:117958384:-;chr2:117995474:-;chr2:117996333:-	proximal	FALSE
PPP1R7	9.32800384800385	0.0966749611466424	0.192514565510166	0.6	0.696296296296296	-0.0962962962962963	chr2:241163345:+_vs_chr2:241183024:+	-0.262962962962963	chr2:241160423:+;chr2:241163345:+;chr2:241167174:+;chr2:241169812:+;chr2:241183024:+;chr2:241183652:+	proximal	FALSE
FAM3C	2.75848772402081	0.0967396452492215	0.192514565510166	0.867647058823529	0.681818181818182	0.185828877005348	chr7:121350009:-_vs_chr7:121348874:-	0.371657754010695	chr7:121348874:-;chr7:121350009:-	distal	FALSE
SET	6.32401178315812	0.0968675078736059	0.192514565510166	0.552845528455285	0.623931623931624	-0.0710860954763394	chr9:128694053:+_vs_chr9:128694964:+	-0.297998749218261	chr9:128691894:+;chr9:128694053:+;chr9:128694964:+;chr9:128695533:+	proximal	FALSE
KIF21A	4.66836366361983	0.0968897221949979	0.192514565510166	0.405405405405405	0.5625	-0.157094594594595	chr12:39356845:-_vs_chr12:39342050:-	-0.445945945945946	chr12:39340303:-;chr12:39342050:-;chr12:39356845:-	proximal	FALSE
PAK1	2.75114523693153	0.0971847955185302	0.192903440596216	0.325	0.545454545454545	-0.220454545454545	chr11:77392331:-_vs_chr11:77322020:-	-0.440909090909091	chr11:77322020:-;chr11:77392331:-	proximal	FALSE
CSNK1G1	2.75	0.0972544284390032	0.192903440596216	0.611111111111111	0	0.611111111111111	chr15:64171803:-_vs_chr15:64171148:-	1.22222222222222	chr15:64171148:-;chr15:64171803:-	distal	FALSE
JAM3	2.74285714285714	0.0976899593461574	0.193599112141734	0.518518518518518	0	0.518518518518518	chr11:134149971:+_vs_chr11:134151754:+	1.03703703703704	chr11:134149971:+;chr11:134151754:+	distal	FALSE
TMEM263	2.74125874125874	0.0977877117318069	0.193624757921696	0.833333333333333	0.333333333333333	0.5	chr12:106971364:+_vs_chr12:106972002:+	1	chr12:106971364:+;chr12:106972002:+	distal	FALSE
MRPL47	4.6446158008658	0.0980470414748053	0.193970013593571	0.34375	0.613636363636364	-0.269886363636364	chr3:179588928:-_vs_chr3:179588465:-	-0.539772727272727	chr3:179588465:-;chr3:179588831:-;chr3:179588928:-	proximal	FALSE
YWHAB	7.82470513372488	0.0982146782328513	0.194133428922597	0.639784946236559	0.703947368421053	-0.0641624221844935	chr20:44908131:+_vs_chr20:44908400:+	-0.26796830786644	chr20:44905027:+;chr20:44908131:+;chr20:44908210:+;chr20:44908400:+;chr20:44908520:+	proximal	FALSE
KAT6B	4.63161375661376	0.098686523853152	0.194797593355298	0.475	0.462962962962963	0.0120370370370371	chr10:74960038:+_vs_chr10:74972543:+	0.487037037037037	chr10:74960038:+;chr10:74972543:+;chr10:75028994:+	distal	FALSE
NONO	2.7260797585186	0.0987213383758564	0.194797593355298	0.897196261682243	0.956521739130435	-0.0593254774481918	chrX:71291912:+_vs_chrX:71301168:+	-0.118650954896384	chrX:71291912:+;chrX:71301168:+	proximal	FALSE
PSMD7	4.62825509212777	0.0988523905482714	0.194887744060193	0.53515625	0.601010101010101	-0.065853851010101	chr16:74305709:+_vs_chr16:74306288:+	-0.210858585858586	chr16:74305637:+;chr16:74305709:+;chr16:74306288:+	proximal	FALSE
UPF3A	6.26420598680873	0.0994401698122869	0.19587740093309	0.828042328042328	0.861471861471862	-0.0334295334295336	chr13:114291766:+_vs_chr13:114305805:+	-0.243145743145743	chr13:114284212:+;chr13:114291532:+;chr13:114291766:+;chr13:114305805:+	proximal	FALSE
PRXL2A	2.71190812646118	0.0996017904616847	0.196026627262092	0.581395348837209	0.775	-0.193604651162791	chr10:80432491:+_vs_chr10:80432994:+	-0.387209302325581	chr10:80432491:+;chr10:80432994:+	proximal	FALSE
CLTC	2.7072192513369	0.0998949843984635	0.196247690464595	0.233333333333333	0.5	-0.266666666666667	chr17:59690671:+_vs_chr17:59694769:+	-0.533333333333333	chr17:59690671:+;chr17:59694769:+	proximal	FALSE
RSRP1	2.70662847790507	0.099931992086643	0.196247690464595	0.74468085106383	1	-0.25531914893617	chr1:25242464:-_vs_chr1:25242255:-	-0.51063829787234	chr1:25242255:-;chr1:25242464:-	proximal	FALSE
MLLT11	4.60573036946654	0.0999719947482804	0.196247690464595	0.902736686390533	0.924554183813443	-0.0218174974229104	chr1:151068092:+_vs_chr1:151068494:+	-0.0542294705400118	chr1:151067716:+;chr1:151068092:+;chr1:151068494:+	proximal	FALSE
PCMT1	2.70419289102158	0.100084722203433	0.196300189682507	0.871212121212121	0.776470588235294	0.0947415329768271	chr6:149810901:+_vs_chr6:149811415:+	0.189483065953654	chr6:149810901:+;chr6:149811415:+	distal	FALSE
MMP24OS	2.69028815457387	0.100961554495564	0.197579980620859	0.675675675675676	0.904761904761905	-0.229086229086229	chr20:35276934:-_vs_chr20:35276352:-	-0.458172458172458	chr20:35276352:-;chr20:35276934:-	proximal	FALSE
ARPC2	4.58552386864234	0.100987156426481	0.197579980620859	0.909638554216867	0.977611940298508	-0.0679733860816401	chr2:218249914:+_vs_chr2:218254348:+	-0.13594677216328	chr2:218249914:+;chr2:218254132:+;chr2:218254348:+	proximal	FALSE
TXNL1	2.68973100759987	0.10099686263011	0.197579980620859	0.850574712643678	0.722222222222222	0.128352490421456	chr18:56602900:-_vs_chr18:56602822:-	0.256704980842912	chr18:56602822:-;chr18:56602900:-	distal	FALSE
MYCBP2	4.58320330784834	0.101104397847739	0.197621010519168	0.551724137931034	0.28125	0.270474137931034	chr13:77296635:-_vs_chr13:77045020:-	0.540948275862069	chr13:77045020:-;chr13:77260553:-;chr13:77296635:-	distal	FALSE
UBA52	4.57956207884355	0.101288637644649	0.197811770524152	0.0630252100840336	0.0728346456692913	-0.00980943558525774	chr19:18575241:+_vs_chr19:18577338:+	-0.0639846489777013	chr19:18575241:+;chr19:18577338:+;chr19:18577460:+	proximal	FALSE
INSIG2	2.6781070322866	0.10173659692231	0.198516795533021	0.736842105263158	0.411764705882353	0.325077399380805	chr2:118108725:+_vs_chr2:118108757:+	0.65015479876161	chr2:118108725:+;chr2:118108757:+	distal	FALSE
GET1	6.20704314631301	0.101960310797424	0.198783424039725	0.566416040100251	0.591591591591592	-0.025175551491341	chr21:39397788:+_vs_chr21:39397889:+	-0.233014969857075	chr21:39397374:+;chr21:39397700:+;chr21:39397788:+;chr21:39397889:+	proximal	FALSE
PTPRZ1	7.72376212512766	0.102237611571372	0.199153982267442	0.410326086956522	0.364583333333333	0.0457427536231884	chr7:122010588:+_vs_chr7:122059821:+	0.273550724637681	chr7:121968006:+;chr7:122010588:+;chr7:122038883:+;chr7:122059821:+;chr7:122062036:+	distal	FALSE
NBPF1	6.19208687218203	0.10262972714515	0.199740444187265	0.564814814814815	0.431372549019608	0.133442265795207	chr1:16590974:-_vs_chr1:16573175:-	0.36437908496732	chr1:16564862:-;chr1:16573175:-;chr1:16590974:-;chr1:16593105:-	distal	FALSE
ATP1B1	6.19021826458929	0.102713658114695	0.199740444187265	0.522480620155039	0.444444444444444	0.0780361757105944	chr1:169131618:+_vs_chr1:169131739:+	0.168918420081211	chr1:169131618:+;chr1:169131739:+;chr1:169131777:+;chr1:169132719:+	distal	FALSE
ARVCF	2.66062973484849	0.102860003872586	0.199854799013714	0.458333333333333	0.785714285714286	-0.327380952380952	chr22:19969991:-_vs_chr22:19969921:-	-0.654761904761905	chr22:19969921:-;chr22:19969991:-	proximal	FALSE
MARCKSL1	2.65480193419671	0.103237615323282	0.200417921584229	0.972646127267492	0.979899497487437	-0.0072533702199451	chr1:32334075:-_vs_chr1:32333839:-	-0.0145067404398902	chr1:32333839:-;chr1:32334075:-	proximal	FALSE
ACP1	4.5342203042433	0.103611168374785	0.200972215292807	0.824175824175824	0.924657534246575	-0.100481710070751	chr2:277508:+_vs_chr2:278283:+	-0.200963420141502	chr2:277508:+;chr2:277595:+;chr2:278283:+	proximal	FALSE
PLK2	4.50125475695523	0.105333120095245	0.204138805753348	0.761061946902655	0.826612903225806	-0.0655509563231516	chr5:58454073:-_vs_chr5:58453982:-	-0.156972594918641	chr5:58453982:-;chr5:58454073:-;chr5:58458759:-	proximal	FALSE
