gene_id	chisq	pvalue	adj_pvalue	ExM	ExN3	dWARM	MPRO_comparsion	MPRO	feature_id	Note	sig
NREP	7.8465272199601	0.0973646603724767	0.20460152965471	0.57875605815832	0.636039886039886	-0.0572838278815662	chr5:111730035:-_vs_chr5:111729303:-	-0.128315590351132	chr5:111729303:-;chr5:111729731:-;chr5:111729843:-;chr5:111729940:-;chr5:111730035:-	proximal	FALSE
YME1L1	2.74125874125874	0.0977877117318069	0.20523041272321	0.333333333333333	0.833333333333333	-0.5	chr10:27117686:-_vs_chr10:27111735:-	-1	chr10:27111735:-;chr10:27117686:-	proximal	FALSE
TBC1D15	2.72091346153846	0.0990413210750509	0.207598622430385	0.5	0.153846153846154	0.346153846153846	chr12:71923643:+_vs_chr12:71924313:+	0.692307692307692	chr12:71923643:+;chr12:71924313:+	distal	FALSE
MEX3B	6.26197131217142	0.0995375579900805	0.208228724777405	0.670175438596491	0.777777777777778	-0.107602339181287	chr15:82042785:-_vs_chr15:82041783:-	-0.222514619883041	chr15:82041783:-;chr15:82041840:-;chr15:82042785:-;chr15:82042811:-	proximal	FALSE
SMARCD3	2.71053578684623	0.0996875050572507	0.208228724777405	0.88785046728972	0.955555555555556	-0.067705088265836	chr7:151240995:-_vs_chr7:151238975:-	-0.135410176531672	chr7:151238975:-;chr7:151240995:-	proximal	FALSE
BCL11A	2.71003663003663	0.099718701732967	0.208228724777405	0.730769230769231	1	-0.269230769230769	chr2:60460412:-_vs_chr2:60452158:-	-0.538461538461539	chr2:60452158:-;chr2:60460412:-	proximal	FALSE
CSNK1E	2.70711191281246	0.0999017072688732	0.208348466228669	0.346153846153846	0.607142857142857	-0.260989010989011	chr22:38291883:-_vs_chr22:38290691:-	-0.521978021978022	chr22:38290691:-;chr22:38291883:-	proximal	FALSE
BNIP3L	4.6031746031746	0.10009982893662	0.208499392433311	0.535714285714286	0	0.535714285714286	chr8:26410992:+_vs_chr8:26411077:+	1.07142857142857	chr8:26410992:+;chr8:26411077:+;chr8:26413124:+	distal	FALSE
NRBF2	2.69743960084034	0.100509540884513	0.209090111400907	0.647058823529412	0.285714285714286	0.361344537815126	chr10:63154237:+_vs_chr10:63155024:+	0.722689075630252	chr10:63154237:+;chr10:63155024:+	distal	FALSE
WDR82	4.59136363636364	0.100692715733804	0.209208675045925	0.712121212121212	0.566666666666667	0.145454545454546	chr3:52256364:-_vs_chr3:52255110:-	0.336363636363636	chr3:52254437:-;chr3:52255110:-;chr3:52256364:-	distal	FALSE
CEBPZ	4.58333333333333	0.101097824987219	0.209787476631801	0.458333333333333	0.375	0.0833333333333333	chr2:37228710:-_vs_chr2:37211047:-	0.833333333333333	chr2:37211047:-;chr2:37228710:-;chr2:37228813:-	distal	FALSE
RAD23B	4.57415458036035	0.101562867278889	0.210489042435497	0.517699115044248	0.307692307692308	0.21000680735194	chr9:107330444:+_vs_chr9:107330882:+	0.4642614023145	chr9:107302076:+;chr9:107330444:+;chr9:107330882:+	distal	FALSE
SPAST	7.7281061235653	0.102061367128538	0.211258110735475	0.549528301886792	0.5625	-0.0129716981132075	chr2:32087538:+_vs_chr2:32154424:+	-0.34748427672956	chr2:32087538:+;chr2:32114663:+;chr2:32128476:+;chr2:32154424:+;chr2:32157637:+	proximal	FALSE
ZNF639	2.65909090909091	0.102959564767238	0.212851569057457	0.590909090909091	0	0.590909090909091	chr3:179328321:+_vs_chr3:179334614:+	1.18181818181818	chr3:179328321:+;chr3:179334614:+	distal	FALSE
DYNC1LI1	4.53760859073359	0.103435784818143	0.213541025374121	0.55	0.8125	-0.2625	chr3:32534604:-_vs_chr3:32533069:-	-0.546428571428571	chr3:32525974:-;chr3:32533069:-;chr3:32534604:-	proximal	FALSE
RASA1	4.53461538461538	0.103590703026739	0.213541025374121	0.589285714285714	0.285714285714286	0.303571428571429	chr5:87338039:+_vs_chr5:87374898:+	0.607142857142857	chr5:87338039:+;chr5:87362669:+;chr5:87374898:+	distal	FALSE
WNT7A	2.64727272727273	0.103727717345522	0.213541025374121	0.523809523809524	0	0.523809523809524	chr3:13818586:-_vs_chr3:13818200:-	1.04761904761905	chr3:13818200:-;chr3:13818586:-	distal	FALSE
BAZ2B	4.52859960552268	0.10390276150291	0.213541025374121	0.5	1	-0.5	chr2:159389459:-_vs_chr2:159347622:-	-1.15384615384615	chr2:159347622:-;chr2:159389459:-;chr2:159431070:-	proximal	FALSE
C1orf109	2.64406890786605	0.10393703707896	0.213541025374121	0.615384615384615	0.263157894736842	0.352226720647773	chr1:37682631:-_vs_chr1:37681570:-	0.704453441295547	chr1:37681570:-;chr1:37682631:-	distal	FALSE
LPGAT1	4.5164538752023	0.104535668798503	0.214505122361285	0.506024096385542	0.3125	0.193524096385542	chr1:211827075:-_vs_chr1:211749678:-	0.387048192771084	chr1:211749678:-;chr1:211749789:-;chr1:211827075:-	distal	FALSE
FBXO11	4.51237631933284	0.104749011218453	0.214677207169585	0.292207792207792	0.55	-0.257792207792208	chr2:47813282:-_vs_chr2:47806920:-	-0.515584415584416	chr2:47806920:-;chr2:47809601:-;chr2:47813282:-	proximal	FALSE
FAM32A	2.62511621472053	0.105184803579212	0.215284610146714	0.923076923076923	0.791666666666667	0.131410256410256	chr19:16191981:+_vs_chr19:16192046:+	0.262820512820513	chr19:16191981:+;chr19:16192046:+	distal	FALSE
ELOC	4.5017872794372	0.105305077701438	0.215284610146714	0.373188405797101	0.46551724137931	-0.0923288355822089	chr8:73946620:-_vs_chr8:73945612:-	-0.184657671164418	chr8:73945612:-;chr8:73946395:-;chr8:73946620:-	proximal	FALSE
HMGN3	2.61992789904423	0.105529235760555	0.21542482918444	0.791208791208791	0.9375	-0.146291208791209	chr6:79201821:-_vs_chr6:79201245:-	-0.292582417582418	chr6:79201245:-;chr6:79201821:-	proximal	FALSE
HACD2	2.61668991129848	0.105744819685728	0.21542482918444	0.2	0	0.2	chr3:123493601:-_vs_chr3:123491554:-	0.4	chr3:123491554:-;chr3:123493601:-	distal	FALSE
CBX3	7.63829440863339	0.105763456547728	0.21542482918444	0.471843003412969	0.527397260273973	-0.0555542568610033	chr7:26212437:+_vs_chr7:26213356:+	-0.257001262331105	chr7:26203014:+;chr7:26208547:+;chr7:26212437:+;chr7:26213356:+;chr7:26213563:+	proximal	FALSE
SLF2	2.61030199186121	0.106171542194942	0.215732682363748	0.321428571428571	0.583333333333333	-0.261904761904762	chr10:100917231:+_vs_chr10:100924382:+	-0.523809523809524	chr10:100917231:+;chr10:100924382:+	proximal	FALSE
GTF3A	4.48533640023002	0.106174830403388	0.215732682363748	0.776595744680851	1	-0.223404255319149	chr13:27435181:+_vs_chr13:27435688:+	-0.51063829787234	chr13:27429957:+;chr13:27435181:+;chr13:27435688:+	proximal	FALSE
COX20	4.48260667903525	0.106319843184444	0.21576291309646	0.322916666666667	0.166666666666667	0.15625	chr1:244843109:+_vs_chr1:244843284:+	0.8125	chr1:244843109:+;chr1:244843284:+;chr1:244845057:+	distal	FALSE
USP33	2.59459812721462	0.107228634774263	0.217295290691887	0.466666666666667	0.769230769230769	-0.302564102564103	chr1:77711770:-_vs_chr1:77695987:-	-0.605128205128205	chr1:77695987:-;chr1:77711770:-	proximal	FALSE
CAPZA1	2.5927033492823	0.107356958975999	0.217295290691887	0.458333333333333	0	0.458333333333333	chr1:112671056:+_vs_chr1:112671616:+	0.916666666666667	chr1:112671056:+;chr1:112671616:+	distal	FALSE
ARMC1	4.46112211862212	0.107468117230004	0.217295290691887	0.193181818181818	0.211111111111111	-0.0179292929292929	chr8:65602733:-_vs_chr8:65602458:-	-0.224747474747475	chr8:65602458:-;chr8:65602733:-;chr8:65603489:-	proximal	FALSE
RAB1A	6.08094169687928	0.107737958935246	0.217575561406379	0.544086021505376	0.592592592592593	-0.0485065710872162	chr2:65088590:-_vs_chr2:65088428:-	-0.210752688172043	chr2:65086854:-;chr2:65087878:-;chr2:65088428:-;chr2:65088590:-	proximal	FALSE
PNPLA8	4.45073369253697	0.10802778177632	0.217895452779973	0.786885245901639	0.625	0.161885245901639	chr7:108515046:-_vs_chr7:108472466:-	0.323770491803279	chr7:108472466:-;chr7:108472499:-;chr7:108515046:-	distal	FALSE
AIMP1	6.07176677489177	0.108170343991624	0.21790627925207	0.416666666666667	0.372549019607843	0.0441176470588235	chr4:106347711:+_vs_chr4:106348492:+	0.411764705882353	chr4:106328242:+;chr4:106347711:+;chr4:106348492:+;chr4:106349225:+	distal	FALSE
MRFAP1L1	4.44479601816051	0.108348975221826	0.21790627925207	0.644859813084112	0.6	0.0448598130841121	chr4:6708187:-_vs_chr4:6707745:-	0.281308411214953	chr4:6707701:-;chr4:6707745:-;chr4:6708187:-	distal	FALSE
FHL1	2.57328537018256	0.108681806996386	0.21790627925207	0.873949579831933	0.976190476190476	-0.102240896358543	chrX:136210262:+_vs_chrX:136211354:+	-0.204481792717087	chrX:136210262:+;chrX:136211354:+	proximal	FALSE
HSD17B7	2.57152777777778	0.108802607145013	0.21790627925207	0.5	1	-0.5	chr1:162812526:+_vs_chr1:162812818:+	-1	chr1:162812526:+;chr1:162812818:+	proximal	FALSE
MAPK10	2.57152777777778	0.108802607145013	0.21790627925207	0.5	1	-0.5	chr4:86029238:-_vs_chr4:86016478:-	-1	chr4:86016478:-;chr4:86029238:-	proximal	FALSE
ZNF197	2.57125	0.108821712437101	0.21790627925207	0.214285714285714	0.55	-0.335714285714286	chr3:44642130:+_vs_chr3:44644869:+	-0.671428571428571	chr3:44642130:+;chr3:44644869:+	proximal	FALSE
PTDSS1	2.56151795735129	0.109493405725676	0.218933073826186	0.722222222222222	1	-0.277777777777778	chr8:96333570:+_vs_chr8:96334547:+	-0.555555555555556	chr8:96333570:+;chr8:96334547:+	proximal	FALSE
RAP1GDS1	2.56	0.109598583399116	0.218933073826186	0.7	1	-0.3	chr4:98404545:+_vs_chr4:98442666:+	-0.6	chr4:98404545:+;chr4:98442666:+	proximal	FALSE
FABP5	6.03165418652144	0.110080295164532	0.219630721278934	0.864306784660767	0.91025641025641	-0.0459496255956433	chr8:81284710:+_vs_chr8:81284777:+	-0.141252552756978	chr8:81283950:+;chr8:81284570:+;chr8:81284710:+;chr8:81284777:+	proximal	FALSE
GLG1	2.53636546723953	0.11125060845698	0.221477877644841	0.5	1	-0.5	chr16:74465791:-_vs_chr16:74463421:-	-1	chr16:74463421:-;chr16:74465791:-	proximal	FALSE
TOX3	2.53604403409091	0.11127326422084	0.221477877644841	0.333333333333333	1	-0.666666666666667	chr16:52446150:-_vs_chr16:52438387:-	-1.33333333333333	chr16:52438387:-;chr16:52446150:-	proximal	FALSE
DICER1	8.92740652470064	0.111994936106042	0.222647007270765	0.556962025316456	0.830769230769231	-0.273807205452775	chr14:95133483:-_vs_chr14:95116494:-	-0.346640701071081	chr14:95116494:-;chr14:95124291:-;chr14:95126606:-;chr14:95129531:-;chr14:95133321:-;chr14:95133483:-	proximal	FALSE
TP53I11	2.51967063492063	0.112434066177864	0.223064319996476	0.6	1	-0.4	chr11:44934571:-_vs_chr11:44932351:-	-0.8	chr11:44932351:-;chr11:44934571:-	proximal	FALSE
PRCC	2.51761029411765	0.112581077321707	0.223064319996476	0.765432098765432	0.5	0.265432098765432	chr1:156782318:+_vs_chr1:156800815:+	0.530864197530864	chr1:156782318:+;chr1:156800815:+	distal	FALSE
ARL6IP5	4.36767676767677	0.11260846552295	0.223064319996476	0.528409090909091	0.5	0.0284090909090909	chr3:69105388:+_vs_chr3:69106053:+	0.829545454545455	chr3:69104929:+;chr3:69105388:+;chr3:69106053:+	distal	FALSE
CCDC47	4.35745635745636	0.113185390726485	0.223939591676029	0.472972972972973	0.285714285714286	0.187258687258687	chr17:63752325:-_vs_chr17:63746901:-	0.714285714285714	chr17:63746366:-;chr17:63746901:-;chr17:63752325:-	distal	FALSE
CHN2	4.34494773519164	0.11389550570096	0.225075981468644	0.560975609756098	0	0.560975609756098	chr7:29400794:+_vs_chr7:29514328:+	1.1219512195122	chr7:29400794:+;chr7:29512801:+;chr7:29514328:+	distal	FALSE
CCT6A	7.44639655678617	0.114096339183597	0.225204440912386	0.387755102040816	0.431818181818182	-0.0440630797773655	chr7:56063515:+_vs_chr7:56063985:+	-0.270562770562771	chr7:56058464:+;chr7:56063404:+;chr7:56063515:+;chr7:56063579:+;chr7:56063985:+	proximal	FALSE
RANBP1	4.33897474687549	0.114236162394783	0.225212315398989	0.69047619047619	0.6375	0.0529761904761905	chr22:20126338:+_vs_chr22:20127183:+	0.24047619047619	chr22:20126338:+;chr22:20127183:+;chr22:20127349:+	distal	FALSE
DDX17	2.48622011754666	0.114847253679805	0.226148155108215	0.131034482758621	0	0.131034482758621	chr22:38494085:-_vs_chr22:38483438:-	0.262068965517241	chr22:38483438:-;chr22:38494085:-	distal	FALSE
ALDH3A2	4.32295370071105	0.115154928797226	0.226413745873603	0.5	0.647058823529412	-0.147058823529412	chr17:19671902:+_vs_chr17:19675664:+	-0.340497737556561	chr17:19671902:+;chr17:19675664:+;chr17:19675744:+	proximal	FALSE
FAM98B	4.32121212121212	0.115255248201038	0.226413745873603	0.568181818181818	0	0.568181818181818	chr15:38470284:+_vs_chr15:38484919:+	1.13636363636364	chr15:38470284:+;chr15:38484662:+;chr15:38484919:+	distal	FALSE
PHB	2.47741935483871	0.115491609499681	0.226609572249079	0.290322580645161	0	0.290322580645161	chr17:49404835:-_vs_chr17:49404052:-	0.580645161290323	chr17:49404052:-;chr17:49404835:-	distal	FALSE
ZNF714	2.47116265145111	0.115952125990902	0.227244237462075	0.576923076923077	0.866666666666667	-0.28974358974359	chr19:21118302:+_vs_chr19:21118478:+	-0.57948717948718	chr19:21118302:+;chr19:21118478:+	proximal	FALSE
FAM49B	4.29070790726472	0.117026607719644	0.228598177808416	0.524590163934426	0.53448275862069	-0.00989259468626347	chr8:129850892:-_vs_chr8:129841470:-	-0.250706613906162	chr8:129839593:-;chr8:129841470:-;chr8:129850892:-	proximal	FALSE
ERCC6L2	2.45562888198758	0.117104259344453	0.228598177808416	0.6	0.166666666666667	0.433333333333333	chr9:95972330:+_vs_chr9:95972405:+	0.866666666666667	chr9:95972330:+;chr9:95972405:+	distal	FALSE
CAPZB	2.4551072219771	0.117143169495442	0.228598177808416	0.452991452991453	0.666666666666667	-0.213675213675214	chr1:19339115:-_vs_chr1:19338779:-	-0.427350427350427	chr1:19338779:-;chr1:19339115:-	proximal	FALSE
NACA	2.45441957907355	0.117194481988633	0.228598177808416	0.920967741935484	0.873015873015873	0.0479518689196109	chr12:56713105:-_vs_chr12:56712431:-	0.0959037378392218	chr12:56712431:-;chr12:56713105:-	distal	FALSE
PARD3	2.45250204248366	0.117337701423453	0.228608588672251	0	0.5	-0.5	chr10:34317164:-_vs_chr10:34110508:-	-1	chr10:34110508:-;chr10:34317164:-	proximal	FALSE
RTN1	4.2824764278661	0.117509251311302	0.228674106425046	0.795210864903503	0.828193832599119	-0.0329829676956164	chr14:59596174:-_vs_chr14:59595983:-	-0.104054815743152	chr14:59595983:-;chr14:59596174:-;chr14:59596534:-	proximal	FALSE
ATP6V1H	2.44323533609248	0.118032556729773	0.229423187641223	0.727272727272727	0.944444444444444	-0.217171717171717	chr8:53715812:-_vs_chr8:53715670:-	-0.434343434343434	chr8:53715670:-;chr8:53715812:-	proximal	FALSE
PNRC1	2.43905146571437	0.118347769838754	0.229607251613186	0.660194174757282	0.483870967741935	0.176323207015346	chr6:89084039:+_vs_chr6:89084838:+	0.352646414030692	chr6:89084039:+;chr6:89084838:+	distal	FALSE
RAB2A	2.43830346844036	0.118404222032131	0.229607251613186	0.871794871794872	0.6875	0.184294871794872	chr8:60621884:+_vs_chr8:60621999:+	0.368589743589744	chr8:60621884:+;chr8:60621999:+	distal	FALSE
EIF4A2	4.26348810416399	0.118630216052371	0.229776750250971	0.907431551499348	0.875776397515528	0.0316551539838202	chr3:186789767:+_vs_chr3:186789897:+	0.129390138233174	chr3:186785962:+;chr3:186789767:+;chr3:186789897:+	distal	FALSE
JPT1	2.42284539107682	0.119577554444983	0.231341406382475	0.68564650059312	0.745	-0.0593534994068802	chr17:75135988:-_vs_chr17:75135248:-	-0.11870699881376	chr17:75135248:-;chr17:75135988:-	proximal	FALSE
RBM39	5.83216719054869	0.120067365755343	0.232018289536548	0.689788053949904	0.717948717948718	-0.0281606639988142	chr20:35705235:-_vs_chr20:35703614:-	-0.174003260708463	chr20:35703614:-;chr20:35704338:-;chr20:35705235:-;chr20:35732006:-	proximal	FALSE
EPRS1	4.23450799401886	0.120361688688026	0.23231627455733	0.5703125	0.666666666666667	-0.0963541666666666	chr1:220025148:-_vs_chr1:220007209:-	-0.505208333333333	chr1:219987267:-;chr1:220007209:-;chr1:220025148:-	proximal	FALSE
FAM126A	5.80673008884346	0.121401327056964	0.234050465419124	0.379746835443038	0.177777777777778	0.20196905766526	chr7:22944588:-_vs_chr7:22944397:-	0.4	chr7:22944397:-;chr7:22944499:-;chr7:22944588:-;chr7:22945969:-	distal	FALSE
NRAS	2.39464962121212	0.121751025952088	0.234452033714939	0.607142857142857	1	-0.392857142857143	chr1:114706966:-_vs_chr1:114704494:-	-0.785714285714286	chr1:114704494:-;chr1:114706966:-	proximal	FALSE
ZRANB2	4.20652608213097	0.122057499113906	0.234507124914568	0.613207547169811	0.9	-0.286792452830189	chr1:71072501:-_vs_chr1:71070919:-	-0.573584905660377	chr1:71070919:-;chr1:71072187:-;chr1:71072501:-	proximal	FALSE
TCERG1	5.79422060419365	0.122062514355411	0.234507124914568	0.389937106918239	0.380952380952381	0.00898472596585803	chr5:146470665:+_vs_chr5:146480044:+	0.361185983827493	chr5:146469743:+;chr5:146470665:+;chr5:146470747:+;chr5:146480044:+	distal	FALSE
SLC25A6	5.7800359186012	0.122816395649194	0.235641183033799	0.367504835589942	0.396929824561404	-0.0294249889714616	chrY:1386272:-_vs_chrX:1386138:-	-0.123371169703756	chrX:1386138:-;chrX:1386272:-;chrY:1386138:-;chrY:1386272:-	proximal	FALSE
HPS4	2.37834523809524	0.123027804166135	0.235641183033799	0.56	0	0.56	chr22:26481798:-_vs_chr22:26452099:-	1.12	chr22:26452099:-;chr22:26481798:-	distal	FALSE
KLHL23	4.18738607883345	0.123231196768175	0.235641183033799	0.203947368421053	0.21875	-0.0148026315789474	chr2:169735251:+_vs_chr2:169735331:+	-0.305921052631579	chr2:169735251:+;chr2:169735331:+;chr2:169736193:+	proximal	FALSE
ARID4A	2.37409060846561	0.123363417897068	0.235641183033799	0.666666666666667	0.25	0.416666666666667	chr14:58330153:+_vs_chr14:58351144:+	0.833333333333333	chr14:58330153:+;chr14:58351144:+	distal	FALSE
KHDC4	2.37409060846561	0.123363417897068	0.235641183033799	0.25	0.666666666666667	-0.416666666666667	chr1:155915513:-_vs_chr1:155915288:-	-0.833333333333333	chr1:155915288:-;chr1:155915513:-	proximal	FALSE
USP3	2.34529914529915	0.125661436785748	0.239478922058357	0.428571428571429	0.857142857142857	-0.428571428571429	chr15:63588386:+_vs_chr15:63591446:+	-0.857142857142857	chr15:63588386:+;chr15:63591446:+	proximal	FALSE
ZNF140	2.34529914529915	0.125661436785748	0.239478922058357	0.571428571428571	0.142857142857143	0.428571428571429	chr12:133106671:+_vs_chr12:133107428:+	0.857142857142857	chr12:133106671:+;chr12:133107428:+	distal	FALSE
VOPP1	2.34126623376623	0.125987107888526	0.239577038993124	0.575757575757576	1	-0.424242424242424	chr7:55471074:-_vs_chr7:55470613:-	-0.848484848484848	chr7:55470613:-;chr7:55471074:-	proximal	FALSE
ASNSD1	2.34108312519435	0.126001916768398	0.239577038993124	0.207547169811321	0	0.207547169811321	chr2:189667263:+_vs_chr2:189670831:+	0.415094339622641	chr2:189667263:+;chr2:189670831:+	distal	FALSE
NME4	2.32323308270677	0.127454871555832	0.241817647923653	0.464285714285714	0.75	-0.285714285714286	chr16:400648:+_vs_chr16:400754:+	-0.571428571428571	chr16:400648:+;chr16:400754:+	proximal	FALSE
CLCN4	4.11971663576285	0.127472029122601	0.241817647923653	0.414634146341463	0.5	-0.0853658536585366	chrX:10233752:+_vs_chrX:10234094:+	-0.577235772357723	chrX:10233643:+;chrX:10233752:+;chrX:10234094:+	proximal	FALSE
MRPS6	2.31669190378255	0.127991968432089	0.242407833986531	0.612244897959184	0.866666666666667	-0.254421768707483	chr21:34142969:+_vs_chr21:34143030:+	-0.508843537414966	chr21:34142969:+;chr21:34143030:+	proximal	FALSE
ACTB	2.31567672592883	0.128075550405429	0.242407833986531	0.99696802646086	1	-0.00303197353913998	chr7:5527602:-_vs_chr7:5527151:-	-0.00606394707828	chr7:5527151:-;chr7:5527602:-	proximal	FALSE
ARRDC3	2.30726495936598	0.128770453632962	0.243445167757641	0.731707317073171	1	-0.268292682926829	chr5:91375588:-_vs_chr5:91370941:-	-0.536585365853659	chr5:91370941:-;chr5:91375588:-	proximal	FALSE
MRPS35	2.30539441618987	0.128925550854669	0.243460778265422	0.757575757575758	0.25	0.507575757575758	chr12:27755343:+_vs_chr12:27756295:+	1.01515151515152	chr12:27755343:+;chr12:27756295:+	distal	FALSE
UPF3A	4.09421212312085	0.129107994063864	0.243527934195549	0.837301587301587	0.8	0.0373015873015873	chr13:114291532:+_vs_chr13:114291766:+	0.214920634920635	chr13:114291532:+;chr13:114291766:+;chr13:114305805:+	distal	FALSE
NABP2	2.29791249833267	0.129548002977805	0.244080214701365	0.529411764705882	0.142857142857143	0.38655462184874	chr12:56229772:+_vs_chr12:56229854:+	0.773109243697479	chr12:56229772:+;chr12:56229854:+	distal	FALSE
COPS6	2.29194229024208	0.130047092326166	0.244742428009969	0.3125	0.130434782608696	0.182065217391304	chr7:100091905:+_vs_chr7:100092185:+	0.364130434782609	chr7:100091905:+;chr7:100092185:+	distal	FALSE
WIPI2	2.27993134388258	0.131057675138319	0.2462606731396	0.866666666666667	0.605263157894737	0.26140350877193	chr7:5231520:+_vs_chr7:5231724:+	0.52280701754386	chr7:5231520:+;chr7:5231724:+	distal	FALSE
UQCRQ	2.27882868532748	0.131150889253478	0.2462606731396	0.0698924731182796	0	0.0698924731182796	chr5:132867687:+_vs_chr5:132868847:+	0.139784946236559	chr5:132867687:+;chr5:132868847:+	distal	FALSE
NARS1	4.02906976744186	0.133382427278935	0.250167493697368	0.473958333333333	1	-0.526041666666667	chr18:57601584:-_vs_chr18:57600659:-	-1.05208333333333	chr18:57600659:-;chr18:57601123:-;chr18:57601584:-	proximal	FALSE
CRCP	2.24434765776229	0.134103452177575	0.251235620011774	0.658536585365854	0.2	0.458536585365854	chr7:66152863:+_vs_chr7:66153289:+	0.917073170731707	chr7:66152863:+;chr7:66153289:+	distal	FALSE
RPS3	2.2393227636327	0.134539894735483	0.251768787213804	0.0249798549556809	0.00934579439252336	0.0156340605631575	chr11:75405689:+_vs_chr11:75422302:+	0.0312681211263151	chr11:75405689:+;chr11:75422302:+	distal	FALSE
WDR47	2.23601310483871	0.134828226291003	0.251809969176137	0.806451612903226	0.5	0.306451612903226	chr1:108983411:-_vs_chr1:108970214:-	0.612903225806452	chr1:108970214:-;chr1:108983411:-	distal	FALSE
CRACD	2.23558407738095	0.134865652972503	0.251809969176137	0.375	0	0.375	chr4:56272382:+_vs_chr4:56323566:+	0.75	chr4:56272382:+;chr4:56323566:+	distal	FALSE
NT5C3A	3.9832162373146	0.136475779637093	0.254529631764118	0.631147540983606	0.5	0.131147540983606	chr7:33021226:-_vs_chr7:33014496:-	0.745901639344262	chr7:33014130:-;chr7:33014496:-;chr7:33021226:-	distal	FALSE
PCDH9	3.97660842293907	0.136927428638741	0.255085029980935	0.444444444444444	0.2	0.244444444444444	chr13:67228450:-_vs_chr13:67228053:-	0.786111111111111	chr13:67225821:-;chr13:67228053:-;chr13:67228450:-	distal	FALSE
MPP3	2.20862951275968	0.13724054465215	0.255381395099062	0.361702127659574	0	0.361702127659574	chr17:43809000:-_vs_chr17:43801443:-	0.723404255319149	chr17:43801443:-;chr17:43809000:-	distal	FALSE
ANKIB1	2.20060909716082	0.137956216396411	0.256425343929652	0.519230769230769	0	0.519230769230769	chr7:92294977:+_vs_chr7:92390099:+	1.03846153846154	chr7:92294977:+;chr7:92390099:+	distal	FALSE
CALM2	3.95629682998784	0.138325121062652	0.256628679808352	0.420365535248042	0.398678414096916	0.0216871211511255	chr2:47160169:-_vs_chr2:47160106:-	0.0511208750762011	chr2:47160106:-;chr2:47160169:-;chr2:47162342:-	distal	FALSE
ANP32A	5.5044085528155	0.138375174757941	0.256628679808352	0.565934065934066	0.513513513513514	0.0524205524205523	chr15:68780105:-_vs_chr15:68779873:-	0.213988713988714	chr15:68778907:-;chr15:68779374:-;chr15:68779873:-;chr15:68780105:-	distal	FALSE
NTPCR	2.1875	0.139134984068184	0.257749501212345	0.533333333333333	1	-0.466666666666667	chr1:232978393:+_vs_chr1:232978782:+	-0.933333333333333	chr1:232978393:+;chr1:232978782:+	proximal	FALSE
TMEM9B	2.18301232436294	0.139541107674087	0.258213344334415	0.852941176470588	0.692307692307692	0.160633484162896	chr11:8947507:-_vs_chr11:8947310:-	0.321266968325792	chr11:8947310:-;chr11:8947507:-	distal	FALSE
NKAIN4	2.18076923076923	0.139744600664091	0.25830161415949	0.333333333333333	0.6875	-0.354166666666667	chr20:63241255:-_vs_chr20:63240784:-	-0.708333333333333	chr20:63240784:-;chr20:63241255:-	proximal	FALSE
GART	2.17685758513932	0.140100261795945	0.258670639262447	0.46875	1	-0.53125	chr21:33528913:-_vs_chr21:33524009:-	-1.0625	chr21:33524009:-;chr21:33528913:-	proximal	FALSE
CSNK2A1	3.9219298245614	0.140722570453291	0.259530613805958	0.35	0.0625	0.2875	chr20:505139:-_vs_chr20:481112:-	0.575	chr20:481112:-;chr20:499900:-;chr20:505139:-	distal	FALSE
SFPQ	6.90586824398719	0.140947064265578	0.259655813947032	0.311320754716981	0.39375	-0.0824292452830189	chr1:35189013:-_vs_chr1:35184129:-	-0.238207547169811	chr1:35176380:-;chr1:35183600:-;chr1:35184129:-;chr1:35188011:-;chr1:35189013:-	proximal	FALSE
CUX1	2.16233254531127	0.141429855395157	0.260043377824113	0.702127659574468	1	-0.297872340425532	chr7:102104365:+_vs_chr7:102283958:+	-0.595744680851064	chr7:102104365:+;chr7:102283958:+	proximal	FALSE
ZFAND5	3.9113192794601	0.141471125933263	0.260043377824113	0.707253886010363	0.611111111111111	0.0961427748992516	chr9:72356969:-_vs_chr9:72354458:-	0.192285549798503	chr9:72354458:-;chr9:72355652:-;chr9:72356969:-	distal	FALSE
BRD9	2.14900041228057	0.142662744347861	0.261943333475918	0.41304347826087	0.692307692307692	-0.279264214046823	chr5:889093:-_vs_chr5:863741:-	-0.558528428093646	chr5:863741:-;chr5:889093:-	proximal	FALSE
INSIG1	3.88497464693449	0.143346955734969	0.262908465274975	0.627705627705628	0.5	0.127705627705628	chr7:155308762:+_vs_chr7:155310235:+	0.513819513819514	chr7:155303734:+;chr7:155308762:+;chr7:155310235:+	distal	FALSE
FUS	3.87973256428461	0.143723166846814	0.263307194068528	0.488029465930018	0.476377952755905	0.0116515131741129	chr16:31186135:+_vs_chr16:31191605:+	0.0858456228882993	chr16:31186135:+;chr16:31191605:+;chr16:31191779:+	distal	FALSE
USP39	3.87640188003164	0.143962714500152	0.263454945520145	0.5	0.363636363636364	0.136363636363636	chr2:85636125:+_vs_chr2:85637436:+	0.478468899521531	chr2:85636125:+;chr2:85637436:+;chr2:85649283:+	distal	FALSE
CD24	5.38237344557843	0.145845725576178	0.266606629553807	0.97203765227021	0.982670744138634	-0.0106330918684236	chr6:106970447:-_vs_chr6:106969846:-	-0.03223962936999	chr6:106969846:-;chr6:106970447:-;chr6:106971239:-;chr6:106971298:-	proximal	FALSE
