gene_id	chisq	pvalue	adj_pvalue	Ex	Pro	dWARM	MPRO_comparsion	MPRO	feature_id	Note	sig
MAP6	13.6328849361109	0.0034499390274901	0.00893721673575921	0.333333333333333	0.241379310344828	0.0919540229885057	chr11:75605892:-_vs_chr11:75602860:-	0.480359820089955	chr11:75586918:-;chr11:75602860:-;chr11:75605264:-;chr11:75605892:-	distal	TRUE
ITGB3BP	8.5521443019943	0.00345115461326569	0.00893721673575921	0.4	0.769230769230769	-0.369230769230769	chr1:63452606:-_vs_chr1:63440770:-	-0.738461538461539	chr1:63440770:-;chr1:63452606:-	proximal	TRUE
CSRP2	11.3349203545901	0.00345663337260691	0.00894747347305452	0.977464788732394	0.994444444444444	-0.0169796557120501	chr12:76863601:-_vs_chr12:76858715:-	-0.0402190923317684	chr12:76858715:-;chr12:76863601:-;chr12:76865375:-	proximal	FALSE
NCAPD3	13.626905212054	0.00345960272868075	0.00895122848237241	0.550387596899225	0.383966244725738	0.166421352173486	chr11:134210348:-_vs_chr11:134185481:-	0.498675301736827	chr11:134152445:-;chr11:134185481:-;chr11:134209341:-;chr11:134210348:-	distal	TRUE
SMARCE1	17.6138941289657	0.00347133704869704	0.00897041835667735	0.260248447204969	0.165605095541401	0.0946433516635677	chr17:40636428:-_vs_chr17:40628970:-	0.191003679234086	chr17:40624962:-;chr17:40628722:-;chr17:40628970:-;chr17:40630742:-;chr17:40636033:-;chr17:40636428:-	distal	FALSE
PIGG	11.3256564389717	0.00347268149096161	0.00897041835667735	0.756410256410256	0.701388888888889	0.0550213675213674	chr4:522843:+_vs_chr4:539529:+	0.454059829059829	chr4:507447:+;chr4:522843:+;chr4:539529:+	distal	TRUE
USP37	8.54075689561971	0.00347281192622484	0.00897041835667735	0.523809523809524	0.184210526315789	0.339598997493734	chr2:218495884:-_vs_chr2:218466120:-	0.679197994987469	chr2:218466120:-;chr2:218495884:-	distal	TRUE
GNAI3	13.6185764539514	0.00347310734474681	0.00897041835667735	0.415486307837583	0.400318979266348	0.0151673285712349	chr1:109592776:+_vs_chr1:109593820:+	0.0791981240766092	chr1:109592110:+;chr1:109592776:+;chr1:109593507:+;chr1:109593820:+	distal	FALSE
ZNF670	13.6155405405405	0.00347804288218773	0.00897923116408868	0.34375	0.510416666666667	-0.166666666666667	chr1:247037354:-_vs_chr1:247036790:-	-0.59375	chr1:247035554:-;chr1:247036790:-;chr1:247037323:-;chr1:247037354:-	proximal	TRUE
DUSP6	8.535960591133	0.00348197515863957	0.00898544727890614	0.311111111111111	0	0.311111111111111	chr12:89348617:-_vs_chr12:89348065:-	0.622222222222222	chr12:89348065:-;chr12:89348617:-	distal	TRUE
DLAT	11.3178768176893	0.0034862158703999	0.00899245354054136	0.318181818181818	0.441860465116279	-0.123678646934461	chr11:112062630:+_vs_chr11:112063215:+	-0.681818181818182	chr11:112062630:+;chr11:112063215:+;chr11:112064257:+	proximal	TRUE
SMIM14	21.1929938206171	0.00349476758740274	0.00901056874897278	0.456016889514426	0.397840531561462	0.0581763579529647	chr4:39551449:-_vs_chr4:39550279:-	0.160642685301867	chr4:39550279:-;chr4:39550457:-;chr4:39550780:-;chr4:39550907:-;chr4:39551076:-;chr4:39551449:-;chr4:39551521:-;chr4:39551673:-	distal	FALSE
DDX1	17.5962314457107	0.00349742331913233	0.0090134731276633	0.755804195804196	0.768674698795181	-0.0128705029909849	chr2:15628838:+_vs_chr2:15631101:+	0.21854129805937	chr2:15602618:+;chr2:15603869:+;chr2:15607290:+;chr2:15628671:+;chr2:15628838:+;chr2:15631101:+	distal	TRUE
HIBADH	8.51692592592592	0.00351858348021701	0.00906404328339121	0.34375	0.8	-0.45625	chr7:27525841:-_vs_chr7:27525442:-	-0.9125	chr7:27525442:-;chr7:27525841:-	proximal	TRUE
PET117	8.51561976723267	0.00352110984515621	0.00906658865327685	0.596774193548387	0.880952380952381	-0.284178187403994	chr20:18143031:+_vs_chr20:18143169:+	-0.568356374807988	chr20:18143031:+;chr20:18143169:+	proximal	TRUE
UQCR10	8.50635097711868	0.00353909054935264	0.00910890816501504	0.116618075801749	0.0576368876080692	0.0589811881936801	chr22:29769944:+_vs_chr22:29770406:+	0.11796237638736	chr22:29769944:+;chr22:29770406:+	distal	FALSE
GNG10	8.50417917600055	0.00354331715154312	0.00911580588878007	0.87719298245614	0.723270440251572	0.153922542204568	chr9:111670063:+_vs_chr9:111670226:+	0.307845084409136	chr9:111670063:+;chr9:111670226:+	distal	TRUE
GPX7	8.50269098971981	0.00354621631504112	0.00911928401433348	0.393939393939394	0.75609756097561	-0.362158167036216	chr1:52608898:+_vs_chr1:52609051:+	-0.724316334072432	chr1:52608898:+;chr1:52609051:+	proximal	TRUE
PPP2R2B	13.5668320840558	0.00355818551448154	0.0091460730145461	0.8214709371293	0.747044917257683	0.0744260198716168	chr5:146698030:-_vs_chr5:146589510:-	0.129628227455137	chr5:146589510:-;chr5:146589594:-;chr5:146589796:-;chr5:146698030:-	distal	FALSE
NBEA	19.3519569740929	0.00360873579562475	0.00927196546617799	0.556034482758621	0.471014492753623	0.0850199900049974	chr13:35159095:+_vs_chr13:35195905:+	0.293853073463268	chr13:35159095:+;chr13:35159351:+;chr13:35159570:+;chr13:35159622:+;chr13:35159789:+;chr13:35195905:+;chr13:35452124:+	distal	TRUE
CUL5	21.1020667337404	0.00362198727954114	0.00930195774536623	0.371157323688969	0.321880650994575	0.0492766726943942	chr11:108054767:+_vs_chr11:108070172:+	0.19620253164557	chr11:108046316:+;chr11:108054767:+;chr11:108054904:+;chr11:108070172:+;chr11:108088603:+;chr11:108104214:+;chr11:108104295:+;chr11:108107761:+	distal	FALSE
LRRC37B	15.5846306779861	0.00363030992358271	0.00931927120627024	0.603658536585366	0.495098039215686	0.10856049736968	chr17:32049361:+_vs_chr17:32053487:+	0.394308943089431	chr17:32017208:+;chr17:32049361:+;chr17:32050329:+;chr17:32053403:+;chr17:32053487:+	distal	TRUE
RFC2	11.2348495856845	0.00363398733976897	0.00932465014392612	0.767206477732793	0.827800829875519	-0.0605943521427251	chr7:74246738:-_vs_chr7:74231664:-	-0.12118870428545	chr7:74231664:-;chr7:74231847:-;chr7:74246738:-	proximal	FALSE
ABCE1	17.5034854866981	0.00363758099211451	0.00932980955940946	0.375308641975309	0.501492537313433	-0.126183895338124	chr4:145120022:+_vs_chr4:145129160:+	-0.287543762668141	chr4:145120022:+;chr4:145123049:+;chr4:145125113:+;chr4:145127539:+;chr4:145128050:+;chr4:145129160:+	proximal	TRUE
ABHD18	13.5136653895275	0.00364775214189551	0.0093518273703054	0.386666666666667	0.488888888888889	-0.102222222222222	chr4:128036323:+_vs_chr4:128037354:+	-0.555555555555556	chr4:128009862:+;chr4:128010608:+;chr4:128036323:+;chr4:128037354:+	proximal	TRUE
CUX1	11.2236209765871	0.00365444703114831	0.00936234549303976	0.751351351351351	0.573913043478261	0.17743830787309	chr7:102104365:+_vs_chr7:102283958:+	0.354876615746181	chr7:102104365:+;chr7:102189851:+;chr7:102283958:+	distal	TRUE
GART	13.5094012033921	0.00365503172369944	0.00936234549303976	0.583959899749373	0.648351648351648	-0.0643917486022749	chr21:33528913:-_vs_chr21:33524009:-	-0.370734528629266	chr21:33503962:-;chr21:33524009:-;chr21:33528913:-;chr21:33535267:-	proximal	TRUE
STAU1	17.4886361135534	0.00366052591939039	0.00937234568587618	0.504607046070461	0.578947368421053	-0.0743403223505918	chr20:49124478:-_vs_chr20:49113523:-	-0.192715019255456	chr20:49113339:-;chr20:49113523:-;chr20:49114828:-;chr20:49124387:-;chr20:49124478:-;chr20:49135903:-	proximal	FALSE
FBXW2	13.4941870138496	0.0036811219698543	0.0094209869258885	0.375621890547264	0.462962962962963	-0.0873410724156993	chr9:120764229:-_vs_chr9:120763537:-	-0.352681039248203	chr9:120763071:-;chr9:120763537:-;chr9:120764172:-;chr9:120764229:-	proximal	TRUE
RIDA	8.43369129959956	0.00368331871676498	0.00942251758533541	0.458333333333333	0.75	-0.291666666666667	chr8:98102570:-_vs_chr8:98102345:-	-0.583333333333333	chr8:98102345:-;chr8:98102570:-	proximal	TRUE
PIK3IP1	8.43131868131868	0.00368812782414445	0.0094307268527147	0.516129032258065	0	0.516129032258065	chr22:31281683:-_vs_chr22:31281593:-	1.03225806451613	chr22:31281593:-;chr22:31281683:-	distal	TRUE
PDCD4	15.5389148788372	0.00370459069335516	0.00946871532811593	0.665322580645161	0.599009900990099	0.0663126796550624	chr10:110898124:+_vs_chr10:110898739:+	0.426221654423507	chr10:110881299:+;chr10:110887695:+;chr10:110898124:+;chr10:110898739:+;chr10:110899147:+	distal	TRUE
TAOK2	8.42150198147441	0.00370809345694319	0.00947355996325236	0.6875	0	0.6875	chr16:29988380:+_vs_chr16:29992261:+	1.375	chr16:29988380:+;chr16:29992261:+	distal	TRUE
RIPK1	8.41811890961021	0.00371499953671582	0.00948709153786961	0.838709677419355	0.375	0.463709677419355	chr6:3071670:+_vs_chr6:3115187:+	0.92741935483871	chr6:3071670:+;chr6:3115187:+	distal	TRUE
FAM204A	15.5303808654058	0.00371862170755695	0.00949222881954988	0.341715976331361	0.194444444444444	0.147271531886917	chr10:118335555:-_vs_chr10:118309922:-	0.378040762656147	chr10:118309750:-;chr10:118309922:-;chr10:118310620:-;chr10:118310750:-;chr10:118335555:-	distal	TRUE
SEC22C	8.41536657652275	0.0037206276989764	0.00949323794708525	0.813559322033898	1	-0.186440677966102	chr3:42551036:-_vs_chr3:42547969:-	-0.372881355932203	chr3:42547969:-;chr3:42551036:-	proximal	TRUE
GNPAT	15.5243939754186	0.0037284961017011	0.00950919776002867	0.680900621118012	0.622983870967742	0.0579167501502704	chr1:231268317:+_vs_chr1:231277891:+	0.155830494890803	chr1:231260719:+;chr1:231268317:+;chr1:231276180:+;chr1:231277797:+;chr1:231277891:+	distal	FALSE
VGLL4	11.1800345737624	0.00373496329826313	0.00952142552477374	0.767123287671233	0.940677966101695	-0.173554678430462	chr3:11557733:-_vs_chr3:11556069:-	-0.347109356860924	chr3:11556069:-;chr3:11557683:-;chr3:11557733:-	proximal	TRUE
HSPA13	8.40761689497717	0.00373652141818827	0.00952142552477374	0.88	0.604166666666667	0.275833333333333	chr21:14372372:-_vs_chr21:14371115:-	0.551666666666667	chr21:14371115:-;chr21:14372372:-	distal	TRUE
PHF6	22.7198674083688	0.00374315161820864	0.00953419863341475	0.403521126760563	0.464189189189189	-0.0606680624286258	chrX:134413556:+_vs_chrX:134428529:+	-0.135668062428626	chrX:134378081:+;chrX:134393934:+;chrX:134413556:+;chrX:134415115:+;chrX:134417219:+;chrX:134425273:+;chrX:134426961:+;chrX:134428529:+;chrX:134428790:+	proximal	FALSE
EXOSC7	8.39476961103647	0.00376302203128954	0.00958067034661796	0.347826086956522	0.120689655172414	0.227136431784108	chr3:45011471:+_vs_chr3:45012668:+	0.454272863568216	chr3:45011471:+;chr3:45012668:+	distal	TRUE
SMU1	15.4990782564642	0.00377053604619994	0.00959565606921523	0.211206896551724	0.271428571428571	-0.0602216748768473	chr9:33054167:-_vs_chr9:33046552:-	-0.17487684729064	chr9:33046552:-;chr9:33047232:-;chr9:33054167:-;chr9:33062080:-;chr9:33068906:-	proximal	FALSE
ANKRD26	24.350356559702	0.0037804537400777	0.00961674335089251	0.528985507246377	0.54841997961264	-0.0194344723662634	chr10:27086575:-_vs_chr10:27044155:-	0.191197978992155	chr10:27035100:-;chr10:27035627:-;chr10:27035726:-;chr10:27037197:-;chr10:27037973:-;chr10:27040018:-;chr10:27044155:-;chr10:27048951:-;chr10:27067249:-;chr10:27086575:-	distal	FALSE
EIF3J	20.9637769943085	0.00382413327783753	0.00972365899032544	0.529051987767584	0.605667060212515	-0.0766150724449306	chr15:44560321:+_vs_chr15:44562803:+	-0.159173048247277	chr15:44551499:+;chr15:44554624:+;chr15:44557578:+;chr15:44560321:+;chr15:44561631:+;chr15:44561702:+;chr15:44562089:+;chr15:44562803:+	proximal	FALSE
TNPO1	13.4090587859359	0.00383054444620601	0.00973576065801562	0.51338199513382	0.46031746031746	0.0530645348163597	chr5:72909215:+_vs_chr5:72909317:+	0.29834318155486	chr5:72866604:+;chr5:72909082:+;chr5:72909215:+;chr5:72909317:+	distal	TRUE
PLEKHA3	11.1144422789411	0.00385948648445539	0.00980509195662935	0.211409395973154	0.188235294117647	0.0231741018555073	chr2:178504027:+_vs_chr2:178505056:+	0.240268456375839	chr2:178490813:+;chr2:178504027:+;chr2:178505056:+	distal	TRUE
GTF3A	11.1056723716235	0.00387644731288309	0.00984393815688624	0.786458333333333	0.792397660818713	-0.00593932748538017	chr13:27429957:+_vs_chr13:27435181:+	-0.16438230994152	chr13:27429957:+;chr13:27435181:+;chr13:27435688:+	proximal	FALSE
NUDT19	8.33628789893617	0.00388609191557774	0.00986417990973953	0.340425531914894	0.9	-0.559574468085106	chr19:32711946:+_vs_chr19:32713792:+	-1.11914893617021	chr19:32711946:+;chr19:32713792:+	proximal	TRUE
SCN3A	15.425489994614	0.00389540314655022	0.00988044145514368	0.484293193717277	0.538461538461538	-0.054168344744261	chr2:165154509:-_vs_chr2:165146894:-	-0.373238018525977	chr2:165090139:-;chr2:165127993:-;chr2:165146894:-;chr2:165154509:-;chr2:165169388:-	proximal	TRUE
FAM92A	11.0954527809147	0.00389630585869771	0.00988044145514368	0.488636363636364	0.420454545454545	0.0681818181818182	chr8:93705976:+_vs_chr8:93728446:+	0.511363636363636	chr8:93705976:+;chr8:93728446:+;chr8:93729250:+	distal	TRUE
ARPC5L	11.0948258636041	0.00389752738093129	0.00988044145514368	0.398148148148148	0.313953488372093	0.0841946597760551	chr9:124876952:+_vs_chr9:124877733:+	0.16838931955211	chr9:124876952:+;chr9:124877415:+;chr9:124877733:+	distal	FALSE
ZNF107	11.0928750447547	0.00390133092057419	0.00988583166202247	0.736842105263158	0.357142857142857	0.379699248120301	chr7:64706926:+_vs_chr7:64707433:+	0.759398496240602	chr7:64706926:+;chr7:64707265:+;chr7:64707433:+	distal	TRUE
SEH1L	11.0829274891775	0.00392078361022844	0.0099308545761437	0.767857142857143	1	-0.232142857142857	chr18:12964248:+_vs_chr18:12987536:+	-0.464285714285714	chr18:12964248:+;chr18:12985717:+;chr18:12987536:+	proximal	TRUE
KCTD3	17.3229968928451	0.00392626236373886	0.00994045978173404	0.490721649484536	0.5	-0.009278350515464	chr1:215620391:+_vs_chr1:215620477:+	-0.194719124763307	chr1:215611920:+;chr1:215620322:+;chr1:215620391:+;chr1:215620421:+;chr1:215620477:+;chr1:215621333:+	proximal	FALSE
SLC6A11	8.30531587635054	0.00395292068135964	0.0100036558591386	0.708333333333333	0	0.708333333333333	chr3:10940615:+_vs_chr3:10940714:+	1.41666666666667	chr3:10940615:+;chr3:10940714:+	distal	TRUE
HMGN4	8.2959125759095	0.00397344082040972	0.0100512704701695	0.947058823529412	0.825	0.122058823529412	chr6:26546501:+_vs_chr6:26546937:+	0.244117647058824	chr6:26546501:+;chr6:26546937:+	distal	TRUE
HPS3	11.0391021324355	0.00400764670629104	0.0101334490291203	0.458333333333333	0.575	-0.116666666666667	chr3:149141159:+_vs_chr3:149154136:+	-0.475	chr3:149141159:+;chr3:149154136:+;chr3:149172961:+	proximal	TRUE
GRIA2	22.5292327475722	0.00402427487098411	0.010168991967912	0.27105614973262	0.265625	0.00543114973262032	chr4:157333307:+_vs_chr4:157335699:+	-0.0961611917494271	chr4:157312745:+;chr4:157321566:+;chr4:157333307:+;chr4:157334631:+;chr4:157335699:+;chr4:157360960:+;chr4:157361076:+;chr4:157365409:+;chr4:157366069:+	proximal	FALSE
RAB6B	13.3029878618114	0.00402515409927701	0.010168991967912	0.497835497835498	0.262626262626263	0.235209235209235	chr3:133828455:-_vs_chr3:133826709:-	0.445887445887446	chr3:133826709:-;chr3:133826764:-;chr3:133828455:-;chr3:133828534:-	distal	TRUE
WDHD1	11.0264957264957	0.00403298749708638	0.0101844165843304	0.666666666666667	0.388888888888889	0.277777777777778	chr14:55020451:-_vs_chr14:54955624:-	0.611111111111111	chr14:54941583:-;chr14:54955624:-;chr14:55020451:-	distal	TRUE
MRRF	8.26546938106478	0.00404062131453343	0.0101993242089336	0.566666666666667	0.225806451612903	0.340860215053763	chr9:122323047:+_vs_chr9:122323464:+	0.681720430107527	chr9:122323047:+;chr9:122323464:+	distal	TRUE
EML4	13.2854700854701	0.00405822276329293	0.0102393685645756	0.638888888888889	0.571428571428572	0.0674603174603173	chr2:42288321:+_vs_chr2:42332523:+	1.01428571428571	chr2:42257542:+;chr2:42264730:+;chr2:42288321:+;chr2:42332523:+	distal	TRUE
DIPK1B	11.0102457050473	0.0040658890454658	0.010254321794598	0.389705882352941	0.675	-0.285294117647059	chr9:136724037:+_vs_chr9:136724703:+	-0.570588235294118	chr9:136724037:+;chr9:136724328:+;chr9:136724703:+	proximal	TRUE
PPIP5K2	22.4718344393385	0.00411284457300212	0.0103683087738557	0.289748953974895	0.22554347826087	0.0642054757140259	chr5:103133744:+_vs_chr5:103203209:+	0.193196288884846	chr5:103129590:+;chr5:103129622:+;chr5:103129875:+;chr5:103133516:+;chr5:103133744:+;chr5:103149542:+;chr5:103154904:+;chr5:103168150:+;chr5:103203209:+	distal	FALSE
SFT2D2	8.22694099378882	0.00412730388147165	0.010400311704743	0.391304347826087	1	-0.608695652173913	chr1:168245160:+_vs_chr1:168245375:+	-1.21739130434783	chr1:168245160:+;chr1:168245375:+	proximal	TRUE
NINL	10.9779085805525	0.00413216295875059	0.0104081061875538	0.492857142857143	0.542553191489362	-0.0496960486322189	chr20:25467434:-_vs_chr20:25452701:-	-0.452279635258359	chr20:25452701:-;chr20:25467434:-;chr20:25496667:-	proximal	TRUE
DKC1	15.2791705156468	0.00415588166797489	0.0104603478978794	0.584507042253521	0.721910112359551	-0.137403070106029	chrX:154776915:+_vs_chrX:154777684:+	-0.391913277417313	chrX:154764932:+;chrX:154776843:+;chrX:154776915:+;chrX:154777588:+;chrX:154777684:+	proximal	TRUE
MED28	13.2342548990873	0.00415645313485467	0.0104603478978794	0.632696390658174	0.552845528455285	0.0798508622028895	chr4:17625628:+_vs_chr4:17626249:+	0.275128165294392	chr4:17624115:+;chr4:17625266:+;chr4:17625628:+;chr4:17626249:+	distal	TRUE
THY1	10.9569330078796	0.00417572825339544	0.0105043714577519	0.202247191011236	0.0892857142857143	0.112961476725522	chr11:119418805:-_vs_chr11:119418181:-	0.424157303370786	chr11:119417945:-;chr11:119418181:-;chr11:119418805:-	distal	TRUE
IMPAD1	13.222623946698	0.00417908712088083	0.0105045912188414	0.339506172839506	0.716666666666667	-0.377160493827161	chr8:56964015:-_vs_chr8:56962706:-	-0.714814814814815	chr8:56962706:-;chr8:56963246:-;chr8:56963365:-;chr8:56964015:-	proximal	TRUE
SELENOK	17.1751182400349	0.00417938011675993	0.0105045912188414	0.322619047619048	0.303225806451613	0.0193932411674347	chr3:53884967:-_vs_chr3:53884808:-	0.084805427547363	chr3:53884423:-;chr3:53884808:-;chr3:53884967:-;chr3:53885103:-;chr3:53885199:-;chr3:53885272:-	distal	FALSE
DYNC1LI1	20.7340102713719	0.00418443492652143	0.0105128130677397	0.582058594762769	0.597402597402597	-0.0153440026398284	chr3:32534604:-_vs_chr3:32526753:-	-0.141195465151908	chr3:32525974:-;chr3:32526133:-;chr3:32526616:-;chr3:32526753:-;chr3:32533069:-;chr3:32534604:-;chr3:32544888:-;chr3:32545901:-	proximal	FALSE
HMGCR	20.7321004906001	0.00418756341693995	0.0105160950390318	0.525694615195476	0.587601078167116	-0.06190646297164	chr5:75350334:+_vs_chr5:75361400:+	-0.18060381688479	chr5:75350334:+;chr5:75351314:+;chr5:75358760:+;chr5:75360401:+;chr5:75361255:+;chr5:75361400:+;chr5:75361729:+;chr5:75362101:+	proximal	FALSE
KHDRBS2	13.2173913043478	0.00418930966264787	0.0105160950390318	0.448888888888889	0.666666666666667	-0.217777777777778	chr6:62047879:-_vs_chr6:61680239:-	-1.06666666666667	chr6:61680152:-;chr6:61680239:-;chr6:62047879:-;chr6:62177234:-	proximal	TRUE
MED6	17.1445691926604	0.00423362347209803	0.01061634937513	0.521917808219178	0.440506329113924	0.081411479105254	chr14:70591358:-_vs_chr14:70584066:-	0.203572047858505	chr14:70583968:-;chr14:70584066:-;chr14:70584240:-;chr14:70584379:-;chr14:70584543:-;chr14:70591358:-	distal	TRUE
CAMK1D	8.18042860671937	0.00423447537938153	0.01061634937513	0.166666666666667	0.727272727272727	-0.560606060606061	chr10:12824494:+_vs_chr10:12826154:+	-1.12121212121212	chr10:12824494:+;chr10:12826154:+	proximal	TRUE
SACM1L	13.194333256377	0.00423465174430449	0.01061634937513	0.779166666666667	0.681592039800995	0.0975746268656716	chr3:45707503:+_vs_chr3:45744368:+	0.24160447761194	chr3:45707503:+;chr3:45743659:+;chr3:45744368:+;chr3:45745409:+	distal	TRUE
SLC44A1	10.9275788198431	0.0042374677796726	0.0106188924716795	0.578703703703704	0.764705882352941	-0.186002178649238	chr9:105389217:+_vs_chr9:105438504:+	-0.372004357298475	chr9:105389217:+;chr9:105389744:+;chr9:105438504:+	proximal	TRUE
LOC652276	8.16886200716846	0.00426156359596828	0.0106747368612992	0.771428571428571	0.285714285714286	0.485714285714286	chr16:2629139:+_vs_chr16:2629562:+	0.971428571428572	chr16:2629139:+;chr16:2629562:+	distal	TRUE
CYB5B	13.1797788578423	0.00426352170702952	0.0106751049028173	0.42018779342723	0.318840579710145	0.101347213717085	chr16:69463808:+_vs_chr16:69466264:+	0.41304347826087	chr16:69463205:+;chr16:69463808:+;chr16:69463956:+;chr16:69466264:+	distal	TRUE
ALKBH1	8.16570548712206	0.00426898654915991	0.0106842491383221	0.105263157894737	0.458333333333333	-0.353070175438596	chr14:77673049:-_vs_chr14:77672404:-	-0.706140350877193	chr14:77672404:-;chr14:77673049:-	proximal	TRUE
CEP57L1	18.9320675973249	0.0042799118684774	0.0107070460750449	0.38006230529595	0.4921875	-0.11212519470405	chr6:109155256:+_vs_chr6:109160666:+	-0.342873831775701	chr6:109150217:+;chr6:109155256:+;chr6:109155876:+;chr6:109156797:+;chr6:109160666:+;chr6:109160757:+;chr6:109163903:+	proximal	TRUE
PPID	17.113542760586	0.00428941861815025	0.0107262763408475	0.661842105263158	0.725581395348837	-0.0637392900856794	chr4:158715380:-_vs_chr4:158709791:-	0.237913096695226	chr4:158709134:-;chr4:158709683:-;chr4:158709791:-;chr4:158715380:-;chr4:158715565:-;chr4:158717043:-	distal	TRUE
MRPS25	13.1574127161199	0.00430826712155578	0.0107688407185962	0.289617486338798	0.166666666666667	0.122950819672131	chr3:15046196:-_vs_chr3:15042251:-	0.271004098360656	chr3:15042251:-;chr3:15042408:-;chr3:15046196:-;chr3:15052208:-	distal	TRUE
DNER	13.1532553651784	0.00431663534499861	0.0107851838590173	0.737928737928738	0.765079365079365	-0.0271506271506272	chr2:229358470:-_vs_chr2:229358366:-	-0.0671328671328671	chr2:229357632:-;chr2:229358366:-;chr2:229358470:-;chr2:229358514:-	proximal	FALSE
AAAS	8.14243760977681	0.00432411154806504	0.0107972711241548	0.949579831932773	0.865168539325843	0.0844112926069304	chr12:53314946:-_vs_chr12:53307460:-	0.168822585213861	chr12:53307460:-;chr12:53314946:-	distal	FALSE
SNCA	13.1490399158282	0.00432513693996088	0.0107972711241548	0.569343065693431	0.661111111111111	-0.0917680454176805	chr4:89726136:-_vs_chr4:89726055:-	-0.361557177615572	chr4:89725521:-;chr4:89726055:-;chr4:89726136:-;chr4:89726359:-	proximal	TRUE
MRPL51	10.8707082925277	0.00435969077952393	0.010878923562453	0.463576158940397	0.509389671361502	-0.045813512421105	chr12:6492369:-_vs_chr12:6492150:-	-0.111945403102944	chr12:6491896:-;chr12:6492150:-;chr12:6492369:-	proximal	FALSE
LMNA	10.8562790830917	0.00439125796063379	0.0109486753856586	0.525423728813559	0.472222222222222	0.0532015065913372	chr1:156137866:+_vs_chr1:156139216:+	0.558851224105462	chr1:156093811:+;chr1:156137866:+;chr1:156139216:+	distal	TRUE
PPIL1	8.11445851756681	0.00439135877361672	0.0109486753856586	0.982352941176471	0.892857142857143	0.0894957983193276	chr6:36870515:-_vs_chr6:36854829:-	0.178991596638655	chr6:36854829:-;chr6:36870515:-	distal	FALSE
FADS1	15.1523856338846	0.00439537367130058	0.0109526348881334	0.65625	0.673387096774194	-0.0171370967741935	chr11:61806677:-_vs_chr11:61802273:-	-0.293145161290323	chr11:61800188:-;chr11:61801263:-;chr11:61802273:-;chr11:61805077:-;chr11:61806677:-	proximal	TRUE
C12orf65	15.1517214058071	0.00439666341115094	0.0109526348881334	0.572398190045249	0.473684210526316	0.0987139795189331	chr12:123256923:+_vs_chr12:123257719:+	0.269349845201238	chr12:123256923:+;chr12:123257036:+;chr12:123257541:+;chr12:123257719:+;chr12:123257932:+	distal	TRUE
TEX10	15.1501977723432	0.0043996232739907	0.0109553779370094	0.657142857142857	0.774193548387097	-0.11705069124424	chr9:100344900:-_vs_chr9:100302087:-	-0.39147465437788	chr9:100302087:-;chr9:100340276:-;chr9:100344900:-;chr9:100346817:-;chr9:100349196:-	proximal	TRUE
PPCS	15.1455385335105	0.00440868662488973	0.01097331037462	0.552710843373494	0.504464285714286	0.0482465576592083	chr1:42460148:+_vs_chr1:42460324:+	0.22697934595525	chr1:42459851:+;chr1:42460021:+;chr1:42460148:+;chr1:42460324:+;chr1:42460401:+	distal	TRUE
RBM8A	10.8393967973361	0.00442848208253147	0.0110179288283835	0.534368070953437	0.566225165562914	-0.0318570946094771	chr1:145926522:-_vs_chr1:145925723:-	-0.0928253623294812	chr1:145923648:-;chr1:145925723:-;chr1:145926522:-	proximal	FALSE
SLU7	15.1257513418753	0.00444738233889966	0.011056840799324	0.33756345177665	0.337719298245614	-0.000155846468964271	chr5:160403149:-_vs_chr5:160403111:-	0.236352302074984	chr5:160401641:-;chr5:160403111:-;chr5:160403149:-;chr5:160404462:-;chr5:160414365:-	distal	TRUE
BRD2	10.8306580858755	0.00444787403040332	0.011056840799324	0.621794871794872	0.784090909090909	-0.162296037296037	chr6:32980463:+_vs_chr6:32981310:+	-0.327505827505828	chr6:32978227:+;chr6:32980463:+;chr6:32981310:+	proximal	TRUE
SNHG6	8.07350265323318	0.00449172078135241	0.0111611308116742	0.914485165794066	0.9625	-0.0480148342059337	chr8:66922065:-_vs_chr8:66921934:-	-0.0960296684118674	chr8:66921934:-;chr8:66922065:-	proximal	FALSE
VPS33A	10.8070175438597	0.00450076106059194	0.0111788814543316	0.56140350877193	0.111111111111111	0.450292397660819	chr12:122232189:-_vs_chr12:122231566:-	0.900584795321637	chr12:122231566:-;chr12:122231741:-;chr12:122232189:-	distal	TRUE
EPHB2	8.06238617719442	0.00451936247228927	0.0112203548490619	0.456521739130435	0.125	0.331521739130435	chr1:22913781:+_vs_chr1:22913986:+	0.66304347826087	chr1:22913781:+;chr1:22913986:+	distal	TRUE
NBPF15	10.7919028340081	0.00453490376111501	0.0112520090877421	0.578947368421053	0.4	0.178947368421053	chr1:144423919:-_vs_chr1:144421392:-	0.98421052631579	chr1:144421392:-;chr1:144423919:-;chr1:144433806:-	distal	TRUE
CDK13	10.7913675213675	0.00453611771922311	0.0112520090877421	0.541666666666667	0.59375	-0.0520833333333334	chr7:39987939:+_vs_chr7:39988006:+	-0.604166666666667	chr7:39987939:+;chr7:39988006:+;chr7:39999397:+	proximal	TRUE
YLPM1	15.080147885616	0.00453783943019393	0.0112520090877421	0.480978260869565	0.57183908045977	-0.0908608195902049	chr14:74817273:+_vs_chr14:74821110:+	-0.173788105947026	chr14:74797918:+;chr14:74816657:+;chr14:74817273:+;chr14:74821110:+;chr14:74836190:+	proximal	FALSE
