gene_id	chisq	pvalue	adj_pvalue	ExDp	ExN2	dWARM	MPRO_comparsion	MPRO	feature_id	Note	sig
U2SURP	8.33863746923481	0.0395077604549302	0.0944502247531852	0.450980392156863	0.604519774011299	-0.153539381854437	chr3:143014408:+_vs_chr3:143038954:+	-0.307078763708873	chr3:143014408:+;chr3:143020022:+;chr3:143038954:+;chr3:143051049:+	proximal	FALSE
HPCAL1	4.2317798646612	0.0396738155110328	0.0946949657542629	1	0.82089552238806	0.17910447761194	chr2:10427333:+_vs_chr2:10427604:+	0.358208955223881	chr2:10427333:+;chr2:10427604:+	distal	FALSE
STX7	8.32202788364315	0.0398047165263493	0.094855149799169	0.434782608695652	0.608527131782946	-0.173744523087294	chr6:132459513:-_vs_chr6:132457915:-	-0.376643073811931	chr6:132457915:-;chr6:132458775:-;chr6:132459513:-;chr6:132459738:-	proximal	FALSE
ATP1B3	4.22178546291541	0.039908145816113	0.094949460525696	0	0.186440677966102	-0.186440677966102	chr3:141926198:+_vs_chr3:141926519:+	-0.372881355932203	chr3:141926198:+;chr3:141926519:+	proximal	FALSE
WARS1	4.21219246031746	0.0401344312304964	0.0950586788080465	0.375	1	-0.625	chr14:100334326:-_vs_chr14:100333790:-	-1.25	chr14:100333790:-;chr14:100334326:-	proximal	FALSE
SYT11	8.30356132756133	0.0401374298832459	0.0950586788080465	0.383333333333333	0.46969696969697	-0.0863636363636364	chr1:155881254:+_vs_chr1:155882327:+	-0.277272727272727	chr1:155868153:+;chr1:155881254:+;chr1:155881618:+;chr1:155882327:+	proximal	FALSE
RAB10	6.43047337278106	0.0401458307272718	0.0950586788080465	0.734375	0.769230769230769	-0.0348557692307692	chr2:26135383:+_vs_chr2:26137411:+	-0.341346153846154	chr2:26135228:+;chr2:26135383:+;chr2:26137411:+	proximal	FALSE
XRN2	4.19639423076923	0.0405100291155726	0.0957685425991358	0.5	0.775	-0.275	chr20:21330513:+_vs_chr20:21389822:+	-0.55	chr20:21330513:+;chr20:21389822:+	proximal	FALSE
GOLGA5	4.19031676736418	0.0406555000657693	0.0959598866631728	1	0.538461538461538	0.461538461538462	chr14:92811631:+_vs_chr14:92839941:+	0.923076923076923	chr14:92811631:+;chr14:92839941:+	distal	FALSE
TXNL1	4.17425622343655	0.0410425735103774	0.096719979096563	0.962962962962963	0.754098360655738	0.208864602307225	chr18:56602900:-_vs_chr18:56602822:-	0.417729204614451	chr18:56602822:-;chr18:56602900:-	distal	FALSE
CEP89	4.17100694444444	0.0411213536399726	0.0967216426586611	0.375	0.75	-0.375	chr19:32968909:-_vs_chr19:32933515:-	-0.75	chr19:32933515:-;chr19:32968909:-	proximal	FALSE
HNRNPA1	8.24700555214119	0.0411733690672041	0.0967216426586611	0.56056338028169	0.551714446318156	0.00884893396353392	chr12:54284881:+_vs_chr12:54285246:+	0.127254589934209	chr12:54284578:+;chr12:54284881:+;chr12:54285246:+;chr12:54287087:+	distal	FALSE
BMERB1	4.16224201630712	0.0413346560730675	0.0969473715783146	0.171428571428571	0	0.171428571428571	chr16:15587964:+_vs_chr16:15588041:+	0.342857142857143	chr16:15587964:+;chr16:15588041:+	distal	FALSE
RBM34	6.35768398268398	0.0416338395634686	0.0974953061903587	0.638888888888889	0.352272727272727	0.286616161616162	chr1:235131905:-_vs_chr1:235131647:-	0.573232323232323	chr1:235131647:-;chr1:235131731:-;chr1:235131905:-	distal	FALSE
MED6	4.13015936609687	0.0421253835255355	0.0984912661988542	0.375	0.8	-0.425	chr14:70584543:-_vs_chr14:70584240:-	-0.85	chr14:70584240:-;chr14:70584543:-	proximal	FALSE
SPAST	6.3001911001911	0.0428480325378334	0.100023586159746	0.685185185185185	0.666666666666667	0.0185185185185184	chr2:32128476:+_vs_chr2:32154424:+	0.37962962962963	chr2:32114663:+;chr2:32128476:+;chr2:32154424:+	distal	FALSE
ZNF326	4.091923762512	0.0430885730586147	0.100392446858918	0.647058823529412	0.181818181818182	0.46524064171123	chr1:90006164:+_vs_chr1:90010193:+	0.93048128342246	chr1:90006164:+;chr1:90010193:+	distal	FALSE
LSM14A	6.2865595942519	0.0431410716495282	0.100392446858918	0.357142857142857	0.307692307692308	0.0494505494505494	chr19:34219566:+_vs_chr19:34228096:+	0.461538461538462	chr19:34219566:+;chr19:34228096:+;chr19:34229104:+	distal	FALSE
BPNT1	4.08548095261382	0.0432531399676193	0.100495967393515	0.230769230769231	0.727272727272727	-0.496503496503497	chr1:220058529:-_vs_chr1:220057728:-	-0.993006993006993	chr1:220057728:-;chr1:220058529:-	proximal	FALSE
TCF12	6.26944766564471	0.0435117686925251	0.100859536053912	0.214285714285714	0.608695652173913	-0.394409937888199	chr15:57262200:+_vs_chr15:57286267:+	-0.788819875776398	chr15:57262200:+;chr15:57263175:+;chr15:57286267:+	proximal	FALSE
LINC01315	4.07410714285714	0.0435452738040428	0.100859536053912	0	0.571428571428571	-0.571428571428571	chr22:42364535:-_vs_chr22:42364406:-	-1.14285714285714	chr22:42364406:-;chr22:42364535:-	proximal	FALSE
KIAA1109	4.03901601830664	0.0444597375512836	0.102817464601491	0.105263157894737	0.434782608695652	-0.329519450800915	chr4:122192256:+_vs_chr4:122239944:+	-0.659038901601831	chr4:122192256:+;chr4:122239944:+	proximal	FALSE
AP2M1	4.02368339771717	0.0448656258573313	0.103595008773062	0.977272727272727	0.928571428571429	0.0487012987012987	chr3:184183301:+_vs_chr3:184184091:+	0.0974025974025974	chr3:184183301:+;chr3:184184091:+	distal	FALSE
FZD3	4.0115675990676	0.0451891168653041	0.104089940563176	0	0.407407407407407	-0.407407407407407	chr8:28527827:+_vs_chr8:28564302:+	-0.814814814814815	chr8:28527827:+;chr8:28564302:+	proximal	FALSE
CS	4.01041666666667	0.0452199741787572	0.104089940563176	0.714285714285714	0.4	0.314285714285714	chr12:56272929:-_vs_chr12:56271701:-	0.628571428571429	chr12:56271701:-;chr12:56272929:-	distal	FALSE
VTA1	7.99402927580894	0.0461352638614731	0.10603266980218	0.536723163841808	0.406779661016949	0.129943502824859	chr6:142219869:+_vs_chr6:142220777:+	0.322033898305085	chr6:142219603:+;chr6:142219869:+;chr6:142220777:+;chr6:142220948:+	distal	FALSE
CCND2	7.99018970893971	0.0462148905284356	0.106051762678679	0.416666666666667	0.468468468468468	-0.0518018018018017	chr12:4300193:+_vs_chr12:4301558:+	-0.353603603603604	chr12:4290937:+;chr12:4300193:+;chr12:4301290:+;chr12:4301558:+	proximal	FALSE
CCDC50	7.9600031265286	0.0468455934230328	0.107322939777752	0.19047619047619	0.464788732394366	-0.274312541918176	chr3:191369975:+_vs_chr3:191380932:+	-0.629778672032193	chr3:191369975:+;chr3:191380863:+;chr3:191380932:+;chr3:191392150:+	proximal	FALSE
PPP2R2B	6.11891288946766	0.0469131882014384	0.107322939777752	0.754545454545455	0.725961538461538	0.0285839160839162	chr5:146698030:-_vs_chr5:146589594:-	0.234440559440559	chr5:146589510:-;chr5:146589594:-;chr5:146698030:-	distal	FALSE
ZNF429	3.93546667148641	0.0472780212082	0.107991424787394	0.125	0.631578947368421	-0.506578947368421	chr19:21519153:+_vs_chr19:21537641:+	-1.01315789473684	chr19:21519153:+;chr19:21537641:+	proximal	FALSE
CCSAP	6.0846766089593	0.0477231676285848	0.108841028011818	0.754237288135593	0.709677419354839	0.0445598687807545	chr1:229326962:-_vs_chr1:229326835:-	0.334062329141607	chr1:229325168:-;chr1:229326835:-;chr1:229326962:-	distal	FALSE
RAB5B	3.91395601302722	0.0478867491517831	0.109046854500308	0.789473684210526	0.411764705882353	0.377708978328173	chr12:55993994:+_vs_chr12:55994706:+	0.755417956656347	chr12:55993994:+;chr12:55994706:+	distal	FALSE
AMD1	3.89907692307692	0.0483126456250105	0.109848477132096	0.4	0.807692307692308	-0.407692307692308	chr6:110893645:+_vs_chr6:110895713:+	-0.815384615384615	chr6:110893645:+;chr6:110895713:+	proximal	FALSE
SYT1	12.6657409040729	0.0486619934563687	0.110473869113924	0.377470355731225	0.408256880733945	-0.0307865250027197	chr12:79047336:+_vs_chr12:79452008:+	-0.0941726801319941	chr12:79047336:+;chr12:79285886:+;chr12:79292070:+;chr12:79296198:+;chr12:79444142:+;chr12:79450296:+;chr12:79452008:+	proximal	FALSE
TMEM43	3.88222760695187	0.0487997689554611	0.110617768958492	0	0.354166666666667	-0.354166666666667	chr3:14142845:+_vs_chr3:14143678:+	-0.708333333333333	chr3:14142845:+;chr3:14143678:+	proximal	FALSE
PPP2CB	6.03156327543424	0.0490075143906905	0.1109126378179	0.684615384615385	0.758064516129032	-0.0734491315136476	chr8:30786159:-_vs_chr8:30785616:-	-0.3712158808933	chr8:30785616:-;chr8:30786159:-;chr8:30799735:-	proximal	FALSE
DNAJA1	7.85619917010641	0.0490790287048948	0.1109126378179	0.526436781609195	0.4750656167979	0.0513711648112952	chr9:33026861:+_vs_chr9:33030643:+	0.198968232419223	chr9:33026861:+;chr9:33030643:+;chr9:33039032:+;chr9:33039900:+	distal	FALSE
ATP5MPL	3.8494117079237	0.0497634423632489	0.11228867798809	0.565789473684211	0.397590361445783	0.168199112238427	chr14:103912516:-_vs_chr14:103912288:-	0.336398224476855	chr14:103912288:-;chr14:103912516:-	distal	FALSE
ITFG1	3.83143939393939	0.0502997192689755	0.113326791746919	0.222222222222222	0.48	-0.257777777777778	chr16:47155394:-_vs_chr16:47154387:-	-0.515555555555556	chr16:47154387:-;chr16:47155394:-	proximal	FALSE
SPIRE1	7.79145622895623	0.0505241467896221	0.113660221295262	0.388888888888889	0.634920634920635	-0.246031746031746	chr18:12493116:-_vs_chr18:12449084:-	-0.492063492063492	chr18:12449084:-;chr18:12479790:-;chr18:12493116:-;chr18:12546852:-	proximal	FALSE
SNRPG	3.77420250896057	0.0520487068630685	0.116913031881243	0.193548387096774	0.0555555555555556	0.137992831541219	chr2:70281504:-_vs_chr2:70281373:-	0.275985663082437	chr2:70281373:-;chr2:70281504:-	distal	FALSE
R3HCC1	3.76181374289773	0.0524356711127445	0.117604589660107	1	0.853333333333333	0.146666666666667	chr8:23292464:+_vs_chr8:23296259:+	0.293333333333333	chr8:23292464:+;chr8:23296259:+	distal	FALSE
NFIC	3.73746551358234	0.053205091108903	0.119150557950209	1	0.184210526315789	0.815789473684211	chr19:3462983:+_vs_chr19:3465367:+	1.63157894736842	chr19:3462983:+;chr19:3465367:+	distal	FALSE
CNBP	7.6629368645422	0.0535164412788954	0.119667591250703	0.652777777777778	0.61744966442953	0.0353281133482476	chr3:129169577:-_vs_chr3:129169484:-	0.271905294556301	chr3:129169484:-;chr3:129169577:-;chr3:129169626:-;chr3:129169956:-	distal	FALSE
NARF	3.71906916599747	0.0537943523357483	0.120108411296183	0	0.164179104477612	-0.164179104477612	chr17:82488259:+_vs_chr17:82490537:+	-0.328358208955224	chr17:82488259:+;chr17:82490537:+	proximal	FALSE
TOP2B	3.71511380034107	0.0539219489185282	0.120180817900479	0	0.5	-0.5	chr3:25632720:-_vs_chr3:25627274:-	-1	chr3:25627274:-;chr3:25632720:-	proximal	FALSE
CCDC88A	7.64049707602339	0.0540562758448177	0.120180817900479	0.419047619047619	0.261904761904762	0.157142857142857	chr2:55339483:-_vs_chr2:55334739:-	0.471428571428571	chr2:55334152:-;chr2:55334739:-;chr2:55335050:-;chr2:55339483:-	distal	FALSE
TRIM27	3.71056008454106	0.0540692449061333	0.120180817900479	0.25	0.521739130434783	-0.271739130434783	chr6:28921954:-_vs_chr6:28903002:-	-0.543478260869565	chr6:28903002:-;chr6:28921954:-	proximal	FALSE
COPB2	3.67523521505376	0.0552264608394766	0.122442528474155	0	0.645161290322581	-0.645161290322581	chr3:139358201:-_vs_chr3:139357591:-	-1.29032258064516	chr3:139357591:-;chr3:139358201:-	proximal	FALSE
GTPBP4	5.79172064777328	0.0552514704816125	0.122442528474155	0.684210526315789	0.433333333333333	0.250877192982456	chr10:1012485:+_vs_chr10:1017768:+	0.501754385964912	chr10:1012485:+;chr10:1012622:+;chr10:1017768:+	distal	FALSE
PHAX	3.66344696969697	0.0556184544672063	0.123072383620143	0.388888888888889	1	-0.611111111111111	chr5:126608423:+_vs_chr5:126627252:+	-1.22222222222222	chr5:126608423:+;chr5:126627252:+	proximal	FALSE
PRELID1	3.65993626928383	0.0557357649492746	0.123148710965188	0.342857142857143	0.55	-0.207142857142857	chr5:177306661:+_vs_chr5:177306949:+	-0.414285714285714	chr5:177306661:+;chr5:177306949:+	proximal	FALSE
HSPD1	13.6996893344471	0.0567878498926762	0.12528714063859	0.657782515991471	0.610874200426439	0.0469083155650319	chr2:197494658:-_vs_chr2:197488310:-	0.104477611940299	chr2:197486584:-;chr2:197486939:-;chr2:197488310:-;chr2:197488453:-;chr2:197489065:-;chr2:197493442:-;chr2:197494658:-;chr2:197497292:-	distal	FALSE
PTGES3	7.52572737549284	0.0569010775108585	0.125350966309106	0.589080459770115	0.613425925925926	-0.0243454661558109	chr12:56664183:-_vs_chr12:56663601:-	-0.128113026819923	chr12:56663349:-;chr12:56663601:-;chr12:56664183:-;chr12:56664442:-	proximal	FALSE
PLEKHA1	7.49369500710018	0.0577206757028585	0.1268360483855	0.375	0.501915708812261	-0.126915708812261	chr10:122430145:+_vs_chr10:122430566:+	-0.358045977011494	chr10:122428537:+;chr10:122430145:+;chr10:122430566:+;chr10:122432345:+	proximal	FALSE
ACIN1	5.70340931533904	0.0577458001055708	0.1268360483855	0.642857142857143	0.68125	-0.0383928571428571	chr14:23080360:-_vs_chr14:23061315:-	-0.263010204081633	chr14:23058564:-;chr14:23061315:-;chr14:23080360:-	proximal	FALSE
UQCRB	5.69624177850323	0.057953118949729	0.127103669436943	0.508620689655172	0.5	0.00862068965517238	chr8:96230939:-_vs_chr8:96230540:-	0.261363636363636	chr8:96230540:-;chr8:96230939:-;chr8:96231078:-	distal	FALSE
DGKD	3.57612796686073	0.058615627967839	0.12834074455776	0.620689655172414	1	-0.379310344827586	chr2:233449375:+_vs_chr2:233467175:+	-0.758620689655172	chr2:233449375:+;chr2:233467175:+	proximal	FALSE
RPL17-C18orf32	5.67097926703838	0.0586897823128965	0.12834074455776	0.827586206896552	0.741758241758242	0.0858279651383099	chr18:49482066:-_vs_chr18:49481658:-	0.333080712391057	chr18:49481658:-;chr18:49482066:-;chr18:49482351:-	distal	FALSE
PRCC	3.57064704772684	0.0588093916633081	0.128413458742055	0.964285714285714	0.785714285714286	0.178571428571429	chr1:156782318:+_vs_chr1:156800815:+	0.357142857142857	chr1:156782318:+;chr1:156800815:+	distal	FALSE
PTPN11	3.56139685488344	0.0591379539512843	0.128904500038366	0.310344827586207	0.0740740740740741	0.236270753512133	chr12:112473017:+_vs_chr12:112477997:+	0.472541507024266	chr12:112473017:+;chr12:112477997:+	distal	FALSE
ASH1L	5.65340909090909	0.0592076486390073	0.128904500038366	0.597222222222222	0.277777777777778	0.319444444444444	chr1:155521262:-_vs_chr1:155480731:-	0.638888888888889	chr1:155480731:-;chr1:155481411:-;chr1:155521262:-	distal	FALSE
PPP1R12A	7.41895141895142	0.0596779171203497	0.129410483306282	0.39047619047619	0.57037037037037	-0.17989417989418	chr12:79820856:-_vs_chr12:79809864:-	-0.380952380952381	chr12:79797300:-;chr12:79808486:-;chr12:79809864:-;chr12:79820856:-	proximal	FALSE
FOXO3	3.54578754578755	0.0596968218893907	0.129410483306282	0.857142857142857	0.5	0.357142857142857	chr6:108680289:+_vs_chr6:108680851:+	0.714285714285714	chr6:108680289:+;chr6:108680851:+	distal	FALSE
TBRG1	3.54566761363636	0.0597011375575717	0.129410483306282	0.181818181818182	0.625	-0.443181818181818	chr11:124625878:+_vs_chr11:124632437:+	-0.886363636363636	chr11:124625878:+;chr11:124632437:+	proximal	FALSE
UBE2D3	5.61524374865214	0.060348337809632	0.130622966991154	0.636363636363636	0.746031746031746	-0.10966810966811	chr4:102796133:-_vs_chr4:102795976:-	-0.417027417027417	chr4:102795976:-;chr4:102796133:-;chr4:102796590:-	proximal	FALSE
RAB35	3.52304761904762	0.0605210651332411	0.130806430019084	1	0.52	0.48	chr12:120095742:-_vs_chr12:120095099:-	0.96	chr12:120095099:-;chr12:120095742:-	distal	FALSE
PCMTD2	3.50350215517241	0.0612391985991984	0.132098168085576	0.125	0.448275862068966	-0.323275862068966	chr20:64273284:+_vs_chr20:64275653:+	-0.646551724137931	chr20:64273284:+;chr20:64275653:+	proximal	FALSE
ULK2	3.4998361013986	0.061374902916191	0.132098168085576	0.153846153846154	0.5625	-0.408653846153846	chr17:19865755:-_vs_chr17:19776026:-	-0.817307692307692	chr17:19776026:-;chr17:19865755:-	proximal	FALSE
NDUFA2	3.49955752047098	0.0613852280747366	0.132098168085576	0.256410256410256	0.075	0.181410256410256	chr5:140645476:-_vs_chr5:140645367:-	0.362820512820513	chr5:140645367:-;chr5:140645476:-	distal	FALSE
SORBS1	3.47413715603502	0.0623352232811266	0.133948666212479	0	0.3	-0.3	chr10:95381757:-_vs_chr10:95353813:-	-0.6	chr10:95353813:-;chr10:95381757:-	proximal	FALSE
SSB	7.31104132522872	0.0626176452218569	0.134361383037375	0.62280701754386	0.593220338983051	0.0295866785608088	chr2:169810999:+_vs_chr2:169812064:+	0.272524531668153	chr2:169805811:+;chr2:169808527:+;chr2:169810999:+;chr2:169812064:+	distal	FALSE
CTDNEP1	3.45106129136762	0.0632111695571951	0.135437975126992	0.875	0.578947368421053	0.296052631578947	chr17:7243795:-_vs_chr17:7243591:-	0.592105263157895	chr17:7243591:-;chr17:7243795:-	distal	FALSE
DDX17	3.44869994756587	0.0633015418381032	0.135437975126992	0.0769230769230769	0.2	-0.123076923076923	chr22:38494085:-_vs_chr22:38483438:-	-0.246153846153846	chr22:38483438:-;chr22:38494085:-	proximal	FALSE
ZNF74	3.43632518796993	0.0637774007791978	0.13626005022797	0.9	0.625	0.275	chr22:20407264:+_vs_chr22:20407681:+	0.55	chr22:20407264:+;chr22:20407681:+	distal	FALSE
UBE2L3	7.2547107130158	0.0642075082272806	0.136982158872262	0.375	0.463276836158192	-0.0882768361581921	chr22:21622241:+_vs_chr22:21622917:+	-0.510593220338983	chr22:21621873:+;chr22:21622241:+;chr22:21622917:+;chr22:21624031:+	proximal	FALSE
POMP	3.41361285990095	0.0646607351186429	0.137751451463355	0	0.144736842105263	-0.144736842105263	chr13:28678199:+_vs_chr13:28678860:+	-0.289473684210526	chr13:28678199:+;chr13:28678860:+	proximal	FALSE
EIF3J	3.40896464646465	0.0648431184422841	0.137942370706261	0.1	0.526315789473684	-0.426315789473684	chr15:44557578:+_vs_chr15:44562803:+	-0.852631578947368	chr15:44557578:+;chr15:44562803:+	proximal	FALSE
C16orf87	3.40277777777778	0.0650867264927668	0.138262803278206	0.566666666666667	0.8	-0.233333333333333	chr16:46802677:-_vs_chr16:46802044:-	-0.466666666666667	chr16:46802044:-;chr16:46802677:-	proximal	FALSE
HNRNPR	7.20647545177913	0.0655999137459776	0.13915416796044	0.600798403193613	0.639566395663957	-0.0387679924703439	chr1:23311244:-_vs_chr1:23309788:-	-0.157635947616961	chr1:23309788:-;chr1:23311244:-;chr1:23313622:-;chr1:23321557:-	proximal	FALSE
RPL37A	3.38541552221601	0.0657755975004844	0.139328081884929	0	0.0210355987055016	-0.0210355987055016	chr2:216501467:+_vs_chr2:216502369:+	-0.0420711974110033	chr2:216501467:+;chr2:216502369:+	proximal	FALSE
SQSTM1	3.37151456138798	0.0663327478785842	0.140308387049011	1	0.830769230769231	0.169230769230769	chr5:179837202:+_vs_chr5:179837254:+	0.338461538461538	chr5:179837202:+;chr5:179837254:+	distal	FALSE
NUDT3	3.36415502655912	0.0666297567782779	0.140736432285936	0.473684210526316	0.823529411764706	-0.34984520123839	chr6:34288346:-_vs_chr6:34288222:-	-0.69969040247678	chr6:34288222:-;chr6:34288346:-	proximal	FALSE
SEC24C	3.35664335664336	0.066934371008392	0.141179304524084	1	0.35	0.65	chr10:73767695:+_vs_chr10:73772161:+	1.3	chr10:73767695:+;chr10:73772161:+	distal	FALSE
DPYSL3	3.346875	0.0673327264151922	0.141818362860327	0.714285714285714	0.928571428571429	-0.214285714285714	chr5:147393372:-_vs_chr5:147390808:-	-0.428571428571429	chr5:147390808:-;chr5:147393372:-	proximal	FALSE
SCG3	7.13627716529502	0.0676786954986769	0.142345431692408	0.395833333333333	0.587301587301587	-0.191468253968254	chr15:51713399:+_vs_chr15:51721026:+	-0.375	chr15:51701161:+;chr15:51713399:+;chr15:51719729:+;chr15:51721026:+	proximal	FALSE
PCGF2	3.32441359981315	0.0682583519667344	0.143183252827995	0.441860465116279	0.653061224489796	-0.211200759373517	chr17:38735063:-_vs_chr17:38733894:-	-0.422401518747034	chr17:38733894:-;chr17:38735063:-	proximal	FALSE
ABI2	3.32414215686274	0.0682696208843634	0.143183252827995	0.62962962962963	0	0.62962962962963	chr2:203427456:+_vs_chr2:203427508:+	1.25925925925926	chr2:203427456:+;chr2:203427508:+	distal	FALSE
RRN3	3.29189680232558	0.0696225490160162	0.145815113220868	0.375	0.767441860465116	-0.392441860465116	chr16:21810427:-_vs_chr16:15060022:-	-0.784883720930233	chr16:15060022:-;chr16:21810427:-	proximal	FALSE
CSNK1G3	3.27272297808012	0.0704406136545276	0.147320945856938	0.277777777777778	0.619047619047619	-0.341269841269841	chr5:123545681:+_vs_chr5:123575956:+	-0.682539682539683	chr5:123545681:+;chr5:123575956:+	proximal	FALSE
PTMS	3.24863119698646	0.0714831303585353	0.149291312981941	0.891891891891892	0.805263157894737	0.0866287339971551	chr12:6769992:+_vs_chr12:6770952:+	0.17325746799431	chr12:6769992:+;chr12:6770952:+	distal	FALSE
STAU1	5.26525249598272	0.0718894146736432	0.149929256128622	0.6	0.485294117647059	0.114705882352941	chr20:49124478:-_vs_chr20:49124387:-	0.502941176470588	chr20:49113523:-;chr20:49124387:-;chr20:49124478:-	distal	FALSE
TUT4	5.25737313452831	0.072173194649326	0.15031028073326	0.208333333333333	0.387931034482759	-0.179597701149425	chr1:52509603:-_vs_chr1:52477737:-	-0.649425287356322	chr1:52423412:-;chr1:52477737:-;chr1:52509603:-	proximal	FALSE
SNRPB2	5.25072650309842	0.0724134479589799	0.15059971624476	0.558823529411765	0.560606060606061	-0.00178253119429594	chr20:16737391:+_vs_chr20:16741220:+	-0.341354723707665	chr20:16737391:+;chr20:16741220:+;chr20:16741776:+	proximal	FALSE
ANP32A	6.95837518088944	0.073236397592184	0.152031701950481	0.34156378600823	0.409722222222222	-0.0681584362139919	chr15:68780105:-_vs_chr15:68778535:-	-0.160108024691358	chr15:68778535:-;chr15:68778907:-;chr15:68779873:-;chr15:68780105:-	proximal	FALSE
HSPBP1	3.2073868005783	0.0733064763271653	0.152031701950481	0.487179487179487	0.689655172413793	-0.202475685234306	chr19:55262339:-_vs_chr19:55262223:-	-0.404951370468612	chr19:55262223:-;chr19:55262339:-	proximal	FALSE
DYNLRB1	3.19874024723672	0.0736950152720384	0.152624634692926	0.9	0.967479674796748	-0.067479674796748	chr20:34534775:+_vs_chr20:34540958:+	-0.134959349593496	chr20:34534775:+;chr20:34540958:+	proximal	FALSE
AFDN	5.21002342847715	0.073902271483646	0.152748087837836	0.293103448275862	0.454545454545455	-0.161442006269592	chr6:167880492:+_vs_chr6:167890915:+	-0.34858934169279	chr6:167872321:+;chr6:167880492:+;chr6:167890915:+	proximal	FALSE
UBE2I	3.19286975346361	0.0739600694305595	0.152748087837836	0.241935483870968	0.136792452830189	0.105143031040779	chr16:1325350:+_vs_chr16:1327015:+	0.210286062081558	chr16:1325350:+;chr16:1327015:+	distal	FALSE
MRPL52	3.1825039184953	0.0744305915718289	0.153506643089195	0.166666666666667	0.512820512820513	-0.346153846153846	chr14:22834347:+_vs_chr14:22835035:+	-0.692307692307692	chr14:22834347:+;chr14:22835035:+	proximal	FALSE
YWHAE	5.19075584054431	0.0746176712145641	0.153679331157974	0.701244813278008	0.65234375	0.0489010632780082	chr17:1364908:-_vs_chr17:1361903:-	0.101611125518672	chr17:1344539:-;chr17:1361903:-;chr17:1364908:-	distal	FALSE
EIF4B	5.16699426111908	0.0755094752531777	0.155300953943949	0.220588235294118	0.4125	-0.191911764705882	chr12:53040316:+_vs_chr12:53042209:+	-0.383823529411765	chr12:53040316:+;chr12:53040872:+;chr12:53042209:+	proximal	FALSE
ARL2BP	3.15644064004822	0.0756279092643997	0.155329697619009	1	0.821917808219178	0.178082191780822	chr16:57253430:+_vs_chr16:57253635:+	0.356164383561644	chr16:57253430:+;chr16:57253635:+	distal	FALSE
GLOD4	3.14850645007167	0.0759964933285433	0.155871428385578	0.130434782608696	0.4	-0.269565217391304	chr17:771370:-_vs_chr17:759330:-	-0.539130434782609	chr17:759330:-;chr17:771370:-	proximal	FALSE
PTPN1	5.14583333333333	0.0763126419753066	0.15630426806788	0.333333333333333	0.48	-0.146666666666667	chr20:50579888:+_vs_chr20:50582568:+	-0.486666666666667	chr20:50574555:+;chr20:50579888:+;chr20:50582568:+	proximal	FALSE
NUCKS1	6.86103183195303	0.0764615672399385	0.156393879622818	0.610062893081761	0.588235294117647	0.0218275989641139	chr1:205719554:-_vs_chr1:205718354:-	0.32031076581576	chr1:205718354:-;chr1:205719554:-;chr1:205719595:-;chr1:205720620:-	distal	FALSE
ZC3H7A	5.13179923524751	0.0768500147070761	0.156905535242888	0.477272727272727	0.655172413793103	-0.177899686520376	chr16:11779213:-_vs_chr16:11765109:-	-0.457680250783699	chr16:11756289:-;chr16:11765109:-;chr16:11779213:-	proximal	FALSE
ZPR1	3.12812635393281	0.0769521344554529	0.156905535242888	0	0.371428571428571	-0.371428571428571	chr11:116778560:-_vs_chr11:116778371:-	-0.742857142857143	chr11:116778371:-;chr11:116778560:-	proximal	FALSE
CCDC130	3.12576312576313	0.0770637817603073	0.156905535242888	0.916666666666667	0.571428571428571	0.345238095238095	chr19:13761567:+_vs_chr19:13763289:+	0.69047619047619	chr19:13761567:+;chr19:13763289:+	distal	FALSE
SFPQ	8.42691398806329	0.0771337903581382	0.156905535242888	0.322916666666667	0.411949685534591	-0.0890330188679246	chr1:35188011:-_vs_chr1:35183600:-	-0.180555555555556	chr1:35176380:-;chr1:35183600:-;chr1:35184129:-;chr1:35188011:-;chr1:35189013:-	proximal	FALSE
UBE2D1	3.09777431427761	0.0783994106213721	0.159138658297034	0.5	0.790697674418605	-0.290697674418605	chr10:58368931:+_vs_chr10:58369596:+	-0.581395348837209	chr10:58368931:+;chr10:58369596:+	proximal	FALSE
MARCHF5	5.08985538411913	0.0784787264106397	0.159138658297034	0.772727272727273	0.826315789473684	-0.0535885167464115	chr10:92351711:+_vs_chr10:92351856:+	-0.258851674641148	chr10:92351711:+;chr10:92351856:+;chr10:92352068:+	proximal	FALSE
TRIM2	3.09332213488844	0.0786141562603633	0.159138658297034	0.529411764705882	0.833333333333333	-0.303921568627451	chr4:153315504:+_vs_chr4:153335357:+	-0.607843137254902	chr4:153315504:+;chr4:153335357:+	proximal	FALSE
ARL3	5.08524967855111	0.078659659615548	0.159138658297034	0.355263157894737	0.397727272727273	-0.0424641148325359	chr10:102676892:-_vs_chr10:102676666:-	-0.360047846889952	chr10:102676527:-;chr10:102676666:-;chr10:102676892:-	proximal	FALSE
POLR1D	5.06168901384083	0.079591776090084	0.160805667182004	0.441176470588235	0.28125	0.159926470588235	chr13:27666312:+_vs_chr13:27667411:+	0.363970588235294	chr13:27623449:+;chr13:27666312:+;chr13:27667411:+	distal	FALSE
PSAP	3.05903587482535	0.0802892960592857	0.161994821221381	0.702702702702703	0.586466165413534	0.116236537289169	chr10:71816549:-_vs_chr10:71816298:-	0.232473074578338	chr10:71816298:-;chr10:71816549:-	distal	FALSE
