gene_id	chisq	pvalue	adj_pvalue	ExN1	ExN2	dWARM	MPRO_comparsion	MPRO	feature_id	Note	sig
TBC1D14	3.60094319798267	0.0577467992879915	0.10935870469451	0.842105263157895	0.621621621621622	0.220483641536273	chr4:7030548:+_vs_chr4:7033114:+	0.440967283072546	chr4:7030548:+;chr4:7033114:+	distal	FALSE
TCEAL2	5.69493620749667	0.0579909622560863	0.109714157413414	0.568965517241379	0.653846153846154	-0.0848806366047744	chrX:102127371:+_vs_chrX:102127712:+	-0.526525198938992	chrX:102127254:+;chrX:102127371:+;chrX:102127712:+	proximal	FALSE
MYH10	3.57627314814815	0.0586105046925579	0.1107748886927	0.777777777777778	0.333333333333333	0.444444444444444	chr17:8512497:-_vs_chr17:8506434:-	0.888888888888889	chr17:8506434:-;chr17:8512497:-	distal	FALSE
SMARCAD1	3.57471113445378	0.0586656512942812	0.1107748886927	0.8	0.48	0.32	chr4:94226182:+_vs_chr4:94252707:+	0.64	chr4:94226182:+;chr4:94252707:+	distal	FALSE
PPP2R2B	5.66308460769179	0.0589219080691784	0.111150745027586	0.828703703703704	0.725961538461538	0.102742165242165	chr5:146589594:-_vs_chr5:146589510:-	0.259259259259259	chr5:146589510:-;chr5:146589594:-;chr5:146698030:-	distal	FALSE
DDX3X	3.56115362811791	0.0591466195299211	0.111466422644653	0.361111111111111	0.0952380952380952	0.265873015873016	chrX:41350204:+_vs_chrX:41350274:+	0.531746031746032	chrX:41350204:+;chrX:41350274:+	distal	FALSE
LANCL1	5.65185185185185	0.0592537668224104	0.111560144317775	0.5	0.566666666666667	-0.0666666666666667	chr2:210433408:-_vs_chr2:210431251:-	-0.577777777777778	chr2:210431251:-;chr2:210433408:-;chr2:210434127:-	proximal	FALSE
ZYG11B	3.55104795258621	0.0595078561259856	0.111930072074337	0.638888888888889	0.36	0.278888888888889	chr1:52822191:+_vs_chr1:52822706:+	0.557777777777778	chr1:52822191:+;chr1:52822706:+	distal	FALSE
CNOT9	3.54775828460039	0.0596259538328621	0.112043741099856	0.315789473684211	0.777777777777778	-0.461988304093567	chr2:218593847:+_vs_chr2:218594886:+	-0.923976608187135	chr2:218593847:+;chr2:218594886:+	proximal	FALSE
PDHA1	7.40332215240023	0.060095251304646	0.112816495927466	0.462264150943396	0.492647058823529	-0.0303829078801332	chrX:19359737:+_vs_chrX:19360929:+	-0.159683684794673	chrX:19359737:+;chrX:19359850:+;chrX:19360929:+;chrX:19361685:+	proximal	FALSE
AP3S2	3.51755608974359	0.0607219234556129	0.113882912426888	0.423076923076923	1	-0.576923076923077	chr15:89834305:-_vs_chr15:89833563:-	-1.15384615384615	chr15:89833563:-;chr15:89834305:-	proximal	FALSE
FRMD4B	5.59271351801063	0.0610320124010258	0.114354098452452	0.354838709677419	0.236842105263158	0.117996604414261	chr3:69195279:-_vs_chr3:69170806:-	0.310696095076401	chr3:69170806:-;chr3:69195279:-;chr3:69311296:-	distal	FALSE
NUS1	3.50101870982553	0.0613310919979555	0.114803768547233	0.25	0.727272727272727	-0.477272727272727	chr6:117708588:+_vs_chr6:117709790:+	-0.954545454545455	chr6:117708588:+;chr6:117709790:+	proximal	FALSE
HNRNPA1	7.33798136869031	0.0618708481934556	0.115702654513844	0.534022988505747	0.551714446318156	-0.0176914578124091	chr12:54284881:+_vs_chr12:54285246:+	-0.0771553177879862	chr12:54284578:+;chr12:54284881:+;chr12:54285246:+;chr12:54287087:+	proximal	FALSE
POLB	3.48094418490288	0.0620793095612698	0.115980863920719	0.708333333333333	0.875	-0.166666666666667	chr8:42369296:+_vs_chr8:42371808:+	-0.333333333333333	chr8:42369296:+;chr8:42371808:+	proximal	FALSE
SORBS1	3.47413715603502	0.0623352232811266	0.116347107430575	0	0.3	-0.3	chr10:95381757:-_vs_chr10:95353813:-	-0.6	chr10:95353813:-;chr10:95381757:-	proximal	FALSE
HDGFL3	5.54399713705911	0.0625368954928243	0.116611504743337	0.27027027027027	0.415094339622642	-0.144824069352371	chr15:83157451:-_vs_chr15:83151289:-	-0.443141254462009	chr15:83151226:-;chr15:83151289:-;chr15:83157451:-	proximal	FALSE
COA5	3.43644230769231	0.06377287922207	0.118802209327404	0.692307692307692	0.3	0.392307692307692	chr2:98600483:-_vs_chr2:98599402:-	0.784615384615384	chr2:98599402:-;chr2:98600483:-	distal	FALSE
FOXO3	3.42895855591168	0.0640624872028999	0.11922740673873	0.208333333333333	0.5	-0.291666666666667	chr6:108680289:+_vs_chr6:108680851:+	-0.583333333333333	chr6:108680289:+;chr6:108680851:+	proximal	FALSE
GMPS	3.41914004914005	0.0644445752471868	0.119823741344769	0.318181818181818	0.611111111111111	-0.292929292929293	chr3:155914547:+_vs_chr3:155937713:+	-0.585858585858586	chr3:155914547:+;chr3:155937713:+	proximal	FALSE
GAR1	3.40805646421248	0.064878817117432	0.120515814205708	0.696969696969697	0.357142857142857	0.33982683982684	chr4:109818049:+_vs_chr4:109824737:+	0.67965367965368	chr4:109818049:+;chr4:109824737:+	distal	FALSE
TOR1A	3.4000962000962	0.0651926169042178	0.120983051236767	0.523809523809524	0.814814814814815	-0.291005291005291	chr9:129813077:-_vs_chr9:129812942:-	-0.582010582010582	chr9:129812942:-;chr9:129813077:-	proximal	FALSE
C1orf61	3.39564525676032	0.0653687823053301	0.12119422139242	0.932914046121593	0.963636363636364	-0.0307223175147703	chr1:156407365:-_vs_chr1:156404256:-	-0.0614446350295406	chr1:156404256:-;chr1:156407365:-	proximal	FALSE
MAPK8	5.43573734504132	0.0660153048269674	0.122276203316299	0.2734375	0.125	0.1484375	chr10:48435762:+_vs_chr10:48436412:+	0.296875	chr10:48435762:+;chr10:48435878:+;chr10:48436412:+	distal	FALSE
QSER1	3.36277173913043	0.0666857405773427	0.123400375182645	0.369565217391304	0.65	-0.280434782608696	chr11:32932489:+_vs_chr11:32934868:+	-0.560869565217391	chr11:32932489:+;chr11:32934868:+	proximal	FALSE
SEC24C	3.35664335664336	0.066934371008392	0.123569067150695	1	0.35	0.65	chr10:73767695:+_vs_chr10:73772161:+	1.3	chr10:73767695:+;chr10:73772161:+	distal	FALSE
TMEM167A	5.4078052273541	0.0669437467046461	0.123569067150695	0.382352941176471	0.547619047619048	-0.165266106442577	chr5:83056659:-_vs_chr5:83056311:-	-0.543417366946779	chr5:83053816:-;chr5:83056311:-;chr5:83056659:-	proximal	FALSE
ST3GAL6	3.35582386363636	0.0669676931084313	0.123569067150695	0.476190476190476	1	-0.523809523809524	chr3:98793965:+_vs_chr3:98794377:+	-1.04761904761905	chr3:98793965:+;chr3:98794377:+	proximal	FALSE
NSG2	3.34251345739982	0.0675114085000282	0.124454142993885	0.549132947976879	0.477443609022556	0.0716893389543222	chr5:174107839:+_vs_chr5:174109179:+	0.143378677908645	chr5:174107839:+;chr5:174109179:+	distal	FALSE
GRB2	8.75146190997184	0.0676210199275542	0.124538049022974	0.266574585635359	0.368965517241379	-0.10239093160602	chr17:75320341:-_vs_chr17:75318076:-	-0.170318155839207	chr17:75318076:-;chr17:75319610:-;chr17:75320015:-;chr17:75320166:-;chr17:75320341:-	proximal	FALSE
FRG1	5.38347776625288	0.0677630049185129	0.124681362269574	0.647727272727273	0.826923076923077	-0.179195804195804	chr4:189960795:+_vs_chr4:189963200:+	-0.358391608391608	chr4:189960795:+;chr4:189961859:+;chr4:189963200:+	proximal	FALSE
AP2S1	3.29705501215588	0.069404210790818	0.127580304225695	0.864077669902913	0.730769230769231	0.133308439133682	chr19:46845648:-_vs_chr19:46838167:-	0.266616878267364	chr19:46838167:-;chr19:46845648:-	distal	FALSE
NPM1	3.29111227287389	0.0696558211736543	0.127921796351995	0.861538461538462	0.769736842105263	0.0918016194331984	chr5:171405383:+_vs_chr5:171410884:+	0.183603238866397	chr5:171405383:+;chr5:171410884:+	distal	FALSE
FIP1L1	3.2877337586138	0.0697992997054469	0.127975856541447	0.342105263157895	0.647058823529412	-0.304953560371517	chr4:53459621:+_vs_chr4:53459652:+	-0.609907120743034	chr4:53459621:+;chr4:53459652:+	proximal	FALSE
STX2	5.32375583178986	0.0698169881286328	0.127975856541447	0.456521739130435	0.666666666666667	-0.210144927536232	chr12:130812996:-_vs_chr12:130798530:-	-0.458937198067633	chr12:130791630:-;chr12:130798530:-;chr12:130812996:-	proximal	FALSE
EGLN1	3.2836485745614	0.069973211763527	0.128141329365253	0.333333333333333	0.7	-0.366666666666667	chr1:231366322:-_vs_chr1:231364954:-	-0.733333333333333	chr1:231364954:-;chr1:231366322:-	proximal	FALSE
ZNF134	3.26194852941176	0.0709048255762937	0.129725118733276	0.588235294117647	1	-0.411764705882353	chr19:57621925:+_vs_chr19:57623356:+	-0.823529411764706	chr19:57621925:+;chr19:57623356:+	proximal	FALSE
ACADVL	3.25451471131397	0.0712270181203185	0.130192000195464	0.742857142857143	0.914893617021277	-0.172036474164134	chr17:7221660:+_vs_chr17:7225266:+	-0.344072948328267	chr17:7221660:+;chr17:7225266:+	proximal	FALSE
LMBR1L	3.24946717733205	0.0714466796538239	0.130470769330244	0.870588235294118	0.956989247311828	-0.0864010120177103	chr12:49101031:-_vs_chr12:49097139:-	-0.172802024035421	chr12:49097139:-;chr12:49101031:-	proximal	FALSE
CCAR2	5.26374859708193	0.0719434922087346	0.131254652921663	0.625	0.25	0.375	chr8:22617476:+_vs_chr8:22619922:+	0.833333333333333	chr8:22617476:+;chr8:22619922:+;chr8:22620471:+	distal	FALSE
AP3S1	3.23420494002525	0.0721152990829652	0.131444677409195	0.58	0.770833333333333	-0.190833333333333	chr5:115913984:+_vs_chr5:115914081:+	-0.381666666666667	chr5:115913984:+;chr5:115914081:+	proximal	FALSE
SAP30BP	6.97359424201529	0.07274419312563	0.132466698447141	0.585185185185185	0.462962962962963	0.122222222222222	chr17:75702546:+_vs_chr17:75708008:+	0.274074074074074	chr17:75702546:+;chr17:75704814:+;chr17:75706757:+;chr17:75708008:+	distal	FALSE
CLMP	3.21346298874579	0.0730347539315894	0.132871279858687	0.5	0.153846153846154	0.346153846153846	chr11:123071877:-_vs_chr11:123070952:-	0.692307692307692	chr11:123070952:-;chr11:123071877:-	distal	FALSE
LRRC40	3.20106448016686	0.0735903575134127	0.133756842515024	0.434782608695652	0.142857142857143	0.291925465838509	chr1:70145227:-_vs_chr1:70144811:-	0.583850931677019	chr1:70144811:-;chr1:70145227:-	distal	FALSE
BDP1	3.19850708502024	0.073705523134131	0.133840963971604	0.56	0.25	0.31	chr5:71458834:+_vs_chr5:71486619:+	0.62	chr5:71458834:+;chr5:71486619:+	distal	FALSE
CAPZA2	6.9288166004086	0.0742015722280412	0.1346159242195	0.646825396825397	0.689922480620155	-0.0430970837947582	chr7:116918649:+_vs_chr7:116919259:+	-0.191306755260244	chr7:116916112:+;chr7:116918649:+;chr7:116918735:+;chr7:116919259:+	proximal	FALSE
GNL3	5.1859934936858	0.0747955605392272	0.13550043210124	0.605769230769231	0.534090909090909	0.0716783216783216	chr3:52693732:+_vs_chr3:52694497:+	0.407342657342657	chr3:52690677:+;chr3:52693732:+;chr3:52694497:+	distal	FALSE
CASC3	5.18511031295034	0.074828596832028	0.13550043210124	0.46031746031746	0.5	-0.0396825396825397	chr17:40169662:+_vs_chr17:40172167:+	-0.214870509607352	chr17:40161839:+;chr17:40169662:+;chr17:40172167:+	proximal	FALSE
SOD1	3.16988959685439	0.075007516482912	0.135675346770187	0.224137931034483	0.34375	-0.119612068965517	chr21:31668677:+_vs_chr21:31668926:+	-0.239224137931034	chr21:31668677:+;chr21:31668926:+	proximal	FALSE
PWWP3A	3.16864177489178	0.0750648470293107	0.135675346770187	0.5	0.857142857142857	-0.357142857142857	chr19:1367202:+_vs_chr19:1376949:+	-0.714285714285714	chr19:1367202:+;chr19:1376949:+	proximal	FALSE
NFATC2IP	3.14311106447452	0.0762482395487685	0.137686179779979	0.269230769230769	0.588235294117647	-0.319004524886878	chr16:28954670:+_vs_chr16:28965443:+	-0.638009049773756	chr16:28954670:+;chr16:28965443:+	proximal	FALSE
HNRNPUL1	5.13157894736842	0.0768584797366274	0.138659262886042	0.625	0.368421052631579	0.256578947368421	chr19:41307059:+_vs_chr19:41307605:+	0.513157894736842	chr19:41307059:+;chr19:41307234:+;chr19:41307605:+	distal	FALSE
MRFAP1L1	6.83890366636659	0.0772136223484885	0.13915794204474	0.745762711864407	0.649305555555556	0.0964571563088511	chr4:6708187:-_vs_chr4:6707701:-	0.313029661016949	chr4:6707701:-;chr4:6707745:-;chr4:6708187:-;chr4:6708437:-	distal	FALSE
HMGN1	5.12068840267589	0.0772781366270069	0.13915794204474	0.842560553633218	0.793991416309013	0.048569137324205	chr21:39345242:-_vs_chr21:39342317:-	0.0971382746484102	chr21:39342317:-;chr21:39345188:-;chr21:39345242:-	distal	FALSE
ADI1	3.11723901098901	0.0774679413672062	0.13931290874898	0.333333333333333	0.75	-0.416666666666667	chr2:3498453:-_vs_chr2:3498267:-	-0.833333333333333	chr2:3498267:-;chr2:3498453:-	proximal	FALSE
TP53RK	3.11640528589058	0.077507593596319	0.13931290874898	0.15	0.470588235294118	-0.320588235294118	chr20:46686643:-_vs_chr20:46686281:-	-0.641176470588235	chr20:46686281:-;chr20:46686643:-	proximal	FALSE
DDRGK1	3.10588235294118	0.0780099494956859	0.140086258659998	0	0.309090909090909	-0.309090909090909	chr20:3190520:-_vs_chr20:3190368:-	-0.618181818181818	chr20:3190368:-;chr20:3190520:-	proximal	FALSE
KIF3A	6.81352941176471	0.0780847891132298	0.140091177513394	0.444444444444444	0.583333333333333	-0.138888888888889	chr5:132715842:-_vs_chr5:132715761:-	-0.366666666666667	chr5:132702642:-;chr5:132703514:-;chr5:132715761:-;chr5:132715842:-	proximal	FALSE
ASNSD1	3.10094939271255	0.0782466502883692	0.140252067813931	0.64	0.368421052631579	0.271578947368421	chr2:189667263:+_vs_chr2:189670831:+	0.543157894736842	chr2:189667263:+;chr2:189670831:+	distal	FALSE
STRBP	5.08914820989124	0.0785064803834517	0.140588102659029	0.526315789473684	0.388888888888889	0.137426900584795	chr9:123147804:-_vs_chr9:123136057:-	0.654970760233918	chr9:123136057:-;chr9:123147804:-;chr9:123179069:-	distal	FALSE
ATP5MPL	3.09139897510531	0.0787071134193589	0.140710876114694	0.531746031746032	0.397590361445783	0.134155670300249	chr14:103912516:-_vs_chr14:103912288:-	0.268311340600497	chr14:103912288:-;chr14:103912516:-	distal	FALSE
GLOD4	3.0904349245206	0.0787537559537806	0.140710876114694	0.651162790697674	0.4	0.251162790697674	chr17:771370:-_vs_chr17:759330:-	0.502325581395349	chr17:759330:-;chr17:771370:-	distal	FALSE
SDAD1	3.08963878522978	0.0787922970729735	0.140710876114694	0.115384615384615	0.357142857142857	-0.241758241758242	chr4:75971385:-_vs_chr4:75949917:-	-0.483516483516483	chr4:75949917:-;chr4:75971385:-	proximal	FALSE
RUFY1	3.07907552973342	0.0793055918717347	0.141497488527806	0.315789473684211	0.833333333333333	-0.517543859649123	chr5:179589627:+_vs_chr5:179593551:+	-1.03508771929825	chr5:179589627:+;chr5:179593551:+	proximal	FALSE
AKIRIN2	5.06209888766278	0.0795754664686317	0.14176028107548	0.519230769230769	0.574766355140187	-0.0555355859094178	chr6:87675256:-_vs_chr6:87674926:-	-0.183051761322789	chr6:87674860:-;chr6:87674926:-;chr6:87675256:-	proximal	FALSE
CLASP2	8.34899749373434	0.0795987991010543	0.14176028107548	0.583333333333333	0.5	0.0833333333333333	chr3:33602443:-_vs_chr3:33593840:-	0.408521303258145	chr3:33496991:-;chr3:33516055:-;chr3:33517091:-;chr3:33593840:-;chr3:33602443:-	distal	FALSE
DCX	3.06881325063143	0.0798077127490875	0.141960161451623	0.653846153846154	0.909090909090909	-0.255244755244755	chrX:111300728:-_vs_chrX:111293779:-	-0.51048951048951	chrX:111293779:-;chrX:111300728:-	proximal	FALSE
ARIH2	3.06780647606671	0.0798571572139085	0.141960161451623	0.592592592592593	0.2	0.392592592592593	chr3:48927623:+_vs_chr3:48985541:+	0.785185185185185	chr3:48927623:+;chr3:48985541:+	distal	FALSE
H3-3A	3.04296716741914	0.0810875766027667	0.144015686781696	0.838709677419355	0.87211093990755	-0.0334012624881952	chr1:226071846:+_vs_chr1:226072002:+	-0.0668025249763904	chr1:226071846:+;chr1:226072002:+	proximal	FALSE
CALCOCO1	6.72401406633114	0.0812344741824559	0.144144824964851	0.772222222222222	0.601626016260163	0.170596205962059	chr12:53724522:-_vs_chr12:53711118:-	0.338211382113821	chr12:53711118:-;chr12:53711158:-;chr12:53715838:-;chr12:53724522:-	distal	FALSE
RTN1	2.99860246927981	0.0833363740497365	0.147739575527954	0.650485436893204	0.598684210526316	0.0518012263668881	chr14:59596174:-_vs_chr14:59595983:-	0.103602452733776	chr14:59595983:-;chr14:59596174:-	distal	FALSE
WDR45	2.99406972531973	0.0835698972641844	0.148018514479772	0.756756756756757	0.5	0.256756756756757	chrX:49074640:-_vs_chrX:49074442:-	0.513513513513514	chrX:49074442:-;chrX:49074640:-	distal	FALSE
ABI2	2.97666742979243	0.0844730388204114	0.149425637830165	0.619047619047619	0	0.619047619047619	chr2:203427456:+_vs_chr2:203428590:+	1.23809523809524	chr2:203427456:+;chr2:203428590:+	distal	FALSE
TSPAN5	2.97492325367647	0.0845641377241357	0.149425637830165	0.525	0.235294117647059	0.289705882352941	chr4:98471208:-_vs_chr4:98470367:-	0.579411764705882	chr4:98470367:-;chr4:98471208:-	distal	FALSE
ARMCX5-GPRASP2	4.93975881261596	0.0845950600170776	0.149425637830165	0.52	0.464285714285714	0.0557142857142858	chrX:102639488:+_vs_chrX:102641716:+	0.548571428571429	chrX:102639488:+;chrX:102641716:+;chrX:102901662:+	distal	FALSE
NDUFS4	2.96515151515151	0.085076487312446	0.150008380379468	0.962962962962963	0.85	0.112962962962963	chr5:53683198:+_vs_chr5:53683338:+	0.225925925925926	chr5:53683198:+;chr5:53683338:+	distal	FALSE
SS18L1	4.92834115382927	0.0850793799167131	0.150008380379468	0.509803921568627	0.543478260869565	-0.0336743393009378	chr20:62180745:+_vs_chr20:62180922:+	-0.436487638533674	chr20:62180745:+;chr20:62180922:+;chr20:62182482:+	proximal	FALSE
APC	4.9212424814351	0.0853818917800487	0.150405272646088	0.196629213483146	0.302197802197802	-0.105568588714656	chr5:112775671:+_vs_chr5:112838760:+	-0.261143351030991	chr5:112775671:+;chr5:112838760:+;chr5:112839523:+	proximal	FALSE
EIF4G1	2.95010401735945	0.085872030856668	0.15113166300227	0.5	0.153846153846154	0.346153846153846	chr3:184325318:+_vs_chr3:184335353:+	0.692307692307692	chr3:184325318:+;chr3:184335353:+	distal	FALSE
RWDD1	2.94171124989483	0.0863192399480161	0.151781251781896	0.512820512820513	0.717391304347826	-0.204570791527313	chr6:116588964:+_vs_chr6:116593275:+	-0.409141583054627	chr6:116588964:+;chr6:116593275:+	proximal	FALSE
CPNE1	2.92469345131154	0.0872337917200181	0.153250684730556	0.743589743589744	0.909090909090909	-0.165501165501165	chr20:35631309:-_vs_chr20:35626044:-	-0.331002331002331	chr20:35626044:-;chr20:35631309:-	proximal	FALSE
CCT6A	4.87052488216931	0.0875747608167067	0.153557283285915	0.477941176470588	0.338709677419355	0.139231499051233	chr7:56058464:+_vs_chr7:56063404:+	0.309297912713473	chr7:56058464:+;chr7:56063404:+;chr7:56063985:+	distal	FALSE
SRRT	4.87009834680687	0.0875934396746069	0.153557283285915	0.605633802816901	0.663793103448276	-0.0581593006313744	chr7:100884837:+_vs_chr7:100888661:+	-0.35065565808645	chr7:100882622:+;chr7:100884837:+;chr7:100888661:+	proximal	FALSE
SUMO2	4.86891212516188	0.0876454077015338	0.153557283285915	0.886986301369863	0.891111111111111	-0.00412480974124807	chr17:75168156:-_vs_chr17:75167947:-	-0.0678234398782344	chr17:75167733:-;chr17:75167947:-;chr17:75168156:-	proximal	FALSE
BAIAP2	2.90909090909091	0.0880815116621899	0.154043543798051	0.727272727272727	0.272727272727273	0.454545454545455	chr17:81109409:+_vs_chr17:81116225:+	0.909090909090909	chr17:81109409:+;chr17:81116225:+	distal	FALSE
SOD2	2.90909090909091	0.0880815116621899	0.154043543798051	0.272727272727273	0.727272727272727	-0.454545454545455	chr6:159682111:-_vs_chr6:159679116:-	-0.909090909090909	chr6:159679116:-;chr6:159682111:-	proximal	FALSE
CCSAP	4.84269215452011	0.0888020026156685	0.155163930829356	0.722222222222222	0.709677419354839	0.0125448028673835	chr1:229326962:-_vs_chr1:229326835:-	0.318996415770609	chr1:229325168:-;chr1:229326835:-;chr1:229326962:-	distal	FALSE
KATNBL1	2.88488531144781	0.0894143730048247	0.156093555029986	0.222222222222222	0.636363636363636	-0.414141414141414	chr15:34152923:-_vs_chr15:34146780:-	-0.828282828282828	chr15:34146780:-;chr15:34152923:-	proximal	FALSE
SFRP1	2.87674951737452	0.0898672614171298	0.156743347337058	0.589285714285714	0.759259259259259	-0.169973544973545	chr8:41265453:-_vs_chr8:41265204:-	-0.33994708994709	chr8:41265204:-;chr8:41265453:-	proximal	FALSE
TBCA	2.8598048283253	0.0908185172109978	0.15826042954347	0.939655172413793	0.858823529411765	0.0808316430020285	chr5:77691460:-_vs_chr5:77691241:-	0.161663286004057	chr5:77691241:-;chr5:77691460:-	distal	FALSE
NGRN	2.85793679810783	0.0909240532574598	0.158302361540542	0.92156862745098	0.966850828729282	-0.0452822012783014	chr15:90271552:+_vs_chr15:90272195:+	-0.0905644025566028	chr15:90271552:+;chr15:90272195:+	proximal	FALSE
SRSF5	4.79100198825542	0.0911270133858881	0.158513685773304	0.805555555555556	0.73314606741573	0.0724094881398253	chr14:69771079:+_vs_chr14:69772005:+	0.14481897627965	chr14:69771079:+;chr14:69771506:+;chr14:69772005:+	distal	FALSE
TNPO1	2.851875	0.0912674380355134	0.158615950002686	0.733333333333333	0.333333333333333	0.4	chr5:72866604:+_vs_chr5:72909082:+	0.8	chr5:72866604:+;chr5:72909082:+	distal	FALSE
PAK5	4.77834894853861	0.0917053577703164	0.159234593518968	0.843434343434343	0.87719298245614	-0.033758639021797	chr20:9644306:-_vs_chr20:9565937:-	-0.119883040935673	chr20:9539081:-;chr20:9565937:-;chr20:9644306:-	proximal	FALSE
CYTH1	2.835070503026	0.0922267534759002	0.159974594939886	0.482758620689655	0.217391304347826	0.265367316341829	chr17:78674173:-_vs_chr17:78674052:-	0.530734632683658	chr17:78674052:-;chr17:78674173:-	distal	FALSE
GPBP1	7.9804707181747	0.0922962022272837	0.159974594939886	0.432692307692308	0.365942028985507	0.0667502787068004	chr5:57176333:+_vs_chr5:57247110:+	0.299888517279822	chr5:57176333:+;chr5:57231158:+;chr5:57247110:+;chr5:57263085:+;chr5:57263247:+	distal	FALSE
STXBP1	7.96936933118456	0.0927067011154199	0.160542887938735	0.55607476635514	0.487864077669903	0.0682106886852373	chr9:127691088:+_vs_chr9:127692688:+	0.211323836312494	chr9:127690834:+;chr9:127691038:+;chr9:127691088:+;chr9:127692530:+;chr9:127692688:+	distal	FALSE
POLDIP2	2.82248590225564	0.092952341606415	0.160824932984207	0.15	0.342857142857143	-0.192857142857143	chr17:28347177:-_vs_chr17:28346633:-	-0.385714285714286	chr17:28346633:-;chr17:28347177:-	proximal	FALSE
RAB2A	2.81819833509514	0.0932009643009921	0.161111631349491	0.916666666666667	0.767441860465116	0.14922480620155	chr8:60621884:+_vs_chr8:60621999:+	0.298449612403101	chr8:60621884:+;chr8:60621999:+	distal	FALSE
PCGF2	2.78060195852535	0.0954123014350398	0.164641997903239	0.416666666666667	0.653061224489796	-0.236394557823129	chr17:38735063:-_vs_chr17:38733894:-	-0.472789115646258	chr17:38733894:-;chr17:38735063:-	proximal	FALSE
SEC11A	2.78059515107212	0.0954127069681149	0.164641997903239	0.842105263157895	0.62962962962963	0.212475633528265	chr15:84669729:-_vs_chr15:84669544:-	0.42495126705653	chr15:84669544:-;chr15:84669729:-	distal	FALSE
SRGAP1	2.77556434793277	0.0957129154258383	0.165013482406747	0.320512820512821	0.5	-0.179487179487179	chr12:64042972:+_vs_chr12:64142719:+	-0.358974358974359	chr12:64042972:+;chr12:64142719:+	proximal	FALSE
ENC1	9.34707124105208	0.0959960564687726	0.165335857388667	0.519841897233202	0.508080808080808	0.0117610891523935	chr5:74636139:-_vs_chr5:74628174:-	0.0336187966622749	chr5:74627409:-;chr5:74628174:-;chr5:74629136:-;chr5:74629891:-;chr5:74635493:-;chr5:74636139:-	distal	FALSE
SBDSP1	4.68389050964515	0.096140438562237	0.165335857388667	0.441176470588235	0.394736842105263	0.0464396284829721	chr7:72837102:+_vs_chr7:72837376:+	0.431888544891641	chr7:72833797:+;chr7:72837102:+;chr7:72837376:+	distal	FALSE
ZNF250	2.76818419675563	0.0961551821148709	0.165335857388667	0.807692307692308	0.5	0.307692307692308	chr8:144882725:-_vs_chr8:144881165:-	0.615384615384615	chr8:144881165:-;chr8:144882725:-	distal	FALSE
TCAF1	6.33233176180545	0.0965147095012673	0.165807321450895	0.429824561403509	0.545454545454546	-0.115629984051037	chr7:143854109:-_vs_chr7:143852852:-	-0.309409888357257	chr7:143852852:-;chr7:143852963:-;chr7:143854082:-;chr7:143854109:-	proximal	FALSE
RSL1D1	6.32764673718474	0.0967132201434152	0.165857405931082	0.349358974358974	0.469879518072289	-0.120520543713315	chr16:11839834:-_vs_chr16:11837358:-	-0.219300278035218	chr16:11837358:-;chr16:11839701:-;chr16:11839834:-;chr16:11839942:-	proximal	FALSE
PRPF38B	2.75890215284155	0.0967145861656798	0.165857405931082	0.590909090909091	0.277777777777778	0.313131313131313	chr1:108698763:+_vs_chr1:108699891:+	0.626262626262626	chr1:108698763:+;chr1:108699891:+	distal	FALSE
MCM3AP	2.75552595552596	0.0969189393121504	0.16606128666976	0.240740740740741	0	0.240740740740741	chr21:46284083:-_vs_chr21:46280500:-	0.481481481481481	chr21:46280500:-;chr21:46284083:-	distal	FALSE
SERF1B	2.75266114900066	0.0970927083039546	0.166212451308003	0.823529411764706	0.5	0.323529411764706	chr5:70908010:+_vs_chr5:70908115:+	0.647058823529412	chr5:70908010:+;chr5:70908115:+	distal	FALSE
RNPC3	2.75011446886447	0.0972474660347885	0.166330833191544	0.611111111111111	0.142857142857143	0.468253968253968	chr1:103541439:+_vs_chr1:103543418:+	0.936507936507937	chr1:103541439:+;chr1:103543418:+	distal	FALSE
SSR1	2.73612815628392	0.0981022009542779	0.167645185975516	0.325581395348837	0	0.325581395348837	chr6:7288495:-_vs_chr6:7287570:-	0.651162790697674	chr6:7287570:-;chr6:7288495:-	distal	FALSE
FYN	2.72697152883037	0.0986662194469922	0.168460865013626	0.0689655172413793	0.192307692307692	-0.123342175066313	chr6:111661286:-_vs_chr6:111660830:-	-0.246684350132626	chr6:111660830:-;chr6:111661286:-	proximal	FALSE
TAOK3	4.62082798459564	0.0992201666710287	0.16925793137999	0.364583333333333	0.166666666666667	0.197916666666667	chr12:118177204:-_vs_chr12:118150591:-	0.395833333333333	chr12:118150591:-;chr12:118172628:-;chr12:118177204:-	distal	FALSE
RAD50	2.7129594715379	0.0995361792176347	0.169569894147704	0.222222222222222	0.615384615384615	-0.393162393162393	chr5:132589666:+_vs_chr5:132594928:+	-0.786324786324786	chr5:132589666:+;chr5:132594928:+	proximal	FALSE
TRIM37	4.61363636363636	0.0995775858067579	0.169569894147704	0.46969696969697	0.722222222222222	-0.252525252525252	chr17:59088303:-_vs_chr17:59047704:-	-0.585858585858586	chr17:58998202:-;chr17:59047704:-;chr17:59088303:-	proximal	FALSE
ZNF718	2.7	0.10034824646229	0.170732611975683	0.6	0	0.6	chr4:129193:+_vs_chr4:129802:+	1.2	chr4:129193:+;chr4:129802:+	distal	FALSE
