gene_id	chisq	pvalue	adj_pvalue	ExM	ExNExM	dWARM	MPRO_comparsion	MPRO	feature_id	Note	sig
ELOC	6.45603368864324	0.0396360253061618	0.104752352594856	0.359259259259259	0.434343434343434	0.0750841750841751	chr8:73946620:-_vs_chr8:73946099:-	0.15016835016835	chr8:73946099:-;chr8:73946395:-;chr8:73946620:-	distal	FALSE
RTN3	11.6521665517049	0.0398775898801828	0.105190801503771	0.462619808306709	0.430985915492958	-0.0316338928137515	chr11:63759054:+_vs_chr11:63759297:+	-0.11939582114626	chr11:63758236:+;chr11:63758424:+;chr11:63759054:+;chr11:63759297:+;chr11:63759757:+;chr11:63759888:+	proximal	FALSE
CCDC25	4.2224025974026	0.0398936343976813	0.105190801503771	0.75	0.333333333333333	-0.416666666666667	chr8:27748108:-_vs_chr8:27735052:-	-0.833333333333333	chr8:27735052:-;chr8:27748108:-	proximal	FALSE
RDH11	6.43867961489639	0.0399814450017312	0.105301302909267	0.634146341463415	0.478260869565217	-0.155885471898197	chr14:67677318:-_vs_chr14:67676792:-	-0.311770943796394	chr14:67676792:-;chr14:67676860:-;chr14:67677318:-	proximal	FALSE
COA4	4.2157435476401	0.0400505095118837	0.105362234885621	0.379310344827586	0.714285714285714	0.334975369458128	chr11:73872766:-_vs_chr11:73872667:-	0.669950738916256	chr11:73872667:-;chr11:73872766:-	distal	FALSE
PLEKHA1	4.20559027777778	0.0402909494544249	0.105873354007389	0.290909090909091	0.527777777777778	0.236868686868687	chr10:122430145:+_vs_chr10:122430566:+	0.473737373737374	chr10:122430145:+;chr10:122430566:+	distal	FALSE
TTLL7	6.40191688011237	0.040723154565545	0.106886632234966	0.701754385964912	0.9	0.198245614035088	chr1:83951892:-_vs_chr1:83911221:-	0.396491228070175	chr1:83911221:-;chr1:83947202:-;chr1:83951892:-	distal	FALSE
SUPT4H1	4.17392364632635	0.0410506296949586	0.10762302230884	0.254901960784314	0.5	0.245098039215686	chr17:58345911:-_vs_chr17:58345191:-	0.490196078431373	chr17:58345191:-;chr17:58345911:-	distal	FALSE
PRKAR1A	8.24747620905	0.0411646412982339	0.107753821450678	0.692671394799054	0.719298245614035	0.0266268508149808	chr17:68530901:+_vs_chr17:68532216:+	0.203154162000747	chr17:68530665:+;chr17:68530901:+;chr17:68532216:+;chr17:68532762:+	distal	FALSE
EIF3CL	4.16614028000054	0.0412396451700824	0.107753821450678	0.938144329896907	0.987096774193548	0.0489524442966411	chr16:28723223:+_vs_chr16:28735624:+	0.0979048885932823	chr16:28723223:+;chr16:28735624:+	distal	FALSE
SCAPER	8.24255156608098	0.0412560523226296	0.107753821450678	0.428571428571429	0.375	-0.0535714285714285	chr15:76765032:-_vs_chr15:76728627:-	0.287946428571429	chr15:76702949:-;chr15:76728627:-;chr15:76765032:-;chr15:76771799:-	distal	FALSE
TSPAN14	4.16224888392857	0.041334488489105	0.107753821450678	0.296875	0.0476190476190476	-0.249255952380952	chr10:80519630:+_vs_chr10:80522609:+	-0.498511904761905	chr10:80519630:+;chr10:80522609:+	proximal	FALSE
AFF4	6.36948529411765	0.0413888959845972	0.107753821450678	0.25	0.402777777777778	0.152777777777778	chr5:132896713:-_vs_chr5:132896402:-	0.478758169934641	chr5:132893083:-;chr5:132896402:-;chr5:132896713:-	distal	FALSE
GOSR2	4.15604482323232	0.0414861715208307	0.107753821450678	0.666666666666667	0.125	-0.541666666666667	chr17:46938997:+_vs_chr17:46942020:+	-1.08333333333333	chr17:46938997:+;chr17:46942020:+	proximal	FALSE
MTCH2	6.36288540814431	0.0415257025844698	0.107753821450678	0.352272727272727	0.347222222222222	-0.00505050505050508	chr11:47618481:-_vs_chr11:47618136:-	-0.376262626262626	chr11:47617319:-;chr11:47618136:-;chr11:47618481:-	proximal	FALSE
KIF5C	9.92945442568757	0.041632927863578	0.107753821450678	0.274509803921569	0.3515625	0.0770526960784313	chr2:148946951:+_vs_chr2:148983686:+	0.146183473389356	chr2:148946951:+;chr2:148962060:+;chr2:148983686:+;chr2:149011683:+;chr2:149026731:+	distal	FALSE
C11orf24	4.14839683342973	0.0416739623096161	0.107753821450678	0.761904761904762	0.416666666666667	-0.345238095238095	chr11:68261463:-_vs_chr11:68261338:-	-0.69047619047619	chr11:68261338:-;chr11:68261463:-	proximal	FALSE
AFDN	6.35573304196425	0.0416744719545547	0.107753821450678	0.283333333333333	0.471698113207547	0.188364779874214	chr6:167872321:+_vs_chr6:167890915:+	0.376729559748428	chr6:167872321:+;chr6:167880492:+;chr6:167890915:+	distal	FALSE
IWS1	4.1482981004902	0.0416763924555995	0.107753821450678	0.176470588235294	0.541666666666667	0.365196078431372	chr2:127503438:-_vs_chr2:127480812:-	0.730392156862745	chr2:127480812:-;chr2:127503438:-	distal	FALSE
HNRNPA3	16.0465250099849	0.04171901647017	0.107753821450678	0.435897435897436	0.445866141732283	0.00996870583484755	chr2:177219778:+_vs_chr2:177220127:+	0.184817282455078	chr2:177216037:+;chr2:177216188:+;chr2:177219778:+;chr2:177220127:+;chr2:177220534:+;chr2:177220986:+;chr2:177222654:+;chr2:177222789:+;chr2:177223853:+	distal	FALSE
TOPBP1	4.14599405315377	0.0417331450223405	0.107753821450678	0.48780487804878	0.0909090909090909	-0.39689578713969	chr3:133656681:-_vs_chr3:133638135:-	-0.793791574279379	chr3:133638135:-;chr3:133656681:-	proximal	FALSE
DYNC1H1	8.21161037002284	0.0418349280372225	0.107753821450678	0.606403013182674	0.550964187327824	-0.0554388258548505	chr14:101983472:+_vs_chr14:102050792:+	-0.207545407853574	chr14:101975743:+;chr14:101983472:+;chr14:101986762:+;chr14:102050792:+	proximal	FALSE
LOC220729	4.14117647058824	0.0418520727604858	0.107753821450678	0.647058823529412	0	-0.647058823529412	chr3:197614460:-_vs_chr3:197614404:-	-1.29411764705882	chr3:197614404:-;chr3:197614460:-	proximal	FALSE
NUP50	4.14117647058824	0.0418520727604858	0.107753821450678	0	0.647058823529412	0.647058823529412	chr22:45170476:+_vs_chr22:45178672:+	1.29411764705882	chr22:45170476:+;chr22:45178672:+	distal	FALSE
PSMC1	8.20725884255296	0.0419169730917785	0.107799928556659	0.859477124183007	0.756756756756757	-0.10272036742625	chr14:90272358:+_vs_chr14:90272625:+	-0.264705882352941	chr14:90263435:+;chr14:90272331:+;chr14:90272358:+;chr14:90272625:+	proximal	FALSE
CHKA	6.32995925114366	0.0422150019118686	0.108444808942695	0.634615384615385	0.810344827586207	0.175729442970822	chr11:68081414:-_vs_chr11:68052859:-	0.351458885941645	chr11:68052859:-;chr11:68064544:-;chr11:68081414:-	distal	FALSE
CORO2B	4.12363095238095	0.0422882240299627	0.108511393651828	0.44	0.0714285714285714	-0.368571428571429	chr15:68719488:+_vs_chr15:68727806:+	-0.737142857142857	chr15:68719488:+;chr15:68727806:+	proximal	FALSE
TTC19	4.11999957802346	0.0423790889216586	0.108623050264005	0.647058823529412	0.317073170731707	-0.329985652797704	chr17:16028197:+_vs_chr17:16028784:+	-0.659971305595409	chr17:16028197:+;chr17:16028784:+	proximal	FALSE
BMERB1	4.11487247495816	0.0425077298034195	0.108831174295808	0.0631578947368421	0.180327868852459	0.117169974115617	chr16:15587964:+_vs_chr16:15588041:+	0.234339948231234	chr16:15587964:+;chr16:15588041:+	distal	FALSE
MRPS10	8.17156897156897	0.0425958281978296	0.108935150374382	0.494623655913978	0.387096774193548	-0.10752688172043	chr6:42207559:-_vs_chr6:42207221:-	-0.290322580645161	chr6:42207221:-;chr6:42207389:-;chr6:42207559:-;chr6:42208300:-	proximal	FALSE
COX20	6.30765667394613	0.0426883881089332	0.109050292117921	0.322916666666667	0.297101449275362	-0.0258152173913043	chr1:244843284:+_vs_chr1:244845057:+	-0.217391304347826	chr1:244843109:+;chr1:244843284:+;chr1:244845057:+	proximal	FALSE
MLLT10	4.10517331932773	0.0427522093035975	0.109091844429869	0.428571428571429	0.888888888888889	0.46031746031746	chr10:21651699:+_vs_chr10:21673700:+	0.920634920634921	chr10:21651699:+;chr10:21673700:+	distal	FALSE
TP53BP2	4.09963699494949	0.0428924217570911	0.109267185412294	0.791666666666667	0.482758620689655	-0.308908045977011	chr1:223810474:-_vs_chr1:223802738:-	-0.617816091954023	chr1:223802738:-;chr1:223810474:-	proximal	FALSE
TOP1	9.85646452313119	0.0429161874701294	0.109267185412294	0.471014492753623	0.554347826086957	0.0833333333333333	chr20:41097329:+_vs_chr20:41100088:+	-0.391304347826087	chr20:41076279:+;chr20:41084532:+;chr20:41097329:+;chr20:41100088:+;chr20:41124306:+	proximal	FALSE
CNDP2	4.08125901875902	0.0433613380921909	0.11027817026994	0.454545454545455	1	0.545454545454545	chr18:74520496:+_vs_chr18:74521125:+	1.09090909090909	chr18:74520496:+;chr18:74521125:+	distal	FALSE
RNF180	4.07745301637799	0.0434591209041716	0.110326823201061	0.388888888888889	0.707317073170732	0.318428184281843	chr5:64325238:+_vs_chr5:64370166:+	0.636856368563686	chr5:64325238:+;chr5:64370166:+	distal	FALSE
ZMYM4	6.27106227106227	0.0434766556991102	0.110326823201061	0.388888888888889	0.642857142857143	0.253968253968254	chr1:35361768:+_vs_chr1:35393726:+	0.507936507936508	chr1:35361768:+;chr1:35387541:+;chr1:35393726:+	distal	FALSE
VDAC2	4.06323905709809	0.0438263580334258	0.110997827165046	0.477443609022556	0.377659574468085	-0.0997840345544713	chr10:75231272:+_vs_chr10:75231448:+	-0.199568069108943	chr10:75231272:+;chr10:75231448:+	proximal	FALSE
ME2	8.10768363289372	0.0438378515307462	0.110997827165046	0.384615384615385	0.428571428571429	0.043956043956044	chr18:50912833:+_vs_chr18:50921152:+	0.504709576138148	chr18:50912833:+;chr18:50921152:+;chr18:50947848:+;chr18:50947890:+	distal	FALSE
TNPO1	4.05881081081081	0.0439414337780302	0.111137430084676	0.44	0.148148148148148	-0.291851851851852	chr5:72909082:+_vs_chr5:72909317:+	-0.583703703703704	chr5:72909082:+;chr5:72909317:+	proximal	FALSE
TUBA1A	6.24637284163766	0.0440166890310246	0.111205159292038	0.995508242375241	0.994235239423524	-0.00127300295171751	chr12:49186026:-_vs_chr12:49184799:-	-0.00254600590343499	chr12:49184799:-;chr12:49185002:-;chr12:49186026:-	proximal	FALSE
PEA15	4.05034329014825	0.0441623633625284	0.111400513062839	0.45679012345679	0.297872340425532	-0.158917783031258	chr1:160214639:+_vs_chr1:160215372:+	-0.317835566062516	chr1:160214639:+;chr1:160215372:+	proximal	FALSE
SRGAP1	6.23846208817394	0.0441911363937154	0.111400513062839	0.448453608247423	0.28169014084507	-0.166763467402352	chr12:64042972:+_vs_chr12:64142719:+	-0.333526934804705	chr12:64042972:+;chr12:64087764:+;chr12:64142719:+	proximal	FALSE
CSGALNACT2	8.08667672197084	0.0442539156831508	0.111436314574257	0.509803921568628	0.585185185185185	0.0753812636165576	chr10:43155671:+_vs_chr10:43185302:+	0.392156862745098	chr10:43155444:+;chr10:43155671:+;chr10:43184721:+;chr10:43185302:+	distal	FALSE
ZNF770	6.23194910352805	0.0443352790624878	0.111518783080424	0.315789473684211	0.557692307692308	0.241902834008097	chr15:34982370:-_vs_chr15:34981961:-	0.483805668016194	chr15:34981961:-;chr15:34982222:-;chr15:34982370:-	distal	FALSE
HS3ST1	4.03508957001604	0.0445633096973323	0.111889905544392	0.571428571428571	0.230769230769231	-0.340659340659341	chr4:11398748:-_vs_chr4:11398364:-	-0.681318681318681	chr4:11398364:-;chr4:11398748:-	proximal	FALSE
RFXAP	4.03444365029731	0.0445803721305902	0.111889905544392	0.317073170731707	0.619047619047619	0.301974448315912	chr13:36828649:+_vs_chr13:36829104:+	0.603948896631824	chr13:36828649:+;chr13:36829104:+	distal	FALSE
MXD4	4.03212959635884	0.0446415560055975	0.111921015821684	0.363636363636364	0.782608695652174	0.41897233201581	chr4:2250226:-_vs_chr4:2249430:-	0.837944664031621	chr4:2249430:-;chr4:2250226:-	distal	FALSE
RAC1	8.05974554712685	0.0447929487590638	0.112177974293987	0.826016260162602	0.912162162162162	0.0861459019995605	chr7:6402598:+_vs_chr7:6403967:+	0.157910349373764	chr7:6401963:+;chr7:6402598:+;chr7:6402689:+;chr7:6403967:+	distal	FALSE
SUB1	9.74293726878023	0.0449878044308088	0.112543100724401	0.570866141732283	0.502336448598131	-0.0685296931341527	chr5:32601333:+_vs_chr5:32604067:+	-0.186179998528221	chr5:32601106:+;chr5:32601254:+;chr5:32601333:+;chr5:32601957:+;chr5:32604067:+	proximal	FALSE
HPS4	4.01609134826526	0.0450680466579654	0.112621022912171	0.56	1	0.44	chr22:26481798:-_vs_chr22:26452099:-	0.88	chr22:26452099:-;chr22:26481798:-	distal	FALSE
CFL2	6.18117098365711	0.045475321179663	0.113515110757505	0.388888888888889	0.553191489361702	0.164302600472813	chr14:34713067:-_vs_chr14:34712013:-	0.410756501182033	chr14:34710459:-;chr14:34712013:-;chr14:34713067:-	distal	FALSE
MORC3	3.98942775974026	0.0457866117994471	0.114167921160795	0.0909090909090909	0.5	0.409090909090909	chr21:36356669:+_vs_chr21:36376618:+	0.818181818181818	chr21:36356669:+;chr21:36376618:+	distal	FALSE
CEBPZ	6.15433673469388	0.0460895808088755	0.114794351103324	0.458333333333333	0.178571428571429	-0.279761904761905	chr2:37228813:-_vs_chr2:37211047:-	-0.55952380952381	chr2:37211047:-;chr2:37228710:-;chr2:37228813:-	proximal	FALSE
ZNF84	6.15224015371421	0.0461379214111878	0.114794351103324	0.207547169811321	0.46875	0.261202830188679	chr12:133059602:+_vs_chr12:133063299:+	0.522405660377358	chr12:133059602:+;chr12:133061480:+;chr12:133063299:+	distal	FALSE
RPL35	3.9683400030353	0.0463634573710819	0.115201414544157	0.986206896551724	0.965738758029979	-0.0204681385217456	chr9:124860202:-_vs_chr9:124857883:-	-0.0409362770434911	chr9:124857883:-;chr9:124860202:-	proximal	FALSE
VPS4B	3.96694214876033	0.0464019647074111	0.115201414544157	0.526315789473684	0.0909090909090909	-0.435406698564593	chr18:63390241:-_vs_chr18:63389305:-	-0.870813397129186	chr18:63389305:-;chr18:63390241:-	proximal	FALSE
C11orf58	7.95646978386368	0.0469199629801209	0.1163615081907	0.748971193415638	0.834645669291339	0.0856744758757008	chr11:16744656:+_vs_chr11:16755892:+	0.184407504617478	chr11:16744656:+;chr11:16755063:+;chr11:16755325:+;chr11:16755892:+	distal	FALSE
LMAN2	3.93855476074727	0.0471913039233959	0.116859143106605	0.836363636363636	0.628571428571429	-0.207792207792208	chr5:177331954:-_vs_chr5:177331562:-	-0.415584415584416	chr5:177331562:-;chr5:177331954:-	proximal	FALSE
RPL36A	6.10576941331094	0.0472225046468278	0.116859143106605	0.663265306122449	0.71875	0.0554846938775511	chrX:101393146:+_vs_chrX:101395447:+	0.375	chrX:101393146:+;chrX:101395447:+;chrX:101395795:+	distal	FALSE
RPS6	7.93228826839416	0.0474320284719132	0.117187829598631	0.850296176628972	0.822101449275362	-0.0281947273536092	chr9:19378772:-_vs_chr9:19376255:-	-0.0652103673526726	chr9:19376255:-;chr9:19376539:-;chr9:19378372:-;chr9:19378772:-	proximal	FALSE
LPGAT1	7.92749523204069	0.0475341695364103	0.117187829598631	0.375	0.432432432432432	0.0574324324324325	chr1:211827075:-_vs_chr1:211749789:-	0.179361179361179	chr1:211748075:-;chr1:211749678:-;chr1:211749789:-;chr1:211827075:-	distal	FALSE
TSPAN7	3.92461809466054	0.0475839971386828	0.117187829598631	0.824742268041237	0.695238095238095	-0.129504172803142	chrX:38688828:+_vs_chrX:38688915:+	-0.259008345606284	chrX:38688828:+;chrX:38688915:+	proximal	FALSE
BRD3	3.92378424660639	0.0476076014808857	0.117187829598631	0.844827586206897	0.954545454545455	0.109717868338558	chr9:134052397:-_vs_chr9:134040211:-	0.219435736677116	chr9:134040211:-;chr9:134052397:-	distal	FALSE
PAPSS1	6.08939346650021	0.0476107485553287	0.117187829598631	0.730337078651685	0.777777777777778	0.0474406991260924	chr4:107631661:-_vs_chr4:107613666:-	0.334893882646692	chr4:107613666:-;chr4:107631661:-;chr4:107660013:-	distal	FALSE
USO1	3.90824713480963	0.0480496887469309	0.118141464078735	0.277777777777778	0.727272727272727	0.44949494949495	chr4:75757553:+_vs_chr4:75790751:+	0.898989898989899	chr4:75757553:+;chr4:75790751:+	distal	FALSE
NHSL1	3.90625	0.0481068278885194	0.118155313893216	0.45	0.9	0.45	chr6:138571530:-_vs_chr6:138423186:-	0.9	chr6:138423186:-;chr6:138571530:-	distal	FALSE
RUNDC3A	3.89749466604824	0.0483581704491036	0.118645607497587	0.413333333333333	0.214285714285714	-0.199047619047619	chr17:44317852:+_vs_chr17:44318670:+	-0.398095238095238	chr17:44317852:+;chr17:44318670:+	proximal	FALSE
RASSF2	6.04654241017877	0.048641840389279	0.119214083176289	0.588888888888889	0.463636363636364	-0.125252525252525	chr20:4783687:-_vs_chr20:4780027:-	-0.25050505050505	chr20:4780027:-;chr20:4783644:-;chr20:4783687:-	proximal	FALSE
CGGBP1	6.04272759760565	0.0487347086820542	0.119314217413695	0.678571428571429	0.426829268292683	-0.251742160278746	chr3:88055414:-_vs_chr3:88052012:-	-0.503484320557491	chr3:88052012:-;chr3:88054075:-;chr3:88055414:-	proximal	FALSE
TCEAL2	7.8676397760298	0.0488278807202048	0.119414880993763	0.639455782312925	0.674074074074074	0.0346182917611489	chrX:102127371:+_vs_chrX:102127712:+	-0.372789115646258	chrX:102126875:+;chrX:102127254:+;chrX:102127371:+;chrX:102127712:+	proximal	FALSE
GET4	3.87376871960654	0.0490462726660489	0.119821245469559	0.564102564102564	0.777777777777778	0.213675213675214	chr7:895683:+_vs_chr7:896443:+	0.427350427350427	chr7:895683:+;chr7:896443:+	distal	FALSE
DICER1	11.1128716486893	0.0491874327982715	0.119988448910248	0.556962025316456	0.59672131147541	0.0397592861589542	chr14:95133321:-_vs_chr14:95126606:-	-0.229508196721311	chr14:95116494:-;chr14:95124291:-;chr14:95126606:-;chr14:95129531:-;chr14:95133321:-;chr14:95133483:-	proximal	FALSE
PIGH	3.86785714285714	0.0492193245093912	0.119988448910248	0.46875	0.8125	0.34375	chr14:67589539:-_vs_chr14:67589311:-	0.6875	chr14:67589311:-;chr14:67589539:-	distal	FALSE
SLC39A7	3.85875234962406	0.0494871151212227	0.120513208161449	0.925925925925926	0.805555555555556	-0.12037037037037	chr6:33202602:+_vs_chr6:33204437:+	-0.240740740740741	chr6:33202602:+;chr6:33204437:+	proximal	FALSE
ARF3	3.84375369680301	0.04993161748624	0.121466734372677	0.288461538461538	0.0882352941176471	-0.200226244343891	chr12:48938706:-_vs_chr12:48936209:-	-0.400452488687783	chr12:48936209:-;chr12:48938706:-	proximal	FALSE
BORCS7	3.8194299979197	0.0506614699634367	0.123111665356063	0.695652173913043	0.272727272727273	-0.422924901185771	chr10:102863364:+_vs_chr10:102864208:+	-0.845849802371542	chr10:102863364:+;chr10:102864208:+	proximal	FALSE
TMEM43	5.95714285714286	0.0508654469102459	0.123476545197994	0.34	0.557142857142857	0.217142857142857	chr3:14142365:+_vs_chr3:14143678:+	0.434285714285714	chr3:14142365:+;chr3:14142845:+;chr3:14143678:+	distal	FALSE
COPB2	5.94030698252152	0.0512954363264462	0.124388721916351	0.794117647058824	0.54	-0.254117647058824	chr3:139358791:-_vs_chr3:139357591:-	-0.508235294117647	chr3:139357591:-;chr3:139358201:-;chr3:139358791:-	proximal	FALSE
CDC123	3.79265753226972	0.0514778554256061	0.124699261189377	0.884210526315789	0.753846153846154	-0.130364372469636	chr10:12237195:+_vs_chr10:12250587:+	-0.260728744939271	chr10:12237195:+;chr10:12250587:+	proximal	FALSE
NR2F1	7.74293767112508	0.0516341709999043	0.124945979191752	0.51063829787234	0.507936507936508	-0.00270178993583248	chr5:93594133:+_vs_chr5:93594365:+	0.383485309017224	chr5:93584750:+;chr5:93594133:+;chr5:93594365:+;chr5:93594611:+	distal	FALSE
DCTN2	3.78386586063309	0.051748969192063	0.125091818046989	0.0565217391304348	0.112745098039216	0.0562233589087809	chr12:57530311:-_vs_chr12:57530151:-	0.112446717817562	chr12:57530151:-;chr12:57530311:-	distal	FALSE
NELL2	5.91718452700165	0.0518919159232251	0.12530532118724	0.709183673469388	0.707831325301205	-0.00135234816818286	chr12:44508428:-_vs_chr12:44508281:-	-0.088855421686747	chr12:44508281:-;chr12:44508428:-;chr12:44508873:-	proximal	FALSE
GNPTAB	3.7705013093902	0.0521639966317884	0.125814793113033	0.888888888888889	0.55	-0.338888888888889	chr12:101764654:-_vs_chr12:101764363:-	-0.677777777777778	chr12:101764363:-;chr12:101764654:-	proximal	FALSE
TSC22D1	3.76894386466432	0.0522125906903257	0.125814793113033	0.973365617433414	0.942424242424242	-0.0309413750091717	chr13:44433813:-_vs_chr13:44433522:-	-0.0618827500183433	chr13:44433522:-;chr13:44433813:-	proximal	FALSE
CHN2	5.89687726942629	0.0524214911801203	0.126156151750749	0.560975609756098	0.666666666666667	0.105691056910569	chr7:29512801:+_vs_chr7:29514328:+	0.544715447154472	chr7:29400794:+;chr7:29512801:+;chr7:29514328:+	distal	FALSE
PBDC1	3.76090290973192	0.0524642409634761	0.126156151750749	0.363636363636364	0.789473684210526	0.425837320574163	chrX:76177701:+_vs_chrX:76178200:+	0.851674641148325	chrX:76177701:+;chrX:76178200:+	distal	FALSE
PPP2R2B	5.88748420834628	0.052668269361426	0.12651414650797	0.825	0.67816091954023	-0.14683908045977	chr5:146698030:-_vs_chr5:146589510:-	-0.29367816091954	chr5:146589510:-;chr5:146589594:-;chr5:146698030:-	proximal	FALSE
RAB7A	7.68888122208805	0.0528988265763151	0.126935050382915	0.707070707070707	0.739247311827957	0.0321766047572499	chr3:128814099:+_vs_chr3:128814797:+	0.202101661779081	chr3:128813513:+;chr3:128814099:+;chr3:128814390:+;chr3:128814797:+	distal	FALSE
RPL13	3.73954088481531	0.0531390443729975	0.127253144994598	0.108208955223881	0.0837297811607992	-0.0244791740630814	chr16:89563066:+_vs_chr16:89563431:+	-0.0489583481261628	chr16:89563066:+;chr16:89563431:+	proximal	FALSE
SNRNP25	3.73943746871043	0.0531423334371511	0.127253144994598	0.0909090909090909	0.321428571428571	0.230519480519481	chr16:57453:+_vs_chr16:57660:+	0.461038961038961	chr16:57453:+;chr16:57660:+	distal	FALSE
NDUFS2	3.72882394220195	0.0534810369720329	0.127930655697438	0.945054945054945	0.836065573770492	-0.108989371284453	chr1:161209675:+_vs_chr1:161214395:+	-0.217978742568906	chr1:161209675:+;chr1:161214395:+	proximal	FALSE
MLEC	3.71491228070175	0.0539284583407202	0.128764473158681	0.578947368421053	0.111111111111111	-0.467836257309942	chr12:120696669:+_vs_chr12:120697088:+	-0.935672514619883	chr12:120696669:+;chr12:120697088:+	proximal	FALSE
ZNF138	3.71449704142012	0.0539418738907988	0.128764473158681	0.111111111111111	0.346153846153846	0.235042735042735	chr7:64833335:+_vs_chr7:64834313:+	0.47008547008547	chr7:64833335:+;chr7:64834313:+	distal	FALSE
SMG5	3.68858585858586	0.0547860476077297	0.130643651987663	1	0.45	-0.55	chr1:156290322:-_vs_chr1:156249224:-	-1.1	chr1:156249224:-;chr1:156290322:-	proximal	FALSE
TRAPPC11	5.7917322040734	0.0552511512312473	0.131615930347333	0.6	0.736842105263158	0.136842105263158	chr4:183691445:+_vs_chr4:183694703:+	0.578947368421053	chr4:183679435:+;chr4:183691445:+;chr4:183694703:+	distal	FALSE
YWHAG	3.66780297416136	0.0554732619717617	0.132007949131972	0.655172413793103	0.537931034482759	-0.117241379310345	chr7:76329259:-_vs_chr7:76326799:-	-0.23448275862069	chr7:76326799:-;chr7:76329259:-	proximal	FALSE
TLE5	5.78153485692344	0.055533578205651	0.132014537205972	0.488505747126437	0.375	-0.113505747126437	chr19:3053062:-_vs_chr19:3052910:-	-0.283637592968222	chr19:3052910:-;chr19:3053062:-;chr19:3053159:-	proximal	FALSE
USP37	3.66344696969697	0.0556184544672063	0.13207943534966	0	0.611111111111111	0.611111111111111	chr2:218495884:-_vs_chr2:218466120:-	1.22222222222222	chr2:218466120:-;chr2:218495884:-	distal	FALSE
SRD5A1	3.65105983266058	0.0560335444239995	0.132927560401918	0.807017543859649	0.970588235294118	0.163570691434469	chr5:6669398:+_vs_chr5:6669562:+	0.327141382868937	chr5:6669398:+;chr5:6669562:+	distal	FALSE
RAB5IF	3.64836031919162	0.0561244398368228	0.13298172180623	0.764705882352941	0.925	0.160294117647059	chr20:36612390:+_vs_chr20:36612554:+	0.320588235294118	chr20:36612390:+;chr20:36612554:+	distal	FALSE
IDH2	3.6469403616025	0.056172314049798	0.13298172180623	0.05	0.150537634408602	0.100537634408602	chr15:90083978:-_vs_chr15:90083073:-	0.201075268817204	chr15:90083073:-;chr15:90083978:-	distal	FALSE
CHRNB1	3.63335253456221	0.056632628250582	0.133933246604985	0.814814814814815	0.5	-0.314814814814815	chr17:7457167:+_vs_chr17:7457613:+	-0.62962962962963	chr17:7457167:+;chr17:7457613:+	proximal	FALSE
MARK1	3.61578525641026	0.0572336963981383	0.13521534452866	0	0.6	0.6	chr1:220618349:+_vs_chr1:220632226:+	1.2	chr1:220618349:+;chr1:220632226:+	distal	FALSE
PPIE	3.60717084639498	0.0575309117369618	0.135750251649315	0.352941176470588	0.676470588235294	0.323529411764706	chr1:39753699:+_vs_chr1:39763911:+	0.647058823529412	chr1:39753699:+;chr1:39763911:+	distal	FALSE
THUMPD2	3.60486038165266	0.0576109060865554	0.135750251649315	0.4	0.764705882352941	0.364705882352941	chr2:39769827:-_vs_chr2:39736305:-	0.729411764705882	chr2:39736305:-;chr2:39769827:-	distal	FALSE
BBS2	3.6040890027959	0.0576376395407291	0.135750251649315	0.621621621621622	0.862068965517241	0.24044734389562	chr16:56498449:-_vs_chr16:56484385:-	0.48089468779124	chr16:56484385:-;chr16:56498449:-	distal	FALSE
ARHGAP21	3.59304298642534	0.0580219067461923	0.1365151323854	0.214285714285714	0.625	0.410714285714286	chr10:24597965:-_vs_chr10:24585952:-	0.821428571428571	chr10:24585952:-;chr10:24597965:-	distal	FALSE
ARL6IP1	7.47623210572981	0.0581723060468382	0.136728760319105	0.601604278074866	0.673992673992674	0.0723883959178075	chr16:18793259:-_vs_chr16:18791667:-	0.20764529588059	chr16:18791667:-;chr16:18792616:-;chr16:18793259:-;chr16:18795473:-	distal	FALSE
APIP	3.5701486013986	0.0588270466798038	0.138126146451863	0.666666666666667	0.944444444444444	0.277777777777778	chr11:34888328:-_vs_chr11:34882371:-	0.555555555555556	chr11:34882371:-;chr11:34888328:-	distal	FALSE
NUP93	3.56173913043478	0.0591257617910266	0.13858156003765	0.34	0.152173913043478	-0.187826086956522	chr16:56844765:+_vs_chr16:56844954:+	-0.375652173913043	chr16:56844765:+;chr16:56844954:+	proximal	FALSE
HK1	3.56128818812994	0.0591418253168526	0.13858156003765	0.614583333333333	0.769230769230769	0.154647435897436	chr10:69386410:+_vs_chr10:69401882:+	0.309294871794872	chr10:69386410:+;chr10:69401882:+	distal	FALSE
ANKIB1	5.63366249217547	0.0597951188411038	0.139969390430094	0.516393442622951	0.3125	-0.203893442622951	chr7:92294977:+_vs_chr7:92390099:+	-0.407786885245902	chr7:92294977:+;chr7:92319377:+;chr7:92390099:+	proximal	FALSE
TXNRD1	5.63032670454546	0.0598949339673631	0.140060120816647	0.625	0.666666666666667	0.0416666666666666	chr12:104334309:+_vs_chr12:104350247:+	0.479166666666667	chr12:104326386:+;chr12:104334309:+;chr12:104350247:+	distal	FALSE
TXN	5.62588944976855	0.0600279660280105	0.140228262798631	0.466926070038911	0.497237569060773	0.030311499021863	chr9:110244016:-_vs_chr9:110243962:-	0.0995120063632651	chr9:110243962:-;chr9:110244016:-;chr9:110244082:-	distal	FALSE
