gene_id	chisq	pvalue	adj_pvalue	ExN1	ExNExM	dWARM	MPRO_comparsion	MPRO	feature_id	Note	sig
ZSCAN18	2.38058035714286	0.122851899427866	0.22164441473901	0.92	0.740740740740741	-0.179259259259259	chr19:58088441:-_vs_chr19:58083866:-	-0.358518518518519	chr19:58083866:-;chr19:58088441:-	proximal	FALSE
SIAH1	4.18869498556999	0.123150574081146	0.221830808370129	0.65625	0.404761904761905	-0.251488095238095	chr16:48361526:-_vs_chr16:48361052:-	-0.50297619047619	chr16:48361052:-;chr16:48361448:-;chr16:48361526:-	proximal	FALSE
SOCS4	2.3765625	0.123168306664683	0.221830808370129	0.333333333333333	0.666666666666667	0.333333333333333	chr14:55043002:+_vs_chr14:55043779:+	0.666666666666667	chr14:55043002:+;chr14:55043779:+	distal	FALSE
DNAJB6	7.24071258517411	0.123701426111418	0.222451494638441	0.618990384615385	0.637440758293839	0.0184503736784541	chr7:157366536:+_vs_chr7:157386284:+	0.139195224207073	chr7:157363212:+;chr7:157366536:+;chr7:157384995:+;chr7:157386284:+;chr7:157417435:+	distal	FALSE
RPL17	2.36950063541532	0.123726623819075	0.222451494638441	0.942786069651741	0.912060301507538	-0.0307257681442036	chr18:49489360:-_vs_chr18:49488484:-	-0.0614515362884072	chr18:49488484:-;chr18:49489360:-	proximal	FALSE
ADAR	2.35635832759412	0.124773160766682	0.224139534699079	0.0909090909090909	0.416666666666667	0.325757575757576	chr1:154602128:-_vs_chr1:154600472:-	0.651515151515151	chr1:154600472:-;chr1:154602128:-	distal	FALSE
UBA52	4.13775240176662	0.126327668886469	0.226736385018646	0.0728346456692913	0.0360824742268041	-0.0367521714424872	chr19:18575241:+_vs_chr19:18577460:+	-0.0735043428849745	chr19:18575241:+;chr19:18577338:+;chr19:18577460:+	proximal	FALSE
RAB5A	2.33451469009615	0.126534420051597	0.226911854046017	0.945945945945946	0.808510638297872	-0.137435307648074	chr3:19976152:+_vs_chr3:19985171:+	-0.274870615296147	chr3:19976152:+;chr3:19985171:+	proximal	FALSE
VPS29	4.11986851057178	0.127462349595091	0.228379184042152	0.607142857142857	0.733870967741935	0.126728110599078	chr12:110491923:-_vs_chr12:110491582:-	0.253456221198157	chr12:110491582:-;chr12:110491624:-;chr12:110491923:-	distal	FALSE
DNAJC11	2.3203125	0.127694370307448	0.228582433358815	0.722222222222222	0.333333333333333	-0.388888888888889	chr1:6635616:-_vs_chr1:6634170:-	-0.777777777777778	chr1:6634170:-;chr1:6635616:-	proximal	FALSE
UGDH	2.31894841269841	0.127806402154831	0.228582433358815	0.571428571428571	1	0.428571428571429	chr4:39505493:-_vs_chr4:39498755:-	0.857142857142857	chr4:39498755:-;chr4:39505493:-	distal	FALSE
MTSS1	5.68640252190402	0.127905156034111	0.228582433358815	0.404255319148936	0.455284552845528	0.0510292336965922	chr8:124589678:-_vs_chr8:124568455:-	0.347171769590036	chr8:124552902:-;chr8:124568455:-;chr8:124589621:-;chr8:124589678:-	distal	FALSE
TBC1D14	2.30736890170632	0.128761841287837	0.229916083671763	0.842105263157895	0.683333333333333	-0.158771929824561	chr4:7030548:+_vs_chr4:7033114:+	-0.317543859649123	chr4:7030548:+;chr4:7033114:+	proximal	FALSE
ZFYVE9	2.30407523510972	0.129035056676355	0.230206502142391	0.636363636363636	0.310344827586207	-0.326018808777429	chr1:52238664:+_vs_chr1:52239261:+	-0.652037617554859	chr1:52238664:+;chr1:52239261:+	proximal	FALSE
TIMM10B	2.29944878359692	0.129419920276449	0.230695440081821	0.473684210526316	0.208333333333333	-0.265350877192982	chr11:6483186:+_vs_chr11:6484681:+	-0.530701754385965	chr11:6483186:+;chr11:6484681:+	proximal	FALSE
SNX3	2.28862106935014	0.130325662844104	0.232111231857506	0.0634920634920635	0.169811320754717	0.106319257262653	chr6:108211536:-_vs_chr6:108211222:-	0.212638514525307	chr6:108211222:-;chr6:108211536:-	distal	FALSE
RDH11	5.64031229322831	0.130483135150741	0.232193066140036	0.595744680851064	0.608108108108108	0.0123634272570443	chr14:67691374:-_vs_chr14:67676860:-	0.227429557216791	chr14:67676792:-;chr14:67676860:-;chr14:67677318:-;chr14:67691374:-	distal	FALSE
LARP7	7.09715416911773	0.130842282803418	0.232633332875079	0.5	0.55	0.05	chr4:112647303:+_vs_chr4:112647495:+	0.303418803418803	chr4:112647271:+;chr4:112647303:+;chr4:112647495:+;chr4:112647797:+;chr4:112657586:+	distal	FALSE
NTMT1	2.27575231481481	0.131411343981033	0.233445749290538	0.166666666666667	0.481481481481481	0.314814814814815	chr9:129635599:+_vs_chr9:129636099:+	0.62962962962963	chr9:129635599:+;chr9:129636099:+	distal	FALSE
ZNF71	2.26813337591201	0.132058874708287	0.234396058945144	0.181818181818182	0.5	0.318181818181818	chr19:56623415:+_vs_chr19:56623551:+	0.636363636363636	chr19:56623415:+;chr19:56623551:+	distal	FALSE
RNF19A	2.25681216011618	0.133027650252841	0.23591445300376	0.5625	0.290322580645161	-0.272177419354839	chr8:100268895:-_vs_chr8:100258614:-	-0.544354838709677	chr8:100258614:-;chr8:100268895:-	proximal	FALSE
BCAS2	5.59119871460297	0.133284544719614	0.236168869877647	0.674074074074074	0.780141843971631	0.106067769897557	chr1:114567914:-_vs_chr1:114567736:-	0.240661938534279	chr1:114567557:-;chr1:114567736:-;chr1:114567914:-;chr1:114568149:-	distal	FALSE
RPL17-C18orf32	7.04667307880451	0.133442227790382	0.2362472094044	0.68125	0.672413793103448	-0.00883620689655173	chr18:49482066:-_vs_chr18:49481721:-	0.126149425287356	chr18:49481658:-;chr18:49481721:-;chr18:49481803:-;chr18:49482066:-;chr18:49482351:-	distal	FALSE
RNF114	2.24827670723462	0.13376329300407	0.236614423138891	0.793103448275862	0.55	-0.243103448275862	chr20:49952211:+_vs_chr20:49953885:+	-0.486206896551724	chr20:49952211:+;chr20:49953885:+	proximal	FALSE
TAZ	2.24555096870844	0.133999172391856	0.236734643292691	1	0.695652173913043	-0.304347826086957	chrX:154414341:+_vs_chrX:154421726:+	-0.608695652173913	chrX:154414341:+;chrX:154421726:+	proximal	FALSE
ACBD6	4.0189555246266	0.134058666879002	0.236734643292691	0.58695652173913	0.6875	0.10054347826087	chr1:180288305:-_vs_chr1:180288230:-	0.362577639751553	chr1:180288230:-;chr1:180288305:-;chr1:180430181:-	distal	FALSE
GPM6A	7.03174934279261	0.134219900225112	0.236818501922613	0.579989711934156	0.567423230974633	-0.0125664809595235	chr4:175634820:-_vs_chr4:175634532:-	-0.0467880356250035	chr4:175632943:-;chr4:175633448:-;chr4:175634532:-;chr4:175634820:-;chr4:175640800:-	proximal	FALSE
ECI2	2.2252967032967	0.135766573552589	0.23934462839669	0.571428571428571	0.9	0.328571428571429	chr6:4130388:-_vs_chr6:4115706:-	0.657142857142857	chr6:4115706:-;chr6:4130388:-	distal	FALSE
YPEL5	5.54468016194332	0.135990538423667	0.239536633670115	0.803703703703704	0.760683760683761	-0.0430199430199431	chr2:30159822:+_vs_chr2:30160533:+	-0.201709401709402	chr2:30158896:+;chr2:30159551:+;chr2:30159822:+;chr2:30160533:+	proximal	FALSE
SRP19	2.22021050317889	0.136214486203701	0.239728284257062	0.877551020408163	0.731707317073171	-0.145843703334993	chr5:112867740:+_vs_chr5:112867907:+	-0.291687406669985	chr5:112867740:+;chr5:112867907:+	proximal	FALSE
CBX1	3.95614445267417	0.138335660269311	0.24304739463684	0.835483870967742	0.775510204081633	-0.0599736668861093	chr17:48070272:-_vs_chr17:48070059:-	-0.219157340355497	chr17:48070059:-;chr17:48070272:-;chr17:48076978:-	proximal	FALSE
DACT1	2.1952515328874	0.138436609009916	0.24304739463684	0	0.521739130434783	0.521739130434783	chr14:58646146:+_vs_chr14:58647259:+	1.04347826086957	chr14:58646146:+;chr14:58647259:+	distal	FALSE
SUCO	2.19509548611111	0.138450629221562	0.24304739463684	0.625	0	-0.625	chr1:172570688:+_vs_chr1:172589525:+	-1.25	chr1:172570688:+;chr1:172589525:+	proximal	FALSE
INIP	2.18870030225529	0.139026584588979	0.243852863617737	0.521739130434783	1	0.478260869565217	chr9:112686967:-_vs_chr9:112686495:-	0.956521739130435	chr9:112686495:-;chr9:112686967:-	distal	FALSE
MAPK1IP1L	2.17214235764236	0.140530339176046	0.246098295741701	0.257142857142857	0.0769230769230769	-0.18021978021978	chr14:55066216:+_vs_chr14:55066265:+	-0.36043956043956	chr14:55066216:+;chr14:55066265:+	proximal	FALSE
UTP11	3.92448119831487	0.140543166972566	0.246098295741701	0.72	0.512820512820513	-0.207179487179487	chr1:38018576:+_vs_chr1:38023803:+	-0.414358974358974	chr1:38018576:+;chr1:38019350:+;chr1:38023803:+	proximal	FALSE
OSBPL2	2.16918767507003	0.140800592269993	0.246341876559769	0.733333333333333	0.411764705882353	-0.32156862745098	chr20:62294889:+_vs_chr20:62296183:+	-0.643137254901961	chr20:62294889:+;chr20:62296183:+	proximal	FALSE
ANKHD1	3.91443517187742	0.141250893128957	0.246922216200243	0.641025641025641	0.763157894736842	0.122132253711201	chr5:140496721:+_vs_chr5:140496774:+	0.427800269905533	chr5:140440206:+;chr5:140496721:+;chr5:140496774:+	distal	FALSE
ZNF148	2.15945512820513	0.141694927564957	0.247490636904564	0.1	0.314285714285714	0.214285714285714	chr3:125288134:-_vs_chr3:125233777:-	0.428571428571429	chr3:125233777:-;chr3:125288134:-	distal	FALSE
BEX1	2.15774128604171	0.141853074715741	0.247559179847589	0.941463414634146	0.896373056994819	-0.0450903576393277	chrX:103063213:-_vs_chrX:103062651:-	-0.0901807152786553	chrX:103062651:-;chrX:103063213:-	proximal	FALSE
CDK8	2.15435606060606	0.142166034470914	0.247897557595011	1	0.454545454545455	-0.545454545454545	chr13:26382868:+_vs_chr13:26405238:+	-1.09090909090909	chr13:26382868:+;chr13:26405238:+	proximal	FALSE
YWHAB	3.89970291146762	0.14229520715382	0.247915164262974	0.651515151515151	0.519607843137255	-0.131907308377897	chr20:44908400:+_vs_chr20:44908520:+	-0.367201426024955	chr20:44905027:+;chr20:44908400:+;chr20:44908520:+	proximal	FALSE
PPIE	2.15126050420168	0.142452894370872	0.247982379665682	0.928571428571429	0.676470588235294	-0.252100840336134	chr1:39753699:+_vs_chr1:39763911:+	-0.504201680672269	chr1:39753699:+;chr1:39763911:+	proximal	FALSE
EIF1AX	2.14825174825175	0.14273233459723	0.248261253660345	0.45	1	0.55	chrX:20127248:-_vs_chrX:20126134:-	1.1	chrX:20126134:-;chrX:20127248:-	distal	FALSE
CCNH	2.14024390243902	0.143479078232846	0.249251526113953	0.166666666666667	0.388888888888889	0.222222222222222	chr5:87394276:-_vs_chr5:87394130:-	0.444444444444444	chr5:87394130:-;chr5:87394276:-	distal	FALSE
RBM26	5.41863179794214	0.143587150566539	0.249251526113953	0.333333333333333	0.369369369369369	0.0360360360360361	chr13:79377397:-_vs_chr13:79320477:-	0.28331780055918	chr13:79320477:-;chr13:79342801:-;chr13:79377397:-;chr13:79378846:-	distal	FALSE
MINDY2	2.13818181818182	0.143672081806961	0.249251526113953	0.222222222222222	0.555555555555556	0.333333333333333	chr15:58854681:+_vs_chr15:58855102:+	0.666666666666667	chr15:58854681:+;chr15:58855102:+	distal	FALSE
GNAO1	3.87893434885916	0.143780539319336	0.249251526113953	0.473684210526316	0.571428571428571	0.0977443609022556	chr16:56354943:+_vs_chr16:56357444:+	0.345864661654135	chr16:56348135:+;chr16:56354943:+;chr16:56357444:+	distal	FALSE
NIT1	2.13016847363946	0.144424881377033	0.250063173116825	0.52	0.285714285714286	-0.234285714285714	chr1:161121064:+_vs_chr1:161121194:+	-0.468571428571429	chr1:161121064:+;chr1:161121194:+	proximal	FALSE
TSPAN5	2.12948863636364	0.144488951613612	0.250063173116825	0.525	0.359375	-0.165625	chr4:98471208:-_vs_chr4:98470367:-	-0.33125	chr4:98470367:-;chr4:98471208:-	proximal	FALSE
SUMO1	5.38688245516375	0.145563034547216	0.251370741055352	0.496240601503759	0.546875	0.0506343984962406	chr2:202206592:-_vs_chr2:202206486:-	0.194548872180451	chr2:202206182:-;chr2:202206486:-;chr2:202206592:-;chr2:202206776:-	distal	FALSE
ATP5PF	3.85320630351173	0.145642083237668	0.251370741055352	0.765625	0.701421800947867	-0.0642031990521327	chr21:25724545:-_vs_chr21:25724500:-	-0.159804502369668	chr21:25724500:-;chr21:25724545:-;chr21:25724631:-	proximal	FALSE
CCT5	3.85262778117555	0.14568421793046	0.251370741055352	0.883720930232558	0.8	-0.0837209302325582	chr5:10258499:+_vs_chr5:10265080:+	-0.167441860465116	chr5:10258499:+;chr5:10264926:+;chr5:10265080:+	proximal	FALSE
RPL37A	3.8520348034091	0.145727418085404	0.251370741055352	0.0110837438423645	0.022972972972973	0.0118892291306084	chr2:216501467:+_vs_chr2:216502463:+	0.0237784582612169	chr2:216501467:+;chr2:216501625:+;chr2:216502463:+	distal	FALSE
CLVS1	2.10989010989011	0.146349826662573	0.252083704002499	0.675	1	0.325	chr8:61500644:+_vs_chr8:61501627:+	0.65	chr8:61500644:+;chr8:61501627:+	distal	FALSE
MARCKSL1	2.10830541267317	0.146501469979655	0.252083704002499	0.979899497487437	0.985964912280702	0.0060654147932645	chr1:32334075:-_vs_chr1:32333839:-	0.0121308295865291	chr1:32333839:-;chr1:32334075:-	distal	FALSE
COA1	2.10827922077922	0.146503977830463	0.252083704002499	0.366666666666667	0	-0.366666666666667	chr7:43639253:-_vs_chr7:43631648:-	-0.733333333333333	chr7:43631648:-;chr7:43639253:-	proximal	FALSE
OBI1	2.09983031674208	0.147315486350674	0.253270720546741	0.454545454545455	0.743589743589744	0.289044289044289	chr13:78638853:-_vs_chr13:78614294:-	0.578088578088578	chr13:78614294:-;chr13:78638853:-	distal	FALSE
ERV3-1	3.80730380730381	0.149023405176402	0.255995651466393	0.527777777777778	0.545454545454545	0.0176767676767676	chr7:64991628:-_vs_chr7:64990996:-	0.44949494949495	chr7:64990890:-;chr7:64990996:-;chr7:64991628:-	distal	FALSE
SF3B1	3.80244594981515	0.149385812361252	0.256211431603858	0.458904109589041	0.421259842519685	-0.037644267069356	chr2:197408481:-_vs_chr2:197405105:-	-0.206881674037321	chr2:197391980:-;chr2:197405105:-;chr2:197408481:-	proximal	FALSE
GNPAT	2.07841598839763	0.14939513831272	0.256211431603858	0.611111111111111	0.793103448275862	0.181992337164751	chr1:231276180:+_vs_chr1:231277797:+	0.363984674329502	chr1:231276180:+;chr1:231277797:+	distal	FALSE
CCDC59	2.07330699370709	0.149896185985867	0.256859143393066	0.652173913043478	0.333333333333333	-0.318840579710145	chr12:82354546:-_vs_chr12:82353157:-	-0.63768115942029	chr12:82353157:-;chr12:82354546:-	proximal	FALSE
ATP5MG	2.06925858412354	0.150294569782902	0.257226879112656	0.0177514792899408	0.0523255813953488	0.034574102105408	chr11:118409199:+_vs_chr11:118409847:+	0.069148204210816	chr11:118409199:+;chr11:118409847:+	distal	FALSE
SNX27	2.06861631016043	0.150357882747407	0.257226879112656	0.616666666666667	0.388888888888889	-0.227777777777778	chr1:151683437:+_vs_chr1:151694516:+	-0.455555555555556	chr1:151683437:+;chr1:151694516:+	proximal	FALSE
SLC25A11	2.0671875	0.15049883773914	0.257256633967889	0.208333333333333	0.36	0.151666666666667	chr17:4937312:-_vs_chr17:4937219:-	0.303333333333333	chr17:4937219:-;chr17:4937312:-	distal	FALSE
STXBP1	5.30428330327937	0.150824695387195	0.257601561013369	0.587458745874587	0.479166666666667	-0.108292079207921	chr9:127691038:+_vs_chr9:127692688:+	-0.248850777934936	chr9:127690834:+;chr9:127691038:+;chr9:127691088:+;chr9:127692688:+	proximal	FALSE
SSBP4	2.06256384371931	0.150955996300048	0.257601561013369	0.882352941176471	0.714285714285714	-0.168067226890756	chr19:18434423:+_vs_chr19:18434562:+	-0.336134453781513	chr19:18434423:+;chr19:18434562:+	proximal	FALSE
SMOC1	3.78	0.151071808836371	0.257601561013369	0.48	0.75	0.27	chr14:70030640:+_vs_chr14:70032366:+	0.81	chr14:70030465:+;chr14:70030640:+;chr14:70032366:+	distal	FALSE
NSD1	3.76687332366003	0.152066605227175	0.25908565636905	0.236842105263158	0.407407407407407	0.17056530214425	chr5:177204277:+_vs_chr5:177210789:+	0.378167641325536	chr5:177204277:+;chr5:177210789:+;chr5:177211944:+	distal	FALSE
LBR	5.26438467317806	0.153430182036054	0.261195125919104	0.5	0.440771349862259	-0.059228650137741	chr1:225421551:-_vs_chr1:225419345:-	-0.142809917355372	chr1:225401502:-;chr1:225412293:-;chr1:225419345:-;chr1:225421551:-	proximal	FALSE
CNN2	2.03271088494049	0.15394580206179	0.261858790761967	0.676470588235294	1	0.323529411764706	chr19:1038309:+_vs_chr19:1039063:+	0.647058823529412	chr19:1038309:+;chr19:1039063:+	distal	FALSE
CRYZL1	2.025	0.154728923485379	0.262976015262497	0	0.4	0.4	chr21:33595143:-_vs_chr21:33589466:-	0.8	chr21:33589466:-;chr21:33595143:-	distal	FALSE
NR2F1	2.02275048367728	0.154958236383586	0.263150936501326	0.671232876712329	0.428571428571429	-0.2426614481409	chr5:93594133:+_vs_chr5:93594365:+	-0.4853228962818	chr5:93594133:+;chr5:93594365:+	proximal	FALSE
NCALD	2.01450892857143	0.155801671869911	0.264367629040877	0.333333333333333	0.666666666666667	0.333333333333333	chr8:101686788:-_vs_chr8:101686739:-	0.666666666666667	chr8:101686739:-;chr8:101686788:-	distal	FALSE
ARHGEF12	3.71316508928199	0.156205544719744	0.264837088034615	0.608695652173913	0.396551724137931	-0.212143928035982	chr11:120448360:+_vs_chr11:120474578:+	-0.424287856071964	chr11:120448360:+;chr11:120449129:+;chr11:120474578:+	proximal	FALSE
TRA2B	7.99050661258292	0.156759603440833	0.265475022382276	0.666086956521739	0.639455782312925	-0.026631174208814	chr3:185931745:-_vs_chr3:185931624:-	-0.113250517598344	chr3:185916744:-;chr3:185917124:-;chr3:185917328:-;chr3:185922057:-;chr3:185931624:-;chr3:185931745:-	proximal	FALSE
SEC11C	2.00446296296296	0.156836828784918	0.265475022382276	0.6	0.428571428571429	-0.171428571428571	chr18:59158742:+_vs_chr18:59158832:+	-0.342857142857143	chr18:59158742:+;chr18:59158832:+	proximal	FALSE
TOPORS	3.69791480287421	0.157401187046293	0.266213867936946	0.37	0.292452830188679	-0.0775471698113207	chr9:32542658:-_vs_chr9:32541861:-	-0.238867924528302	chr9:32541861:-;chr9:32542658:-;chr9:32542849:-	proximal	FALSE
CFAP298	1.9928475422427	0.158043461988634	0.267083188198325	0.866666666666667	0.612903225806452	-0.253763440860215	chr21:32603161:-_vs_chr21:32601667:-	-0.50752688172043	chr21:32601667:-;chr21:32603161:-	proximal	FALSE
USP48	6.59817261623984	0.158708864748268	0.267990151180774	0.533333333333333	0.51530612244898	-0.0180272108843538	chr1:21721037:-_vs_chr1:21678910:-	-0.31734693877551	chr1:21678910:-;chr1:21715435:-;chr1:21721037:-;chr1:21747129:-;chr1:21756547:-	proximal	FALSE
MACIR	3.6787755854693	0.158914685057328	0.268120238484082	0.5	0.413793103448276	-0.0862068965517241	chr5:103277223:+_vs_chr5:103278314:+	-0.41871921182266	chr5:103277223:+;chr5:103278314:+;chr5:103278372:+	proximal	FALSE
BNIP2	1.98272820929071	0.159103290407931	0.268221093626974	0.571428571428571	0.230769230769231	-0.340659340659341	chr15:59671232:-_vs_chr15:59662856:-	-0.681318681318681	chr15:59662856:-;chr15:59671232:-	proximal	FALSE
ENC1	7.93959686738854	0.159596131435363	0.268834260233354	0.519841897233202	0.521338912133891	0.00149701490068965	chr5:74635493:-_vs_chr5:74629891:-	-0.0508773380521607	chr5:74627409:-;chr5:74628174:-;chr5:74629136:-;chr5:74629891:-;chr5:74635493:-;chr5:74636139:-	proximal	FALSE
UBE2G1	1.97216991833031	0.160217725635873	0.269663140480103	0.620689655172414	0.833333333333333	0.21264367816092	chr17:4272028:-_vs_chr17:4271431:-	0.425287356321839	chr17:4271431:-;chr17:4272028:-	distal	FALSE
FOS	1.96944018546762	0.160507295655148	0.269932301739918	0.855072463768116	0.796875	-0.058197463768116	chr14:75281900:+_vs_chr14:75282230:+	-0.116394927536232	chr14:75281900:+;chr14:75282230:+	proximal	FALSE
ZKSCAN1	3.64023740493443	0.162006519218941	0.272233715103984	0.227848101265823	0.261904761904762	0.0340566606389391	chr7:100034308:+_vs_chr7:100036741:+	0.306208559373116	chr7:100034308:+;chr7:100036741:+;chr7:100039344:+	distal	FALSE
CDH2	1.95088315217391	0.162491714452379	0.272828830233752	0.666666666666667	0.333333333333333	-0.333333333333333	chr18:28013878:-_vs_chr18:27950971:-	-0.666666666666667	chr18:27950971:-;chr18:28013878:-	proximal	FALSE
DDX3X	1.94798444976077	0.162804211117922	0.273133253462945	0.361111111111111	0.181818181818182	-0.179292929292929	chrX:41350204:+_vs_chrX:41350274:+	-0.358585858585859	chrX:41350204:+;chrX:41350274:+	proximal	FALSE
MBIP	1.93243628632911	0.164492149219432	0.275526977757121	0.848484848484849	0.652173913043478	-0.19631093544137	chr14:36314768:-_vs_chr14:36298564:-	-0.39262187088274	chr14:36298564:-;chr14:36314768:-	proximal	FALSE
POLR2J	1.93240383308056	0.16449569325269	0.275526977757121	0.0588235294117647	0.155844155844156	0.0970206264323911	chr7:102473457:-_vs_chr7:102473128:-	0.194041252864782	chr7:102473128:-;chr7:102473457:-	distal	FALSE
POU3F2	1.92849206349206	0.164923515174946	0.276021510123985	0.366666666666667	0.642857142857143	0.276190476190476	chr6:98837183:+_vs_chr6:98837880:+	0.552380952380952	chr6:98837183:+;chr6:98837880:+	distal	FALSE
GLRA2	1.91428866832093	0.166487643638367	0.278306760669634	0.871794871794872	0.709677419354839	-0.162117452440033	chrX:14731725:+_vs_chrX:14731812:+	-0.324234904880066	chrX:14731725:+;chrX:14731812:+	proximal	FALSE
PSMD10	1.9136686902779	0.166556303455506	0.278306760669634	0.704918032786885	0.823529411764706	0.118611378977821	chrX:108085038:-_vs_chrX:108084218:-	0.237222757955641	chrX:108084218:-;chrX:108085038:-	distal	FALSE
PSIP1	12.870168778056	0.168569527478769	0.281444872663029	0.328113348247576	0.402234636871508	0.0741212886239319	chr9:15490049:-_vs_chr9:15471191:-	0.124217314686363	chr9:15464613:-;chr9:15468650:-;chr9:15469954:-;chr9:15470842:-;chr9:15471191:-;chr9:15472631:-;chr9:15474079:-;chr9:15474208:-;chr9:15486882:-;chr9:15490049:-	distal	FALSE
PTPN11	1.89165489471651	0.169015383984447	0.2819631646279	0.839285714285714	0.647058823529412	-0.192226890756303	chr12:112450447:+_vs_chr12:112473017:+	-0.384453781512605	chr12:112450447:+;chr12:112473017:+	proximal	FALSE
RPAIN	3.53719475211841	0.170572069584445	0.284332304943807	0.680232558139535	0.605263157894737	-0.0749694002447981	chr17:5432821:+_vs_chr17:5432877:+	-0.164749082007344	chr17:5432713:+;chr17:5432821:+;chr17:5432877:+	proximal	FALSE
UTP4	1.86969907407407	0.17150954890484	0.285666304655901	0.875	0.685714285714286	-0.189285714285714	chr16:69168925:+_vs_chr16:69169021:+	-0.378571428571429	chr16:69168925:+;chr16:69169021:+	proximal	FALSE
MDH1	1.85463717636131	0.173245025101358	0.288326252806577	0.758620689655172	0.848484848484849	0.0898641588296761	chr2:63606958:+_vs_chr2:63607197:+	0.179728317659352	chr2:63606958:+;chr2:63607197:+	distal	FALSE
ATP1B1	1.84776624813505	0.174043416580178	0.289423636837005	0.545454545454545	0.724137931034483	0.178683385579937	chr1:169131618:+_vs_chr1:169131777:+	0.357366771159875	chr1:169131618:+;chr1:169131777:+	distal	FALSE
SMAP1	1.84394409937888	0.174489377371613	0.28972586813299	0.708333333333333	0.428571428571429	-0.279761904761905	chr6:70773392:+_vs_chr6:70861163:+	-0.55952380952381	chr6:70773392:+;chr6:70861163:+	proximal	FALSE
RFXAP	1.84382344263136	0.174503476771743	0.28972586813299	0.4	0.619047619047619	0.219047619047619	chr13:36828649:+_vs_chr13:36829104:+	0.438095238095238	chr13:36828649:+;chr13:36829104:+	distal	FALSE
KDM4A	3.48801008124376	0.174818840109496	0.289966344833971	0.512820512820513	0.370967741935484	-0.141852770885029	chr1:43704295:+_vs_chr1:43705513:+	-0.283705541770058	chr1:43704295:+;chr1:43704483:+;chr1:43705513:+	proximal	FALSE
SLC39A6	3.48677463435926	0.174926863165931	0.289966344833971	0.278571428571429	0.205882352941176	-0.0726890756302521	chr18:36122053:-_vs_chr18:36108531:-	-0.145378151260504	chr18:36108531:-;chr18:36109164:-;chr18:36122053:-	proximal	FALSE
CHD9	3.48380042923985	0.175187190870928	0.290166850750416	0.46551724137931	0.558823529411765	0.0933062880324544	chr16:53209809:+_vs_chr16:53222755:+	0.400608519269777	chr16:53209809:+;chr16:53222755:+;chr16:53242979:+	distal	FALSE
TBC1D16	1.83568082137161	0.175458026230099	0.290362355831601	0.526315789473684	0.833333333333333	0.307017543859649	chr17:80013054:-_vs_chr17:79940269:-	0.614035087719298	chr17:79940269:-;chr17:80013054:-	distal	FALSE
HSD17B7	1.834608739214	0.175584152733903	0.290362355831601	0.428571428571429	0.210526315789474	-0.218045112781955	chr1:162812526:+_vs_chr1:162812818:+	-0.43609022556391	chr1:162812526:+;chr1:162812818:+	proximal	FALSE
CCNG1	1.82002651243048	0.177310120937074	0.292799931894164	0.884615384615385	0.705882352941177	-0.178733031674208	chr5:163444608:+_vs_chr5:163445016:+	-0.357466063348416	chr5:163444608:+;chr5:163445016:+	proximal	FALSE
RNF126	1.81978021978022	0.177339440018511	0.292799931894164	0.523809523809524	0.8	0.276190476190476	chr19:647810:-_vs_chr19:647531:-	0.552380952380952	chr19:647531:-;chr19:647810:-	distal	FALSE
SEC62	3.45609864264579	0.177630572404263	0.29304821849895	0.596774193548387	0.404761904761905	-0.192012288786482	chr3:169982785:+_vs_chr3:169994158:+	-0.384024577572965	chr3:169982785:+;chr3:169992967:+;chr3:169994158:+	proximal	FALSE
OLA1	1.81398554902544	0.178030864440996	0.293476056821974	0.848484848484849	0.730769230769231	-0.117715617715618	chr2:174123182:-_vs_chr2:174075007:-	-0.235431235431235	chr2:174075007:-;chr2:174123182:-	proximal	FALSE
PRKX	3.44813797313797	0.178339010520068	0.293751439796504	0.474358974358974	0.5	0.0256410256410257	chrX:3608373:-_vs_chrX:3608297:-	0.342948717948718	chrX:3604373:-;chrX:3608297:-;chrX:3608373:-	distal	FALSE
NPM1	3.43708471085661	0.179327353035837	0.295145888553844	0.902985074626866	0.85126582278481	-0.0517192518420555	chr5:171405383:+_vs_chr5:171410884:+	-0.163517853769129	chr5:171392957:+;chr5:171405383:+;chr5:171410884:+	proximal	FALSE
COPZ1	1.78008619954823	0.182138741986296	0.299410316530784	0.741379310344828	0.848101265822785	0.106721955477957	chr12:54350877:+_vs_chr12:54351846:+	0.213443910955914	chr12:54350877:+;chr12:54351846:+	distal	FALSE
SLC25A4	1.77827895923134	0.182360802413326	0.299410316530784	0.833333333333333	0.716216216216216	-0.117117117117117	chr4:185147192:+_vs_chr4:185147271:+	-0.234234234234234	chr4:185147192:+;chr4:185147271:+	proximal	FALSE
FAM49A	1.77735700197239	0.182474206563689	0.299410316530784	0.222222222222222	0.0961538461538462	-0.126068376068376	chr2:16552488:-_vs_chr2:16550140:-	-0.252136752136752	chr2:16550140:-;chr2:16552488:-	proximal	FALSE
EMC10	3.40208026340026	0.182493607914296	0.299410316530784	0.758333333333333	0.844262295081967	0.085928961748634	chr19:50483135:+_vs_chr19:50483351:+	0.237978142076503	chr19:50482968:+;chr19:50483135:+;chr19:50483351:+	distal	FALSE
RAB5B	1.77585694827074	0.182658893390608	0.29944552444035	0.827586206896552	0.619047619047619	-0.208538587848933	chr12:55993994:+_vs_chr12:55994706:+	-0.417077175697865	chr12:55993994:+;chr12:55994706:+	proximal	FALSE
