gene_id	chisq	pvalue	adj_pvalue	IP	PgS	dWARM	MPRO_comparsion	MPRO	feature_id	Note	sig
POLR2K	4.48836616847826	0.0341262778329384	0.0737767791577443	0.6875	0.956521739130435	-0.269021739130435	chr8:100153613:+_vs_chr8:100154002:+	-0.53804347826087	chr8:100153613:+;chr8:100154002:+	proximal	FALSE
ARF4	4.46720750909363	0.0345514165725334	0.0745830427222812	0.885245901639344	1	-0.114754098360656	chr3:57587443:-_vs_chr3:57571363:-	-0.229508196721312	chr3:57571363:-;chr3:57587443:-	proximal	FALSE
YBEY	4.45878692386045	0.0347221474273955	0.0748385349528629	0.454545454545455	1	-0.545454545454545	chr21:46296708:+_vs_chr21:46297723:+	-1.09090909090909	chr21:46296708:+;chr21:46297723:+	proximal	FALSE
NT5C2	6.71315956770502	0.0348542644345082	0.0750101564411327	0.557692307692308	0.545454545454545	0.0122377622377623	chr10:103089444:-_vs_chr10:103088390:-	0.646853146853147	chr10:103088038:-;chr10:103088390:-;chr10:103089444:-	distal	FALSE
UBE3A	4.43523632759744	0.0352043455929093	0.07564963887559	0.518518518518518	0.821428571428571	-0.302910052910053	chr15:25375498:-_vs_chr15:25370920:-	-0.605820105820106	chr15:25370920:-;chr15:25375498:-	proximal	FALSE
TMEM69	4.41706730769231	0.0355811397460741	0.0763445175632731	0.35	1	-0.65	chr1:45694142:+_vs_chr1:45694431:+	-1.3	chr1:45694142:+;chr1:45694431:+	proximal	FALSE
EIF3I	4.40384048821549	0.035858093480656	0.0768234116699513	0.704	0.458333333333333	0.245666666666667	chr1:32231341:+_vs_chr1:32231604:+	0.491333333333333	chr1:32231341:+;chr1:32231604:+	distal	FALSE
MDH1	4.39272660818713	0.0360925487081247	0.0772099582393864	0.87037037037037	0.697368421052632	0.173001949317739	chr2:63606958:+_vs_chr2:63607197:+	0.346003898635478	chr2:63606958:+;chr2:63607197:+	distal	FALSE
CSDE1	6.61561181729723	0.0365963815341809	0.078170746206793	0.850467289719626	0.763636363636364	0.0868309260832625	chr1:114733736:-_vs_chr1:114725240:-	0.177060322854715	chr1:114717997:-;chr1:114725240:-;chr1:114733736:-	distal	FALSE
RPA3	4.34179144442302	0.0371877753677499	0.0793154194037531	0.657894736842105	0.388888888888889	0.269005847953216	chr7:7636944:-_vs_chr7:7636717:-	0.538011695906433	chr7:7636717:-;chr7:7636944:-	distal	FALSE
THUMPD3	4.33894230769231	0.0372500572178399	0.0793298535980526	0	0.692307692307692	-0.692307692307692	chr3:9371189:+_vs_chr3:9385686:+	-1.38461538461538	chr3:9371189:+;chr3:9385686:+	proximal	FALSE
LUC7L2	4.33384392076503	0.0373617803042494	0.0794493810338875	0.732142857142857	0.571428571428571	0.160714285714286	chr7:139409614:+_vs_chr7:139423136:+	0.321428571428571	chr7:139409614:+;chr7:139423136:+	distal	FALSE
VPS29	8.4325643654591	0.0378687306416898	0.0804077505007053	0.631578947368421	0.434343434343434	0.197235513024987	chr12:110496377:-_vs_chr12:110491624:-	0.481658692185008	chr12:110491582:-;chr12:110491624:-;chr12:110491923:-;chr12:110496377:-	distal	FALSE
CHD3	6.53393393393393	0.0381218768168964	0.0807141307169433	0.364864864864865	0.0833333333333333	0.281531531531532	chr17:7893896:+_vs_chr17:7894250:+	0.599099099099099	chr17:7893896:+;chr17:7894250:+;chr17:7912755:+	distal	FALSE
SNX6	8.41681848394282	0.038138788231357	0.0807141307169433	0.460526315789474	0.617283950617284	-0.15675763482781	chr14:34581566:-_vs_chr14:34561409:-	-0.377680311890838	chr14:34561409:-;chr14:34562403:-;chr14:34562484:-;chr14:34581566:-	proximal	FALSE
CCNH	4.296875	0.0381824719136835	0.0807141307169433	0.458333333333333	0	0.458333333333333	chr5:87394276:-_vs_chr5:87393558:-	0.916666666666667	chr5:87393558:-;chr5:87394276:-	distal	FALSE
AKIRIN1	4.26390016233766	0.0389304430751969	0.0821737121926978	0.888888888888889	0.375	0.513888888888889	chr1:39005148:+_vs_chr1:39005883:+	1.02777777777778	chr1:39005148:+;chr1:39005883:+	distal	FALSE
KIN	4.21046176046176	0.0401753991863419	0.0846764681965821	0.642857142857143	0.166666666666667	0.476190476190476	chr10:7778917:-_vs_chr10:7755806:-	0.952380952380953	chr10:7755806:-;chr10:7778917:-	distal	FALSE
RPL14	6.40256689270114	0.0407099214345258	0.0856766976876839	0.49738219895288	0.5	-0.00261780104712039	chr3:40462280:+_vs_chr3:40462365:+	-0.0908775701258625	chr3:40461659:+;chr3:40462280:+;chr3:40462365:+	proximal	FALSE
RPS6	8.25944397380564	0.0409433188162939	0.0860411802771824	0.841503267973856	0.862424242424242	-0.0209209744503861	chr9:19376539:-_vs_chr9:19376255:-	-0.118413547237077	chr9:19376255:-;chr9:19376539:-;chr9:19378372:-;chr9:19378772:-	proximal	FALSE
ZCRB1	4.15642857142857	0.0414767723196317	0.0869243514110896	0.833333333333333	0.5	0.333333333333333	chr12:42313875:-_vs_chr12:42312766:-	0.666666666666667	chr12:42312766:-;chr12:42313875:-	distal	FALSE
MED10	4.15362116331944	0.0415455862993559	0.0869243514110896	0.865384615384615	0.619047619047619	0.246336996336996	chr5:6372062:-_vs_chr5:6371926:-	0.492673992673993	chr5:6371926:-;chr5:6372062:-	distal	FALSE
SPECC1L	6.36190476190476	0.0415460685890652	0.0869243514110896	0.455357142857143	0.0625	0.392857142857143	chr22:24324294:+_vs_chr22:24334540:+	0.785714285714286	chr22:24324294:+;chr22:24330405:+;chr22:24334540:+	distal	FALSE
METTL17	4.13825892857143	0.0419242688390733	0.0874595330964026	0.52	1	-0.48	chr14:20993424:+_vs_chr14:20997019:+	-0.96	chr14:20993424:+;chr14:20997019:+	proximal	FALSE
PEX19	4.13825892857143	0.0419242688390733	0.0874595330964026	0.52	1	-0.48	chr1:160278483:-_vs_chr1:160276874:-	-0.96	chr1:160276874:-;chr1:160278483:-	proximal	FALSE
JKAMP	4.1282400139543	0.0421731900852957	0.0878505665187866	0.333333333333333	0.08	0.253333333333333	chr14:59504709:+_vs_chr14:59505343:+	0.506666666666667	chr14:59504709:+;chr14:59505343:+	distal	FALSE
ECI2	4.1100569259962	0.042628927562093	0.0886378622181177	0.548387096774194	0.882352941176471	-0.333965844402277	chr6:4130388:-_vs_chr6:4115706:-	-0.667931688804554	chr6:4115706:-;chr6:4130388:-	proximal	FALSE
FMNL2	4.10607769423559	0.042729351017789	0.0886378622181177	0.684210526315789	1	-0.315789473684211	chr2:152558773:+_vs_chr2:152618891:+	-0.631578947368421	chr2:152558773:+;chr2:152618891:+	proximal	FALSE
SF3B1	8.16404912005288	0.0427402241801126	0.0886378622181177	0.582417582417582	0.68	-0.0975824175824176	chr2:197408481:-_vs_chr2:197391980:-	-0.338901098901099	chr2:197391980:-;chr2:197405105:-;chr2:197408481:-;chr2:197418512:-	proximal	FALSE
GNG4	6.30246950837589	0.0427992476770477	0.0886378622181177	0.530612244897959	0.734042553191489	-0.20343030829353	chr1:235551743:-_vs_chr1:235550832:-	-0.40686061658706	chr1:235550832:-;chr1:235551606:-;chr1:235551743:-	proximal	FALSE
PTPRZ1	4.08548095261382	0.0432531399676193	0.0894175597745482	0.727272727272727	0.230769230769231	0.496503496503497	chr7:121968006:+_vs_chr7:122038883:+	0.993006993006993	chr7:121968006:+;chr7:122038883:+	distal	FALSE
RBM18	4.08361691784152	0.0433008756920835	0.0894175597745482	0.727272727272727	0.166666666666667	0.560606060606061	chr9:122240712:-_vs_chr9:122239998:-	1.12121212121212	chr9:122239998:-;chr9:122240712:-	distal	FALSE
MAT2B	6.27562416749206	0.0433776007114986	0.0894467408610845	0.75	0.753731343283582	-0.00373134328358216	chr5:163519151:+_vs_chr5:163519211:+	-0.25	chr5:163519151:+;chr5:163519211:+;chr5:163519322:+	proximal	FALSE
MRPS30	4.06125	0.0438780078904137	0.0903482323853044	0.433333333333333	0.8	-0.366666666666667	chr5:44815181:+_vs_chr5:44815311:+	-0.733333333333333	chr5:44815181:+;chr5:44815311:+	proximal	FALSE
SEMA5B	4.04583573625529	0.044280448333004	0.0910456988026803	0.647058823529412	1	-0.352941176470588	chr3:122947892:-_vs_chr3:122909190:-	-0.705882352941176	chr3:122909190:-;chr3:122947892:-	proximal	FALSE
PFDN4	6.22851493010223	0.0444114719772795	0.0911838986430063	0.402597402597403	0.555555555555556	-0.152958152958153	chr20:54219203:+_vs_chr20:54219484:+	-0.305916305916306	chr20:54219203:+;chr20:54219410:+;chr20:54219484:+	proximal	FALSE
DIS3	4.02600892196746	0.0448038139566404	0.0918574607518495	0.25	0.692307692307692	-0.442307692307692	chr13:72778224:-_vs_chr13:72768801:-	-0.884615384615385	chr13:72768801:-;chr13:72778224:-	proximal	FALSE
KAT6B	4.01785714285714	0.0450208810025388	0.0921702563791232	0.392857142857143	0.875	-0.482142857142857	chr10:74960038:+_vs_chr10:74972543:+	-0.964285714285714	chr10:74960038:+;chr10:74972543:+	proximal	FALSE
RPS24	6.17711025682355	0.0455677464047996	0.0931563799892112	0.903587443946188	0.950867052023121	-0.0472796080769331	chr10:78037246:+_vs_chr10:78040697:+	-0.125741983980922	chr10:78035695:+;chr10:78037246:+;chr10:78040697:+	proximal	FALSE
CEP152	6.16289363066401	0.0458928101713591	0.0936868939069603	0.568965517241379	0.704545454545455	-0.135579937304075	chr15:48772537:-_vs_chr15:48744970:-	-0.603448275862069	chr15:48744970:-;chr15:48772537:-;chr15:48793322:-	proximal	FALSE
SPCS2	7.98872321715242	0.0462453386074332	0.0942718814122997	0.415770609318996	0.391156462585034	0.0246141467339623	chr11:74977039:+_vs_chr11:74977636:+	0.191463682247092	chr11:74977039:+;chr11:74977116:+;chr11:74977636:+;chr11:74977720:+	distal	FALSE
RSU1	3.96190476190476	0.046541011806043	0.094730863308666	0.619047619047619	0	0.619047619047619	chr10:16592913:-_vs_chr10:16592743:-	1.23809523809524	chr10:16592743:-;chr10:16592913:-	distal	FALSE
ANKRD10	3.95966139124034	0.0466030769111212	0.094730863308666	0.454545454545455	0.9	-0.445454545454545	chr13:110892710:-_vs_chr13:110878540:-	-0.890909090909091	chr13:110878540:-;chr13:110892710:-	proximal	FALSE
GLO1	3.94636546831669	0.0469727176314986	0.0953466100787094	1	0.841463414634146	0.158536585365854	chr6:38682010:-_vs_chr6:38675945:-	0.317073170731707	chr6:38675945:-;chr6:38682010:-	distal	FALSE
HMGN3	7.95008800366633	0.0470545777089018	0.0953772929730789	0.872727272727273	0.838709677419355	0.034017595307918	chr6:79202275:-_vs_chr6:79201821:-	0.129325513196481	chr6:79201245:-;chr6:79201494:-;chr6:79201821:-;chr6:79202275:-	distal	FALSE
PRPSAP2	6.10650342865771	0.0472051768051859	0.0955347000496618	0.644927536231884	0.512820512820513	0.132107023411371	chr17:18931046:+_vs_chr17:18931190:+	0.311036789297659	chr17:18931046:+;chr17:18931190:+;chr17:18931268:+	distal	FALSE
PBK	3.93589642065252	0.0472659432715962	0.0955347000496618	0	0.426829268292683	-0.426829268292683	chr8:27809901:-_vs_chr8:27809666:-	-0.853658536585366	chr8:27809666:-;chr8:27809901:-	proximal	FALSE
TET2	3.92146588693957	0.0476732939082806	0.0962219449080975	0.68	0.222222222222222	0.457777777777778	chr4:105235063:+_vs_chr4:105236201:+	0.915555555555556	chr4:105235063:+;chr4:105236201:+	distal	FALSE
BAZ1B	6.083146697181	0.0477596877130572	0.0962603578871069	0.556603773584906	0.1875	0.369103773584906	chr7:73478003:-_vs_chr7:73459553:-	0.738207547169811	chr7:73459553:-;chr7:73477076:-;chr7:73478003:-	distal	FALSE
RSRC1	3.90775240384615	0.0480638365995698	0.0967369330996975	0.4375	0.0769230769230769	0.360576923076923	chr3:158203197:+_vs_chr3:158537121:+	0.721153846153846	chr3:158203197:+;chr3:158537121:+	distal	FALSE
LINC00461	3.90112236950313	0.0482538609017543	0.0969827949769436	0.301075268817204	0.480769230769231	-0.179693961952026	chr5:88667135:-_vs_chr5:88667044:-	-0.359387923904053	chr5:88667044:-;chr5:88667135:-	proximal	FALSE
ADK	6.02032248597887	0.0492837314635647	0.0989135565469579	0.514705882352941	0.670731707317073	-0.156025824964132	chr10:74708529:+_vs_chr10:74709026:+	-0.488522238163558	chr10:74398519:+;chr10:74708529:+;chr10:74709026:+	proximal	FALSE
TTC1	3.85869692293303	0.0494887500382449	0.0991857276362581	0.888888888888889	0.6	0.288888888888889	chr5:160035196:+_vs_chr5:160065543:+	0.577777777777778	chr5:160035196:+;chr5:160065543:+	distal	FALSE
MAP4	7.80982905982906	0.0501098949773103	0.100289971880359	0.363247863247863	0.19047619047619	0.172771672771673	chr3:47916689:-_vs_chr3:47916622:-	0.804029304029304	chr3:47850695:-;chr3:47877418:-;chr3:47916622:-;chr3:47916689:-	distal	FALSE
PRELID3B	3.81609059343434	0.0507625484512225	0.101454100331185	0.4	0.75	-0.35	chr20:59034274:-_vs_chr20:59033145:-	-0.7	chr20:59033145:-;chr20:59034274:-	proximal	FALSE
NPIPA7	3.80653782894737	0.0510528745704129	0.101891840448492	0.357142857142857	0.857142857142857	-0.5	chr16:18317937:-_vs_chr16:16393954:+	-1	chr16:16393954:+;chr16:18317937:-	proximal	FALSE
MFN2	3.79750809314954	0.0513289193796207	0.102299896504153	0.5	1	-0.5	chr1:12009683:+_vs_chr1:12013493:+	-1	chr1:12009683:+;chr1:12013493:+	proximal	FALSE
ARGLU1	10.9834489144873	0.0517091320717652	0.102914136114976	0.657142857142857	0.545132743362832	0.112010113780025	chr13:106559584:-_vs_chr13:106543964:-	0.216940581542351	chr13:106543327:-;chr13:106543964:-;chr13:106544123:-;chr13:106557173:-;chr13:106559004:-;chr13:106559584:-	distal	FALSE
C18orf21	3.76393976393976	0.0523690488532017	0.104082574146349	1	0.461538461538462	0.538461538461538	chr18:35975902:+_vs_chr18:35979278:+	1.07692307692308	chr18:35975902:+;chr18:35979278:+	distal	FALSE
SLC25A6	7.70415485331568	0.0525384781592108	0.104274285124323	0.342222222222222	0.361240310077519	-0.0190180878552972	chrX:1386272:-_vs_chrY:1386272:-	-0.18515503875969	chrX:1386138:-;chrX:1386272:-;chrY:1386138:-;chrY:1386272:-	proximal	FALSE
ACTR1A	3.74699746324665	0.0529024611228884	0.10485106372345	0.5625	0.75	-0.1875	chr10:102480801:-_vs_chr10:102479229:-	-0.375	chr10:102479229:-;chr10:102480801:-	proximal	FALSE
SUDS3	3.73222912353347	0.053372120945022	0.105635402812239	0.888888888888889	0.434782608695652	0.454106280193237	chr12:118391160:+_vs_chr12:118391243:+	0.908212560386473	chr12:118391160:+;chr12:118391243:+	distal	FALSE
SOD1	3.70059207169411	0.0543931635582919	0.10737289486839	0.309859154929577	0.5	-0.190140845070423	chr21:31668677:+_vs_chr21:31668926:+	-0.380281690140845	chr21:31668677:+;chr21:31668926:+	proximal	FALSE
ANAPC7	3.70037430295623	0.0544002630403878	0.10737289486839	0.207547169811321	0.473684210526316	-0.266137040714995	chr12:110375474:-_vs_chr12:110373478:-	-0.53227408142999	chr12:110373478:-;chr12:110375474:-	proximal	FALSE
ACTL6A	3.67947982405814	0.0550860334139377	0.108576471377265	0.933333333333333	0.743243243243243	0.19009009009009	chr3:179588001:+_vs_chr3:179588407:+	0.38018018018018	chr3:179588001:+;chr3:179588407:+	distal	FALSE
POLR2B	3.67101187311714	0.0553665614545746	0.108979085838274	0.416666666666667	0.625	-0.208333333333333	chr4:57005348:+_vs_chr4:57031162:+	-0.416666666666667	chr4:57005348:+;chr4:57031162:+	proximal	FALSE
RFC2	3.64571428571429	0.0562136863517601	0.110473782758005	0.5	0.733333333333333	-0.233333333333333	chr7:74231847:-_vs_chr7:74231664:-	-0.466666666666667	chr7:74231664:-;chr7:74231847:-	proximal	FALSE
CBX5	3.64373462812773	0.0562805555268214	0.110473782758005	0.838709677419355	0.608695652173913	0.230014025245442	chr12:54241769:-_vs_chr12:54240386:-	0.460028050490884	chr12:54240386:-;chr12:54241769:-	distal	FALSE
NCAPG	5.74196440342782	0.0566432641373315	0.111033229701299	0.35	0.414634146341463	-0.0646341463414635	chr4:17825486:+_vs_chr4:17843514:+	-0.602439024390244	chr4:17825048:+;chr4:17825486:+;chr4:17843514:+	proximal	FALSE
PPP2R5E	3.6177997517445	0.0571644275359322	0.111801012102911	0.444444444444444	0	0.444444444444444	chr14:63376081:-_vs_chr14:63374734:-	0.888888888888889	chr14:63374734:-;chr14:63376081:-	distal	FALSE
HNRNPU	13.6791419484029	0.0571914204669194	0.111801012102911	0.400287631831256	0.381924198250729	0.0183634335805271	chr1:244856592:-_vs_chr1:244854436:-	-0.0635803314614437	chr1:244853388:-;chr1:244853658:-;chr1:244854133:-;chr1:244854436:-;chr1:244855993:-;chr1:244856592:-;chr1:244858777:-;chr1:244862694:-	proximal	FALSE
MRPS36	3.61472727272727	0.0572701110848341	0.111801897186104	0.5	0.85	-0.35	chr5:69229355:+_vs_chr5:69229462:+	-0.7	chr5:69229355:+;chr5:69229462:+	proximal	FALSE
LINC01102	3.60842684652208	0.057487475215445	0.11200108822857	1	0.518518518518518	0.481481481481482	chr2:104507569:+_vs_chr2:104512757:+	0.962962962962963	chr2:104507569:+;chr2:104512757:+	distal	FALSE
GUF1	3.60618175475318	0.0575651422347592	0.11200108822857	0.384615384615385	0.857142857142857	-0.472527472527472	chr4:44689966:+_vs_chr4:44698741:+	-0.945054945054945	chr4:44689966:+;chr4:44698741:+	proximal	FALSE
EIF1B	5.70821274024952	0.057607277710286	0.11200108822857	0.692857142857143	0.75609756097561	-0.0632404181184669	chr3:40312362:+_vs_chr3:40312403:+	-0.379442508710802	chr3:40312321:+;chr3:40312362:+;chr3:40312403:+	proximal	FALSE
NIPSNAP1	3.59818316869887	0.0578427534247867	0.112306106853288	0.328947368421053	0	0.328947368421053	chr22:29555406:-_vs_chr22:29554808:-	0.657894736842105	chr22:29554808:-;chr22:29555406:-	distal	FALSE
PTBP1	3.59412477954145	0.0579841535634636	0.112427890694965	0.714285714285714	0.416666666666667	0.297619047619048	chr19:812218:+_vs_chr19:812312:+	0.595238095238095	chr19:812218:+;chr19:812312:+	distal	FALSE
CYB5A	3.54662698412698	0.0596666246187532	0.115533342249591	0.375	0.714285714285714	-0.339285714285714	chr18:74253428:-_vs_chr18:74253296:-	-0.678571428571429	chr18:74253296:-;chr18:74253428:-	proximal	FALSE
VBP1	3.51839378862326	0.0606912379641264	0.11735829370871	0.782608695652174	0.9375	-0.154891304347826	chrX:155238990:+_vs_chrX:155239814:+	-0.309782608695652	chrX:155238990:+;chrX:155239814:+	proximal	FALSE
RPS8	3.49840727355563	0.0614278797311003	0.118622216399652	0.81705948372615	0.862068965517241	-0.045009481791091	chr1:44778056:+_vs_chr1:44778740:+	-0.090018963582182	chr1:44778056:+;chr1:44778740:+	proximal	FALSE
TROAP	3.49499140565317	0.0615547276859007	0.118706755550813	0	0.628571428571429	-0.628571428571429	chr12:49324372:+_vs_chr12:49331731:+	-1.25714285714286	chr12:49324372:+;chr12:49331731:+	proximal	FALSE
PIP4P1	3.49174382716049	0.0616755848848632	0.118779529380687	0.6	1	-0.4	chr14:20458915:-_vs_chr14:20457858:-	-0.8	chr14:20457858:-;chr14:20458915:-	proximal	FALSE
PRPF6	3.47763483822212	0.062203586062973	0.119557270923794	0.766233766233766	0.541666666666667	0.2245670995671	chr20:63984997:+_vs_chr20:64033097:+	0.449134199134199	chr20:63984997:+;chr20:64033097:+	distal	FALSE
CASTOR3	3.47426470588235	0.0623304176614604	0.119557270923794	0.566666666666667	0	0.566666666666667	chr7:100223304:-_vs_chr7:100200653:-	1.13333333333333	chr7:100200653:-;chr7:100223304:-	distal	FALSE
PLEKHA1	3.47426470588235	0.0623304176614604	0.119557270923794	0.566666666666667	0	0.566666666666667	chr10:122430145:+_vs_chr10:122430566:+	1.13333333333333	chr10:122430145:+;chr10:122430566:+	distal	FALSE
SEC11A	3.47028523875115	0.062480535787178	0.119684565200908	0.590909090909091	0.857142857142857	-0.266233766233766	chr15:84669729:-_vs_chr15:84669544:-	-0.532467532467532	chr15:84669544:-;chr15:84669729:-	proximal	FALSE
RMI1	3.44996438746439	0.0632531326501306	0.121002311321334	0.52	0	0.52	chr9:84002242:+_vs_chr9:84002274:+	1.04	chr9:84002242:+;chr9:84002274:+	distal	FALSE
DCAF12	3.44692170574524	0.0633696888141027	0.121063215662236	0.615384615384615	0.2	0.415384615384615	chr9:34087705:-_vs_chr9:34086387:-	0.830769230769231	chr9:34086387:-;chr9:34087705:-	distal	FALSE
COPB1	5.50616940789474	0.0637309665179358	0.121590856013525	0.38	0.46875	-0.08875	chr11:14475916:-_vs_chr11:14464934:-	-0.505	chr11:14457550:-;chr11:14464934:-;chr11:14475916:-	proximal	FALSE
DDX1	5.48561718408173	0.0643892495641111	0.12268298350282	0.603174603174603	0.630952380952381	-0.0277777777777778	chr2:15628838:+_vs_chr2:15631101:+	-0.373015873015873	chr2:15602618:+;chr2:15628838:+;chr2:15631101:+	proximal	FALSE
MPPED2	3.40617099052008	0.0649529979856466	0.123452621960178	0.26027397260274	0.45	-0.18972602739726	chr11:30411121:-_vs_chr11:30410224:-	-0.37945205479452	chr11:30410224:-;chr11:30411121:-	proximal	FALSE
CEP192	3.40584150326797	0.0649659704087149	0.123452621960178	0.521739130434783	0	0.521739130434783	chr18:13019175:+_vs_chr18:13031017:+	1.04347826086957	chr18:13019175:+;chr18:13031017:+	distal	FALSE
BRD9	3.35890717072782	0.0668424121820848	0.126849677301725	0.384615384615385	0.75	-0.365384615384615	chr5:889093:-_vs_chr5:863741:-	-0.730769230769231	chr5:863741:-;chr5:889093:-	proximal	FALSE
EIF2AK1	5.38996854876274	0.0675434439283131	0.128010054872095	0.487341772151899	0.478021978021978	0.00931979412992073	chr7:6041141:-_vs_chr7:6024756:-	0.27389066629573	chr7:6023831:-;chr7:6024756:-;chr7:6041141:-	distal	FALSE
PTPRN2	3.32680167055167	0.0681592972239631	0.128888944961604	1	0.607142857142857	0.392857142857143	chr7:158308463:-_vs_chr7:157539056:-	0.785714285714286	chr7:157539056:-;chr7:158308463:-	distal	FALSE
CEP63	3.32551476301476	0.0682126577242447	0.128888944961604	0.454545454545455	0.888888888888889	-0.434343434343434	chr3:134545792:+_vs_chr3:134546228:+	-0.868686868686869	chr3:134545792:+;chr3:134546228:+	proximal	FALSE
SAFB	5.36834212332706	0.0682777686045727	0.128888944961604	0.510869565217391	0.706896551724138	-0.196026986506747	chr19:5653396:+_vs_chr19:5668478:+	-0.392053973013493	chr19:5653396:+;chr19:5654100:+;chr19:5668478:+	proximal	FALSE
PHF6	5.35201553855602	0.0688374211890604	0.129747839335991	0.393617021276596	0.526315789473684	-0.132698768197088	chrX:134415115:+_vs_chrX:134425273:+	-0.456886898096305	chrX:134413556:+;chrX:134415115:+;chrX:134425273:+	proximal	FALSE
ITSN1	3.30869130869131	0.0689143527333922	0.129747839335991	0.478260869565217	0.846153846153846	-0.367892976588629	chr21:33774850:+_vs_chr21:33794454:+	-0.735785953177257	chr21:33774850:+;chr21:33794454:+	proximal	FALSE
PPAT	3.28215939153439	0.0700367237256301	0.131664910299362	0.566666666666667	0.821428571428571	-0.254761904761905	chr4:56403041:-_vs_chr4:56395461:-	-0.509523809523809	chr4:56395461:-;chr4:56403041:-	proximal	FALSE
CDK5RAP2	5.31518392480959	0.0701168626576727	0.131664910299362	0.25	0.590909090909091	-0.340909090909091	chr9:120527870:-_vs_chr9:120411354:-	-0.681818181818182	chr9:120411354:-;chr9:120491437:-;chr9:120527870:-	proximal	FALSE
HLTF	5.28614633230018	0.0711423011538338	0.133415155313423	0.490384615384615	0.166666666666667	0.323717948717949	chr3:149074270:-_vs_chr3:149059730:-	0.647435897435897	chr3:149059730:-;chr3:149071619:-;chr3:149074270:-	distal	FALSE
PPP2R2B	5.27442827442827	0.0715603494374557	0.134023249470674	0.72972972972973	0.75	-0.0202702702702703	chr5:146589594:-_vs_chr5:146589510:-	-0.466216216216216	chr5:146589510:-;chr5:146589594:-;chr5:146698030:-	proximal	FALSE
GMPS	3.22549127960998	0.0725000393979816	0.135372854865697	0.894736842105263	0.716981132075472	0.177755710029792	chr3:155914547:+_vs_chr3:155937713:+	0.355511420059583	chr3:155914547:+;chr3:155937713:+	distal	FALSE
RPL17	3.22514799120627	0.0725152418471431	0.135372854865697	0.902147971360382	0.841726618705036	0.0604213526553459	chr18:49489360:-_vs_chr18:49488484:-	0.120842705310692	chr18:49488484:-;chr18:49489360:-	distal	FALSE
PSMB2	3.22222325985871	0.0726449016446465	0.135372854865697	0.202380952380952	0.0540540540540541	0.148326898326898	chr1:35603138:-_vs_chr1:35601820:-	0.296653796653797	chr1:35601820:-;chr1:35603138:-	distal	FALSE
ELAVL2	8.57453467440006	0.0726598878110494	0.135372854865697	0.361788617886179	0.5	-0.138211382113821	chr9:23691880:-_vs_chr9:23690853:-	-0.273519163763066	chr9:23690104:-;chr9:23690853:-;chr9:23691569:-;chr9:23691880:-;chr9:23692087:-	proximal	FALSE
AMZ2	3.20571428571429	0.0733814601240912	0.13639555856079	0.764705882352941	0.4	0.364705882352941	chr17:68257076:+_vs_chr17:68257141:+	0.729411764705882	chr17:68257076:+;chr17:68257141:+	distal	FALSE
HSPE1-MOB4	3.20530751589071	0.073399709260495	0.13639555856079	0.82089552238806	0.608695652173913	0.212199870214147	chr2:197550913:+_vs_chr2:197552617:+	0.424399740428293	chr2:197550913:+;chr2:197552617:+	distal	FALSE
SLA	5.2080971659919	0.0739734833578983	0.137168988266154	0.653846153846154	0	0.653846153846154	chr8:133060160:-_vs_chr8:133036728:-	1.30769230769231	chr8:133036728:-;chr8:133038598:-;chr8:133060160:-	distal	FALSE
CCDC82	5.20716685330347	0.074007900597064	0.137168988266154	0.51063829787234	1	-0.48936170212766	chr11:96384198:-_vs_chr11:96352769:-	-1	chr11:96352769:-;chr11:96384198:-;chr11:96384480:-	proximal	FALSE
LTA4H	3.18516478104244	0.0743095048584444	0.137549588656369	0.733333333333333	1	-0.266666666666667	chr12:96000923:-_vs_chr12:96000830:-	-0.533333333333333	chr12:96000830:-;chr12:96000923:-	proximal	FALSE
SBDS	6.85466413285962	0.0766772541968596	0.141744287764746	0.680555555555555	0.436507936507937	0.244047619047619	chr7:66993378:-_vs_chr7:66987700:-	0.446428571428571	chr7:66987700:-;chr7:66987972:-;chr7:66991268:-;chr7:66993378:-	distal	FALSE
SSTR2	3.13190406976744	0.0767740229040684	0.141744287764746	0.395348837209302	0	0.395348837209302	chr17:73172600:+_vs_chr17:73176633:+	0.790697674418605	chr17:73172600:+;chr17:73176633:+	distal	FALSE
HNRNPM	6.74550916704334	0.0804671530059471	0.148083911538927	0.816666666666667	0.807142857142857	0.00952380952380971	chr19:8473702:+_vs_chr19:8489114:+	-0.145714285714286	chr19:8455573:+;chr19:8466331:+;chr19:8473702:+;chr19:8489114:+	proximal	FALSE
POMZP3	3.05440091706539	0.0805186838808581	0.148083911538927	1	0.368421052631579	0.631578947368421	chr7:76625526:-_vs_chr7:76609988:-	1.26315789473684	chr7:76609988:-;chr7:76625526:-	distal	FALSE
PRR14L	3.05440091706539	0.0805186838808581	0.148083911538927	0.631578947368421	0	0.631578947368421	chr22:31717029:-_vs_chr22:31714340:-	1.26315789473684	chr22:31714340:-;chr22:31717029:-	distal	FALSE
SEPHS1	3.04546130952381	0.0809631105300971	0.148709877824561	0.25	0.571428571428571	-0.321428571428571	chr10:13319057:-_vs_chr10:13317438:-	-0.642857142857143	chr10:13317438:-;chr10:13319057:-	proximal	FALSE
NONO	5.00669139101576	0.0818108261173499	0.150074031478425	0.945488721804511	0.930434782608696	0.0150539391958157	chrX:71300269:+_vs_chrX:71301168:+	0.0947368421052632	chrX:71291912:+;chrX:71300269:+;chrX:71301168:+	distal	FALSE
