gene_id	chisq	pvalue	adj_pvalue	ExMU	ExN3	dWARM	MPRO_comparsion	MPRO	feature_id	Note	sig
SRRM4	4.49256614829866	0.105791714640667	0.213756301469076	0.626865671641791	0.588888888888889	0.0379767827529023	chr12:119116983:+_vs_chr12:119157074:+	0.311111111111111	chr12:119114341:+;chr12:119116983:+;chr12:119157074:+	distal	FALSE
CFDP1	4.48207901639676	0.106347897389559	0.214349815304029	0.716981132075472	0.833333333333333	-0.116352201257862	chr16:75395140:-_vs_chr16:75293740:-	-0.39937106918239	chr16:75293740:-;chr16:75395140:-;chr16:75411869:-	proximal	FALSE
RBM25	11.8265610228157	0.106408710982922	0.214349815304029	0.514837819185645	0.415282392026578	0.0995554271590672	chr14:73106039:+_vs_chr14:73112194:+	0.176384675879115	chr14:73099688:+;chr14:73106039:+;chr14:73106259:+;chr14:73107849:+;chr14:73110926:+;chr14:73111711:+;chr14:73112194:+;chr14:73120789:+	distal	FALSE
MARCHF7	4.47933327205319	0.106493999725381	0.214349815304029	0.420289855072464	0.409090909090909	0.0111989459815546	chr2:159748898:+_vs_chr2:159767941:+	0.499341238471673	chr2:159747856:+;chr2:159748898:+;chr2:159767941:+	distal	FALSE
CCDC59	2.60311104910714	0.106654168752141	0.21439803526931	0.5	1	-0.5	chr12:82354546:-_vs_chr12:82352846:-	-1	chr12:82352846:-;chr12:82354546:-	proximal	FALSE
RPRD1A	2.59615384615385	0.107123399253841	0.215066620440746	0.576923076923077	0	0.576923076923077	chr18:35991854:-_vs_chr18:35989828:-	1.15384615384615	chr18:35989828:-;chr18:35991854:-	distal	FALSE
CLK1	2.58413461538462	0.1079393868225	0.216428783259383	0.872093023255814	0.976744186046512	-0.104651162790698	chr2:200858064:-_vs_chr2:200853081:-	-0.209302325581395	chr2:200853081:-;chr2:200858064:-	proximal	FALSE
SERINC1	2.56127683168758	0.109510105655399	0.219298862979132	0.659340659340659	0.520833333333333	0.138507326007326	chr6:122443997:-_vs_chr6:122443351:-	0.277014652014652	chr6:122443351:-;chr6:122443997:-	distal	FALSE
FBXL5	4.40886051869544	0.110313357407989	0.220626714815977	0.309090909090909	0.478260869565217	-0.169169960474308	chr4:15638632:-_vs_chr4:15604530:-	-0.338339920948617	chr4:15604530:-;chr4:15605006:-;chr4:15638632:-	proximal	FALSE
GIGYF2	6.00909237062575	0.111168698474749	0.221294960669495	0.47940074906367	0.0555555555555556	0.423845193508115	chr2:232791139:+_vs_chr2:232845768:+	0.810861423220974	chr2:232791139:+;chr2:232817024:+;chr2:232819928:+;chr2:232845768:+	distal	FALSE
MRFAP1	2.53636776697121	0.111250446381914	0.221294960669495	0.947712418300654	0.852941176470588	0.0947712418300654	chr4:6642506:+_vs_chr4:6642729:+	0.189542483660131	chr4:6642506:+;chr4:6642729:+	distal	FALSE
NUB1	2.53604403409091	0.11127326422084	0.221294960669495	0.333333333333333	1	-0.666666666666667	chr7:151355908:+_vs_chr7:151360197:+	-1.33333333333333	chr7:151355908:+;chr7:151360197:+	proximal	FALSE
PHIP	4.38884857281084	0.111422690600869	0.221294960669495	0.486363636363636	0.595238095238095	-0.108874458874459	chr6:79015746:-_vs_chr6:78982887:-	-0.217748917748918	chr6:78982887:-;chr6:78990885:-;chr6:79015746:-	proximal	FALSE
CHMP5	2.53332453347623	0.111465147736834	0.221294960669495	0.780952380952381	0.954545454545455	-0.173593073593074	chr9:33281169:+_vs_chr9:33281510:+	-0.347186147186147	chr9:33281169:+;chr9:33281510:+	proximal	FALSE
RPS8	2.53295790408941	0.111491044352547	0.221294960669495	0.861546499477534	0.829683698296837	0.031862801180697	chr1:44778056:+_vs_chr1:44778740:+	0.0637256023613939	chr1:44778056:+;chr1:44778740:+	distal	FALSE
THOC2	2.52306051719541	0.112192648364591	0.222407088823509	0.333333333333333	0	0.333333333333333	chrX:123668180:-_vs_chrX:123611481:-	0.666666666666667	chrX:123611481:-;chrX:123668180:-	distal	FALSE
LAS1L	2.5	0.113846298006658	0.225401349764126	0.555555555555556	0	0.555555555555556	chrX:65518150:-_vs_chrX:65512582:-	1.11111111111111	chrX:65512582:-;chrX:65518150:-	distal	FALSE
DYNC1H1	5.94282902295321	0.114425089785035	0.226262677539755	0.610507246376812	0.578947368421053	0.0315598779557591	chr14:101983472:+_vs_chr14:102050792:+	0.16533180778032	chr14:101975743:+;chr14:101983472:+;chr14:101986762:+;chr14:102050792:+	distal	FALSE
TMEFF1	2.48263888888889	0.115108976685351	0.227329396866678	0.942307692307692	0.861111111111111	0.0811965811965811	chr9:100577375:+_vs_chr9:100577636:+	0.162393162393162	chr9:100577375:+;chr9:100577636:+	distal	FALSE
RPL35A	2.46783893876742	0.116197587718158	0.229191733168396	0.0182857142857143	0	0.0182857142857143	chr3:197955851:+_vs_chr3:197956610:+	0.0365714285714285	chr3:197955851:+;chr3:197956610:+	distal	FALSE
EPHA7	4.27542470156106	0.117924304130317	0.232306451440699	0.329545454545455	0.833333333333333	-0.503787878787879	chr6:93410897:-_vs_chr6:93243177:-	-1.00757575757576	chr6:93243177:-;chr6:93243247:-;chr6:93410897:-	proximal	FALSE
PTOV1	2.44148864931372	0.118164039227672	0.232487747180444	0.975824175824176	1	-0.0241758241758242	chr19:49860064:+_vs_chr19:49860738:+	-0.0483516483516484	chr19:49860064:+;chr19:49860738:+	proximal	FALSE
ACAT1	2.43307374267109	0.118799748296376	0.233317536373726	0.705882352941177	0.9375	-0.231617647058823	chr11:108141698:+_vs_chr11:108147594:+	-0.463235294117647	chr11:108141698:+;chr11:108147594:+	proximal	FALSE
CCNL1	2.43198529411765	0.118882251697413	0.233317536373726	0.588235294117647	0.2	0.388235294117647	chr3:157149936:-_vs_chr3:157147796:-	0.776470588235294	chr3:157147796:-;chr3:157149936:-	distal	FALSE
PDIA6	7.32119560338561	0.119857219974742	0.23486650871596	0.441520467836257	0.401162790697674	0.0403576771385829	chr2:10788704:-_vs_chr2:10783855:-	0.288997688018496	chr2:10783391:-;chr2:10783855:-;chr2:10784081:-;chr2:10788704:-;chr2:10790782:-	distal	FALSE
TMEM145	2.41436692150063	0.120226565451515	0.23486650871596	0.830769230769231	0.583333333333333	0.247435897435897	chr19:42316062:+_vs_chr19:42325064:+	0.494871794871795	chr19:42316062:+;chr19:42325064:+	distal	FALSE
NDUFC2	2.41384154870251	0.120266909880086	0.23486650871596	0.0722021660649819	0.0212765957446809	0.0509255703203011	chr11:78069855:-_vs_chr11:78068347:-	0.101851140640602	chr11:78068347:-;chr11:78069855:-	distal	FALSE
SRI	4.23605932145258	0.120268364691908	0.23486650871596	0.273504273504274	0.1	0.173504273504274	chr7:88206289:-_vs_chr7:88205115:-	0.347008547008547	chr7:88205115:-;chr7:88205851:-;chr7:88206289:-	distal	FALSE
ATP6V1H	2.4035950487532	0.12105676453915	0.236113193785158	0.8125	1	-0.1875	chr8:53715756:-_vs_chr8:53715670:-	-0.375	chr8:53715670:-;chr8:53715756:-	proximal	FALSE
ZNF8-ERVK3-1	2.39568939393939	0.121670102216568	0.237015768426829	0.56	1	-0.44	chr19:58314832:+_vs_chr19:58315653:+	-0.88	chr19:58314832:+;chr19:58315653:+	proximal	FALSE
DIXDC1	2.38302293771044	0.122659986347837	0.238648724983307	0.5	0.1875	0.3125	chr11:111975995:+_vs_chr11:111982470:+	0.625	chr11:111975995:+;chr11:111982470:+	distal	FALSE
ASNSD1	2.37714285714286	0.123122547586186	0.239186821575939	0.206349206349206	0	0.206349206349206	chr2:189667263:+_vs_chr2:189670831:+	0.412698412698413	chr2:189667263:+;chr2:189670831:+	distal	FALSE
AKR1A1	2.37564764584494	0.123240477953041	0.239186821575939	0.875	1	-0.125	chr1:45567847:+_vs_chr1:45570049:+	-0.25	chr1:45567847:+;chr1:45570049:+	proximal	FALSE
UBE2D1	2.36642108424397	0.123970974844359	0.240195615280116	0.217391304347826	0.466666666666667	-0.249275362318841	chr10:58369596:+_vs_chr10:58370748:+	-0.498550724637681	chr10:58369596:+;chr10:58370748:+	proximal	FALSE
RAB11A	4.17389188677309	0.12406546075142	0.240195615280116	0.397058823529412	0.448275862068966	-0.0512170385395537	chr15:65889454:+_vs_chr15:65889970:+	-0.297667342799189	chr15:65888084:+;chr15:65889454:+;chr15:65889970:+	proximal	FALSE
COX20	4.16396103896104	0.124683030334663	0.241094704848598	0.327380952380952	0.166666666666667	0.160714285714286	chr1:244843109:+_vs_chr1:244843284:+	0.785714285714286	chr1:244843109:+;chr1:244843284:+;chr1:244845057:+	distal	FALSE
MAPK10	2.3523645320197	0.125093136036438	0.241590915486322	0.517241379310345	1	-0.482758620689655	chr4:86029238:-_vs_chr4:86016478:-	-0.96551724137931	chr4:86016478:-;chr4:86029238:-	proximal	FALSE
SBNO1	2.33876488095238	0.126189571878988	0.24298659357591	0.375	1	-0.625	chr12:123323691:-_vs_chr12:123320810:-	-1.25	chr12:123320810:-;chr12:123323691:-	proximal	FALSE
EIF5	5.71696460371777	0.126222511751908	0.24298659357591	0.189189189189189	0.272727272727273	-0.0835380835380835	chr14:103338372:+_vs_chr14:103341360:+	-0.194512694512695	chr14:103338372:+;chr14:103339214:+;chr14:103341360:+;chr14:103343171:+	proximal	FALSE
CTNNBIP1	2.33766233766234	0.126278928554698	0.24298659357591	0.363636363636364	1	-0.636363636363636	chr1:9850160:-_vs_chr1:9848302:-	-1.27272727272727	chr1:9848302:-;chr1:9850160:-	proximal	FALSE
DHX38	2.3306801994302	0.126846438960492	0.243780579882557	0.576923076923077	0.25	0.326923076923077	chr16:72096953:+_vs_chr16:72112907:+	0.653846153846154	chr16:72096953:+;chr16:72112907:+	distal	FALSE
MXI1	5.70045867179603	0.127128638498386	0.243933324604636	0.632183908045977	0.696969696969697	-0.0647857889237199	chr10:110279938:+_vs_chr10:110285108:+	-0.24294670846395	chr10:110279293:+;chr10:110279938:+;chr10:110285108:+;chr10:110285432:+	proximal	FALSE
NFIX	2.32590906055142	0.127235870076497	0.243933324604636	0.238709677419355	0.142857142857143	0.095852534562212	chr19:13094675:+_vs_chr19:13098791:+	0.191705069124424	chr19:13094675:+;chr19:13098791:+	distal	FALSE
NELFCD	2.32086461461461	0.127649056470615	0.244312521053723	0.75	0.90625	-0.15625	chr20:58990424:+_vs_chr20:58995110:+	-0.3125	chr20:58990424:+;chr20:58995110:+	proximal	FALSE
ITGB1BP1	4.11545255510773	0.127744094553503	0.244312521053723	0.511494252873563	0.5	0.0114942528735632	chr2:9406717:-_vs_chr2:9406660:-	0.607553366174056	chr2:9405684:-;chr2:9406660:-;chr2:9406717:-	distal	FALSE
ARL6IP5	5.64511958629606	0.130211957043507	0.248730121828252	0.644257703081233	0.666666666666667	-0.0224089635854341	chr3:69105388:+_vs_chr3:69106053:+	0.915966386554622	chr3:69104523:+;chr3:69104929:+;chr3:69105388:+;chr3:69106053:+	distal	FALSE
MCUR1	2.28234600648394	0.130853807743655	0.249653204107288	0.844827586206897	0.5	0.344827586206897	chr6:13798839:-_vs_chr6:13790788:-	0.689655172413793	chr6:13790788:-;chr6:13798839:-	distal	FALSE
RHOT1	2.27716619318182	0.131291569209576	0.250031582150513	0.473684210526316	0.875	-0.401315789473684	chr17:32202818:+_vs_chr17:32225727:+	-0.802631578947368	chr17:32202818:+;chr17:32225727:+	proximal	FALSE
CD24	4.05947754890056	0.131369833823681	0.250031582150513	0.975	0.989164086687307	-0.0141640866873065	chr6:106970447:-_vs_chr6:106969846:-	-0.0390253015906907	chr6:106969846:-;chr6:106970447:-;chr6:106971298:-	proximal	FALSE
SPAST	5.606395173454	0.132411699672595	0.251491394006677	0.537254901960784	0.416666666666667	0.120588235294118	chr2:32154424:+_vs_chr2:32157637:+	0.524509803921569	chr2:32114663:+;chr2:32128476:+;chr2:32154424:+;chr2:32157637:+	distal	FALSE
SYT5	4.04300356506239	0.132456394937443	0.251491394006677	0.852272727272727	1	-0.147727272727273	chr19:55174584:-_vs_chr19:55173096:-	-0.352272727272727	chr19:55173096:-;chr19:55174584:-;chr19:55177568:-	proximal	FALSE
CCDC88C	2.25882352941176	0.132854955731054	0.251944217253829	0.392857142857143	0.15	0.242857142857143	chr14:91308424:-_vs_chr14:91291062:-	0.485714285714286	chr14:91291062:-;chr14:91308424:-	distal	FALSE
HSD17B7	2.25	0.133614402537715	0.253079506130402	0.52	1	-0.48	chr1:162812526:+_vs_chr1:162812818:+	-0.96	chr1:162812526:+;chr1:162812818:+	proximal	FALSE
NONO	2.24074113760876	0.134416539672699	0.254292828659649	0.897196261682243	0.98	-0.082803738317757	chrX:71291912:+_vs_chrX:71301168:+	-0.165607476635514	chrX:71291912:+;chrX:71301168:+	proximal	FALSE
TMBIM6	3.99522102747909	0.135659051702561	0.256098523836947	0.564393939393939	0.545454545454545	0.0189393939393939	chr12:49761778:+_vs_chr12:49763005:+	0.143939393939394	chr12:49761778:+;chr12:49763005:+;chr12:49764921:+	distal	FALSE
ACTR2	7.00363186462324	0.13569642241424	0.256098523836947	0.466145833333333	0.583333333333333	-0.1171875	chr2:65270269:+_vs_chr2:65270654:+	-0.304924242424242	chr2:65255616:+;chr2:65270138:+;chr2:65270269:+;chr2:65270654:+;chr2:65271253:+	proximal	FALSE
RAB1A	3.97241280745733	0.137214977564204	0.258654340941385	0.480874316939891	0.388888888888889	0.0919854280510018	chr2:65088428:-_vs_chr2:65087878:-	0.258652094717668	chr2:65086854:-;chr2:65087878:-;chr2:65088428:-	distal	FALSE
UQCR11	2.20266858513357	0.13777204739418	0.259393783012487	0.0888888888888889	0.169811320754717	-0.0809224318658281	chr19:1598053:-_vs_chr19:1597190:-	-0.161844863731656	chr19:1597190:-;chr19:1598053:-	proximal	FALSE
PPA1	2.19541866390619	0.138421594686842	0.260122817281622	0.807692307692308	0.675675675675676	0.132016632016632	chr10:70209227:-_vs_chr10:70202835:-	0.264033264033264	chr10:70202835:-;chr10:70209227:-	distal	FALSE
SEMA3A	2.19465977605512	0.13848978455019	0.260122817281622	0.302325581395349	0	0.302325581395349	chr7:83961422:-_vs_chr7:83960796:-	0.604651162790698	chr7:83960796:-;chr7:83961422:-	distal	FALSE
RAD50	6.93311164360115	0.139465472148847	0.261406602381303	0.509615384615385	0.5	0.00961538461538458	chr5:132594928:+_vs_chr5:132603386:+	0.479020979020979	chr5:132579955:+;chr5:132587598:+;chr5:132588031:+;chr5:132594928:+;chr5:132603386:+	distal	FALSE
BICD1	3.93928293928294	0.139506864695953	0.261406602381303	0.46031746031746	0.0833333333333333	0.376984126984127	chr12:32294103:+_vs_chr12:32377903:+	0.753968253968254	chr12:32294103:+;chr12:32334566:+;chr12:32377903:+	distal	FALSE
PTPRZ1	6.92930725019572	0.139671507371459	0.261406602381303	0.410326086956522	0.454545454545455	-0.0442193675889329	chr7:122059821:+_vs_chr7:122062036:+	-0.396245059288538	chr7:121968006:+;chr7:122010588:+;chr7:122038883:+;chr7:122059821:+;chr7:122062036:+	proximal	FALSE
TAF15	2.17434258823764	0.140329471237627	0.26232611369124	0.649350649350649	0.777777777777778	-0.128427128427128	chr17:35836240:+_vs_chr17:35847234:+	-0.256854256854257	chr17:35836240:+;chr17:35847234:+	proximal	FALSE
HADHA	2.16422753311851	0.141255590518178	0.263744127491829	0.631578947368421	0.8	-0.168421052631579	chr2:26232234:-_vs_chr2:26190869:-	-0.336842105263158	chr2:26190869:-;chr2:26232234:-	proximal	FALSE
RSBN1L	2.15657930265576	0.141960411204648	0.264746074924308	0.71830985915493	0.904761904761905	-0.186452045606975	chr7:77736495:+_vs_chr7:77749497:+	-0.37290409121395	chr7:77736495:+;chr7:77749497:+	proximal	FALSE
AGGF1	2.14825174825175	0.14273233459723	0.265870644563361	0.55	0	0.55	chr5:77039686:+_vs_chr5:77055573:+	1.1	chr5:77039686:+;chr5:77055573:+	distal	FALSE
CLIP1	2.14581280788177	0.14295930534863	0.265978660305844	0.233333333333333	0	0.233333333333333	chr12:122341223:-_vs_chr12:122340982:-	0.466666666666667	chr12:122340982:-;chr12:122341223:-	distal	FALSE
SMC3	6.8658743985399	0.143148201644653	0.266015666338469	0.560975609756098	0.5	0.0609756097560975	chr10:110583443:+_vs_chr10:110589685:+	0.359756097560976	chr10:110581995:+;chr10:110583443:+;chr10:110584322:+;chr10:110584380:+;chr10:110589685:+	distal	FALSE
DYNLRB1	2.12478819262507	0.144932814743923	0.269014446234593	0.929530201342282	1	-0.0704697986577181	chr20:34534775:+_vs_chr20:34540958:+	-0.140939597315436	chr20:34534775:+;chr20:34540958:+	proximal	FALSE
MYL12B	2.11434071289334	0.145924884033692	0.270536828585432	0.313609467455621	0.415384615384615	-0.101775147928994	chr18:3278188:+_vs_chr18:3278257:+	-0.203550295857988	chr18:3278188:+;chr18:3278257:+	proximal	FALSE
SRP54	2.11126893939394	0.146218027310511	0.270761382337345	0.62962962962963	0.916666666666667	-0.287037037037037	chr14:35007332:+_vs_chr14:35029567:+	-0.574074074074074	chr14:35007332:+;chr14:35029567:+	proximal	FALSE
ZC2HC1A	6.79805767614277	0.146952622491331	0.271576379586223	0.551932367149758	0.551724137931034	0.000208229218723988	chr8:78689346:+_vs_chr8:78715303:+	-0.275528902215559	chr8:78686492:+;chr8:78689346:+;chr8:78715303:+;chr8:78719612:+;chr8:78719765:+	proximal	FALSE
YBX1	3.83460151375534	0.147003224528248	0.271576379586223	0.474561403508772	0.5	-0.0254385964912281	chr1:42700837:+_vs_chr1:42702026:+	-0.104457217049845	chr1:42700837:+;chr1:42702026:+;chr1:42702348:+	proximal	FALSE
ELOB	2.09823548646484	0.147469236569244	0.272117911324724	0.11969111969112	0.0606060606060606	0.0590850590850591	chr16:2771946:-_vs_chr16:2771414:-	0.118170118170118	chr16:2771414:-;chr16:2771946:-	distal	FALSE
RPS25	2.0948134702599	0.147799748995678	0.272408436673533	0.979591836734694	1	-0.0204081632653061	chr11:119017962:-_vs_chr11:119015712:-	-0.0408163265306123	chr11:119015712:-;chr11:119017962:-	proximal	FALSE
CCDC115	2.08097859801489	0.149144532001566	0.274565489322182	0.645161290322581	0.833333333333333	-0.188172043010753	chr2:130338301:-_vs_chr2:130338246:-	-0.376344086021505	chr2:130338246:-;chr2:130338301:-	proximal	FALSE
CUL5	2.07395961302211	0.149832076799685	0.275191076468514	0.324324324324324	0	0.324324324324324	chr11:108054904:+_vs_chr11:108070172:+	0.648648648648649	chr11:108054904:+;chr11:108070172:+	distal	FALSE
BNIP3L	5.31962481962482	0.14983402321062	0.275191076468514	0.636363636363636	0.333333333333333	0.303030303030303	chr8:26410992:+_vs_chr8:26413124:+	1.17171717171717	chr8:26408051:+;chr8:26410992:+;chr8:26411077:+;chr8:26413124:+	distal	FALSE
RSRC2	5.31521407581349	0.150118213640398	0.275391687960357	0.612612612612613	0.469135802469136	0.143476810143477	chr12:122518884:-_vs_chr12:122505055:-	0.340840840840841	chr12:122505055:-;chr12:122511118:-;chr12:122517327:-;chr12:122518884:-	distal	FALSE
MORF4L2	3.7801013594588	0.151064152751984	0.27667711679999	0.867256637168142	0.894230769230769	-0.0269741320626276	chrX:103676467:-_vs_chrX:103675936:-	-0.122702518720218	chrX:103675498:-;chrX:103675936:-;chrX:103676467:-	proximal	FALSE
CEP85L	5.29895104895105	0.151170470424391	0.27667711679999	0.416666666666667	0.25	0.166666666666667	chr6:118491710:-_vs_chr6:118483785:-	0.458333333333333	chr6:118470568:-;chr6:118483785:-;chr6:118491710:-;chr6:118523840:-	distal	FALSE
ZBED5	2.05635517364841	0.151572345073322	0.277090442677595	0.214285714285714	0.5	-0.285714285714286	chr11:10854619:-_vs_chr11:10852797:-	-0.571428571428571	chr11:10852797:-;chr11:10854619:-	proximal	FALSE
KPNA3	2.05316742081448	0.151889906975553	0.277348855660697	0.45	0.8	-0.35	chr13:49701815:-_vs_chr13:49699330:-	-0.7	chr13:49699330:-;chr13:49701815:-	proximal	FALSE
MBD1	2.04817708333333	0.152388555268037	0.277798714507314	0.729166666666667	0.25	0.479166666666667	chr18:50272411:-_vs_chr18:50268846:-	0.958333333333333	chr18:50268846:-;chr18:50272411:-	distal	FALSE
FNBP1	3.76132227249874	0.152489256247979	0.277798714507314	0.481481481481482	0.588235294117647	-0.106753812636166	chr9:129908912:-_vs_chr9:129902985:-	-0.430283224400871	chr9:129902985:-;chr9:129908912:-;chr9:129923706:-	proximal	FALSE
NDUFA6	2.04294106896591	0.152913746789981	0.277802700722802	0.409836065573771	0.631578947368421	-0.221742881794651	chr22:42086114:-_vs_chr22:42085526:-	-0.443485763589301	chr22:42085526:-;chr22:42086114:-	proximal	FALSE
ARHGAP21	2.041875	0.153020928542992	0.277802700722802	0.4	0.75	-0.35	chr10:24597965:-_vs_chr10:24585952:-	-0.7	chr10:24585952:-;chr10:24597965:-	proximal	FALSE
NQO2	2.041875	0.153020928542992	0.277802700722802	0.4	0.75	-0.35	chr6:3018538:+_vs_chr6:3019755:+	-0.7	chr6:3018538:+;chr6:3019755:+	proximal	FALSE
TRA2B	5.26679222885326	0.153271765004086	0.277937509350728	0.598484848484849	0.45578231292517	0.142702535559678	chr3:185922057:-_vs_chr3:185916744:-	0.276283240568955	chr3:185916744:-;chr3:185917328:-;chr3:185922057:-;chr3:185931624:-	distal	FALSE
GTF2IRD2B	2.02003676470588	0.155235382969615	0.280851141142729	0.484848484848485	1	-0.515151515151515	chr7:75147821:+_vs_chr7:75149817:+	-1.03030303030303	chr7:75147821:+;chr7:75149817:+	proximal	FALSE
SMAP1	2.02003676470588	0.155235382969615	0.280851141142729	0.484848484848485	1	-0.515151515151515	chr6:70773392:+_vs_chr6:70861163:+	-1.03030303030303	chr6:70773392:+;chr6:70861163:+	proximal	FALSE
TMOD1	2.01460040983607	0.155792281175487	0.281300327947536	0.721311475409836	0.25	0.471311475409836	chr9:97600161:+_vs_chr9:97601254:+	0.942622950819672	chr9:97600161:+;chr9:97601254:+	distal	FALSE
DDX55	3.71698232323232	0.155907692498797	0.281300327947536	0.45	0.722222222222222	-0.272222222222222	chr12:123619624:+_vs_chr12:123620505:+	-0.544444444444445	chr12:123619624:+;chr12:123619710:+;chr12:123620505:+	proximal	FALSE
MRPS36	3.71503267973856	0.156059748809809	0.281300327947536	0.416666666666667	0.65	-0.233333333333333	chr5:69229355:+_vs_chr5:69230158:+	-0.466666666666667	chr5:69229355:+;chr5:69229462:+;chr5:69230158:+	proximal	FALSE
PSMC1	3.71325490196078	0.156198530258035	0.281300327947536	0.845238095238095	0.964285714285714	-0.119047619047619	chr14:90263435:+_vs_chr14:90272625:+	-0.238095238095238	chr14:90263435:+;chr14:90272358:+;chr14:90272625:+	proximal	FALSE
MAPRE1	2.0081764860985	0.156453272143784	0.281437086119219	0.897196261682243	1	-0.102803738317757	chr20:32849169:+_vs_chr20:32850405:+	-0.205607476635514	chr20:32849169:+;chr20:32850405:+	proximal	FALSE
DDX18	2.00454545454546	0.156828296926179	0.281789656805714	0.393939393939394	1	-0.606060606060606	chr2:117819724:+_vs_chr2:117821235:+	-1.21212121212121	chr2:117819724:+;chr2:117821235:+	proximal	FALSE
ARF3	2.00027468252258	0.157270704292661	0.282262358673487	0.147058823529412	0.428571428571429	-0.281512605042017	chr12:48938706:-_vs_chr12:48936209:-	-0.563025210084034	chr12:48936209:-;chr12:48938706:-	proximal	FALSE
PPP2R2B	1.99705306985995	0.157605368518604	0.282540831490071	0.688679245283019	0.838709677419355	-0.150030432136336	chr5:146589594:-_vs_chr5:146589510:-	-0.300060864272672	chr5:146589510:-;chr5:146589594:-	proximal	FALSE
SNX6	1.9953231292517	0.157785410517965	0.282541793123182	0.611111111111111	0.333333333333333	0.277777777777778	chr14:34562403:-_vs_chr14:34561409:-	0.555555555555556	chr14:34561409:-;chr14:34562403:-	distal	FALSE
GAP43	3.68016826077757	0.158804065297149	0.284042725883765	0.625592417061611	0.575	0.0505924170616114	chr3:115721401:+_vs_chr3:115721483:+	0.254502369668246	chr3:115721072:+;chr3:115721401:+;chr3:115721483:+	distal	FALSE
COA4	1.97820378151261	0.15957976260202	0.284980447870349	0.518518518518518	0	0.518518518518518	chr11:73872766:-_vs_chr11:73872667:-	1.03703703703704	chr11:73872667:-;chr11:73872766:-	distal	FALSE
SPATS2	1.97637706398349	0.159772596381237	0.284980447870349	0.684210526315789	1	-0.315789473684211	chr12:49460838:+_vs_chr12:49490730:+	-0.631578947368421	chr12:49460838:+;chr12:49490730:+	proximal	FALSE
HSP90B1	5.16842634489693	0.159871496486352	0.284980447870349	0.529411764705882	0.296296296296296	0.233115468409586	chr12:103932415:+_vs_chr12:103942764:+	0.496732026143791	chr12:103932320:+;chr12:103932415:+;chr12:103942764:+;chr12:103947422:+	distal	FALSE
MAGOHB	1.96655518394649	0.160813984979232	0.286336213073882	0.555555555555556	0.888888888888889	-0.333333333333333	chr12:10606144:-_vs_chr12:10606013:-	-0.666666666666667	chr12:10606013:-;chr12:10606144:-	proximal	FALSE
FAM120AOS	1.96063701923077	0.161445206796047	0.287135316945738	0.52	0	0.52	chr9:93447367:-_vs_chr9:93446500:-	1.04	chr9:93446500:-;chr9:93447367:-	distal	FALSE
SRSF10	5.13386418029108	0.162253316933891	0.288246863266303	0.491803278688525	0.409090909090909	0.0827123695976154	chr1:23978115:-_vs_chr1:23970528:-	0.294336810730253	chr1:23966445:-;chr1:23969089:-;chr1:23970528:-;chr1:23978115:-	distal	FALSE
C5orf24	3.62209799846634	0.163482553749672	0.290103201355112	0.259493670886076	0.166666666666667	0.0928270042194093	chr5:134855142:+_vs_chr5:134856491:+	0.339662447257384	chr5:134855142:+;chr5:134856491:+;chr5:134856684:+	distal	FALSE
TBC1D14	1.93344451295237	0.164382090023958	0.29137095686679	0.576470588235294	0.833333333333333	-0.256862745098039	chr4:7030548:+_vs_chr4:7033114:+	-0.513725490196078	chr4:7030548:+;chr4:7033114:+	proximal	FALSE
GDI2	1.93104396191301	0.164644275462958	0.291507412349489	0.695906432748538	0.863636363636364	-0.167729930887826	chr10:5765913:-_vs_chr10:5765223:-	-0.335459861775651	chr10:5765223:-;chr10:5765913:-	proximal	FALSE
ROCK1	1.9125	0.166685818872625	0.294511089049684	0.377777777777778	0	0.377777777777778	chr18:21070555:-_vs_chr18:21015456:-	0.755555555555556	chr18:21015456:-;chr18:21070555:-	distal	FALSE
RAMAC	3.58293924857392	0.166714981158366	0.294511089049684	0.557692307692308	0.382352941176471	0.175339366515837	chr15:82990120:+_vs_chr15:82990674:+	0.350678733031674	chr15:82990120:+;chr15:82990374:+;chr15:82990674:+	distal	FALSE
SHB	1.89924164787866	0.168163227325574	0.296736457186607	0.142857142857143	0.352941176470588	-0.210084033613445	chr9:37919550:-_vs_chr9:37919136:-	-0.420168067226891	chr9:37919136:-;chr9:37919550:-	proximal	FALSE
CCAR1	1.89564821143768	0.168566232554241	0.297114501724945	0.315789473684211	0.714285714285714	-0.398496240601504	chr10:68761114:+_vs_chr10:68789809:+	-0.796992481203008	chr10:68761114:+;chr10:68789809:+	proximal	FALSE
RBM22	3.54459615384615	0.169941999947882	0.299204371272893	0.46	0.321428571428571	0.138571428571429	chr5:150693280:-_vs_chr5:150691134:-	0.462857142857143	chr5:150690792:-;chr5:150691134:-;chr5:150693280:-	distal	FALSE
ACP1	1.87625237793278	0.170760701457948	0.300309881670178	0.855421686746988	1	-0.144578313253012	chr2:277508:+_vs_chr2:278283:+	-0.289156626506024	chr2:277508:+;chr2:278283:+	proximal	FALSE
STRBP	6.39567188932311	0.171483744104588	0.301244880826587	0.559895833333333	0.491071428571429	0.0688244047619048	chr9:123147804:-_vs_chr9:123121606:-	0.248511904761905	chr9:123121606:-;chr9:123136057:-;chr9:123147804:-;chr9:123179069:-;chr9:123184159:-	distal	FALSE
