gene_id	chisq	pvalue	adj_pvalue	ExM	ExMU	dWARM	MPRO_comparsion	MPRO	feature_id	Note	sig
RCN2	1.51736544900818	0.218018615091519	0.388370077779516	0.708860759493671	0.782608695652174	-0.0737479361585031	chr15:76949390:+_vs_chr15:76949904:+	-0.147495872317006	chr15:76949390:+;chr15:76949904:+	proximal	FALSE
MSRA	3.03612515013062	0.21913603556088	0.390080980206868	0.817073170731707	0.76878612716763	0.0482870435640772	chr8:10320318:+_vs_chr8:10428885:+	0.0965740871281545	chr8:10320318:+;chr8:10428365:+;chr8:10428885:+	distal	FALSE
STRN3	3.03400898402839	0.21936802239502	0.390214413494364	0.515625	0.30952380952381	0.20610119047619	chr14:30956140:-_vs_chr14:30906911:-	0.412202380952381	chr14:30906911:-;chr14:30955678:-;chr14:30956140:-	distal	FALSE
CEP95	3.02729991425644	0.220105135723979	0.39112214616721	0.326086956521739	0.485714285714286	-0.159627329192547	chr17:64527169:+_vs_chr17:64536681:+	-0.319254658385093	chr17:64527169:+;chr17:64534643:+;chr17:64536681:+	proximal	FALSE
RPS19	1.50311225044961	0.220193111665162	0.39112214616721	0.029375	0.0219512195121951	0.00742378048780488	chr19:41871416:+_vs_chr19:41872925:+	0.0148475609756098	chr19:41871416:+;chr19:41872925:+	distal	FALSE
SNHG7	1.48996967036475	0.22222116571749	0.394442569148545	0.119402985074627	0.218181818181818	-0.0987788331071913	chr9:136724658:-_vs_chr9:136724594:-	-0.197557666214383	chr9:136724594:-;chr9:136724658:-	proximal	FALSE
HMGN2	1.4827500959627	0.22334473950881	0.396108620412587	0.904458598726115	0.945054945054945	-0.0405963463288304	chr1:26475228:+_vs_chr1:26475972:+	-0.0811926926576608	chr1:26475228:+;chr1:26475972:+	proximal	FALSE
SLC5A3	1.48189296015383	0.223478585842433	0.396108620412587	0.869565217391304	0.68	0.189565217391304	chr21:34095151:+_vs_chr21:34097140:+	0.379130434782609	chr21:34095151:+;chr21:34097140:+	distal	FALSE
NRXN1	1.47947671986134	0.223856412280132	0.396495498585979	0.307692307692308	0.125	0.182692307692308	chr2:49921969:-_vs_chr2:49921262:-	0.365384615384615	chr2:49921262:-;chr2:49921969:-	distal	FALSE
EPC1	4.36463365736874	0.22468715763073	0.397683466319347	0.521505376344086	0.396396396396396	0.12510897994769	chr10:32287239:-_vs_chr10:32267755:-	0.263731473408893	chr10:32267755:-;chr10:32287239:-;chr10:32292509:-;chr10:32293657:-	distal	FALSE
ZNF24	1.4702380952381	0.225308131397162	0.398498723503166	0.72	0.461538461538462	0.258461538461538	chr18:35337592:-_vs_chr18:35337171:-	0.516923076923077	chr18:35337171:-;chr18:35337592:-	distal	FALSE
FBXL3	1.46641042780749	0.225912902402847	0.399284183834335	0.409090909090909	0.176470588235294	0.232620320855615	chr13:77006285:-_vs_chr13:77005264:-	0.46524064171123	chr13:77005264:-;chr13:77006285:-	distal	FALSE
EMC8	1.44972506844557	0.228572072720527	0.403402076864868	0.260869565217391	0.464285714285714	-0.203416149068323	chr16:85779403:-_vs_chr16:85778629:-	-0.406832298136646	chr16:85778629:-;chr16:85779403:-	proximal	FALSE
DAAM1	5.62829464736369	0.228680329852022	0.403402076864868	0.691441441441441	0.610915492957746	0.080525948483695	chr14:59291305:+_vs_chr14:59367541:+	0.146935668062429	chr14:59291305:+;chr14:59320541:+;chr14:59326966:+;chr14:59330596:+;chr14:59367541:+	distal	FALSE
SUMO1	4.32197798719364	0.228729789256579	0.403402076864868	0.538057742782152	0.569288389513109	-0.0312306467309563	chr2:202206776:-_vs_chr2:202206486:-	-0.17942139255065	chr2:202206182:-;chr2:202206486:-;chr2:202206592:-;chr2:202206776:-	proximal	FALSE
SLBP	1.44105692792639	0.22996838310226	0.405298887949728	0.96875	0.920353982300885	0.0483960176991151	chr4:1700036:-_vs_chr4:1692813:-	0.0967920353982301	chr4:1692813:-;chr4:1700036:-	distal	FALSE
MINDY2	1.4392483286418	0.230261015931941	0.405527019554128	0.724137931034483	0.535714285714286	0.188423645320197	chr15:58854681:+_vs_chr15:58855102:+	0.376847290640394	chr15:58854681:+;chr15:58855102:+	distal	FALSE
FAM110B	1.42356123019749	0.232818130324141	0.409740123127119	0.256756756756757	0.384615384615385	-0.127858627858628	chr8:58147706:+_vs_chr8:58148753:+	-0.255717255717256	chr8:58147706:+;chr8:58148753:+	proximal	FALSE
ZBTB8A	1.42125462772522	0.233197007874744	0.410116464662944	0.166666666666667	0.318181818181818	-0.151515151515152	chr1:32600399:+_vs_chr1:32600759:+	-0.303030303030303	chr1:32600399:+;chr1:32600759:+	proximal	FALSE
GSPT1	4.2737651020004	0.233379586418339	0.410147292962922	0.382352941176471	0.555555555555555	-0.173202614379085	chr16:11897831:-_vs_chr16:11872202:-	-0.305882352941176	chr16:11872202:-;chr16:11872679:-;chr16:11886780:-;chr16:11897831:-	proximal	FALSE
PPP1R14B	1.41840703416353	0.2336657754484	0.410360036741536	0.712121212121212	0.8	-0.0878787878787879	chr11:64244538:-_vs_chr11:64244484:-	-0.175757575757576	chr11:64244484:-;chr11:64244538:-	proximal	FALSE
HPS4	1.41575892857143	0.234102725894783	0.410837057802639	0.56	0.875	-0.315	chr22:26481798:-_vs_chr22:26452099:-	-0.63	chr22:26452099:-;chr22:26481798:-	proximal	FALSE
PPID	1.41386770557029	0.234415391775882	0.411042485254047	0.527777777777778	0.769230769230769	-0.241452991452991	chr4:158709791:-_vs_chr4:158709134:-	-0.482905982905983	chr4:158709134:-;chr4:158709791:-	proximal	FALSE
DEGS1	4.2617622364395	0.234550601243557	0.411042485254047	0.555555555555556	0.471861471861472	0.0836940836940838	chr1:224193160:+_vs_chr1:224193441:+	0.198484848484848	chr1:224192896:+;chr1:224193091:+;chr1:224193160:+;chr1:224193441:+	distal	FALSE
SSB	5.55713590319248	0.234752652305845	0.411106653262879	0.415492957746479	0.439759036144578	-0.0242660783980994	chr2:169808527:+_vs_chr2:169810999:+	-0.209400984218564	chr2:169805811:+;chr2:169808527:+;chr2:169810393:+;chr2:169810999:+;chr2:169812064:+	proximal	FALSE
UFM1	5.54283487351383	0.235989839455175	0.412982219046557	0.413265306122449	0.52	-0.106734693877551	chr13:38362056:+_vs_chr13:38362405:+	-0.221224489795918	chr13:38361153:+;chr13:38361891:+;chr13:38362056:+;chr13:38362405:+;chr13:38363003:+	proximal	FALSE
MRPS7	1.38866462647408	0.238630741718367	0.416904610314909	0.870967741935484	0.761904761904762	0.109062980030722	chr17:75266243:+_vs_chr17:75266363:+	0.218125960061444	chr17:75266243:+;chr17:75266363:+	distal	FALSE
UQCRFS1	2.86489037072319	0.238724482393263	0.416904610314909	0.576923076923077	0.68125	-0.104326923076923	chr19:29207388:-_vs_chr19:29207270:-	-0.208653846153846	chr19:29207270:-;chr19:29207349:-;chr19:29207388:-	proximal	FALSE
SYNE1	1.3877196979219	0.238790565779518	0.416904610314909	0.235294117647059	0.461538461538462	-0.226244343891403	chr6:152225844:-_vs_chr6:152121689:-	-0.452488687782805	chr6:152121689:-;chr6:152225844:-	proximal	FALSE
FXYD7	1.38705966690562	0.238902279713654	0.416904610314909	0.642857142857143	0.842105263157895	-0.199248120300752	chr19:35150468:+_vs_chr19:35154300:+	-0.398496240601504	chr19:35150468:+;chr19:35154300:+	proximal	FALSE
CASC3	1.38241399504761	0.239690383807992	0.417924394344572	0.358024691358025	0.5	-0.141975308641975	chr17:40161839:+_vs_chr17:40172167:+	-0.283950617283951	chr17:40161839:+;chr17:40172167:+	proximal	FALSE
SRP72	5.49893610473011	0.239823012609803	0.417924394344572	0.365079365079365	0.429577464788732	-0.0644980997093673	chr4:56495389:+_vs_chr4:56501840:+	-0.218868768164543	chr4:56478498:+;chr4:56495389:+;chr4:56500638:+;chr4:56501840:+;chr4:56502393:+	proximal	FALSE
OLFM1	1.37832167832168	0.240387233522351	0.418614068187136	0.3	0.385416666666667	-0.0854166666666667	chr9:135098104:+_vs_chr9:135121168:+	-0.170833333333333	chr9:135098104:+;chr9:135121168:+	proximal	FALSE
SLC39A6	4.19863770519716	0.240798312135311	0.419036278470762	0.153439153439153	0.203921568627451	-0.0504824151882976	chr18:36122053:-_vs_chr18:36109164:-	-0.15499533146592	chr18:36108531:-;chr18:36109094:-;chr18:36109164:-;chr18:36122053:-	proximal	FALSE
CCDC136	1.37278873997624	0.241333316927318	0.419673402774237	0.857142857142857	0.641025641025641	0.216117216117216	chr7:128801249:+_vs_chr7:128822130:+	0.432234432234432	chr7:128801249:+;chr7:128822130:+	distal	FALSE
TTC19	1.36514662882697	0.242647513514545	0.421663686072479	0.647058823529412	0.4	0.247058823529412	chr17:16028045:+_vs_chr17:16028784:+	0.494117647058823	chr17:16028045:+;chr17:16028784:+	distal	FALSE
UROS	1.34438027197323	0.246262973150431	0.427647441145228	0.783783783783784	0.897959183673469	-0.114175399889686	chr10:125812263:-_vs_chr10:125788582:-	-0.228350799779371	chr10:125788582:-;chr10:125812263:-	proximal	FALSE
ZNF506	1.34239267676768	0.246612455243736	0.427955273240701	0.45	1	-0.55	chr19:19794635:-_vs_chr19:19793908:-	-1.1	chr19:19793908:-;chr19:19794635:-	proximal	FALSE
XRN2	4.13699590807319	0.247045976625018	0.428149724098643	0.73224043715847	0.72108843537415	0.0111520017843203	chr20:21334169:+_vs_chr20:21389822:+	0.173636667781867	chr20:21328612:+;chr20:21330513:+;chr20:21334169:+;chr20:21389822:+	distal	FALSE
LAPTM4B	1.33980082417582	0.247069096320907	0.428149724098643	0.458333333333333	1	-0.541666666666667	chr8:97851846:+_vs_chr8:97852595:+	-1.08333333333333	chr8:97851846:+;chr8:97852595:+	proximal	FALSE
DSTN	9.0714400559517	0.247567571894962	0.428470964523236	0.618142313959804	0.643016226535157	-0.024873912575353	chr20:17604624:+_vs_chr20:17608000:+	-0.0896881113077646	chr20:17600832:+;chr20:17601010:+;chr20:17604624:+;chr20:17607210:+;chr20:17607358:+;chr20:17607925:+;chr20:17608000:+;chr20:17608242:+	proximal	FALSE
IPO7	2.79141830236455	0.247657347578801	0.428470964523236	0.236842105263158	0.324468085106383	-0.0876259798432251	chr11:9429195:+_vs_chr11:9442148:+	-0.241881298992161	chr11:9429195:+;chr11:9442148:+;chr11:9445866:+	proximal	FALSE
GABBR1	1.33582410236822	0.247771740853075	0.428470964523236	0.5	0.764705882352941	-0.264705882352941	chr6:29607118:-_vs_chr6:29602228:-	-0.529411764705882	chr6:29602228:-;chr6:29607118:-	proximal	FALSE
PKIA	6.61932869421279	0.250524941078158	0.432930791779709	0.463212435233161	0.454676258992806	0.00853617624035502	chr8:78601920:+_vs_chr8:78602248:+	-0.126793901666232	chr8:78572909:+;chr8:78601920:+;chr8:78602248:+;chr8:78602376:+;chr8:78602760:+;chr8:78603214:+	proximal	FALSE
FAM32A	1.31356978767839	0.251749341615676	0.434744346014563	0.923076923076923	0.870689655172414	0.0523872679045093	chr19:16191981:+_vs_chr19:16192046:+	0.104774535809019	chr19:16191981:+;chr19:16192046:+	distal	FALSE
NMNAT2	1.3125	0.251942515156808	0.434775798725464	0.625	0.333333333333333	0.291666666666667	chr1:183249791:-_vs_chr1:183248239:-	0.583333333333333	chr1:183248239:-;chr1:183249791:-	distal	FALSE
NBEA	4.0809750889642	0.25285199500817	0.436038361889923	0.620915032679739	0.73469387755102	-0.113778844871282	chr13:35159095:+_vs_chr13:35195905:+	-0.233293317326931	chr13:35159095:+;chr13:35159570:+;chr13:35159789:+;chr13:35195905:+	proximal	FALSE
MORF4L1	5.35225242445665	0.25302507760373	0.436038361889923	0.728947368421053	0.77755376344086	-0.0486063950198077	chr15:78891014:+_vs_chr15:78897733:+	-0.0910865874363328	chr15:78880579:+;chr15:78891014:+;chr15:78891571:+;chr15:78897216:+;chr15:78897733:+	proximal	FALSE
TM9SF2	2.74285714285714	0.253744208779969	0.436906724317473	0.75	0.638888888888889	0.111111111111111	chr13:99529546:+_vs_chr13:99563387:+	0.222222222222222	chr13:99529546:+;chr13:99562813:+;chr13:99563387:+	distal	FALSE
RPL34	2.74178234249002	0.253880607611441	0.436906724317473	0.4925	0.496320523303352	-0.00382052330335236	chr4:108622565:+_vs_chr4:108630484:+	-0.00764104660670482	chr4:108622565:+;chr4:108625256:+;chr4:108630484:+	proximal	FALSE
HECTD1	2.73805611268188	0.254354057263936	0.437418569066353	0.230769230769231	0.182352941176471	0.0484162895927602	chr14:31168414:-_vs_chr14:31156840:-	0.171644042232277	chr14:31114302:-;chr14:31156840:-;chr14:31168414:-	distal	FALSE
RBFOX1	1.29255514705882	0.25557760306251	0.439084762638023	0.523809523809524	0.3	0.223809523809524	chr16:7711573:+_vs_chr16:7713340:+	0.447619047619048	chr16:7711573:+;chr16:7713340:+	distal	FALSE
UBP1	1.2920183982684	0.255676318526044	0.439084762638023	0.25	0.5	-0.25	chr3:33409273:-_vs_chr3:33388336:-	-0.5	chr3:33388336:-;chr3:33409273:-	proximal	FALSE
NPM1	7.76129499760277	0.256118284896669	0.439540012408993	0.845185185185185	0.822420634920635	0.0227645502645503	chr5:171405383:+_vs_chr5:171410884:+	0.101507936507936	chr5:171392732:+;chr5:171392957:+;chr5:171405341:+;chr5:171405383:+;chr5:171406727:+;chr5:171410570:+;chr5:171410884:+	distal	FALSE
CCNG2	2.71740064446831	0.256994570123521	0.440576297867861	0.816326530612245	0.824175824175824	-0.00784929356357933	chr4:77160888:+_vs_chr4:77164925:+	-0.120879120879121	chr4:77160888:+;chr4:77164925:+;chr4:77167194:+	proximal	FALSE
AGGF1	1.28308189655172	0.257326794271987	0.440576297867861	0.344827586206897	0.55	-0.205172413793103	chr5:77039686:+_vs_chr5:77055573:+	-0.410344827586207	chr5:77039686:+;chr5:77055573:+	proximal	FALSE
RPAIN	2.71440533078796	0.25737974815962	0.440576297867861	0.668224299065421	0.738095238095238	-0.0698709390298174	chr17:5432713:+_vs_chr17:5432877:+	-0.139741878059635	chr17:5432713:+;chr17:5432821:+;chr17:5432877:+	proximal	FALSE
PEX19	1.28251842403628	0.257431301611322	0.440576297867861	0.428571428571429	0.75	-0.321428571428571	chr1:160278483:-_vs_chr1:160278204:-	-0.642857142857143	chr1:160278204:-;chr1:160278483:-	proximal	FALSE
UBL4A	1.28050979550979	0.257804268968211	0.440883492920665	0.625	0.476190476190476	0.148809523809524	chrX:154483983:-_vs_chrX:154483720:-	0.297619047619048	chrX:154483720:-;chrX:154483983:-	distal	FALSE
UBAP1	1.27708210856359	0.258442273569696	0.440883492920665	0.722222222222222	0.571428571428571	0.150793650793651	chr9:34252437:+_vs_chr9:34252512:+	0.301587301587302	chr9:34252437:+;chr9:34252512:+	distal	FALSE
EIF2S1	1.27542724387427	0.258750996405525	0.440883492920665	0.815789473684211	0.675675675675676	0.140113798008535	chr14:67365007:+_vs_chr14:67383860:+	0.28022759601707	chr14:67365007:+;chr14:67383860:+	distal	FALSE
SMIM8	2.70319234421799	0.258826798638366	0.440883492920665	0.5	0.361111111111111	0.138888888888889	chr6:87340714:+_vs_chr6:87342309:+	0.376068376068376	chr6:87340582:+;chr6:87340714:+;chr6:87342309:+	distal	FALSE
FAM104B	1.27460858585859	0.258903889486333	0.440883492920665	0	0.44	-0.44	chrX:55145902:-_vs_chrX:55144860:-	-0.88	chrX:55144860:-;chrX:55145902:-	proximal	FALSE
RPS8	1.27449779220673	0.258924589958567	0.440883492920665	0.84764207980653	0.861546499477534	-0.0139044196710043	chr1:44778056:+_vs_chr1:44778740:+	-0.0278088393420086	chr1:44778056:+;chr1:44778740:+	proximal	FALSE
CCDC90B	4.02327543639519	0.258961747037469	0.440883492920665	0.614457831325301	0.5625	0.0519578313253012	chr11:83273662:-_vs_chr11:83261456:-	0.184487951807229	chr11:83260352:-;chr11:83261456:-;chr11:83261762:-;chr11:83273662:-	distal	FALSE
ATXN7L3	2.7016217013121	0.259030140709928	0.440883492920665	0.576923076923077	0.4375	0.139423076923077	chr17:44196036:-_vs_chr17:44191805:-	0.278846153846154	chr17:44191805:-;chr17:44194371:-;chr17:44196036:-	distal	FALSE
RHOBTB3	2.69489087262596	0.259903352997172	0.442066962490057	0.552238805970149	0.475609756097561	0.0766290498725883	chr5:95737021:+_vs_chr5:95796367:+	0.153258099745177	chr5:95737021:+;chr5:95752302:+;chr5:95796367:+	distal	FALSE
LCORL	1.2671858216971	0.260295282438198	0.442430763925392	0.631578947368421	0.285714285714286	0.345864661654135	chr4:17909105:-_vs_chr4:17878162:-	0.691729323308271	chr4:17878162:-;chr4:17909105:-	distal	FALSE
RPS24	2.68615046553059	0.261041669077288	0.443396136470991	0.932167832167832	0.922544080604534	0.0096237515632982	chr10:78037246:+_vs_chr10:78040697:+	0.0481178770851315	chr10:78035695:+;chr10:78037246:+;chr10:78040697:+	distal	FALSE
DYNC1H1	5.26398020895557	0.261267793670091	0.443477095129902	0.56354748603352	0.565159574468085	-0.00161208843456551	chr14:101975743:+_vs_chr14:101986762:+	-0.0388387020087959	chr14:101975743:+;chr14:101983472:+;chr14:101986762:+;chr14:102050659:+;chr14:102050792:+	proximal	FALSE
ACSL3	2.68200757575758	0.261582962944517	0.443539326595736	0.488888888888889	0.583333333333333	-0.0944444444444445	chr2:222930721:+_vs_chr2:222942219:+	-0.377777777777778	chr2:222909131:+;chr2:222930721:+;chr2:222942219:+	proximal	FALSE
RHOA	2.68140772795354	0.261661429693903	0.443539326595736	0.856687898089172	0.895104895104895	-0.0384169970157231	chr3:49359496:-_vs_chr3:49359145:-	-0.13041735334729	chr3:49359145:-;chr3:49359496:-;chr3:49359614:-	proximal	FALSE
UBE2S	1.2565967990537	0.262296254469945	0.444312332895578	0.938461538461538	0.862068965517241	0.0763925729442971	chr19:55401470:-_vs_chr19:55401283:-	0.152785145888594	chr19:55401283:-;chr19:55401470:-	distal	FALSE
FAIM2	1.25271169173608	0.26303519017988	0.445260522886241	0.195121951219512	0.0810810810810811	0.114040870138431	chr12:49870399:-_vs_chr12:49866896:-	0.228081740276862	chr12:49866896:-;chr12:49870399:-	distal	FALSE
TOPORS	1.24626032413901	0.264267938922019	0.446816863513136	0.166666666666667	0.32258064516129	-0.155913978494624	chr9:32542849:-_vs_chr9:32542658:-	-0.311827956989247	chr9:32542658:-;chr9:32542849:-	proximal	FALSE
AMZ2P1	1.24569106535418	0.264377059044338	0.446816863513136	0.904761904761905	0.819672131147541	0.0850897736143638	chr17:64968111:-_vs_chr17:64968050:-	0.170179547228728	chr17:64968050:-;chr17:64968111:-	distal	FALSE
RPS6	3.97208737377597	0.264494006530311	0.446816863513136	0.850296176628972	0.842842842842843	0.00745333378612867	chr9:19378772:-_vs_chr9:19376539:-	0.0356527771713555	chr9:19376255:-;chr9:19376539:-;chr9:19378372:-;chr9:19378772:-	distal	FALSE
EIF3I	1.24234017345681	0.265020521538512	0.447402171211415	0.666666666666667	0.740458015267176	-0.073791348600509	chr1:32231341:+_vs_chr1:32231604:+	-0.147582697201018	chr1:32231341:+;chr1:32231604:+	proximal	FALSE
USP16	2.65185950413223	0.265555943088147	0.448001709826235	0.568181818181818	0.375	0.193181818181818	chr21:29037354:+_vs_chr21:29038373:+	0.431818181818182	chr21:29037354:+;chr21:29038373:+;chr21:29040686:+	distal	FALSE
FER	1.2375	0.265953409312842	0.448367857627146	0.2	0.444444444444444	-0.244444444444444	chr5:108835765:+_vs_chr5:108897814:+	-0.488888888888889	chr5:108835765:+;chr5:108897814:+	proximal	FALSE
MTHFD1	1.23148148148148	0.267119118561483	0.449377660250344	0.473684210526316	0.777777777777778	-0.304093567251462	chr14:64448262:+_vs_chr14:64460005:+	-0.608187134502924	chr14:64448262:+;chr14:64460005:+	proximal	FALSE
LIMCH1	7.62072873034511	0.26722676348645	0.449377660250344	0.535230352303523	0.537660256410256	-0.00242990410673338	chr4:41646280:+_vs_chr4:41661485:+	-0.0976391494684178	chr4:41619372:+;chr4:41646218:+;chr4:41646280:+;chr4:41661485:+;chr4:41662924:+;chr4:41697257:+;chr4:41699020:+	proximal	FALSE
TNFAIP8L2-SCNM1	1.22999032089941	0.267408920433832	0.449377660250344	0.783783783783784	0.909090909090909	-0.125307125307125	chr1:151167179:+_vs_chr1:151169138:+	-0.250614250614251	chr1:151167179:+;chr1:151169138:+	proximal	FALSE
VPS37A	1.22984493767102	0.267437196119282	0.449377660250344	0.608695652173913	0.846153846153846	-0.237458193979933	chr8:17280155:+_vs_chr8:17295556:+	-0.474916387959866	chr8:17280155:+;chr8:17295556:+	proximal	FALSE
PAK1	1.22974537037037	0.267456563183203	0.449377660250344	0.466666666666667	0.325	0.141666666666667	chr11:77392331:-_vs_chr11:77322020:-	0.283333333333333	chr11:77322020:-;chr11:77392331:-	distal	FALSE
DDOST	1.22738902381901	0.267915412310474	0.449722942752195	0.5125	0.584615384615385	-0.0721153846153847	chr1:20652186:-_vs_chr1:20651806:-	-0.144230769230769	chr1:20651806:-;chr1:20652186:-	proximal	FALSE
CCAR1	2.63263282172373	0.268121133246568	0.449722942752195	0.636363636363636	0.520833333333333	0.115530303030303	chr10:68761114:+_vs_chr10:68771359:+	0.382575757575758	chr10:68749254:+;chr10:68761114:+;chr10:68771359:+	distal	FALSE
DUT	1.22590453025236	0.268204990405937	0.449722942752195	0.478260869565217	0.230769230769231	0.247491638795987	chr15:48342420:+_vs_chr15:48342544:+	0.494983277591973	chr15:48342420:+;chr15:48342544:+	distal	FALSE
NDFIP1	2.62881784251448	0.268633059612907	0.450136987955545	0.508522727272727	0.520114942528736	-0.0115922152560084	chr5:142152775:+_vs_chr5:142153198:+	-0.0996603970741902	chr5:142151866:+;chr5:142152775:+;chr5:142153198:+	proximal	FALSE
ATP5MPL	1.22182637487125	0.269002522813045	0.450364200809537	0.5	0.567901234567901	-0.0679012345679012	chr14:103912516:-_vs_chr14:103912288:-	-0.135802469135802	chr14:103912288:-;chr14:103912516:-	proximal	FALSE
PSMB2	2.62511315142894	0.269131122012943	0.450364200809537	0.162162162162162	0.189393939393939	-0.0272317772317772	chr1:35601908:-_vs_chr1:35601820:-	-0.121212121212121	chr1:35601820:-;chr1:35601908:-;chr1:35603138:-	proximal	FALSE
SH3GL3	1.21948061936013	0.269462604755365	0.450552232583725	0.695652173913043	0.811320754716981	-0.115668580803938	chr15:83576636:+_vs_chr15:83618743:+	-0.231337161607875	chr15:83576636:+;chr15:83618743:+	proximal	FALSE
LRRC59	1.21875	0.269606104568209	0.450552232583725	0.846153846153846	0.615384615384615	0.230769230769231	chr17:50382673:-_vs_chr17:50381238:-	0.461538461538462	chr17:50381238:-;chr17:50382673:-	distal	FALSE
PPM1G	3.92261035892964	0.269942985696366	0.450812042644804	0.640176600441501	0.547222222222222	0.092954378219279	chr2:27385766:-_vs_chr2:27381199:-	0.19332229580574	chr2:27381199:-;chr2:27381624:-;chr2:27384887:-;chr2:27385766:-	distal	FALSE
CYB5B	1.21318544843135	0.270702168361845	0.451734319389799	0.1	0.227272727272727	-0.127272727272727	chr16:69463808:+_vs_chr16:69466264:+	-0.254545454545455	chr16:69463808:+;chr16:69466264:+	proximal	FALSE
PACC1	1.21239251674034	0.270858807199517	0.451734319389799	0.753623188405797	0.628571428571429	0.125051759834369	chr1:212365268:-_vs_chr1:212364478:-	0.250103519668737	chr1:212364478:-;chr1:212365268:-	distal	FALSE
SMNDC1	1.20905172413793	0.271520006844538	0.452533344740896	0.586206896551724	0.772727272727273	-0.186520376175549	chr10:110295339:-_vs_chr10:110293046:-	-0.373040752351097	chr10:110293046:-;chr10:110295339:-	proximal	FALSE
TPGS2	1.20744563116977	0.271838598774264	0.452760668870003	0.0578512396694215	0.116666666666667	-0.0588154269972452	chr18:36796071:-_vs_chr18:36786790:-	-0.11763085399449	chr18:36786790:-;chr18:36796071:-	proximal	FALSE
SRSF1	1.20498109600593	0.272328385761812	0.453272631358408	0.463414634146341	0.338235294117647	0.125179340028694	chr17:58003571:-_vs_chr17:58003360:-	0.250358680057389	chr17:58003360:-;chr17:58003571:-	distal	FALSE
LSM5	1.20293230267794	0.272736392182473	0.453647881240592	0.104166666666667	0.209302325581395	-0.105135658914729	chr7:32487035:-_vs_chr7:32486805:-	-0.210271317829457	chr7:32486805:-;chr7:32487035:-	proximal	FALSE
RPS28	1.19766081871345	0.273789706979486	0.455095265447507	0.78125	0.625	0.15625	chr19:8322396:+_vs_chr19:8323340:+	0.3125	chr19:8322396:+;chr19:8323340:+	distal	FALSE
CCDC88A	13.289175347196	0.274845998534427	0.456453773789233	0.486914600550964	0.40982800982801	0.0770865907229543	chr2:55344475:-_vs_chr2:55335050:-	0.123464373464373	chr2:55334152:-;chr2:55334257:-;chr2:55334367:-;chr2:55334864:-;chr2:55334899:-;chr2:55334952:-;chr2:55335050:-;chr2:55339483:-;chr2:55343746:-;chr2:55344410:-;chr2:55344475:-;chr2:55346188:-	distal	FALSE
UBE3A	3.87772115195411	0.274974365940636	0.456453773789233	0.393939393939394	0.363095238095238	0.0308441558441558	chr15:25375498:-_vs_chr15:25354554:-	0.196428571428571	chr15:25338435:-;chr15:25354554:-;chr15:25370920:-;chr15:25375498:-	distal	FALSE
HSD17B12	3.87426156742458	0.275365625179032	0.456798116535311	0.543859649122807	0.531914893617021	0.0119447555057858	chr11:43754118:+_vs_chr11:43856490:+	0.243001119820829	chr11:43754118:+;chr11:43855379:+;chr11:43856490:+;chr11:43856615:+	distal	FALSE
METTL9	2.57684742947619	0.275705030527173	0.457056037931972	0.564024390243902	0.613475177304964	-0.0494507870610621	chr16:21655936:+_vs_chr16:21656141:+	-0.111918353226085	chr16:21655565:+;chr16:21655936:+;chr16:21656141:+	proximal	FALSE
GABPB1-AS1	1.17881101190476	0.277598182861072	0.459688500434048	0.5	0.285714285714286	0.214285714285714	chr15:50357130:+_vs_chr15:50357374:+	0.428571428571429	chr15:50357130:+;chr15:50357374:+	distal	FALSE
GRIA2	2.56140037426892	0.277842690452178	0.459688500434048	0.375	0.428571428571429	-0.0535714285714285	chr4:157321566:+_vs_chr4:157333307:+	-0.172590567327409	chr4:157321566:+;chr4:157333307:+;chr4:157335699:+	proximal	FALSE
MBIP	1.17588418950349	0.27819548832835	0.459688500434048	0.5	0.689655172413793	-0.189655172413793	chr14:36314768:-_vs_chr14:36298564:-	-0.379310344827586	chr14:36298564:-;chr14:36314768:-	proximal	FALSE
SRSF2	2.55880098540232	0.278204035818706	0.459688500434048	0.928217821782178	0.957055214723926	-0.028837392941748	chr17:76734837:-_vs_chr17:76734128:-	-0.0576747858834962	chr17:76734128:-;chr17:76734297:-;chr17:76734837:-	proximal	FALSE
UBE2N	1.17577447982698	0.278217909317025	0.459688500434048	0.6375	0.727272727272727	-0.0897727272727273	chr12:93409357:-_vs_chr12:93408365:-	-0.179545454545455	chr12:93408365:-;chr12:93409357:-	proximal	FALSE
PRPSAP2	3.83679551520894	0.279635107355211	0.461723084237674	0.682539682539682	0.635220125786163	0.047319556753519	chr17:18931190:+_vs_chr17:18931268:+	0.195367874613158	chr17:18930902:+;chr17:18931046:+;chr17:18931190:+;chr17:18931268:+	distal	FALSE
ZNF281	1.1672278338945	0.279971578985223	0.461971695735909	0.666666666666667	0.48	0.186666666666667	chr1:200408417:-_vs_chr1:200408085:-	0.373333333333333	chr1:200408085:-;chr1:200408417:-	distal	FALSE
TIAL1	3.83007936121525	0.280406729391482	0.46233322852243	0.382978723404255	0.434782608695652	-0.0518038852913968	chr10:119575412:-_vs_chr10:119574687:-	-0.321924144310823	chr10:119573465:-;chr10:119574687:-;chr10:119575412:-;chr10:119580487:-	proximal	FALSE
EBNA1BP2	1.16436177442759	0.280562780125483	0.46233322852243	0.580645161290323	0.470588235294118	0.110056925996205	chr1:43164410:-_vs_chr1:43164321:-	0.22011385199241	chr1:43164321:-;chr1:43164410:-	distal	FALSE
