gene_id	chisq	pvalue	adj_pvalue	oRG	vRG	dWARM	MPRO_comparsion	MPRO	feature_id	Note	sig
RPN1	2.83101489028213	0.0924599127715307	0.172205435803899	0.517241379310345	0.777777777777778	-0.260536398467433	chr3:128620152:-_vs_chr3:128619974:-	-0.521072796934866	chr3:128619974:-;chr3:128620152:-	proximal	FALSE
PGD	2.82980214663245	0.0925297583835194	0.172205435803899	0.352941176470588	0.179487179487179	0.173453996983409	chr1:10420144:+_vs_chr1:10420511:+	0.346907993966817	chr1:10420144:+;chr1:10420511:+	distal	FALSE
PPP3CB	2.81326195987654	0.0934881051044845	0.17380468692624	0.407407407407407	1	-0.592592592592593	chr10:73443792:-_vs_chr10:73436805:-	-1.18518518518519	chr10:73436805:-;chr10:73443792:-	proximal	FALSE
VPS35	2.79344917026077	0.0946503011556832	0.175779130717697	0.384615384615385	0.727272727272727	-0.342657342657343	chr16:46659789:-_vs_chr16:46659677:-	-0.685314685314685	chr16:46659677:-;chr16:46659789:-	proximal	FALSE
AP3S2	2.78936168745172	0.0948920190025959	0.176041747726803	0.1875	0.423076923076923	-0.235576923076923	chr15:89834305:-_vs_chr15:89833563:-	-0.471153846153846	chr15:89833563:-;chr15:89834305:-	proximal	FALSE
RABL6	4.70758928571429	0.0950079560629567	0.176070707316514	0.571428571428571	0.375	0.196428571428571	chr9:136831054:+_vs_chr9:136840209:+	0.625	chr9:136831054:+;chr9:136840209:+;chr9:136840341:+	distal	FALSE
TXNL1	2.78571428571429	0.0951082795077237	0.176070707316514	0.0576923076923077	0.178571428571429	-0.120879120879121	chr18:56602822:-_vs_chr18:56602566:-	-0.241758241758242	chr18:56602566:-;chr18:56602822:-	proximal	FALSE
CRLS1	4.70327538422776	0.0952131047126319	0.176079029263086	0.37037037037037	0.642857142857143	-0.272486772486772	chr20:6037393:+_vs_chr20:6038014:+	-0.544973544973545	chr20:6037393:+;chr20:6037702:+;chr20:6038014:+	proximal	FALSE
TIMM10B	2.77644885648222	0.0956600587695168	0.176719371726844	0.545454545454545	0.842105263157895	-0.296650717703349	chr11:6483060:+_vs_chr11:6484681:+	-0.593301435406699	chr11:6483060:+;chr11:6484681:+	proximal	FALSE
HMGN2	4.6790391788627	0.096373926163668	0.177850936295728	0.479591836734694	0.462732919254658	0.0168589174800355	chr1:26475228:+_vs_chr1:26476642:+	0.033717834960071	chr1:26475228:+;chr1:26475972:+;chr1:26476642:+	distal	FALSE
METTL9	4.66970488501498	0.0968247686924999	0.178427888624821	0.535714285714286	0.596590909090909	-0.0608766233766234	chr16:21655565:+_vs_chr16:21656141:+	-0.121753246753247	chr16:21655565:+;chr16:21655936:+;chr16:21656141:+	proximal	FALSE
SRSF2	4.66835995385475	0.0968899019142188	0.178427888624821	0.962264150943396	0.929447852760736	0.0328162981826601	chr17:76735853:-_vs_chr17:76734128:-	0.0656325963653201	chr17:76734128:-;chr17:76734297:-;chr17:76735853:-	distal	FALSE
POLD3	2.74285714285714	0.0976899593461574	0.179686201599207	0.481481481481481	1	-0.518518518518519	chr11:74618792:+_vs_chr11:74636241:+	-1.03703703703704	chr11:74618792:+;chr11:74636241:+	proximal	FALSE
PSRC1	2.7414180933878	0.0977779615539842	0.179686201599207	0.964705882352941	0.884615384615385	0.0800904977375566	chr1:109279894:-_vs_chr1:109279567:-	0.160180995475113	chr1:109279567:-;chr1:109279894:-	distal	FALSE
PRRC2C	2.7272792022792	0.0986472104244288	0.181093989848193	0.576923076923077	0.277777777777778	0.299145299145299	chr1:171515809:+_vs_chr1:171532830:+	0.598290598290598	chr1:171515809:+;chr1:171532830:+	distal	FALSE
FBXO8	2.72091346153846	0.0990413210750509	0.181627501031049	0.5	0.846153846153846	-0.346153846153846	chr4:174237525:-_vs_chr4:174236969:-	-0.692307692307692	chr4:174236969:-;chr4:174237525:-	proximal	FALSE
APEX1	4.61122619047619	0.0996976577531057	0.182640281165658	0.888235294117647	0.833333333333333	0.0549019607843138	chr14:20457234:+_vs_chr14:20457767:+	0.201960784313725	chr14:20455953:+;chr14:20457234:+;chr14:20457767:+	distal	FALSE
PAFAH1B3	2.69697521303168	0.100538825704536	0.183815291441296	0.936936936936937	1	-0.0630630630630631	chr19:42300492:-_vs_chr19:42297036:-	-0.126126126126126	chr19:42297036:-;chr19:42300492:-	proximal	FALSE
SLX1A	2.6968212714914	0.100548535489256	0.183815291441296	0.661764705882353	0.470588235294118	0.191176470588235	chr16:29458219:+_vs_chr16:30197561:+	0.382352941176471	chr16:29458219:+;chr16:30197561:+	distal	FALSE
RBBP4	2.69470453444454	0.100682151560345	0.18382532350247	0.938650306748466	0.864864864864865	0.0737854418836014	chr1:32680505:+_vs_chr1:32680653:+	0.147570883767203	chr1:32680505:+;chr1:32680653:+	distal	FALSE
SQLE	2.69341715184725	0.100763510660613	0.18382532350247	0.893617021276596	0.788732394366197	0.104884626910399	chr8:125022164:+_vs_chr8:125022272:+	0.209769253820797	chr8:125022164:+;chr8:125022272:+	distal	FALSE
CDK11B	6.22160776075136	0.101312447981256	0.184634835106028	0.445833333333333	0.519607843137255	-0.0737745098039216	chr1:1641068:-_vs_chr1:1638503:-	-0.2875	chr1:1638503:-;chr1:1641068:-;chr1:1649576:-;chr1:1652491:-	proximal	FALSE
F2R	6.20246874136502	0.102164607545237	0.185994695271672	0.382978723404255	0.611111111111111	-0.228132387706856	chr5:76734135:+_vs_chr5:76735770:+	-0.418439716312057	chr5:76733535:+;chr5:76734135:+;chr5:76735509:+;chr5:76735770:+	proximal	FALSE
CCDC88A	4.5518315018315	0.102702815161827	0.186629031593399	0.377777777777778	0.461538461538462	-0.0837606837606838	chr2:55339483:-_vs_chr2:55335050:-	-0.509401709401709	chr2:55334739:-;chr2:55335050:-;chr2:55339483:-	proximal	FALSE
EBNA1BP2	4.55138544479953	0.102725723372777	0.186629031593399	0.527777777777778	0.605263157894737	-0.077485380116959	chr1:43164748:-_vs_chr1:43164410:-	-0.330409356725146	chr1:43164321:-;chr1:43164410:-;chr1:43164748:-	proximal	FALSE
CDC16	2.65592852437418	0.103164499954743	0.187232365481462	0.782608695652174	0.96	-0.177391304347826	chr13:114239413:+_vs_chr13:114272673:+	-0.354782608695652	chr13:114239413:+;chr13:114272673:+	proximal	FALSE
CFDP1	4.52395368350148	0.104144404121304	0.188815526067033	0.689393939393939	0.77906976744186	-0.0896758280479211	chr16:75411869:-_vs_chr16:75395140:-	-0.244538407329105	chr16:75293740:-;chr16:75395140:-;chr16:75411869:-	proximal	FALSE
IPO7	4.50989151523911	0.104879232481229	0.189726699830351	0.329545454545455	0.238095238095238	0.0914502164502164	chr11:9429195:+_vs_chr11:9442148:+	0.45995670995671	chr11:9429195:+;chr11:9442148:+;chr11:9446229:+	distal	FALSE
ME2	4.50819669472421	0.104968145886372	0.189726699830351	0.322222222222222	0.4375	-0.115277777777778	chr18:50947848:+_vs_chr18:50947890:+	-0.427777777777778	chr18:50912833:+;chr18:50947848:+;chr18:50947890:+	proximal	FALSE
TMEM161B-AS1	4.50813666379558	0.104971296601294	0.189726699830351	0.89	0.87037037037037	0.0196296296296296	chr5:88283128:+_vs_chr5:88287657:+	0.144074074074074	chr5:88283128:+;chr5:88287657:+;chr5:88436672:+	distal	FALSE
CDC5L	4.50570302508287	0.105099105451231	0.189753499447342	0.302325581395349	0.583333333333333	-0.281007751937984	chr6:44403879:+_vs_chr6:44406436:+	-0.751937984496124	chr6:44403879:+;chr6:44406436:+;chr6:44446647:+	proximal	FALSE
BOC	4.5028920126403	0.105246926755342	0.189753499447342	0.630434782608696	0.5	0.130434782608696	chr3:113286940:+_vs_chr3:113287459:+	0.504347826086956	chr3:113251592:+;chr3:113286940:+;chr3:113287459:+	distal	FALSE
TTC9C	2.62322080920871	0.105310489151972	0.189753499447342	0.230769230769231	0.75	-0.519230769230769	chr11:62738393:+_vs_chr11:62738636:+	-1.03846153846154	chr11:62738393:+;chr11:62738636:+	proximal	FALSE
UPF3A	6.11962722811779	0.105932955207832	0.190679319374097	0.628930817610063	0.697916666666667	-0.0689858490566038	chr13:114291532:+_vs_chr13:114291766:+	-0.3125	chr13:114291532:+;chr13:114291766:+;chr13:114298859:+;chr13:114305805:+	proximal	FALSE
SAP30BP	4.4633382642998	0.107349100679941	0.193030401325099	0.753846153846154	0.85	-0.0961538461538461	chr17:75704814:+_vs_chr17:75706757:+	-0.373076923076923	chr17:75702546:+;chr17:75704814:+;chr17:75706757:+	proximal	FALSE
CCNB1	4.45712331649832	0.107683204048469	0.19343298168379	0.4453125	0.208333333333333	0.236979166666667	chr5:69177697:+_vs_chr5:69177756:+	0.510416666666667	chr5:69177697:+;chr5:69177756:+;chr5:69178245:+	distal	FALSE
NUDC	2.58388230127361	0.107956589432097	0.193576607290742	0.0909090909090909	0.217391304347826	-0.126482213438735	chr1:26946393:+_vs_chr1:26946867:+	-0.25296442687747	chr1:26946393:+;chr1:26946867:+	proximal	FALSE
TMEM263	2.58348387723388	0.107983759850505	0.193576607290742	0.45	0.818181818181818	-0.368181818181818	chr12:106971364:+_vs_chr12:106972352:+	-0.736363636363636	chr12:106971364:+;chr12:106972352:+	proximal	FALSE
TAF15	4.44039946981124	0.108587417961141	0.194460120940615	0.676470588235294	0.633333333333333	0.0431372549019609	chr17:35824941:+_vs_chr17:35836240:+	0.404901960784314	chr17:35824941:+;chr17:35836240:+;chr17:35847234:+	distal	FALSE
DYNC1LI1	6.05664655799427	0.10888653687716	0.194797015514185	0.641509433962264	0.714285714285714	-0.0727762803234503	chr3:32534604:-_vs_chr3:32526753:-	-0.342318059299191	chr3:32525974:-;chr3:32526753:-;chr3:32534604:-;chr3:32545901:-	proximal	FALSE
VIM	4.42657620900195	0.109340533691407	0.195410016933217	0.93986013986014	0.928030303030303	0.0118298368298368	chr10:17237341:+_vs_chr10:17237590:+	0.0481934731934732	chr10:17237274:+;chr10:17237341:+;chr10:17237590:+	distal	FALSE
GNG10	2.55804589755996	0.109734144650244	0.195913961201605	0.579710144927536	0.756756756756757	-0.177046611829221	chr9:111670063:+_vs_chr9:111670226:+	-0.354093223658441	chr9:111670063:+;chr9:111670226:+	proximal	FALSE
MRPL57	6.03541870072563	0.109899686232201	0.196010111115359	0.205882352941176	0.359649122807018	-0.153766769865841	chr13:21177356:+_vs_chr13:21177991:+	-0.307275541795666	chr13:21177356:+;chr13:21177512:+;chr13:21177603:+;chr13:21177991:+	proximal	FALSE
MXI1	7.52470018020257	0.110625038538004	0.197103495060098	0.453947368421053	0.487012987012987	-0.0330656185919344	chr10:110279938:+_vs_chr10:110285432:+	-0.312713602187286	chr10:110279293:+;chr10:110279938:+;chr10:110285108:+;chr10:110285432:+;chr10:110286635:+	proximal	FALSE
UFM1	2.53846153846154	0.111102994241961	0.197754315308967	0.3125	0.75	-0.4375	chr13:38355693:+_vs_chr13:38362405:+	-0.875	chr13:38355693:+;chr13:38362405:+	proximal	FALSE
RAB1A	2.5356741411803	0.111299341886446	0.197903085117236	0.735294117647059	0.86	-0.124705882352941	chr2:65088428:-_vs_chr2:65087878:-	-0.249411764705882	chr2:65087878:-;chr2:65088428:-	proximal	FALSE
RPL3	4.37589276055379	0.112146819217539	0.199208165715365	0.982248520710059	0.975075987841945	0.00717253286811392	chr22:39312956:-_vs_chr22:39312884:-	0.0178494991097282	chr22:39312884:-;chr22:39312956:-;chr22:39313190:-	distal	FALSE
RDH11	4.35828484350794	0.113138514177567	0.20076652414725	0.426229508196721	0.489130434782609	-0.0629009265858874	chr14:67677318:-_vs_chr14:67676860:-	-0.322166785459729	chr14:67676792:-;chr14:67676860:-;chr14:67677318:-	proximal	FALSE
HSP90AB1	7.45911951244033	0.113525518714527	0.201249783175752	0.568945538818077	0.539244186046512	0.0297013527715649	chr6:44250447:+_vs_chr6:44253883:+	0.0954620173003853	chr6:44250383:+;chr6:44250447:+;chr6:44251139:+;chr6:44252254:+;chr6:44253883:+	distal	FALSE
IAH1	2.50262307168784	0.113656852850758	0.201279290366377	0.379310344827586	0.833333333333333	-0.454022988505747	chr2:9488462:+_vs_chr2:9488622:+	-0.908045977011494	chr2:9488462:+;chr2:9488622:+	proximal	FALSE
SLF2	4.3406862745098	0.114138445037847	0.20192839822724	0.583333333333333	0.529411764705882	0.053921568627451	chr10:100917231:+_vs_chr10:100924120:+	0.427450980392157	chr10:100917231:+;chr10:100924120:+;chr10:100924382:+	distal	FALSE
RPS6	5.91942548605648	0.115596836745162	0.204099458922792	0.860863095238095	0.837719298245614	0.0231437969924813	chr9:19378372:-_vs_chr9:19376255:-	0.0689223057644111	chr9:19376255:-;chr9:19376539:-;chr9:19378372:-;chr9:19378772:-	distal	FALSE
CSE1L	4.31526957890594	0.115598212062254	0.204099458922792	0.560606060606061	0.5	0.0606060606060607	chr20:49096885:+_vs_chr20:49096949:+	0.476190476190476	chr20:49096588:+;chr20:49096885:+;chr20:49096949:+	distal	FALSE
TCERG1	5.87140037929758	0.118037284198858	0.208196415848237	0.340579710144927	0.266666666666667	0.0739130434782608	chr5:146469743:+_vs_chr5:146470665:+	0.383850931677019	chr5:146469743:+;chr5:146470665:+;chr5:146470747:+;chr5:146480044:+	distal	FALSE
COMMD6	2.43491787663886	0.118660109151275	0.208925648806022	0.915384615384615	0.841121495327103	0.0742631200575126	chr13:75526522:-_vs_chr13:75526436:-	0.148526240115025	chr13:75526436:-;chr13:75526522:-	distal	FALSE
ARFIP1	2.43453856749311	0.118688815874418	0.208925648806022	0.484848484848485	0	0.484848484848485	chr4:152910244:+_vs_chr4:152911912:+	0.96969696969697	chr4:152910244:+;chr4:152911912:+	distal	FALSE
C11orf58	4.25536597152522	0.119112960792984	0.209462170532752	0.680952380952381	0.549180327868852	0.131772053083529	chr11:16755063:+_vs_chr11:16755892:+	0.263544106167057	chr11:16755063:+;chr11:16755325:+;chr11:16755892:+	distal	FALSE
ARL1	2.42162579744817	0.119670672792709	0.209812218532672	0.578947368421053	0	0.578947368421053	chr12:101394760:-_vs_chr12:101393296:-	1.15789473684211	chr12:101393296:-;chr12:101394760:-	distal	FALSE
PMS2P1	2.42162579744817	0.119670672792709	0.209812218532672	0.578947368421053	0	0.578947368421053	chr7:100324678:-_vs_chr7:100320913:-	1.15789473684211	chr7:100320913:-;chr7:100324678:-	distal	FALSE
SYF2	2.42162579744817	0.119670672792709	0.209812218532672	0.421052631578947	1	-0.578947368421053	chr1:25223335:-_vs_chr1:25222679:-	-1.15789473684211	chr1:25222679:-;chr1:25223335:-	proximal	FALSE
NFIX	2.40750132469226	0.1207549723715	0.211334439444536	0.446808510638298	0.75	-0.303191489361702	chr19:13094675:+_vs_chr19:13098791:+	-0.606382978723404	chr19:13094675:+;chr19:13098791:+	proximal	FALSE
RAP1A	2.40718034230262	0.120779739466023	0.211334439444536	0.729166666666667	1	-0.270833333333333	chr1:111709198:+_vs_chr1:111713114:+	-0.541666666666667	chr1:111709198:+;chr1:111713114:+	proximal	FALSE
ZFYVE16	2.40432310744811	0.121000452682339	0.211509755435762	0.428571428571429	1	-0.571428571428571	chr5:80437377:+_vs_chr5:80438493:+	-1.14285714285714	chr5:80437377:+;chr5:80438493:+	proximal	FALSE
RBMX2	2.39568939393939	0.121670102216568	0.212427866326948	0.56	1	-0.44	chrX:130412395:+_vs_chrX:130413343:+	-0.88	chrX:130412395:+;chrX:130413343:+	proximal	FALSE
CALM1	4.21127917212817	0.121767768390262	0.212427866326948	0.766409266409266	0.76	0.00640926640926642	chr14:90405213:+_vs_chr14:90405610:+	0.162625482625483	chr14:90403939:+;chr14:90405213:+;chr14:90405610:+	distal	FALSE
PIGX	4.20824175824176	0.121952838443591	0.212539455281531	0.428571428571429	0.678571428571428	-0.25	chr3:196728351:+_vs_chr3:196734898:+	-0.5	chr3:196728351:+;chr3:196734591:+;chr3:196734898:+	proximal	FALSE
PRDM16-DT	2.38231251507114	0.122715769801658	0.213656920636816	0.45	0.181818181818182	0.268181818181818	chr1:3064079:-_vs_chr1:3059617:-	0.536363636363636	chr1:3059617:-;chr1:3064079:-	distal	FALSE
DZIP1	2.37080566492331	0.123623235852468	0.21498779712238	0.588235294117647	0.142857142857143	0.445378151260504	chr13:95624859:-_vs_chr13:95594051:-	0.890756302521008	chr13:95594051:-;chr13:95624859:-	distal	FALSE
RAP1B	2.36895413153561	0.123769947840023	0.21498779712238	0.126315789473684	0	0.126315789473684	chr12:68660507:+_vs_chr12:68660605:+	0.252631578947368	chr12:68660507:+;chr12:68660605:+	distal	FALSE
CDK2AP1	2.36797423514861	0.123847671162807	0.21498779712238	0.627450980392157	0.85	-0.222549019607843	chr12:123261086:-_vs_chr12:123261003:-	-0.445098039215686	chr12:123261003:-;chr12:123261086:-	proximal	FALSE
TMEM50B	2.34882948606272	0.125377117844941	0.217427709306198	0.785714285714286	0.533333333333333	0.252380952380952	chr21:33450365:-_vs_chr21:33449141:-	0.504761904761905	chr21:33449141:-;chr21:33450365:-	distal	FALSE
PDCL	4.15064102564103	0.125516191496909	0.217454013896421	0.534090909090909	0.318181818181818	0.215909090909091	chr9:122819953:-_vs_chr9:122819177:-	0.431818181818182	chr9:122819177:-;chr9:122819213:-;chr9:122819953:-	distal	FALSE
JTB	2.34076447631277	0.126027692065634	0.217914207724043	0.160919540229885	0.0576923076923077	0.103227232537577	chr1:153974524:-_vs_chr1:153974288:-	0.206454465075155	chr1:153974288:-;chr1:153974524:-	distal	FALSE
HP1BP3	7.19293761222382	0.126036913801697	0.217914207724043	0.471631205673759	0.559090909090909	-0.0874597034171502	chr1:20776600:-_vs_chr1:20767585:-	-0.222566086395874	chr1:20767585:-;chr1:20770933:-;chr1:20773587:-;chr1:20775320:-;chr1:20776600:-	proximal	FALSE
MSI2	2.3385155906895	0.126209769694387	0.217914207724043	0.652173913043478	0	0.652173913043478	chr17:57680403:+_vs_chr17:57681107:+	1.30434782608696	chr17:57680403:+;chr17:57681107:+	distal	FALSE
FHOD3	4.13853115210581	0.126278489604189	0.217914207724043	0.344444444444444	0.230769230769231	0.113675213675214	chr18:36681565:+_vs_chr18:36718546:+	0.48034188034188	chr18:36681565:+;chr18:36718546:+;chr18:36780056:+	distal	FALSE
PCMT1	4.13350643231727	0.126596145482839	0.218247775365798	0.875	0.768518518518518	0.106481481481482	chr6:149802518:+_vs_chr6:149811415:+	0.212962962962963	chr6:149802518:+;chr6:149810901:+;chr6:149811415:+	distal	FALSE
TMEM9B	5.70764634639953	0.126733298177033	0.218269811875067	0.620614035087719	0.562962962962963	0.0576510721247563	chr11:8947507:-_vs_chr11:8947202:-	0.153070175438596	chr11:8947202:-;chr11:8947310:-;chr11:8947507:-;chr11:8948067:-	distal	FALSE
BNIP3	2.31917996515294	0.127787377154175	0.219869457750566	0.547169811320755	0.344827586206897	0.202342225113858	chr10:131968375:-_vs_chr10:131967686:-	0.404684450227716	chr10:131967686:-;chr10:131968375:-	distal	FALSE
CTNNA1	7.12306764997502	0.129525838468662	0.222482991579623	0.619426751592357	0.551587301587302	0.0678394500050552	chr5:138934327:+_vs_chr5:138934712:+	0.276412900616722	chr5:138886260:+;chr5:138934327:+;chr5:138934631:+;chr5:138934712:+;chr5:138935032:+	distal	FALSE
RPLP1	2.29776993420222	0.12955989595121	0.222482991579623	0.926082365364308	0.945833333333333	-0.019750967969025	chr15:69455456:+_vs_chr15:69455546:+	-0.03950193593805	chr15:69455456:+;chr15:69455546:+	proximal	FALSE
FEN1	2.29395833333333	0.12987831862844	0.222811778292191	0.714285714285714	0.5	0.214285714285714	chr11:61796833:+_vs_chr11:61797238:+	0.428571428571429	chr11:61796833:+;chr11:61797238:+	distal	FALSE
FKBP3	4.07830610996784	0.130138884696049	0.223040764298404	0.850467289719626	0.897727272727273	-0.0472599830076466	chr14:45116046:-_vs_chr14:45115902:-	-0.209430756159728	chr14:45115902:-;chr14:45116046:-;chr14:45121586:-	proximal	FALSE
ID4	9.84468896936409	0.131346720687107	0.224891214444754	0.35480093676815	0.396384479717813	-0.0415835429496632	chr6:19839824:+_vs_chr6:19840447:+	-0.0909445745511318	chr6:19839363:+;chr6:19839824:+;chr6:19840055:+;chr6:19840447:+;chr6:19840684:+;chr6:19840940:+;chr6:19842197:+	proximal	FALSE
GADD45A	2.26498316498317	0.132327650092372	0.226349927789584	0.295454545454545	0.583333333333333	-0.287878787878788	chr1:67687995:+_vs_chr1:67688331:+	-0.575757575757576	chr1:67687995:+;chr1:67688331:+	proximal	FALSE
VAPA	2.25237107054904	0.133409847475117	0.227978853280264	0.971428571428571	0.915254237288136	0.0561743341404358	chr18:9950555:+_vs_chr18:9954802:+	0.112348668280872	chr18:9950555:+;chr18:9954802:+	distal	FALSE
ZBED1	2.25	0.133614402537715	0.228106300052228	0.68	0.2	0.48	chrX:2488342:-_vs_chrY:2488342:-	0.96	chrX:2488342:-;chrY:2488342:-	distal	FALSE
SH3BGRL	4.01503759398496	0.134321540554515	0.229090674123589	0.868181818181818	0.845454545454545	0.0227272727272727	chrX:81297520:+_vs_chrX:81297584:+	0.145454545454545	chrX:81297520:+;chrX:81297584:+;chrX:81298547:+	distal	FALSE
DEGS1	5.54611279459382	0.135906429190768	0.231568721582328	0.517241379310345	0.621212121212121	-0.103970741901776	chr1:224192896:+_vs_chr1:224193160:+	-0.352664576802508	chr1:224192896:+;chr1:224193091:+;chr1:224193160:+;chr1:224193441:+	proximal	FALSE
PLCE1	2.2143522833178	0.136732437804321	0.232750172984076	0.333333333333333	0.545454545454545	-0.212121212121212	chr10:94031732:+_vs_chr10:94252487:+	-0.424242424242424	chr10:94031732:+;chr10:94252487:+	proximal	FALSE
ENSA	2.19802098950525	0.138188048493542	0.23500002432768	0.908045977011494	0.8	0.108045977011494	chr1:150625131:-_vs_chr1:150622150:-	0.216091954022988	chr1:150622150:-;chr1:150625131:-	distal	FALSE
NR2E1	2.18739747600234	0.139144247420835	0.236397051523297	0.886075949367089	0.961538461538462	-0.075462512171373	chr6:108178981:+_vs_chr6:108188790:+	-0.150925024342746	chr6:108178981:+;chr6:108188790:+	proximal	FALSE
RNASEH2C	2.17122885338346	0.140613831517028	0.238518377831889	0.357142857142857	0.0833333333333333	0.273809523809524	chr11:65719684:-_vs_chr11:65717673:-	0.547619047619048	chr11:65717673:-;chr11:65719684:-	distal	FALSE
SAP18	2.16997047202502	0.14072893614	0.238518377831889	0.78125	0.896551724137931	-0.115301724137931	chr13:21147416:+_vs_chr13:21147602:+	-0.230603448275862	chr13:21147416:+;chr13:21147602:+	proximal	FALSE
GALNT2	2.16918767507003	0.140800592269993	0.238518377831889	1	0.464285714285714	0.535714285714286	chr1:230280071:+_vs_chr1:230282120:+	1.07142857142857	chr1:230280071:+;chr1:230282120:+	distal	FALSE
CTSB	2.16350892857143	0.141321645657249	0.239170191059278	0.0833333333333333	0.2	-0.116666666666667	chr8:11844318:-_vs_chr8:11842630:-	-0.233333333333333	chr8:11842630:-;chr8:11844318:-	proximal	FALSE
YBX1	3.89373392356481	0.142720520696036	0.241304926610349	0.50253036437247	0.460747663551402	0.0417827008210678	chr1:42700837:+_vs_chr1:42702348:+	0.0835654016421355	chr1:42700837:+;chr1:42702026:+;chr1:42702348:+	distal	FALSE
DET1	2.13787494164332	0.143700829305268	0.242728542281756	0.382352941176471	1	-0.617647058823529	chr15:88512480:-_vs_chr15:88511546:-	-1.23529411764706	chr15:88511546:-;chr15:88512480:-	proximal	FALSE
C17orf97	2.12019230769231	0.145368290225415	0.245308989755388	0.538461538461538	0.2	0.338461538461538	chr17:414423:+_vs_chr17:414578:+	0.676923076923077	chr17:414423:+;chr17:414578:+	distal	FALSE
RFXAP	2.11640211640212	0.145728533202041	0.245573151816284	0.5	0.75	-0.25	chr13:36828649:+_vs_chr13:36829104:+	-0.5	chr13:36828649:+;chr13:36829104:+	proximal	FALSE
SUMO2	2.11520114304319	0.145842890924273	0.245573151816284	0.853260869565217	0.782258064516129	0.0710028050490884	chr17:75167947:-_vs_chr17:75167733:-	0.142005610098177	chr17:75167733:-;chr17:75167947:-	distal	FALSE
LUC7L	3.84905617258558	0.145944613871444	0.245573151816284	0.703703703703704	0.625	0.0787037037037037	chr16:206117:-_vs_chr16:206005:-	0.342592592592593	chr16:188990:-;chr16:206005:-;chr16:206117:-	distal	FALSE
AKIP1	2.10827922077922	0.146503977830463	0.246278238594313	0.633333333333333	1	-0.366666666666667	chr11:8919552:+_vs_chr11:8920079:+	-0.733333333333333	chr11:8919552:+;chr11:8920079:+	proximal	FALSE
UQCRFS1	3.83900563119005	0.146679870948644	0.246337965086	0.601694915254237	0.548780487804878	0.0529144274493591	chr19:29207349:-_vs_chr19:29207270:-	0.255064076064489	chr19:29207270:-;chr19:29207349:-;chr19:29207388:-	distal	FALSE
SF3B1	3.82726763717805	0.147543265824743	0.247551081761399	0.5	0.596491228070175	-0.0964912280701754	chr2:197408481:-_vs_chr2:197405105:-	-0.233333333333333	chr2:197391980:-;chr2:197405105:-;chr2:197408481:-	proximal	FALSE
MIER1	2.09342116820378	0.147934462536419	0.247706443411273	0.454545454545455	0	0.454545454545455	chr1:66963159:+_vs_chr1:66984609:+	0.909090909090909	chr1:66963159:+;chr1:66984609:+	distal	FALSE
CFL2	2.09303551349325	0.147971801447291	0.247706443411273	0.586206896551724	0.3125	0.273706896551724	chr14:34712013:-_vs_chr14:34710459:-	0.547413793103448	chr14:34710459:-;chr14:34712013:-	distal	FALSE
EIF2AK1	5.34734950528601	0.148059292956368	0.247706443411273	0.465020576131687	0.53030303030303	-0.065282454171343	chr7:6040917:-_vs_chr7:6023831:-	-0.264309764309764	chr7:6023831:-;chr7:6024756:-;chr7:6040917:-;chr7:6041141:-	proximal	FALSE
INTS10	2.08988228844169	0.148277494772227	0.247835241262151	0.6875	0.894736842105263	-0.207236842105263	chr8:19826525:+_vs_chr8:19852067:+	-0.414473684210526	chr8:19826525:+;chr8:19852067:+	proximal	FALSE
LARP7	6.77189490319628	0.148444848155658	0.247878885359829	0.450819672131148	0.485294117647059	-0.0344744455159113	chr4:112647303:+_vs_chr4:112657586:+	-0.284956605593057	chr4:112647271:+;chr4:112647303:+;chr4:112647495:+;chr4:112647797:+;chr4:112657586:+	proximal	FALSE
RPL5	3.80763463012532	0.148998757043313	0.248547971099198	0.9	0.941176470588235	-0.0411764705882353	chr1:92840633:+_vs_chr1:92841921:+	-0.0876803551609323	chr1:92833600:+;chr1:92840633:+;chr1:92841921:+	proximal	FALSE
TARS1	2.08113980758908	0.149128782659519	0.248547971099198	0.347826086956522	0.592592592592593	-0.244766505636071	chr5:33455636:+_vs_chr5:33468086:+	-0.489533011272142	chr5:33455636:+;chr5:33468086:+	proximal	FALSE
CPNE1	2.07788789723721	0.149446841266832	0.248841751824754	0.757575757575758	0.92	-0.162424242424242	chr20:35631309:-_vs_chr20:35626044:-	-0.324848484848485	chr20:35626044:-;chr20:35631309:-	proximal	FALSE
PPIG	2.07477678571429	0.149751846638474	0.249113261469689	0.458333333333333	0.111111111111111	0.347222222222222	chr2:169630966:+_vs_chr2:169636763:+	0.694444444444444	chr2:169630966:+;chr2:169636763:+	distal	FALSE
SMARCA4	2.06741949910555	0.150475940400566	0.250053144380671	0.209302325581395	0	0.209302325581395	chr19:10996376:+_vs_chr19:11062273:+	0.418604651162791	chr19:10996376:+;chr19:11062273:+	distal	FALSE
HSPBP1	2.06520957990283	0.150694210277451	0.250053144380671	0.623188405797101	0.787878787878788	-0.164690382081686	chr19:55262339:-_vs_chr19:55262223:-	-0.329380764163373	chr19:55262223:-;chr19:55262339:-	proximal	FALSE
CLTC	3.78434065934066	0.150744288749145	0.250053144380671	0.515625	0.333333333333333	0.182291666666667	chr17:59690671:+_vs_chr17:59694283:+	0.697916666666667	chr17:59690671:+;chr17:59694283:+;chr17:59694769:+	distal	FALSE
