gene_id	chisq	pvalue	adj_pvalue	Ex	In	dWARM	MPRO_comparsion	MPRO	feature_id	Note	sig
STX6	3.49342105263158	0.174346509468557	0.36178789398627	0.600877192982456	0.75	-0.149122807017544	chr1:180974962:-_vs_chr1:180973044:-	-0.846491228070176	chr1:180973044:-;chr1:180974962:-;chr1:180975983:-	proximal	FALSE
CAPRIN1	11.5100179898988	0.174440660684774	0.361809070043974	0.606491416309013	0.69140625	-0.0849148336909871	chr11:34091967:+_vs_chr11:34101141:+	-0.222237124463519	chr11:34071761:+;chr11:34091967:+;chr11:34099056:+;chr11:34099516:+;chr11:34099739:+;chr11:34100345:+;chr11:34100493:+;chr11:34101141:+;chr11:34102098:+	proximal	FALSE
TXNDC15	3.48758169934641	0.17485628873314	0.362496683232243	0.583333333333333	0	0.583333333333333	chr5:134899818:+_vs_chr5:134901511:+	1.16666666666667	chr5:134899818:+;chr5:134901262:+;chr5:134901511:+	distal	FALSE
TCEAL4	6.33490120671056	0.175494755343236	0.363645382466032	0.622757847533632	0.568548387096774	0.054209460436858	chrX:103587518:+_vs_chrX:103587712:+	0.191089252133661	chrX:103586720:+;chrX:103586891:+;chrX:103587063:+;chrX:103587518:+;chrX:103587712:+	distal	FALSE
PGK1	3.47653787971708	0.175824500117843	0.363995871992301	0.514193548387097	0.5	0.0141935483870967	chrX:78126273:+_vs_chrX:78126827:+	0.0993548387096774	chrX:78118612:+;chrX:78126273:+;chrX:78126827:+	distal	FALSE
IK	6.32983671999788	0.175832808697905	0.363995871992301	0.827485380116959	0.776315789473684	0.0511695906432749	chr5:140654706:+_vs_chr5:140662480:+	0.371345029239766	chr5:140653028:+;chr5:140653089:+;chr5:140654586:+;chr5:140654706:+;chr5:140662480:+	distal	FALSE
CEP78	4.94035430463576	0.176217160045861	0.364512635078754	0.432671081677704	0.633333333333333	-0.200662251655629	chr9:78265476:+_vs_chr9:78266648:+	-0.343708609271523	chr9:78250133:+;chr9:78265476:+;chr9:78266648:+;chr9:78270879:+	proximal	FALSE
ARHGAP18	6.32357503607504	0.17625158503576	0.364512635078754	0.4875	0.458333333333333	0.0291666666666666	chr6:129634058:-_vs_chr6:129600797:-	-0.658333333333333	chr6:129578436:-;chr6:129599246:-;chr6:129600797:-;chr6:129618709:-;chr6:129634058:-	proximal	FALSE
PICALM	3.46200980392157	0.177106346002082	0.365946692161403	0.823529411764706	1	-0.176470588235294	chr11:85959014:-_vs_chr11:85957684:-	-0.382352941176471	chr11:85957684:-;chr11:85959014:-;chr11:86003391:-	proximal	FALSE
MYSM1	4.92841265317754	0.177114802749115	0.365946692161403	0.515151515151515	0.5	0.0151515151515152	chr1:58681871:-_vs_chr1:58671871:-	0.731818181818182	chr1:58659468:-;chr1:58671871:-;chr1:58681871:-;chr1:58689059:-	distal	FALSE
ZNF354C	7.63561953800782	0.17749374400408	0.366553922691703	0.461538461538462	0.557142857142857	-0.0956043956043956	chr5:179080354:+_vs_chr5:179081837:+	-0.318681318681319	chr5:179078768:+;chr5:179080305:+;chr5:179080354:+;chr5:179080551:+;chr5:179081837:+;chr5:179082006:+	proximal	FALSE
UBE2D2	8.92739218605372	0.177702849955423	0.366776311227596	0.625420875420875	0.536036036036036	0.0893848393848393	chr5:139626853:+_vs_chr5:139628434:+	0.227579852579853	chr5:139626810:+;chr5:139626853:+;chr5:139627210:+;chr5:139627643:+;chr5:139627692:+;chr5:139628241:+;chr5:139628434:+	distal	FALSE
PRKDC	10.1953349005165	0.177771627414025	0.366776311227596	0.473526473526474	0.553571428571429	-0.0800449550449551	chr8:47953844:-_vs_chr8:47860949:-	-0.423076923076923	chr8:47776896:-;chr8:47776931:-;chr8:47785306:-;chr8:47860949:-;chr8:47915339:-;chr8:47929862:-;chr8:47939653:-;chr8:47953844:-	proximal	FALSE
LSM12	3.45191648472191	0.178002400582766	0.366941745717593	0.70979020979021	0.777777777777778	-0.067987567987568	chr17:44035520:-_vs_chr17:44034635:-	-0.309246309246309	chr17:44034635:-;chr17:44035520:-;chr17:44036017:-	proximal	FALSE
CHURC1	1.8140589569161	0.178022085915426	0.366941745717593	0.5	1	-0.5	chr14:64933363:+_vs_chr14:64934199:+	-1	chr14:64933363:+;chr14:64934199:+	proximal	FALSE
SUGP2	1.81161928628709	0.17831410329458	0.367367966156616	0.697674418604651	0.454545454545455	0.243128964059197	chr19:19025322:-_vs_chr19:18990893:-	0.486257928118393	chr19:18990893:-;chr19:19025322:-	distal	FALSE
CHUK	3.4453125	0.178591134612436	0.367670758793676	0.4625	0.4	0.0625	chr10:100204620:-_vs_chr10:100190939:-	0.7	chr10:100188367:-;chr10:100190939:-;chr10:100204620:-	distal	FALSE
CCDC34	3.44485842026826	0.17863168652296	0.367670758793676	0.713114754098361	1	-0.286885245901639	chr11:27357439:-_vs_chr11:27338512:-	-0.573770491803279	chr11:27338512:-;chr11:27350406:-;chr11:27357439:-	proximal	FALSE
CSPP1	8.90609808567151	0.17892832884457	0.367955415750776	0.564989517819707	0.416666666666667	0.14832285115304	chr8:67086065:+_vs_chr8:67112074:+	0.339622641509434	chr8:67086065:+;chr8:67112074:+;chr8:67137500:+;chr8:67137921:+;chr8:67149839:+;chr8:67158516:+;chr8:67159077:+	distal	FALSE
HERC1	11.421499255199	0.178940731186456	0.367955415750776	0.553664921465969	0.479166666666667	0.0744982547993019	chr15:63689595:-_vs_chr15:63608618:-	0.426701570680628	chr15:63608618:-;chr15:63608923:-;chr15:63621734:-;chr15:63678087:-;chr15:63678185:-;chr15:63689595:-;chr15:63693974:-;chr15:63757252:-;chr15:63774172:-	distal	FALSE
MRM2	4.90071125431148	0.179213609825693	0.36824096525796	0.408163265306122	0.3125	0.0956632653061225	chr7:2234498:-_vs_chr7:2234291:-	0.403061224489796	chr7:2234208:-;chr7:2234291:-;chr7:2234498:-;chr7:2234915:-	distal	FALSE
FAM32A	3.43794230468815	0.179250474503759	0.36824096525796	0.913922155688623	0.966101694915254	-0.0521795392266314	chr19:16191981:+_vs_chr19:16192046:+	-0.147290165431848	chr19:16191139:+;chr19:16191981:+;chr19:16192046:+	proximal	FALSE
FAHD2A	4.89630088221637	0.179549904580414	0.368680366241822	0.293040293040293	0	0.293040293040293	chr2:95413131:+_vs_chr2:95414334:+	1.08241758241758	chr2:95413131:+;chr2:95414334:+;chr2:95414927:+;chr2:95416600:+	distal	FALSE
CTSB	1.79949650139823	0.179773377324833	0.368875713693976	0.138755980861244	0.375	-0.236244019138756	chr8:11844318:-_vs_chr8:11842630:-	-0.472488038277512	chr8:11842630:-;chr8:11844318:-	proximal	FALSE
TPP2	3.43157015962065	0.179822490275226	0.368875713693976	0.446236559139785	0.25	0.196236559139785	chr13:102657118:+_vs_chr13:102657157:+	0.825268817204301	chr13:102657118:+;chr13:102657157:+;chr13:102676396:+	distal	FALSE
SEC61A2	3.43068828519274	0.179901798186714	0.368875713693976	0.669064748201439	0.5	0.169064748201439	chr10:12165363:+_vs_chr10:12165407:+	0.97841726618705	chr10:12164828:+;chr10:12165363:+;chr10:12165407:+	distal	FALSE
FRMD3	4.88612440191388	0.180328125428816	0.369477120634611	0.381818181818182	0.666666666666667	-0.284848484848485	chr9:83248404:-_vs_chr9:83247284:-	-1.19090909090909	chr9:83247040:-;chr9:83247284:-;chr9:83248404:-;chr9:83335544:-	proximal	FALSE
ORC3	1.79442363712027	0.180388114572928	0.369477120634611	0.808988764044944	0.555555555555556	0.253433208489388	chr6:87616355:+_vs_chr6:87667451:+	0.506866416978776	chr6:87616355:+;chr6:87667451:+	distal	FALSE
HID1	1.79284539473684	0.18057986398433	0.369477120634611	0.578947368421053	1	-0.421052631578947	chr17:74961258:-_vs_chr17:74950742:-	-0.842105263157895	chr17:74950742:-;chr17:74961258:-	proximal	FALSE
PTMS	1.79267245343394	0.180600889913264	0.369477120634611	0.873364730507588	0.915492957746479	-0.0421282272388912	chr12:6769992:+_vs_chr12:6770952:+	-0.0842564544777824	chr12:6769992:+;chr12:6770952:+	proximal	FALSE
ARL6IP6	1.7918807198993	0.1806971837926	0.369477120634611	0.130769230769231	0	0.130769230769231	chr2:152760763:+_vs_chr2:152761173:+	0.261538461538461	chr2:152760763:+;chr2:152761173:+	distal	FALSE
TNKS	3.42023601398601	0.180844450448085	0.369477120634611	0.556818181818182	0.5	0.0568181818181819	chr8:9734887:+_vs_chr8:9748053:+	0.477272727272727	chr8:9710409:+;chr8:9734887:+;chr8:9748053:+	distal	FALSE
NRXN1	6.25540599304238	0.180869062800144	0.369477120634611	0.463709677419355	0.472222222222222	-0.00851254480286734	chr2:50921714:-_vs_chr2:49921969:-	-0.582437275985663	chr2:49921262:-;chr2:49921794:-;chr2:49921969:-;chr2:50552654:-;chr2:50921714:-	proximal	FALSE
NOS1AP	1.79005242296382	0.180919775844943	0.369477120634611	0.314285714285714	0	0.314285714285714	chr1:162287435:+_vs_chr1:162333118:+	0.628571428571429	chr1:162287435:+;chr1:162333118:+	distal	FALSE
SOX11	8.87095434861979	0.180966636115932	0.369477120634611	0.662326388888889	0.892156862745098	-0.229830473856209	chr2:5695459:+_vs_chr2:5701385:+	-0.347579656862745	chr2:5694241:+;chr2:5695459:+;chr2:5695639:+;chr2:5698076:+;chr2:5698811:+;chr2:5700316:+;chr2:5701385:+	proximal	FALSE
CUL5	7.57702075286947	0.181139200980575	0.369543766462953	0.465789473684211	0.384615384615385	0.0811740890688259	chr11:108054904:+_vs_chr11:108104295:+	0.283147773279352	chr11:108046316:+;chr11:108054767:+;chr11:108054904:+;chr11:108070172:+;chr11:108104214:+;chr11:108104295:+	distal	FALSE
CYCS	10.1328207926985	0.181170760681257	0.369543766462953	0.588204456094364	0.616724738675958	-0.0285202825815938	chr7:25123759:-_vs_chr7:25123097:-	-0.195345714925039	chr7:25118656:-;chr7:25122426:-;chr7:25122863:-;chr7:25122964:-;chr7:25123097:-;chr7:25123171:-;chr7:25123759:-;chr7:25124102:-	proximal	FALSE
SRSF7	1.78364031129155	0.181702951802497	0.370453984043879	0.164014687882497	0.087719298245614	0.0762953896368829	chr2:38744895:-_vs_chr2:38743602:-	0.152590779273766	chr2:38743602:-;chr2:38744895:-	distal	FALSE
HNRNPAB	6.240619405657	0.181884870506515	0.370649546989635	0.901574803149606	0.894736842105263	0.0068379610443432	chr5:178207165:+_vs_chr5:178211163:+	0.188621159197206	chr5:178205893:+;chr5:178205939:+;chr5:178206853:+;chr5:178207165:+;chr5:178211163:+	distal	FALSE
TERF1	6.23192756719635	0.182484367968278	0.371695475398524	0.51123595505618	0.53125	-0.0200140449438203	chr8:73027051:+_vs_chr8:73032112:+	-0.375	chr8:73022273:+;chr8:73027051:+;chr8:73032112:+;chr8:73047211:+;chr8:73047749:+	proximal	FALSE
NSUN5P1	1.77317947487942	0.182989082971609	0.372547448090522	0.532110091743119	0.769230769230769	-0.23712067748765	chr7:75411114:+_vs_chr7:75416787:+	-0.4742413549753	chr7:75411114:+;chr7:75416787:+	proximal	FALSE
QRSL1	6.21861436017636	0.183406049374301	0.373220053259319	0.625	0.865384615384615	-0.240384615384615	chr6:106649096:+_vs_chr6:106666343:+	-0.503901895206243	chr6:106649096:+;chr6:106655730:+;chr6:106666016:+;chr6:106666162:+;chr6:106666343:+	proximal	FALSE
PLEKHA5	7.52999294283698	0.184111865636041	0.374479537938338	0.603669724770642	0.6	0.00366972477064231	chr12:19359543:+_vs_chr12:19366020:+	1.15596330275229	chr12:19255074:+;chr12:19271521:+;chr12:19274709:+;chr12:19359543:+;chr12:19361684:+;chr12:19366020:+	distal	FALSE
ATG3	1.76108636173768	0.184489070270699	0.37493013634198	0.88	1	-0.12	chr3:112541846:-_vs_chr3:112532514:-	-0.24	chr3:112532514:-;chr3:112541846:-	proximal	FALSE
RAI2	1.76038835195812	0.184576083448885	0.37493013634198	0.686046511627907	1	-0.313953488372093	chrX:17800340:-_vs_chrX:17800049:-	-0.627906976744186	chrX:17800049:-;chrX:17800340:-	proximal	FALSE
APP	6.20153787959619	0.184594373391573	0.37493013634198	0.762237762237762	0.768072289156627	-0.00583452691886432	chr21:25880809:-_vs_chr21:25880550:-	0.150279439436066	chr21:25880550:-;chr21:25880809:-;chr21:25880980:-;chr21:25982389:-;chr21:26021215:-	distal	FALSE
ZBTB8A	4.82590827322832	0.18499795863142	0.375572869383617	0.182692307692308	0.186274509803922	-0.00358220211161386	chr1:32601190:+_vs_chr1:32601947:+	0.142251131221719	chr1:32600399:+;chr1:32600759:+;chr1:32601190:+;chr1:32601947:+	distal	FALSE
DDX5	4.82209025588676	0.185297828952067	0.37600453991686	0.56165858912224	0.524358974358974	0.0372996147632658	chr17:64502479:-_vs_chr17:64499620:-	0.104753324220206	chr17:64498254:-;chr17:64499620:-;chr17:64500432:-;chr17:64502479:-	distal	FALSE
GLS	3.36826622540908	0.185605261078337	0.376451141293003	0.290540540540541	0.5	-0.209459459459459	chr2:190933112:+_vs_chr2:190963170:+	-0.472972972972973	chr2:190923979:+;chr2:190933112:+;chr2:190963170:+	proximal	FALSE
NPAS1	1.74905913978495	0.185995055324403	0.377064293719744	0.642857142857143	0.841269841269841	-0.198412698412698	chr19:47032836:+_vs_chr19:47045759:+	-0.396825396825397	chr19:47032836:+;chr19:47045759:+	proximal	FALSE
DNAAF2	3.36192039073753	0.186195106499353	0.377292387875981	0.73542600896861	0.80952380952381	-0.0740978005551998	chr14:49625972:-_vs_chr14:49625765:-	-0.228486013239376	chr14:49625192:-;chr14:49625765:-;chr14:49625972:-	proximal	FALSE
G3BP1	1.74497148985143	0.186510136984071	0.377753143985595	0.6	1	-0.4	chr5:151804642:+_vs_chr5:151805349:+	-0.8	chr5:151804642:+;chr5:151805349:+	proximal	FALSE
GPATCH1	4.80351906158358	0.186762913233096	0.37790993241063	0.462365591397849	1	-0.537634408602151	chr19:33125157:+_vs_chr19:33130407:+	-1.14516129032258	chr19:33094203:+;chr19:33097894:+;chr19:33125157:+;chr19:33130407:+	proximal	FALSE
SYP	4.80351906158358	0.186762913233096	0.37790993241063	0.591397849462366	0.833333333333333	-0.241935483870968	chrX:49191238:-_vs_chrX:49188360:-	-0.725806451612903	chrX:49187815:-;chrX:49188360:-;chrX:49190176:-;chrX:49191238:-	proximal	FALSE
AP2S1	1.74111148858087	0.186998055402025	0.378208173994709	0.865771812080537	0.966666666666667	-0.10089485458613	chr19:46845648:-_vs_chr19:46838167:-	-0.20178970917226	chr19:46838167:-;chr19:46845648:-	proximal	FALSE
ATF6	3.35064935064935	0.18724737500936	0.378534796571454	0.505681818181818	0.5625	-0.0568181818181819	chr1:161792243:+_vs_chr1:161819778:+	-0.534090909090909	chr1:161792243:+;chr1:161819778:+;chr1:161958796:+	proximal	FALSE
PLA2G12A	3.34742180896027	0.187549793315157	0.378862496402385	0.584615384615385	0.357142857142857	0.227472527472527	chr4:109713917:-_vs_chr4:109712664:-	0.514285714285714	chr4:109712664:-;chr4:109713917:-;chr4:109714278:-	distal	FALSE
GPR85	1.73648134044174	0.187585282441459	0.378862496402385	0.863157894736842	1	-0.136842105263158	chr7:113082785:-_vs_chr7:113082285:-	-0.273684210526316	chr7:113082285:-;chr7:113082785:-	proximal	FALSE
TSR1	7.4655634357762	0.188253344112639	0.380033682962751	0.217021276595745	0	0.217021276595745	chr17:2332254:-_vs_chr17:2323982:-	0.441489361702128	chr17:2322396:-;chr17:2322503:-;chr17:2323581:-;chr17:2323982:-;chr17:2330965:-;chr17:2332254:-	distal	FALSE
RPL35	1.72803988883344	0.18866141553996	0.380679167124171	0.980241492864984	0.995348837209302	-0.0151073443443188	chr9:124860202:-_vs_chr9:124857883:-	-0.0302146886886376	chr9:124857883:-;chr9:124860202:-	proximal	FALSE
NEK3	1.72707544191919	0.188784821958901	0.380709084491418	0.515151515151515	1	-0.484848484848485	chr13:52136801:-_vs_chr13:52132647:-	-0.96969696969697	chr13:52132647:-;chr13:52136801:-	proximal	FALSE
RAB3GAP1	3.33278042712005	0.188927825302934	0.380709084491418	0.462264150943396	0.75	-0.287735849056604	chr2:135130656:+_vs_chr2:135135706:+	-0.726415094339623	chr2:135130656:+;chr2:135135706:+;chr2:135162845:+	proximal	FALSE
CDC42EP3	3.33263845458967	0.188941237059662	0.380709084491418	0.538461538461539	0.25	0.288461538461539	chr2:37645830:-_vs_chr2:37644852:-	0.576923076923077	chr2:37644852:-;chr2:37645154:-;chr2:37645830:-	distal	FALSE
ZMYM4	6.13813915810227	0.189066738898831	0.380783946099982	0.588141025641026	0.65	-0.0618589743589744	chr1:35361768:+_vs_chr1:35387509:+	-0.51025641025641	chr1:35359321:+;chr1:35361768:+;chr1:35387509:+;chr1:35387541:+;chr1:35393726:+	proximal	FALSE
SLC38A1	3.328	0.189379943266833	0.381109854220166	0.51	0	0.51	chr12:46197761:-_vs_chr12:46183066:-	1.02	chr12:46183066:-;chr12:46195133:-;chr12:46197761:-	distal	FALSE
COMMD8	3.32773109243697	0.189405407828212	0.381109854220166	0.547619047619048	1	-0.452380952380952	chr4:47451033:-_vs_chr4:47450871:-	-1.02380952380952	chr4:47450871:-;chr4:47451033:-;chr4:47451446:-	proximal	FALSE
M6PR	3.32504638218924	0.189659827870719	0.381443704210359	0.75974025974026	0.7	0.0597402597402598	chr12:8943120:-_vs_chr12:8941421:-	0.351948051948052	chr12:8940365:-;chr12:8941421:-;chr12:8943120:-	distal	FALSE
KMT2B	1.71428571428571	0.190430263825524	0.382752181406887	0.547619047619048	0.166666666666667	0.380952380952381	chr19:35720469:+_vs_chr19:35738878:+	0.761904761904762	chr19:35720469:+;chr19:35738878:+	distal	FALSE
PDE4D	1.71338086516658	0.190547307457008	0.382752181406887	0.153846153846154	0.428571428571429	-0.274725274725275	chr5:58991945:-_vs_chr5:58973827:-	-0.549450549450549	chr5:58973827:-;chr5:58991945:-	proximal	FALSE
USE1	3.31539961013645	0.190576840208626	0.382752181406887	0.825925925925926	0.92	-0.0940740740740741	chr19:17218104:+_vs_chr19:17219826:+	-0.238518518518519	chr19:17217761:+;chr19:17218104:+;chr19:17219826:+	proximal	FALSE
GAS7	1.71235575569941	0.190680008308728	0.382781013419012	0.424242424242424	1	-0.575757575757576	chr17:9943120:-_vs_chr17:9910670:-	-1.15151515151515	chr17:9910670:-;chr17:9943120:-	proximal	FALSE
BAZ1A	9.95663809687379	0.191044095854361	0.383333358069039	0.41394148020654	0.308270676691729	0.105670803514811	chr14:34801133:-_vs_chr14:34783166:-	0.34717818642993	chr14:34752734:-;chr14:34783166:-;chr14:34783785:-;chr14:34795740:-;chr14:34800251:-;chr14:34800309:-;chr14:34801133:-;chr14:34861226:-	distal	FALSE
PAK1	4.74666582051082	0.191315580314426	0.383699465404921	0.426553672316384	0.230769230769231	0.195784441547153	chr11:77392331:-_vs_chr11:77322020:-	0.398631029986962	chr11:77322020:-;chr11:77322972:-;chr11:77379321:-;chr11:77392331:-	distal	FALSE
LMO4	3.30666666666667	0.191410808018116	0.383711898864223	0.6	0.5	0.1	chr1:87345106:+_vs_chr1:87346754:+	0.9	chr1:87344969:+;chr1:87345106:+;chr1:87346754:+	distal	FALSE
L3MBTL3	3.30537787254205	0.191534192330471	0.383780738700293	0.732142857142857	0.916666666666667	-0.18452380952381	chr6:130086191:+_vs_chr6:130140471:+	-0.380952380952381	chr6:130052886:+;chr6:130086191:+;chr6:130140471:+	proximal	FALSE
SCCPDH	3.30301434606185	0.191760674195803	0.384055997111483	0.46830985915493	0.351851851851852	0.116458007303078	chr1:246767464:+_vs_chr1:246768137:+	0.232916014606155	chr1:246767464:+;chr1:246767833:+;chr1:246768137:+	distal	FALSE
CSNK1D	4.73118279569892	0.192573236703741	0.385359313017238	0.538720538720539	0.444444444444444	0.0942760942760943	chr17:82244362:-_vs_chr17:82242672:-	0.535353535353535	chr17:82239730:-;chr17:82242672:-;chr17:82244362:-;chr17:82252473:-	distal	FALSE
STRN3	7.3993984962406	0.192590245995158	0.385359313017238	0.390857142857143	0.8	-0.409142857142857	chr14:30956140:-_vs_chr14:30947091:-	-0.842857142857143	chr14:30906911:-;chr14:30929233:-;chr14:30947091:-;chr14:30955678:-;chr14:30956140:-;chr14:30956210:-	proximal	FALSE
PDXDC1	1.69409871794872	0.193061548008093	0.386123096016186	0.306666666666667	1	-0.693333333333333	chr16:15037687:+_vs_chr16:15139327:+	-1.38666666666667	chr16:15037687:+;chr16:15139327:+	proximal	FALSE
CCDC136	3.28784925276153	0.193220235054593	0.386261230559042	0.706140350877193	0	0.706140350877193	chr7:128801249:+_vs_chr7:128822130:+	1.41228070175439	chr7:128801249:+;chr7:128815823:+;chr7:128822130:+	distal	FALSE
NUP88	4.72012230280051	0.193476373053641	0.38659395821103	0.498727735368957	0.388888888888889	0.109838846480068	chr17:5387406:-_vs_chr17:5386101:-	0.681933842239186	chr17:5386033:-;chr17:5386101:-;chr17:5387406:-;chr17:5387613:-	distal	FALSE
NUP107	4.71705882352941	0.193727216211725	0.386915802535929	0.606060606060606	0.818181818181818	-0.212121212121212	chr12:68714370:+_vs_chr12:68742665:+	-0.345454545454545	chr12:68714370:+;chr12:68731633:+;chr12:68734827:+;chr12:68742665:+	proximal	FALSE
PHLDB1	4.71555639637987	0.193850348335648	0.386982399873387	0.556962025316456	0.766666666666667	-0.209704641350211	chr11:118635715:+_vs_chr11:118658028:+	-0.449367088607595	chr11:118628936:+;chr11:118635715:+;chr11:118656951:+;chr11:118658028:+	proximal	FALSE
TMEM80	1.68456782253952	0.194318600382277	0.387737577614637	0.69811320754717	0	0.69811320754717	chr11:699767:+_vs_chr11:704129:+	1.39622641509434	chr11:699767:+;chr11:704129:+	distal	FALSE
UBE2S	1.68285731700781	0.194545214559161	0.388010122512718	0.913173652694611	1	-0.0868263473053892	chr19:55401470:-_vs_chr19:55401283:-	-0.173652694610778	chr19:55401283:-;chr19:55401470:-	proximal	FALSE
MRPS31	4.7031088384616	0.194873301361583	0.388484703454404	0.748466257668712	0.652777777777778	0.0956884798909339	chr13:40766819:-_vs_chr13:40754362:-	0.235173824130879	chr13:40729303:-;chr13:40729392:-;chr13:40754362:-;chr13:40766819:-	distal	FALSE
PML	1.67572944297082	0.195492876890164	0.389539666850027	0.638888888888889	1	-0.361111111111111	chr15:74036394:+_vs_chr15:74043338:+	-0.722222222222222	chr15:74036394:+;chr15:74043338:+	proximal	FALSE
CDKL5	3.26034816247582	0.195895469432682	0.390161494110378	0.664893617021277	1	-0.335106382978723	chrX:18609517:+_vs_chrX:18619957:+	-0.702127659574468	chrX:18598578:+;chrX:18609517:+;chrX:18619957:+	proximal	FALSE
PUM2	6.04118993135011	0.196093229410676	0.390374974023101	0.485119047619048	0.375	0.110119047619048	chr2:20251299:-_vs_chr2:20251236:-	0.702380952380952	chr2:20248764:-;chr2:20251236:-;chr2:20251299:-;chr2:20276605:-;chr2:20318601:-	distal	FALSE
POMP	4.68609872379762	0.196279339861389	0.390565076086144	0.119260584376863	0.0303030303030303	0.0889575540738331	chr13:28678199:+_vs_chr13:28678860:+	0.227516669377134	chr13:28678199:+;chr13:28678496:+;chr13:28678860:+;chr13:28678961:+	distal	FALSE
MRPL2	1.66822628624099	0.196496277301674	0.390816315260829	0.802197802197802	1	-0.197802197802198	chr6:43057940:-_vs_chr6:43054232:-	-0.395604395604396	chr6:43054232:-;chr6:43057940:-	proximal	FALSE
TLK2	6.03391091393079	0.196630058699762	0.390879704757477	0.48	0.75	-0.27	chr17:62573255:+_vs_chr17:62612854:+	-0.444571428571429	chr17:62560125:+;chr17:62573255:+;chr17:62576774:+;chr17:62586211:+;chr17:62612854:+	proximal	FALSE
TMBIM6	6.03283482749128	0.196709531234099	0.390879704757477	0.581295843520782	0.460526315789474	0.120769527731309	chr12:49761778:+_vs_chr12:49764921:+	0.236005662076953	chr12:49761778:+;chr12:49763005:+;chr12:49763409:+;chr12:49764759:+;chr12:49764921:+	distal	FALSE
ARGLU1	8.6004596982858	0.197325860023053	0.391923712764681	0.517861635220126	0.472508591065292	0.0453530441548336	chr13:106544123:-_vs_chr13:106543327:-	0.120389029371718	chr13:106543327:-;chr13:106543964:-;chr13:106544123:-;chr13:106557173:-;chr13:106557515:-;chr13:106559004:-;chr13:106559584:-	distal	FALSE
RESF1	6.01971913499612	0.197680468489289	0.392447176042762	0.426174496644295	0.388888888888889	0.0372856077554065	chr12:31982189:+_vs_chr12:31984751:+	-0.356450410141685	chr12:31981659:+;chr12:31982189:+;chr12:31982684:+;chr12:31984751:+;chr12:31985137:+	proximal	FALSE
EIF4B	7.321914856823	0.197778651364626	0.392461320157246	0.481715575620767	0.375757575757576	0.105957999863192	chr12:53040316:+_vs_chr12:53042209:+	0.345509268759833	chr12:53037457:+;chr12:53040316:+;chr12:53040413:+;chr12:53040872:+;chr12:53041909:+;chr12:53042209:+	distal	FALSE
LRPAP1	1.65713712087255	0.197990307760643	0.392700518383973	0.891752577319588	1	-0.108247422680412	chr4:3512613:-_vs_chr4:3512567:-	-0.216494845360825	chr4:3512567:-;chr4:3512613:-	proximal	FALSE
KAT7	3.23559670781893	0.198334881964751	0.393203008862961	0.320987654320988	0	0.320987654320988	chr17:49811537:+_vs_chr17:49821422:+	0.728395061728395	chr17:49811537:+;chr17:49821422:+;chr17:49829096:+	distal	FALSE
SYT14	3.23266202211238	0.198626120857756	0.393599347538818	0.558510638297872	0.388888888888889	0.169621749408984	chr1:210016648:+_vs_chr1:210160916:+	0.339243498817967	chr1:210016648:+;chr1:210100367:+;chr1:210160916:+	distal	FALSE
WNK1	4.65448717948718	0.19891742610251	0.393995453355615	0.353846153846154	0.333333333333333	0.0205128205128206	chr12:813680:+_vs_chr12:859377:+	-0.623076923076923	chr12:813680:+;chr12:859377:+;chr12:911294:+;chr12:911452:+	proximal	FALSE
COQ4	1.64900336890293	0.199094632200277	0.394165303069909	0.701754385964912	1	-0.298245614035088	chr9:128323584:+_vs_chr9:128334072:+	-0.596491228070176	chr9:128323584:+;chr9:128334072:+	proximal	FALSE
ASAH1	3.22430400412442	0.199457918036656	0.39456970156939	0.875	0.833333333333333	0.0416666666666666	chr8:18066887:-_vs_chr8:18066763:-	0.186231884057971	chr8:18056455:-;chr8:18066763:-;chr8:18066887:-	distal	FALSE
ZNF677	4.64777282538615	0.199481990654223	0.39456970156939	0.550724637681159	0.333333333333333	0.217391304347826	chr19:53242099:-_vs_chr19:53241924:-	0.456521739130435	chr19:53240242:-;chr19:53241924:-;chr19:53242099:-;chr19:53251563:-	distal	FALSE
EAPP	4.6428187316297	0.19989950160362	0.395214152253028	0.539735099337748	0.43010752688172	0.109627572456028	chr14:34529447:-_vs_chr14:34516010:-	0.265648365733818	chr14:34515938:-;chr14:34516010:-;chr14:34516494:-;chr14:34529447:-	distal	FALSE
ZNF880	3.21428571428571	0.200459538189316	0.396139665105892	0.510416666666667	0.666666666666667	-0.15625	chr19:52380340:+_vs_chr19:52384108:+	-0.625	chr19:52374717:+;chr19:52380340:+;chr19:52384108:+	proximal	FALSE
PDIK1L	3.21121942725258	0.200767107144053	0.39654436887464	0.471910112359551	0.416666666666667	0.0552434456928839	chr1:26124299:+_vs_chr1:26125472:+	0.597378277153558	chr1:26122664:+;chr1:26124299:+;chr1:26125472:+	distal	FALSE
VPS33B	1.63619490515317	0.200848342750195	0.39654436887464	0.547169811320755	1	-0.452830188679245	chr15:91005419:-_vs_chr15:90998673:-	-0.905660377358491	chr15:90998673:-;chr15:91005419:-	proximal	FALSE
RUNX1T1	12.2065080592484	0.201916178290955	0.398470113751839	0.55042735042735	0.555555555555556	-0.00512820512820511	chr8:91959588:-_vs_chr8:91958907:-	0.639230769230769	chr8:91954969:-;chr8:91957221:-;chr8:91958907:-;chr8:91959522:-;chr8:91959588:-;chr8:91959998:-;chr8:91985995:-;chr8:91986922:-;chr8:92074633:-;chr8:92079222:-	distal	FALSE
