gene_id	p_value	FDR	sig	tss_id	pas_id
OXSR1	0.000332587958938915	0.000678974273828085	TRUE	chr3:38165505:+;chr3:38165647:+	chr3:38224634:+;chr3:38247725:+;chr3:38255488:+
WDCP	0.000334907227211088	0.000683220319128266	TRUE	chr2:24047361:-;chr2:24049575:-	chr2:24029347:-;chr2:24037847:-
TMEM70	0.000335282749782318	0.000683497834199098	TRUE	chr8:73976142:+;chr8:73976195:+	chr8:73981858:+;chr8:73981692:+;chr8:73981799:+;chr8:73982781:+
SPHK2	0.000335586944653822	0.000683629650279806	TRUE	chr19:48619450:+;chr19:48619506:+;chr19:48620515:+;chr19:48624343:+;chr19:48624428:+	chr19:48630405:+;chr19:48626984:+
DUSP10	0.000342872147022014	0.000697972259344385	TRUE	chr1:221742089:-;chr1:221742176:-	chr1:221701964:-;chr1:221702042:-;chr1:221702158:-
ST6GAL2	0.00034617536059895	0.000704194211795725	TRUE	chr2:106886013:-;chr2:106886167:-;chr2:106887107:-	chr2:106806431:-;chr2:106827607:-
NDUFA5	0.000349654601771412	0.000710765123543882	TRUE	chr7:123557771:-;chr7:123557904:-	chr7:123541052:-;chr7:123541855:-;chr7:123542018:-;chr7:123542190:-
KCNAB3	0.000354342916562887	0.000719782693146248	TRUE	chr17:7929435:-;chr17:7929803:-;chr17:7929856:-	chr17:7922337:-;chr17:7922181:-;chr17:7922754:-
NPEPPS	0.000358864613817997	0.000728449223212349	TRUE	chr17:47531108:+;chr17:47531216:+;chr17:47531388:+;chr17:47601716:+	chr17:47592531:+;chr17:47618384:+;chr17:47622098:+;chr17:47622140:+;chr17:47622577:+
ME2	0.000359181862303677	0.000728575007117764	TRUE	chr18:50879080:+;chr18:50879228:+	chr18:50912833:+;chr18:50921152:+;chr18:50947848:+;chr18:50947890:+
PHTF2	0.000361488592076104	0.000732733268313353	TRUE	chr7:77798773:+;chr7:77798888:+	chr7:77900735:+;chr7:77924151:+;chr7:77951635:+;chr7:77924396:+;chr7:77938206:+;chr7:77957225:+
WDR12	0.000362288159931988	0.000733832795206455	TRUE	chr2:202901120:-;chr2:202911673:-	chr2:202892647:-;chr2:202880604:-
GNPTAB	0.000365404648113982	0.000739620472139932	TRUE	chr12:101830663:-;chr12:101830818:-;chr12:101830959:-	chr12:101764363:-;chr12:101780185:-;chr12:101764416:-;chr12:101764654:-;chr12:101764898:-
SEMA5B	0.000378903937488048	0.000766401018845421	TRUE	chr3:122993238:-;chr3:123027711:-;chr3:123027763:-	chr3:122909190:-;chr3:122947892:-
MRPL38	0.00038081528237916	0.000769721541012835	TRUE	chr17:75904838:-;chr17:75905093:-	chr17:75898644:-;chr17:75901552:-
CENPS	0.000384887801265687	0.000777402537022131	TRUE	chr1:10430384:+;chr1:10430750:+	chr1:10442808:+;chr1:10442521:+
ENOX1	0.000388824073216969	0.00078479766970384	TRUE	chr13:43786908:-;chr13:43786972:-	chr13:43213512:-;chr13:43269540:-;chr13:43298430:-;chr13:43322402:-;chr13:43784490:-;chr13:43784569:-
PHF23	0.000399149511132624	0.000805069049309193	TRUE	chr17:7238258:-;chr17:7239279:-;chr17:7239439:-	chr17:7235030:-;chr17:7235286:-
CACNA2D1	0.000403592114977049	0.000813454728915605	TRUE	chr7:82005790:-;chr7:82443777:-;chr7:82443956:-	chr7:81950001:-;chr7:81971780:-;chr7:81984635:-;chr7:81997179:-
ZNF345	0.000405726290765199	0.000817179134681636	TRUE	chr19:36850358:+;chr19:36850876:+	chr19:36878461:+;chr19:36878253:+;chr19:36879576:+;chr19:36879883:+;chr19:36893036:+
FAM149A	0.000414353402575953	0.000833966580360909	TRUE	chr4:186104704:+;chr4:186105458:+;chr4:186144841:+	chr4:186172142:+;chr4:186156024:+;chr4:186161191:+;chr4:186168105:+
POM121C	0.000433073717775001	0.000871030578245139	TRUE	chr7:75442719:-;chr7:75486299:-	chr7:75425165:-;chr7:75426366:-;chr7:75440958:-;chr7:75441009:-
SNX16	0.000437730546120864	0.000879776745513343	TRUE	chr8:81842183:-;chr8:81842286:-	chr8:81799713:-;chr8:81800657:-;chr8:81801395:-;chr8:81803164:-
EIF2B3	0.000442276084248548	0.000888287082649794	TRUE	chr1:44926655:-;chr1:44986586:-	chr1:44881649:-;chr1:44850840:-;chr1:44874527:-;chr1:44879989:-
CALD1	0.000443299481581261	0.000889716399741856	TRUE	chr7:134779420:+;chr7:134779625:+;chr7:134866841:+;chr7:134891400:+;chr7:134891458:+	chr7:134933244:+;chr7:134933324:+;chr7:134941130:+;chr7:134947687:+
ZNF48	0.000451756557955583	0.000905761832320943	TRUE	chr16:30378312:+;chr16:30395419:+	chr16:30399237:+;chr16:30399396:+;chr16:30399973:+;chr16:30400108:+
ELOB	0.00045192881892958	0.000905761832320943	TRUE	chr16:2777127:-;chr16:2777195:-;chr16:2777272:-	chr16:2771414:-;chr16:2771946:-
RFK	0.000454732516192124	0.000910741474534963	TRUE	chr9:76394426:-;chr9:76394517:-	chr9:76385528:-;chr9:76386602:-;chr9:76387193:-
CDV3	0.000460054716489839	0.000920754671011221	TRUE	chr3:133573686:+;chr3:133573976:+	chr3:133584031:+;chr3:133587940:+;chr3:133590261:+;chr3:133587254:+
E2F8	0.00046525815807105	0.000929864694071972	TRUE	chr11:19240945:-;chr11:19241598:-	chr11:19234360:-;chr11:19224067:-
SENP1	0.00046525815807105	0.000929864694071972	TRUE	chr12:48105992:-;chr12:48106046:-	chr12:48074581:-;chr12:48062733:-
EIF2AK2	0.000465835989639197	0.000930368029692281	TRUE	chr2:37148988:-;chr2:37156935:-	chr2:37107292:-;chr2:37107258:-;chr2:37114830:-;chr2:37120007:-;chr2:37126389:-;chr2:37135502:-;chr2:37139727:-
MTUS1	0.000466277480703204	0.000930598552396466	TRUE	chr8:17697670:-;chr8:17721989:-	chr8:17653467:-;chr8:17645040:-;chr8:17653195:-;chr8:17653234:-;chr8:17684433:-
CHL1	0.000470419902187658	0.000938209923720179	TRUE	chr3:196596:+;chr3:196763:+;chr3:197290:+;chr3:197889:+;chr3:198007:+	chr3:328336:+;chr3:349427:+;chr3:382551:+
PSMC3	0.000471796578605728	0.000940298488366443	TRUE	chr11:47426198:-;chr11:47426439:-	chr11:47418789:-;chr11:47425184:-
CPE	0.000473655327595277	0.000943344246306294	TRUE	chr4:165379008:+;chr4:165379286:+	chr4:165495647:+;chr4:165497756:+;chr4:165498177:+
ZC3H8	0.000478415419782989	0.000951275710960946	TRUE	chr2:112255023:-;chr2:112255136:-	chr2:112215875:-;chr2:112230916:-;chr2:112233325:-;chr2:112236636:-;chr2:112250017:-
ELOVL2-AS1	0.000479304300056706	0.000951275710960946	TRUE	chr6:11043744:+;chr6:11044662:+	chr6:11079139:+;chr6:11078572:+
KLHL42	0.000479304300056706	0.000951275710960946	TRUE	chr12:27780233:+;chr12:27780287:+	chr12:27798949:+;chr12:27798781:+
PPP1R3E	0.000479304300056706	0.000951275710960946	TRUE	chr14:23301475:-;chr14:23302859:-	chr14:23298300:-;chr14:23296357:-
TBC1D8	0.000479304300056706	0.000951275710960946	TRUE	chr2:101151382:-;chr2:101151447:-	chr2:101036150:-;chr2:101010958:-
PDE9A	0.000482858522315973	0.000957663810069346	TRUE	chr21:42653621:+;chr21:42653749:+	chr21:42701193:+;chr21:42754202:+;chr21:42775509:+
SLC25A26	0.000486384514062943	0.00096398708551086	TRUE	chr3:66220989:+;chr3:66221064:+	chr3:66378080:+;chr3:66378301:+;chr3:66378923:+
JAZF1	0.000489819512961771	0.000970121367101244	TRUE	chr7:28180578:-;chr7:28180795:-	chr7:27830622:-;chr7:27832517:-;chr7:27832696:-
HDAC2	0.000496558664162754	0.000982786704244452	TRUE	chr6:113970495:-;chr6:113970710:-;chr6:113970878:-;chr6:113971126:-	chr6:113940717:-;chr6:113943369:-;chr6:113941015:-
SH3BP2	0.000510591198134408	0.00100985951453611	TRUE	chr4:2793071:+;chr4:2818170:+;chr4:2824751:+	chr4:2834288:+;chr4:2837044:+
JAK2	0.000513001657665746	0.00101392432893216	TRUE	chr9:4985033:+;chr9:4985230:+	chr9:5077516:+;chr9:5054864:+;chr9:5068196:+
PLOD2	0.000526954931190598	0.00103934303636349	TRUE	chr3:146160991:-;chr3:146161495:-	chr3:146070337:-;chr3:146069452:-
RAB36	0.000526954931190598	0.00103934303636349	TRUE	chr22:23145324:+;chr22:23145477:+	chr22:23163546:+;chr22:23162930:+
TJP1	0.000526954931190598	0.00103934303636349	TRUE	chr15:29822028:-;chr15:29822468:-	chr15:29760379:-;chr15:29766515:-
KCTD15	0.000530641399014782	0.0010458912657377	TRUE	chr19:33796846:+;chr19:33798699:+	chr19:33807782:+;chr19:33814243:+;chr19:33815190:+;chr19:33815758:+
NR2F1	0.000531186910929856	0.00104624392256302	TRUE	chr5:93583222:+;chr5:93585024:+;chr5:93587101:+	chr5:93584750:+;chr5:93594133:+;chr5:93594365:+;chr5:93594611:+
FRMD4A	0.000537054077951241	0.00105707057825713	TRUE	chr10:13707536:-;chr10:13891729:-	chr10:13666165:-;chr10:13666214:-;chr10:13737845:-
MAP1B	0.000543920719753998	0.00106984819722806	TRUE	chr5:72107234:+;chr5:72107475:+;chr5:72179787:+	chr5:72195109:+;chr5:72195305:+;chr5:72195449:+
GEN1	0.000547045477334301	0.00107525330049042	TRUE	chr2:17753858:+;chr2:17754138:+	chr2:17780092:+;chr2:17781866:+
KIAA0319	0.000559509272303392	0.00109899481290701	TRUE	chr6:24646021:-;chr6:24646155:-	chr6:24582282:-;chr6:24551463:-
SLC43A2	0.000562334090058767	0.00110378369534231	TRUE	chr17:1627911:-;chr17:1628341:-;chr17:1628834:-	chr17:1574402:-;chr17:1583322:-
ENAH	0.00057020508198504	0.00111846412645038	TRUE	chr1:225567270:-;chr1:225653123:-	chr1:225497410:-;chr1:225497667:-;chr1:225507987:-;chr1:225512669:-;chr1:225486835:-
DCTD	0.000578586612793308	0.00113412513249457	TRUE	chr4:182917219:-;chr4:182917345:-	chr4:182890104:-;chr4:182891254:-;chr4:182890255:-
G3BP1	0.000584808627509449	0.00114553453871789	TRUE	chr5:151771884:+;chr5:151772273:+	chr5:151804642:+;chr5:151805349:+
TSPAN5	0.000586064402172709	0.00114720699849171	TRUE	chr4:98657635:-;chr4:98658570:-	chr4:98470367:-;chr4:98471208:-;chr4:98471992:-
FAS	0.000587815318043377	0.00114984572837272	TRUE	chr10:88990785:+;chr10:88991014:+;chr10:88991387:+	chr10:89015103:+;chr10:89015785:+
BLOC1S2	0.000589188945582588	0.00115174332239226	TRUE	chr10:100286357:-;chr10:100286673:-	chr10:100274702:-;chr10:100275005:-;chr10:100274932:-
CUEDC1	0.000596160876684358	0.00116457436143543	TRUE	chr17:57955257:-;chr17:57955412:-	chr17:57862945:-;chr17:57882773:-;chr17:57861590:-
ZNF682	0.000599239667922828	0.00116978797007644	TRUE	chr19:20024419:-;chr19:20039205:-;chr19:20039441:-	chr19:20006670:-;chr19:20004418:-;chr19:20005666:-;chr19:20006076:-
C6orf89	0.000601081487948497	0.00117258138523924	TRUE	chr6:36885864:+;chr6:36885952:+	chr6:36923514:+;chr6:36924556:+;chr6:36928964:+
CDK20	0.00060522014486431	0.00117984856109477	TRUE	chr9:87974487:-;chr9:87974685:-;chr9:87974753:-	chr9:87966441:-;chr9:87966611:-
TPT1	0.000606480609831332	0.00118149874434036	TRUE	chr13:45339533:-;chr13:45341086:-;chr13:45341284:-	chr13:45336870:-;chr13:45337177:-
PRKRA	0.000620784578929814	0.00120853969185927	TRUE	chr2:178451059:-;chr2:178451113:-;chr2:178451278:-	chr2:178431418:-;chr2:178431544:-;chr2:178431792:-
SIKE1	0.000624504180304023	0.00121495223625609	TRUE	chr1:114780611:-;chr1:114780685:-	chr1:114771816:-;chr1:114773830:-;chr1:114773857:-;chr1:114779107:-
CTDNEP1	0.000626990684065424	0.00121895872774027	TRUE	chr17:7251286:-;chr17:7251682:-;chr17:7251734:-;chr17:7251961:-	chr17:7243591:-;chr17:7243795:-
WDR77	0.000627860650490485	0.00121981912627627	TRUE	chr1:111449256:-;chr1:111449308:-	chr1:111440257:-;chr1:111440952:-
IP6K2	0.000628297535618196	0.00121983752833628	TRUE	chr3:48695582:-;chr3:48717166:-	chr3:48693448:-;chr3:48691422:-;chr3:48693005:-;chr3:48693764:-
TSHZ3	0.000638238964920297	0.00123829640100784	TRUE	chr19:31349242:-;chr19:31349436:-	chr19:31276109:-;chr19:31149953:-;chr19:31274948:-
ASAH1	0.000642737009672407	0.00124608487560385	TRUE	chr8:18084026:-;chr8:18084917:-	chr8:18056455:-;chr8:18066763:-;chr8:18066887:-
C12orf73	0.000643126496764003	0.00124608487560385	TRUE	chr12:103957134:-;chr12:103957273:-;chr12:103965695:-	chr12:103950740:-;chr12:103951203:-;chr12:103951253:-;chr12:103951562:-
UVSSA	0.000653391979867381	0.00126511581447863	TRUE	chr4:1347059:+;chr4:1347208:+;chr4:1347266:+	chr4:1351805:+;chr4:1351834:+
LRSAM1	0.000656602744822078	0.00126988344017124	TRUE	chr9:127451486:+;chr9:127451622:+;chr9:127451931:+	chr9:127481221:+;chr9:127503499:+
UBE2V2	0.000656813759651256	0.00126988344017124	TRUE	chr8:48008415:+;chr8:48043033:+	chr8:48060924:+;chr8:48061162:+;chr8:48061491:+;chr8:48061569:+;chr8:48062610:+
MARCHF6	0.000657189152464233	0.00126988344017124	TRUE	chr5:10353695:+;chr5:10353899:+;chr5:10353968:+	chr5:10401201:+;chr5:10411371:+;chr5:10434000:+;chr5:10437849:+
SNU13	0.000665766230043301	0.00128558648209985	TRUE	chr22:41682456:-;chr22:41688799:-	chr22:41673933:-;chr22:41674813:-
SEPTIN10	0.000668511519351224	0.00129001479122947	TRUE	chr2:109567853:-;chr2:109613915:-;chr2:109614093:-	chr2:109546150:-;chr2:109542982:-;chr2:109553102:-;chr2:109557847:-;chr2:109585134:-
AFDN	0.00066987994969595	0.00129178201110287	TRUE	chr6:167826911:+;chr6:167827133:+	chr6:167872321:+;chr6:167880492:+;chr6:167890915:+
PNPLA4	0.000671148011742407	0.00129335342708496	TRUE	chrX:7927413:-;chrX:7927739:-	chrX:7900660:-;chrX:7898890:-
APOL4	0.000673327520951532	0.00129667796544917	TRUE	chr22:36201809:-;chr22:36201877:-	chr22:36190089:-;chr22:36189128:-;chr22:36190157:-
MAN1A2	0.000676363105506743	0.00130164551794757	TRUE	chr1:117367449:+;chr1:117367943:+	chr1:117402258:+;chr1:117516241:+;chr1:117523452:+
ZDHHC3	0.000683270797653812	0.00131405313780592	TRUE	chr3:44959432:-;chr3:44976166:-	chr3:44925194:-;chr3:44915261:-;chr3:44916372:-;chr3:44926600:-;chr3:44926797:-
RAB2A	0.00068973144955555	0.00132558488688993	TRUE	chr8:60516910:+;chr8:60516987:+;chr8:60517176:+;chr8:60584723:+	chr8:60584814:+;chr8:60620941:+;chr8:60621884:+;chr8:60621999:+;chr8:60623096:+
CASC3	0.000693814658061	0.00133253501622214	TRUE	chr17:40140318:+;chr17:40140537:+	chr17:40161839:+;chr17:40172167:+
SBDSP1	0.00069709979306583	0.00133767643556382	TRUE	chr7:72829373:+;chr7:72829425:+	chr7:72833797:+;chr7:72837102:+;chr7:72837285:+;chr7:72837376:+
NAPEPLD	0.000697429059607207	0.00133767643556382	TRUE	chr7:103149099:-;chr7:103149182:-;chr7:103149560:-	chr7:103102500:-;chr7:103103372:-
PCMTD2	0.000702716952413772	0.00134691348703083	TRUE	chr20:64255695:+;chr20:64255844:+	chr20:64273284:+;chr20:64273968:+;chr20:64274907:+;chr20:64275653:+;chr20:64275854:+;chr20:64276027:+
SLC16A7	0.000711539660501098	0.0013629088530672	TRUE	chr12:59596029:+;chr12:59596162:+	chr12:59707448:+;chr12:59774962:+;chr12:59780398:+;chr12:59788848:+
LRRC1	0.000719243489986543	0.00137674105997424	TRUE	chr6:53795005:+;chr6:53795090:+	chr6:53883717:+;chr6:53923728:+;chr6:53923862:+;chr6:53904441:+
ACTN4	0.000724255759674409	0.00138540612473912	TRUE	chr19:38647649:+;chr19:38647738:+	chr19:38730185:+;chr19:38730525:+
CAMTA2	0.000743037321720274	0.00142038078780286	TRUE	chr17:4987461:-;chr17:4987632:-	chr17:4985591:-;chr17:4967997:-
AKIP1	0.000751238090097755	0.00143509605698728	TRUE	chr11:8911139:+;chr11:8911288:+;chr11:8911443:+	chr11:8919552:+;chr11:8920079:+
EPC2	0.00076084402645695	0.00145247414816598	TRUE	chr2:148644751:+;chr2:148690214:+	chr2:148743700:+;chr2:148754010:+;chr2:148761889:+;chr2:148762733:+;chr2:148787565:+
WAC	0.000763901451476803	0.00145733605783075	TRUE	chr10:28532768:+;chr10:28533118:+;chr10:28533313:+;chr10:28533371:+;chr10:28533749:+	chr10:28596040:+;chr10:28620543:+;chr10:28620996:+;chr10:28583423:+
DLX6-AS1	0.000775513185027684	0.00147850008688645	TRUE	chr7:97004257:-;chr7:97011882:-;chr7:97012049:-	chr7:96978424:-;chr7:96978905:-;chr7:96978961:-;chr7:96979238:-
MYSM1	0.00078278961074672	0.00149137574558303	TRUE	chr1:58699999:-;chr1:58700062:-	chr1:58689059:-;chr1:58659468:-;chr1:58671871:-;chr1:58681871:-
MBD3	0.000783311928040981	0.00149137574558303	TRUE	chr19:1592359:-;chr19:1592801:-;chr19:1592865:-	chr19:1576678:-;chr19:1573596:-
TMEM183A	0.000787099787628709	0.00149758852926156	TRUE	chr1:203007367:+;chr1:203008740:+	chr1:203008795:+;chr1:203023257:+;chr1:203023382:+;chr1:203023540:+;chr1:203024848:+
ITGB1BP1	0.00079071769927778	0.00150346989589526	TRUE	chr2:9423176:-;chr2:9423430:-	chr2:9405684:-;chr2:9406660:-;chr2:9406717:-
ITPR1	0.00079571736564679	0.00151196894910515	TRUE	chr3:4493452:+;chr3:4699831:+	chr3:4846239:+;chr3:4766670:+
WDR82	0.000801798729467529	0.00152251069454446	TRUE	chr3:52278321:-;chr3:52278649:-	chr3:52257329:-;chr3:52254437:-;chr3:52255110:-;chr3:52256364:-
VTA1	0.000803042624775161	0.00152385881057733	TRUE	chr6:142147162:+;chr6:142147257:+	chr6:142219074:+;chr6:142219603:+;chr6:142219869:+;chr6:142220777:+;chr6:142220948:+
PITRM1	0.000812560273842975	0.00154057358333873	TRUE	chr10:3172716:-;chr10:3172779:-	chr10:3137728:-;chr10:3156948:-;chr10:3160251:-
SERTAD2	0.000812930559393178	0.00154057358333873	TRUE	chr2:64653913:-;chr2:64750895:-	chr2:64635539:-;chr2:64635624:-;chr2:64635814:-
COX16	0.000818006621381957	0.00154916449729536	TRUE	chr14:70359590:-;chr14:70359683:-	chr14:70326068:-;chr14:70326276:-;chr14:70329197:-
ZNF596	0.000820353288814077	0.00155257843917465	TRUE	chr8:232137:+;chr8:232384:+	chr8:247337:+;chr8:246651:+;chr8:246734:+
SREBF2	0.000823418632570808	0.00155734710229098	TRUE	chr22:41833079:+;chr22:41833164:+	chr22:41906371:+;chr22:41907305:+
RIOK3	0.000825156548758188	0.00155960052328203	TRUE	chr18:23453287:+;chr18:23466135:+	chr18:23475078:+;chr18:23481209:+;chr18:23482360:+;chr18:23483137:+
XPO1	0.000831598374070401	0.00157073577736395	TRUE	chr2:61538197:-;chr2:61538356:-;chr2:61538741:-	chr2:61477934:-;chr2:61502017:-
GNB1	0.000836008058292281	0.00157802050156493	TRUE	chr1:1890966:-;chr1:1891087:-	chr1:1785290:-;chr1:1786749:-;chr1:1786847:-
ATRX	0.000838431538843728	0.00158154898338401	TRUE	chrX:77693833:-;chrX:77786204:-	chrX:77683973:-;chrX:77683759:-;chrX:77683930:-;chrX:77684359:-;chrX:77693854:-
LMO4	0.000841803760527557	0.00158686125003015	TRUE	chr1:87328880:+;chr1:87331744:+	chr1:87344969:+;chr1:87345106:+;chr1:87345634:+;chr1:87346754:+
USP34	0.000842373055977396	0.00158688627178844	TRUE	chr2:61220368:-;chr2:61470690:-;chr2:61471087:-	chr2:61187465:-;chr2:61350261:-
TARS1	0.000852677737988724	0.00160437767054908	TRUE	chr5:33440696:+;chr5:33440964:+;chr5:33441087:+	chr5:33455636:+;chr5:33468086:+;chr5:33456219:+;chr5:33466944:+;chr5:33467934:+
ZNF746	0.000852782384801316	0.00160437767054908	TRUE	chr7:149497733:-;chr7:149497807:-	chr7:149472794:-;chr7:149475460:-
KPNA4	0.000853539856126219	0.00160474489419251	TRUE	chr3:160565389:-;chr3:160565571:-	chr3:160500174:-;chr3:160536805:-;chr3:160501707:-;chr3:160501949:-;chr3:160508158:-;chr3:160535872:-
CHRNA7	0.000858134921532177	0.00161232196580173	TRUE	chr15:32030462:+;chr15:32030661:+	chr15:32168940:+;chr15:32103436:+
MIS18BP1	0.000861622891247314	0.00161772039120105	TRUE	chr14:45253177:-;chr14:45253540:-	chr14:45224085:-;chr14:45231231:-;chr14:45246774:-;chr14:45246947:-;chr14:45247069:-
NRXN2	0.000862141806242747	0.00161772039120105	TRUE	chr11:64643315:-;chr11:64643486:-;chr11:64643545:-;chr11:64723148:-	chr11:64606180:-;chr11:64607043:-
OPHN1	0.000890499887485018	0.00166983356036941	TRUE	chrX:68433020:-;chrX:68433480:-;chrX:68433807:-	chrX:68210231:-;chrX:68274737:-;chrX:68432016:-
NFYC	0.00089188882612867	0.00167133992762392	TRUE	chr1:40691648:+;chr1:40691838:+;chr1:40709357:+;chr1:40738834:+	chr1:40771107:+;chr1:40771603:+
SMARCAL1	0.000893761091891158	0.0016737494463631	TRUE	chr2:216412484:+;chr2:216412561:+;chr2:216412743:+	chr2:216482927:+;chr2:216483017:+
HIVEP1	0.000900115910951096	0.00168454479334717	TRUE	chr6:12012312:+;chr6:12012702:+	chr6:12015607:+;chr6:12016233:+;chr6:12120028:+
E2F6	0.000904342369016157	0.00169134542671829	TRUE	chr2:11465879:-;chr2:11466103:-	chr2:11451657:-;chr2:11444375:-;chr2:11445297:-;chr2:11445768:-
DMTF1	0.000905749570052375	0.00169286789320856	TRUE	chr7:87152361:+;chr7:87152613:+	chr7:87179592:+;chr7:87182173:+;chr7:87184421:+;chr7:87196050:+;chr7:87196325:+
BHLHB9	0.00090780047092188	0.0016955906701643	TRUE	chrX:102720688:+;chrX:102745979:+;chrX:102746094:+	chrX:102750936:+;chrX:102752441:+
ATG3	0.000912517644835548	0.00170328669611554	TRUE	chr3:112561633:-;chr3:112561857:-;chr3:112561916:-	chr3:112532514:-;chr3:112541846:-
ERP44	0.000914064475760049	0.00170505883256156	TRUE	chr9:100098857:-;chr9:100098974:-	chr9:99982494:-;chr9:99981331:-;chr9:99981977:-;chr9:99982143:-;chr9:99982393:-
ZNF644	0.000917329444244362	0.00171003150481607	TRUE	chr1:91021457:-;chr1:91022014:-	chr1:90939787:-;chr1:90939168:-;chr1:90940396:-
ATP5PF	0.000920707280542633	0.00171520794952263	TRUE	chr21:25734904:-;chr21:25735027:-;chr21:25735639:-	chr21:25724500:-;chr21:25724545:-;chr21:25724631:-
ANP32A	0.000939622818286875	0.00174930432054191	TRUE	chr15:68784466:-;chr15:68787829:-;chr15:68820868:-	chr15:68778907:-;chr15:68779873:-;chr15:68780105:-;chr15:68787442:-
GOLIM4	0.000946182435846058	0.00176036810424032	TRUE	chr3:168095344:-;chr3:168095924:-	chr3:168024962:-;chr3:168010038:-;chr3:168043404:-
TET2	0.00095146324406961	0.00176867213209611	TRUE	chr4:105146685:+;chr4:105146876:+	chr4:105236201:+;chr4:105234337:+;chr4:105234920:+;chr4:105235063:+;chr4:105236644:+;chr4:105272847:+;chr4:105272885:+
NFIA	0.00095188521194801	0.00176867213209611	TRUE	chr1:61081739:+;chr1:61082398:+;chr1:61082621:+;chr1:61082723:+	chr1:61455857:+;chr1:61456305:+
KCTD10	0.000962665849185374	0.00178753957942424	TRUE	chr12:109477289:-;chr12:109477359:-	chr12:109448668:-;chr12:109449976:-;chr12:109458013:-
SCN2A	0.000968753071458433	0.00179767312479998	TRUE	chr2:165239372:+;chr2:165294031:+	chr2:165315614:+;chr2:165315646:+;chr2:165315692:+;chr2:165354333:+
SPATA33	0.000986075844477619	0.00182862927884284	TRUE	chr16:89657802:+;chr16:89658047:+	chr16:89661086:+;chr16:89661508:+;chr16:89669517:+;chr16:89670458:+
PTAR1	0.000998139415189843	0.00184979863048819	TRUE	chr9:69759941:-;chr9:69760011:-	chr9:69717457:-;chr9:69717879:-;chr9:69717975:-;chr9:69757754:-
ANKRD36	0.00100306477721048	0.00185772022982394	TRUE	chr2:97113153:+;chr2:97113218:+;chr2:97113552:+	chr2:97144690:+;chr2:97243881:+
ALDH7A1	0.00100547001314686	0.00186096719683601	TRUE	chr5:126552102:-;chr5:126595192:-;chr5:126595336:-	chr5:126544782:-;chr5:126544896:-;chr5:126552022:-
SOX5	0.0010133354036553	0.00187430929490099	TRUE	chr12:23949670:-;chr12:23951032:-	chr12:23533687:-;chr12:23534003:-;chr12:23543271:-
S100PBP	0.00103104961248488	0.0019058391153056	TRUE	chr1:32817557:+;chr1:32817653:+	chr1:32826521:+;chr1:32857854:+;chr1:32858875:+
ENOPH1	0.0010332505290004	0.00190867120373279	TRUE	chr4:82430590:+;chr4:82430648:+	chr4:82460535:+;chr4:82460647:+;chr4:82461087:+
SLBP	0.00107191589321567	0.00197881498010188	TRUE	chr4:1712018:-;chr4:1712250:-;chr4:1712317:-	chr4:1692813:-;chr4:1700036:-;chr4:1703603:-
YLPM1	0.00112047582585286	0.00206599624504217	TRUE	chr14:74763316:+;chr14:74781385:+;chr14:74809632:+	chr14:74797918:+;chr14:74816657:+;chr14:74817273:+;chr14:74821110:+;chr14:74836190:+
FBXO11	0.00112058941391916	0.00206599624504217	TRUE	chr2:47905568:-;chr2:47906498:-	chr2:47813282:-;chr2:47806920:-;chr2:47806965:-;chr2:47809601:-;chr2:47823201:-
RAB1A	0.0011331840634853	0.00208786786132152	TRUE	chr2:65130086:-;chr2:65130301:-	chr2:65086854:-;chr2:65087878:-;chr2:65088428:-
SUGT1	0.00114641891197947	0.00211089004825124	TRUE	chr13:52652709:+;chr13:52652836:+	chr13:52666918:+;chr13:52680055:+;chr13:52687854:+
PPP2R3C	0.00114768383125113	0.00211185664370776	TRUE	chr14:35121949:-;chr14:35122261:-;chr14:35122313:-;chr14:35122447:-	chr14:35085472:-;chr14:35110557:-
RCOR3	0.00115100231107688	0.00211659832204473	TRUE	chr1:211259366:+;chr1:211259553:+	chr1:211261218:+;chr1:211295718:+;chr1:211313298:+;chr1:211314031:+;chr1:211316013:+
BBX	0.0011627825184217	0.00213688429335192	TRUE	chr3:107522936:+;chr3:107525391:+	chr3:107772739:+;chr3:107772895:+;chr3:107773090:+;chr3:107773317:+;chr3:107805866:+
HDDC2	0.00116354627475428	0.00213691188426559	TRUE	chr6:125301937:-;chr6:125302072:-	chr6:125275882:-;chr6:125298729:-
R3HDM2	0.00116519200520744	0.00213855818833571	TRUE	chr12:57430790:-;chr12:57431005:-	chr12:57297776:-;chr12:57299378:-;chr12:57310320:-;chr12:57299419:-;chr12:57321876:-
EZR	0.00117144512485414	0.00214865320458465	TRUE	chr6:158818227:-;chr6:158819349:-	chr6:158765748:-;chr6:158770869:-;chr6:158783582:-
SMAP1	0.00120274720296823	0.00220465030011003	TRUE	chr6:70667776:+;chr6:70667883:+	chr6:70773392:+;chr6:70791769:+;chr6:70798688:+;chr6:70861163:+
ARL13B	0.00120874837671047	0.00221422841279312	TRUE	chr3:93980139:+;chr3:93980318:+;chr3:93980424:+	chr3:94036753:+;chr3:94043108:+;chr3:94049435:+;chr3:94053455:+;chr3:94055081:+
CWC22	0.00121748333552224	0.00222879887080211	TRUE	chr2:180007106:-;chr2:180007297:-	chr2:179944876:-;chr2:179945309:-;chr2:179945617:-;chr2:179970502:-;chr2:179981755:-;chr2:179981847:-
