gene_id	lr	df	pvalue	adj_pvalue	N1_C.HQ.bam	N1_H.HQ.bam	N28_C.HQ.bam	N28_H.HQ.bam	R2_C.HQ.bam	R2_H.HQ.bam	R8_C.HQ.bam	R8_H.HQ.bam	WARM1	WARM2	dWARM	MPRO_comparsion	MPRO	feature_id	Note	sig
CLK3:chr15:74629884:74630201:u1	1.57387511914749	1	0.209645143750064	0.529785679639335	0.147058823529412	0.121428571428571	0.0919540229885057	0.203030303030303	0.0927152317880795	0.189320388349515	0.177570093457944	0.154929577464789	0.127324542940985	0.167177210068294	-0.0398526671273092	chr15_74630109_74630127_+_3UTR_vs_chr15_74630190_74630202_+_3UTR	-0.0946263301209422	chr15_74630109_74630127_+_3UTR;chr15_74630190_74630202_+_3UTR	proximal	FALSE
COL11A2:chr6:33162692:33163677:u2	1.5738669246501	1	0.209646330026946	0.529785679639335	0.76078431372549	0.667647058823529	0.610924369747899	0.402240896358543	0.782843137254902	0.625708061002179	0.652549019607843	0.728104575163399	0.701775210084034	0.605925147836913	0.0958500622471211	chr6_33163281_33163297_-_3UTR_vs_chr6_33162865_33162881_-_3UTR	0.268556005398111	chr6_33162865_33162881_-_3UTR;chr6_33163281_33163297_-_3UTR;chr6_33163335_33163350_-_3UTR;chr6_33163375_33163392_-_3UTR	distal	FALSE
SLC25A12:chr2:171783405:171785273:u1	1.56999770034599	1	0.210207347675724	0.530853229364337	0.373134328358209	0.401574803149606	0.518518518518518	0.350515463917526	0.55045871559633	0.384615384615385	0.493827160493827	0.519163763066202	0.483984680741721	0.41396735368718	0.0700173270545416	chr2_171784766_171784840_-_3UTR_vs_chr2_171784363_171784386_-_3UTR	0.0798118779394072	chr2_171784363_171784386_-_3UTR;chr2_171784766_171784840_-_3UTR	distal	FALSE
DIPK1A:chr1:92842160:92843382:u1	1.56800668366509	1	0.210496727837345	0.530974773140706	0.930232558139535	0.876712328767123	0.912280701754386	0.863799283154122	0.96551724137931	0.925	0.888888888888889	0.886238532110092	0.92422984754053	0.887937536007834	0.0362923115326957	chr1_92842344_92842375_-_3UTR_vs_chr1_92842154_92842180_-_3UTR	0.0800317481314902	chr1_92842154_92842180_-_3UTR;chr1_92842344_92842375_-_3UTR	distal	FALSE
AP3M1:chr10:74120255:74123809:u1	1.5677397367906	1	0.210535562549972	0.530974773140706	0.148148148148148	0.101321585903084	0.161764705882353	0.129213483146067	0.241935483870968	0.0945945945945946	0.311688311688312	0.279605263157895	0.215884162397445	0.15118373170041	0.064700430697035	chr10_74121752_74121804_-_3UTR_vs_chr10_74120248_74120261_-_3UTR	0.0919540229885057	chr10_74120248_74120261_-_3UTR;chr10_74121752_74121804_-_3UTR	distal	FALSE
MIGA1:chr1:77875065:77879540:u1	1.56668743408403	1	0.210688731442011	0.530974773140706	1	0.56	0.666666666666667	0.614524211962162	0.735719009990601	0.788397384574326	0.733333333333333	0.726160415511897	0.78392975249765	0.672270503012096	0.111659249485554	chr1_77875789_77875848_+_3UTR_vs_chr1_77878238_77878247_+_3UTR	0.135897435897436	chr1_77875789_77875848_+_3UTR;chr1_77878238_77878247_+_3UTR;chr1_77879536_77879557_+_3UTR	distal	FALSE
OSBPL2:chr20:62293888:62296213:u1	1.56580643798407	1	0.210817067219484	0.530974773140706	0.293478260869565	0.436046511627907	0.385964912280702	0.333333333333333	0.324324324324324	0.387096774193548	0.409722222222222	0.552238805970149	0.353372429924203	0.427178856281234	-0.0738064263570311	chr20_62294878_62294903_+_3UTR_vs_chr20_62296173_62296200_+_3UTR	-0.138605090162441	chr20_62294878_62294903_+_3UTR;chr20_62296173_62296200_+_3UTR	proximal	FALSE
CD163:chr12:7470811:7471397:u2	1.56490501711187	1	0.21094847421565	0.530974773140706	0.75	0.0822784810126582	0	0.123456790123457	0.1	0.142857142857143	0.151515151515152	0.0933609958506224	0.250378787878788	0.11048835246097	0.139890435417818	chr12_7471159_7471194_-_3UTR_vs_chr12_7470810_7470832_-_3UTR	0.162464985994398	chr12_7470810_7470832_-_3UTR;chr12_7471159_7471194_-_3UTR	distal	FALSE
COG2:chr1:230693394:230693982:u1	1.56226157885158	1	0.211334388663258	0.531596876539029	1	0.954081632653061	0.965277777777778	0.925373134328358	0.924324324324324	0.872093023255814	0.900343642611684	0.915841584158416	0.947486436178447	0.916847343598912	0.0306390925795342	chr1_230693724_230693743_+_3UTR_vs_chr1_230693968_230693987_+_3UTR	0.0213133691348554	chr1_230693724_230693743_+_3UTR;chr1_230693968_230693987_+_3UTR	distal	FALSE
GPSM2:chr1:108929941:108934544:u1	3.1003870467614	2	0.212206902855526	0.533441368004935	0.130283692424338	0.153184718863622	0.385234093637455	0.123641005698054	0.256589592358683	0.0681169019331871	0.463322170973653	0.330264042789891	0.308857387348532	0.168801667321188	0.140055720027344	chr1_108930385_108930428_+_3UTR_vs_chr1_108931218_108931252_+_3UTR	0.171620111731844	chr1_108930385_108930428_+_3UTR;chr1_108931177_108931179_+_3UTR;chr1_108931218_108931252_+_3UTR	distal	FALSE
CCDC90B:chr11:83259093:83261910:u1	3.09859465196666	2	0.212397167374117	0.533537813134194	0.227591036414566	0.418394024276377	0.324142156862745	0.362037884460715	0.71912401324166	0.366724467564804	0.295693277310924	0.399893290649593	0.391637620957474	0.386762416737872	0.00487520421960164	chr11_83261756_83261768_-_3UTR_vs_chr11_83261431_83261476_-_3UTR	0.161476480836237	chr11_83260328_83260357_-_3UTR;chr11_83261431_83261476_-_3UTR;chr11_83261756_83261768_-_3UTR	distal	FALSE
ABLIM1:chr10:114431110:114436259:u1	1.55415017781979	1	0.212523806536878	0.533537813134194	0.641129032258065	0.58974358974359	0.572755417956656	0.572052401746725	0.950990615224192	0.818181818181818	0.742857142857143	0.707964601769911	0.726933052074014	0.671985602860511	0.0549474492135027	chr10_114435330_114435344_-_3UTR_vs_chr10_114431099_114431121_-_3UTR	0.345501411209032	chr10_114431099_114431121_-_3UTR;chr10_114435330_114435344_-_3UTR	distal	FALSE
BACH1:chr21:29342834:29346148:u1	1.55249241764716	1	0.212767869415179	0.533800725428651	0.689655172413793	0.532467532467532	0.653846153846154	0.704347826086957	0.846153846153846	0.571428571428571	0.578947368421053	0.601351351351351	0.692150635208711	0.602398820333603	0.0897518148751085	chr21_29345966_29345995_+_3UTR_vs_chr21_29346131_29346153_+_3UTR	0.188459941884599	chr21_29345966_29345995_+_3UTR;chr21_29346131_29346153_+_3UTR	distal	FALSE
CCDC6:chr10:59788748:59792916:u1	1.54529599524813	1	0.213831225109604	0.536088278705535	0.818181818181818	0.923371647509579	0.927272727272727	0.862745098039216	0.927536231884058	0.5	0.97910447761194	0.938738738738739	0.913023813737636	0.806213871071883	0.106809942665753	chr10_59791749_59791765_-_3UTR_vs_chr10_59788746_59788773_-_3UTR	0.0860445287196879	chr10_59788746_59788773_-_3UTR;chr10_59791749_59791765_-_3UTR	distal	FALSE
MED14:chrX:40648305:40651805:u1	3.08144951589065	2	0.214225783311209	0.536088278705535	0.429530813176127	0.316702503251838	0.351109244873679	0.385223560743191	0.306040704387991	0.279012702078522	0.383858028442932	0.337081408775982	0.367634697720182	0.329505043712383	0.0381296540077991	chrX_40649714_40649737_-_3UTR_vs_chrX_40649535_40649564_-_3UTR	0.113757253384913	chrX_40649535_40649564_-_3UTR;chrX_40649714_40649737_-_3UTR;chrX_40651267_40651292_-_3UTR	distal	FALSE
LIFR:chr5:38474668:38481594:u1	3.07919734286725	2	0.214467155953987	0.536088278705535	0.315789473684211	0.29058637562355	0.366727035872017	0.19322958427485	0.366727035872017	0.142857142857143	0.647287622194685	0.391013658734659	0.424132791905733	0.254421690372551	0.169711101533182	chr5_38479796_38479850_-_3UTR_vs_chr5_38474954_38474971_-_3UTR	0.241264927023441	chr5_38474954_38474971_-_3UTR;chr5_38477938_38477950_-_3UTR;chr5_38479796_38479850_-_3UTR	distal	FALSE
ZNF354A:chr5:178711515:178712059:u1	1.54028441560195	1	0.214575475435854	0.536088278705535	0.333333333333333	0.4	0.371428571428571	0.4	0.229166666666667	0.466666666666667	0.27027027027027	0.266129032258065	0.30104971042471	0.383198924731183	-0.0821492143064724	chr5_178711576_178711608_-_3UTR_vs_chr5_178711498_178711518_-_3UTR	-0.141636325339271	chr5_178711498_178711518_-_3UTR;chr5_178711576_178711608_-_3UTR	proximal	FALSE
ADARB1:chr21:45222198:45226563:u2	1.54026097580311	1	0.214578963618133	0.536088278705535	0.833333333333333	0.833333333333333	1	0.923076923076923	0.91304347826087	0.6	0.963636363636364	0.925925925925926	0.927503293807642	0.820584045584046	0.106919248223596	chr21_45222579_45222627_+_3UTR_vs_chr21_45226549_45226561_+_3UTR	0.142521251582565	chr21_45222579_45222627_+_3UTR;chr21_45226549_45226561_+_3UTR	distal	FALSE
FBXO3:chr11:33740944:33747120:u1	5.79997848820403	4	0.214592274516046	0.536088278705535	0.704562297359889	0.581727511333811	0.747659510187126	0.603008847684362	0.741618227040992	0.733677964167523	0.606529896653543	0.548041844231837	0.700092482810387	0.616614041854383	0.0834784409560045	chr11_33744015_33744026_-_3UTR_vs_chr11_33740936_33740993_-_3UTR	0.133619986234984	chr11_33740936_33740993_-_3UTR;chr11_33742767_33742790_-_3UTR;chr11_33744015_33744026_-_3UTR;chr11_33744679_33744696_-_3UTR;chr11_33744746_33744762_-_3UTR	distal	FALSE
CNN3:chr1:94896949:94897741:u1	1.53972188777334	1	0.214659206351942	0.536088278705535	0.886850152905199	0.852223816355811	0.900921658986175	0.824339839265212	0.860824742268041	0.749230769230769	0.892543859649123	0.917385943279901	0.885285103452135	0.835795092032923	0.0494900114192112	chr1_94897197_94897216_-_3UTR_vs_chr1_94896945_94896986_-_3UTR	0.106239407477148	chr1_94896945_94896986_-_3UTR;chr1_94897197_94897216_-_3UTR	distal	FALSE
TRAF3IP2:chr6:111555378:111559404:u1	1.53813924231122	1	0.214894987839953	0.536327490824013	0	0.0344827586206897	0.153846153846154	0.0303030303030303	0.181818181818182	0.037037037037037	0.333333333333333	0.16	0.167249417249417	0.0654557064901893	0.101793710759228	chr6_111558934_111558957_-_3UTR_vs_chr6_111555377_111555385_-_3UTR	0.160885167464115	chr6_111555377_111555385_-_3UTR;chr6_111558934_111558957_-_3UTR	distal	FALSE
DPYSL3:chr5:147390808:147394034:u1	1.53687817371201	1	0.21508308153467	0.536405292994662	0.784431137724551	0.909752547307133	0.679012345679012	0.8559670781893	0.739130434782609	0.647435897435897	0.928571428571429	0.92280701754386	0.7827863366894	0.833990635119047	-0.0512042984296474	chr5_147393355_147393385_-_3UTR_vs_chr5_147390800_147390860_-_3UTR	-0.209260244099044	chr5_147390800_147390860_-_3UTR;chr5_147393355_147393385_-_3UTR	proximal	FALSE
ZNF549:chr19:57538928:57540876:u1	1.53605346923644	1	0.21520619559718	0.536405292994662	0.333333333333333	0.619047619047619	0.333333333333333	0.785714285714286	0.785714285714286	0.75	0.769230769230769	0.875	0.55540293040293	0.757440476190476	-0.202037545787546	chr19_57540773_57540780_+_3UTR_vs_chr19_57540872_57540886_+_3UTR	-0.290909090909091	chr19_57540773_57540780_+_3UTR;chr19_57540872_57540886_+_3UTR	proximal	FALSE
MRPL3:chr3:131462212:131462722:u1	3.0697383513459	2	0.215483879859391	0.536748207894231	0.705828779599271	0.748137108792847	0.793260473588342	0.621022179363549	0.781099324975892	0.727128503437335	0.67344262295082	0.713471133285816	0.738407800278581	0.702439731219886	0.035968069058695	chr3_131462373_131462383_-_3UTR_vs_chr3_131462198_131462224_-_3UTR	0.2044911610129	chr3_131462198_131462224_-_3UTR;chr3_131462373_131462383_-_3UTR;chr3_131462503_131462549_-_3UTR	distal	FALSE
NHSL1:chr6:138422044:138424080:u1	1.5306234947891	1	0.216018893409736	0.537731241489732	0.74290780141844	0.607031655422937	0.862943262411348	0.61207540126913	0.90210233029382	0.625	0.729272205336035	1	0.80930639986491	0.711026764173017	0.0982796356918936	chr6_138423145_138423176_-_3UTR_vs_chr6_138422017_138422050_-_3UTR	0.225058915946583	chr6_138422017_138422050_-_3UTR;chr6_138422790_138422796_-_3UTR;chr6_138423145_138423176_-_3UTR	distal	FALSE
STK36:chr2:218702010:218702717:u1	1.52927694508941	1	0.216220994829009	0.53788482544801	1	0.685714285714286	0.75	0.678571428571429	0.529411764705882	0.833333333333333	0.793103448275862	0.222222222222222	0.768128803245436	0.604960317460318	0.163168485785119	chr2_218702220_218702234_+_3UTR_vs_chr2_218702617_218702627_+_3UTR	0.213333333333333	chr2_218702220_218702234_+_3UTR;chr2_218702617_218702627_+_3UTR	distal	FALSE
NAGA:chr22:42058334:42060278:u1	1.52704674973768	1	0.216556216624367	0.538190424631209	0.666666666666667	0.685714285714286	0.882352941176471	0.682539682539683	0.888888888888889	0.777777777777778	0.9	0.807692307692308	0.834477124183006	0.738431013431013	0.096046110751993	chr22_42059753_42059771_-_3UTR_vs_chr22_42058366_42058422_-_3UTR	0.210439105219553	chr22_42058366_42058422_-_3UTR;chr22_42059753_42059771_-_3UTR	distal	FALSE
TASOR:chr3:56620132:56623787:u1	1.52599861467024	1	0.216713976122329	0.538190424631209	0.711538461538462	0.551724137931034	0.545454545454545	0.556701030927835	0.651515151515151	0.206896551724138	0.472527472527473	0.562043795620438	0.595258907758908	0.469341379050861	0.125917528708046	chr3_56622845_56622886_-_3UTR_vs_chr3_56620128_56620144_-_3UTR	0.101369320137245	chr3_56620128_56620144_-_3UTR;chr3_56622845_56622886_-_3UTR	distal	FALSE
CBFA2T2:chr20:33644647:33650031:u1	1.52565788868529	1	0.216765289795342	0.538190424631209	0.4	0.769230769230769	0.714285714285714	0.25	0.75	0.5	0.833333333333333	0.625	0.674404761904762	0.536057692307692	0.13834706959707	chr20_33645275_33645309_+_3UTR_vs_chr20_33650025_33650042_+_3UTR	0.455203619909502	chr20_33645275_33645309_+_3UTR;chr20_33650025_33650042_+_3UTR	distal	FALSE
RAB3GAP2:chr1:220148293:220151250:u1	1.52445712869888	1	0.216946240865458	0.538226253622918	0.142857142857143	0.578947368421053	0.222222222222222	0.357142857142857	0.285714285714286	0.75	0.459459459459459	0.375	0.277563277563278	0.515272556390977	-0.2377092788277	chr1_220151082_220151103_-_3UTR_vs_chr1_220150417_220150435_-_3UTR	-0.166698972669122	chr1_220150417_220150435_-_3UTR;chr1_220151082_220151103_-_3UTR	proximal	FALSE
STK17A:chr7:43624843:43627379:u1	3.05468101431626	2	0.217112308820343	0.538226253622918	0.694442043391823	0.338158548707753	0.641053677932406	0.485195967054814	0.571494112249579	0.569582504970179	0.498608349900596	0.517169709018616	0.601399545868601	0.47752668243784	0.123872863430761	chr7_43625178_43625195_+_3UTR_vs_chr7_43627190_43627214_+_3UTR	0.246336996336996	chr7_43625178_43625195_+_3UTR;chr7_43626032_43626050_+_3UTR;chr7_43626782_43626799_+_3UTR;chr7_43627190_43627214_+_3UTR	distal	FALSE
HNRNPF:chr10:43385617:43386636:u1	1.52179880492577	1	0.217347483270046	0.538226253622918	0.285714285714286	0.316666666666667	0.357142857142857	0.245901639344262	0.471428571428571	0.322834645669291	0.401960784313726	0.376923076923077	0.37906162464986	0.315581507150824	0.0634801174990356	chr10_43386012_43386035_-_3UTR_vs_chr10_43385841_43385873_-_3UTR	0.149744414213868	chr10_43385841_43385873_-_3UTR;chr10_43386012_43386035_-_3UTR	distal	FALSE
ACTR2:chr2:65268735:65271256:u1	1.52141904312339	1	0.217404875968562	0.538226253622918	0.876595744680851	0.901200369344414	0.903765690376569	0.955533596837945	0.879492600422833	0.887719298245614	0.861985472154964	0.886309523809524	0.880459876908804	0.907690697059374	-0.0272308201505699	chr2_65270631_65270705_+_3UTR_vs_chr2_65271232_65271259_+_3UTR	-0.0593885830194147	chr2_65270631_65270705_+_3UTR;chr2_65271232_65271259_+_3UTR	proximal	FALSE
STOM:chr9:121338987:121341383:u1	1.52090770323548	1	0.217482182356637	0.538226253622918	0.857142857142857	0.835748792270531	0.811111111111111	0.792537313432836	0.823529411764706	0.507042253521127	0.933333333333333	0.87037037037037	0.856279178338002	0.751424682398716	0.104854495939286	chr9_121340066_121340080_-_3UTR_vs_chr9_121339074_121339085_-_3UTR	0.0762115620310478	chr9_121339074_121339085_-_3UTR;chr9_121340066_121340080_-_3UTR	distal	FALSE
NADK:chr1:1751232:1752903:u1	1.51881485275408	1	0.217798929481461	0.538662168394756	0.975	0.986486486486487	0.983050847457627	0.932203389830508	0.931818181818182	0.935483870967742	1	0.882352941176471	0.972467257318952	0.934131672115302	0.0383355852036503	chr1_1751277_1751281_-_3UTR_vs_chr1_1751230_1751248_-_3UTR	0.0642869284378718	chr1_1751230_1751248_-_3UTR;chr1_1751277_1751281_-_3UTR	distal	FALSE
POT1:chr7:124822386:124823961:u1	3.04660596258395	2	0.217990677407776	0.538788571063993	0.381607301305615	0.303167615716612	0.405414763996797	0.387087722491449	0.401637232733206	0.322142017794192	0.35407952000676	0.335492457852706	0.385684704510595	0.33697245346374	0.0487122510468548	chr7_124823509_124823528_-_3UTR_vs_chr7_124823245_124823264_-_3UTR	0.116764649775419	chr7_124822382_124822392_-_3UTR;chr7_124823245_124823264_-_3UTR;chr7_124823509_124823528_-_3UTR	distal	FALSE
CABLES2:chr20:62388630:62390970:u1	1.51317424469272	1	0.218655363003565	0.539741495414109	0.263157894736842	0.0909090909090909	0.222222222222222	0.545454545454545	0.222222222222222	0.529411764705882	0.4	0.75	0.276900584795322	0.47894385026738	-0.202043265472058	chr20_62388863_62388871_-_3UTR_vs_chr20_62388624_62388648_-_3UTR	-0.359911406423034	chr20_62388624_62388648_-_3UTR;chr20_62388863_62388871_-_3UTR	proximal	FALSE
TRIM33:chr1:114392793:114397647:u1	1.51315691278603	1	0.218658000752466	0.539741495414109	0.545454545454545	0.615384615384615	0.833333333333333	0.647058823529412	0.8	0.333333333333333	0.833333333333333	0.75	0.753030303030303	0.58644419306184	0.166586109968463	chr1_114395912_114395925_-_3UTR_vs_chr1_114392776_114392798_-_3UTR	0.279411764705882	chr1_114392776_114392798_-_3UTR;chr1_114395912_114395925_-_3UTR	distal	FALSE
PA2G4:chr12:56112889:56113910:u1	1.51119373194251	1	0.218957023800804	0.53979401844846	0.84375	0.839285714285714	0.902439024390244	0.737704918032787	0.878787878787879	0.660377358490566	0.925925925925926	0.953488372093023	0.887725707276012	0.797714090725523	0.0900116165504895	chr12_56113142_56113161_+_3UTR_vs_chr12_56113897_56113910_+_3UTR	0.19697130149317	chr12_56113142_56113161_+_3UTR;chr12_56113897_56113910_+_3UTR	distal	FALSE
SCCPDH:chr1:246767301:246768137:u1	3.03772254656815	2	0.218961081876509	0.53979401844846	0.481159420289855	0.630840579710145	0.499782608695652	0.565861513687601	0.439826086956522	0.59163372859025	0.676613965744401	0.687789084181314	0.524345520421607	0.619031226542327	-0.0946857061207199	chr1_246767435_246767469_+_3UTR_vs_chr1_246767818_246767841_+_3UTR	-0.210306686777275	chr1_246767435_246767469_+_3UTR;chr1_246767818_246767841_+_3UTR;chr1_246768125_246768137_+_3UTR	proximal	FALSE
COPG2:chr7:130506239:130506675:u2	1.50901768795552	1	0.219289039676542	0.540254862379956	0.6875	0.6	0.333333333333333	0.802816901408451	0.611111111111111	0.888888888888889	0.615384615384615	0.457627118644068	0.561832264957265	0.687333227235352	-0.125500962278087	chr7_130506519_130506545_-_3UTR_vs_chr7_130506230_130506246_-_3UTR	-0.234978951396862	chr7_130506230_130506246_-_3UTR;chr7_130506519_130506545_-_3UTR	proximal	FALSE
STT3B:chr3:31636065:31637616:u1	1.50668725870582	1	0.219645278007411	0.54069324640197	0.808823529411765	0.852112676056338	0.75	0.8125	0.72463768115942	0.89010989010989	0.793103448275862	0.748031496062992	0.769141164711762	0.825688515557305	-0.0565473508455433	chr3_31637481_31637499_+_3UTR_vs_chr3_31637607_31637623_+_3UTR	-0.107946123606367	chr3_31637481_31637499_+_3UTR;chr3_31637607_31637623_+_3UTR	proximal	FALSE
DERL2:chr17:5471255:5474789:u2	1.50561187397977	1	0.219809898416038	0.54069324640197	0.352941176470588	0.593406593406593	0.8125	0.46218487394958	0.658536585365854	0.203389830508475	0.823529411764706	0.795774647887324	0.661876793400287	0.513688986437993	0.148187806962294	chr17_5474273_5474306_-_3UTR_vs_chr17_5471250_5471268_-_3UTR	0.244171011470282	chr17_5471250_5471268_-_3UTR;chr17_5474273_5474306_-_3UTR	distal	FALSE
RANBP9:chr6:13621498:13622361:u1	1.50508642238788	1	0.219890388382738	0.54069324640197	0.767441860465116	0.861111111111111	0.918918918918919	0.901098901098901	0.810810810810811	0.919354838709677	0.848484848484849	0.878378378378378	0.836414109669924	0.889985807324517	-0.0535716976545934	chr6_13621613_13621629_-_3UTR_vs_chr6_13621489_13621533_-_3UTR	-0.108132260947274	chr6_13621489_13621533_-_3UTR;chr6_13621613_13621629_-_3UTR	proximal	FALSE
ATG2B:chr14:96279195:96285754:u1	3.02670588308456	2	0.220170520089442	0.540979275449896	0.191181252989	0.264353401703952	0.339250541059748	0.333071477291436	0.463491152558584	0.0899459220836552	0.371841985131081	0.297638286958913	0.341441232934603	0.246252272009489	0.0951889609251143	chr14_96284730_96284755_-_3UTR_vs_chr14_96281245_96281273_-_3UTR	0.19572192513369	chr14_96281245_96281273_-_3UTR;chr14_96283679_96283701_-_3UTR;chr14_96284730_96284755_-_3UTR	distal	FALSE
SUPT6H:chr17:28701626:28702679:u1	1.50248673456645	1	0.22028913330771	0.540979275449896	0.94949494949495	0.927272727272727	0.956896551724138	0.929824561403509	1	0.958823529411765	0.920212765957447	0.922077922077922	0.956651066794134	0.934499685041481	0.0221513817526529	chr17_28701723_28701740_+_3UTR_vs_chr17_28702222_28702244_+_3UTR	0.0372476919900502	chr17_28701723_28701740_+_3UTR;chr17_28702222_28702244_+_3UTR	distal	FALSE
SIKE1:chr1:114769484:114774270:u1	1.50103932770409	1	0.220511513614248	0.540998288127444	0	0.395049976201809	0	0.0969794603302457	0.0977312390924956	0	0.258738469209673	0.240649751644516	0.0891174270755422	0.183169797044143	-0.0940523699686003	chr1_114771815_114771816_-_3UTR_vs_chr1_114771255_114771286_-_3UTR	-0.287581699346405	chr1_114770860_114770881_-_3UTR;chr1_114771255_114771286_-_3UTR;chr1_114771731_114771732_-_3UTR;chr1_114771815_114771816_-_3UTR	proximal	FALSE
ABCD2:chr12:39550033:39553911:u1	5.72584365089892	4	0.220579307244862	0.540998288127444	0.389760837070254	0.458274089467352	0.626723135691746	0.387458411688124	0.605515207642815	0.535933443474156	0.711289897124769	0.615562368445136	0.583322269382396	0.499307078268692	0.0840151911137041	chr12_39551816_39551841_-_3UTR_vs_chr12_39550032_39550037_-_3UTR	0.236080586080586	chr12_39550032_39550037_-_3UTR;chr12_39550342_39550375_-_3UTR;chr12_39550572_39550578_-_3UTR;chr12_39550762_39550773_-_3UTR;chr12_39551816_39551841_-_3UTR	distal	FALSE
ULK2:chr17:19770830:19776348:u1	4.4039913063807	3	0.221015585610047	0.541352688179643	0.195666255484772	0.267056256817828	0.237078593319828	0.265918116210712	0.232571570002475	0.213415258576549	0.233637213651239	0.244005270092227	0.224738408114578	0.247598725424329	-0.0228603173097503	chr17_19774733_19774755_-_3UTR_vs_chr17_19774135_19774170_-_3UTR	-0.112568787145058	chr17_19770827_19770836_-_3UTR;chr17_19774135_19774170_-_3UTR;chr17_19774733_19774755_-_3UTR;chr17_19775105_19775112_-_3UTR	proximal	FALSE
HCN3:chr1:155288464:155289848:u1	1.49724314498872	1	0.221096036815371	0.541352688179643	0.841463414634146	0.785714285714286	0.833333333333333	0.791044776119403	0.848484848484849	0.788888888888889	0.828025477707006	0.794117647058823	0.837826768539834	0.78994139944535	0.0478853690944834	chr1_155289730_155289737_+_3UTR_vs_chr1_155289835_155289857_+_3UTR	0.0929450431858137	chr1_155289730_155289737_+_3UTR;chr1_155289835_155289857_+_3UTR	distal	FALSE
FUNDC2:chrX:155054673:155060304:u1	4.40159254262011	3	0.221237766918221	0.541352688179643	0.62700504709945	0.445933135926979	0.456752283454913	0.425221959991009	0.401490395421616	0.26298044504383	0.864520116880198	0.644234659474039	0.587441960714044	0.444592550108964	0.14284941060508	chrX_155056188_155056198_+_3UTR_vs_chrX_155060185_155060200_+_3UTR	0.186970552642194	chrX_155055850_155055863_+_3UTR;chrX_155055931_155055935_+_3UTR;chrX_155056188_155056198_+_3UTR;chrX_155056913_155056930_+_3UTR;chrX_155060185_155060200_+_3UTR;chrX_155060299_155060344_+_3UTR	distal	FALSE
PEX26:chr22:18088076:18105396:u1	4.39974314173833	3	0.221409205098555	0.541352688179643	0.407797873743003	0.274694810461234	0.30277074333383	0.179809886506173	0.413833854709767	0.500023172285946	0.417865832464373	0.342310276908817	0.385567076062743	0.324209536540543	0.0613575395222007	chr22_18091008_18091029_+_3UTR_vs_chr22_18105393_18105449_+_3UTR	0.227162616238181	chr22_18091008_18091029_+_3UTR;chr22_18092970_18092989_+_3UTR;chr22_18100435_18100439_+_3UTR;chr22_18105393_18105449_+_3UTR	distal	FALSE
PSME4:chr2:53864069:53865573:u2	1.49507735364307	1	0.221430347788437	0.541352688179643	0.659090909090909	0.633663366336634	0.733333333333333	0.571428571428571	0.722222222222222	0.781609195402299	0.689655172413793	0.373333333333333	0.701075409265064	0.590008616625209	0.111066792639855	chr2_53864849_53864883_-_3UTR_vs_chr2_53864061_53864083_-_3UTR	0.203750140349564	chr2_53864061_53864083_-_3UTR;chr2_53864849_53864883_-_3UTR	distal	FALSE
RWDD2A:chr6:83196273:83198935:u1	1.49342431457922	1	0.221685917291607	0.541631855321523	0	0.285714285714286	0.567221852098601	0.231200821074239	0.6	0.141567986933442	0.737538192928852	0.795049226441632	0.476190011256863	0.3633830800409	0.112806931215964	chr6_83196530_83196548_+_3UTR_vs_chr6_83198900_83198939_+_3UTR	0.415056072536387	chr6_83196530_83196548_+_3UTR;chr6_83197451_83197460_+_3UTR;chr6_83198900_83198939_+_3UTR	distal	FALSE
RAMAC:chr15:82990068:82991057:u1	1.49200146767777	1	0.221906180339495	0.541661715543872	0.732975460122699	0.836250451100686	0.930406441717791	0.683645463351631	0.721625766871166	0.49112620508326	0.481083844580777	0.721625766871166	0.716522878323108	0.683161971601686	0.0333609067214228	chr15_82990662_82990675_+_3UTR_vs_chr15_82991025_82991058_+_3UTR	0.33125	chr15_82990373_82990374_+_3UTR;chr15_82990662_82990675_+_3UTR;chr15_82991025_82991058_+_3UTR	distal	FALSE
RNF138:chr18:32129188:32131561:u1	3.01032771964174	2	0.221980917098376	0.541661715543872	0.624698224852071	0.50888425354391	0.577261200338123	0.527661791522459	0.582065172097675	0.546648955440164	0.422743772065039	0.382512974777693	0.551692092338227	0.491426993821057	0.0602650985171702	chr18_32130710_32130734_+_3UTR_vs_chr18_32131555_32131596_+_3UTR	0.152729468599034	chr18_32130710_32130734_+_3UTR;chr18_32130779_32130856_+_3UTR;chr18_32131555_32131596_+_3UTR	distal	FALSE
CCNF:chr16:2457021:2458854:u1	1.49039902355241	1	0.222154559412383	0.541740367351267	1	0.406418604651163	0.284397463002114	0.5	0.505348837209302	0.285714285714286	0.9	0.714285714285714	0.672436575052854	0.476604651162791	0.195831923890063	chr16_2457770_2457813_+_3UTR_vs_chr16_2458845_2458859_+_3UTR	0.346153846153846	chr16_2457770_2457813_+_3UTR;chr16_2457839_2457840_+_3UTR;chr16_2458845_2458859_+_3UTR	distal	FALSE
SH3BP1:chr22:37655685:37656119:u1	1.48893429359924	1	0.222381883842409	0.541783011501853	0.545454545454545	0.333333333333333	0.454545454545455	0.270833333333333	0	0.333333333333333	0.5	0	0.375	0.234375	0.140625	chr22_37656034_37656056_+_3UTR_vs_chr22_37656103_37656117_+_3UTR	0.321062618595825	chr22_37656034_37656056_+_3UTR;chr22_37656103_37656117_+_3UTR	distal	FALSE
