gene_id	lr	df	pvalue	adj_pvalue	N1_C.HQ.bam	N1_H.HQ.bam	N28_C.HQ.bam	N28_H.HQ.bam	R2_C.HQ.bam	R2_H.HQ.bam	R8_C.HQ.bam	R8_H.HQ.bam	gDPAU1	gDPAU2	dgDPAU	Note	feature_id	sig
SUMO1:chr2:202204948:202207252:u1	1.54969837413205	2	0.460773266327383	0.757240350669801	0.5	0.675925925925926	0.568965517241379	0.676991150442478	0.772727272727273	0.645833333333333	0.616666666666667	0.631578947368421	0.61458986415883	0.65758233926754	-0.0429924751087098	shorten	chr2_202206170_202206188_-_3UTR;chr2_202206479_202206487_-_3UTR;chr2_202206575_202206604_-_3UTR	No
TXNL1:chr18:56597209:56603026:u1	1.54873225107201	2	0.460995901935427	0.757240350669801	0.583333333333333	0.647727272727273	0.1	0.442307692307692	0.863636363636364	0.222222222222222	0.612903225806452	0.704918032786885	0.539968230694037	0.504293805011018	0.035674425683019	lengthen	chr18_56597194_56597218_-_3UTR;chr18_56599064_56599086_-_3UTR;chr18_56602821_56602828_-_3UTR	No
DOCK9:chr13:98793429:98794747:u2	0.543348557403988	1	0.461048279277108	0.757240350669801	0.733333333333333	0.808612440191388	0.837837837837838	0.801699716713881	0.763358778625954	0.740740740740741	0.69364161849711	0.771615008156607	0.757042892073559	0.780666976450654	-0.0236240843770953	shorten	chr13_98793479_98793521_-_3UTR;chr13_98793546_98793569_-_3UTR	No
CNKSR2:chrX:21641538:21645440:u1	0.543227959250771	1	0.461098025718412	0.757240350669801	0.68	0.533333333333333	0.784313725490196	0.615384615384615	0.777777777777778	0.727272727272727	0.628571428571429	0.769230769230769	0.717665732959851	0.661305361305361	0.0563603716544893	lengthen	chrX_21642708_21642743_+_3UTR;chrX_21642846_21642880_+_3UTR	No
ZNF557:chr19:7083745:7087967:u1	0.543117109905751	1	0.461143758317057	0.757240350669801	1	0.615384615384615	0.769230769230769	0.833333333333333	0.666666666666667	0.6	0.888888888888889	0.857142857142857	0.831196581196581	0.726465201465201	0.10473137973138	lengthen	chr19_7087559_7087560_+_3UTR;chr19_7087952_7087977_+_3UTR	No
RRP8:chr11:6595072:6600145:u1	1.54642955168833	2	0.46152697509185	0.75744791435696	0.222222222222222	0.111111111111111	0.0555555555555556	0.0761904761904762	0.133333333333333	0.170731707317073	0.0277777777777778	0.260416666666667	0.109722222222222	0.154612490321332	-0.0448902680991096	shorten	chr11_6595058_6595080_-_3UTR;chr11_6596837_6596844_-_3UTR;chr11_6599253_6599259_-_3UTR;chr11_6599913_6599938_-_3UTR	No
PCBP2:chr12:53479443:53481162:u1	0.541853495775285	1	0.461665591235579	0.75744791435696	0.909638554216867	0.856132075471698	0.885017421602787	0.909159727479182	0.896103896103896	0.888372093023256	0.921965317919075	0.8832	0.903181297460657	0.884215973993534	0.0189653234671225	lengthen	chr12_53479609_53479630_+_3UTR;chr12_53479783_53479818_+_3UTR	No
E2F6:chr2:11444375:11446476:u1	1.54351356991742	2	0.462200367995997	0.758000689123571	0.630434782608696	0.602564102564103	0.673913043478261	0.630434782608696	0.651515151515151	0.530612244897959	0.526315789473684	0.592592592592593	0.620544691768948	0.589050930665838	0.0314937611031104	lengthen	chr2_11444372_11444398_-_3UTR;chr2_11445289_11445307_-_3UTR;chr2_11445767_11445792_-_3UTR	No
SV2A:chr1:149903320:149905013:u1	0.538763062142607	1	0.462945806117541	0.75802668470198	0.281879194630872	0.351851851851852	0.229813664596273	0.267489711934156	0.247159090909091	0.293269230769231	0.226415094339623	0.207635009310987	0.246316761118965	0.280061450966556	-0.0337446898475917	shorten	chr1_149903311_149903344_-_3UTR;chr1_149903639_149903654_-_3UTR	No
AKIRIN2:chr6:87674860:87675596:u1	0.537218471348979	1	0.463587773627316	0.75802668470198	0.0714285714285714	0.243243243243243	0.166666666666667	0.292452830188679	0.285714285714286	0.351851851851852	0.409090909090909	0.276923076923077	0.233225108225108	0.291117750551713	-0.0578926423266046	shorten	chr6_87674849_87674865_-_3UTR;chr6_87674921_87674934_-_3UTR	No
SRSF8:chr11:95068076:95071224:u1	1.53728144437002	2	0.463642859636753	0.75802668470198	0.615384615384615	0.704545454545455	0.75	0.458333333333333	0.5	0.45	0.833333333333333	0.637931034482759	0.674679487179487	0.562702455590387	0.111977031589101	lengthen	chr11_95069113_95069123_+_3UTR;chr11_95069500_95069506_+_3UTR;chr11_95071203_95071225_+_3UTR	No
ABCA10:chr17:69148007:69148826:u1	0.537063988365077	1	0.463652058344296	0.75802668470198	0.8	0.692307692307692	1	1	0.727272727272727	0.923076923076923	0.555555555555556	0.866666666666667	0.770707070707071	0.870512820512821	-0.0998057498057499	shorten	chr17_69148002_69148011_-_3UTR;chr17_69148473_69148494_-_3UTR	No
CCSER2:chr10:84513513:84518521:u2	1.53630355654525	2	0.463869610420184	0.75802668470198	0.289473684210526	0.626760563380282	0.8	0.614864864864865	0.675	0.4	0.824675324675325	0.824390243902439	0.647287252221463	0.616503918036896	0.0307833341845664	lengthen	chr10_84514401_84514410_+_3UTR;chr10_84514802_84514818_+_3UTR;chr10_84518500_84518536_+_3UTR	No
C8orf44-SGK3:chr8:66859582:66862022:u1	0.536360187611876	1	0.463945109601982	0.75802668470198	0	0.315789473684211	0.75	0.175824175824176	0.142857142857143	0.114285714285714	0.571428571428571	0.117647058823529	0.366071428571429	0.180886605654408	0.185184822917021	lengthen	chr8_66860471_66860486_+_3UTR;chr8_66862005_66862026_+_3UTR	No
ZNF786:chr7:149069641:149070422:u1	0.535070670051937	1	0.46448281108717	0.75802668470198	0.8	0.846153846153846	0.85	0.863636363636364	0.923076923076923	0.714285714285714	0.866666666666667	0.80952380952381	0.859935897435897	0.808399933399933	0.0515359640359641	lengthen	chr7_149069913_149069986_-_3UTR;chr7_149070017_149070027_-_3UTR	No
WDR45:chrX:49074433:49074802:u1	0.534770747717175	1	0.464608014918392	0.75802668470198	0.527777777777778	0.430555555555556	0.488888888888889	0.422594142259414	0.583333333333333	0.540229885057471	0.5	0.553846153846154	0.525	0.486806434179649	0.0381935658203513	lengthen	chrX_49074424_49074456_-_3UTR;chrX_49074636_49074645_-_3UTR	No
KDM2B:chr12:121429096:121430287:u1	1.53307084049266	2	0.464619996070704	0.75802668470198	0.863636363636364	0.5	0.833333333333333	0.666666666666667	0.571428571428571	0.333333333333333	0.541666666666667	0.710526315789474	0.702516233766234	0.552631578947368	0.149884654818865	lengthen	chr12_121429091_121429101_-_3UTR;chr12_121429365_121429375_-_3UTR;chr12_121429768_121429784_-_3UTR	No
NFASC:chr1:205016540:205022822:u2	1.53211590005981	2	0.464841891250737	0.75802668470198	0.613636363636364	0.746753246753247	0.78	0.806666666666667	0.895833333333333	0.594594594594595	0.726666666666667	0.74	0.754034090909091	0.722003627003627	0.0320304639054639	lengthen	chr1_205018351_205018371_+_3UTR;chr1_205018725_205018746_+_3UTR;chr1_205022809_205022834_+_3UTR	No
SP2:chr17:47927825:47928957:u1	0.533765262029419	1	0.465028152587945	0.75802668470198	0.975	0.924242424242424	0.91304347826087	0.932038834951456	1	0.84375	0.864864864864865	0.9	0.938227085781434	0.90000781479847	0.0382192709829635	lengthen	chr17_47928801_47928822_+_3UTR;chr17_47928943_47928964_+_3UTR	No
N6AMT1:chr21:28872191:28876384:u1	0.533559262442964	1	0.465114303500681	0.75802668470198	1	0.87012987012987	1	0.895161290322581	0.805555555555556	0.777777777777778	0.666666666666667	0.871134020618557	0.868055555555556	0.853550739712196	0.0145048158433593	lengthen	chr21_28872178_28872197_-_3UTR;chr21_28874629_28874651_-_3UTR	No
SLC1A2:chr11:35251205:35260893:u1	0.533501705275654	1	0.465138378993524	0.75802668470198	0.727272727272727	0.833333333333333	0.777777777777778	0.5	0.916666666666667	0.633333333333333	0.9	0.86	0.830429292929293	0.706666666666667	0.123762626262626	lengthen	chr11_35251203_35251216_-_3UTR;chr11_35259345_35259353_-_3UTR;chr11_35259960_35259964_-_3UTR	No
SLC25A6:chrY:1386152:1386601:u2	0.532887514695261	1	0.465395411842359	0.75802668470198	0.333333333333333	0.571428571428571	0.571428571428571	0.485714285714286	0.333333333333333	0.375	0.714285714285714	0.153846153846154	0.488095238095238	0.396497252747253	0.0915979853479854	lengthen	chrY_1386133_1386158_-_3UTR;chrY_1386243_1386276_-_3UTR	No
AP1S2:chrX:15825806:15827324:u2	0.532612629838695	1	0.465510522071723	0.75802668470198	0.235294117647059	0.5	0.555555555555556	0.40495867768595	0.523809523809524	0.442622950819672	0.641791044776119	0.536423841059603	0.489112560447064	0.471001367391306	0.0181111930557581	lengthen	chrX_15825796_15825819_-_3UTR;chrX_15826062_15826077_-_3UTR	No
RTF1:chr15:41480688:41483563:u1	0.532458091545891	1	0.465575256209557	0.75802668470198	0.666666666666667	0.8	0.8	0.869565217391304	0.933333333333333	0.766666666666667	0.666666666666667	0.823529411764706	0.766666666666667	0.814940323955669	-0.0482736572890026	shorten	chr15_41481443_41481449_+_3UTR;chr15_41482969_41482991_+_3UTR	No
PTPRA:chr20:3038134:3038669:u1	0.532446887098558	1	0.46557995017065	0.75802668470198	0.754237288135593	0.707865168539326	0.74468085106383	0.776371308016878	0.820754716981132	0.729166666666667	0.735099337748344	0.717213114754098	0.763693048482225	0.732654064494242	0.0310389839879828	lengthen	chr20_3038349_3038374_+_3UTR;chr20_3038660_3038675_+_3UTR	No
UPP1:chr7:48108358:48108736:u1	0.53048794597612	1	0.466401789103138	0.758823847608925	0	0	0.0975609756097561	0.0487804878048781	0.0789473684210526	0.0144927536231884	0.05	0.111111111111111	0.0566270860077022	0.0435960881347944	0.0130309978729078	lengthen	chr7_48108414_48108426_+_3UTR;chr7_48108730_48108740_+_3UTR	No
EML4:chr2:42330208:42332548:u1	0.529979520169036	1	0.466615469755796	0.758823847608925	0.933333333333333	0.95959595959596	0.926829268292683	0.943661971830986	0.944444444444444	0.888888888888889	0.952941176470588	0.842857142857143	0.939387055635262	0.908750990793244	0.030636064842018	lengthen	chr2_42330722_42330744_+_3UTR;chr2_42332522_42332549_+_3UTR	No
PHB:chr17:49404048:49404991:u1	0.529864596624066	1	0.466663791429556	0.758823847608925	0.444444444444444	0.596774193548387	0.653846153846154	0.792207792207792	0.619047619047619	0.660714285714286	0.875	0.627906976744186	0.648084554334554	0.669400812053663	-0.0213162577191084	shorten	chr17_49404049_49404063_-_3UTR;chr17_49404826_49404847_-_3UTR	No
CSAD:chr12:53157663:53158510:u1	0.529319013185045	1	0.466893301231592	0.758874941458731	0.916666666666667	0.870967741935484	0.84	0.953488372093023	0.769230769230769	0.821428571428571	0.904761904761905	0.933333333333333	0.857664835164835	0.894804504697603	-0.0371396695327678	shorten	chr12_53157662_53157681_-_3UTR;chr12_53158302_53158303_-_3UTR	No
CERS2:chr1:150965173:150966147:u1	0.526618687867312	1	0.468031912657568	0.759152372402602	0.392857142857143	0.338028169014085	0.5	0.405172413793103	0.6	0.37984496124031	0.25	0.340659340659341	0.435714285714286	0.36592622117671	0.069788064537576	lengthen	chr1_150965172_150965193_-_3UTR;chr1_150965239_150965265_-_3UTR	No
SPPL2B:chr19:2352946:2355095:u2	0.526509523553159	1	0.468078036256692	0.759152372402602	0.5	0.493333333333333	0.4625	0.494623655913978	0.563636363636364	0.5234375	0.571428571428571	0.36734693877551	0.524391233766234	0.469685357005706	0.0547058767605282	lengthen	chr19_2353923_2353937_+_3UTR;chr19_2354792_2354809_+_3UTR	No
ZNF791:chr19:12629261:12633821:u1	0.52634223575285	1	0.468148732086311	0.759152372402602	0.5	0.725	0.739130434782609	0.638888888888889	0.818181818181818	0.807692307692308	0.634615384615385	0.38	0.672981909394953	0.637895299145299	0.0350866102496538	lengthen	chr19_12629722_12629729_+_3UTR;chr19_12630008_12630021_+_3UTR	No
PYROXD1:chr12:21468755:21471252:u1	1.5178939669172	2	0.46815914686896	0.759152372402602	0.733333333333333	0.647058823529412	0.416666666666667	0.291666666666667	0.575757575757576	0.416666666666667	0.666666666666667	0.605442176870748	0.598106060606061	0.490208583433373	0.107897477172687	lengthen	chr12_21468899_21468925_+_3UTR;chr12_21469181_21469203_+_3UTR;chr12_21470133_21470137_+_3UTR;chr12_21471215_21471252_+_3UTR	No
USP34:chr2:61187463:61188101:u1	0.525962251764213	1	0.4683093770637	0.759152372402602	0.421286031042129	0.450909090909091	0.510714285714286	0.463022508038585	0.521235521235521	0.474103585657371	0.487179487179487	0.426573426573427	0.485103831292856	0.453652152794618	0.0314516784982374	lengthen	chr2_61187452_61187473_-_3UTR;chr2_61187541_61187554_-_3UTR	No
RIC1:chr9:5774247:5776556:u2	2.53790701896696	3	0.468479371236622	0.759152372402602	0.819047619047619	0.632352941176471	0.626666666666667	0.566666666666667	0.525641025641026	0.511111111111111	0.666666666666667	0.555555555555555	0.659505494505494	0.566421568627451	0.0930839258780435	lengthen	chr9_5775234_5775245_+_3UTR;chr9_5776051_5776061_+_3UTR;chr9_5776480_5776509_+_3UTR;chr9_5776551_5776567_+_3UTR	No
OAZ1:chr19:2273109:2273488:u1	1.5162043717628	2	0.468554813687633	0.759152372402602	0.82	0.753968253968254	0.888888888888889	0.884615384615385	0.928571428571429	0.830645161290323	0.851063829787234	0.758426966292135	0.872131036811888	0.806913941541524	0.065217095270364	lengthen	chr19_2273234_2273252_+_3UTR;chr19_2273313_2273333_+_3UTR;chr19_2273479_2273490_+_3UTR	No
SPECC1L:chr22:24414624:24417740:u1	0.524775351841527	1	0.46881173092158	0.759152372402602	0.166666666666667	0.10828025477707	0.113924050632911	0.140939597315436	0.136752136752137	0.06	0.126168224299065	0.120879120879121	0.135877769587695	0.107524743242907	0.0283530263447882	lengthen	chr22_24417229_24417268_+_3UTR;chr22_24417703_24417741_+_3UTR	No
ZNF431:chr19:21184035:21196053:u1	1.51495573548723	2	0.468847432290409	0.759152372402602	0.666666666666667	0.444444444444444	0.638888888888889	0.480392156862745	0.716666666666667	0.666666666666667	0.716666666666667	0.461538461538462	0.684722222222222	0.513260432378079	0.171461789844143	lengthen	chr19_21184793_21184797_+_3UTR;chr19_21185954_21185966_+_3UTR;chr19_21185998_21186006_+_3UTR;chr19_21188279_21188280_+_3UTR;chr19_21190217_21190231_+_3UTR;chr19_21192175_21192188_+_3UTR;chr19_21196048_21196058_+_3UTR	No
FAM171A1:chr10:15211645:15212914:u1	0.523606123669197	1	0.469307452918286	0.759576194393728	0.389140271493213	0.391799544419134	0.392857142857143	0.291666666666667	0.457142857142857	0.3	0.314285714285714	0.406458797327394	0.388356496444732	0.347481252103299	0.0408752443414329	lengthen	chr10_15211637_15211672_-_3UTR;chr10_15211734_15211754_-_3UTR	No
ZNF662:chr3:42915355:42919334:u1	0.522088369001935	1	0.469952200256702	0.760150323738302	0.222222222222222	0.611111111111111	0.363636363636364	0.333333333333333	0.769230769230769	0.740740740740741	0.783333333333333	1	0.534605672105672	0.671296296296296	-0.136690624190624	shorten	chr3_42916079_42916089_+_3UTR;chr3_42917637_42917645_+_3UTR;chr3_42919249_42919255_+_3UTR;chr3_42919301_42919334_+_3UTR	No
DUS4L-BCAP29:chr7:107618364:107623317:u1	0.521837228923232	1	0.470059022953808	0.760150323738302	0.625	0.247619047619048	0.357142857142857	0.457627118644068	0.475	0.5	0.375	0.402684563758389	0.458035714285714	0.401982682505376	0.0560530317803381	lengthen	chr7_107621861_107621874_+_3UTR;chr7_107623299_107623318_+_3UTR	No
NCEH1:chr3:172630249:172633474:u1	0.517562465283845	1	0.471883321067594	0.762593467418697	0.848101265822785	0.726027397260274	0.608247422680412	0.777777777777778	0.774725274725275	0.628571428571429	0.694214876033058	0.621621621621622	0.731322209815382	0.688499556307775	0.0428226535076069	lengthen	chr3_172630641_172630662_-_3UTR;chr3_172631250_172631257_-_3UTR	No
TBC1D12:chr10:94533097:94536332:u1	0.517364871357586	1	0.471967922539737	0.762593467418697	0.04	0.116279069767442	0.263157894736842	0.123809523809524	0.142857142857143	0.146341463414634	0.142857142857143	0.0680628272251309	0.147218045112782	0.113623221054183	0.0335948240585993	lengthen	chr10_94535857_94535940_+_3UTR;chr10_94536212_94536231_+_3UTR	No
MCAM:chr11:119308530:119309885:u1	0.516811663154158	1	0.472204913656365	0.762602073608217	0.6	0.340909090909091	0.5	0.5	0.5	0.666666666666667	0.565217391304348	0.5	0.541304347826087	0.501893939393939	0.0394104084321476	lengthen	chr11_119308525_119308535_-_3UTR;chr11_119308971_119308972_-_3UTR	No
METTL14:chr4:118710303:118715430:u1	1.49997960139535	2	0.472371370574863	0.762602073608217	0.19047619047619	0.31547619047619	0.340909090909091	0.355072463768116	0.403225806451613	0.354838709677419	0.405405405405405	0.246031746031746	0.335004123310575	0.317854777488368	0.017149345822207	lengthen	chr4_118711374_118711400_+_3UTR;chr4_118711440_118711453_+_3UTR;chr4_118715423_118715433_+_3UTR	No
MACO1:chr1:25498467:25500207:u1	1.49506607735287	2	0.473533301327264	0.76361370302294	0.657894736842105	0.6875	0.782608695652174	0.5	0.85	0.384615384615385	0.6625	0.826086956521739	0.73825085812357	0.599550585284281	0.138700272839289	lengthen	chr1_25498720_25498737_+_3UTR;chr1_25499435_25499444_+_3UTR;chr1_25500199_25500212_+_3UTR	No
ADHFE1:chr8:66468353:66468906:u1	0.513669036618239	1	0.473554857207353	0.76361370302294	0.266666666666667	0.129032258064516	0.0735294117647059	0.0777385159010601	0.0434782608695652	0.125	0	0.258620689655172	0.0959185848252344	0.147597865905187	-0.0516792810799527	shorten	chr8_66468796_66468822_+_3UTR;chr8_66468898_66468908_+_3UTR	No
FDFT1:chr8:11838610:11839309:u1	1.49480141244067	2	0.473595969298487	0.76361370302294	0.8	0.711678832116788	0.703703703703704	0.691358024691358	0.732142857142857	0.615566037735849	0.692307692307692	0.770833333333333	0.732038563288563	0.697359056969332	0.0346795063192311	lengthen	chr8_11838659_11838672_+_3UTR;chr8_11838957_11838980_+_3UTR;chr8_11839279_11839311_+_3UTR	No
UBE3D:chr6:82892390:82893021:u1	0.50979614429906	1	0.47522711696979	0.765840383094271	0.611111111111111	0.75	0.6	0.511904761904762	0.785714285714286	0.5	0.40625	0.625	0.600768849206349	0.59672619047619	0.00404265873015874	lengthen	chr6_82892385_82892404_-_3UTR;chr6_82892463_82892492_-_3UTR;chr6_82892561_82892562_-_3UTR	No
VPS35:chr16:46656132:46660471:u1	0.509450616926415	1	0.475376776559169	0.765840383094271	0.363636363636364	0.63768115942029	0.9	0.538461538461538	0.739130434782609	0.484848484848485	0.657142857142857	0.714285714285714	0.664977413890457	0.593819224254007	0.0711581896364506	lengthen	chr16_46659669_46659685_-_3UTR;chr16_46660268_46660286_-_3UTR	No
BEST1:chr11:61962260:61965515:u1	1.48599613188026	2	0.475685638645303	0.765897218307748	0.947368421052632	0.855345911949686	0.791666666666667	0.833333333333333	0.852941176470588	0.818713450292398	0.75	0.826086956521739	0.835494066047472	0.833369913024289	0.00212415302318281	lengthen	chr11_61964067_61964076_+_3UTR;chr11_61964272_61964334_+_3UTR;chr11_61964452_61964476_+_3UTR	No
BRD3OS:chr9:134027003:134031587:u1	1.48478389833957	2	0.475974047084063	0.765897218307748	0.108695652173913	0.160377358490566	0.107142857142857	0.127450980392157	0.2	0.166666666666667	0.5	0.347826086956522	0.228959627329193	0.200580273126478	0.0283793542027148	lengthen	chr9_134028089_134028116_+_3UTR;chr9_134030452_134030462_+_3UTR;chr9_134031581_134031597_+_3UTR	No
SLC25A38:chr3:39396487:39397351:u1	1.48420614381888	2	0.476111565024727	0.765897218307748	0.5	0.227272727272727	0.4	0.482142857142857	0.75	0.65625	0.5	0.166666666666667	0.5375	0.383083062770563	0.154416937229437	lengthen	chr3_39397106_39397137_+_3UTR;chr3_39397184_39397202_+_3UTR;chr3_39397299_39397331_+_3UTR	No
OGFOD2:chr12:122979347:122980042:u1	0.507526133314514	1	0.476211739495969	0.765897218307748	0.666666666666667	0.830769230769231	0.95	0.81	0.875	0.835820895522388	0.857142857142857	0.833333333333333	0.837202380952381	0.827480864906238	0.00972151604614291	lengthen	chr12_122979432_122979451_+_3UTR;chr12_122980036_122980046_+_3UTR	No
PEX6:chr6:42963866:42964334:u1	0.506134238853122	1	0.476817120103997	0.766549050406383	0.484848484848485	0.451612903225806	0.777777777777778	0.696969696969697	0.8	0.519230769230769	0.75	0.818181818181818	0.703156565656566	0.621498796902023	0.081657768754543	lengthen	chr6_42963861_42963877_-_3UTR;chr6_42964007_42964011_-_3UTR	No
HSDL1:chr16:84122139:84124629:u1	1.48006877733155	2	0.477097508492166	0.766678085165053	0.489130434782609	0.605	0.523255813953488	0.564705882352941	0.555555555555556	0.511111111111111	0.525423728813559	0.527210884353742	0.523341383276303	0.552006969454448	-0.0286655861781455	shorten	chr16_84122129_84122187_-_3UTR;chr16_84122270_84122292_-_3UTR;chr16_84122708_84122718_-_3UTR	No
TBC1D16:chr17:79932343:79940858:u2	0.503434442475452	1	0.477994932617782	0.767132756686726	0.592592592592593	0.4	0.444444444444444	0.333333333333333	0.595238095238095	0.416666666666667	0.407407407407407	0.555555555555556	0.509920634920635	0.426388888888889	0.083531746031746	lengthen	chr17_79932342_79932355_-_3UTR;chr17_79935614_79935640_-_3UTR;chr17_79937947_79937960_-_3UTR;chr17_79940267_79940269_-_3UTR	No
HSPA14:chr10:14843582:14846999:u1	0.503402528621677	1	0.478008883729039	0.767132756686726	0.25	0.709677419354839	0.583333333333333	0.547619047619048	0.8	0.0714285714285714	0.625	0.702127659574468	0.564583333333333	0.507713174494231	0.0568701588391018	lengthen	chr10_14844718_14844753_+_3UTR;chr10_14846990_14847016_+_3UTR	No
KAT14:chr20:18187460:18188387:u1	0.503034590224161	1	0.47816977568885	0.767132756686726	0.138888888888889	0.146341463414634	0.0909090909090909	0.0773809523809524	0.106060606060606	0.269230769230769	0.100456621004566	0.108391608391608	0.109078801715788	0.150336198354491	-0.041257396638703	shorten	chr20_18188028_18188051_+_3UTR;chr20_18188352_18188383_+_3UTR	No
TNS1:chr2:217799589:217804458:u1	0.502854781157112	1	0.47824843470197	0.767132756686726	0.958333333333333	0.87037037037037	1	0.927272727272727	0.888888888888889	0.897959183673469	0.666666666666667	0.571428571428571	0.878472222222222	0.816757713186285	0.0617145090359376	lengthen	chr2_217799780_217799805_-_3UTR;chr2_217802802_217802823_-_3UTR	No
TTLL4:chr2:218754390:218755415:u1	0.502550337809225	1	0.47838166424552	0.767132756686726	0.151515151515152	0.224806201550388	0.289473684210526	0.127659574468085	0.419354838709677	0.158333333333333	0.0666666666666667	0.253521126760563	0.231752585275505	0.191080059028092	0.0406725262474131	lengthen	chr2_218754682_218754693_+_3UTR;chr2_218755406_218755442_+_3UTR	No
WDR82:chr3:52254434:52257489:u1	0.501377429185823	1	0.478895516235297	0.767221056402177	0.846153846153846	0.653061224489796	0.592592592592593	0.592592592592593	0.878787878787879	0.714285714285714	0.542857142857143	0.666666666666667	0.715097865097865	0.656651549508692	0.0584463155891728	lengthen	chr3_52254432_52254456_-_3UTR;chr3_52255109_52255118_-_3UTR	No
TRMT2A:chr22:20111875:20112773:u1	0.501163661787359	1	0.478989265081657	0.767221056402177	0.283582089552239	0.298969072164948	0.33587786259542	0.460674157303371	0.333333333333333	0.341346153846154	0.342105263157895	0.320754716981132	0.323724637159722	0.355436025073901	-0.0317113879141796	shorten	chr22_20111863_20111880_-_3UTR;chr22_20112298_20112306_-_3UTR	No
FECH:chr18:57544377:57550711:u1	3.49238262996414	4	0.479037527255027	0.767221056402177	0.291666666666667	0.38	0.477272727272727	0.372844827586207	0.478260869565217	0.316964285714286	0.5	0.443359375	0.436800065876153	0.378292122075123	0.0585079438010297	lengthen	chr18_57547627_57547628_-_3UTR;chr18_57548278_57548313_-_3UTR;chr18_57549323_57549348_-_3UTR;chr18_57549503_57549518_-_3UTR;chr18_57549559_57549576_-_3UTR	No
EEF1AKMT2:chr10:124757834:124760502:u1	1.46976397972236	2	0.479562048819695	0.767740162569265	0.178571428571429	0.71	0.861111111111111	0.772058823529412	0.828947368421053	0.547619047619048	0.83695652173913	0.897058823529412	0.676396607460681	0.731684173669468	-0.0552875662087872	shorten	chr10_124757818_124757845_-_3UTR;chr10_124758200_124758213_-_3UTR;chr10_124758830_124758839_-_3UTR;chr10_124759856_124759870_-_3UTR;chr10_124759944_124759959_-_3UTR	No
HECTD2:chr10:91512385:91514828:u2	0.497517054671789	1	0.480593143156069	0.769069478459024	0.875	0.87	0.791044776119403	0.848484848484849	0.838709677419355	0.925925925925926	0.846153846153846	0.846153846153846	0.837727074923151	0.872641155141155	-0.0349140802180041	shorten	chr10_91514584_91514650_+_3UTR;chr10_91514752_91514774_+_3UTR	No
KHDRBS1:chr1:32042625:32043876:u1	0.496563363606043	1	0.481014055031456	0.769421647108772	0.285714285714286	0.625	0.833333333333333	0.851063829787234	1	1	0.894736842105263	0.925925925925926	0.753446115288221	0.85049743892829	-0.0970513236400694	shorten	chr1_32043300_32043301_+_3UTR;chr1_32043868_32043882_+_3UTR	No
PSMD7:chr16:74305734:74306288:u1	1.46091632704884	2	0.481688247540808	0.77017849596362	0.586206896551724	0.533333333333333	0.65	0.691964285714286	0.477272727272727	0.663934426229508	0.424242424242424	0.527522935779817	0.534430512016719	0.604188745264236	-0.069758233247517	shorten	chr16_74305692_74305735_+_3UTR;chr16_74305779_74305789_+_3UTR;chr16_74306279_74306292_+_3UTR	No
ABT1:chr6:26598646:26600739:u1	1.45895137894976	2	0.482161726296193	0.770392541335069	0.291666666666667	0.34375	0.5	0.379310344827586	0.571428571428571	0.203125	0.333333333333333	0.535714285714286	0.424107142857143	0.365474907635468	0.0586322352216749	lengthen	chr6_26599128_26599154_+_3UTR;chr6_26600044_26600055_+_3UTR;chr6_26600725_26600744_+_3UTR	No
NDUFV3:chr21:42909022:42913299:u1	0.493828827526983	1	0.482224305435003	0.770392541335069	0.0833333333333333	0.159090909090909	0.361111111111111	0.35	0.5	0.365384615384615	0.125	0.1	0.267361111111111	0.243618881118881	0.02374222999223	lengthen	chr21_42909084_42909119_+_3UTR;chr21_42909660_42909678_+_3UTR;chr21_42913090_42913095_+_3UTR;chr21_42913228_42913232_+_3UTR;chr21_42913297_42913304_+_3UTR	No
POP4:chr19:29615381:29617235:u1	1.45563477217343	2	0.482961960052345	0.77124938264299	0.833333333333333	0.581395348837209	0.277777777777778	0.609375	0.476190476190476	0.775	0.571428571428571	0.606060606060606	0.53968253968254	0.642957738724454	-0.103275199041914	shorten	chr19_29615691_29615711_+_3UTR;chr19_29615740_29615747_+_3UTR;chr19_29615771_29615805_+_3UTR	No
CAMKK2:chr12:121237692:121240796:u2	0.49130033167512	1	0.483347829002067	0.771543972044549	0.844594594594595	0.78125	0.774946921443737	0.837837837837838	0.764830508474576	0.5	0.829177057356609	0.752808988764045	0.803387270467379	0.717974206650471	0.0854130638169084	lengthen	chr12_121237677_121237707_-_3UTR;chr12_121237765_121237807_-_3UTR	No
RAP1GDS1:chr4:98442118:98443858:u1	0.49070921688417	1	0.483611109524119	0.771642715779633	0.0933333333333333	0.0983606557377049	0.0555555555555556	0.103960396039604	0.0495049504950495	0.0634920634920635	0.104046242774566	0.11144578313253	0.0756100205396262	0.0943147246004756	-0.0187047040608494	shorten	chr4_98442646_98442667_+_3UTR;chr4_98443852_98443869_+_3UTR	No
POLR3A:chr10:77975149:77977477:u1	2.45054279810245	3	0.484295446102658	0.77212381339045	0	0.487179487179487	0.633333333333333	0.566666666666667	0.5	0.388888888888889	0.722222222222222	0.404761904761905	0.463888888888889	0.461874236874237	0.00201465201465206	lengthen	chr10_77975146_77975158_-_3UTR;chr10_77975605_77975623_-_3UTR;chr10_77976421_77976437_-_3UTR;chr10_77977444_77977468_-_3UTR	No
