gene_symbol	RED	pvalue	p_adj	APAreg
MATR3	1.47278146149777	0.029490878344048	0.754146392308588	UP
MATR3	0.807544859487582	0.50132976590176	0.912015595449441	NC
MATR3	0.887515315922427	0.374227453255921	0.858681158845474	NC
MATR3	0.222278713912242	0.158254275803813	0.7641127380631	NC
MATR3	0.807544859487582	0.358679573630285	0.85314184791802	NC
MATR3	0.142308257477397	0.506629609258986	0.914311871660984	NC
MATR3	1.47278146149777	0.0279297856066257	0.754146392308588	UP
MATR3	0.807544859487583	0.431026848173719	0.881273956382885	NC
MATR3	1.39281100506292	0.0053132654344944	0.754146392308588	UP
MATR3	0.727574403052737	0.501383912552959	0.912015595449441	NC
MATR3	0.807544859487582	0.442643532827321	0.886207761244657	NC
MATR3	0.142308257477397	0.298960930637598	0.818784807482156	NC
MATR3	0.727574403052737	0.435429085537581	0.883461185904167	NC
MATR3	0.0623378010425519	0.598466103533738	0.949713767452889	NC
MATR3	0.967485772357273	0.378784772299725	0.860208695019899	NC
MATR3	0.302249170347087	0.788436113057582	0.955139876783748	NC
MATR3	0.887515315922428	0.399103371259869	0.871580613127233	NC
MATR3	0.222278713912242	0.852251839775084	0.979474024524816	NC
MATR3	0.302249170347087	0.766697374852722	0.955139876783748	NC
MATR3	-0.362987431663098	0.679485796019365	0.949713767452889	NC
MATR3	0.222278713912242	0.816904907051626	0.962433332955303	NC
MATR3	-0.442957888097944	0.622286061288849	0.949713767452889	NC
MATR3	0.887515315922427	0.406682342687159	0.87195246973841	NC
MATR3	0.222278713912242	0.83301435118765	0.971239660397911	NC
MATR3	0.142308257477397	0.898596162477842	0.988458402659883	NC
MATR3	0.222278713912242	0.835985567218578	0.972039265941107	NC
MATR3	-0.442957888097943	0.623365645632053	0.949713767452889	NC
MATR3	0.142308257477397	0.887737372589812	0.988458402659883	NC
MATR3	-0.522928344532789	0.57251020327586	0.942772091871012	NC
MATR3	1.63272237436746	0.0253540960161616	0.754146392308588	UP
MATR3	0.967485772357273	0.412789781899271	0.873921682897814	NC
MATR3	1.55275191793261	0.0600503605632406	0.754146392308588	NC
MATR3	0.887515315922428	0.472137489723837	0.901127834858198	NC
MATR3	0.967485772357273	0.35213122355185	0.848429561524579	NC
MATR3	0.302249170347087	0.138254160105198	0.761924111229778	NC
MATR3	0.887515315922428	0.335990549819669	0.838030855738208	NC
MATR3	0.222278713912242	0.3732857496233	0.858681158845474	NC
MATR3	1.55275191793261	0.000740823363225458	0.647426393078954	UP
MATR3	0.887515315922428	0.403864364655184	0.87195246973841	NC
MATR3	1.47278146149777	0.0281482001678761	0.754146392308588	UP
MATR3	0.807544859487582	0.469248235967081	0.899714512298053	NC
MATR3	0.887515315922428	0.414998734537728	0.873921682897814	NC
MATR3	0.222278713912242	0.0125039674518492	0.754146392308588	UP
MATR3	0.807544859487582	0.405453497513894	0.87195246973841	NC
MATR3	0.142308257477397	0.281210899062563	0.813749216105959	NC
MAU2	0.131793360363559	0.303016316586584	0.819961635363893	NC
MBD1	0.109372276680162	0.744083960946434	0.955139876783748	NC
MBD2	0.825249024712096	0.0578358676120789	0.754146392308588	NC
MBD3	0.0737934372250245	0.252678198486566	0.810925997832278	NC
MBD4	-0.0114658186215668	0.964210598745899	0.988458402659883	NC
MBNL1	0.303499345481196	0.0604540861578025	0.754146392308588	NC
MBNL2	-0.0492945208279469	0.315641052773759	0.830032559501626	NC
MBNL3	0.366757544336104	0.376578028038567	0.860208695019899	NC
MBOAT2	-0.0322903098368941	0.815271479954945	0.962101591830206	NC
MCAM	0.201134027358817	0.27735975051216	0.813749216105959	NC
MCAT	-0.0493838435516007	0.0666128106061982	0.754146392308588	NC
MCC	0.245666362933333	0.0761883433882196	0.754146392308588	NC
MCCC2	0.0561084247183477	0.558897223084362	0.937826134821662	NC
MCF2L	-0.0851251040573746	0.821009821922636	0.964828580000795	NC
MCFD2	0.0649276172269917	0.297834851350099	0.818784807482156	NC
MCM10	0.0480801261979917	0.524588720125948	0.921362975740861	NC
MCM2	0.0640279486771355	0.203674787658311	0.798650228615497	NC
MCM3	0.0751412509065846	0.313695422854422	0.829398642831869	NC
MCM4	0.160202197891696	0.230981024400691	0.800612850851932	NC
MCM5	-0.431327449087132	0.0369193542558324	0.754146392308588	DN
MCM7	-0.27153442763893	0.0993341951204517	0.761924111229778	NC
MCMBP	0.00201521499024127	0.958013742534768	0.988458402659883	NC
MCOLN2	0.100762979735776	0.466155713452278	0.899135986592477	NC
MCOLN3	0.14623144665255	0.138975787881337	0.762646050632139	NC
MCPH1	-0.825586898669534	0.228413028931985	0.800612850851932	NC
MCRIP1	0.108985733114898	0.226008966983867	0.800612850851932	NC
MCTP2	0.199652547836511	0.353047997385968	0.848754352914774	NC
MCTS1	0.163527006218819	0.319667292062649	0.832194423468969	NC
MCUB	0.126127399994674	0.647840150086702	0.949713767452889	NC
MCUR1	0.25138686033227	0.257804689530476	0.813749216105959	NC
MDC1	0.072757276052654	0.187534772717538	0.782944007380509	NC
MDFIC	-0.0390321986439633	0.906939725292406	0.988458402659883	NC
MDH1B	0.126490370584935	0.789482084043536	0.955139876783748	NC
MDH2	0.195681754664522	0.471098447406143	0.900866497395474	NC
MDK	-0.0224953948981381	0.856855511457999	0.981142725418083	NC
MDM2	0.305275020169436	0.161648567497599	0.767554563243845	NC
MDM4	0.163554585237004	0.203912364370578	0.798650228615497	NC
ME2	-0.0301003364522856	0.436334745472068	0.883528500446835	NC
MEA1	0.193873582682971	0.0952668952206005	0.761924111229778	NC
MEAF6	0.103892511108073	0.481195404227162	0.904531135276052	NC
MEAK7	-0.0173780216410759	0.956960958857337	0.988458402659883	NC
MECOM	0.129599470130755	0.391648178940372	0.867636436018894	NC
MECP2	-0.490056826516797	0.0366120753271421	0.754146392308588	DN
MECR	0.0209370861311484	0.852714440436717	0.97969117354411	NC
MED10	-0.25971594594138	0.556779385591583	0.937232780799394	NC
MED11	-0.0705820055927173	0.726134771440303	0.955139876783748	NC
MED12	-0.569022040828057	0.220362204099753	0.800612850851932	NC
MED12L	0.153476127182722	0.391268744972489	0.867636436018894	NC
MED15	0.0260413508968937	0.499439822640638	0.910847969971209	NC
MED16	0.692250639846098	0.274019603702116	0.813749216105959	NC
MED17	-0.293835679423297	0.0599299963915965	0.754146392308588	NC
MED18	0.116001066470388	0.368866186585007	0.858681158845474	NC
MED22	-0.763482867852032	0.0596102116611613	0.754146392308588	NC
MED24	0.0614523408146996	0.622393699240538	0.949713767452889	NC
MED28	0.278116634043834	0.21254701313458	0.800612850851932	NC
MED29	0.101074096949369	0.293898882041959	0.816807972046293	NC
MED30	0.380410613674102	0.396613916512236	0.870148597057337	NC
MED31	-0.413016883276292	0.13713391322666	0.761924111229778	NC
MEF2A	0.430643525461658	0.0800127842631611	0.754146392308588	NC
MEF2C	0.365394457241217	0.179430976420265	0.77843575134977	NC
MEF2D	-0.099924415330197	0.727066151628423	0.955139876783748	NC
MEGF6	0.29369302924298	0.1014564831213	0.761924111229778	NC
MEIS1	0.282928725037506	0.196492496024993	0.796724772846352	NC
MEIS2	0.0780280998989134	0.290275152353443	0.815005820081518	NC
MELK	-0.282383525827393	0.17977022860635	0.77843575134977	NC
MEMO1	-0.380931635798607	0.236069684177906	0.800612850851932	NC
MEOX1	-0.1444565188297	0.790060296706856	0.955139876783748	NC
METAP1	-0.00771775210762493	0.526898668295138	0.921362975740861	NC
METAP1D	0.0366065975873511	0.898763631074067	0.988458402659883	NC
METAP2	0.136042686900161	0.0746304659401172	0.754146392308588	NC
METRN	0.400294350988901	0.498274393201109	0.910313998815441	NC
METRNL	0.45136703217094	0.420707213807854	0.876095724094074	NC
METTL14	0.224095056645522	0.145475592454996	0.762659635329603	NC
METTL22	-0.987831423568966	0.185457446549784	0.780695555004032	NC
METTL2A	-0.0678585556382933	0.445921819922631	0.886929296600301	NC
METTL2B	0.0784938458309301	0.791317365743245	0.955139876783748	NC
METTL3	-0.287202598689736	0.158594884969742	0.7641127380631	NC
METTL6	-0.152917174680554	0.550760496209672	0.932523021506452	NC
METTL8	0.0706415955693407	0.755163937742497	0.955139876783748	NC
METTL9	0.247335340837248	0.0736772564647588	0.754146392308588	NC
MFAP1	0.154450516219659	0.482593247612437	0.905050264175065	NC
MFF	-0.223917749217204	0.248491298171039	0.807705198582123	NC
MFHAS1	0.184274291061232	0.49846774155208	0.910313998815441	NC
MFN1	-0.0544890400091034	0.593073745413546	0.949713767452889	NC
MFSD1	0.0686171841795778	0.757324415401827	0.955139876783748	NC
MFSD12	0.329519558206624	0.235316500207965	0.800612850851932	NC
MFSD14B	0.0385842364669942	0.587256676837737	0.947230864194232	NC
MFSD3	-0.334277254694262	0.581195564083694	0.945397228918898	NC
MFSD4B	0.00705442744303157	0.986345706505271	0.995259712393416	NC
MFSD8	0.267802363326459	0.441629973052076	0.886207761244657	NC
MFSD9	0.394900634990421	0.0225483128434579	0.754146392308588	UP
MGA	-0.0154484233068177	0.934645632097752	0.988458402659883	NC
MGAT1	0.0406083240596438	0.780743540166289	0.955139876783748	NC
MGAT4B	-0.00267365765030703	0.988095588922448	0.995464248865165	NC
MGME1	0.251829105637584	0.148237460976568	0.762659635329603	NC
MGMT	0.0611759857081751	0.860913786038964	0.983266645691812	NC
MGRN1	0.141265767415133	0.202017478710147	0.798650228615497	NC
MIA3	-0.215334903966246	0.223725237219519	0.800612850851932	NC
MIB1	0.283543049138809	0.357762030845321	0.85314184791802	NC
MICAL3	0.0449152723398527	0.71807193964527	0.953923023897142	NC
MICALL1	0.114375165176613	0.271896560622949	0.813749216105959	NC
MICU1	0.0481035646952306	0.811903655536539	0.961194913485398	NC
MICU2	-0.164409013813911	0.0861384621694545	0.754146392308588	NC
MID1	0.288285944700703	0.07565480264876	0.754146392308588	NC
MID2	-0.0641804849249934	0.838573011389694	0.972967551701541	NC
MIDN	0.179862191285165	0.0927095785892769	0.760067983017436	NC
MIEF1	0.0668711771606125	0.532575250064195	0.923973537790075	NC
MIEF2	0.248188351359642	0.576581247910324	0.945141051187571	NC
MIEN1	-0.384611359272572	0.52182944271588	0.921361134582612	NC
MIER1	0.244533763439729	0.0659187181179592	0.754146392308588	NC
MIER3	0.1322473997673	0.21460426844702	0.800612850851932	NC
MIF4GD	0.233004336772543	0.463263734033492	0.897653028743157	NC
MIGA1	-0.188913943449918	0.319102354811185	0.832194423468969	NC
MINAR1	0.409938651864513	0.0754466040218879	0.754146392308588	NC
MINDY1	-0.0509194263248116	0.907648757250922	0.988458402659883	NC
MINDY2	0.153925666713385	0.0657569150693211	0.754146392308588	NC
MINDY3	0.138130487785566	0.265540774800149	0.813749216105959	NC
MINK1	-0.0793339519629024	0.508911784817477	0.915069909415655	NC
MINPP1	0.123713740812163	0.294926985828181	0.817845553264823	NC
MIOS	-0.878935368708009	0.0119853098856671	0.754146392308588	DN
MIS18BP1	0.122441271439949	0.416938859635757	0.874879385311293	NC
MISFA	-0.0896028832409827	0.490339677184567	0.908418375584953	NC
MITF	0.373395479534145	0.480075047858345	0.90385450802761	NC
MIX23	0.16570673716372	0.536499646063902	0.927467762167107	NC
MKKS	-0.0220299298391282	0.970259974552203	0.988764790463105	NC
MKLN1	-0.557772817277625	0.117291140255708	0.761924111229778	NC
MKNK1	-0.065706669285629	0.734069239390978	0.955139876783748	NC
MKRN1	0.0855058708191796	0.424091537167205	0.877599828357569	NC
MKRN2	0.227558124626618	0.276108378210084	0.813749216105959	NC
MKS1	0.219734061837113	0.548811592023176	0.932263582179345	NC
MLEC	0.231589633097461	0.134457995142148	0.761924111229778	NC
MLF1	-0.277730154202028	0.151544910687431	0.762771956284358	NC
MLH1	0.138853235660661	0.537095233454883	0.927467762167107	NC
MLH3	0.396553328168128	0.134100967270748	0.761924111229778	NC
MLKL	0.0378901068091396	0.927121234707348	0.988458402659883	NC
MLLT1	0.268106092230563	0.16957492625299	0.770014224440826	NC
MLLT3	-0.106884380194323	0.482239621326174	0.905050264175065	NC
MLLT6	0.123246944861528	0.354807592743169	0.849355521244095	NC
MLST8	-0.033858874865099	0.798080601742998	0.955139876783748	NC
MLX	0.0983168862497692	0.538653954026563	0.928398355680358	NC
MLXIP	0.0613063356051939	0.100959018090337	0.761924111229778	NC
MMAA	0.906074720005837	0.28397901595614	0.813749216105959	NC
MMAB	-0.645130862290074	0.00930288500434072	0.754146392308588	DN
MMACHC	0.354361784546783	0.0225915263468953	0.754146392308588	UP
MME	-0.146447764171849	0.510443911267286	0.915123469542065	NC
MMEL1	-0.0100720216941083	0.779761818578709	0.955139876783748	NC
MMGT1	0.0698794210561406	0.497811788597908	0.910197243708125	NC
MMP17	0.137553619067184	0.887502421898829	0.988458402659883	NC
MMP2	0.326496742839572	0.217003092510029	0.800612850851932	NC
MMP23B	0.205841373822846	0.576852848280682	0.945141051187571	NC
MMS22L	0.105440318966595	0.464882760859045	0.898639462135735	NC
MN1	0.324077463257168	0.0898924843682341	0.758269844941804	NC
MND1	-0.359052283076315	0.329062031054089	0.833127348779094	NC
MOB3A	0.0412461766549031	0.834826222050495	0.972039265941107	NC
MOB4	0.331925897547865	0.0381540577807941	0.754146392308588	UP
MOCS2	-0.0541983039780964	0.376880885870281	0.860208695019899	NC
MOGS	0.184967837640439	0.238456365947901	0.80119548577521	NC
MON1B	-0.0747562054182672	0.756376417274112	0.955139876783748	NC
MON2	0.193915472982967	0.338057050546608	0.838030855738208	NC
MORC2	0.761690059632467	0.0114834413604875	0.754146392308588	UP
MORN3	-0.259350708582222	0.472853659144162	0.901553294021147	NC
MOSPD1	0.265428907096344	0.571728399050802	0.942490374018891	NC
MOSPD2	0.119899490588622	0.215179691039157	0.800612850851932	NC
MOV10	-0.789299206959718	0.0927612079315388	0.760067983017436	NC
MPC1	0.107430144814094	0.506910514135913	0.914311871660984	NC
MPDZ	-0.0715007649401846	0.712859293428849	0.951187577515944	NC
MPG	-0.311239058707966	0.175901919956499	0.776982892443361	NC
MPHOSPH8	0.0535312138754684	0.789683952870269	0.955139876783748	NC
MPI	-0.333576502025478	0.27187438638885	0.813749216105959	NC
MPP1	0.167621843309048	0.396320489009093	0.870148597057337	NC
MPP2	0.13198912710626	0.32164004544109	0.832194423468969	NC
MPP3	-0.219014573249674	0.10305061433168	0.761924111229778	NC
MPP7	0.0355287567756758	0.860505244399621	0.983078832738331	NC
MPPE1	-0.260310139917828	0.353799656306611	0.848754352914774	NC
MPV17	-0.0506219511047664	0.425799608057431	0.878178397429319	NC
MPZL1	0.205974305549661	0.107571456795134	0.761924111229778	NC
MPZL2	-0.205530460400821	0.477579720977327	0.903637852089398	NC
MPZL3	1.00178959025924	0.12875043534297	0.761924111229778	NC
MRAS	0.161075268553944	0.816187722360845	0.962309475807447	NC
MRE11	0.459979856181223	0.00325301886655947	0.683125589039276	UP
MRFAP1	0.0349293465517944	0.881185938269252	0.988458402659883	NC
MRM2	0.0700037696269667	0.630605578494351	0.949713767452889	NC
MRNIP	0.110708056841457	0.208880547719921	0.800205843592635	NC
MROH1	0.136286064467188	0.680714239586509	0.949713767452889	NC
MRPL10	-0.436055997438723	0.290077707022548	0.815005820081518	NC
MRPL11	-0.197405857732159	0.582035216355136	0.945397228918898	NC
MRPL15	0.146073223595378	0.177366673172736	0.777598891459668	NC
MRPL17	-0.412231264702653	0.227562687610035	0.800612850851932	NC
MRPL18	0.342601774336311	0.233563660010834	0.800612850851932	NC
MRPL22	0.503300877586675	0.226755461127185	0.800612850851932	NC
MRPL28	0.158540357957316	0.248118382355068	0.807705198582123	NC
MRPL3	0.1239887687487	0.443047995638708	0.886207761244657	NC
MRPL34	0.159718640315873	0.0735935538796757	0.754146392308588	NC
MRPL42	-0.0032683579860775	0.951598099488591	0.988458402659883	NC
MRPL46	0.0413220093474393	0.496563963356409	0.909541565011994	NC
MRPL47	-0.201367195110836	0.527344284626583	0.921362975740861	NC
MRPL48	-0.0872381919250564	0.683539463965716	0.949713767452889	NC
MRPL49	-0.221510248098925	0.204681726979098	0.798650228615497	NC
MRPL51	-0.218322338311341	0.148288273070828	0.762659635329603	NC
MRPL52	0.0413719784341882	0.766573247178418	0.955139876783748	NC
MRPL9	0.00339753690713462	0.970546387533763	0.988775204146521	NC
MRPS11	-0.373741458908347	0.0644542182320113	0.754146392308588	NC
MRPS12	0.133573925238011	0.822039693378425	0.965519062432665	NC
MRPS15	0.716604331899259	0.143649798978096	0.762659635329603	NC
MRPS16	0.200970459158478	0.518416757660436	0.919891726538364	NC
MRPS18A	0.0090726050335217	0.962987395299948	0.988458402659883	NC
MRPS22	-0.227948801821889	0.0342648048325345	0.754146392308588	DN
MRPS27	0.091365062108844	0.259766990910001	0.813749216105959	NC
MRPS28	0.106953506459349	0.717298445305771	0.953556789526425	NC
MRPS33	0.0140718313447588	0.8551855013217	0.981113313485558	NC
MRPS35	0.172716961894573	0.373562348615797	0.858681158845474	NC
MRPS5	0.494168833917662	0.217803812692111	0.800612850851932	NC
MRPS7	-0.612537186474702	0.29869189782504	0.818784807482156	NC
MRRF	-0.379381841563414	0.0704827713552816	0.754146392308588	NC
MRTFB	0.211240462440205	0.382691189038445	0.861724585116545	NC
MSC	-0.0568875003651438	0.640125667134976	0.949713767452889	NC
MSH3	0.00514163875704376	0.960655633523823	0.988458402659883	NC
MSH6	-0.154749529445736	0.44157380439557	0.886207761244657	NC
MSI2	0.292784127095639	0.107534423203479	0.761924111229778	NC
MSL1	0.222646460127046	0.0381742053356945	0.754146392308588	UP
MSL2	0.0749908424982398	0.528488119698425	0.921362975740861	NC
MSL3	0.171571178493932	0.313572286276082	0.829396959636775	NC
MSMO1	0.0647811922701305	0.483548532399391	0.905166639570721	NC
MSRA	0.753148347026475	0.307862390015286	0.824651968765224	NC
MSRB1	-0.121653071393042	0.292995105069085	0.816807972046293	NC
MSRB2	-0.0209932755662141	0.938285751964529	0.988458402659883	NC
MSS51	-0.264130766040568	0.707186063910871	0.949713767452889	NC
MSTO1	-0.0808598394757399	0.700487807778118	0.949713767452889	NC
MSX2	0.217060089423348	0.469340522629515	0.899714512298053	NC
MTA1	0.153634261147207	0.494092147403626	0.908995492468394	NC
MTA2	0.0201797606576188	0.573046007481232	0.943233995225683	NC
MTA3	0.188386931828323	0.448508484235802	0.888086489803192	NC
MTARC2	0.462829400132209	0.0754768368316988	0.754146392308588	NC
MTCH1	0.243533575952978	0.0998120198996606	0.761924111229778	NC
MTDH	0.163564413152744	0.0943026242571599	0.761924111229778	NC
MTERF2	0.231062054960473	0.267799258626607	0.813749216105959	NC
MTERF4	0.0665014607814193	0.886662048244491	0.988458402659883	NC
MTF2	-0.082605454904999	0.750680835036959	0.955139876783748	NC
MTFMT	0.433738623865782	0.232343939964023	0.800612850851932	NC
MTFR1L	0.0291314685409798	0.880777847889394	0.988458402659883	NC
MTG1	0.151446613156809	0.2417801161565	0.804241656322666	NC
MTG2	0.0350026673112407	0.544082335458796	0.930231889482247	NC
MTHFD1	0.417594828316762	0.0809820332809057	0.754146392308588	NC
MTHFD2	0.0703478504921327	0.271514221122692	0.813749216105959	NC
MTHFR	0.430382898122604	0.429413666179642	0.880894814001461	NC
MTHFSD	-0.100838738388029	0.853497092917501	0.980275775631907	NC
MTIF3	-0.6677506171631	0.0356210318173616	0.754146392308588	DN
MTM1	0.29952491824801	0.74587123115922	0.955139876783748	NC
MTMR10	0.114210292425009	0.720315397310537	0.9545545520532	NC
MTMR12	-0.073361981083033	0.405965690037202	0.87195246973841	NC
MTMR14	-0.207813680471872	0.313302049156898	0.829362764557496	NC
MTMR3	0.043780455347104	0.844175303076695	0.975497149948182	NC
MTMR4	0.0878105224069729	0.415845135982242	0.873921682897814	NC
MTMR6	-0.0473612241429335	0.74468821241742	0.955139876783748	NC
MTMR9	0.392201200041461	0.0349771606822791	0.754146392308588	UP
MTNAP1	0.0323023775901417	0.804861875373518	0.956800768333786	NC
MTO1	-0.118347884203189	0.493730071140828	0.908995492468394	NC
MTOR	0.000763070946470379	0.987475558218271	0.995259712393416	NC
MTPAP	0.41466326144102	0.0510864230278049	0.754146392308588	NC
MTPN	0.22611560614299	0.033650528119345	0.754146392308588	UP
MTR	0.0565931284618135	0.202604543830017	0.798650228615497	NC
MTREX	-0.0971636547634875	0.378144974288843	0.860208695019899	NC
MTRF1	0.151056163581571	0.642614968698668	0.949713767452889	NC
MTRFR	0.08601293564899	0.726323447497171	0.955139876783748	NC
MTRR	0.0392957002814311	0.638495009237031	0.949713767452889	NC
MTSS1	-0.0654747242630389	0.895722999281499	0.988458402659883	NC
MTUS1	0.38282726834336	0.205543985484584	0.798650228615497	NC
MTX1	-0.0198943836551244	0.935516818105564	0.988458402659883	NC
MTX2	0.151364654751515	0.447399140990953	0.887436068923647	NC
MTX3	0.357292733456416	0.0682278045188096	0.754146392308588	NC
MUC3A	0.217594098298816	0.714706765632804	0.952228524731185	NC
MVD	0.123239087236411	0.361051466616569	0.854210388412605	NC
MVK	-0.0849233880473887	0.573310890020867	0.943233995225683	NC
MXD4	0.180697784430215	0.079163683660004	0.754146392308588	NC
MXI1	0.196471641852188	0.0928739462547455	0.760067983017436	NC
MXRA8	-0.0353604454229368	0.657437692295017	0.949713767452889	NC
MYADM	0.253189116764337	0.16601427716449	0.768605241819949	NC
MYB	-0.281692207266625	0.452774289728341	0.890122098920049	NC
MYBL1	0.40410767195395	0.333618405264187	0.83718916914835	NC
MYC	-0.387238960827404	0.243414083310781	0.805278434796386	NC
MYCBP2	0.0733185747620508	0.0196353466780363	0.754146392308588	UP
MYD88	0.136573933452326	0.666163722436665	0.949713767452889	NC
MYEF2	0.075530019728661	0.225277295270017	0.800612850851932	NC
MYL6	-0.288205836270766	0.257651715744	0.813749216105959	NC
MYLK	-0.0414709441487672	0.827954688227028	0.968564183792178	NC
MYNN	0.0917352569693015	0.520718676053302	0.921194003077751	NC
MYO10	0.100154744279559	0.431876725248356	0.881483769224185	NC
MYO18A	0.130954314738236	0.55699361589534	0.937267753186988	NC
MYO19	0.309710736553901	0.119543201345516	0.761924111229778	NC
MYO1B	0.187722978750577	0.32464325417599	0.833127348779094	NC
MYO1C	0.101652745344766	0.255660076128457	0.813205750812863	NC
MYO1D	-0.0316243792636624	0.948093720060929	0.988458402659883	NC
MYO1E	0.27383453063524	0.134812846744497	0.761924111229778	NC
MYO3A	-0.560284202045118	0.163221787978713	0.768113309927901	NC
MYO5A	-0.0751086182787919	0.774502360636386	0.955139876783748	NC
MYO5C	0.0248134754106765	0.72355155303916	0.955139876783748	NC
MYO6	0.0385298901343434	0.79270309823936	0.955139876783748	NC
MYO7A	-0.0184460161806443	0.964011338506495	0.988458402659883	NC
MYO9A	-0.0611894331712134	0.498125450989659	0.910305826719235	NC
MYRF	-0.319687190937076	0.337528064016372	0.838030855738208	NC
N4BP1	-0.0601857963490473	0.825597984161387	0.967514816281451	NC
N4BP2	0.308013160155003	0.0797816801588012	0.754146392308588	NC
NAA16	0.287376799181513	0.0287201122769888	0.754146392308588	UP
NAA25	0.147976678770349	0.17891850877214	0.77843575134977	NC
NAA30	0.031139122947095	0.82886423034208	0.969010783063008	NC
NAA40	-0.107599039733906	0.541471020007281	0.929036420678546	NC
NAA50	0.167014234067373	0.402920493592758	0.87195246973841	NC
NAALAD2	0.040425787479075	0.880751240149472	0.988458402659883	NC
NAB1	0.261485514115927	0.0595766505280926	0.754146392308588	NC
NABP1	-0.19577347740792	0.406481594243019	0.87195246973841	NC
NACA	0.264683718077439	0.460556530879121	0.896309108579471	NC
NACC1	0.158854784882119	0.0312024626614751	0.754146392308588	UP
NADK	0.0563183448597209	0.609019684816166	0.949713767452889	NC
NADK2	0.0977158237781768	0.31005488521587	0.825964755388059	NC
NAGA	-0.285908682013694	0.0124469011952553	0.754146392308588	DN
NAGK	0.116442540648856	0.567256465565944	0.941453324170264	NC
NAIP	0.217092115145308	0.000247003158762877	0.647426393078954	UP
NAMPT	0.247125808852276	0.104209589001243	0.761924111229778	NC
NANOS1	-0.0194446444710483	0.887333756557469	0.988458402659883	NC
NAP1L1	0.146240834824993	0.208396667700869	0.799635659559603	NC
NAP1L4	0.16866732842472	0.588142686850262	0.947826796566032	NC
NAPEPLD	0.309358182594709	0.132420742247472	0.761924111229778	NC
NAPG	0.196007027429021	0.0809381864498596	0.754146392308588	NC
NARF	-0.245934474677714	0.256786267961682	0.813590727244335	NC
NARS1	0.178938393934299	0.00343470966556061	0.683125589039276	UP
NARS2	0.0125391597938522	0.973803676146674	0.989447860732884	NC
NASP	0.21547186139389	0.239007598851543	0.802294612178645	NC
NAT1	0.979089912152686	0.293764791145883	0.816807972046293	NC
NAT10	0.237412914328008	0.0248282430626546	0.754146392308588	UP
NAT9	-0.0957599883958263	0.476007413931865	0.903509472472946	NC
NAV1	0.0765447050369688	0.279482275908659	0.813749216105959	NC
NAV2	0.176143849387639	0.227699100864362	0.800612850851932	NC
NAXD	0.0546101682177705	0.795359763747132	0.955139876783748	NC
NBDY	-0.132047202383542	0.381867416739935	0.860940844086742	NC
NBEAL2	-0.502750089188544	0.305608849525701	0.821713613454974	NC
NBL1	0.120460959535666	0.473838032148496	0.901553294021147	NC
NBPF14	0.0343833606431259	0.622029607183116	0.949713767452889	NC
NBPF19	-0.115271015511953	0.737847924223228	0.955139876783748	NC
NBPF26	0.417460727630323	0.108695611969533	0.761924111229778	NC
NBPF3	0.0969438994676928	0.322126487404543	0.832194423468969	NC
NBPF8	-0.894306256261889	0.000720305125778347	0.647426393078954	DN
NBPF9	0.091989438809137	0.694113342650715	0.949713767452889	NC
NCALD	-0.110061457614209	0.820306085105849	0.964353071145821	NC
NCAM1	0.258071890151635	0.440452658568583	0.886207761244657	NC
NCAPD2	0.0452595108594662	0.52372433305261	0.921362975740861	NC
NCAPG	0.205183519994009	0.444845836787839	0.886472638853584	NC
NCAPG2	-0.225573542967229	0.573210800624817	0.943233995225683	NC
NCAPH	-0.36560028154068	0.0406426675788394	0.754146392308588	DN
NCAPH2	-0.0997743500795302	0.580823794666433	0.945397228918898	NC
NCBP3	-0.0324901843479593	0.877049306452839	0.988458402659883	NC
NCKAP1	0.207615025723779	0.162021738509844	0.767554563243845	NC
NCKAP1L	0.17717478628987	0.708920370265976	0.949713767452889	NC
NCKIPSD	0.0516018889331235	0.581096937638991	0.945397228918898	NC
NCL	0.131088273419684	0.387582780746975	0.865593484138597	NC
NCOA1	0.572632409709074	0.293256262784178	0.816807972046293	NC
NCOA2	-0.127142350897902	0.709367210661739	0.949713767452889	NC
NCOA3	0.342470340165654	0.143751061945524	0.762659635329603	NC
NCOA4	0.162641858759765	0.14948670956303	0.762771956284358	NC
NCOA7	0.11543500452438	0.250277072511363	0.808656967139603	NC
NCOR1	-0.0465122328220491	0.567455133427346	0.941453324170264	NC
NCOR2	-0.115033132377435	0.768035691303758	0.955139876783748	NC
NCR3LG1	0.115628508338616	0.249171289574817	0.808001102063266	NC
NCS1	0.0915196220375334	0.325644226824008	0.833127348779094	NC
NCSTN	0.357615469707677	0.20726785481172	0.798650228615497	NC
NDE1	0.673520368665045	0.203847135602419	0.798650228615497	NC
NDFIP1	0.222161433244058	0.351031907557392	0.84797181447737	NC
NDFIP2	0.0539625436304643	0.179502246641559	0.77843575134977	NC
NDOR1	0.206563388669737	0.204130081913453	0.798650228615497	NC
NDRG3	0.20942890972335	0.144273023120725	0.762659635329603	NC
NDRG4	-0.30258111116151	0.244448293279473	0.805278434796386	NC
NDST1	0.145065885137654	0.207506128408809	0.798787031939285	NC
NDUFA12	-0.682887817663135	0.195978482980809	0.795919420387175	NC
NDUFA3	-0.453957405387703	0.342825355427887	0.842935970076811	NC
NDUFA4	-0.456696934362661	0.031848971718313	0.754146392308588	DN
NDUFA5	-0.00993165560122566	0.912170635277978	0.988458402659883	NC
