gene_symbol	PASid	RED	pvalue	p_adj	APAreg
MRPS25	3:15046486:-	-1.43820676589366	0.539632574731463	0.833421586515257	NC
MRPS25	3:15046503:-	-1.46042236596173	0.421099739914819	0.833421586515257	NC
MRPS25	3:15047047:-	-0.595733423418813	0.5	0.833421586515257	NC
MRPS25	3:15048512:-	-1.30739762247821	0.152777704994662	0.833421586515257	NC
MRPS25	3:15049766:-	-1.6545046079601	0.252713498372298	0.833421586515257	NC
MRPS25	3:15051717:-	-1.49704992479059	0.267839845674764	0.833421586515257	NC
MRPS25	3:15052209:-	-1.46276589201044	0.249523309486234	0.833421586515257	NC
MRPS25	3:15052210:-	-1.46345500983378	0.249153382031378	0.833421586515257	NC
MRPS27	5:72222449:-	-7.03958899023885	0.198356903216222	0.833421586515257	NC
MRPS27	5:72227763:-	-2.75364691462962	0.274690319099908	0.833421586515257	NC
MRPS28	8:79957803:-	-1.09284993253242	0.240728903612582	0.833421586515257	NC
MRPS28	8:79958272:-	-1.42822899641791	0.206685918238065	0.833421586515257	NC
MRPS30	5:44813629:+	0.738176516667511	0.17144265597747	0.833421586515257	NC
MRPS31P5	13:52171058:-	-0.391664929741045	0.166149212508807	0.833421586515257	NC
MRPS31P5	13:52184056:-	0	NA	NA	NC
MRPS31P5	13:52189551:-	-0.303384599322913	0.214914647456083	0.833421586515257	NC
MRPS31P5	13:52189633:-	-0.305031492645869	0.205794804539819	0.833421586515257	NC
MRPS31P5	13:52189779:-	0.00713995762858477	0.982220742317077	0.983112457096343	NC
MRPS31P5	13:52189780:-	0.0293448551205914	0.920009142479145	0.945084200264474	NC
MRPS31P5	13:52189796:-	-0.0326942817006538	0.887888886646479	0.945084200264474	NC
MRPS31P5	13:52193229:-	-1.01837565541314	0.342314960073268	0.833421586515257	NC
MRPS33	7:141010159:-	0.898901198708265	0.0413866178638544	0.336407254223317	UP
MRPS33	7:141010228:-	0.786576637284793	0.0954705746460778	0.751669095107083	NC
MRPS35	12:27735500:+	0	NA	NA	NC
MRPS35	12:27737608:+	-0.0410422139426476	0.374720195200272	0.833421586515257	NC
MRPS5	2:95099384:-	0	NA	NA	NC
MRPS5	2:95104349:-	-0.179059188135224	0.373311839972931	0.833421586515257	NC
MRPS6	21:34143030:+	-1.1727626175263	0.287816793778343	0.833421586515257	NC
MRPS6	21:34143034:+	-1.17276239860298	0.287809793728568	0.833421586515257	NC
MRPS7	17:75263289:+	0	NA	NA	NC
MRPS7	17:75264490:+	0.0584826824512596	0.868806313227145	0.945084200264474	NC
MRPS7	17:75266084:+	-0.0101040628244664	0.98505051176193	0.98577572142148	NC
MRRF	9:122285394:+	0.814480951041646	0.398785153632848	0.833421586515257	NC
MRRF	9:122285946:+	-0.0251007528283447	0.904728211957687	0.945084200264474	NC
MRRF	9:122313330:+	0.237736131042515	0.255863395947378	0.833421586515257	NC
MRS2	6:24419241:+	0	NA	NA	NC
MRS2	6:24423476:+	0.343951431965852	0.184923479541106	0.833421586515257	NC
MRTFA	22:40428705:-	-2.53728286816636	0.595174835095977	0.833421586515257	NC
MRTFA	22:40429351:-	1.53239965170695	0.317361082685352	0.833421586515257	NC
MRTFA	22:40587143:-	0.0912413514908659	0.890858335265209	0.945084200264474	NC
MRTFB	16:14144785:+	0	NA	NA	NC
MRTFB	16:14149536:+	1.16568596623578	0.231295338036073	0.833421586515257	NC
MRTO4	1:19256052:+	-0.104462168708231	0.231083611543497	0.833421586515257	NC
MSANTD4	11:106007899:-	0.595017580679805	0.267969310686336	0.833421586515257	NC
MSANTD7	10:14842310:+	-0.00466940927011072	0.984462385785289	0.985264122118583	NC
MSH5	6:31743480:+	-0.519973220607996	0.286925441299064	0.833421586515257	NC
MSH5	6:31754040:+	-4.66923125316703	0.5	0.833421586515257	NC
MSH5-SAPCD1	6:31763144:+	0.121713585329181	0.764582976424617	0.945084200264474	NC
MSH6	2:47798423:+	0	NA	NA	NC
MSH6	2:47798834:+	-0.162100267040387	0.244829145589745	0.833421586515257	NC
MSH6	2:47798920:+	-0.193521242358843	0.109324697785607	0.833421586515257	NC
MSI2	17:57268550:+	-11.6165775754397	0.0207199522479538	0.183516143050079	DN
MSI2	17:57274433:+	-0.851639338281711	0.0769229873132226	0.610985511476534	NC
MSI2	17:57274489:+	-0.873860537936331	0.0556659478092564	0.446947562082253	NC
MSI2	17:57365021:+	-8.16016210902879	0.391346087051964	0.833421586515257	NC
MSI2	17:57432614:+	0.387168630517314	0.316258955894232	0.833421586515257	NC
MSI2	17:57529724:+	-0.29262910630218	0.092937863767189	0.732742749470477	NC
MSI2	17:57565995:+	-0.039679679843001	0.988487388792653	0.989093468366477	NC
MSI2	17:57616631:+	-0.0967382200895734	0.929976864789035	0.945084200264474	NC
MSI2	17:57631949:+	-0.114836552958313	0.838324345386154	0.945084200264474	NC
MSI2	17:57632900:+	-0.474081952836183	0.128412009191275	0.833421586515257	NC
MSI2	17:57632905:+	-0.474088629554768	0.124676682280721	0.833421586515257	NC
MSI2	17:57633160:+	-0.420575253435358	0.196622842828115	0.833421586515257	NC
MSI2	17:57633183:+	-0.419736658807894	0.197246271288486	0.833421586515257	NC
MSI2	17:57675056:+	-0.276184617126451	0.147926190243981	0.833421586515257	NC
MSI2	17:57675059:+	-0.289476971821115	0.118117709193499	0.833421586515257	NC
MSI2	17:57677059:+	-7.68188605438991	0.0241564998666365	0.206549766852436	DN
MSL1	17:40126860:+	0.0803903484856576	0.896318272511947	0.945084200264474	NC
MSL1	17:40130293:+	-0.570263129828316	0.105627520940461	0.827336654116769	NC
MSL3	X:11759320:+	0	NA	NA	NC
MSL3	X:11761054:+	-0.288374469905118	0.861262358265987	0.945084200264474	NC
MSL3	X:11764251:+	2.92408941034457	0.44566786873342	0.833421586515257	NC
MSL3	X:11766267:+	2.99234550176158	0.5	0.833421586515257	NC
MSL3	X:11767876:+	-0.061225986295649	0.60392674704601	0.833421586515257	NC
MSL3	X:11767950:+	-0.122120249976702	0.38225665723025	0.833421586515257	NC
MSL3	X:11767960:+	-0.133522328207075	0.24389432723029	0.833421586515257	NC
MSL3	X:11767976:+	0.152203710916875	0.4173481046371	0.833421586515257	NC
MSL3	X:11767977:+	0.156538505960023	0.419330028680719	0.833421586515257	NC
MSL3	X:11767979:+	0.16576461479616	0.423009290859748	0.833421586515257	NC
MSL3	X:11767986:+	0.322890468387648	0.308317236463402	0.833421586515257	NC
MSL3	X:11768916:+	0.0194171937938972	0.905674019787346	0.945084200264474	NC
MSL3	X:11768999:+	0.0816666060306122	0.609550579395763	0.833421586515257	NC
MSL3	X:11769064:+	0.0958980763951951	0.565583710323609	0.833421586515257	NC
MSL3	X:11769097:+	0.0968148088446812	0.554215718080381	0.833421586515257	NC
MSL3	X:11769102:+	0.0969293678987846	0.553922035504052	0.833421586515257	NC
MSMO1	4:165333625:+	-0.228207178261511	0.0265421039304734	0.226312429633426	DN
MSMO1	4:165340640:+	1.42500963152098	0.834860067906779	0.945084200264474	NC
MSN	X:65718776:+	-0.00269527365465905	0.996106810307901	0.99631239699122	NC
MST1	3:49684844:-	0.209752072605518	0.796201888651023	0.945084200264474	NC
MST1	3:49684861:-	-1.52508057655686	0.442788306096888	0.833421586515257	NC
MST1	3:49685407:-	0	NA	NA	NC
MST1	3:49685745:-	0	NA	NA	NC
MST1	3:49687813:-	0	NA	NA	NC
MST1R	3:49896120:-	-0.657811329675595	0.595216813765696	0.833421586515257	NC
MST1R	3:49899006:-	-0.690083116468939	0.0401658178818661	0.326712821118996	DN
MSTO1	1:155610752:+	0	NA	NA	NC
MSTO1	1:155611916:+	-0.110349811302705	0.190702866454811	0.833421586515257	NC
MSTO1	1:155612317:+	-0.184271889278996	0.0513496495281233	0.413608456042628	NC
MSTO1	1:155612342:+	-0.207902025210201	0.0506436443792314	0.408187239028978	NC
MTA1	14:105467192:+	3.04331071825342	0.5	0.833421586515257	NC
MTA1-DT	14:105418724:-	0.0492888692543253	0.906869812976125	0.945084200264474	NC
MTA2	11:62595748:-	-0.0878726343100085	0.524081299270034	0.833421586515257	NC
MTA2	11:62598289:-	-0.221995751975318	0.214567293395124	0.833421586515257	NC
MTA3	2:42609488:+	0	NA	NA	NC
MTA3	2:42644245:+	0.326259953384423	0.110056984079474	0.833421586515257	NC
MTA3	2:42709153:+	0.262468841697571	0.0827054698507066	0.655271081984846	NC
MTA3	2:42709211:+	0.390224135905034	0.119813740093125	0.833421586515257	NC
MTA3	2:42709213:+	0.407967602567778	0.102740864351958	0.806216661063456	NC
MTA3	2:42709544:+	0.37938467411605	0.123559479403075	0.833421586515257	NC
MTA3	2:42723334:+	-0.245125765984983	0.422801481165351	0.833421586515257	NC
MTAP	9:21815607:+	0.49085170149549	0.025025272744673	0.213809257998623	UP
MTAP	9:21837927:+	0	NA	NA	NC
MTAP	9:21862092:+	0.646984218356913	0.019475628212727	0.172734020998804	UP
MTAP	9:21862220:+	0.686221262615373	0.00770521172493791	0.114884411007627	UP
MTAP	9:21862320:+	0.639645459244362	0.00671096755981834	0.106066098142405	UP
MTAP	9:21862357:+	0.645248629287715	0.0102851112827913	0.122412972468974	UP
MTAP	9:21862367:+	0.639021844914018	0.0120549258444539	0.128712745724795	UP
MTAP	9:21863286:+	0.658774828669416	0.024677323345883	0.210962601390377	UP
MTAP	9:21867081:+	0.576731566234594	0.0208310181760158	0.184469069210788	UP
MTARC1	1:220792676:+	-1.03546111729305	0.0293557577829048	0.249497751841554	DN
MTARC1	1:220798905:+	0.15984407643418	0.665538394692575	0.886513885395024	NC
MTARC1	1:220799014:+	0.482423728593242	0.0741683157007754	0.589815960957043	NC
MTARC1	1:220805729:+	0.854819027276964	0.442299823152181	0.833421586515257	NC
MTARC1	1:220808976:+	0.457806878299687	0.908463729561436	0.945084200264474	NC
MTARC2	1:220780149:+	-0.170663531113516	0.239132435804942	0.833421586515257	NC
MTBP	8:120451335:+	1.38583327701805	0.00282001344889912	0.0931677826592691	UP
MTBP	8:120473950:+	0.70563283970272	0.27644384886361	0.833421586515257	NC
MTBP	8:120523636:+	1.13582079078741	0.0604058053855013	0.483621321807277	NC
MTCH1	6:36969466:-	0	NA	NA	NC
MTCH1	6:36978970:-	0	NA	NA	NC
MTCH2	11:47618704:-	-0.0849866235728798	0.233957989018932	0.833421586515257	NC
MTCH2	11:47618717:-	-0.0884072689449136	0.190700116272149	0.833421586515257	NC
MTCH2	11:47618720:-	-0.090762597172737	0.169551140878872	0.833421586515257	NC
MTCH2	11:47618839:-	0	NA	NA	NC
MTCL1	18:8777977:+	-0.229274819042232	0.64188458467571	0.855871626491827	NC
MTCL1	18:8810002:+	-0.727607700186813	0.109785649439197	0.833421586515257	NC
MTCL2	20:36783782:-	0	NA	NA	NC
MTCL3	6:127474598:-	1.89911299574139	0.5	0.833421586515257	NC
MTDH	8:97719087:+	0	NA	NA	NC
MTERF4	2:241087094:-	-0.240832408673478	0.108914523440106	0.833421586515257	NC
MTERF4	2:241087099:-	-0.241566982784906	0.110582172819467	0.833421586515257	NC
MTERF4	2:241087204:-	-0.241018078509393	0.11463947894711	0.833421586515257	NC
MTERF4	2:241087225:-	-0.242538848903885	0.114487721198153	0.833421586515257	NC
MTERF4	2:241088905:-	-0.248705379476789	0.117439601986656	0.833421586515257	NC
MTERF4	2:241089041:-	-0.33761321434468	0.272267270528396	0.833421586515257	NC
MTERF4	2:241089169:-	-0.116927005672166	0.253550951982894	0.833421586515257	NC
MTERF4	2:241094406:-	-0.406170474030338	0.199493375023021	0.833421586515257	NC
MTERF4	2:241095571:-	-0.216801912060281	0.443068970645407	0.833421586515257	NC
MTERF4	2:241095869:-	-0.228776020222054	0.310912352852282	0.833421586515257	NC
MTERF4	2:241096140:-	-0.312928232285464	0.320500966544999	0.833421586515257	NC
MTERF4	2:241096601:-	-2.55667249656394	0.5	0.833421586515257	NC
MTERF4	2:241096926:-	0.429796756409656	0.829503805040263	0.945084200264474	NC
MTERF4	2:241097187:-	-0.131094628448233	0.687333162771855	0.914558142158951	NC
MTERF4	2:241099168:-	0.21667044194379	0.775596168635161	0.945084200264474	NC
MTERF4	2:241099399:-	-0.370635731433042	0.247702728691323	0.833421586515257	NC
MTF2	1:93134459:+	0	NA	NA	NC
MTFMT	15:65015833:-	0	NA	NA	NC
MTFMT	15:65021514:-	-0.424158365980354	0.0541151364710843	0.434953379968891	NC
MTFMT	15:65026748:-	-0.125010998755438	0.276302183937768	0.833421586515257	NC
MTFP1	22:30427151:+	0	NA	NA	NC
MTFP1	22:30427192:+	-0.14392843973219	0.772533074243222	0.945084200264474	NC
MTFR1L	1:25826707:+	0.0506040602226827	0.816172866467094	0.945084200264474	NC
MTFR1L	1:25826720:+	-0.0286561376163628	0.889853101540281	0.945084200264474	NC
MTFR1L	1:25826806:+	-0.0332278483971929	0.871388887313035	0.945084200264474	NC
MTFR1L	1:25826826:+	-0.0439782511268844	0.83274513562582	0.945084200264474	NC
MTFR1L	1:25829514:+	0	NA	NA	NC
MTFR1L	1:25829569:+	0	NA	NA	NC
MTFR1L	1:25829621:+	-0.00150571350855233	0.989746201846431	0.990319270369438	NC
MTFR1L	1:25829658:+	-0.00568177004692705	0.951094639475333	0.954606893716342	NC
MTFR1L	1:25829831:+	-0.015929168826087	0.785146537690005	0.945084200264474	NC
MTFR2	6:136247462:-	-1.99957247602941	0.784169570735379	0.945084200264474	NC
MTG1	10:133399804:+	0.00323429895746452	0.987378668704621	0.988024868794832	NC
MTG1	10:133401847:+	-0.197199136157569	0.787269010048941	0.945084200264474	NC
MTG1	10:133402839:+	-0.0838631348293459	0.404196296817841	0.833421586515257	NC
MTG2	20:62194053:+	0	NA	NA	NC
MTG2	20:62198263:+	-3.44725168993819	0.309046729832694	0.833421586515257	NC
MTG2	20:62198853:+	-0.155238216761252	0.0697096857100608	0.555409256273479	NC
MTG2	20:62200204:+	2.36117587083935	0.431130593839372	0.833421586515257	NC
MTG2	20:62200266:+	4.59836867568659	0.310433973719636	0.833421586515257	NC
MTHFD1	14:64427473:+	-0.31904638942944	0.0204581547690497	0.18125790152456	DN
MTHFD1	14:64439581:+	0.0812945322339638	0.87065568519829	0.945084200264474	NC
MTHFD1	14:64439865:+	0	NA	NA	NC
MTHFD1	14:64440447:+	-0.141393844844407	0.38201049889814	0.833421586515257	NC
MTHFD1	14:64441812:+	0	NA	NA	NC
MTHFD1	14:64446105:+	-0.177317627579381	0.910271328861596	0.945084200264474	NC
MTHFD1	14:64453807:+	0	NA	NA	NC
MTHFD1	14:64455173:+	0.344595910760059	0.583010709168424	0.833421586515257	NC
MTHFD1L	6:150887873:+	-0.0814516086962875	0.386489861901181	0.833421586515257	NC
MTHFD1L	6:150899021:+	0.145499557373173	0.102046500914158	0.800965290933909	NC
MTHFD1L	6:150912948:+	-0.054626783833772	0.886282187818552	0.945084200264474	NC
MTHFD2	2:74206073:+	-0.554028316712344	0.0459846332811019	0.37218856388105	DN
MTHFD2	2:74208721:+	-0.0845359001440817	0.123953063712929	0.833421586515257	NC
MTHFD2	2:74211996:+	0.0360593224418793	0.887095400163244	0.945084200264474	NC
MTHFD2L	4:74160514:+	-0.999192445384611	0.0221837716766615	0.196114943618654	DN
MTHFD2L	4:74160770:+	-1.29419590790006	0.00406944453651627	0.0931677826592691	DN
MTHFD2L	4:74162106:+	0.808265516292571	0.0418612681003352	0.339940652603623	UP
MTHFD2L	4:74162253:+	0.818747254299105	0.0436882092118968	0.354237209691062	UP
MTHFD2L	4:74181750:+	1.02178109275299	0.5	0.833421586515257	NC
MTHFD2L	4:74183931:+	0.691759499708321	0.295900426082106	0.833421586515257	NC
MTHFD2L	4:74242197:+	0.161944529350798	0.567055674053078	0.833421586515257	NC
MTHFD2L	4:74242210:+	0.161975891769301	0.567060754503617	0.833421586515257	NC
MTHFR	1:11801205:-	-0.232608941976357	0.236780165980462	0.833421586515257	NC
MTHFR	1:11801318:-	0	NA	NA	NC
MTHFR	1:11801333:-	0	NA	NA	NC
MTHFSD	16:86540720:-	4.05306024741364	0.131264703138367	0.833421586515257	NC
MTHFSD	16:86541535:-	-0.761015821819525	0.758576506052611	0.945084200264474	NC
MTHFSD	16:86547146:-	0.348457099022884	0.094014213483784	0.740710232271524	NC
MTM1	X:150620051:+	0.71584833461172	0.226695530343709	0.833421586515257	NC
MTM1	X:150645871:+	-0.256692410281274	0.0107117917242368	0.124272660589905	DN
MTMR1	X:150735499:+	0	NA	NA	NC
MTMR1	X:150751289:+	0.424702086448839	0.0669514354220564	0.534158465616427	NC
MTMR10	15:30946210:-	0	NA	NA	NC
MTMR10	15:30946404:-	-4.29570059801861	0.5	0.833421586515257	NC
MTMR10	15:30947054:-	-0.81305527734558	0.0572461339551169	0.459290957219174	NC
MTMR11	1:149930077:-	0.728599443858635	0.5	0.833421586515257	NC
MTMR11	1:149931368:-	-4.41551132245439	0.0190189571968717	0.168811305695313	DN
MTMR11	1:149934183:-	0.0606244509405612	0.809184686479486	0.945084200264474	NC
MTMR14	3:9678058:+	-0.197950314080032	0.309200214419253	0.833421586515257	NC
MTMR14	3:9683728:+	6.93314148859055	0.047748976069272	0.385922272674272	UP
MTMR2	11:95832880:-	0	NA	NA	NC
MTMR2	11:95832882:-	0	NA	NA	NC
MTMR2	11:95834088:-	-2.69648652144639	0.0919711437893431	0.725521204953097	NC
MTMR2	11:95834089:-	-2.68455717131423	0.0908836667689872	0.717226820933982	NC
MTMR2	11:95834092:-	-2.65425625182978	0.0867663286532538	0.68638144731978	NC
MTMR2	11:95834103:-	-2.58526242034786	0.0829438598703345	0.657029065702836	NC
MTMR2	11:95835290:-	-1.19053942934572	0.0879529094738488	0.695462098347646	NC
MTMR2	11:95887610:-	-1.24764704754636	0.019499939717673	0.172948269394398	DN
MTMR4	17:58507985:-	-8.26659329819374	0.082443100336778	0.653308437982773	NC
MTMR4	17:58508322:-	0	NA	NA	NC
MTMR4	17:58510597:-	-2.35444212883177	0.200065616842132	0.833421586515257	NC
MTMR7	8:17301651:-	0	NA	NA	NC
MTMR7	8:17326317:-	0.113491109924515	0.869890954077849	0.945084200264474	NC
MTMR9	8:11300777:+	-1.09274356872053	0.106224303887186	0.831526020239979	NC
MTMR9LP	1:32231653:-	0	NA	NA	NC
MTMR9LP	1:32231654:-	0	NA	NA	NC
MTMR9LP	1:32231655:-	0	NA	NA	NC
MTMR9LP	1:32231656:-	0	NA	NA	NC
MTMR9LP	1:32231657:-	0	NA	NA	NC
MTMR9LP	1:32231658:-	0	NA	NA	NC
MTMR9LP	1:32231660:-	0	NA	NA	NC
MTMR9LP	1:32231661:-	0	NA	NA	NC
MTMR9LP	1:32231662:-	0	NA	NA	NC
MTMR9LP	1:32231663:-	0	NA	NA	NC
MTMR9LP	1:32231665:-	0	NA	NA	NC
MTMR9LP	1:32231666:-	0	NA	NA	NC
MTNAP1	17:73235810:+	-0.341587918331187	0.27802647593147	0.833421586515257	NC
MTNAP1	17:73236022:+	-0.311402742341602	0.28336895939091	0.833421586515257	NC
MTNAP1	17:73245339:+	1.4418387922372	0.678313274552506	0.902935791118079	NC
MTNAP1	17:73245344:+	-3.92578080536934	0.400959811262829	0.833421586515257	NC
MTO1	6:73473411:+	-0.367467331160292	0.466587472858563	0.833421586515257	NC
MTO1	6:73480171:+	-0.200680577132719	0.549797567209367	0.833421586515257	NC
MTOR	1:11131594:-	0.403688519802522	0.954227957737129	0.957475021843561	NC
MTPAP	10:30339972:-	-0.757772256097239	0.0446821426373026	0.361896166626416	DN
MTR	1:236824127:+	0	NA	NA	NC
MTR	1:236853088:+	-0.864771426055315	0.164910198019933	0.833421586515257	NC
MTR	1:236900409:+	-0.283987549150172	0.525097632058782	0.833421586515257	NC
MTR	1:236900418:+	-0.282981819318755	0.531600469452564	0.833421586515257	NC
MTR	1:236900651:+	-0.168615726581516	0.69970744677096	0.930552230418743	NC
MTR	1:236900656:+	-0.165432413479776	0.704609052679772	0.936850747553883	NC
MTR	1:236903936:+	-0.525550740835487	0.128687003625989	0.833421586515257	NC
MTR	1:236903981:+	-0.52560968815755	0.129418389305723	0.833421586515257	NC
MTRES1	6:107040907:+	0.0610543775012926	0.783583710598184	0.945084200264474	NC
MTREX	5:55329407:+	-1.25321515590965	0.485648272558618	0.833421586515257	NC
MTREX	5:55343372:+	0	NA	NA	NC
MTRF1	13:41252282:-	-0.329290807836566	0.453834140330071	0.833421586515257	NC
MTRF1	13:41252284:-	-0.329383202553592	0.453706960046763	0.833421586515257	NC
MTRF1	13:41257756:-	-1.2800334926026	0.109577401863253	0.833421586515257	NC
MTRF1	13:41261333:-	-2.45874923793293	0.5	0.833421586515257	NC
MTRF1	13:41261433:-	0.433843612872866	0.875973707603345	0.945084200264474	NC
MTRF1L	6:152991185:-	-0.272449051062078	0.233579557107953	0.833421586515257	NC
MTRF1L	6:152991228:-	-0.231998898631328	0.249976751389165	0.833421586515257	NC
MTRF1L	6:152998293:-	0.15180285905064	0.815346964277766	0.945084200264474	NC
MTRFR	12:123256585:+	0	NA	NA	NC
MTSS1	8:124557688:-	0.565665736156298	0.19787272007167	0.833421586515257	NC
MTURN	7:30146295:+	-0.070660245026156	0.720818114793421	0.945084200264474	NC
MTUS1	8:17674668:-	-0.586839308464395	0.0634842132631416	0.507382085027684	NC
MTUS1	8:17674735:-	-0.813961085921031	0.0411166253044711	0.334273587280789	DN
MUC1	1:155186708:-	-2.7863485870432	0.376804253865764	0.833421586515257	NC
MUC1	1:155191863:-	-0.831073998509318	0.391774554241144	0.833421586515257	NC
MUC16	19:8863316:-	-1.00246843395234	0.0199113725311353	0.176549572788877	DN
MUS81	11:65865644:+	0	NA	NA	NC
MUS81	11:65866175:+	-0.478839932015636	0.195583046505131	0.833421586515257	NC
MUS81	11:65866417:+	-0.433942786576617	0.229804661129953	0.833421586515257	NC
MUS81	11:65866418:+	-0.432910706503691	0.229007863505784	0.833421586515257	NC
MUS81	11:65866438:+	-0.429552799725099	0.233731303395409	0.833421586515257	NC
MUS81	11:65866439:+	-0.429527795771433	0.233754120282958	0.833421586515257	NC
MUS81	11:65866440:+	-0.429502725738617	0.233776999314936	0.833421586515257	NC
MUTYH	1:45331327:-	0.0754007459996465	0.735243249078237	0.945084200264474	NC
MUTYH	1:45331728:-	0.0550130108616009	0.59257622985612	0.833421586515257	NC
MUTYH	1:45331747:-	0.108447088378864	0.24173267962179	0.833421586515257	NC
MUTYH	1:45331770:-	0.0331915861041432	0.646382308530621	0.861718350873693	NC
MUTYH	1:45332025:-	0.848802596963832	0.49375305787895	0.833421586515257	NC
MUTYH	1:45332036:-	0.78676159030398	0.361139192839464	0.833421586515257	NC
MUTYH	1:45332196:-	0.0303615090452691	0.912007785047506	0.945084200264474	NC
MUTYH	1:45332200:-	0.0839499739035616	0.722616272186632	0.945084200264474	NC
MUTYH	1:45332220:-	-1.17520925591022	0.400810412404145	0.833421586515257	NC
MUTYH	1:45332223:-	2.31509781836256	0.527764544325715	0.833421586515257	NC
MUTYH	1:45332404:-	0.177739249294404	0.513243385850274	0.833421586515257	NC
MUTYH	1:45332567:-	-0.624638410881062	0.26275923187771	0.833421586515257	NC
MUTYH	1:45332579:-	-0.642792096099856	0.219438270459969	0.833421586515257	NC
MUTYH	1:45332599:-	2.37940486401388	0.294575440106999	0.833421586515257	NC
MUTYH	1:45332615:-	-3.30050398285457	0.127014530610351	0.833421586515257	NC
MUTYH	1:45332677:-	0.219130257660307	0.853637718431869	0.945084200264474	NC
MUTYH	1:45332746:-	-0.195036301279972	0.780058911991697	0.945084200264474	NC
MUTYH	1:45332763:-	-0.13435082814883	0.830423632756371	0.945084200264474	NC
MUTYH	1:45332840:-	1.24092322751274	0.177851097925548	0.833421586515257	NC
MUTYH	1:45333053:-	0.000836521829765575	0.996234926039191	0.996435174265531	NC
MUTYH	1:45334100:-	-1.27340392506357	0.809469538602259	0.945084200264474	NC
MVB12A	19:17420720:+	-0.250833619309885	0.432976838508574	0.833421586515257	NC
MVB12A	19:17421046:+	0.104430118980888	0.414655397240332	0.833421586515257	NC
MVB12A	19:17421096:+	0.133959095391005	0.628323251460276	0.838536701280006	NC
MVB12A	19:17422965:+	0.510699159073619	0.165019281588803	0.833421586515257	NC
MVB12A	19:17424677:+	0	NA	NA	NC
MVB12A	19:17424989:+	-0.271309170865032	0.31102351867026	0.833421586515257	NC
MVB12A	19:17425318:+	-0.306924083982944	0.355706545991198	0.833421586515257	NC
MVB12A	19:17425331:+	-0.306959999158607	0.356880256966311	0.833421586515257	NC
MVB12A	19:17425332:+	-0.306904507294212	0.356917313175633	0.833421586515257	NC
MVB12B	9:126397633:+	0.522201090187377	0.361964033892039	0.833421586515257	NC
MVD	16:88655834:-	0	NA	NA	NC
MVD	16:88658973:-	0.123071561804754	0.856659132983574	0.945084200264474	NC
MVD	16:88662102:-	0.305022757657682	0.329162371782603	0.833421586515257	NC
MVD	16:88662115:-	0.375711399189756	0.343848487664274	0.833421586515257	NC
MVK	12:109581535:+	-0.410618468161086	0.210413591717858	0.833421586515257	NC
MVK	12:109586098:+	0	NA	NA	NC
MVK	12:109587069:+	2.09029635767895	0.634656304715822	0.846754360918244	NC
MVK	12:109587099:+	1.92278185242333	0.645595875899142	0.860697720477914	NC
MVP	16:29830675:+	-0.187331641188575	0.775298114451247	0.945084200264474	NC
MVP	16:29830901:+	1.61974264926491	0.220257609022286	0.833421586515257	NC
MVP	16:29830974:+	0.484470085204423	0.506490008828752	0.833421586515257	NC
MVP	16:29831035:+	-0.167592074915839	0.635885869524863	0.84821309924424	NC
MVP	16:29831074:+	-0.159562372117811	0.56364108296534	0.833421586515257	NC
MVP	16:29833857:+	-0.483265963466201	0.161819224991786	0.833421586515257	NC
MVP	16:29834137:+	-0.145682244448157	0.718799022120683	0.945084200264474	NC
MVP	16:29835785:+	-3.04762320637301	0.452929257571569	0.833421586515257	NC
MVP	16:29835787:+	-3.08042061713374	0.436978838368874	0.833421586515257	NC
MVP	16:29836803:+	0.205698834473717	0.908206745509849	0.945084200264474	NC
MVP	16:29840267:+	0	NA	NA	NC
MVP	16:29840271:+	0	NA	NA	NC
MVP	16:29840383:+	0.213711947266062	0.624584423369367	0.836147326350675	NC
MVP-DT	16:29811160:-	0	NA	NA	NC
MVP-DT	16:29817983:-	0	NA	NA	NC
MVP-DT	16:29818982:-	-0.444133922548618	0.957598711807091	0.960679093244469	NC
MVP-DT	16:29818983:-	-0.432250474013851	0.958651189821198	0.961654151219272	NC
MXD3	5:177302752:-	0	NA	NA	NC
MXD3	5:177305500:-	-0.169876565945314	0.634121556782236	0.84604799263946	NC
MXD3	5:177306817:-	0	NA	NA	NC
MXD3	5:177307208:-	0	NA	NA	NC
MXD3	5:177307210:-	0	NA	NA	NC
MXD3	5:177307435:-	-0.142592329630896	0.481382081852503	0.833421586515257	NC
MXD4	4:2255009:-	-0.00570778237394975	0.990899527284207	0.991453683344658	NC
MXD4	4:2255143:-	-0.395004249585944	0.0131692612489287	0.131402437637982	DN
MXI1	10:110285337:+	-0.652929266346064	0.5053697404938	0.833421586515257	NC
MXRA7	17:76679566:-	0.325827554426254	0.00435550037954325	0.0931677826592691	UP
MXRA7	17:76679569:-	0.325726439882486	0.00457245344470237	0.0931677826592691	UP
MXRA7	17:76679571:-	0.325805462943786	0.00483192458353229	0.0931677826592691	UP
MXRA7	17:76680534:-	0.296642914656633	0.00946703405156459	0.120615679796666	UP
MXRA7	17:76680617:-	0.316361466295876	0.0106487037467436	0.123544604259369	UP
MXRA7	17:76680777:-	0.288686296573561	0.0686996423715938	0.547674962120453	NC
MXRA8	1:1353439:-	0	NA	NA	NC
MYADM-AS2	19:53874626:-	0.030202025524295	0.77573893584885	0.945084200264474	NC
MYB	6:135194542:+	-0.466869052620869	0.102856725053189	0.807103101830283	NC
