gene_id	p_value	FDR	sig	tss_id	pas_id
NIN	0.0709335323584729	0.160125104110991	FALSE	chr14:50830674:-;chr14:50831121:-	chr14:50763696:-;chr14:50719819:-
DUSP10	0.0712899229925096	0.160771067714142	FALSE	chr1:221736900:-;chr1:221742089:-	chr1:221701422:-;chr1:221702148:-
COL6A1	0.0713992424509889	0.160859120049521	FALSE	chr21:45981770:+;chr21:46001197:+;chr21:46001305:+;chr21:46002489:+	chr21:46004102:+;chr21:46005048:+
RETREG2	0.0716212769417928	0.161200691169876	FALSE	chr2:219178227:+;chr2:219178709:+;chr2:219178986:+;chr2:219180668:+;chr2:219181678:+	chr2:219183492:+;chr2:219183726:+
NOMO2	0.0716942201231866	0.161206355463629	FALSE	chr16:18529547:-;chr16:18562074:-;chr16:18562176:-	chr16:16294811:+;chr16:18499924:-;chr16:18500159:-
BCR	0.0718086948281432	0.161301263290832	FALSE	chr22:23180509:+;chr22:23253960:+;chr22:23295041:+;chr22:23306154:+	chr22:23315950:+;chr22:23318034:+
TSN	0.0718773650313014	0.161301263290832	FALSE	chr2:121737103:+;chr2:121755545:+;chr2:121755651:+	chr2:121765827:+;chr2:121767293:+;chr2:121767848:+
EFCC1	0.0721915719254077	0.161847706304856	FALSE	chr3:129001304:+;chr3:129001629:+	chr3:129040116:+;chr3:129040742:+
LAIR1	0.0724397570342515	0.162245209247947	FALSE	chr19:54364931:-;chr19:54365090:-	chr19:54353624:-;chr19:54354524:-;chr19:54354680:-
GTF2I	0.0727944051570946	0.162666981205691	FALSE	chr7:74657665:+;chr7:74657718:+;chr7:74658031:+;chr7:74736503:+	chr7:74760692:+;chr7:74760060:+;chr7:74760121:+
COPZ1	0.0728746730039587	0.162666981205691	FALSE	chr12:54325109:+;chr12:54325202:+	chr12:54350877:+;chr12:54351846:+
PHYKPL	0.0728755978185754	0.162666981205691	FALSE	chr5:178232541:-;chr5:178232768:-	chr5:178208589:-;chr5:178208639:-
INTS10	0.0730090763839044	0.162666981205691	FALSE	chr8:19817391:+;chr8:19837053:+;chr8:19844128:+	chr8:19819387:+;chr8:19819500:+;chr8:19824068:+;chr8:19852067:+
GRAMD1B	0.073052178973478	0.162666981205691	FALSE	chr11:123509916:+;chr11:123525626:+;chr11:123560262:+	chr11:123623055:+;chr11:123627774:+
RASGRP2	0.073054459012429	0.162666981205691	FALSE	chr11:64742937:-;chr11:64744118:-;chr11:64744826:-;chr11:64745333:-	chr11:64726911:-;chr11:64740866:-
EIF4A2	0.073156218484375	0.162735261526467	FALSE	chr3:186783305:+;chr3:186783572:+;chr3:186784203:+;chr3:186785061:+;chr3:186785962:+;chr3:186786491:+;chr3:186787776:+	chr3:186789897:+;chr3:186789767:+
TMEM144	0.0735560105122683	0.163465735983089	FALSE	chr4:158210459:+;chr4:158210555:+	chr4:158212882:+;chr4:158255204:+;chr4:158255283:+
KATNA1	0.0736719106298134	0.163564503813427	FALSE	chr6:149648693:-;chr6:149648804:-	chr6:149594873:-;chr6:149594968:-
USP22	0.0739908105811094	0.163990743382163	FALSE	chr17:21042273:-;chr17:21043011:-	chr17:20999596:-;chr17:20999739:-
EIF4E1B	0.0741052713603183	0.163990743382163	FALSE	chr5:176630618:+;chr5:176630675:+	chr5:176646644:+;chr5:176637292:+
PYM1	0.0741467463099715	0.163990743382163	FALSE	chr12:55927111:-;chr12:55927756:-;chr12:55927875:-;chr12:55932618:-	chr12:55901417:-;chr12:55913826:-
SERGEF	0.0741504671911482	0.163990743382163	FALSE	chr11:17988757:-;chr11:17995835:-;chr11:18012898:-;chr11:18013012:-	chr11:17788048:-;chr11:17877839:-
BCL7A	0.0743235151668603	0.164214793645698	FALSE	chr12:122021884:+;chr12:122021978:+	chr12:122062044:+;chr12:122060577:+
PLOD2	0.0747508972597855	0.164999810827048	FALSE	chr3:146160991:-;chr3:146161167:-	chr3:146069440:-;chr3:146069615:-
CYP4F11	0.0749597767403076	0.165301472985129	FALSE	chr19:15934410:-;chr19:15934529:-;chr19:15934866:-	chr19:15912379:-;chr19:15912578:-;chr19:15913676:-
AP1G1	0.0750360830107936	0.165310485093077	FALSE	chr16:71808813:-;chr16:71809084:-	chr16:71729000:-;chr16:71731880:-
ING1	0.0753373568184444	0.165814624766749	FALSE	chr13:110713263:+;chr13:110713700:+	chr13:110720768:+;chr13:110721074:+;chr13:110720175:+
CEP83	0.0754316001805643	0.165862567544007	FALSE	chr12:94459867:-;chr12:94459946:-	chr12:94308280:-;chr12:94368398:-
ZNF138	0.0756593820283936	0.165974556894551	FALSE	chr7:64794388:+;chr7:64794490:+	chr7:64831752:+;chr7:64833676:+
CNKSR2	0.0756924617375767	0.165974556894551	FALSE	chrX:21374357:+;chrX:21374608:+	chrX:21642730:+;chrX:21642865:+
SRSF7	0.0757000600252996	0.165974556894551	FALSE	chr2:38748912:-;chr2:38751138:-;chr2:38751282:-;chr2:38751352:-;chr2:38751415:-;chr2:38751494:-	chr2:38744893:-;chr2:38743602:-
ZNF561-AS1	0.0761846903318637	0.166877278631231	FALSE	chr19:9621249:+;chr19:9621478:+	chr19:9634755:+;chr19:9633863:+
CTDNEP1	0.0763742670749883	0.167132597834272	FALSE	chr17:7247339:-;chr17:7251286:-;chr17:7251682:-;chr17:7251734:-;chr17:7251961:-;chr17:7252054:-	chr17:7243795:-;chr17:7243591:-
DLD	0.0768922666706713	0.168105442606654	FALSE	chr7:107891162:+;chr7:107903503:+	chr7:107919745:+;chr7:107919965:+
TMEM185A	0.0770017152200056	0.168184089826902	FALSE	chrX:149631682:-;chrX:149631792:-	chrX:149596556:-;chrX:149603706:-
SLC25A51	0.0771319700545304	0.168211563337803	FALSE	chr9:37904110:-;chr9:37904353:-	chr9:37879400:-;chr9:37881893:-
CFAP410	0.077161267586148	0.168211563337803	FALSE	chr21:44331968:-;chr21:44333464:-;chr21:44338784:-;chr21:44339390:-	chr21:44328948:-;chr21:44329895:-
FAM107A	0.0774855298140507	0.168757733343827	FALSE	chr3:58577388:-;chr3:58627420:-;chr3:58627577:-	chr3:58564117:-;chr3:58564726:-
PSMD8	0.0776494606285784	0.168954007014084	FALSE	chr19:38374550:+;chr19:38374758:+;chr19:38375009:+;chr19:38380899:+	chr19:38383475:+;chr19:38383824:+
ELK3	0.0781467067445418	0.169874465088562	FALSE	chr12:96194375:+;chr12:96194545:+	chr12:96267841:+;chr12:96269820:+
AGT	0.0782504531663337	0.169938602749277	FALSE	chr1:230714122:-;chr1:230714645:-	chr1:230702537:-;chr1:230702735:-
SEC14L1	0.0784675548219185	0.170177646539987	FALSE	chr17:77140932:+;chr17:77141032:+;chr17:77143597:+	chr17:77214332:+;chr17:77217101:+
KNOP1	0.0785092157038996	0.170177646539987	FALSE	chr16:19718131:-;chr16:19718227:-	chr16:19706352:-;chr16:19706885:-
ZNF426	0.0787077213387988	0.170446522369452	FALSE	chr19:9538590:-;chr19:9538645:-	chr19:9526909:-;chr19:9527986:-
ARPC5L	0.0788334280533828	0.170557388293188	FALSE	chr9:124862130:+;chr9:124869205:+	chr9:124877415:+;chr9:124877733:+
NUTM2B-AS1	0.0791754939874667	0.17113569946866	FALSE	chr10:79826250:-;chr10:79826484:-;chr10:79826594:-	chr10:79691500:-;chr10:79765789:-
DLGAP1	0.0793310533836115	0.171310170938761	FALSE	chr18:3845358:-;chr18:3874302:-	chr18:3496032:-;chr18:3502011:-;chr18:3502151:-;chr18:3502208:-;chr18:3741831:-
GASK1B	0.079579324412414	0.171566371889706	FALSE	chr4:158172373:-;chr4:158173023:-	chr4:158124582:-;chr4:158124854:-
FBLN5	0.0796658691050544	0.171566371889706	FALSE	chr14:91947399:-;chr14:91947584:-;chr14:91947691:-;chr14:91947987:-	chr14:91869411:-;chr14:91869647:-
SHC1	0.0799023549136079	0.171566371889706	FALSE	chr1:154970741:-;chr1:154974336:-	chr1:154962298:-;chr1:154963359:-
BMERB1	0.0800743440296494	0.171566371889706	FALSE	chr16:15434475:+;chr16:15434536:+;chr16:15515305:+;chr16:15567983:+	chr16:15587964:+;chr16:15588041:+;chr16:15588259:+
ARID5B	0.0800938627276555	0.171566371889706	FALSE	chr10:61901684:+;chr10:62049357:+	chr10:62085872:+;chr10:62093543:+
MEIS1	0.0800938627276555	0.171566371889706	FALSE	chr2:66435125:+;chr2:66435558:+	chr2:66572759:+;chr2:66572454:+
TLK1	0.0800938627276555	0.171566371889706	FALSE	chr2:171160833:-;chr2:171160893:-	chr2:170992058:-;chr2:170992165:-
MTHFSD	0.0801056014868029	0.171566371889706	FALSE	chr16:86554748:-;chr16:86555154:-	chr16:86530186:-;chr16:86530877:-
ATP6V1D	0.0801242689165991	0.171566371889706	FALSE	chr14:67349061:-;chr14:67350669:-;chr14:67352937:-;chr14:67359742:-;chr14:67360265:-	chr14:67338071:-;chr14:67337872:-
PRPF40B	0.0806451502243448	0.172520326040678	FALSE	chr12:49623414:+;chr12:49623561:+;chr12:49630544:+;chr12:49641946:+	chr12:49634821:+;chr12:49644663:+
CAV1	0.0807770327092456	0.172641109123682	FALSE	chr7:116524994:+;chr7:116525531:+;chr7:116526277:+;chr7:116526362:+	chr7:116559633:+;chr7:116561179:+
SLK	0.0808839433387223	0.172708345431283	FALSE	chr10:103967140:+;chr10:103967201:+	chr10:104027584:+;chr10:104029233:+;chr10:104026080:+
TERF2	0.0810037020487612	0.172715465943044	FALSE	chr16:69366984:-;chr16:69385733:-;chr16:69385988:-	chr16:69355567:-;chr16:69355628:-
TARDBP	0.0810381871659367	0.172715465943044	FALSE	chr1:11012622:+;chr1:11013716:+;chr1:11016859:+;chr1:11020506:+;chr1:11022308:+;chr1:11023045:+	chr1:11024043:+;chr1:11024196:+;chr1:11025492:+
ITSN1	0.0814309383642638	0.173391086433302	FALSE	chr21:33642452:+;chr21:33735041:+	chr21:33774850:+;chr21:33794454:+;chr21:33838498:+
PPM1D	0.0815297998082388	0.17344025256604	FALSE	chr17:60600193:+;chr17:60600269:+;chr17:60600361:+	chr17:60663935:+;chr17:60664478:+;chr17:60666280:+
ARL6IP6	0.0816061954418466	0.173441579727379	FALSE	chr2:152717647:+;chr2:152717893:+;chr2:152718002:+;chr2:152718324:+;chr2:152718461:+	chr2:152760763:+;chr2:152761173:+
CFAP298-TCP10L	0.0818240261372077	0.173658826677395	FALSE	chr21:32603212:-;chr21:32612535:-	chr21:32576659:-;chr21:32576613:-
UQCC1	0.0818601459086541	0.173658826677395	FALSE	chr20:35394203:-;chr20:35411958:-;chr20:35412031:-	chr20:35302578:-;chr20:35303460:-
RPL23A	0.082834045489635	0.175562157523865	FALSE	chr17:28719985:+;chr17:28720705:+	chr17:28723936:+;chr17:28724351:+
TLCD3A	0.0831262320897867	0.175943133257843	FALSE	chr17:732412:+;chr17:732546:+	chr17:742968:+;chr17:742819:+;chr17:742884:+
CLIP4	0.0831675273853149	0.175943133257843	FALSE	chr2:29115415:+;chr2:29115626:+;chr2:29121387:+	chr2:29167877:+;chr2:29183252:+;chr2:29183808:+
HSCB	0.083318217705955	0.176099169278791	FALSE	chr22:28742032:+;chr22:28742679:+	chr22:28757213:+;chr22:28757510:+
GANC	0.0837101391424083	0.176764306731525	FALSE	chr15:42273201:+;chr15:42273658:+	chr15:42284421:+;chr15:42284300:+
GABRG2	0.0841232003669704	0.17747281625806	FALSE	chr5:162067465:+;chr5:162067631:+;chr5:162067773:+;chr5:162067874:+;chr5:162067938:+;chr5:162068000:+	chr5:162155522:+;chr5:162153988:+
SPAST	0.0843713430357308	0.177832416398515	FALSE	chr2:32063556:+;chr2:32063611:+;chr2:32063948:+	chr2:32155774:+;chr2:32157637:+
RANBP1	0.0847671380433244	0.178502280571453	FALSE	chr22:20117424:+;chr22:20117505:+;chr22:20117653:+;chr22:20117745:+	chr22:20127349:+;chr22:20127183:+
RPS3	0.0850438931519225	0.178920470059513	FALSE	chr11:75399491:+;chr11:75400692:+	chr11:75405689:+;chr11:75422302:+
TMEM237	0.0851250578696998	0.178926774530526	FALSE	chr2:201642653:-;chr2:201643484:-;chr2:201643570:-	chr2:201620188:-;chr2:201623695:-;chr2:201623800:-;chr2:201624017:-
SHC3	0.0854456843846267	0.179324534241558	FALSE	chr9:89042137:-;chr9:89178818:-	chr9:89013136:-;chr9:89013181:-
GAREM2	0.0854709772204191	0.179324534241558	FALSE	chr2:26173088:+;chr2:26185232:+	chr2:26177016:+;chr2:26189651:+
UBE2I	0.0858684204048209	0.179849758634006	FALSE	chr16:1309635:+;chr16:1309758:+;chr16:1313995:+	chr16:1325350:+;chr16:1327017:+
RHOBTB3	0.0859141086134708	0.179849758634006	FALSE	chr5:95731146:+;chr5:95731336:+	chr5:95733595:+;chr5:95752302:+;chr5:95796361:+
RPL23AP82	0.0859570274991713	0.179849758634006	FALSE	chr22:50783729:+;chr22:50783875:+	chr22:50799193:+;chr22:50799434:+;chr22:50799489:+
SLC22A15	0.08611683065122	0.1800195665394	FALSE	chr1:115976513:+;chr1:115976614:+	chr1:116069405:+;chr1:116069517:+
TIAL1	0.0862999773961137	0.180152171075682	FALSE	chr10:119596495:-;chr10:119596632:-;chr10:119596964:-	chr10:119575412:-;chr10:119573465:-;chr10:119574687:-
CGREF1	0.0863376722018448	0.180152171075682	FALSE	chr2:27102150:-;chr2:27104359:-;chr2:27118905:-;chr2:27119030:-;chr2:27119097:-	chr2:27100594:-;chr2:27101078:-
DNAJA1	0.0868811478022206	0.181121081347252	FALSE	chr9:33025203:+;chr9:33025273:+;chr9:33034260:+	chr9:33039062:+;chr9:33039907:+
NRL	0.08721369223118	0.181648900379592	FALSE	chr14:24114949:-;chr14:24115010:-	chr14:24080839:-;chr14:24078686:-;chr14:24080152:-
CNOT10	0.0878927846656331	0.182896894636031	FALSE	chr3:32685145:+;chr3:32685319:+	chr3:32773714:+;chr3:32773875:+
TMLHE	0.088096723136485	0.183154767719722	FALSE	chrX:155612877:-;chrX:155612952:-	chrX:155491223:-;chrX:155491533:-;chrX:155492535:-;chrX:155489011:-
MEST	0.0885136935858752	0.183823738951828	FALSE	chr7:130486171:+;chr7:130486336:+;chr7:130492058:+	chr7:130506292:+;chr7:130504159:+;chr7:130505385:+
TMEM50A	0.0885791105565165	0.183823738951828	FALSE	chr1:25338317:+;chr1:25338460:+	chr1:25360994:+;chr1:25362361:+
RUFY2	0.0887246616430864	0.183959013134986	FALSE	chr10:68406950:-;chr10:68407189:-	chr10:68377193:-;chr10:68343505:-;chr10:68345518:-
SUPT20H	0.0892478770949529	0.18473989360414	FALSE	chr13:37059432:-;chr13:37059629:-	chr13:37009312:-;chr13:37009494:-;chr13:37023556:-
CBX5	0.0892925050753809	0.18473989360414	FALSE	chr12:54259545:-;chr12:54280122:-	chr12:54240992:-;chr12:54241619:-
R3HDM2	0.0893466274284134	0.18473989360414	FALSE	chr12:57430790:-;chr12:57431005:-	chr12:57253764:-;chr12:57321876:-
VHL	0.0894241162574868	0.18473989360414	FALSE	chr3:10141778:+;chr3:10141848:+	chr3:10153521:+;chr3:10153580:+;chr3:10153667:+
KYAT1	0.0896862852212944	0.185114433608244	FALSE	chr9:128845408:-;chr9:128881929:-;chr9:128882036:-;chr9:128882494:-	chr9:128833121:-;chr9:128832942:-
SRP14	0.0898656940482919	0.185233538781071	FALSE	chr15:40038873:-;chr15:40038948:-;chr15:40039050:-;chr15:40039153:-	chr15:40036041:-;chr15:40035740:-
CLIP3	0.0899058373026519	0.185233538781071	FALSE	chr19:36032635:-;chr19:36032871:-	chr19:36014660:-;chr19:36015729:-
EFHD2	0.0901291170864415	0.185319917754166	FALSE	chr1:15409888:+;chr1:15410265:+	chr1:15428845:+;chr1:15430207:+;chr1:15430331:+
DHRSX	0.0901732083608454	0.185319917754166	FALSE	chrX:2500650:-;chrX:2500960:-;chrY:2500650:-;chrY:2500960:-	chrX:2220760:-;chrY:2220760:-;chrX:2220842:-;chrY:2220842:-
MATR3	0.09019064586201	0.185319917754166	FALSE	chr5:139273752:+;chr5:139293674:+;chr5:139293952:+;chr5:139308095:+;chr5:139308243:+;chr5:139322746:+	chr5:139330411:+;chr5:139329774:+;chr5:139331362:+
BBS2	0.0904862116156679	0.185754660326351	FALSE	chr16:56511278:-;chr16:56516170:-;chr16:56519871:-	chr16:56484385:-;chr16:56484348:-;chr16:56484605:-
OAZ1	0.0905645263976445	0.185754660326351	FALSE	chr19:2269486:+;chr19:2271319:+	chr19:2273241:+;chr19:2273325:+;chr19:2273488:+
YAF2	0.0906703387143553	0.185805197240071	FALSE	chr12:42237783:-;chr12:42238180:-	chr12:42159034:-;chr12:42159196:-;chr12:42160042:-;chr12:42157104:-;chr12:42159442:-
SPAG16	0.0907621359030721	0.185826949089564	FALSE	chr2:213284379:+;chr2:213284464:+	chr2:213317426:+;chr2:213317978:+;chr2:213370727:+
NIPSNAP2	0.0910928247849711	0.186230118589361	FALSE	chr7:55964581:+;chr7:55964962:+	chr7:56000113:+;chr7:56000179:+
ZNF688	0.0911286145746064	0.186230118589361	FALSE	chr16:30571527:-;chr16:30571635:-;chr16:30572407:-	chr16:30569731:-;chr16:30570726:-
BRWD1	0.0912031292873194	0.186230118589361	FALSE	chr21:39313301:-;chr21:39313590:-;chr21:39313786:-	chr21:39296437:-;chr21:39296775:-;chr21:39298077:-
USP1	0.0914198253954855	0.186506221328223	FALSE	chr1:62436297:+;chr1:62437049:+	chr1:62451740:+;chr1:62451804:+
DOK5	0.0917204451660135	0.186952893130013	FALSE	chr20:54475593:+;chr20:54475718:+	chr20:54651171:+;chr20:54650883:+
SLCO1C1	0.0924224832099451	0.188216249170431	FALSE	chr12:20695431:+;chr12:20695561:+;chr12:20695750:+	chr12:20718028:+;chr12:20718574:+;chr12:20753218:+;chr12:20753386:+
ZNF410	0.0930868724428314	0.189400756463681	FALSE	chr14:73886617:+;chr14:73886734:+;chr14:73886805:+;chr14:73886859:+;chr14:73892025:+	chr14:73932278:+;chr14:73932094:+
NPL	0.0932098549148142	0.189482555861465	FALSE	chr1:182789737:+;chr1:182792231:+	chr1:182827018:+;chr1:182830132:+;chr1:182830384:+
DNAJC6	0.0933690756121713	0.18963781195764	FALSE	chr1:65254462:+;chr1:65264694:+;chr1:65264749:+;chr1:65309543:+	chr1:65414998:+;chr1:65415276:+
RTCA	0.0938444273991239	0.190434303472158	FALSE	chr1:100266158:+;chr1:100266216:+	chr1:100291772:+;chr1:100292769:+
LYRM2	0.0939290748884268	0.190437247493011	FALSE	chr6:89638401:-;chr6:89638716:-	chr6:89634221:-;chr6:89635215:-;chr6:89633837:-;chr6:89634277:-;chr6:89635116:-
DPY19L2P3	0.0941965300057739	0.190810493082492	FALSE	chr7:29684642:+;chr7:29685154:+	chr7:29687892:+;chr7:29742619:+
RAB5B	0.0949483937715847	0.192163460073526	FALSE	chr12:55974011:+;chr12:55974074:+;chr12:55986961:+;chr12:55989956:+;chr12:55990721:+	chr12:55994706:+;chr12:55992740:+
LTO1	0.095101463885439	0.192175045700134	FALSE	chr11:69675247:-;chr11:69675416:-	chr11:69665563:-;chr11:69667611:-;chr11:69671369:-;chr11:69671433:-
SNHG7	0.0951220300472922	0.192175045700134	FALSE	chr9:136727905:-;chr9:136728178:-	chr9:136724658:-;chr9:136724594:-
GATAD2A	0.0954025139068396	0.192426917671553	FALSE	chr19:19385971:+;chr19:19405675:+;chr19:19405838:+	chr19:19506979:+;chr19:19506422:+
PIGH	0.0954672823270608	0.192426917671553	FALSE	chr14:67600132:-;chr14:67600246:-	chr14:67589311:-;chr14:67589539:-
BBOF1	0.0954988984162884	0.192426917671553	FALSE	chr14:74019349:+;chr14:74019446:+	chr14:74040817:+;chr14:74065919:+;chr14:74066092:+
OSGEP	0.0960627190050072	0.193392756202693	FALSE	chr14:20449170:-;chr14:20454793:-;chr14:20455053:-	chr14:20447057:-;chr14:20446401:-
KBTBD3	0.0967519143874705	0.194542063425973	FALSE	chr11:106076700:-;chr11:106077347:-;chr11:106077459:-	chr11:106054231:-;chr11:106051101:-;chr11:106052453:-
GPT2	0.0968035868248941	0.194542063425973	FALSE	chr16:46884362:+;chr16:46884679:+;chr16:46884835:+	chr16:46929435:+;chr16:46931289:+
OTUD5	0.0973944527322868	0.195477562656519	FALSE	chrX:48957056:-;chrX:48957189:-;chrX:48957607:-;chrX:48958381:-	chrX:48922206:-;chrX:48922634:-
VEGFA	0.0974398859725158	0.195477562656519	FALSE	chr6:43770184:+;chr6:43770782:+;chr6:43771968:+;chr6:43778172:+	chr6:43786259:+;chr6:43786487:+
LYNX1	0.0976051233197351	0.195637589561185	FALSE	chr8:142777202:-;chr8:142777263:-;chr8:142777810:-	chr8:142771202:-;chr8:142775116:-
TKFC	0.0977654105181458	0.195711267067541	FALSE	chr11:61333182:+;chr11:61345314:+	chr11:61346922:+;chr11:61348759:+
TXNL1	0.0978128831477794	0.195711267067541	FALSE	chr18:56614491:-;chr18:56638427:-;chr18:56638592:-;chr18:56651128:-	chr18:56602822:-;chr18:56602900:-
FOLH1	0.0985190755185012	0.196952108176288	FALSE	chr11:49208327:-;chr11:49208532:-;chr11:49208593:-	chr11:49146635:-;chr11:49184432:-
ZNF226	0.0987724702381457	0.197286373800275	FALSE	chr19:44165062:+;chr19:44165756:+	chr19:44172760:+;chr19:44175249:+;chr19:44175429:+;chr19:44177685:+
GCSH	0.0989695427834605	0.197507657743105	FALSE	chr16:81090668:-;chr16:81096163:-;chr16:81096395:-	chr16:81082324:-;chr16:81082115:-;chr16:81082827:-
WDR59	0.0992851638482336	0.197964930355929	FALSE	chr16:74915967:-;chr16:74985083:-	chr16:74912117:-;chr16:74908733:-
PRKCB	0.0995035595510138	0.198227717852281	FALSE	chr16:23835983:+;chr16:23836082:+;chr16:23836229:+	chr16:24216016:+;chr16:24220611:+
MACIR	0.100135937989251	0.199314053962952	FALSE	chr5:103258763:+;chr5:103259030:+;chr5:103259424:+	chr5:103277228:+;chr5:103278314:+;chr5:103278372:+;chr5:103278660:+
RNASEH2C	0.10069366543137	0.200240467885227	FALSE	chr11:65720468:-;chr11:65720586:-;chr11:65720798:-	chr11:65717673:-;chr11:65719684:-
NAA50	0.100781148563925	0.200240467885227	FALSE	chr3:113746230:-;chr3:113746300:-	chr3:113718993:-;chr3:113720209:-
LINC01094	0.100863809292996	0.200240467885227	FALSE	chr4:78645870:+;chr4:78646154:+	chr4:78682559:+;chr4:78664686:+;chr4:78681710:+;chr4:78684496:+
AKTIP	0.101171512665335	0.200514490776029	FALSE	chr16:53500329:-;chr16:53503206:-;chr16:53503304:-	chr16:53491690:-;chr16:53491310:-;chr16:53491383:-
LARP1B	0.101177036630106	0.200514490776029	FALSE	chr4:128061286:+;chr4:128061514:+	chr4:128108294:+;chr4:128108901:+;chr4:128211134:+
PIGQ	0.101320628203552	0.200562705740987	FALSE	chr16:569968:+;chr16:574332:+;chr16:574707:+;chr16:575946:+;chr16:578405:+;chr16:578831:+;chr16:579091:+;chr16:582490:+;chr16:582877:+;chr16:583584:+	chr16:577222:+;chr16:584109:+
PIK3CB	0.101376605741512	0.200562705740987	FALSE	chr3:138834833:-;chr3:138834917:-	chr3:138654020:-;chr3:138654864:-
CYP26A1	0.101665159898527	0.200613406041146	FALSE	chr10:93073893:+;chr10:93074312:+	chr10:93077496:+;chr10:93077885:+
DENND5B	0.101665159898527	0.200613406041146	FALSE	chr12:31590999:-;chr12:31591136:-	chr12:31451300:-;chr12:31451702:-
DSE	0.101665159898527	0.200613406041146	FALSE	chr6:116254171:+;chr6:116370947:+	chr6:116259238:+;chr6:116438279:+
NXPE3	0.102007295370602	0.201115158573047	FALSE	chr3:101779202:+;chr3:101779664:+	chr3:101822620:+;chr3:101822826:+;chr3:101822929:+;chr3:101827392:+
PKIB	0.102320684483359	0.201559420638907	FALSE	chr6:122610405:+;chr6:122717561:+	chr6:122725892:+;chr6:122726362:+
ATCAY	0.102668818026466	0.202071302203422	FALSE	chr19:3880685:+;chr19:3925283:+	chr19:3926029:+;chr19:3926329:+;chr19:3928079:+
RBPMS	0.103030803461764	0.202475163698762	FALSE	chr8:30384501:+;chr8:30385203:+	chr8:30547519:+;chr8:30570758:+;chr8:30572256:+
SERPINB1	0.10305092429404	0.202475163698762	FALSE	chr6:2841848:-;chr6:2841959:-	chr6:2832332:-;chr6:2833023:-;chr6:2833499:-
FBXL4	0.103856400206202	0.203882761639791	FALSE	chr6:98947946:-;chr6:98948006:-	chr6:98874001:-;chr6:98874077:-
FAM107B	0.104808964221903	0.205576451674323	FALSE	chr10:14571999:-;chr10:14572096:-;chr10:14572314:-;chr10:14604270:-;chr10:14604389:-	chr10:14518557:-;chr10:14519513:-
WFS1	0.1050021699214	0.20577908129288	FALSE	chr4:6269849:+;chr4:6269977:+;chr4:6277451:+	chr4:6302883:+;chr4:6303265:+
CTDSP2	0.105249445769415	0.206087238123345	FALSE	chr12:57846544:-;chr12:57846704:-	chr12:57819927:-;chr12:57822804:-
NMT2	0.106008340680342	0.207395804972054	FALSE	chr10:15168628:-;chr10:15168693:-	chr10:15108072:-;chr10:15108561:-;chr10:15140497:-
POMT1	0.107216156859748	0.209579661017902	FALSE	chr9:131502895:+;chr9:131503064:+;chr9:131503246:+;chr9:131509903:+;chr9:131510183:+	chr9:131523341:+;chr9:131523806:+
LRRC37B	0.107476783116473	0.209786791378245	FALSE	chr17:32007383:+;chr17:32007974:+	chr17:32050329:+;chr17:32053403:+;chr17:32053487:+
HSPA12A	0.107565956175608	0.209786791378245	FALSE	chr10:116742566:-;chr10:116849722:-	chr10:116671192:-;chr10:116673701:-;chr10:116703312:-
NIPA2	0.107597069933621	0.209786791378245	FALSE	chr15:22838641:+;chr15:22838874:+	chr15:22866882:+;chr15:22867721:+;chr15:22867928:+;chr15:22868382:+
RPL13A	0.107978977151384	0.210352237191079	FALSE	chr19:49487510:+;chr19:49489850:+;chr19:49490529:+;chr19:49490840:+	chr19:49491841:+;chr19:49492308:+
APP	0.108252761421082	0.210706267766035	FALSE	chr21:26051018:-;chr21:26090061:-;chr21:26112083:-;chr21:26170654:-;chr21:26170746:-;chr21:26171128:-	chr21:25880553:-;chr21:25880806:-
STARD3	0.108524019680717	0.211043402132249	FALSE	chr17:39637080:+;chr17:39653049:+;chr17:39653500:+;chr17:39658394:+;chr17:39660196:+	chr17:39663489:+;chr17:39664201:+
EML4	0.108610365972822	0.211043402132249	FALSE	chr2:42169353:+;chr2:42169461:+	chr2:42319999:+;chr2:42332548:+
SUGT1	0.109645763058236	0.212696855359618	FALSE	chr13:52652709:+;chr13:52652836:+	chr13:52687854:+;chr13:52688084:+
RUSC1	0.109675687143913	0.212696855359618	FALSE	chr1:155320894:+;chr1:155323012:+;chr1:155324278:+;chr1:155324441:+;chr1:155324507:+;chr1:155325243:+;chr1:155325567:+	chr1:155330730:+;chr1:155331114:+
CCSAP	0.109740055124381	0.212696855359618	FALSE	chr1:229342517:-;chr1:229343047:-	chr1:229321015:-;chr1:229322800:-;chr1:229322835:-;chr1:229323539:-;chr1:229324471:-
CNOT3	0.110050809721249	0.213118700043941	FALSE	chr19:54137749:+;chr19:54149560:+;chr19:54149730:+	chr19:54154499:+;chr19:54154885:+;chr19:54155681:+
CPSF7	0.11036406657291	0.213496238970772	FALSE	chr11:61429235:-;chr11:61429911:-	chr11:61402729:-;chr11:61402648:-
ARL6IP5	0.110432305347922	0.213496238970772	FALSE	chr3:69084937:+;chr3:69085015:+	chr3:69105399:+;chr3:69106083:+
LINC02217	0.110667308726679	0.213770016603687	FALSE	chr5:17403889:+;chr5:17403961:+;chr5:17404013:+;chr5:17404119:+	chr5:17441678:+;chr5:17412061:+
