gene_id	p_value	FDR	sig	tss_id	pas_id
TGFB2	0.0470125416170643	0.101545809769193	FALSE	chr1:218345336:+;chr1:218346235:+;chr1:218347038:+;chr1:218434126:+	chr1:218442135:+;chr1:218443994:+
PCMTD2	0.0475111493172403	0.102552977403812	FALSE	chr20:64255695:+;chr20:64255844:+;chr20:64256586:+;chr20:64259831:+;chr20:64260085:+	chr20:64275653:+;chr20:64275854:+;chr20:64276027:+;chr20:64276230:+
CDC73	0.0476250771366464	0.102729007311067	FALSE	chr1:193121958:+;chr1:193122103:+;chr1:193122179:+	chr1:193233040:+;chr1:193251138:+;chr1:193251428:+;chr1:193253387:+;chr1:193253901:+
YTHDF3	0.0478855053758529	0.103220590052705	FALSE	chr8:63168553:+;chr8:63168621:+;chr8:63187530:+	chr8:63212458:+;chr8:63212786:+
GGACT	0.0480699091942108	0.103547740579247	FALSE	chr13:100583997:-;chr13:100588731:-;chr13:100588789:-	chr13:100530270:-;chr13:100530180:-;chr13:100531579:-
FAM122C	0.0481548541211964	0.103660347439997	FALSE	chrX:134796395:+;chrX:134807169:+	chrX:134811183:+;chrX:134845062:+;chrX:134854591:+
PHKB	0.0481997794853666	0.103686712072589	FALSE	chr16:47461123:+;chr16:47461295:+;chr16:47499756:+;chr16:47594150:+;chr16:47596428:+;chr16:47696472:+	chr16:47699741:+;chr16:47700000:+;chr16:47700462:+
CNTNAP3	0.0483956659290152	0.104004648817501	FALSE	chr9:39288167:-;chr9:39288303:-	chr9:39072767:-;chr9:39073924:-
ZNF527	0.0484131315170027	0.104004648817501	FALSE	chr19:37371061:+;chr19:37371159:+	chr19:37390772:+;chr19:37391599:+;chr19:37392901:+
ZNF418	0.0484605339481903	0.104014470605134	FALSE	chr19:57933905:-;chr19:57935354:-	chr19:57922261:-;chr19:57921887:-
C4orf33	0.0484832656870446	0.104014470605134	FALSE	chr4:129093317:+;chr4:129093700:+;chr4:129096127:+	chr4:129112652:+;chr4:129105867:+
SLC7A6OS	0.0488438367569037	0.104717225695713	FALSE	chr16:68310822:-;chr16:68310946:-	chr16:68298170:-;chr16:68299858:-;chr16:68300611:-
ATMIN	0.0490489557804867	0.10508598021032	FALSE	chr16:81035842:+;chr16:81036058:+	chr16:81045177:+;chr16:81047237:+;chr16:81047348:+
ALCAM	0.0491054027103951	0.105100722030695	FALSE	chr3:105366713:+;chr3:105366909:+;chr3:105367343:+;chr3:105533602:+	chr3:105575923:+;chr3:105576135:+;chr3:105576900:+
SMUG1	0.0491220834451687	0.105100722030695	FALSE	chr12:54183933:-;chr12:54187906:-;chr12:54188940:-	chr12:54180366:-;chr12:54181471:-;chr12:54180805:-
ZDBF2	0.0493250717146896	0.105463916813147	FALSE	chr2:206274663:+;chr2:206274993:+	chr2:206307593:+;chr2:206308835:+
SNX16	0.0497052294132535	0.106205180423066	FALSE	chr8:81842183:-;chr8:81842286:-	chr8:81799583:-;chr8:81800657:-;chr8:81800958:-
C19orf25	0.0497715431901628	0.106272870605774	FALSE	chr19:1478897:-;chr19:1479118:-	chr19:1473201:-;chr19:1474172:-
MAPKAPK5	0.0498038949230339	0.106272870605774	FALSE	chr12:111842228:+;chr12:111842475:+;chr12:111842626:+	chr12:111893159:+;chr12:111893350:+;chr12:111893414:+
C9orf85	0.049891759791257	0.106388813049502	FALSE	chr9:71911510:+;chr9:71911639:+	chr9:71973457:+;chr9:71983949:+;chr9:71986008:+
AFAP1	0.0499455263773585	0.106431937673176	FALSE	chr4:7939861:-;chr4:7939926:-	chr4:7758714:-;chr4:7758877:-;chr4:7809053:-
ATF7IP	0.0500378775781783	0.106557171513798	FALSE	chr12:14365632:+;chr12:14385064:+;chr12:14385281:+;chr12:14394863:+;chr12:14416913:+	chr12:14498248:+;chr12:14498552:+;chr12:14502930:+
ASB3	0.0502486958083182	0.106934347283564	FALSE	chr2:53786849:-;chr2:53786944:-;chr2:53787009:-	chr2:53669980:-;chr2:53670155:-
IDH2	0.0502868430897978	0.106943802361882	FALSE	chr15:90102468:-;chr15:90102554:-	chr15:90083045:-;chr15:90083978:-
TMEM9B	0.0503566918485441	0.107020618376042	FALSE	chr11:8964402:-;chr11:8964773:-;chr11:8965011:-	chr11:8947202:-;chr11:8947298:-;chr11:8947507:-
TRMT9B	0.0505172134633222	0.107289905166748	FALSE	chr8:12951329:+;chr8:12952022:+	chr8:13024037:+;chr8:13024761:+;chr8:13029777:+;chr8:13009376:+;chr8:13010358:+
GPR176	0.0505790127441972	0.107349302633671	FALSE	chr15:39919951:-;chr15:39920225:-	chr15:39799144:-;chr15:39799003:-
HNRNPUL1	0.0507169749580943	0.107570161458578	FALSE	chr19:41262496:+;chr19:41264372:+;chr19:41265079:+;chr19:41276270:+	chr19:41307605:+;chr19:41307670:+
TUBGCP5	0.0508305267431258	0.107738985541709	FALSE	chr15:23039569:-;chr15:23039673:-	chr15:22991679:-;chr15:22999177:-;chr15:23006076:-
ELOA	0.0508761652214698	0.107763733142673	FALSE	chr1:23743366:+;chr1:23743448:+	chr1:23759906:+;chr1:23762059:+;chr1:23751870:+
KDM5D	0.0509700014304589	0.107890470005901	FALSE	chrY:19744711:-;chrY:19744923:-	chrY:19705424:-;chrY:19705602:-;chrY:19734833:-
REPS1	0.0510645289890927	0.108018500321594	FALSE	chr6:138943926:-;chr6:138945260:-;chr6:138987640:-;chr6:138987720:-;chr6:138987881:-;chr6:138988001:-;chr6:138988211:-	chr6:138904861:-;chr6:138904937:-
FGFR1OP	0.051725205961872	0.109343156906742	FALSE	chr6:166999317:+;chr6:166999397:+	chr6:167040317:+;chr6:167040578:+;chr6:167042416:+
MIA3	0.0518672100074251	0.109570344443116	FALSE	chr1:222618097:+;chr1:222644303:+;chr1:222644394:+	chr1:222665822:+;chr1:222665871:+;chr1:222666142:+;chr1:222666604:+;chr1:222668007:+
C1orf109	0.0519461228775548	0.109630187249687	FALSE	chr1:37690482:-;chr1:37692205:-	chr1:37681570:-;chr1:37682209:-
PIAS2	0.0519875796753504	0.109630187249687	FALSE	chr18:46864232:-;chr18:46917350:-;chr18:46917420:-	chr18:46810442:-;chr18:46810059:-;chr18:46810265:-;chr18:46811671:-;chr18:46812084:-
TMOD2	0.051999190611654	0.109630187249687	FALSE	chr15:51751597:+;chr15:51751667:+	chr15:51784824:+;chr15:51809312:+;chr15:51810146:+;chr15:51815278:+;chr15:51815918:+;chr15:51816363:+
LNPK	0.0520399701050756	0.109643310188184	FALSE	chr2:175938336:-;chr2:175947510:-;chr2:176002263:-;chr2:176002345:-	chr2:175927757:-;chr2:175925657:-;chr2:175928645:-;chr2:175928996:-;chr2:175929173:-
ALDH7A1	0.0522758634007456	0.110067229310263	FALSE	chr5:126595071:-;chr5:126595192:-;chr5:126595336:-	chr5:126544753:-;chr5:126541841:-;chr5:126543230:-;chr5:126544871:-
RPL13	0.0524521247458522	0.110365113938056	FALSE	chr16:89560657:+;chr16:89560904:+	chr16:89563066:+;chr16:89563438:+
SMAD5	0.0526790300012045	0.110769093567808	FALSE	chr5:136132845:+;chr5:136132904:+	chr5:136157250:+;chr5:136178171:+;chr5:136178386:+;chr5:136179504:+;chr5:136182733:+
ZNF234	0.052944717545996	0.111254032300295	FALSE	chr19:44141554:+;chr19:44141642:+	chr19:44158999:+;chr19:44160311:+
ZNF271P	0.053049065406424	0.111399526495422	FALSE	chr18:35290272:+;chr18:35290384:+	chr18:35307909:+;chr18:35307963:+;chr18:35308925:+;chr18:35309270:+
N4BP2L2	0.0533840749588133	0.112028882172166	FALSE	chr13:32537027:-;chr13:32538683:-	chr13:32516893:-;chr13:32443078:-;chr13:32517621:-
ZMYND11	0.0534711971965758	0.112137547061953	FALSE	chr10:134465:+;chr10:134703:+;chr10:135455:+	chr10:253253:+;chr10:253535:+
STK11	0.0536296511716776	0.112395563518978	FALSE	chr19:1205778:+;chr19:1206816:+;chr19:1207091:+	chr19:1228095:+;chr19:1228431:+
SLC35B1	0.0538434558282148	0.112769165242855	FALSE	chr17:49707920:-;chr17:49708157:-	chr17:49700943:-;chr17:49701324:-
SGSM1	0.0542391007731315	0.113522867251416	FALSE	chr22:24806169:+;chr22:24806307:+	chr22:24925207:+;chr22:24925372:+;chr22:24926846:+
ZDHHC9	0.0544324900600322	0.113852531944946	FALSE	chrX:129843460:-;chrX:129843599:-;chrX:129843886:-	chrX:129804936:-;chrX:129805492:-;chrX:129803312:-
RHOQ	0.0547323302439583	0.1143127260255	FALSE	chr2:46541806:+;chr2:46543400:+;chr2:46576128:+	chr2:46582966:+;chr2:46583116:+;chr2:46584221:+
CFL2	0.0547499168808678	0.1143127260255	FALSE	chr14:34714540:-;chr14:34714823:-	chr14:34710374:-;chr14:34710441:-;chr14:34712011:-
FOLH1	0.0547699175375025	0.1143127260255	FALSE	chr11:49208327:-;chr11:49208532:-;chr11:49208593:-	chr11:49146637:-;chr11:49145092:-;chr11:49184432:-
DHX29	0.0547966140197877	0.1143127260255	FALSE	chr5:55276360:-;chr5:55307694:-	chr5:55256245:-;chr5:55283742:-;chr5:55294075:-;chr5:55295375:-
EDNRB	0.0549059223522937	0.114465500409874	FALSE	chr13:77903568:-;chr13:77918799:-;chr13:77919483:-	chr13:77895487:-;chr13:77895578:-;chr13:77897297:-;chr13:77898198:-
RFX2	0.0552849927170241	0.11518009316554	FALSE	chr19:6110446:-;chr19:6110601:-	chr19:5993241:-;chr19:6026307:-
TRAF5	0.0553389057905943	0.115216763827792	FALSE	chr1:211326615:+;chr1:211326833:+	chr1:211374946:+;chr1:211374789:+;chr1:211374845:+
ISG20L2	0.0556935757180058	0.115879157870972	FALSE	chr1:156728429:-;chr1:156728766:-	chr1:156721895:-;chr1:156721978:-;chr1:156722240:-
ALDH16A1	0.0557387604986526	0.115897173697395	FALSE	chr19:49453225:+;chr19:49453288:+	chr19:49470589:+;chr19:49471048:+
LOXL3	0.0559285047111922	0.116215550392019	FALSE	chr2:74549459:-;chr2:74549526:-;chr2:74549663:-;chr2:74553942:-	chr2:74532258:-;chr2:74532438:-;chr2:74533133:-
MAP7D2	0.0560640020945933	0.116420862988314	FALSE	chrX:20116632:-;chrX:20116898:-	chrX:20007108:-;chrX:20016121:-;chrX:20007308:-
GPHN	0.0562248422857951	0.116678498739587	FALSE	chr14:66508138:+;chr14:66508504:+;chr14:66824474:+;chr14:67058649:+;chr14:67113070:+	chr14:67181646:+;chr14:67181803:+
AVL9	0.056278577405668	0.116713677194892	FALSE	chr7:32495426:+;chr7:32495489:+	chr7:32584170:+;chr7:32586166:+;chr7:32588713:+
TOR1A	0.0566917790881016	0.117493804733211	FALSE	chr9:129824104:-;chr9:129824244:-	chr9:129812942:-;chr9:129813077:-
NAT16	0.0567400840950101	0.117517158507485	FALSE	chr7:101179236:-;chr7:101180215:-;chr7:101180293:-	chr7:101170496:-;chr7:101173721:-;chr7:101173888:-
PRKAB2	0.0568276334770527	0.11754507032885	FALSE	chr1:147162510:-;chr1:147172470:-;chr1:147172550:-	chr1:147155109:-;chr1:147155871:-;chr1:147155907:-
NDUFAF6	0.0568276513975595	0.11754507032885	FALSE	chr8:94895767:+;chr8:94949560:+;chr8:95024975:+	chr8:95058710:+;chr8:95057952:+;chr8:95059437:+
IFT80	0.0568847451113756	0.117586512207423	FALSE	chr3:160307781:-;chr3:160357499:-;chr3:160377454:-;chr3:160399207:-;chr3:160399520:-	chr3:160257003:-;chr3:160258180:-
VRK1	0.056970530816794	0.117687170756307	FALSE	chr14:96797304:+;chr14:96833467:+	chr14:96881408:+;chr14:96881605:+
GSTO2	0.0570334211641222	0.11774043289119	FALSE	chr10:104274898:+;chr10:104275162:+	chr10:104301607:+;chr10:104304948:+
TET2	0.0571340001839086	0.11787138009333	FALSE	chr4:105146685:+;chr4:105146876:+	chr4:105236201:+;chr4:105272847:+;chr4:105236946:+
BAZ2A	0.0572512906792537	0.11803661164735	FALSE	chr12:56630297:-;chr12:56636318:-	chr12:56595930:-;chr12:56606049:-;chr12:56606246:-
ZMYM2	0.0574056781402268	0.118264036268047	FALSE	chr13:19957406:+;chr13:19957505:+;chr13:19958670:+;chr13:19958783:+;chr13:19959024:+;chr13:20026519:+;chr13:20066979:+	chr13:20086696:+;chr13:20086483:+
TMC7	0.0574361424169747	0.118264036268047	FALSE	chr16:18983934:+;chr16:18984023:+	chr16:19062704:+;chr16:19063942:+;chr16:19061963:+
DKK3	0.0575614029372521	0.118445091776849	FALSE	chr11:12002426:-;chr11:12008624:-;chr11:12008897:-;chr11:12009082:-;chr11:12009137:-;chr11:12009211:-;chr11:12009330:-;chr11:12009725:-	chr11:11963111:-;chr11:11963036:-;chr11:11963388:-
NKRF	0.0577301818401652	0.118711006174198	FALSE	chrX:119605883:-;chrX:119605995:-;chrX:119606424:-	chrX:119588340:-;chrX:119588877:-;chrX:119588978:-
ACTN1	0.0577654565184246	0.118711006174198	FALSE	chr14:68979145:-;chr14:68979262:-	chr14:68874128:-;chr14:68874320:-
GPT2	0.0579996711804023	0.119047280035247	FALSE	chr16:46884362:+;chr16:46884679:+;chr16:46884835:+	chr16:46929435:+;chr16:46931283:+
PSAP	0.0580210247559616	0.119047280035247	FALSE	chr10:71822205:-;chr10:71828134:-;chr10:71851251:-	chr10:71816300:-;chr10:71816542:-
SCG2	0.0580416458287196	0.119047280035247	FALSE	chr2:223602284:-;chr2:223602361:-	chr2:223597009:-;chr2:223596940:-
SEMA3A	0.0582628516493291	0.119423790880698	FALSE	chr7:84194789:-;chr7:84195161:-	chr7:83959249:-;chr7:83960672:-;chr7:83961422:-
IQSEC1	0.0584316754643333	0.119692515331394	FALSE	chr3:13042440:-;chr3:13073429:-	chr3:12897221:-;chr3:12900585:-
ZNF329	0.0585300180926361	0.119816611230925	FALSE	chr19:58150787:-;chr19:58155067:-	chr19:58126248:-;chr19:58126328:-;chr19:58126991:-
GRIP1	0.0585891708541611	0.119860373385076	FALSE	chr12:66392532:-;chr12:66465422:-;chr12:66678934:-;chr12:66679076:-;chr12:66679145:-	chr12:66347445:-;chr12:66371731:-
ADCYAP1R1	0.0588386804921345	0.120293255928829	FALSE	chr7:31052308:+;chr7:31052461:+;chr7:31052527:+;chr7:31063194:+;chr7:31086971:+	chr7:31082461:+;chr7:31111469:+
FGF7P6	0.0589032856069643	0.120347794739793	FALSE	chr9:62376161:+;chr9:62376256:+;chr9:62376517:+	chr9:62435256:+;chr9:62435199:+
CBLB	0.0590659732278501	0.120513654307379	FALSE	chr3:105867591:-;chr3:105868920:-;chr3:105868972:-	chr3:105658272:-;chr3:105655461:-
ZNF620	0.059071629923544	0.120513654307379	FALSE	chr3:40505992:+;chr3:40506108:+	chr3:40517056:+;chr3:40517242:+;chr3:40517709:+;chr3:40517798:+
TLE5	0.0591016676344211	0.120513654307379	FALSE	chr19:3056768:-;chr19:3057748:-;chr19:3061404:-;chr19:3062190:-;chr19:3062410:-;chr19:3062495:-;chr19:3062883:-;chr19:3062966:-;chr19:3063107:-	chr19:3052910:-;chr19:3053062:-;chr19:3053159:-
SLC25A36	0.0591363881993661	0.120513654307379	FALSE	chr3:140941830:+;chr3:140941994:+;chr3:140956627:+	chr3:140977947:+;chr3:140979939:+
AMER3	0.05921528158305	0.120596975906943	FALSE	chr2:130755540:+;chr2:130755651:+;chr2:130756291:+;chr2:130756344:+	chr2:130765082:+;chr2:130766404:+
LINC02693	0.0593207821584222	0.120666010961295	FALSE	chr17:21551669:-;chr17:21574403:-	chr17:21530800:-;chr17:21532473:-;chr17:21532614:-
NCBP1	0.0593557671248414	0.120666010961295	FALSE	chr9:97633423:+;chr9:97633668:+;chr9:97633821:+;chr9:97633882:+	chr9:97671632:+;chr9:97673622:+;chr9:97673713:+
CNOT7	0.0594068380336274	0.120666010961295	FALSE	chr8:17246448:-;chr8:17246572:-;chr8:17246855:-	chr8:17229228:-;chr8:17231512:-;chr8:17231084:-
GK	0.0594191741870869	0.120666010961295	FALSE	chrX:30653359:+;chrX:30653423:+;chrX:30653478:+	chrX:30728918:+;chrX:30729707:+;chrX:30730608:+
SFMBT1	0.0594393240253716	0.120666010961295	FALSE	chr3:53045269:-;chr3:53046052:-	chr3:52904611:-;chr3:52903572:-;chr3:52904443:-;chr3:52907704:-
BRCC3	0.0594779887985146	0.120667300804148	FALSE	chrX:155071420:+;chrX:155071499:+	chrX:155121282:+;chrX:155123074:+
LIMK2	0.05990186544336	0.121449596838199	FALSE	chr22:31212239:+;chr22:31248358:+	chr22:31279734:+;chr22:31280080:+
FLOT1	0.0600957674042904	0.121764923354926	FALSE	chr6:30740794:-;chr6:30740853:-;chr6:30742203:-;chr6:30742500:-;chr6:30742677:-;chr6:30742851:-	chr6:30727830:-;chr6:30727729:-
EPS15L1	0.060207753529204	0.121913976993085	FALSE	chr19:16421433:-;chr19:16471943:-;chr19:16472085:-	chr19:16355247:-;chr19:16361578:-
OSBPL5	0.0603075058229557	0.122038084168519	FALSE	chr11:3165273:-;chr11:3165770:-	chr11:3087107:-;chr11:3087390:-
HIBCH	0.0605483136375023	0.122447290740468	FALSE	chr2:190319826:-;chr2:190319890:-;chr2:190344193:-	chr2:190203921:-;chr2:190204634:-;chr2:190204912:-
TBC1D30	0.060616734082585	0.122507577862447	FALSE	chr12:64759484:+;chr12:64824647:+	chr12:64878633:+;chr12:64876036:+
DDX5	0.0609651121860229	0.123133227858848	FALSE	chr17:64501697:-;chr17:64502350:-;chr17:64503435:-;chr17:64503561:-;chr17:64503823:-;chr17:64504021:-;chr17:64505370:-;chr17:64505937:-;chr17:64506289:-;chr17:64506499:-;chr17:64506626:-;chr17:64506686:-;chr17:64506866:-;chr17:64507536:-	chr17:64498254:-;chr17:64499620:-
TMEM70	0.0615157485712825	0.124166329654376	FALSE	chr8:73976142:+;chr8:73976195:+	chr8:73981799:+;chr8:73981858:+;chr8:73982781:+
COA7	0.0617786473233681	0.124617703723488	FALSE	chr1:52698068:-;chr1:52698347:-	chr1:52684449:-;chr1:52685867:-;chr1:52685733:-;chr1:52686837:-
LRRC28	0.0620638283242512	0.125113422663818	FALSE	chr15:99251362:+;chr15:99251449:+	chr15:99388627:+;chr15:99389527:+;chr15:99386289:+;chr15:99388254:+
SNX6	0.0623835797627359	0.125678157833118	FALSE	chr14:34586316:-;chr14:34630109:-	chr14:34561409:-;chr14:34562403:-;chr14:34562484:-
HIF1AN	0.0626170886124218	0.126068541984273	FALSE	chr10:100535915:+;chr10:100536198:+;chr10:100536470:+	chr10:100550001:+;chr10:100553918:+
SEC14L1	0.0626861939524205	0.126127643253665	FALSE	chr17:77140932:+;chr17:77141032:+;chr17:77143597:+;chr17:77190803:+;chr17:77193421:+;chr17:77206815:+	chr17:77214330:+;chr17:77217101:+
PDE4D	0.0630240264752476	0.126718230299772	FALSE	chr5:59215935:-;chr5:59430600:-	chr5:58970071:-;chr5:58972095:-
ZNF487	0.0630595920716485	0.126718230299772	FALSE	chr10:43436841:+;chr10:43437111:+	chr10:43483181:+;chr10:43454660:+
ZFX	0.0631723614684892	0.126864495531339	FALSE	chrX:24148982:+;chrX:24149173:+;chrX:24149629:+;chrX:24149724:+	chrX:24209007:+;chrX:24214405:+
TMUB2	0.0637572011465581	0.127887002217971	FALSE	chr17:44186951:+;chr17:44187049:+;chr17:44187203:+;chr17:44187654:+;chr17:44188933:+	chr17:44191731:+;chr17:44191929:+
GNAZ	0.0637621296907755	0.127887002217971	FALSE	chr22:23070519:+;chr22:23070574:+	chr22:23124540:+;chr22:23125032:+
WARS1	0.0638977009538517	0.128077956491833	FALSE	chr14:100342534:-;chr14:100361923:-;chr14:100369185:-;chr14:100375333:-;chr14:100375467:-;chr14:100375547:-;chr14:100376251:-	chr14:100333791:-;chr14:100334477:-
LRP12	0.0642634459866656	0.128729743759905	FALSE	chr8:104497605:-;chr8:104588995:-	chr8:104489236:-;chr8:104489552:-;chr8:104489357:-
LINC00662	0.0643063828760121	0.128734481303209	FALSE	chr19:27793319:-;chr19:27793685:-;chr19:27793842:-	chr19:27790493:-;chr19:27790623:-
SLC35E1	0.0644211844826157	0.128882987618751	FALSE	chr19:16566591:-;chr19:16571536:-;chr19:16572209:-;chr19:16572304:-;chr19:16572415:-	chr19:16552338:-;chr19:16549837:-;chr19:16549959:-
MYCBP2	0.0646976923836706	0.129354617475354	FALSE	chr13:77064773:-;chr13:77067853:-;chr13:77070721:-;chr13:77083167:-;chr13:77087514:-;chr13:77097646:-;chr13:77157957:-	chr13:77045020:-;chr13:77044657:-;chr13:77097513:-
PPP1R2	0.065055395452867	0.129987890284601	FALSE	chr3:195529861:-;chr3:195543027:-;chr3:195543158:-;chr3:195543325:-	chr3:195514425:-;chr3:195516248:-;chr3:195514505:-
TDP2	0.06510979803522	0.13001471942464	FALSE	chr6:24666591:-;chr6:24666786:-;chr6:24666899:-	chr6:24649977:-;chr6:24662882:-
ADD3	0.0651970914484517	0.13010715167669	FALSE	chr10:110007964:+;chr10:110008208:+	chr10:110125935:+;chr10:110133561:+;chr10:110135563:+
ENTPD1-AS1	0.0653029695932784	0.13023653206755	FALSE	chr10:95907775:-;chr10:95907842:-;chr10:95908138:-;chr10:96090155:-	chr10:95867171:-;chr10:95872079:-;chr10:95872997:-;chr10:95873037:-;chr10:95873743:-
MAPK1IP1L	0.0653634735698199	0.130275315098642	FALSE	chr14:55051647:+;chr14:55062951:+	chr14:55065933:+;chr14:55066216:+
SWT1	0.0655005542411	0.130466022120506	FALSE	chr1:185157167:+;chr1:185157482:+	chr1:185172533:+;chr1:185291495:+;chr1:185291688:+;chr1:185291781:+
RCCD1	0.0655413927702762	0.130466022120506	FALSE	chr15:90954876:+;chr15:90955382:+;chr15:90956740:+	chr15:90962224:+;chr15:90963125:+
TGOLN2	0.0656064200363631	0.130513586693028	FALSE	chr2:85327985:-;chr2:85328251:-	chr2:85318027:-;chr2:85319171:-
SIRT3	0.0663866389767355	0.131914453987268	FALSE	chr11:236326:-;chr11:236834:-;chr11:236931:-	chr11:215030:-;chr11:215427:-
SEZ6L	0.066393754496586	0.131914453987268	FALSE	chr22:26169462:+;chr22:26169575:+;chr22:26169658:+;chr22:26347789:+	chr22:26380471:+;chr22:26383594:+
ELAVL2	0.0665464107740493	0.132133638216128	FALSE	chr9:23821275:-;chr9:23821820:-;chr9:23826174:-;chr9:23826240:-;chr9:23826337:-;chr9:23850601:-	chr9:23690104:-;chr9:23690432:-;chr9:23691880:-
CDC37L1	0.0665873581807715	0.132133638216128	FALSE	chr9:4679559:+;chr9:4679715:+	chr9:4706537:+;chr9:4706594:+;chr9:4707664:+;chr9:4708399:+
SLC35C2	0.0666461371025561	0.132138061993048	FALSE	chr20:46358764:-;chr20:46364361:-	chr20:46349737:-;chr20:46349946:-
RNF175	0.0666728765366748	0.132138061993048	FALSE	chr4:153759873:-;chr4:153759961:-	chr4:153710160:-;chr4:153744814:-;chr4:153711063:-
RETREG2	0.0667326563377662	0.132173981622804	FALSE	chr2:219178227:+;chr2:219178986:+;chr2:219180668:+;chr2:219181678:+	chr2:219183492:+;chr2:219183726:+
OSBPL2	0.0670831859979764	0.132785370662245	FALSE	chr20:62238485:+;chr20:62260087:+;chr20:62273363:+	chr20:62294889:+;chr20:62296183:+
MPP2	0.0672504118408512	0.133033389508118	FALSE	chr17:43900598:-;chr17:43907233:-;chr17:43907526:-;chr17:43907759:-;chr17:43907942:-	chr17:43875360:-;chr17:43876162:-
GFM1	0.0676940555237601	0.133827562727035	FALSE	chr3:158644527:+;chr3:158644597:+;chr3:158644705:+;chr3:158646888:+;chr3:158652198:+;chr3:158682107:+	chr3:158692134:+;chr3:158692268:+;chr3:158692572:+
KAT14	0.0678704915090637	0.134025026534343	FALSE	chr20:18137228:+;chr20:18137938:+;chr20:18138108:+;chr20:18142224:+	chr20:18188035:+;chr20:18188368:+
ATP6V1H	0.0678784171574816	0.134025026534343	FALSE	chr8:53801868:-;chr8:53817465:-;chr8:53843017:-;chr8:53843245:-	chr8:53715670:-;chr8:53715555:-
MYC	0.0679487607200143	0.134080483684456	FALSE	chr8:127735434:+;chr8:127735659:+;chr8:127736046:+;chr8:127736220:+	chr8:127741428:+;chr8:127741274:+
FAM171A1	0.068374839838319	0.134837393913602	FALSE	chr10:15248707:-;chr10:15371062:-;chr10:15371289:-	chr10:15211649:-;chr10:15211754:-
NPR3	0.0685035336706195	0.134940811766818	FALSE	chr5:32711321:+;chr5:32711723:+	chr5:32716828:+;chr5:32791720:+
PRPSAP1	0.068512337773824	0.134940811766818	FALSE	chr17:76328864:-;chr17:76353628:-;chr17:76353916:-;chr17:76354198:-;chr17:76384484:-	chr17:76310927:-;chr17:76312790:-
VKORC1L1	0.068831512384924	0.135485352851963	FALSE	chr7:65873270:+;chr7:65873369:+	chr7:65957331:+;chr7:65957853:+;chr7:65957683:+;chr7:65958548:+
PRKRA	0.0688925476285691	0.135521421962461	FALSE	chr2:178450729:-;chr2:178451059:-;chr2:178451113:-;chr2:178451278:-	chr2:178431418:-;chr2:178431544:-;chr2:178431771:-
FNBP4	0.0691596880596294	0.135962633341514	FALSE	chr11:47724551:-;chr11:47731562:-;chr11:47732182:-;chr11:47732258:-;chr11:47744015:-;chr11:47744143:-;chr11:47746199:-;chr11:47754616:-;chr11:47767286:-;chr11:47767341:-;chr11:47767441:-	chr11:47716517:-;chr11:47746296:-
ELP1	0.0697134176830954	0.136966361800905	FALSE	chr9:108931146:-;chr9:108933943:-;chr9:108934096:-;chr9:108934328:-	chr9:108868635:-;chr9:108868173:-
ZNF542P	0.0698917305725545	0.137231720981878	FALSE	chr19:56368099:+;chr19:56368319:+;chr19:56368390:+	chr19:56378350:+;chr19:56379553:+
USP53	0.0702013311484957	0.137754374603696	FALSE	chr4:119212587:+;chr4:119212713:+	chr4:119294629:+;chr4:119295516:+
SSRP1	0.0703308280801091	0.137923187576135	FALSE	chr11:57330927:-;chr11:57335473:-;chr11:57335851:-	chr11:57325988:-;chr11:57326854:-
ZNF215	0.0704410762310808	0.138054067252143	FALSE	chr11:6926404:+;chr11:6926522:+	chr11:6957840:+;chr11:6958047:+
KIF27	0.0706272086191374	0.138171095455853	FALSE	chr9:83921432:-;chr9:83921544:-	chr9:83880118:-;chr9:83880366:-
FXR1	0.0706306847191308	0.138171095455853	FALSE	chr3:180912482:+;chr3:180912670:+;chr3:180951330:+;chr3:180957809:+;chr3:180957869:+	chr3:180976231:+;chr3:180976546:+;chr3:180977153:+
FGFR1	0.0706314266717283	0.138171095455853	FALSE	chr8:38467701:-;chr8:38468132:-;chr8:38468601:-	chr8:38412730:-;chr8:38411143:-;chr8:38411229:-;chr8:38412842:-
C5orf51	0.0707561405658228	0.138320329626984	FALSE	chr5:41904188:+;chr5:41904344:+	chr5:41921636:+;chr5:41914503:+;chr5:41917339:+
IREB2	0.0707948992481004	0.138320329626984	FALSE	chr15:78438176:+;chr15:78438284:+	chr15:78488766:+;chr15:78498452:+;chr15:78498519:+;chr15:78499148:+;chr15:78501451:+
AGPS	0.0708457720666397	0.138334544472276	FALSE	chr2:177392746:+;chr2:177393029:+	chr2:177438409:+;chr2:177539437:+
FAM217B	0.0711551034022875	0.138853101534722	FALSE	chr20:59933764:+;chr20:59940389:+;chr20:59940459:+	chr20:59947528:+;chr20:59944831:+;chr20:59948066:+
ZNF862	0.0712864184430147	0.139023851087699	FALSE	chr7:149838375:+;chr7:149850194:+	chr7:149849240:+;chr7:149852170:+;chr7:149867479:+
ANKIB1	0.0714823064704661	0.139262232680388	FALSE	chr7:92245974:+;chr7:92307359:+;chr7:92319422:+	chr7:92390099:+;chr7:92399206:+;chr7:92401380:+
E2F6	0.0714992339949065	0.139262232680388	FALSE	chr2:11465879:-;chr2:11466103:-	chr2:11445297:-;chr2:11444375:-;chr2:11445768:-
