SE_id	p_value	dominant1_pas_id	dominant1_contrib_value	dominant2_pas_id	dominant2_contrib_value	annotation	FDR	exon	pas_id	sig	gene_id
SLC6A15:SE03	0.562189606277692	chr12:84859719:-	1.36630532971996	chr12:84860650:-	0.00306748466257669	TUTR	1	chr12:84870478-84870670:-	chr12:84859491:-;chr12:84859719:-;chr12:84860650:-;chr12:84867230:-	FALSE	SLC6A15
SLC6A15:SE05	0.562189606277692	chr12:84859719:-	1.36630532971996	chr12:84860650:-	0.00306748466257669	TUTR	1	chr12:84873087-84873328:-	chr12:84859491:-;chr12:84859719:-;chr12:84860650:-;chr12:84867230:-	FALSE	SLC6A15
SLC6A15:SE06	0.562189606277692	chr12:84859719:-	1.36630532971996	chr12:84860650:-	0.00306748466257669	TUTR	1	chr12:84876497-84876607:-	chr12:84859491:-;chr12:84859719:-;chr12:84860650:-;chr12:84867230:-	FALSE	SLC6A15
PCM1:SE06	0.562397389050205	chr8:17989457:+	0.644736842105263	chr8:18027758:+	0.0557945344129554	ALE	1	chr8:17940042-17940158:+	chr8:17989457:+;chr8:18027758:+	FALSE	PCM1
AJAP1:SE01	0.562430712968869	chr1:4783189:+	0.531462585034014	chr1:4783050:+	0.0183673469387755	TUTR	1	chr1:4769853-4769940:+	chr1:4783050:+;chr1:4783189:+;chr1:4783791:+	FALSE	AJAP1
NRCAM:SE07	0.563051606026938	chr7:108147779:-	0.74670419197156	chr7:108147637:-	0.0116704335319497	TUTR	1	chr7:108176430-108176606:-	chr7:108147637:-;chr7:108147779:-	FALSE	NRCAM
CNOT2:SE01	0.563327268415953	chr12:70354343:+	0.271023589042153	chr12:70354993:+	0.174065910519212	TUTR	1	chr12:70285400-70285586:+	chr12:70354646:+;chr12:70354993:+	FALSE	CNOT2
WDFY2:SE02	0.563370942431978	chr13:51759999:+	0.907258064516129	chr13:51760476:+	0.0158646218931782	TUTR	1	chr13:51675170-51675243:+	chr13:51759999:+;chr13:51760476:+	FALSE	WDFY2
SAR1B:SE03	0.563447386374083	chr5:134605849:-	0.452187573549864	chr5:134606429:-	0.00919180622010577	TUTR	1	chr5:134632077-134632195:-	chr5:134605849:-;chr5:134606429:-	FALSE	SAR1B
PDHX:SE03	0.563547982773839	chr11:34995972:+	0.072484939642101	chr11:34996122:+	0.0189471324459332	TUTR	1	chr11:34957384-34957583:+	chr11:34995972:+;chr11:34996122:+	FALSE	PDHX
HR:SE02	0.563676600753379	chr8:22115068:-	0.240056818181818	chr8:22114419:-	0.0882967607105538	TUTR	1	chr8:22116875-22117039:-	chr8:22114419:-;chr8:22115068:-	FALSE	HR
SENP6:SE01	0.56368598703075	chr6:75715909:+	0.207540643375994	chr6:75679789:+	0.0544794188861986	ALE	1	chr6:75621532-75621625:+	chr6:75679789:+;chr6:75715909:+	FALSE	SENP6
NIPA2:SE03	0.563769474697483	chr15:22867928:+	0.601007638550301	chr15:22866882:+	0.255295787098425	TUTR	1	chr15:22845146-22845267:+	chr15:22866882:+;chr15:22867721:+;chr15:22867928:+;chr15:22868382:+	FALSE	NIPA2
ARMH3:SE15	0.563937012574007	chr10:101846432:-	0.89031339031339	chr10:101845604:-	0.0288576969249237	TUTR	1	chr10:102023477-102023563:-	chr10:101845604:-;chr10:101846432:-	FALSE	ARMH3
ARMH3:SE16	0.563937012574007	chr10:101846432:-	0.89031339031339	chr10:101845604:-	0.0288576969249237	TUTR	1	chr10:102023675-102023749:-	chr10:101845604:-;chr10:101846432:-	FALSE	ARMH3
GK:SE05	0.563976856945885	chrX:30729707:+	0.368862161130202	chrX:30730608:+	0.0720520937371274	TUTR	1	chrX:30727466-30727552:+	chrX:30728932:+;chrX:30729707:+;chrX:30730608:+	FALSE	GK
BPHL:SE01	0.564233015122066	chr6:3153198:+	0.679241302399384	chr6:3153593:+	0.0322824153609358	TUTR	1	chr6:3119285-3119512:+	chr6:3153070:+;chr6:3153198:+;chr6:3153593:+	FALSE	BPHL
HAUS2:SE02	0.564431842757913	chr15:42568926:+	0.675	chr15:42561690:+	0.0972972972972972	ALE	1	chr15:42559339-42559408:+	chr15:42561690:+;chr15:42567074:+;chr15:42568926:+;chr15:42569994:+	FALSE	HAUS2
ABI1:SE02	0.564435373661826	chr10:26746892:-	1.00311340048863	chr10:26747876:-	0.177567372562344	TUTR	1	chr10:26755655-26755741:-	chr10:26746892:-;chr10:26747076:-;chr10:26747814:-;chr10:26747876:-;chr10:26748182:-	FALSE	ABI1
ARAF:SE02	0.5647752270701	chrX:47566508:+	2.43083980239944	chrX:47565975:+	0.0061528266026466	ALE	1	chrX:47564797-47564899:+	chrX:47565975:+;chrX:47566508:+	FALSE	ARAF
PADI2:SE04	0.564971497985306	chr1:17067833:-	0.181077147723325	chr1:17068751:-	0.0195784240177693	TUTR	1	chr1:17084599-17084702:-	chr1:17066761:-;chr1:17067833:-;chr1:17068751:-	FALSE	PADI2
GCLM:SE04	0.565120543611076	chr1:93886992:-	0.0700400228702116	chr1:93888456:-	0.0631668766646997	TUTR	1	chr1:93904523-93904588:-	chr1:93885199:-;chr1:93886992:-;chr1:93888456:-	FALSE	GCLM
C8orf33:SE01	0.565214776250792	chr8:145055206:+	0.341544301846071	chr8:145054425:+	0.0421832532723287	TUTR	1	chr8:145053062-145053146:+	chr8:145054425:+;chr8:145055206:+;chr8:145055971:+	FALSE	C8orf33
PEA15:SE01	0.565254899993887	chr1:160215372:+	0.44965449836717	chr1:160214639:+	0.00195526299559721	TUTR	1	chr1:160207133-160207237:+	chr1:160214639:+;chr1:160215372:+	FALSE	PEA15
LPAR1:SE05	0.565283947577443	chr9:110873263:-	1.0021563407845	chr9:110873774:-	0.054450353260793	TUTR	1	chr9:111036122-111036201:-	chr9:110873263:-;chr9:110873774:-;chr9:110874300:-;chr9:110874983:-	FALSE	LPAR1
YAF2:SE06	0.565349942317684	chr12:42159442:-	2.05698889871304	chr12:42157104:-	0.0338434808539207	TUTR	1	chr12:42237599-42237724:-	chr12:42157104:-;chr12:42159034:-;chr12:42159196:-;chr12:42159442:-;chr12:42160042:-	FALSE	YAF2
ANGEL1:SE03	0.565409849668617	chr14:76786153:-	0.381002149435033	chr14:76787243:-	0.0336308517503631	TUTR	1	chr14:76804375-76804415:-	chr14:76786153:-;chr14:76787243:-	FALSE	ANGEL1
CNN3:SE01	0.565818648044805	chr1:94896957:-	0.456766917293233	chr1:94897208:-	0.00086173879739575	TUTR	1	chr1:94899371-94899517:-	chr1:94896957:-;chr1:94897208:-	FALSE	CNN3
PHKB:SE02	0.566430480148437	chr16:47700000:+	0.599382324992081	chr16:47700462:+	0.00202005087535537	TUTR	1	chr16:47497399-47497488:+	chr16:47699741:+;chr16:47700000:+;chr16:47700462:+	FALSE	PHKB
PHKB:SE03	0.566430480148437	chr16:47700000:+	0.599382324992081	chr16:47700462:+	0.00202005087535537	TUTR	1	chr16:47502991-47503090:+	chr16:47699741:+;chr16:47700000:+;chr16:47700462:+	FALSE	PHKB
PHKB:SE04	0.566430480148437	chr16:47700000:+	0.599382324992081	chr16:47700462:+	0.00202005087535537	TUTR	1	chr16:47515521-47515601:+	chr16:47699741:+;chr16:47700000:+;chr16:47700462:+	FALSE	PHKB
PSAP:SE06	0.566535998642643	chr10:71816298:-	0.258688759944966	chr10:71816549:-	0.00110959982819112	TUTR	1	chr10:71828877-71829077:-	chr10:71816298:-;chr10:71816549:-	FALSE	PSAP
PIAS2:SE05	0.566900155700582	chr18:46811976:-	0.877939529675252	chr18:46812084:-	0.0349154391707583	TUTR	1	chr18:46890580-46891054:-	chr18:46810442:-;chr18:46811976:-;chr18:46812084:-;chr18:46818351:-	FALSE	PIAS2
EIF2S3:SE02	0.566908950052242	chrX:24077971:+	0.409031534503232	chrX:24077468:+	0.00125067868332268	TUTR	1	chrX:24057421-24057548:+	chrX:24077468:+;chrX:24077971:+;chrX:24078810:+	FALSE	EIF2S3
EIF2S3:SE03	0.566908950052242	chrX:24077971:+	0.409031534503232	chrX:24077468:+	0.00125067868332268	TUTR	1	chrX:24057633-24057754:+	chrX:24077468:+;chrX:24077971:+;chrX:24078810:+	FALSE	EIF2S3
MYH9:SE12	0.56694456747915	chr22:36281645:-	0.616025641025641	chr22:36281280:-	0.0196958517789803	TUTR	1	chr22:36300127-36300264:-	chr22:36281280:-;chr22:36281645:-	FALSE	MYH9
CD302:SE03	0.567022061940527	chr2:159768851:-	0.426136363636364	chr2:159768628:-	0.0969827586206897	TUTR	1	chr2:159783359-159783469:-	chr2:159768628:-;chr2:159768851:-	FALSE	CD302
RGS6:SE11	0.567424745301931	chr14:72563344:+	2.20741901776385	chr14:72563952:+	0.00868751670676299	TUTR	1	chr14:72510154-72510279:+	chr14:72563344:+;chr14:72563952:+	FALSE	RGS6
RGS6:SE13	0.567424745301931	chr14:72563344:+	2.20741901776385	chr14:72563952:+	0.00868751670676299	TUTR	1	chr14:72518351-72518537:+	chr14:72563344:+;chr14:72563952:+	FALSE	RGS6
RGS6:SE14	0.567424745301931	chr14:72563344:+	2.20741901776385	chr14:72563952:+	0.00868751670676299	TUTR	1	chr14:72536186-72536275:+	chr14:72563344:+;chr14:72563952:+	FALSE	RGS6
ZNF140:SE03	0.567482760188988	chr12:133107428:+	0.216081420809343	chr12:133107531:+	0.0745307324254695	TUTR	1	chr12:133093415-133093505:+	chr12:133107428:+;chr12:133107531:+	FALSE	ZNF140
TMEM59:SE03	0.567496533133684	chr1:54031676:-	0.30108607148497	chr1:54032015:-	0.000886931585809167	TUTR	1	chr1:54041724-54041805:-	chr1:54031676:-;chr1:54032015:-	FALSE	TMEM59
UTP15:SE01	0.568089563498307	chr5:73580201:+	0.426315789473684	chr5:73581976:+	0.0350877192982456	TUTR	1	chr5:73567262-73567434:+	chr5:73580201:+;chr5:73580522:+;chr5:73581976:+	FALSE	UTP15
SORBS1:SE13	0.568160728254998	chr10:95311773:-	0.247022644674308	chr10:95312622:-	0.0800536348481553	TUTR	1	chr10:95394611-95394673:-	chr10:95311773:-;chr10:95312622:-	FALSE	SORBS1
EIF2AK2:SE03	0.568174742076701	chr2:37106503:-	0.492501414827391	chr2:37106641:-	0.0227108868060562	TUTR	1	chr2:37122506-37122664:-	chr2:37106503:-;chr2:37106558:-;chr2:37106641:-	FALSE	EIF2AK2
DPP10:SE06	0.568236017072525	chr2:115843332:+	0.501995730065905	chr2:115844361:+	0.0130133024869867	TUTR	1	chr2:115343817-115343912:+	chr2:115842859:+;chr2:115843332:+;chr2:115844361:+	FALSE	DPP10
NDUFAF6:SE16	0.568652385544902	chr8:95057952:+	0.736363636363636	chr8:95058710:+	0.00476190476190482	TUTR	1	chr8:95052174-95052230:+	chr8:95057952:+;chr8:95058710:+	FALSE	NDUFAF6
CHMP5:SE04	0.568702055499699	chr9:33281169:+	2.21385299517655	chr9:33281513:+	0.000196831266119932	TUTR	1	chr9:33271152-33271223:+	chr9:33281169:+;chr9:33281513:+	FALSE	CHMP5
SNAPC3:SE05	0.568733593940802	chr9:15461629:+	0.447733580018501	chr9:15462462:+	0.135027556644213	TUTR	1	chr9:15453041-15453205:+	chr9:15461629:+;chr9:15461995:+;chr9:15462205:+;chr9:15462462:+	FALSE	SNAPC3
CEP104:SE01	0.568835815388756	chr1:3812086:-	2.19146825396825	chr1:3814785:-	0.0120327700972863	TUTR	1	chr1:3852295-3852421:-	chr1:3812086:-;chr1:3814785:-	FALSE	CEP104
CABCOCO1:SE04	0.568899608045888	chr10:61766333:+	0.148017890592148	chr10:61766407:+	0.0670950073730777	TUTR	1	chr10:61760863-61761003:+	chr10:61766287:+;chr10:61766333:+;chr10:61766407:+	FALSE	CABCOCO1
GTPBP4:SE02	0.569036759108073	chr10:1017768:+	0.856726566294318	chr10:1017692:+	0.000743484471833803	TUTR	1	chr10:995929-996032:+	chr10:1017692:+;chr10:1017768:+;chr10:1019932:+	FALSE	GTPBP4
SLC8B1:SE04	0.569361849491607	chr12:113299183:-	0.783208020050125	chr12:113298777:-	0.00921421200058992	TUTR	1	chr12:113320331-113320498:-	chr12:113298777:-;chr12:113299183:-	FALSE	SLC8B1
TSPAN31:SE03	0.569460786489241	chr12:57747511:+	1.11385542168675	chr12:57748243:+	0.00140345923478458	TUTR	1	chr12:57746176-57746256:+	chr12:57747511:+;chr12:57748243:+	FALSE	TSPAN31
GUF1:SE03	0.570017673731404	chr4:44700680:+	0.390322580645161	chr4:44698955:+	0.00803497577691133	TUTR	1	chr4:44690717-44690860:+	chr4:44697689:+;chr4:44698955:+;chr4:44700680:+	FALSE	GUF1
PHF21A:SE07	0.570043160465405	chr11:45933679:-	0.603076923076923	chr11:45932560:-	0.0554298642533936	TUTR	1	chr11:46118742-46118800:-	chr11:45932560:-;chr11:45933679:-	FALSE	PHF21A
PIGV:SE01	0.570090561174547	chr1:26798396:+	2.19796557120501	chr1:26798297:+	0.00352112676056327	TUTR	1	chr1:26790759-26790893:+	chr1:26798297:+;chr1:26798396:+	FALSE	PIGV
MTRF1:SE04	0.570495748895408	chr13:41216973:-	0.582467082467082	chr13:41216373:-	0.00482850482850484	TUTR	1	chr13:41240261-41240433:-	chr13:41216373:-;chr13:41216475:-;chr13:41216973:-	FALSE	MTRF1
ELN:SE08	0.570557656319518	chr7:74069678:+	0.722903629536921	chr7:74069907:+	0.021545003543586	TUTR	1	chr7:74054716-74054769:+	chr7:74069678:+;chr7:74069907:+	FALSE	ELN
CEP112:SE01	0.570572109786558	chr17:65635820:-	2.17198581560284	chr17:65635544:-	0.0161887141535614	TUTR	1	chr17:65743068-65743217:-	chr17:65635544:-;chr17:65635820:-	FALSE	CEP112
DHRSX:SE06	0.571015828236837	chrX:2220760:-	0.185019206145967	chrX:2220760:-	0.185019206145967	TUTR	1	chrY:2425197-2425304:-	chrX:2220760:-;chrY:2220760:-;chrX:2220842:-;chrY:2220842:-	FALSE	DHRSX
GTF2IRD2B:SE02	0.571026965625481	chr7:75149817:+	0.39580716080402	chr7:75112697:+	0.00622401346835708	ALE	1	chr7:75108960-75109063:+	chr7:75112697:+;chr7:75127132:+;chr7:75149817:+	FALSE	GTF2IRD2B
AKAP10:SE01	0.571110080851574	chr17:19904475:-	0.255289739500266	chr17:19904302:-	0.0348987505385608	TUTR	1	chr17:19931805-19931978:-	chr17:19904302:-;chr17:19904475:-;chr17:19904761:-	FALSE	AKAP10
HS1BP3:SE01	0.571310808513486	chr2:20622187:-	0.711111111111111	chr2:20617822:-	0.041343669250646	ALE	1	chr2:20645340-20645505:-	chr2:20617822:-;chr2:20622187:-	FALSE	HS1BP3
ANXA4:SE02	0.571829317172987	chr2:69826461:+	0.396825396825397	chr2:69825643:+	0.0333333333333333	TUTR	1	chr2:69720774-69720871:+	chr2:69825643:+;chr2:69825781:+;chr2:69826461:+	FALSE	ANXA4
TAF5:SE01	0.572010444314733	chr10:103389065:+	0.385026737967914	chr10:103388238:+	0.00850460666194191	TUTR	1	chr10:103385326-103385490:+	chr10:103388238:+;chr10:103388597:+;chr10:103389065:+	FALSE	TAF5
ENTR1:SE01	0.572047446356201	chr9:136401922:-	0.145846817691478	chr9:136402665:-	0.0850281042411854	TUTR	1	chr9:136405905-136405978:-	chr9:136401922:-;chr9:136402665:-	FALSE	ENTR1
SIK3:SE02	0.572250404184134	chr11:116843415:-	0.243865723317778	chr11:116845411:-	0.0575006388959877	TUTR	1	chr11:116849120-116849283:-	chr11:116843415:-;chr11:116845411:-	FALSE	SIK3
DCAF6:SE11	0.572590762454379	chr1:168075787:+	0.625858516483517	chr1:168075832:+	0.00233257308729011	TUTR	1	chr1:168038371-168038488:+	chr1:168075787:+;chr1:168075832:+	FALSE	DCAF6
STYK1:SE05	0.57263440309622	chr12:10618923:-	0.166658199552936	chr12:10619177:-	0.166658199552936	TUTR	1	chr12:10637071-10637196:-	chr12:10618923:-;chr12:10619177:-	FALSE	STYK1
CNTN1:SE05	0.572711618949298	chr12:40972433:+	2.16456772218194	chr12:41072412:+	0.000291981346209449	ALE	1	chr12:40929796-40930002:+	chr12:40972433:+;chr12:40972625:+;chr12:40973558:+;chr12:41071929:+;chr12:41072412:+	FALSE	CNTN1
FOLH1:SE04	0.572742845563209	chr11:49184432:-	0.493733888210377	chr11:49146635:-	0.00697116251855536	ALE	1	chr11:49206778-49206874:-	chr11:49146635:-;chr11:49184432:-	FALSE	FOLH1
ZNRF1:SE03	0.572879808258161	chr16:75108707:+	0.390986310986311	chr16:75110713:+	0.0047563996696945	TUTR	1	chr16:75093572-75093667:+	chr16:75108040:+;chr16:75108707:+;chr16:75110713:+	FALSE	ZNRF1
STMN4:SE01	0.573050173123507	chr8:27235329:-	0.0877576943457251	chr8:27236303:-	0.0194877588111238	TUTR	1	chr8:27241677-27241757:-	chr8:27235329:-;chr8:27236303:-	FALSE	STMN4
ACOX3:SE02	0.573327119439348	chr4:8366606:-	0.621813421524046	chr4:8366712:-	0.00542372881355938	TUTR	1	chr4:8374978-8375152:-	chr4:8366351:-;chr4:8366606:-;chr4:8366712:-	FALSE	ACOX3
MRI1:SE01	0.573650953782839	chr19:13773001:+	0.224561403508772	chr19:13774282:+	0.0363636363636361	TUTR	1	chr19:13768359-13768447:+	chr19:13773001:+;chr19:13774282:+	FALSE	MRI1
SLC44A2:SE07	0.5738905869406	chr19:10644553:+	0.250805520792545	chr19:10643912:+	0.00721491797668946	TUTR	1	chr19:10638227-10638315:+	chr19:10643912:+;chr19:10644553:+	FALSE	SLC44A2
ZNF558:SE06	0.573914216811338	chr19:8816775:-	2.16740380362671	chr19:8809710:-	0.00563909774436085	ALE	1	chr19:8825002-8825108:-	chr19:8809710:-;chr19:8816775:-	FALSE	ZNF558
BTD:SE03	0.574149813854308	chr3:15642237:+	0.684641932700604	chr3:15645822:+	0.00621509637903094	ALE	1	chr3:15632591-15632866:+	chr3:15642237:+;chr3:15645822:+	FALSE	BTD
KDELR2:SE01	0.574685192766436	chr7:6461089:-	0.319314824685826	chr7:6461745:-	0.00515340282203636	TUTR	1	chr7:6466071-6466323:-	chr7:6461089:-;chr7:6461745:-	FALSE	KDELR2
IQCB1:SE01	0.574694707725987	chr3:121769761:-	0.285318638909514	chr3:121769994:-	0.0243792805536761	TUTR	1	chr3:121795457-121795566:-	chr3:121769761:-;chr3:121769994:-	FALSE	IQCB1
MESD:SE03	0.57495841395524	chr15:80978964:-	0.912087421944692	chr15:80978245:-	0.00173346757306219	TUTR	1	chr15:80981950-80982182:-	chr15:80978205:-;chr15:80978245:-;chr15:80978964:-	FALSE	MESD
WDR1:SE05	0.574962452314312	chr4:10074339:-	0.403094804702313	chr4:10075152:-	0.00228367528991962	TUTR	1	chr4:10081357-10081444:-	chr4:10074339:-;chr4:10074480:-;chr4:10075152:-	FALSE	WDR1
ZNF410:SE01	0.575042407607744	chr14:73932094:+	2.37571082371572	chr14:73932278:+	0.00111757416341215	TUTR	1	chr14:73894359-73894409:+	chr14:73932094:+;chr14:73932278:+	FALSE	ZNF410
WDR77:SE03	0.575067552507745	chr1:111440626:-	0.884466556108347	chr1:111440952:-	0.00310999116969269	TUTR	1	chr1:111447095-111447144:-	chr1:111440257:-;chr1:111440626:-;chr1:111440952:-	FALSE	WDR77
MAPK10:SE04	0.575294739373084	chr4:86015928:-	0.816427604291998	chr4:86016478:-	0.00105505484247379	TUTR	1	chr4:86103186-86103244:-	chr4:86015928:-;chr4:86016478:-	FALSE	MAPK10
AP1G1:SE04	0.575325444841244	chr16:71729000:-	0.96484593837535	chr16:71731880:-	0.0154944086079549	TUTR	1	chr16:71806686-71806728:-	chr16:71729000:-;chr16:71731880:-	FALSE	AP1G1
CSDE1:SE09	0.575401078998142	chr1:114717977:-	0.478220871856527	chr1:114717292:-	0.148537918970482	TUTR	1	chr1:114756777-114756888:-	chr1:114716916:-;chr1:114717292:-;chr1:114717977:-	FALSE	CSDE1
PAX6:SE04	0.575869524193142	chr11:31789201:-	0.144429708222812	chr11:31789026:-	0.138895187347656	TUTR	1	chr11:31801871-31801912:-	chr11:31789026:-;chr11:31789201:-	FALSE	PAX6
TADA2A:SE01	0.57606560312183	chr17:37478267:+	0.194026498989445	chr17:37477433:+	0.0883254958086282	TUTR	1	chr17:37426950-37427009:+	chr17:37477433:+;chr17:37478267:+	FALSE	TADA2A
TMX3:SE07	0.576317997979011	chr18:68673688:-	0.120911674022127	chr18:68676253:-	0.0480706344015696	TUTR	1	chr18:68700405-68700485:-	chr18:68673688:-;chr18:68674732:-;chr18:68676253:-	FALSE	TMX3
SETD3:SE07	0.576474855530236	chr14:99409804:-	0.694444444444445	chr14:99398044:-	0.00284668038249031	ALE	1	chr14:99465703-99465813:-	chr14:99397748:-;chr14:99398044:-;chr14:99409804:-	FALSE	SETD3
RBM34:SE01	0.576622252113303	chr1:235131183:-	0.651904761904762	chr1:235131649:-	0.00233858789605663	TUTR	1	chr1:235152706-235152765:-	chr1:235131183:-;chr1:235131649:-	FALSE	RBM34
NSA2:SE02	0.576762750948429	chr5:74776912:+	0.470372200263505	chr5:74772493:+	0.014312131767944	ALE	1	chr5:74769214-74769364:+	chr5:74772493:+;chr5:74776804:+;chr5:74776912:+	FALSE	NSA2
PSMA3-AS1:SE02	0.576815207708471	chr14:58265365:-	0.444238900634249	chr14:58265458:-	0.216054013503376	ALE	1	chr14:58288718-58288813:-	chr14:58265365:-;chr14:58265458:-;chr14:58273932:-	FALSE	PSMA3-AS1
CAB39L:SE02	0.576875852697523	chr13:49309798:-	0.188125093297507	chr13:49308650:-	0.0825695956008707	TUTR	1	chr13:49339677-49339742:-	chr13:49308650:-;chr13:49309798:-;chr13:49310620:-	FALSE	CAB39L
SLC15A2:SE14	0.576939214089859	chr3:121942824:+	0.533333333333333	chr3:121941608:+	0.212280701754386	TUTR	1	chr3:121940384-121940488:+	chr3:121941238:+;chr3:121941608:+;chr3:121941876:+;chr3:121942824:+	FALSE	SLC15A2
MEF2A:SE01	0.577151190469508	chr15:99716406:+	0.191705926109596	chr15:99716341:+	0.19155465199713	TUTR	1	chr15:99598430-99598511:+	chr15:99690561:+;chr15:99716341:+;chr15:99716406:+	FALSE	MEF2A
NEMF:SE14	0.577332529975333	chr14:49783814:-	0.573218066337332	chr14:49828696:-	0.000959611937150727	ALE	1	chr14:49838139-49838206:-	chr14:49783814:-;chr14:49784206:-;chr14:49828696:-	FALSE	NEMF
NEMF:SE18	0.577332529975333	chr14:49783814:-	0.573218066337332	chr14:49828696:-	0.000959611937150727	ALE	1	chr14:49851807-49851875:-	chr14:49783814:-;chr14:49784206:-;chr14:49828696:-	FALSE	NEMF
PEX3:SE08	0.577472885441048	chr6:143489733:+	0.577948402948403	chr6:143489369:+	0.0055530940776843	TUTR	1	chr6:143479076-143479198:+	chr6:143489369:+;chr6:143489733:+;chr6:143490008:+	FALSE	PEX3
CNOT4:SE07	0.577756265363054	chr7:135387706:-	2.39239106392391	chr7:135361795:-	0.00467595979089612	ALE	1	chr7:135509071-135509157:-	chr7:135361795:-;chr7:135387706:-	FALSE	CNOT4
ARRDC3:SE01	0.577787963645148	chr5:91369626:-	0.0816993464052287	chr5:91368727:-	0.0558595531235752	TUTR	1	chr5:91376621-91376768:-	chr5:91368727:-;chr5:91369626:-	FALSE	ARRDC3
STT3A:SE03	0.578121593838557	chr11:125621329:+	0.698132757454791	chr11:125621014:+	0.00822738846708009	TUTR	1	chr11:125595881-125596003:+	chr11:125621014:+;chr11:125621329:+	FALSE	STT3A
ELP2:SE02	0.578528108671724	chr18:36176069:+	0.765186529542246	chr18:36175866:+	0.15303601532567	TUTR	1	chr18:36138795-36138872:+	chr18:36174650:+;chr18:36175312:+;chr18:36175866:+;chr18:36176069:+;chr18:36177931:+	FALSE	ELP2
MTRF1L:SE01	0.578687219373088	chr6:152987977:-	0.301757334814426	chr6:152987368:-	0.247771639042357	TUTR	1	chr6:152991185-152991321:-	chr6:152987368:-;chr6:152987977:-;chr6:152989645:-;chr6:152989996:-	FALSE	MTRF1L
PFDN4:SE01	0.578764413129475	chr20:54219484:+	1.51112023353403	chr20:54219410:+	0.205481686179752	TUTR	1	chr20:54208835-54208915:+	chr20:54219203:+;chr20:54219410:+;chr20:54219484:+;chr20:54219600:+;chr20:54219966:+	FALSE	PFDN4
C9orf78:SE01	0.579221160773492	chr9:129827290:-	0.25918689733774	chr9:129827582:-	0.00239335926522234	TUTR	1	chr9:129831896-129831973:-	chr9:129827290:-;chr9:129827582:-;chr9:129827778:-	FALSE	C9orf78
MTF2:SE07	0.579303029687344	chr1:93139057:+	0.299322493224932	chr1:93137566:+	0.0638513122904384	TUTR	1	chr1:93129278-93129448:+	chr1:93137566:+;chr1:93139057:+	FALSE	MTF2
PBXIP1:SE01	0.57971388202551	chr1:154944441:-	2.135212005902	chr1:154944080:-	0.00117605167606175	TUTR	1	chr1:154945572-154946803:-	chr1:154944080:-;chr1:154944441:-	FALSE	PBXIP1
NPLOC4:SE09	0.579889376428738	chr17:81556887:-	0.208957274350872	chr17:81558619:-	0.0193108526738102	TUTR	1	chr17:81606691-81606814:-	chr17:81556887:-;chr17:81558619:-	FALSE	NPLOC4
NRXN1:SE07	0.580000002538011	chr2:49920348:-	0.433359013867489	chr2:49918863:-	0.0525863116662148	TUTR	1	chr2:50054955-50055044:-	chr2:49918863:-;chr2:49920348:-	FALSE	NRXN1
TCOF1:SE05	0.580057142074679	chr5:150384253:+	0.170383480825959	chr5:150400288:+	0.12004399780011	ALE	1	chr5:150376423-150376620:+	chr5:150384253:+;chr5:150396842:+;chr5:150400288:+	FALSE	TCOF1
TCOF1:SE06	0.580057142074679	chr5:150384253:+	0.170383480825959	chr5:150400288:+	0.12004399780011	ALE	1	chr5:150378905-150379042:+	chr5:150384253:+;chr5:150396842:+;chr5:150400288:+	FALSE	TCOF1
ICA1:SE01	0.580275287067152	chr7:8113775:-	0.399146841355735	chr7:8113184:-	0.00275419275324577	TUTR	1	chr7:8115496-8115597:-	chr7:8113184:-;chr7:8113775:-	FALSE	ICA1
SFPQ:SE08	0.580869563358999	chr1:35183600:-	0.476193214491087	chr1:35184120:-	0.0117551286225985	TUTR	1	chr1:35191341-35191529:-	chr1:35176380:-;chr1:35183600:-;chr1:35184120:-	FALSE	SFPQ
TMEM59:SE01	0.581068063874823	chr1:54031676:-	0.43307487889018	chr1:54032015:-	0.000546324027203378	TUTR	1	chr1:54036610-54036718:-	chr1:54031676:-;chr1:54032015:-	FALSE	TMEM59
NR2F1-AS1:SE09	0.581317935078144	chr5:93411018:-	0.237436474830275	chr5:93409356:-	0.134237708855704	ALE	1	chr5:93544795-93544915:-	chr5:93409356:-;chr5:93409820:-;chr5:93411018:-	FALSE	NR2F1-AS1
SLC13A3:SE03	0.581737800023122	chr20:46558427:-	0.41025641025641	chr20:46557828:-	0.076923076923077	TUTR	1	chr20:46588059-46588163:-	chr20:46557828:-;chr20:46558427:-	FALSE	SLC13A3
LSS:SE04	0.581948145128893	chr21:46189131:-	0.55527289546716	chr21:46188448:-	0.0155368328415385	TUTR	1	chr21:46208251-46208301:-	chr21:46188448:-;chr21:46189131:-	FALSE	LSS
TM9SF3:SE07	0.581991982891236	chr10:96520985:-	0.962317126447805	chr10:96520673:-	0.0014710674297829	TUTR	1	chr10:96565304-96565426:-	chr10:96518110:-;chr10:96520673:-;chr10:96520985:-;chr10:96521444:-	FALSE	TM9SF3
SMARCA4:SE06	0.581999002839141	chr19:11062273:+	0.568986037856681	chr19:10996376:+	0.00666371234397217	ALE	1	chr19:10986905-10987003:+	chr19:10996376:+;chr19:11062273:+	FALSE	SMARCA4
CCNL2:SE04	0.58210173880519	chr1:1385711:-	0.741432362979316	chr1:1386502:-	0.0464132392631759	TUTR	1	chr1:1388626-1388743:-	chr1:1385711:-;chr1:1386502:-;chr1:1386705:-	FALSE	CCNL2
