SE_id	p_value	dominant1_pas_id	dominant1_contrib_value	dominant2_pas_id	dominant2_contrib_value	annotation	FDR	exon	pas_id	sig	gene_id
ZNF431:SE01	0.364821717168824	chr19:21196053:+	2.81531531531531	chr19:21188280:+	0.0654724491933795	TUTR	0.83080062227034	chr19:21143551-21143643:+	chr19:21184797:+;chr19:21185961:+;chr19:21188280:+;chr19:21192178:+;chr19:21196053:+	FALSE	ZNF431
ACE:SE01	0.364904771812137	chr17:63497620:+	0.9	chr17:63498373:+	0.0235602094240838	TUTR	0.830895222732641	chr17:63477931-63478098:+	chr17:63497620:+;chr17:63498373:+	FALSE	ACE
EIF2S1:SE01	0.365033059730536	chr14:67386516:+	0.874625798689611	chr14:67383860:+	0.00181824336717741	TUTR	0.8309880935612	chr14:67376439-67376590:+	chr14:67383860:+;chr14:67384962:+;chr14:67386516:+	FALSE	EIF2S1
RIOK1:SE05	0.365063206514135	chr6:7417900:+	2.41479182982494	chr6:7417382:+	0.000294346834420695	ALE	0.8309880935612	chr6:7414238-7414390:+	chr6:7417382:+;chr6:7417701:+;chr6:7417900:+;chr6:7418037:+	FALSE	RIOK1
ORC2:SE04	0.365070112749619	chr2:200910880:-	1.39109880273022	chr2:200910480:-	0.538806924545438	TUTR	0.8309880935612	chr2:200937906-200937966:-	chr2:200908973:-;chr2:200910171:-;chr2:200910480:-;chr2:200910880:-	FALSE	ORC2
ZNF438:SE06	0.365175610414878	chr10:30844632:-	0.193836377629436	chr10:30844781:-	0.139215576659763	TUTR	0.831133709626312	chr10:30941575-30941651:-	chr10:30844632:-;chr10:30844781:-	FALSE	ZNF438
FAM168A:SE03	0.365231044428998	chr11:73401080:-	0.319822812846069	chr11:73404085:-	0.119391261659303	TUTR	0.831165361483388	chr11:73419874-73419999:-	chr11:73401080:-;chr11:73404085:-	FALSE	FAM168A
CUTC:SE03	0.365317470126782	chr10:99755897:+	4.51444622792937	chr10:99756134:+	0.00437931313684954	TUTR	0.831236953061026	chr10:99747257-99747390:+	chr10:99755897:+;chr10:99756134:+	FALSE	CUTC
ST18:SE23	0.365358289781266	chr8:52110838:-	0.322729735760048	chr8:52133074:-	0.0944867215406119	ALE	0.831236953061026	chr8:52225089-52225129:-	chr8:52110838:-;chr8:52113031:-;chr8:52133074:-	FALSE	ST18
HPS5:SE09	0.365452216878273	chr11:18278676:-	0.826398852223817	chr11:18278849:-	0.211069418386492	TUTR	0.831236953061026	chr11:18306135-18306347:-	chr11:18278676:-;chr11:18278765:-;chr11:18278849:-	FALSE	HPS5
RTN3:SE06	0.365454881687906	chr11:63759888:+	0.0583092615948643	chr11:63759054:+	0.035747376726222	TUTR	0.831236953061026	chr11:63756112-63756170:+	chr11:63759054:+;chr11:63759888:+	FALSE	RTN3
FBXW8:SE03	0.365470156729304	chr12:117031148:+	1.20814017443231	chr12:117029031:+	0.174301354076635	TUTR	0.831236953061026	chr12:116949618-116949706:+	chr12:117029031:+;chr12:117029414:+;chr12:117029941:+;chr12:117031148:+	FALSE	FBXW8
FLOT1:SE03	0.365663536814615	chr6:30727729:-	1.04490589012602	chr6:30727830:-	0.0027688434492898	TUTR	0.83158228489314	chr6:30741190-30741333:-	chr6:30727729:-;chr6:30727830:-	FALSE	FLOT1
ZNF331:SE08	0.365746812719722	chr19:53580267:+	1	chr19:53578081:+	0.00366312676435001	TUTR	0.831677170709524	chr19:53569304-53569385:+	chr19:53578081:+;chr19:53579579:+;chr19:53580267:+	FALSE	ZNF331
ZNF638:SE11	0.36579856275392	chr2:71435056:+	0.406539338100278	chr2:71426617:+	0.0289537725529294	ALE	0.831697170930334	chr2:71388623-71388723:+	chr2:71426617:+;chr2:71435056:+	FALSE	ZNF638
ATP2B3:SE14	0.365838715606828	chrX:153568201:+	0.203652082575849	chrX:153567279:+	0.135930047694754	ALE	0.831697170930334	chrX:153556331-153556418:+	chrX:153567279:+;chrX:153568201:+;chrX:153582928:+	FALSE	ATP2B3
STAM2:SE06	0.365885858122397	chr2:152118597:-	0.387327188940092	chr2:152120445:-	0.0266233766233764	TUTR	0.831709875107301	chr2:152147162-152147308:-	chr2:152118597:-;chr2:152120445:-	FALSE	STAM2
SMC6:SE17	0.365965094280153	chr2:17700308:-	2.67391874180865	chr2:17696322:-	0.681661600810537	ALE	0.831795521464598	chr2:17738221-17738326:-	chr2:17665125:-;chr2:17696322:-;chr2:17696385:-;chr2:17700308:-;chr2:17703135:-;chr2:17717141:-	FALSE	SMC6
HSPH1:SE01	0.366020416009949	chr13:31136625:-	0.264523665138027	chr13:31140273:-	0.00989445156596266	ALE	0.831826799868189	chr13:31143792-31143923:-	chr13:31136625:-;chr13:31140273:-	FALSE	HSPH1
ABCE1:SE01	0.366139161761729	chr4:145128050:+	2.40912862092535	chr4:145129160:+	0.000129114463270124	TUTR	0.831875347430142	chr4:145105605-145105690:+	chr4:145128050:+;chr4:145128965:+;chr4:145129160:+;chr4:145129522:+	FALSE	ABCE1
FRMD4B:SE07	0.36618635136813	chr3:69170264:-	0.330761637909482	chr3:69169995:-	0.00817971057846912	TUTR	0.831875347430142	chr3:69195022-69195141:-	chr3:69169995:-;chr3:69170264:-;chr3:69170806:-	FALSE	FRMD4B
PCF11:SE01	0.366212833846647	chr11:83185206:+	1.72188405797101	chr11:83185794:+	0.0216571028589346	TUTR	0.831875347430142	chr11:83161327-83161452:+	chr11:83185206:+;chr11:83185794:+	FALSE	PCF11
NFX1:SE19	0.366236302850671	chr9:33371157:+	0.457539412131119	chr9:33370176:+	0.00693590729157051	TUTR	0.831875347430142	chr9:33367515-33367619:+	chr9:33370176:+;chr9:33371157:+	FALSE	NFX1
CFLAR:SE03	0.366249590884557	chr2:201167526:+	0.772245762711864	chr2:201164115:+	0.0788906009244993	TUTR	0.831875347430142	chr2:201145378-201145432:+	chr2:201164115:+;chr2:201167526:+;chr2:201167554:+	FALSE	CFLAR
KDM4A:SE03	0.366382651035037	chr1:43705471:+	0.318979266347687	chr1:43704483:+	0.00363917572669811	TUTR	0.832078125998476	chr1:43671505-43671875:+	chr1:43704483:+;chr1:43705471:+	FALSE	KDM4A
FAM13A:SE02	0.366422013617315	chr4:88726476:-	0.604007277891187	chr4:88726357:-	0.186626401461966	TUTR	0.832078125998476	chr4:88781165-88781351:-	chr4:88726357:-;chr4:88726476:-;chr4:88727059:-	FALSE	FAM13A
CEP162:SE19	0.366720728911777	chr6:84171663:-	1.18047752808989	chr6:84174824:-	0.00727286886770797	ALE	0.832538274850292	chr6:84226337-84226452:-	chr6:84124254:-;chr6:84171663:-;chr6:84174824:-;chr6:84183284:-	FALSE	CEP162
KCNK2:SE02	0.36672246056967	chr1:215237090:+	0.19109869677517	chr1:215236247:+	0.079485224183839	TUTR	0.832538274850292	chr1:215124633-215124750:+	chr1:215236247:+;chr1:215237090:+	FALSE	KCNK2
FRMD4B:SE16	0.366749436390458	chr3:69170806:-	4.52508936144432	chr3:69170264:-	0.000842775397611116	TUTR	0.832538274850292	chr3:69432634-69432761:-	chr3:69169995:-;chr3:69170264:-;chr3:69170806:-	FALSE	FRMD4B
NAA15:SE10	0.366848785829794	chr4:139389321:+	4.52570510817934	chr4:139370313:+	0.000612519027490388	ALE	0.83261610879043	chr4:139361724-139361937:+	chr4:139370313:+;chr4:139389321:+	FALSE	NAA15
SNRNP200:SE06	0.366906521409166	chr2:96274338:-	1.17569728252374	chr2:96274734:-	0.00242789583529266	TUTR	0.83261610879043	chr2:96283535-96283713:-	chr2:96274338:-;chr2:96274734:-	FALSE	SNRNP200
SRBD1:SE13	0.366908522584641	chr2:45388680:-	0.433580716553416	chr2:45388777:-	0.0115569370031869	TUTR	0.83261610879043	chr2:45581693-45581810:-	chr2:45388680:-;chr2:45388777:-	FALSE	SRBD1
USP54:SE09	0.366980204435693	chr10:73498268:-	1.16714372452077	chr10:73497538:-	0.0190229530816166	TUTR	0.832684365920008	chr10:73541904-73541969:-	chr10:73497538:-;chr10:73498268:-	FALSE	USP54
EPN2:SE08	0.3671912636684	chr17:19336715:+	0.181597566356475	chr17:19335468:+	0.0135995971380234	TUTR	0.832939684002745	chr17:19312052-19312144:+	chr17:19335468:+;chr17:19336715:+	FALSE	EPN2
PPP2R5E:SE05	0.367209873752463	chr14:63374734:-	0.79993182227879	chr14:63374685:-	0.00189509691457216	TUTR	0.832939684002745	chr14:63393820-63393928:-	chr14:63374685:-;chr14:63374734:-	FALSE	PPP2R5E
DOCK7:SE34	0.367217575400461	chr1:62455011:-	0.687836199007492	chr1:62584105:-	0.0085313016931162	ALE	0.832939684002745	chr1:62636537-62636603:-	chr1:62455011:-;chr1:62584105:-	FALSE	DOCK7
PMS1:SE05	0.367336427453701	chr2:189877629:+	0.202748637450294	chr2:189877512:+	0.0165823124028284	TUTR	0.833114855012558	chr2:189852655-189852777:+	chr2:189877512:+;chr2:189877629:+	FALSE	PMS1
MAP7D2:SE06	0.367609297242686	chrX:20007108:-	0.716201604464597	chrX:20007308:-	0.0131268081002893	TUTR	0.833561722526159	chrX:20042502-20042629:-	chrX:20007108:-;chrX:20007308:-;chrX:20016121:-	FALSE	MAP7D2
PECAM1:SE02	0.367616753671666	chr17:64322503:-	0.167223028382768	chr17:64323461:-	0.0672378773375669	TUTR	0.833561722526159	chr17:64341634-64341690:-	chr17:64322503:-;chr17:64322714:-;chr17:64323461:-	FALSE	PECAM1
CSE1L:SE11	0.367726838127704	chr20:49096949:+	0.478816292631351	chr20:49096885:+	0.474670059993908	TUTR	0.833716885492296	chr20:49075318-49075520:+	chr20:49096588:+;chr20:49096885:+;chr20:49096949:+	FALSE	CSE1L
RPS6KA5:SE07	0.368055121843014	chr14:90940510:-	2.60357142857143	chr14:90917410:-	0.0033126293995859	ALE	0.834272170293084	chr14:90947435-90947550:-	chr14:90872240:-;chr14:90917340:-;chr14:90917410:-;chr14:90940510:-	FALSE	RPS6KA5
RPS6KA5:SE08	0.368055121843014	chr14:90917410:-	2.60357142857143	chr14:90940510:-	0.0033126293995859	ALE	0.834272170293084	chr14:90978306-90978524:-	chr14:90872240:-;chr14:90917340:-;chr14:90917410:-;chr14:90940510:-	FALSE	RPS6KA5
IAH1:SE01	0.368151830197668	chr2:9488467:+	1.00049093164254	chr2:9488622:+	0.0685449531111255	TUTR	0.834396883864379	chr2:9475987-9476039:+	chr2:9488467:+;chr2:9488622:+;chr2:9489029:+	FALSE	IAH1
PAICS:SE01	0.368433916934617	chr4:56459664:+	2.07623705231756	chr4:56461361:+	0.000374474494901325	TUTR	0.834941672038764	chr4:56446357-56446377:+	chr4:56459664:+;chr4:56461361:+	FALSE	PAICS
GIN1:SE01	0.368496011023664	chr5:103086000:-	0.432546763805026	chr5:103086816:-	0.186713836477987	TUTR	0.834987847915615	chr5:103096541-103096826:-	chr5:103086000:-;chr5:103086816:-;chr5:103087816:-	FALSE	GIN1
ACTN4:SE07	0.368550548757535	chr19:38730525:+	0.536209436712042	chr19:38730185:+	0.0600407504031565	TUTR	0.83501689307019	chr19:38711276-38711361:+	chr19:38730185:+;chr19:38730525:+	FALSE	ACTN4
GIT2:SE02	0.368826446958568	chr12:109929792:-	0.245766781782862	chr12:109932615:-	0.0129016610112297	TUTR	0.835303063846016	chr12:109938380-109938568:-	chr12:109929792:-;chr12:109932615:-	FALSE	GIT2
STIM2:SE03	0.368838923719387	chr4:27024185:+	1.41003671970624	chr4:27023961:+	0.0544526375496312	TUTR	0.835303063846016	chr4:26957612-26957726:+	chr4:27023961:+;chr4:27024185:+	FALSE	STIM2
STIM2:SE04	0.368838923719387	chr4:27024185:+	1.41003671970624	chr4:27023961:+	0.0544526375496312	TUTR	0.835303063846016	chr4:26999232-26999347:+	chr4:27023961:+;chr4:27024185:+	FALSE	STIM2
ZDHHC9:SE01	0.368906179518913	chrX:129804936:-	0.325038402457757	chrX:129803312:-	0.258172043010753	TUTR	0.835303063846016	chrX:129810905-129811001:-	chrX:129803312:-;chrX:129804936:-;chrX:129805492:-	FALSE	ZDHHC9
ZDHHC9:SE03	0.368906179518913	chrX:129804936:-	0.325038402457757	chrX:129803312:-	0.258172043010753	TUTR	0.835303063846016	chrX:129813677-129813725:-	chrX:129803312:-;chrX:129804936:-;chrX:129805492:-	FALSE	ZDHHC9
VPS53:SE02	0.368927258775857	chr17:511495:-	1.41061224489796	chr17:515060:-	0.0289693095200843	TUTR	0.835303063846016	chr17:519826-519930:-	chr17:511495:-;chr17:515060:-	FALSE	VPS53
CCNT1:SE01	0.369055644568311	chr12:48692591:-	1.04150464919696	chr12:48688458:-	0.132581453634085	TUTR	0.835477299858379	chr12:48695999-48696162:-	chr12:48688458:-;chr12:48692591:-;chr12:48693022:-	FALSE	CCNT1
MICOS10:SE02	0.369126370139969	chr1:19629820:+	0.629778938602468	chr1:19626623:+	0.0109202625564969	TUTR	0.835477299858379	chr1:19617258-19617336:+	chr1:19626623:+;chr1:19629820:+	FALSE	MICOS10
KITLG:SE01	0.369151442514921	chr12:88492789:-	0.65028106404497	chr12:88494478:-	0.239644384042584	TUTR	0.835477299858379	chr12:88515534-88515617:-	chr12:88492789:-;chr12:88492932:-;chr12:88494478:-;chr12:88494968:-	FALSE	KITLG
LHPP:SE02	0.369171183609668	chr10:124614141:+	0.219330987895291	chr10:124511326:+	0.0968433577693372	ALE	0.835477299858379	chr10:124496961-124497024:+	chr10:124511326:+;chr10:124614141:+	FALSE	LHPP
PHRF1:SE06	0.36929164458901	chr11:612107:+	0.625925925925926	chr11:612167:+	0.0333333333333332	TUTR	0.835481136424301	chr11:598373-598502:+	chr11:608790:+;chr11:612107:+;chr11:612167:+	FALSE	PHRF1
USP4:SE14	0.369299185154233	chr3:49278124:-	0.983078903618862	chr3:49277829:-	0.00757389584538587	TUTR	0.835481136424301	chr3:49310620-49310737:-	chr3:49277560:-;chr3:49277829:-;chr3:49278124:-	FALSE	USP4
CUL4A:SE11	0.369557109037175	chr13:113265075:+	0.755458934647231	chr13:113264543:+	0.0123996535366269	TUTR	0.835481136424301	chr13:113245956-113246063:+	chr13:113264543:+;chr13:113264876:+;chr13:113265075:+	FALSE	CUL4A
CHMP3:SE01	0.369613495210589	chr2:86505444:-	1.44664371772806	chr2:86503432:-	0.132054533925174	TUTR	0.835481136424301	chr2:86542252-86542312:-	chr2:86503432:-;chr2:86503504:-;chr2:86505444:-;chr2:86505603:-	FALSE	CHMP3
GATD1:SE01	0.369616338804977	chr11:767222:-	0.183948233849536	chr11:769778:-	0.143237465706423	TUTR	0.835481136424301	chr11:775066-775142:-	chr11:767222:-;chr11:767849:-;chr11:769778:-	FALSE	GATD1
METTL4:SE02	0.369741852060257	chr18:2537530:-	0.441129018339329	chr18:2538135:-	0.0508901455899523	TUTR	0.835481136424301	chr18:2544653-2544759:-	chr18:2537530:-;chr18:2538135:-	FALSE	METTL4
ITPR1:SE03	0.369840762863818	chr3:4683793:+	1.304698457223	chr3:4712007:+	0.00537505972288582	ALE	0.835481136424301	chr3:4642093-4642251:+	chr3:4683793:+;chr3:4712007:+;chr3:4766670:+	FALSE	ITPR1
ITPR1:SE04	0.369840762863818	chr3:4683793:+	1.304698457223	chr3:4712007:+	0.00537505972288582	ALE	0.835481136424301	chr3:4644136-4644234:+	chr3:4683793:+;chr3:4712007:+;chr3:4766670:+	FALSE	ITPR1
ITPR1:SE05	0.369840762863818	chr3:4683793:+	1.304698457223	chr3:4712007:+	0.00537505972288582	ALE	0.835481136424301	chr3:4652123-4652218:+	chr3:4683793:+;chr3:4712007:+;chr3:4766670:+	FALSE	ITPR1
ITPR1:SE07	0.369840762863818	chr3:4683793:+	1.304698457223	chr3:4712007:+	0.00537505972288582	ALE	0.835481136424301	chr3:4658124-4658278:+	chr3:4683793:+;chr3:4712007:+;chr3:4766670:+	FALSE	ITPR1
ITPR1:SE08	0.369840762863818	chr3:4683793:+	1.304698457223	chr3:4712007:+	0.00537505972288582	ALE	0.835481136424301	chr3:4660988-4661087:+	chr3:4683793:+;chr3:4712007:+;chr3:4766670:+	FALSE	ITPR1
ITPR1:SE09	0.369840762863818	chr3:4683793:+	1.304698457223	chr3:4712007:+	0.00537505972288582	ALE	0.835481136424301	chr3:4662082-4662242:+	chr3:4683793:+;chr3:4712007:+;chr3:4766670:+	FALSE	ITPR1
ITPR1:SE10	0.369840762863818	chr3:4683793:+	1.304698457223	chr3:4712007:+	0.00537505972288582	ALE	0.835481136424301	chr3:4663065-4663206:+	chr3:4683793:+;chr3:4712007:+;chr3:4766670:+	FALSE	ITPR1
ITPR1:SE11	0.369840762863818	chr3:4683793:+	1.304698457223	chr3:4712007:+	0.00537505972288582	ALE	0.835481136424301	chr3:4665138-4665296:+	chr3:4683793:+;chr3:4712007:+;chr3:4766670:+	FALSE	ITPR1
ITPR1:SE12	0.369840762863818	chr3:4683793:+	1.304698457223	chr3:4712007:+	0.00537505972288582	ALE	0.835481136424301	chr3:4667377-4667549:+	chr3:4683793:+;chr3:4712007:+;chr3:4766670:+	FALSE	ITPR1
ITPR1:SE13	0.369840762863818	chr3:4683793:+	1.304698457223	chr3:4712007:+	0.00537505972288582	ALE	0.835481136424301	chr3:4669654-4669773:+	chr3:4683793:+;chr3:4712007:+;chr3:4766670:+	FALSE	ITPR1
GIT2:SE01	0.369927726327477	chr12:109932615:-	1.10560368612736	chr12:109929792:-	0.00473740469051241	TUTR	0.835583279815421	chr12:109934022-109934085:-	chr12:109929792:-;chr12:109932615:-	FALSE	GIT2
IL33:SE03	0.370149360893252	chr9:6257931:+	0.592008088623176	chr9:6257983:+	0.101317122593718	TUTR	0.835989557467663	chr9:6251140-6251265:+	chr9:6257842:+;chr9:6257931:+;chr9:6257983:+	FALSE	IL33
FRMD6:SE05	0.370265514659228	chr14:51730441:+	1.44642857142857	chr14:51730727:+	0.0129310344827586	TUTR	0.836123749759018	chr14:51702512-51702588:+	chr14:51730441:+;chr14:51730727:+	FALSE	FRMD6
XPO7:SE14	0.37030990623853	chr8:22006585:+	0.122786371011467	chr8:22005478:+	0.0245634392722864	TUTR	0.836123749759018	chr8:21995492-21995599:+	chr8:22005478:+;chr8:22006585:+	FALSE	XPO7
CEP89:SE03	0.370372301898952	chr19:32875925:-	1.17308080102998	chr19:32915338:-	0.00278514588859412	ALE	0.836123749759018	chr19:32953615-32953801:-	chr19:32875925:-;chr19:32879009:-;chr19:32915338:-	FALSE	CEP89
GPN3:SE02	0.370405818093563	chr12:110452550:-	0.332417582417582	chr12:110452900:-	0.049425890307163	TUTR	0.836123749759018	chr12:110457510-110457634:-	chr12:110452486:-;chr12:110452550:-;chr12:110452900:-	FALSE	GPN3
ZDHHC9:SE04	0.370490261346022	chrX:129803312:-	1.11845878136201	chrX:129804936:-	0.0207373271889401	TUTR	0.836123749759018	chrX:129828981-129829141:-	chrX:129803312:-;chrX:129804936:-;chrX:129805492:-	FALSE	ZDHHC9
MTF2:SE08	0.370495989901173	chr1:93139076:+	0.528216164514586	chr1:93137566:+	0.0418894830659537	TUTR	0.836123749759018	chr1:93133928-93133980:+	chr1:93137566:+;chr1:93139076:+	FALSE	MTF2
XPO4:SE20	0.370532318376528	chr13:20779131:-	0.229125615763547	chr13:20783701:-	0.199090422685928	TUTR	0.836123749759018	chr13:20862969-20863123:-	chr13:20779131:-;chr13:20783701:-	FALSE	XPO4
ZNF135:SE01	0.370572548945993	chr19:58069159:+	1.14770797962649	chr19:58069062:+	0.0213687371582107	TUTR	0.836123749759018	chr19:58063446-58063541:+	chr19:58069062:+;chr19:58069159:+	FALSE	ZNF135
FAM13A:SE06	0.370633115143289	chr4:88726476:-	1.29300699300699	chr4:88726357:-	0.00600961538461534	TUTR	0.836123749759018	chr4:88851020-88851183:-	chr4:88726357:-;chr4:88726476:-;chr4:88727059:-	FALSE	FAM13A
BFAR:SE01	0.370698801024057	chr16:14669008:+	0.338735444560687	chr16:14668891:+	0.335024287677566	TUTR	0.836123749759018	chr16:14648388-14648592:+	chr16:14668696:+;chr16:14668891:+;chr16:14669008:+;chr16:14669232:+	FALSE	BFAR
ECE1:SE01	0.370782593991109	chr1:21218592:-	1.06156033257227	chr1:21219533:-	0.00396204775310177	TUTR	0.836123749759018	chr1:21225250-21225440:-	chr1:21217251:-;chr1:21218592:-;chr1:21219533:-	FALSE	ECE1
WDFY1:SE01	0.37082550060169	chr2:223875348:-	0.260359790985788	chr2:223877360:-	0.0191640985309316	TUTR	0.836123749759018	chr2:223905947-223906001:-	chr2:223875348:-;chr2:223877360:-	FALSE	WDFY1
ZNF426:SE03	0.370907251152746	chr19:9523223:-	0.824926866944936	chr19:9527986:-	0.0204416932843854	TUTR	0.836123749759018	chr19:9535188-9535279:-	chr19:9523223:-;chr19:9527986:-	FALSE	ZNF426
CDK7:SE02	0.37097616724959	chr5:69277305:+	0.18598626340523	chr5:69277414:+	0.0573290991141567	TUTR	0.836123749759018	chr5:69252418-69252451:+	chr5:69277305:+;chr5:69277414:+	FALSE	CDK7
RIMBP2:SE08	0.371023690839902	chr12:130396133:-	0.369829239338873	chr12:130431647:-	0.0354029566046734	ALE	0.836123749759018	chr12:130470693-130470743:-	chr12:130396133:-;chr12:130396860:-;chr12:130431647:-	FALSE	RIMBP2
SETD3:SE02	0.371088915219577	chr14:99398044:-	4.46537674037674	chr14:99397748:-	0.000694032994611656	TUTR	0.836123749759018	chr14:99404225-99404310:-	chr14:99397748:-;chr14:99398044:-	FALSE	SETD3
SETD3:SE03	0.371088915219577	chr14:99398044:-	4.46537674037674	chr14:99397748:-	0.000694032994611656	TUTR	0.836123749759018	chr14:99405205-99405371:-	chr14:99397748:-;chr14:99398044:-	FALSE	SETD3
SETD3:SE04	0.371088915219577	chr14:99398044:-	4.46537674037674	chr14:99397748:-	0.000694032994611656	TUTR	0.836123749759018	chr14:99406516-99406590:-	chr14:99397748:-;chr14:99398044:-	FALSE	SETD3
SPATS2:SE07	0.371103811081249	chr12:49527417:+	0.344516523722411	chr12:49526364:+	0.0446749506254114	TUTR	0.836123749759018	chr12:49512862-49512905:+	chr12:49526364:+;chr12:49527077:+;chr12:49527417:+	FALSE	SPATS2
DYNC1LI1:SE02	0.371175425825488	chr3:32525974:-	0.224306064306064	chr3:32526753:-	0.00472934472934484	TUTR	0.836123749759018	chr3:32534511-32534646:-	chr3:32525974:-;chr3:32526753:-	FALSE	DYNC1LI1
MOK:SE05	0.371208841026837	chr14:102224500:-	0.101598843667479	chr14:102228839:-	0.0647967030994174	ALE	0.836123749759018	chr14:102251444-102251610:-	chr14:102224500:-;chr14:102228839:-	FALSE	MOK
SMARCA2:SE07	0.371224674623474	chr9:2193624:+	0.481645289694825	chr9:2161793:+	0.449122807017544	ALE	0.836123749759018	chr9:2058291-2058464:+	chr9:2161793:+;chr9:2193574:+;chr9:2193624:+	FALSE	SMARCA2
BIRC6:SE47	0.371235441882432	chr2:32618878:+	1.28406708595388	chr2:32618596:+	0.00870827285921632	TUTR	0.836123749759018	chr2:32595034-32595144:+	chr2:32618415:+;chr2:32618596:+;chr2:32618878:+	FALSE	BIRC6
RABGAP1:SE03	0.371235441882432	chr9:123104866:+	1.28406708595388	chr9:123023648:+	0.00798258345428155	ALE	0.836123749759018	chr9:122998597-122998766:+	chr9:123023648:+;chr9:123104800:+;chr9:123104866:+	FALSE	RABGAP1
TP53BP1:SE10	0.371253148344161	chr15:43407214:-	0.166828193602372	chr15:43456545:-	0.0181977809783748	ALE	0.836123749759018	chr15:43491669-43491753:-	chr15:43407214:-;chr15:43456545:-	FALSE	TP53BP1
SCAPER:SE06	0.3714492775651	chr15:76665670:-	2.26992848515988	chr15:76702949:-	0.28080921925537	ALE	0.836471342311598	chr15:76862416-76862533:-	chr15:76348196:-;chr15:76665670:-;chr15:76702949:-;chr15:76728627:-;chr15:76765032:-	FALSE	SCAPER
XRN1:SE29	0.371659821486104	chr3:142417095:-	1.27894736842105	chr3:142403937:-	0.64499484004128	ALE	0.836783453073493	chr3:142425222-142425332:-	chr3:142347253:-;chr3:142375888:-;chr3:142403937:-;chr3:142417095:-;chr3:142417986:-;chr3:142421023:-	FALSE	XRN1
PKNOX2:SE01	0.371671491272713	chr11:125433158:+	0.154492520640562	chr11:125433389:+	0.105760251750029	TUTR	0.836783453073493	chr11:125235045-125235115:+	chr11:125433158:+;chr11:125433389:+	FALSE	PKNOX2
C2orf27A:SE01	0.371754515219923	chr2:131722941:+	3.36823671497585	chr2:131698426:+	0.00490161423353368	ALE	0.836838800972556	chr2:131684709-131684819:+	chr2:131698426:+;chr2:131722779:+;chr2:131722941:+;chr2:131753248:+;chr2:131767400:+	FALSE	C2orf27A
NUDT9:SE04	0.371779696140293	chr4:87458344:+	0.449128386752681	chr4:87459455:+	0.0165393997558688	TUTR	0.836838800972556	chr4:87449142-87449253:+	chr4:87458344:+;chr4:87459455:+	FALSE	NUDT9
CLUAP1:SE02	0.372171237369634	chr16:3537688:+	1.31994528314325	chr16:3536580:+	0.0145829851000125	TUTR	0.837538742386551	chr16:3506331-3506415:+	chr16:3536580:+;chr16:3536828:+;chr16:3537688:+	FALSE	CLUAP1
AHI1:SE03	0.372174347978316	chr6:135283986:-	1.27003484320557	chr6:135285295:-	0.0103658536585366	TUTR	0.837538742386551	chr6:135318519-135318616:-	chr6:135283986:-;chr6:135285295:-;chr6:135301987:-	FALSE	AHI1
LSAMP:SE02	0.372348441281455	chr3:115807400:-	1.20470588235294	chr3:115805369:-	0.0837520525451561	TUTR	0.837772214359803	chr3:115816614-115816646:-	chr3:115805369:-;chr3:115807400:-;chr3:115810276:-	FALSE	LSAMP
SLC41A2:SE04	0.372403666807852	chr12:104802555:-	1.445	chr12:104804583:-	0.0116894977168949	TUTR	0.837772214359803	chr12:104866432-104866579:-	chr12:104802555:-;chr12:104804409:-;chr12:104804583:-	FALSE	SLC41A2
SLC41A2:SE06	0.372403666807852	chr12:104802555:-	1.445	chr12:104804583:-	0.0116894977168949	TUTR	0.837772214359803	chr12:104895274-104895345:-	chr12:104802555:-;chr12:104804409:-;chr12:104804583:-	FALSE	SLC41A2
CCPG1:SE04	0.372481220345929	chr15:55358842:-	1.90037809626913	chr15:55375211:-	0.00143032543067985	ALE	0.837852509015932	chr15:55389365-55389433:-	chr15:55355239:-;chr15:55355640:-;chr15:55358842:-;chr15:55375211:-	FALSE	CCPG1
UBA6:SE14	0.372790403518774	chr4:67617284:-	0.466161603976162	chr4:67617688:-	0.0313576168211215	TUTR	0.838282197040757	chr4:67646724-67646791:-	chr4:67616807:-;chr4:67617284:-;chr4:67617688:-	FALSE	UBA6
WWP1:SE03	0.372801509738972	chr8:86467952:+	1.86888888888889	chr8:86468259:+	0.0404530744336568	TUTR	0.838282197040757	chr8:86398342-86398479:+	chr8:86467480:+;chr8:86467760:+;chr8:86467952:+;chr8:86468259:+	FALSE	WWP1
WWP1:SE04	0.372801509738972	chr8:86467952:+	1.86888888888889	chr8:86468259:+	0.0404530744336568	TUTR	0.838282197040757	chr8:86398572-86398638:+	chr8:86467480:+;chr8:86467760:+;chr8:86467952:+;chr8:86468259:+	FALSE	WWP1
IFT22:SE01	0.37284248086922	chr7:101313850:-	1.27218940207662	chr7:101313500:-	0.667833266029524	TUTR	0.838282197040757	chr7:101318124-101318213:-	chr7:101310921:-;chr7:101313500:-;chr7:101313694:-;chr7:101313850:-;chr7:101314024:-;chr7:101314324:-;chr7:101314490:-	FALSE	IFT22
GTF3C1:SE04	0.372883257972604	chr16:27460613:-	0.24037615730837	chr16:27460660:-	0.0204601092961592	TUTR	0.838282197040757	chr16:27489602-27489743:-	chr16:27460613:-;chr16:27460660:-	FALSE	GTF3C1
