gene_id	bc01	bc02	bc05	bc06	iNGN_D12_rep1	iNGN_D12_rep2	iNGN_D12_rep3
PFDN4:chr20:54219151:54219961:u1	0.594037232889052	0.6150960353222	0.619202505026229	0.642091325970419	0.713890409958749	0.733969236277155	0.708811509663437
PFKFB2:chr1:207079020:207081024:u2	0.12	0.181818181818182	0.2	0.0588235294117647	0.318181818181818	0.105263157894737	0.0714285714285714
PFKFB3:chr10:6232902:6235544:u1	0.988372093023256	0.951612903225806	1	0.983847283406755	0.997267759562842	0.99749373433584	0.994134897360704
PFKM:chr12:48145709:48146404:u1	0.0107719928186715	0.00535714285714286	0.000807102502017756	0.0015748031496063	0.000954198473282443	0.00793650793650794	0.00265017667844523
PFN2:chr3:149964905:149966488:u1	0.994811424271875	0.996677351374381	0.999014890460529	0.998942070596183	0.998795917055475	0.999513589285095	0.99835544277776
PGAM1:chr10:97432525:97433444:u1	0.982372787518053	0.988583501862711	0.995291399207955	0.995606212582033	0.997631112506225	0.996354153069758	0.997959387066185
PGAM5:chr12:132720829:132722732:u2	0.744897959183674	0.757009345794392	0.75	0.692307692307692	0.954545454545455	0.771428571428571	0.708333333333333
PGAP1:chr2:196833004:196841233:u1	0.625	0.142857142857143	0.333333333333333	0.294117647058824	0.555555555555556	0.166666666666667	0.333333333333333
PGAP4:chr9:101473170:101475880:u1	0.0419844474353223	0.0401862554502884	0.0450941992193272	0.0487469422640509	0.063185544957445	0.110919468729618	0.0836858843326489
PGAP6:chr16:370789:371986:u1	0.264227642276423	0.172972972972973	0.0802139037433155	0.127659574468085	0.459459459459459	0.156862745098039	0.184210526315789
PGBD5:chr1:230314490:230323424:u1	0.875	0.982456140350877	0.917647058823529	0.89247311827957	0.949152542372881	0.964912280701754	0.955555555555556
PGD:chr1:10419750:10420511:u1	0.136322326567707	0.114544319600499	0.145641580942068	0.153541076487252	0.325164113785558	0.291592920353982	0.297614678899083
PGGT1B:chr5:115204014:115212401:u1	0.616457556673837	0.668091837518237	0.546580814806075	0.656048297714204	0.81744209376463	0.779885052443729	0.617374888330777
PGK1:chrX:78125831:78129295:u1	0.0248634092746732	0.0233689000329522	0.0167564780520067	0.0159384415539368	0.0438383486157724	0.0432239526175138	0.0193323878099068
PGM2:chr4:37861613:37862937:u1	0.310433201058201	0.321889091224419	0.185803891449053	0.36504080839487	0.376634125636672	0.471663936491935	0.215025078678206
PGM2L1:chr11:74330316:74336651:u1	0.184572551588601	NA	0.489934238705939	0.115357844742876	0.325986929327905	0.297418446943504	0.50537176547658
PGM3:chr6:83164874:83169297:u1	0.104252146103458	0.0844763783180911	0.0886185429966308	0.100461203964489	0.199804362447409	0.16737943139194	0.124622135402326
PGP:chr16:2211596:2213727:u1	0.146428571428571	0.099236641221374	0.282352941176471	0.285714285714286	0.527027027027027	0.529411764705882	0.53125
PGPEP1:chr19:18363510:18369950:u1	0.714285714285714	0.7	0.25	0.666666666666667	NA	0.666666666666667	1
PGRMC1:chrX:119243255:119244466:u1	0.99063198858934	0.992656299910391	0.992351651355062	0.995048409153621	0.998479237671061	0.99839386269373	0.998276563229972
PGRMC2:chr4:128269242:128271315:u1	0.44595349296958	0.4656564704949	0.514115180515012	0.551331537631486	0.609140996543455	0.60653126154021	0.612644133251305
PGS1:chr17:78424061:78424659:u2	0.573659403160413	0.612892381392612	0.624060778093171	0.641907665265991	0.672858358086154	0.678576207680985	0.718695110204544
PHACTR1:chr6:13286287:13290467:u3	0.75	0	0.625	0.285714285714286	0.888888888888889	0.875	0.944444444444444
PHACTR2:chr6:143823690:143831185:u1	0.565821410321921	0.52836681547619	0.221125730994152	0.536321271929825	0.619765138653084	0.62672305764411	0.580009594298246
PHACTR3:chr20:59847131:59847711:u1	0.866666666666667	0.944444444444444	0.854910714285714	0.896656534954407	0.876811594202899	0.880266075388027	0.856470588235294
PHACTR4:chr1:28496550:28500364:u1	0.622620380739082	0.404792606920266	0.378700889339187	0.746847911741529	0.740543735224586	0.581560283687943	0.575453112687155
PHAX:chr5:126624845:126627252:u1	0.0997536320857484	0.0982995430314538	0.132185806605858	0.144607185749794	0.246674406230349	0.226762922367332	0.209932860687153
PHB:chr17:49404048:49404991:u1	0.363176988857217	0.381595744680851	0.204786428355044	0.207125603864734	0.456973293768546	0.467205323193916	0.442684766214178
PHC1:chr12:8939460:8941464:u1	0.763423327771879	0.770296021573722	0.588542549584675	0.720456416782065	0.819059887373856	0.796304292727802	0.871669252937264
PHC3:chr3:170087584:170097229:u1	0.254355788566504	0.170874875373878	0.835681497175141	0.632168079096045	0.788162832929782	0.856666571232249	0.901132258960822
PHETA1:chr12:111360651:111362677:u1	0.833333333333333	1	0.8	0.857142857142857	0.865671641791045	0.918367346938776	0.959459459459459
PHF12:chr17:28905251:28910034:u2	0.891851003802592	0.901158004805553	0.956153369995674	0.917236323565118	0.957109886590766	0.93103100492114	0.90858859445068
PHF13:chr1:6621638:6624030:u1	0.886666666666667	0.794642857142857	0.921052631578947	0.91578947368421	0.96969696969697	1	0.973333333333333
PHF14:chr7:11102499:11110321:u1	0.277474832214765	0.29447862291822	0.205366505872483	0.244315551955566	0.299833782851408	0.340837467172454	0.199505033557047
PHF20:chr20:35947628:35950370:u1	0.798027719654437	0.790736655676526	0.819926553810326	0.839132806755378	0.837334060738316	0.845241608757479	0.853387888707038
PHF20L1:chr8:132811135:132813194:u1	0.499841521394612	0.600451054492259	0.89228459421136	0.915449051740652	0.935243445105208	0.97517736539259	0.924173192823348
PHF20L1:chr8:132845924:132848807:u2	0.551341774167861	0.431222846920521	0.491787782110363	0.591474358974359	0.675725175725176	0.546792328042328	0.645996860282575
PHF21A:chr11:45929319:45933967:u1	0.193826361356097	0.220901290364839	0.210216176745292	0.230412935463044	0.286776460091453	0.297283356258597	0.25567518854053
PHF23:chr17:7235028:7235625:u1	0.442929292929293	0.453445554971068	0.415554265815438	0.435281267067176	0.545242537313433	0.577303487766788	0.62627669452182
PHF24:chr9:34978112:34982544:u1	NA	NA	1	NA	0.916666666666667	0.901639344262295	1
PHF2:chr9:93677677:93679587:u1	0.909090909090909	0.878787878787879	0.910714285714286	0.985074626865672	0.921875	0.941176470588235	0.926470588235294
PHF3:chr6:63713709:63726011:u2	0.221623427034249	0.23061122244489	0.305770632173438	0.310766110534322	0.356101814017646	0.325038966822534	0.322254264626815
PHF6:chrX:134425331:134428790:u2	0.980694980694981	0.968609865470852	1	0.985611510791367	0.99488926746167	0.996649916247906	1
PHKA1:chrX:72578814:72581001:u1	0.5	0.0769230769230769	0.333333333333333	0.666666666666667	1	0.75	0.8
PHKB:chr16:47699367:47701523:u1	0.185805401830775	0.174384843299426	0.161439455255657	0.168070534163289	0.176118125063189	0.163467723114929	0.15148872712567
PHKG2:chr16:30757098:30761181:u1	0.00854700854700855	0.00248756218905473	0.0188172043010753	0.00857142857142857	0.0540540540540541	0.0730769230769231	0.0377358490566038
PHLDA1:chr12:76025447:76030092:u2	0.101874055947664	0.100516340777346	0.120554149274415	0.129571719638888	0.11369592486387	0.150156699637668	0.117556754379766
PHLDA2:chr11:2928273:2928667:u2	0.101694915254237	0.0902777777777778	0.114285714285714	0.0819672131147541	0.0909090909090909	0	0.117647058823529
PHLDA3:chr1:201464278:201466178:u2	0.0369103866940334	0.0279222110795558	0.023299278452242	0.0315134838667695	0.0472643183338666	0.0650915844582318	0.064078626714177
PHRF1:chr11:611778:612222:u1	0.333333333333333	0.272727272727273	0.111111111111111	0.222222222222222	0.3	0.375	0.142857142857143
PHTF1:chr1:113696831:113697704:u3	0	0	0.013986013986014	0.0215384615384615	0.0588235294117647	0.0645161290322581	0.0689655172413793
PHTF2:chr7:77940318:77940459:u3	0.72972972972973	0.666666666666667	0.862068965517241	0.891304347826087	0.842105263157895	0.782608695652174	0.714285714285714
PHTF2:chr7:77954879:77957504:u4	0.0576923076923077	0	0	0.08	0.0649350649350649	0.048951048951049	0
PHYH:chr10:13277796:13278300:u1	0.646884272997033	0.604166666666667	0.639913232104121	0.630615640599002	0.715	0.729452054794521	0.703012912482066
PHYHIPL:chr10:59245592:59247774:u1	0	NA	0.0576923076923077	0.140625	0.0316901408450704	0.0989761092150171	0.0210526315789474
PHYKPL:chr5:178208471:178208915:u2	0.0772223302859366	0.071980854197349	0.0961900493052443	0.0958802085374936	0.123459894392758	0.106529209621993	0.0505154639175258
PI4K2A:chr10:97673743:97676432:u1	0.692827704806238	0.598650704411667	0.760589180903959	0.741088876729461	0.791374814714326	0.801548883363157	0.796573923284067
PI4K2B:chr4:25277188:25279204:u1	0.886638151019515	0.930954431233917	0.886657780453197	0.924573784237004	0.878502685493475	0.910653672604726	0.931050866405813
PI4KB:chr1:151291797:151292851:u1	0.0771428571428571	0.109677419354839	0.0606407322654462	0.0786650774731824	0.104129263913824	0.0695187165775401	0.0830564784053156
PIAS1:chr15:68187836:68191466:u1	0.0260329728122928	0.0206537531579004	0.0449286695705557	0.0301790501977649	0.128361560174493	0.0588538005823878	0.0293103272088128
PIAS2:chr18:46803218:46812529:u4	0.167004132459697	0.21722850710968	0.135074421299594	0.253160079408049	0.301069711735656	0.26368335037799	0.197921481109776
PIAS2:chr18:46815711:46818376:u3	0.0256791529570573	0.0264591612213114	0.0603730931179678	0.0359201352937116	0.112273072409747	0.0578900352851847	0.0388709054336677
PIAS2:chr18:46823286:46827942:u2	0.70472972972973	0.592262851086381	0.402552552552553	0.465315315315315	0.608532061473238	0.605200655200655	0.923007623007623
PIAS4:chr19:4037876:4039386:u1	0.0378787878787879	0.0180995475113122	0.0205831903945112	0.0306748466257669	0.132258064516129	0.104477611940299	0.229508196721311
PIBF1:chr13:73015920:73016459:u1	0.372102536133079	0.308699209162803	0.352331606217617	0.218429340648176	0.292388779703413	0.222212936653853	0.290443293033967
PICALM:chr11:85957176:85959045:u1	0.667511792887189	0.658537195656649	0.668439193884642	0.684953890652292	0.69069021946244	0.687673731758165	0.681512955425395
PID1:chr2:229023973:229025631:u1	0.846153846153846	0.684210526315789	0.833333333333333	0.8	0.982456140350877	0.958333333333333	0.878048780487805
PIEZO2:chr18:10670247:10671526:u1	0.52189349112426	0.614423076923077	0.817435897435898	0.695857988165681	0.815567765567766	0.840446650124069	0.786740890688259
PIFO:chr1:111351328:111353017:u1	0.512204424103738	0.607618488053271	0.333333333333333	NA	0.77596119295724	0.888888888888889	0.479578392621871
PIGF:chr2:46580937:46581591:u2	0.0304568527918782	0.0479041916167665	0.0399002493765586	0.031055900621118	0.0580204778156997	0.092741935483871	0.0893854748603352
PIGG:chr4:539370:540200:u2	0.176901161300499	0.177396926927623	0.232331571994716	0.191126895785059	0.178148952525954	0.187331910713681	0.206468791281374
PIGH:chr14:67589306:67590079:u1	0.741610738255034	0.743362831858407	0.714932126696833	0.727699530516432	0.792110874200426	0.742338251986379	0.686922060766182
PIGK:chr1:77088990:77092373:u1	0.165200314562857	0.14314673808786	0.178101655578925	0.181983907333597	0.318471433862154	0.308881748840648	0.168346663045535
PIGN:chr18:62041164:62045855:u1	0.286432568323737	0.234299732381802	0.223931335438918	0.306868867082962	0.311916624964644	0.391436217662801	0.168673803151948
PIGP:chr21:37065364:37065581:u1	1	0.956521739130435	0.96	0.925	0.973684210526316	0.921348314606742	0.939655172413793
PIGV:chr1:26797845:26800659:u1	0.796848991599892	0.776960504808606	0.789902517095882	0.793638429081467	0.842395473724588	0.792989858612777	0.80379746835443
PIGW:chr17:36538617:36539303:u1	0.973154362416107	0.992700729927007	1	1	0.982222222222222	1	0.979057591623037
PIGX:chr3:196733903:196736005:u1	0.230912544308545	0.215973811809299	0.267967401925116	0.25398260501758	0.388379638698811	0.374655504005076	0.30714755566752
PIK3C2A:chr11:17086576:17089737:u1	0.41316022557824	0.213242923989584	0.277031669685802	0.555555555555556	0.498400570731595	0.5	0.333333333333333
PIK3C3:chr18:42081138:42087829:u1	0.0349557605309078	0.0348783130301509	0.0449796339009668	0.0525298130244884	0.13078231435011	0.0995020561445872	0.0974235657849536
PIK3CA:chr3:179234365:179240093:u1	0.265085628903107	0.24725425590335	0.283169782489315	0.251331366614306	0.270965717423708	0.332136973405507	0.174629324546952
PIK3CB:chr3:138652698:138655388:u1	0.622797744890768	0.398593834505138	0.750968992248062	0.734920058139535	0.501585623678647	0.727272727272727	0.285714285714286
PIK3IP1:chr22:31281593:31283274:u1	0.651811745106206	0.377712989957888	0.750757445835477	0.779503973800871	0.797990797007271	0.790242540785311	0.759568264995968
PIK3R1:chr5:68297602:68301821:u1	0.302400405988328	0.252806481813648	0.220871600178462	0.22973944736243	0.227108546716238	0.206492885444928	0.204027259216298
PIK3R2:chr19:18169295:18170532:u1	0.925595238095238	0.954337899543379	0.92274678111588	0.929245283018868	0.979865771812081	0.985074626865672	0.955414012738854
PIKFYVE:chr2:208355306:208358746:u2	0.777660618309096	0.644303853082026	0.74654013444049	0.931034482758621	0.921656609417711	1	1
PILRB:chr7:100367378:100367831:u1	0.91566265060241	0.895522388059702	0.859550561797753	0.907894736842105	0.871794871794872	0.911764705882353	0.863636363636364
PIM1:chr6:37174092:37175428:u1	0.959679802800782	0.962470944730096	0.977861641267247	0.988489494056551	0.986251434640355	0.975802672698383	0.964568675700967
PIM2:chrX:48913182:48914130:u1	0.995653103900527	0.992618522448068	0.9875	0.988636363636364	0.998250642987485	0.992822430667734	0.98542861042861
PIMREG:chr17:6450362:6451469:u2	0.0121681415929204	0.0113676731793961	0.111111111111111	0	0.0136986301369863	0.0141342756183746	0.0275
PIN4:chrX:72197527:72198340:u1	0.596153846153846	0.548387096774194	0.700934579439252	0.761194029850746	0.958333333333333	0.909836065573771	0.959016393442623
PINK1:chr1:20650692:20651511:u1	0.65156383890317	0.615864854939405	0.628212667529165	0.636854405234868	0.673706441393875	0.657624137464484	0.6517638417835
PINX1:chr8:10764961:10765785:u1	0.156445556946183	0.134114583333333	0.146017699115044	0.133333333333333	0.121212121212121	0.115942028985507	0.163179916317992
PIP4K2A:chr10:22534837:22537200:u1	0.432638548307994	0.554397580513324	0.776851397743992	0.631943763282655	0.873263037436652	0.849048811336827	0.647713339872486
PIP4K2B:chr17:38765691:38769690:u1	0.757575757575758	0.5625	0.823529411764706	0.903846153846154	0.975675675675676	0.976945244956772	0.975609756097561
PIP4K2C:chr12:57601607:57603417:u1	0.926086956521739	0.926315789473684	0.941176470588235	0.953051643192488	0.987755102040816	0.964125560538117	0.946188340807175
PIP4P2:chr8:90993803:90995676:u1	0.393139148655003	0.361120547279346	0.554375244403463	0.610817408380936	0.684048100094103	0.685368918584149	0.630804317499597
PIP5KL1:chr9:127920881:127921846:u1	0.840579710144927	0.823529411764706	0.641791044776119	0.742424242424242	0.655913978494624	0.647887323943662	0.682926829268293
PISD:chr22:31618491:31619789:u1	0.936542669584245	0.930348258706468	0.924308588064047	0.938914027149321	0.964343598055105	0.960461285008237	0.922480620155039
PITPNB:chr22:27851669:27853663:u2	0.940724651017218	0.94195029531273	0.985741258977039	0.981809662049528	0.988219745539714	0.99304393533288	0.977527499410098
PITPNC1:chr17:67692578:67697256:u1	0.124528301886792	0.0998307952622673	0.166666666666667	0.105769230769231	0.19047619047619	0.075	0.111111111111111
PITPNM2:chr12:122983480:122986026:u1	0.333333333333333	0.4	0.75	1	0.857142857142857	0.909090909090909	0.923076923076923
PIWIL2:chr8:22355506:22357567:u1	0.111111111111111	0.307692307692308	0.6875	0.555555555555556	0.909090909090909	1	1
PJA1:chrX:69160746:69161306:u1	0.956626506024096	0.932367149758454	0.951566951566952	0.972699696663296	0.976599808978032	0.982704402515723	0.980718667835232
PJVK:chr2:178461275:178462102:u1	0	0	0.0422512670045345	0.0455521472392638	0.222503589609712	0.275553076780071	0.168886941279579
PKIA:chr8:78601822:78605267:u1	0	0.0261991399272246	0.125359423903916	0.130411939833823	0.187059212702613	0.234783327820046	0.127055537177932
PKIB:chr6:122725196:122726373:u1	0.170945522855354	0.13854351687389	0.231508165225744	0.29718875502008	0.464285714285714	0.475660639777469	0.367477592829705
PKN2:chr1:88833449:88836255:u1	0.696955643653228	0.453233710934362	0.487608459869848	0.57360429272748	0.629816604220075	0.771129954644054	0.360954446854664
PKNOX1:chr21:43030102:43033931:u1	0.0851783313562673	0.0888448880207637	0.0879130655821047	0.267615658362989	0.482059654400704	0.421304330441041	0.241751984670134
PKNOX2:chr11:125431393:125433389:u1	1	0.8	0.941176470588235	0.896551724137931	0.897435897435897	0.932584269662921	0.922077922077922
PKP2:chr12:32790746:32792423:u1	0.829933211900425	0.862781322326536	0.787580725285643	0.8125	0.920066862689814	0.888574267262792	0.739008941877794
PKP4:chr2:158680678:158682888:u2	0.74830483917705	0.713722171754253	0.794424265295533	0.778442498780394	0.823143050323578	0.798402119468477	0.85391221785853
PLA2G12A:chr4:109709989:109714376:u1	0.130542392598808	0.125193196264818	0.122861280986003	0.144933234863895	0.18648283592193	0.173069508489999	0.160728367780233
PLA2G7:chr6:46704201:46704559:u1	0.0666666666666667	0	0.12	0.0967741935483871	0.115384615384615	0.131147540983607	0.147058823529412
PLAA:chr9:26903372:26905510:u1	0.995568685376662	0.997445721583653	0.996007984031936	0.998054474708171	0.991891891891892	1	0.993087557603687
PLAC9:chr10:80144911:80145356:u1	0.6	0.454545454545455	NA	NA	1	NA	0.5
PLAGL2:chr20:32192504:32196451:u1	0.276923076923077	0.102040816326531	0.333333333333333	0.217391304347826	0.653061224489796	0.744186046511628	0.382352941176471
PLAUR:chr19:43646095:43646456:u2	0.482758620689655	0.440677966101695	0	0	0.333333333333333	0.333333333333333	NA
PLBD2:chr12:113388627:113391629:u1	0.251821862348178	0.195141700404858	0.0110374776649402	0.071400495263551	0.436697737187333	0.436197938009146	0.431726168568274
PLCB1:chr20:8881622:8884900:u2	0	0.5	0.0625	0.2	0.15	0.333333333333333	0
PLCB3:chr11:64267557:64269452:u1	0.0197628458498024	0.0186046511627907	0	0.00862068965517241	0.0144927536231884	0	0.0155038759689922
PLCB4:chr20:9478990:9480815:u1	0	0.125	0.101123595505618	0.110236220472441	0.0238095238095238	0	0.05
PLCG1:chr20:41174510:41177626:u1	0.00526315789473684	0.00869565217391304	0	0	0.0140350877192982	0.00711743772241993	0.00694444444444444
PLCL1:chr2:198146963:198149863:u1	NA	NA	0.336706491697678	0.457750647428783	0.803875323714391	0.548834628190899	0.431002589715131
PLCL2:chr3:17089913:17090606:u1	0.852713760228211	0.810657384962811	0.839563083282204	0.884717971967207	0.930491329479769	0.902093647149929	0.925176621708414
PLD5:chr1:242082986:242089853:u1	0	0.3	0.5	0.5	0.5	0.6	0.75
PLEKHA1:chr10:122429624:122442600:u2	0.784892226034048	0.666492976891708	0.608377385087852	0.794964075344682	0.969230769230769	0.885564820317879	0.884499732256869
PLEKHA3:chr2:178503888:178516463:u1	0.300356379187455	0.301711668273867	0.392381177025593	0.424935289042278	0.361607615018509	0.437453847289913	0.543692088382039
PLEKHA5:chr12:19200329:19202003:u1	0.714285714285714	0.904761904761905	0.86046511627907	0.943661971830986	0.923076923076923	0.891304347826087	0.906976744186046
PLEKHA5:chr12:19375531:19376399:u4	0.96309963099631	0.963087248322148	0.971103327495622	0.971899224806202	0.969979296066253	0.977178423236514	0.977485928705441
PLEKHA8:chr7:30071250:30073301:u1	0.25	0.666666666666667	0.5	0.434782608695652	0.75	0.5	0.666666666666667
PLEKHA8:chr7:30078788:30084650:u2	0.599879065347903	0.849501944392455	0.5	0.840539023020775	0.885638731412219	0.885782676793049	0.944163703287791
PLEKHA8:chr7:30129272:30130482:u5	0.923076923076923	0.948275862068966	0.982456140350877	1	0.975	0.959183673469388	0.939024390243902
PLEKHB2:chr2:131146751:131149852:u1	0.974789915966387	0.995024875621891	1	0.99	0.997001499250375	0.994177583697234	0.994897959183674
PLEKHF2:chr8:95154795:95156685:u1	0.614455241207327	0.682145986385388	0.818181818181818	0.952380952380952	0.911992745409204	0.956180976131101	0.507980049875312
PLEKHG1:chr6:150840897:150843665:u1	0.5	0	0.3	0.3125	0.5	0.285714285714286	0.333333333333333
PLEKHG2:chr19:39425295:39428415:u1	0.649169435215947	0.774669051878354	0.814170713007922	0.840773359020228	0.72706976744186	0.746114092625721	0.544288269869665
PLEKHG3:chr14:64743704:64750249:u1	0.20369756825453	0.254418050304126	0.156021193995878	0.121389407316436	0.0042413282919612	0.00403936027805829	0.003141724660712
PLEKHH1:chr14:67587236:67589612:u1	0.116279069767442	0.173913043478261	0.285714285714286	0.0833333333333333	0.27027027027027	0.193548387096774	0.166666666666667
PLEKHM1:chr17:45435900:45437857:u2	0.655172413793103	0.769230769230769	0.884615384615385	0.774193548387097	0.866666666666667	0.91304347826087	0.931034482758621
PLEKHO1:chr1:150159524:150160065:u1	0.043360433604336	0.0606060606060606	0.0286085825747724	0.0222551928783383	0.0185950413223141	0.0234042553191489	0.013215859030837
PLGRKT:chr9:5357971:5358238:u1	0.965397923875433	0.984520123839009	0.988215488215488	0.990697674418605	0.973214285714286	0.987755102040816	0.992565055762082
PLIN2:chr9:19115761:19116247:u1	0.795600366636114	0.824302134646962	0.833819241982507	0.815668202764977	0.835820895522388	0.808411214953271	0.85024154589372
PLK2:chr5:58453983:58454582:u1	0.735144312393888	0.800307219662058	0.86551724137931	0.891089108910891	0.875862068965517	0.878787878787879	0.92191435768262
PLK4:chr4:127898542:127899222:u1	0.579293179512586	0.541742276195794	0.552312846282696	0.642513643486248	0.634870782483848	0.579899497487437	0.470500651405174
PLOD2:chr3:146069441:146070716:u1	0.35	0.454545454545455	0.647058823529412	0.558823529411765	0.625	0.428571428571429	0
PLP1:chrX:103790599:103792618:u1	0.505747126436782	0.617647058823529	0.75	0.777777777777778	0.785714285714286	0.894736842105263	0.428571428571429
PLPBP:chr8:37778105:37779768:u2	0.981220657276995	0.985645933014354	0.96	0.992957746478873	0.995121951219512	1	0.993827160493827
PLPP1:chr5:55424842:55425205:u1	0.741288347554224	0.734060560466428	0.74671669793621	0.755593012565124	0.829831144465291	0.835138387484958	0.824567822189701
PLPP5:chr8:38263132:38264443:u3	0.972350230414747	0.976303317535545	0.87012987012987	0.964285714285714	0.897959183673469	0.923076923076923	0.984615384615385
PLPPR1:chr9:101324058:101325135:u1	0.907734589713388	0.881373043917213	0.974571722503019	0.980743094904552	0.987727392985222	0.989704777723705	0.990187880509202
PLPPR5:chr1:98890245:98893071:u1	0.0631830873554049	0.0592341443956921	0.157957718388512	0.12636617471081	0.312956449214925	0.391615476665337	0.122058236936578
PLRG1:chr4:154534997:154536684:u1	0.126388665079583	0.12384742838266	0.214267058870085	0.223262301936302	0.307496715889054	0.305539120124275	0.214826788136921
PLS1:chr3:142712008:142713663:u1	0.86863554241603	0.870381589299764	0.876074332171893	0.936784199363733	0.810162601626016	0.972891260162602	0.770162601626016
PLS3:chrX:115649562:115650859:u1	0.84465193178678	0.843305870236869	0.853878252331861	0.852064371454953	0.854595791805094	0.855292181069959	0.853837342497136
PLSCR1:chr3:146515180:146516044:u1	0.553760655353093	0.483611572414999	0.290539871223378	0.287446675933471	0.381930867287088	0.503130970070049	0.292347696879643
PLXDC2:chr10:20279820:20289855:u1	0.0578947368421053	0.0251256281407035	0	0.0555555555555556	0.0454545454545455	0.05	0.08
PLXNA1:chr3:127034018:127037392:u1	0.129032258064516	0.189189189189189	0.24	0.684210526315789	0.90625	0.862068965517241	0.875
PLXNA3:chrX:154472686:154477779:u1	0	0	0	0.00897666068222621	0.0176991150442478	0.0153846153846154	0.0119760479041916
PLXNA4:chr7:132123332:132130478:u3	0.8	0	0.428571428571429	0.666666666666667	0.615384615384615	0.653846153846154	0.388888888888889
PLXND1:chr3:129555213:129556311:u1	0.95049504950495	0.899408284023669	0.914739884393064	0.928882438316401	0.909090909090909	0.892857142857143	0.862068965517241
PM20D2:chr6:89162264:89165565:u1	0.166666666666667	0.0625	NA	0	0.714285714285714	0.166666666666667	0.428571428571429
PMAIP1:chr18:59902754:59904305:u1	0.965982015606422	0.968107629654915	0.973648302211343	0.983260091977517	0.973123615713834	0.970323720342391	0.975722551450707
PMPCA:chr9:136423265:136423761:u1	0.980321285140562	0.977589134125637	0.987412587412587	0.984384384384384	0.991836734693878	0.990533562822719	0.990453460620525
PMPCB:chr7:103312272:103314686:u1	0.066371237908498	0.0681642038824531	0.0703151367059777	0.0709745529724855	0.0948407398620617	0.0851313755488784	0.0842457166736314
PMS1:chr2:189877437:189877629:u2	0.801670146137787	0.761627906976744	0.842323651452282	0.8	0.816129032258065	0.814332247557003	0.868421052631579
PMS2:chr7:5970926:5973398:u1	0.121509319695848	0.129235978547405	0.177022164651698	0.172657338573085	0.31699657275475	0.415335596450479	0.369305315678373
PNISR:chr6:99398050:99400539:u2	0.117633887410764	0.0911236133889708	0.163083420411007	0.252039534861427	0.341569856782839	0.33613656458484	0.0731079265562024
PNISR:chr6:99409346:99412313:u1	0.0779072186394841	0.279430460208492	0.361714299625103	0.303411041189931	0.658262205816032	0.646680299268059	0.706359036802217
PNMA2:chr8:26504701:26507660:u1	0.375	0	0.5	0.776699029126214	0.978723404255319	0.967871485943775	0.796296296296296
PNMA8A:chr19:46466491:46468560:u1	0.987267256791523	1	0.975431938479976	0.996575663758326	0.996683250414594	0.984575861527314	0.992535325491775
PNN:chr14:39181864:39183220:u1	0.287627416708092	0.308995388199496	0.294902812329911	0.354170430593195	0.509632625639489	0.532333743201992	0.563499125870197
PNO1:chr2:68174781:68176238:u2	0.659909313877038	0.661831910555444	0.627624892334195	0.642883079157589	0.632823102823103	0.620964646464646	0.556224028906956
PNP:chr14:20476602:20478006:u1	0.9967585089141	0.99519615692554	1	0.996918335901387	1	1	1
PNPLA4:chrX:7898247:7900685:u1	0.0750131419019461	0.0851543837919137	0.174976953068836	0.205424082755206	0.49698557417165	0.529299059319099	0.470038499192178
PNPLA8:chr7:108470417:108472400:u1	0.844481163251818	0.712123004139562	0.66648633652379	0.686392009987516	0.848947906026558	0.841843417653067	0.683171036204744
PNPO:chr17:47946783:47949308:u1	0.542857142857143	0.551724137931034	0.6	0.58974358974359	0.705882352941177	0.619047619047619	0.64
PNPT1:chr2:55634061:55636236:u1	0.119022879024034	0.126746314408265	0.270207719986915	0.212622337745007	0.194596778848929	0.171299162074432	0.468351324828263
PNRC1:chr6:89084197:89085160:u1	0.992805755395683	1	0.997260273972603	0.989130434782609	1	0.997983870967742	0.994047619047619
PNRC2:chr1:23961878:23963459:u1	0.777504588559192	0.771445013050537	0.847962193727048	0.875781451821235	0.897648385499752	0.864360915903846	0.879074195275778
POC1A:chr3:52075226:52075886:u1	0.850909090909091	0.86159169550173	0.909090909090909	0.857142857142857	0.84375	0.802816901408451	0.826086956521739
POC5:chr5:75674124:75674434:u1	1	0.833333333333333	0.571428571428571	0.733333333333333	0.625	0.75	0.5
PODNL1:chr19:13931187:13932704:u1	0	NA	0.5	0.384615384615385	1	0	1
PODXL:chr7:131500271:131504310:u1	0.788198425767072	0.733823288791928	0.764572538860104	0.790731145653426	0.928886010362694	0.928732264781367	0.876323496282947
POFUT1:chr20:32234662:32238658:u2	0.0526315789473684	0	0.166666666666667	0.166666666666667	0.384615384615385	0.241379310344828	0
POGK:chr1:166852585:166856346:u2	0.734676768520065	0.716288545044797	0.730057979859628	0.771525886846683	0.789465825034882	0.789473174778761	0.790100419044468
POGLUT1:chr3:119492439:119494707:u1	0.113207547169811	0.236842105263158	0.0740740740740741	0.26	0.481481481481481	0.645161290322581	0.4
POGZ:chr1:151402724:151404801:u1	0.114529220779221	0.179399282344584	0.0842550458918745	0.100978731413514	0.351764835954559	0.370662607713647	0.13040226334103
POLA1:chrX:24995951:24996985:u1	0.953424355868751	0.934603951739815	0.961098398169336	0.992260061919505	0.992822966507177	0.964912280701754	0.908250355618777
