gene_id	lr	df	pvalue	adj_pvalue	CP209	CP334	CP336	GZ209	GZ334	GZ336	WARM1	WARM2	dWARM	MPRO_comparsion	MPRO	feature_id	Note	sig
ARL6IP5:chr3:69104637:69106092:u1	2.19400188404506	3	0.533130779137361	0.91358129599193	0.895322614228586	0.824484752155466	0.812288714445917	0.904040199887828	0.814170906244759	0.842901561505144	0.844032026943323	0.85370422254591	-0.00967219560258725	chr3:69105798:+_vs_chr3:69106083:+	0.0307153940472445	chr3:69104929:+;chr3:69105388:+;chr3:69105798:+;chr3:69106083:+	distal	FALSE
ZNF276:chr16:89738247:89740924:u1	3.14860292742537	4	0.533272225791817	0.91358129599193	0.451635168447001	0.39243617714561	0.283483976992605	0.32076381694116	0.283831988012954	0.398265562193253	0.375851774195072	0.334287122382456	0.0415646518126162	chr16:89738571:+_vs_chr16:89739844:+	0.179033837449679	chr16:89738491:+;chr16:89738571:+;chr16:89739844:+;chr16:89739900:+;chr16:89740925:+	distal	FALSE
JKAMP:chr14:59503856:59505410:u1	1.2569186539713	2	0.533412983246597	0.91358129599193	0.325775039317491	0.304233566741832	0.418517191977077	0.244807309467095	0.366380133715377	0.313590583875229	0.349508599345467	0.308259342352567	0.0412492569928998	chr14:59504709:+_vs_chr14:59505343:+	0.0502838107443612	chr14:59504709:+;chr14:59505343:+;chr14:59505407:+	distal	FALSE
SUV39H2:chr10:14902513:14904305:u1	0.387751183033515	1	0.533483850196997	0.91358129599193	0.0232558139534884	0.0588235294117647	0.0204081632653061	0	0.036036036036036	0.107692307692308	0.0341625022101864	0.0479094479094479	-0.0137469456992615	chr10:14903085:+_vs_chr10:14903591:+	-0.0452531761432285	chr10:14903085:+;chr10:14903591:+	proximal	FALSE
TTLL1:chr22:43039516:43039775:u1	0.387610237914487	1	0.533558244420628	0.91358129599193	0.372222222222222	0.341040462427746	0.308880308880309	0.431034482758621	0.344086021505376	0.352941176470588	0.340714331176759	0.376020560244862	-0.0353062290681028	chr22:43039644:-_vs_chr22:43039516:-	-0.0478500171998624	chr22:43039516:-;chr22:43039644:-	proximal	FALSE
STK38:chr6:36493892:36495783:u1	0.386980534556642	1	0.533890846404762	0.91358129599193	0.993957703927492	0.986772486772487	0.992753623188406	0.99609375	0.983268983268983	0.982658959537572	0.991161271296128	0.987340564268852	0.00382070702727644	chr6:36494094:-_vs_chr6:36493892:-	0.011365063582605	chr6:36493892:-;chr6:36494094:-	distal	FALSE
GET1:chr21:39396940:39397889:u1	1.25319262535049	2	0.53440766553371	0.91358129599193	0.193459104734521	0.166952366110851	0.14943995791949	0.192185232008241	0.128427900498526	0.136227558449781	0.169950476254954	0.152280230318849	0.0176702459361047	chr21:39397700:+_vs_chr21:39397889:+	0.0571891826539028	chr21:39397700:+;chr21:39397750:+;chr21:39397889:+	distal	FALSE
DUSP1:chr5:172768096:172768761:u1	0.38581753746621	1	0.534506115856868	0.91358129599193	0.991452991452991	0.994949494949495	0.990762124711316	0.991967871485944	0.994497936726272	0.998	0.992388203704601	0.994821936070739	-0.00243373236613786	chr5:172768164:-_vs_chr5:172768096:-	-0.00502869324774525	chr5:172768096:-;chr5:172768164:-	proximal	FALSE
ZNF467:chr7:149764182:149764713:u1	0.385576346071986	1	0.534633876107866	0.91358129599193	0.5	0.333333333333333	0.4	0.5	0.333333333333333	0.333333333333333	0.411111111111111	0.388888888888889	0.0222222222222222	chr7:149764363:-_vs_chr7:149764185:-	0.164835164835165	chr7:149764185:-;chr7:149764363:-	distal	FALSE
EIF2A:chr3:150583912:150586016:u1	3.13855799038811	4	0.534911651950074	0.91358129599193	0.156470152710523	0.142273222529428	0.26966996381427	0.101258179065198	0.0753397804495557	0.29930682932412	0.189471113018074	0.158634929612958	0.0308361834051158	chr3:150584100:+_vs_chr3:150586013:+	0.0721060026539692	chr3:150584100:+;chr3:150584242:+;chr3:150584857:+;chr3:150584916:+;chr3:150586013:+	distal	FALSE
KDM5C:chrX:53191321:53191595:u2	0.385038709512287	1	0.534918864177854	0.91358129599193	0.409090909090909	0.34375	0.25	0.444444444444444	0.291666666666667	0.166666666666667	0.334280303030303	0.300925925925926	0.0333543771043771	chrX:53191473:-_vs_chrX:53191321:-	0.122222222222222	chrX:53191321:-;chrX:53191473:-	distal	FALSE
CHRDL1:chrX:110673856:110676361:u2	0.38432541594193	1	0.535297389396876	0.91358129599193	1	0.993920972644377	0.996941896024465	0.994594594594595	0.995850622406639	0.995121951219512	0.996954289556281	0.995189056073582	0.00176523348269864	chrX:110675245:-_vs_chrX:110673856:-	0.00302190768780625	chrX:110673856:-;chrX:110675245:-	distal	FALSE
SPINT2:chr19:38292007:38292615:u1	0.384201879094235	1	0.535362996391175	0.91358129599193	0.00784313725490196	0.0213903743315508	0.0189873417721519	0.0294117647058824	0.0102040816326531	0	0.0160736177862016	0.0132052821128451	0.00286833567335642	chr19:38292451:+_vs_chr19:38292612:+	0.0136442511112696	chr19:38292451:+;chr19:38292612:+	distal	FALSE
ADHFE1:chr8:66468353:66468906:u1	0.384040029119092	1	0.535448972522882	0.91358129599193	0	0	0.222222222222222	0.0566037735849057	0.133720930232558	0.139240506329114	0.0740740740740741	0.109855070048859	-0.0357809959747852	chr8:66468809:+_vs_chr8:66468907:+	-0.0646062298864532	chr8:66468809:+;chr8:66468907:+	proximal	FALSE
SORT1:chr1:109309566:109314042:u1	4.09750691740555	5	0.53546455314175	0.91358129599193	0.745463541496287	0.589444460818878	0.616481497319712	0.653746337625431	0.580119491225514	0.510942458045733	0.650463166544959	0.581602762298892	0.0688604042460664	chr1:109313942:-_vs_chr1:109309575:-	0.110870263326911	chr1:109309575:-;chr1:109309649:-;chr1:109312786:-;chr1:109313247:-;chr1:109313801:-;chr1:109313942:-	distal	FALSE
RAB5B:chr12:55992213:55996683:u1	1.24922086457082	2	0.535469989712124	0.91358129599193	0.497753257897644	0.497691111649868	0.498610218443875	0.499165967384218	0.498092799204742	0.498080702344197	0.498018195997129	0.498446489644386	-0.00042829364725655	chr12:55992740:+_vs_chr12:55994706:+	-0.00241522233429731	chr12:55992740:+;chr12:55994706:+;chr12:55996683:+	proximal	FALSE
UTP6:chr17:31860904:31863358:u1	3.13492426076482	4	0.535505447035221	0.91358129599193	0.0716888619801683	0.0556532112202118	0.0607992984783705	0.128615871205247	0.0489787557429194	0.0917344160735663	0.0627137905595835	0.089776347673911	-0.0270625571143274	chr17:31863173:-_vs_chr17:31862379:-	-0.0332986861667075	chr17:31860904:-;chr17:31862313:-;chr17:31862379:-;chr17:31862739:-;chr17:31863173:-	proximal	FALSE
TASOR:chr3:56620132:56623787:u1	1.2482159154215	2	0.535739117376689	0.91358129599193	0.31859055636445	0.212781550408146	0.221208288514049	0.484148311007967	0.296177461591399	0.185336674160419	0.250860131762215	0.321887482253261	-0.0710273504910467	chr3:56622861:-_vs_chr3:56620132:-	-0.150801205775028	chr3:56620132:-;chr3:56622081:-;chr3:56622861:-	proximal	FALSE
FBXW8:chr12:117028173:117031148:u1	2.18026536669316	3	0.535845931628706	0.91358129599193	0.361018357141694	0.342120562479561	0.376003778932452	0.457959376476145	0.448648783034582	0.409159412465978	0.359714232851235	0.438589190658902	-0.0788749578076666	chr12:117029414:+_vs_chr12:117031148:+	-0.175213675213675	chr12:117029031:+;chr12:117029414:+;chr12:117029941:+;chr12:117031148:+	proximal	FALSE
LGALS8:chr1:236548162:236552979:u1	2.17998962289221	3	0.535900538601202	0.91358129599193	0.39393383957406	0.46398405210562	0.382113901392508	0.479132117191819	0.473137667367859	0.421489261511373	0.413343931024063	0.457919682023683	-0.0445757509996207	chr1:236549269:+_vs_chr1:236550849:+	-0.167744020685197	chr1:236548805:+;chr1:236549269:+;chr1:236550659:+;chr1:236550849:+;chr1:236552423:+	proximal	FALSE
PRKG2:chr4:81087370:81089707:u1	3.13248811310041	4	0.535903761641971	0.91358129599193	0.747066482350672	0.775014490653528	0.710644937586685	0.816892048081368	0.59170589389036	0.815972939475315	0.744241970196962	0.741523627149014	0.00271834304794738	chr4:81089023:-_vs_chr4:81087489:-	0.0862530258631673	chr4:81087375:-;chr4:81087489:-;chr4:81088719:-;chr4:81088755:-;chr4:81089023:-	distal	FALSE
CCT2:chr12:69601326:69601570:u1	0.382745841387077	1	0.536137359705207	0.91358129599193	0.998561151079137	0.998255560401221	0.997757847533632	0.990536277602524	0.998330550918197	0.997167138810198	0.99819151967133	0.995344655776973	0.00284686389435707	chr12:69601414:+_vs_chr12:69601570:+	0.0020138362272848	chr12:69601414:+;chr12:69601570:+	distal	FALSE
COX15:chr10:99710868:99714718:u2	3.13099227769544	4	0.536148420417498	0.91358129599193	0.617000772499034	0.595528767706387	0.558967076427024	0.623674124253498	0.550331720173585	0.563145019752936	0.590498872210815	0.579050288060006	0.0114485841508087	chr10:99714317:-_vs_chr10:99711844:-	0.0429056687827152	chr10:99710865:-;chr10:99711844:-;chr10:99713258:-;chr10:99713515:-;chr10:99714317:-	distal	FALSE
LOC100287896:chr11:74498085:74498533:u1	0.382566754039146	1	0.536232744199803	0.91358129599193	0.805555555555556	0.7	0.352941176470588	0.727272727272727	0.724137931034483	0.736842105263158	0.619498910675381	0.729417587856789	-0.109918677181408	chr11:74498086:+_vs_chr11:74498533:+	-0.108229528282622	chr11:74498086:+;chr11:74498533:+	proximal	FALSE
SRSF6:chr20:43461064:43464243:u1	2.17715559170028	3	0.536462012633686	0.91358129599193	0.75904192569845	0.767957907579686	0.644887225246221	0.78499507705363	0.531162294518586	0.589777833361621	0.723962352841452	0.635311734977946	0.088650617863506	chr20:43461551:+_vs_chr20:43463605:+	0.154854653407775	chr20:43461551:+;chr20:43461691:+;chr20:43461778:+;chr20:43463605:+	distal	FALSE
CCDC47:chr17:63745256:63746880:u1	1.24548234468966	2	0.536471858398052	0.91358129599193	0.826870096561031	0.81439041059467	0.766426642664266	0.847141410569628	0.77993870815653	0.80552682133885	0.802562383273322	0.81086898002167	-0.00830659674834711	chr17:63745467:-_vs_chr17:63745255:-	-0.0254452746507719	chr17:63745255:-;chr17:63745467:-;chr17:63746366:-	proximal	FALSE
PI4K2B:chr4:25277188:25279204:u1	0.381183493627191	1	0.536970530237345	0.91358598120048	0.833333333333333	0.818181818181818	1	0.814814814814815	1	0.948717948717949	0.883838383838384	0.921177587844255	-0.0373392040058707	chr4:25278873:+_vs_chr4:25279087:+	-0.0877355576150756	chr4:25278873:+;chr4:25279087:+	proximal	FALSE
ZBTB24:chr6:109462516:109465850:u2	1.24234428031011	2	0.537314260718144	0.91358598120048	0.613174182139699	0.65764029749831	0.442848020434227	0.698563218390805	0.415469348659004	0.50551724137931	0.571220833357412	0.53984993614304	0.0313708972143726	chr6:109465578:-_vs_chr6:109464539:-	0.249480249480249	chr6:109463838:-;chr6:109464539:-;chr6:109465578:-	distal	FALSE
CALM2:chr2:47160082:47160775:u1	0.380480978565174	1	0.537345937132628	0.91358598120048	0.0604269293924466	0.0513326752221125	0.0493660642028595	0.0766961651917404	0.0471544715447154	0.0641025641025641	0.0537085562724729	0.06265106694634	-0.00894251067386711	chr2:47160169:-_vs_chr2:47160082:-	-0.00545720320390226	chr2:47160082:-;chr2:47160169:-	proximal	FALSE
TXN2:chr22:36467046:36467803:u1	0.380267065094131	1	0.537460342292564	0.91358598120048	0.846153846153846	0.75	0.685393258426966	0.95	0.696078431372549	0.821428571428571	0.760515701526937	0.82250233426704	-0.0619866327401026	chr22:36467366:-_vs_chr22:36467048:-	-0.0510063935590812	chr22:36467048:-;chr22:36467366:-	proximal	FALSE
ASXL1:chr20:32437339:32439319:u2	2.17195198628951	3	0.537494063560317	0.91358598120048	0.616156903591669	0.666129306421455	0.532368018465337	0.728673417352663	0.370242109188885	0.496307873666364	0.604884742826154	0.531741133402637	0.0731436094235165	chr20:32437358:+_vs_chr20:32439319:+	0.239563567362429	chr20:32437358:+;chr20:32438416:+;chr20:32438995:+;chr20:32439319:+	distal	FALSE
JAM2:chr21:25714673:25717562:u2	4.08180642879506	5	0.53769902181911	0.91358598120048	0.812924502542749	0.796006755284376	0.786798126929094	0.851567376482451	0.749046508303662	0.790260864895345	0.798576461585406	0.796958249893819	0.00161821169158693	chr21:25717224:+_vs_chr21:25717560:+	0.150815356489945	chr21:25714736:+;chr21:25714923:+;chr21:25715897:+;chr21:25716526:+;chr21:25717224:+;chr21:25717560:+	distal	FALSE
SCFD1:chr14:30735610:30735850:u1	0.379598180552421	1	0.537818361779768	0.91358598120048	0.97029702970297	0.936731107205624	0.960302457466919	0.935606060606061	0.93603744149766	0.967280163599182	0.955776864791838	0.946307888567634	0.00946897622420351	chr14:30735670:+_vs_chr14:30735799:+	0.0197427041893036	chr14:30735670:+;chr14:30735799:+	distal	FALSE
LSM11:chr5:157755265:157760709:u1	0.379596439246086	1	0.537819294379259	0.91358598120048	0.933823529411765	0.936507936507937	0.952380952380952	0.944444444444444	1	0.947368421052632	0.940904139433551	0.963937621832359	-0.0230334823988074	chr5:157759972:+_vs_chr5:157760709:+	-0.0460499552518103	chr5:157759972:+;chr5:157760709:+	proximal	FALSE
RNF8:chr6:37390759:37394734:u1	1.24007759869346	2	0.537923566106821	0.91358598120048	0.0371537726838586	0.0101713750313225	0.0186936219887509	0.0461439980491374	0.0324071175748236	0.0259104155952294	0.0220062565679774	0.0348205104063968	-0.0128142538384194	chr6:37391242:+_vs_chr6:37392420:+	-0.0483799239146722	chr6:37391242:+;chr6:37392420:+;chr6:37394732:+	proximal	FALSE
FBXL2:chr3:33385609:33388071:u1	3.12004055091052	4	0.537941695755111	0.91358598120048	0.574352033409105	0.617003719643016	0.610335021771972	0.688214543754516	0.601617346485382	0.624277970319026	0.600563591608031	0.638036620186308	-0.0374730285782767	chr3:33387263:+_vs_chr3:33387642:+	-0.114606741573034	chr3:33386619:+;chr3:33386749:+;chr3:33387113:+;chr3:33387263:+;chr3:33387642:+	proximal	FALSE
ATP13A3:chr3:194402674:194405918:u1	0.379131812799756	1	0.538068242020074	0.91358598120048	0.931372549019608	0.851063829787234	0.864864864864865	0.848484848484849	0.882352941176471	0.846153846153846	0.882433747890569	0.858997211938388	0.0234365359521805	chr3:194405754:-_vs_chr3:194402677:-	0.0814132104454685	chr3:194402677:-;chr3:194405754:-	distal	FALSE
ARFIP2:chr11:6474681:6477322:u1	1.23884195906157	2	0.53825600862964	0.913658786115345	0.0274308837918968	0.0193116009714179	0.0397128545341844	0.0275793972839907	0.0191406045366441	0.0114360273236626	0.0288184464324997	0.0193853430480991	0.00943310338440054	chr11:6476519:-_vs_chr11:6474701:-	0.0217529711375211	chr11:6474701:-;chr11:6475856:-;chr11:6476519:-	distal	FALSE
EXOSC2:chr9:130703775:130704894:u1	2.1657716262464	3	0.538721721570477	0.914203222880364	0.782268979943399	0.76486978887579	0.721345514950166	0.552159468438538	0.716334440753045	0.66269667147245	0.756161427923118	0.643730193554678	0.11243123436844	chr9:130704569:+_vs_chr9:130704858:+	0.136059301769488	chr9:130704256:+;chr9:130704569:+;chr9:130704746:+;chr9:130704858:+	distal	FALSE
ABCC9:chr12:21797390:21801043:u1	0.377043183091303	1	0.539189938197028	0.914552439739286	0.666666666666667	0.333333333333333	0.333333333333333	0.625	0.5	0.75	0.444444444444444	0.625	-0.180555555555556	chr12:21800607:-_vs_chr12:21798781:-	-0.166666666666667	chr12:21798781:-;chr12:21800607:-	proximal	FALSE
CNOT8:chr5:154875440:154876792:u1	1.2348531234893	2	0.539330587209866	0.914552439739286	0.996395934622833	0.993327535289113	0.995784395923898	0.995277849605359	0.991006059711308	0.993243171335466	0.995169288611948	0.993175693550711	0.00199359506123709	chr5:154875780:+_vs_chr5:154876792:+	0.00526550934679516	chr5:154875780:+;chr5:154876238:+;chr5:154876792:+	distal	FALSE
JPH1:chr8:74234700:74237035:u2	0.376722396980313	1	0.53936259489223	0.914552439739286	0.961538461538462	0.929203539823009	0.961538461538462	0.970588235294118	0.964285714285714	0.96	0.950760154299977	0.964957983193277	-0.0141978288933	chr8:74235123:-_vs_chr8:74234704:-	-0.0326606479022836	chr8:74234704:-;chr8:74235123:-	proximal	FALSE
DHDDS:chr1:26469132:26471304:u1	0.376274339258089	1	0.539603922454843	0.914715681451678	0.989189189189189	0.967078189300412	0.991803278688525	0.991071428571429	0.9644128113879	0.978632478632479	0.982690219059375	0.978038906197269	0.00465131286210596	chr1:26470666:+_vs_chr1:26471306:+	0.0183645705969602	chr1:26470666:+;chr1:26471306:+	distal	FALSE
CPPED1:chr16:12659799:12664885:u1	3.10779964300968	4	0.539950241618661	0.91486983767316	0.339970809007506	0.289251459549625	0.28203650100574	0.347982292936421	0.456472347646027	0.375494071146245	0.303752923187624	0.393316237242898	-0.0895633140552741	chr16:12663484:-_vs_chr16:12659802:-	-0.185314685314685	chr16:12659802:-;chr16:12662144:-;chr16:12663228:-;chr16:12663484:-;chr16:12664598:-	proximal	FALSE
TIPRL:chr1:168200047:168202109:u2	1.23242776127518	2	0.539985019952347	0.91486983767316	0.977904559877806	0.987656726962702	0.939800462273554	0.978753664378244	0.949054485552133	0.951852299722652	0.968453916371354	0.95988681655101	0.00856709982034409	chr1:168200208:+_vs_chr1:168202114:+	0.036384685235149	chr1:168200208:+;chr1:168201207:+;chr1:168202114:+	distal	FALSE
ARAP3:chr5:141653402:141653949:u1	0.374692709754527	1	0.540457385029697	0.91508763918034	0.860869565217391	0.875	0.948275862068966	0.855172413793103	0.869897959183674	0.881458966565349	0.894715142428786	0.868843113180709	0.0258720292480767	chr5:141653556:-_vs_chr5:141653404:-	0.0271020274032625	chr5:141653404:-;chr5:141653556:-	distal	FALSE
UBR7:chr14:93227036:93229215:u1	1.22999444701418	2	0.540642396397014	0.91508763918034	0.996595450220569	0.995361430151017	0.994055608932231	0.98929405320837	0.992856403153043	0.993252006735101	0.995337496434606	0.991800821032171	0.00353667540243452	chr14:93227111:+_vs_chr14:93229213:+	0.00676031845230015	chr14:93227111:+;chr14:93228430:+;chr14:93229213:+	distal	FALSE
GPD1:chr12:50109520:50111312:u1	0.373937534401989	1	0.540865758726973	0.91508763918034	0.784313725490196	0.75	0.571428571428571	0.735294117647059	0.677165354330709	0.672	0.701914098972922	0.694819823992589	0.00709427498033322	chr12:50110089:+_vs_chr12:50111313:+	0.0892857142857142	chr12:50110089:+;chr12:50111313:+	distal	FALSE
SYT5:chr19:55171196:55173483:u1	0.373888641329359	1	0.540892217997594	0.91508763918034	0.227722772277228	0.16023166023166	0.181818181818182	0.217391304347826	0.189473684210526	0.121621621621622	0.18992420477569	0.176162203393325	0.0137620013823653	chr19:55173096:-_vs_chr19:55171192:-	0.0627546862265689	chr19:55171192:-;chr19:55173096:-	distal	FALSE
ARL5A:chr2:151798797:151803275:u1	4.05924902228071	5	0.540917492178963	0.91508763918034	0.138232164522851	0.137212950896416	0.0560234280680001	0.0886815457739202	0.0727478757913529	0.0552166869987801	0.110489514495755	0.0722153695213511	0.0382741449744044	chr2:151802592:-_vs_chr2:151800979:-	0.0644175874681139	chr2:151800979:-;chr2:151801031:-;chr2:151801445:-;chr2:151801526:-;chr2:151802068:-;chr2:151802592:-	distal	FALSE
POP4:chr19:29615381:29617235:u1	0.373491508996267	1	0.541107220632491	0.91508763918034	0.857142857142857	0.695652173913043	0.706521739130435	0.805555555555556	0.743421052631579	0.809090909090909	0.753105590062112	0.786022505759348	-0.0329169156972361	chr19:29615693:+_vs_chr19:29615800:+	-0.0753355704697987	chr19:29615693:+;chr19:29615800:+	proximal	FALSE
RNF139:chr8:124487645:124488618:u1	1.22768846032432	2	0.541266112983487	0.91508763918034	0.461176470588235	0.447616099071207	0.499795396419437	0.415904139433551	0.472753267973856	0.461456582633053	0.469529322026293	0.450037996680154	0.0194913253461398	chr8:124487902:+_vs_chr8:124487989:+	0.0698663086647648	chr8:124487819:+;chr8:124487902:+;chr8:124487989:+	distal	FALSE
ARFGEF2:chr20:49033200:49036693:u1	1.22764306378025	2	0.541278398928396	0.91508763918034	0.761793223326943	0.92	0.673810301644343	0.772109954730014	0.674320561285605	0.619505943256352	0.785201174990429	0.68864548642399	0.0965556885664386	chr20:49033796:+_vs_chr20:49036693:+	0.142717497556207	chr20:49033632:+;chr20:49033796:+;chr20:49036693:+	distal	FALSE
DENND4A:chr15:65659123:65661850:u1	3.09599926916076	4	0.541890655624868	0.91508763918034	0.264181257787396	0.204593445769916	0.2201083230495	0.270000628456511	0.173929437995934	0.143413775766717	0.229627675535604	0.195781280739721	0.0338463947958833	chr15:65661340:-_vs_chr15:65659125:-	0.0967853042479908	chr15:65659125:-;chr15:65659664:-;chr15:65661340:-;chr15:65661577:-;chr15:65661777:-	distal	FALSE
GRB2:chr17:75318076:75320367:u1	4.05218703787978	5	0.54192704523528	0.91508763918034	0.966592270071835	0.914529117308709	0.893337019186468	0.968684848807415	0.936743175111066	0.95093245819168	0.924819468855671	0.952120160703387	-0.0273006918477159	chr17:75320011:-_vs_chr17:75318149:-	-0.0376994837231332	chr17:75318076:-;chr17:75318149:-;chr17:75319610:-;chr17:75320011:-;chr17:75320131:-;chr17:75320341:-	proximal	FALSE
ADPRHL1:chr13:113421945:113422821:u1	0.371356971147293	1	0.542265530181403	0.91508763918034	0.666666666666667	0.6875	0.272727272727273	0.857142857142857	0.642857142857143	0.533333333333333	0.54229797979798	0.677777777777778	-0.135479797979798	chr13:113421979:-_vs_chr13:113421946:-	-0.122222222222222	chr13:113421946:-;chr13:113421979:-	proximal	FALSE
KATNA1:chr6:149594875:149595220:u1	0.371056709273944	1	0.542428833774645	0.91508763918034	0.89344262295082	0.89622641509434	0.823899371069182	0.928571428571429	0.875409836065574	0.888372093023256	0.871189469704781	0.897451119220086	-0.0262616495153054	chr6:149594968:-_vs_chr6:149594873:-	-0.0284594492384915	chr6:149594873:-;chr6:149594968:-	proximal	FALSE
LIN7A:chr12:80792521:80797726:u1	1.22286894087006	2	0.542572007077775	0.91508763918034	0.849346350844104	0.683932434681311	0.831923989016475	0.758683403466229	0.744362622732568	0.793137217251047	0.788400924847297	0.765394414483281	0.0230065103640158	chr12:80796526:-_vs_chr12:80795281:-	-0.13251582278481	chr12:80792520:-;chr12:80795281:-;chr12:80796526:-	proximal	FALSE
HSBP1:chr16:83811421:83819737:u2	3.09083760307112	4	0.542740699359664	0.91508763918034	0.483701787444932	0.470682185053343	0.458005434447145	0.471522734580289	0.429688314899463	0.443705561482424	0.470796468981807	0.448305536987392	0.0224909319944147	chr16:83811666:+_vs_chr16:83814696:+	0.0494184996939867	chr16:83811666:+;chr16:83811795:+;chr16:83812993:+;chr16:83814169:+;chr16:83814696:+	distal	FALSE
ITGA1:chr5:52952452:52959209:u1	0.370454552876822	1	0.542756602095569	0.91508763918034	0.2	0.214285714285714	0.307692307692308	0.277777777777778	0.318181818181818	0.25	0.240659340659341	0.281986531986532	-0.0413271913271913	chr5:52952440:+_vs_chr5:52952753:+	-0.0972789115646258	chr5:52952440:+;chr5:52952753:+	proximal	FALSE
SEC16A:chr9:136440096:136441754:u1	0.369929508422501	1	0.543042694591172	0.91508763918034	0.980132450331126	0.974489795918367	1	1	0.985849056603774	0.987012987012987	0.984874082083164	0.99095401453892	-0.00607993245575578	chr9:136440496:-_vs_chr9:136440105:-	-0.0156818907697221	chr9:136440105:-;chr9:136440496:-	proximal	FALSE
LARP7:chr4:112657328:112657592:u1	0.369904033086641	1	0.543056582970429	0.91508763918034	0.995348837209302	0.98443579766537	0.991869918699187	0.994444444444444	0.996889580093313	0.990875912408759	0.990551517857953	0.994069978982172	-0.00351846112421905	chr4:112657455:+_vs_chr4:112657586:+	-0.00782829360266078	chr4:112657455:+;chr4:112657586:+	proximal	FALSE
DCP1B:chr12:1991456:1993120:u1	0.369840560672429	1	0.543091189052446	0.91508763918034	0.384615384615385	0.666666666666667	0.307692307692308	0.666666666666667	0.666666666666667	0.4	0.452991452991453	0.577777777777778	-0.124786324786325	chr12:1991910:-_vs_chr12:1991456:-	-0.123989218328841	chr12:1991456:-;chr12:1991910:-	proximal	FALSE
IST1:chr16:71927800:71931196:u1	0.369786599243525	1	0.543120612806483	0.91508763918034	0.0184818481848185	0.0119956379498364	0.0070871722182849	0.00860420650095602	0.0101441537640149	0.00821018062397373	0.0125215527843133	0.0089861802963149	0.00353537248799837	chr16:71929019:+_vs_chr16:71930639:+	0.00708956148831205	chr16:71929019:+;chr16:71930639:+	distal	FALSE
MRPS28:chr8:79918717:79918979:u1	0.369739707560257	1	0.543146184001507	0.91508763918034	1	0.9375	0.784313725490196	1	0.853658536585366	0.75	0.907271241830065	0.867886178861789	0.0393850629682767	chr8:79918858:-_vs_chr8:79918717:-	0.0411111111111111	chr8:79918717:-;chr8:79918858:-	distal	FALSE
ZBTB33:chrX:120255435:120258398:u1	1.22066535459635	2	0.543170138639539	0.91508763918034	0.989872757095283	0.989268695014663	0.991869918699187	0.994550064427264	0.975248961388074	0.992039854187032	0.990337123603044	0.987279626667457	0.00305749693558766	chrX:120257999:+_vs_chrX:120258398:+	0.0191591148016553	chrX:120255670:+;chrX:120257999:+;chrX:120258398:+	distal	FALSE
PCID2:chr13:113177536:113178197:u1	0.369446593091197	1	0.54330607692534	0.91508763918034	0.940199335548173	0.941538461538462	0.935714285714286	0.926470588235294	0.908783783783784	0.945686900958466	0.939150694266973	0.926980424325848	0.0121702699411252	chr13:113177752:-_vs_chr13:113177611:-	0.0235536394210114	chr13:113177611:-;chr13:113177752:-	distal	FALSE
ROCK1:chr18:20946906:20951383:u1	1.21935907191801	2	0.54352502139297	0.915116398351047	0.0990740740740741	0.250033916700583	0.0994468494468494	0.179768203577727	0.197751322751323	0.192517006802721	0.149518280073836	0.19001217771059	-0.0404938976367548	chr18:20949877:-_vs_chr18:20949740:-	-0.0817445380901727	chr18:20949740:-;chr18:20949877:-;chr18:20949929:-	proximal	FALSE
FEM1A:chr19:4793865:4801273:u1	3.08406254846352	4	0.543857617708289	0.915116398351047	0.771496848433376	0.836580435176067	0.72162362602577	0.715393133997785	0.76973779240822	0.609428471511003	0.776566969878404	0.698186465972336	0.0783805039060683	chr19:4795554:+_vs_chr19:4799461:+	0.104265854123024	chr19:4795554:+;chr19:4798635:+;chr19:4799461:+;chr19:4801168:+;chr19:4801273:+	distal	FALSE
CNTNAP4:chr16:76558684:76560755:u1	0.368402877486602	1	0.543876126344098	0.915116398351047	0.181818181818182	0.218390804597701	0.358974358974359	0.285714285714286	0.363636363636364	0.272727272727273	0.253061115130081	0.307359307359307	-0.0542981922292267	chr16:76559064:+_vs_chr16:76560757:+	-0.120545073375262	chr16:76559064:+;chr16:76560757:+	proximal	FALSE
TUBGCP3:chr13:112485011:112485992:u3	0.368352580180726	1	0.543903625280641	0.915116398351047	0.988023952095808	0.997214484679666	0.97887323943662	1	0.9925	0.985781990521327	0.988037225404031	0.992760663507109	-0.00472343810307774	chr13:112485517:-_vs_chr13:112485011:-	-0.00376390076988883	chr13:112485011:-;chr13:112485517:-	proximal	FALSE
DNAJC2:chr7:103312289:103312568:u1	0.367815499559129	1	0.544197422484968	0.915167262988185	0.186046511627907	0.27906976744186	0.228571428571429	0.3	0.240740740740741	0.297872340425532	0.231229235880399	0.279537693722091	-0.0483084578416922	chr7:103312519:-_vs_chr7:103312289:-	-0.0777306231851687	chr7:103312289:-;chr7:103312519:-	proximal	FALSE
COL6A1:chr21:46004014:46005048:u1	0.367766740000661	1	0.544224109769377	0.915167262988185	0.97164461247637	0.969907407407407	0.948542024013722	0.955271565495208	0.964615384615385	0.949404761904762	0.963364681299167	0.956430570671785	0.00693411062738192	chr21:46004106:+_vs_chr21:46005048:+	0.0117206192264423	chr21:46004106:+;chr21:46005048:+	distal	FALSE
